partition,regime,clock_block,obs_start,obs_end,rebreak_complete_ts,H,L,R4,T10,t10_touch_ts,t10_touch_close,activation_close_above_t10,final_active_ceiling,ratchets,exit_ts,exit_px,exit_reason,ceiling_kind,realized_exit_ext_r4,fixed_t10_ext_r4,delta_vs_fixed_r4,peak_down_ext_r4,giveback_r4,capture_ratio,t10_preserved,minutes_t10_to_exit
development,BULL,12-16,2024-02-13 12:00:00+00:00,2024-02-13 16:00:00+00:00,2024-02-13 14:00:00+00:00,50290.0,49651.0,639.0,49587.1,2024-02-13 14:00:00+00:00,49621.9,True,49587.1,0,2024-02-13 14:05:00+00:00,49621.3,CEILING_OPEN_EXIT,T10,0.04647887323943207,0.1,-0.05352112676056794,2.02660406885759,1.980125195618158,0.022934362934360686,False,5.0
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:25:00+00:00,52402.3,52021.0,381.3000000000029,51982.87,2024-02-21 05:25:00+00:00,51974.9,False,51894.7,2,2024-02-21 06:10:00+00:00,51894.7,CEILING_STOP,STRUCTURAL,0.33123524783635444,0.1,0.23123524783635444,1.340152111198521,1.0089168633621666,0.24716242661448712,True,45.0
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:15:00+00:00,68557.6,67576.0,981.6000000000058,67477.84,2024-03-16 19:15:00+00:00,67397.9,False,67477.84,0,2024-03-16 19:20:00+00:00,67477.84,CEILING_STOP,T10,0.10000000000000296,0.1,2.9559688030644793e-15,0.654951100244489,0.554951100244486,0.15268315445637637,True,5.0
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:20:00+00:00,71340.8,70295.9,1044.9000000000087,70191.40999999999,2024-03-26 14:20:00+00:00,69929.2,False,70191.40999999999,0,2024-03-26 14:45:00+00:00,70191.40999999999,CEILING_STOP,T10,0.10000000000000418,0.1,4.1772141301521515e-15,0.9339649727246493,0.8339649727246451,0.1070703965570303,True,25.0
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 19:05:00+00:00,70328.0,69961.3,366.6999999999971,69924.63,2024-03-30 19:05:00+00:00,69903.6,False,69924.63,0,2024-03-30 19:20:00+00:00,69924.63,CEILING_STOP,T10,0.09999999999999604,0.1,-3.969047313034935e-15,0.6790291791655358,0.5790291791655398,0.14726907630521388,True,15.0
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 02:05:00+00:00,69949.0,69361.0,588.0,69302.2,2024-04-02 02:05:00+00:00,69273.0,False,69302.2,0,2024-04-02 02:10:00+00:00,69302.2,CEILING_STOP,T10,0.10000000000000495,0.1,4.9404924595819466e-15,6.39625850340136,6.296258503401355,0.01563413985642194,True,5.0
development,SIDEWAYS,16-20,2024-04-24 16:00:00+00:00,2024-04-24 20:00:00+00:00,2024-04-24 18:50:00+00:00,66711.9,64489.7,2222.199999999997,64267.479999999996,2024-04-24 18:50:00+00:00,64243.3,False,64267.479999999996,0,2024-04-24 18:55:00+00:00,64267.479999999996,CEILING_STOP,T10,0.10000000000000066,0.1,6.522560269672795e-16,0.35761857618576104,0.2576185761857604,0.2796275324021668,True,5.0
development,BEAR,12-16,2024-04-30 12:00:00+00:00,2024-04-30 16:00:00+00:00,2024-04-30 15:15:00+00:00,63220.4,61000.0,2220.400000000001,60777.96,2024-04-30 15:15:00+00:00,60918.2,True,60777.96,0,2024-04-30 15:20:00+00:00,60918.3,CEILING_OPEN_EXIT,T10,0.036795172041072355,0.1,-0.06320482795892765,0.19451450189155164,0.1577193298504793,0.18916415836998568,False,5.0
development,BULL,12-16,2024-05-06 12:00:00+00:00,2024-05-06 16:00:00+00:00,2024-05-06 12:45:00+00:00,65500.0,63779.1,1720.9000000000017,63607.009999999995,2024-05-06 12:45:00+00:00,63600.6,False,63607.009999999995,0,2024-05-06 13:00:00+00:00,63607.009999999995,CEILING_STOP,T10,0.1000000000000021,0.1,2.095545958979983e-15,0.5108373525480839,0.41083735254808185,0.19575702422933008,True,15.0
development,BULL,00-04,2024-05-14 00:00:00+00:00,2024-05-14 04:00:00+00:00,2024-05-14 02:40:00+00:00,63162.1,62683.5,478.59999999999854,62635.64,2024-05-14 02:40:00+00:00,62574.8,False,62635.64,0,2024-05-14 02:45:00+00:00,62635.64,CEILING_STOP,T10,0.10000000000000152,0.1,1.5126788710517758e-15,0.6399916422900206,0.5399916422900191,0.15625204048318683,True,5.0
development,BULL,12-16,2024-05-18 12:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 14:45:00+00:00,67340.5,66808.4,532.1000000000058,66755.18999999999,2024-05-18 14:45:00+00:00,66719.2,False,66755.18999999999,0,2024-05-18 14:50:00+00:00,66755.18999999999,CEILING_STOP,T10,0.10000000000001094,0.1,1.0935696792557792e-14,0.517571884984009,0.417571884983998,0.1932098765432372,True,5.0
development,BULL,16-20,2024-05-21 16:00:00+00:00,2024-05-21 20:00:00+00:00,2024-05-21 18:20:00+00:00,71487.6,69722.0,1765.6000000000058,69545.44,2024-05-21 18:20:00+00:00,69714.5,True,69545.44,0,2024-05-21 18:25:00+00:00,69714.6,CEILING_OPEN_EXIT,T10,0.004191209787037922,0.1,-0.09580879021296208,0.31513366560942024,0.31094245582238234,0.01329978432781139,False,5.0
development,BEAR,04-08,2024-06-10 04:00:00+00:00,2024-06-10 08:00:00+00:00,2024-06-10 07:35:00+00:00,69833.0,69450.1,382.8999999999942,69411.81000000001,2024-06-10 07:35:00+00:00,69402.4,False,69411.81000000001,0,2024-06-10 07:40:00+00:00,69411.81000000001,CEILING_STOP,T10,0.0999999999999848,0.1,-1.5210055437364645e-14,0.48341603551843465,0.3834160355184498,0.20686115613177955,True,5.0
development,BEAR,04-08,2024-06-11 04:00:00+00:00,2024-06-11 08:00:00+00:00,2024-06-11 05:35:00+00:00,69600.0,67881.9,1718.1000000000058,67710.09,2024-06-11 05:50:00+00:00,67808.8,True,67710.09,0,2024-06-11 05:55:00+00:00,67808.7,CEILING_OPEN_EXIT,T10,0.04260520342238335,0.1,-0.057394796577616654,0.3386880856760329,0.2960828822536496,0.12579481010482527,False,5.0
development,BEAR,20-00,2024-06-16 20:00:00+00:00,2024-06-17 00:00:00+00:00,2024-06-16 21:05:00+00:00,66733.3,66496.0,237.3000000000029,66472.27,2024-06-16 21:05:00+00:00,66476.1,True,66472.27,0,2024-06-16 21:10:00+00:00,66476.1,CEILING_OPEN_EXIT,T10,0.08386009270962468,0.1,-0.01613990729037533,0.2359882005899676,0.15212810788034292,0.3553571428570389,False,5.0
development,BEAR,12-16,2024-06-18 12:00:00+00:00,2024-06-18 16:00:00+00:00,2024-06-18 12:40:00+00:00,65724.6,65080.9,643.7000000000044,65016.53,2024-06-18 12:40:00+00:00,65070.9,True,65016.53,0,2024-06-18 12:45:00+00:00,65070.7,CEILING_OPEN_EXIT,T10,0.015845890942992536,0.1,-0.08415410905700747,1.3498524157216025,1.33400652477861,0.01173898031994976,False,5.0
development,BEAR,08-12,2024-06-21 08:00:00+00:00,2024-06-21 12:00:00+00:00,2024-06-21 08:50:00+00:00,64715.9,64167.1,548.8000000000029,64112.22,2024-06-21 08:50:00+00:00,63783.5,False,63784.8,1,2024-06-21 09:25:00+00:00,63784.8,CEILING_STOP,STRUCTURAL,0.696610787172,0.1,0.596610787172,1.2428935860058217,0.5462827988338217,0.5604750036651465,True,35.0
development,BEAR,04-08,2024-06-27 04:00:00+00:00,2024-06-27 08:00:00+00:00,2024-06-27 06:40:00+00:00,61327.9,60752.2,575.7000000000044,60694.63,2024-06-27 06:40:00+00:00,60704.4,True,60694.63,0,2024-06-27 06:45:00+00:00,60704.3,CEILING_OPEN_EXIT,T10,0.0832030571478093,0.1,-0.016796942852190702,0.2556887267674066,0.17248566961959733,0.325407608695619,False,5.0
development,SIDEWAYS,04-08,2024-07-07 04:00:00+00:00,2024-07-07 08:00:00+00:00,2024-07-07 04:35:00+00:00,58443.0,57820.0,623.0,57757.7,2024-07-07 04:35:00+00:00,57713.3,False,57757.7,0,2024-07-07 04:40:00+00:00,57757.7,CEILING_STOP,T10,0.10000000000000467,0.1,4.6629367034256575e-15,1.249277688603536,1.1492776886035312,0.0800462546575905,True,5.0
development,BEAR,00-04,2024-08-01 00:00:00+00:00,2024-08-01 04:00:00+00:00,2024-08-01 01:20:00+00:00,65399.0,64500.4,898.5999999999985,64410.54,2024-08-01 01:20:00+00:00,64403.9,False,64410.54,0,2024-08-01 01:25:00+00:00,64410.54,CEILING_STOP,T10,0.10000000000000081,0.1,8.049116928532385e-16,0.8662363676830656,0.7662363676830648,0.1154419321685514,True,5.0
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:40:00+00:00,62166.0,60800.0,1366.0,60663.4,2024-08-03 16:40:00+00:00,60551.2,False,60663.4,0,2024-08-03 16:45:00+00:00,60663.4,CEILING_STOP,T10,0.09999999999999894,0.1,-1.0685896612017132e-15,0.6676427525622255,0.5676427525622265,0.14978070175438438,True,5.0
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 22:30:00+00:00,56999.9,56205.1,794.8000000000029,56125.619999999995,2024-08-06 22:30:00+00:00,56117.0,False,56125.619999999995,0,2024-08-06 22:35:00+00:00,56125.619999999995,CEILING_STOP,T10,0.10000000000000366,0.1,3.649858193455202e-15,0.519753397081023,0.41975339708101933,0.19239893488260343,True,5.0
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:50:00+00:00,61082.0,60582.4,499.59999999999854,60532.44,2024-08-10 13:50:00+00:00,60505.9,False,60532.44,0,2024-08-10 14:10:00+00:00,60532.44,CEILING_STOP,T10,0.09999999999999855,0.1,-1.457167719820518e-15,0.4151321056845518,0.31513210568455324,0.24088717454194203,True,20.0
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:55:00+00:00,64414.2,63897.6,516.5999999999985,63845.94,2024-08-24 21:55:00+00:00,63584.2,False,63845.94,0,2024-08-24 22:15:00+00:00,63845.94,CEILING_STOP,T10,0.09999999999999296,0.1,-7.049916206369744e-15,0.7257065427797184,0.6257065427797254,0.13779674579886908,True,20.0
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 14:15:00+00:00,58469.9,57800.0,669.9000000000015,57733.01,2024-09-01 14:15:00+00:00,57768.1,True,57733.01,0,2024-09-01 14:20:00+00:00,57768.0,CEILING_OPEN_EXIT,T10,0.04776832363039249,0.1,-0.052231676369607516,0.5681444991789786,0.5203761755485861,0.08407777193904392,False,5.0
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 06:10:00+00:00,59790.0,59000.0,790.0,58921.0,2024-09-03 06:20:00+00:00,58940.0,True,58921.0,0,2024-09-03 06:25:00+00:00,58939.9,CEILING_OPEN_EXIT,T10,0.07607594936708677,0.1,-0.023924050632913238,0.20493670886076135,0.1288607594936746,0.37121680049411987,False,5.0
development,BULL,08-12,2024-09-18 08:00:00+00:00,2024-09-18 12:00:00+00:00,2024-09-18 08:40:00+00:00,60664.9,60166.7,498.2000000000044,60116.88,2024-09-18 08:45:00+00:00,60126.4,True,60116.88,0,2024-09-18 08:50:00+00:00,60126.5,CEILING_OPEN_EXIT,T10,0.08069048574868874,0.1,-0.019309514251311263,1.6190285026093765,1.5383380168606877,0.0498388296553399,False,5.0
development,BEAR,08-12,2024-10-02 08:00:00+00:00,2024-10-02 12:00:00+00:00,2024-10-02 10:55:00+00:00,61926.7,61325.0,601.6999999999971,61264.83,2024-10-02 10:55:00+00:00,61172.2,False,61264.83,0,2024-10-02 11:00:00+00:00,61264.83,CEILING_STOP,T10,0.09999999999999758,0.1,-2.42861286636753e-15,0.7781286355326564,0.6781286355326589,0.1285134557881218,True,5.0
development,BULL,08-12,2024-10-19 08:00:00+00:00,2024-10-19 12:00:00+00:00,2024-10-19 10:50:00+00:00,68544.6,68270.8,273.8000000000029,68243.42,2024-10-19 10:50:00+00:00,68224.7,False,68243.42,0,2024-10-19 10:55:00+00:00,68243.42,CEILING_STOP,T10,0.10000000000001595,0.1,1.594557819117881e-14,0.8338203067932816,0.7338203067932656,0.11992991677619058,True,5.0
development,BULL,16-20,2024-10-19 16:00:00+00:00,2024-10-19 20:00:00+00:00,2024-10-19 17:10:00+00:00,68347.2,68063.5,283.6999999999971,68035.13,2024-10-19 17:10:00+00:00,68068.2,True,68035.13,0,2024-10-19 17:15:00+00:00,68068.1,CEILING_OPEN_EXIT,T10,-0.016214310891807783,0.1,-0.11621431089180778,0.11737751145577459,0.13359182234758238,0.0,False,5.0
development,BEAR,16-20,2024-10-23 16:00:00+00:00,2024-10-23 20:00:00+00:00,2024-10-23 16:55:00+00:00,66921.7,65900.0,1021.6999999999972,65797.83,2024-10-23 17:00:00+00:00,65799.1,True,65797.83,0,2024-10-23 17:05:00+00:00,65799.2,CEILING_OPEN_EXIT,T10,0.09865909758246372,0.1,-0.0013409024175362882,0.6633062542820779,0.5646471566996142,0.14873837981408194,False,5.0
development,BEAR,08-12,2024-10-24 08:00:00+00:00,2024-10-24 12:00:00+00:00,2024-10-24 10:40:00+00:00,67457.0,67050.0,407.0,67009.3,2024-10-24 10:40:00+00:00,66972.9,False,67009.3,0,2024-10-24 10:45:00+00:00,67009.3,CEILING_STOP,T10,0.09999999999999284,0.1,-7.16093850883226e-15,0.35208845208845924,0.2520884520884664,0.2840195394277478,True,5.0
development,BEAR,08-12,2024-10-27 08:00:00+00:00,2024-10-27 12:00:00+00:00,2024-10-27 10:35:00+00:00,67291.8,67081.6,210.1999999999971,67060.58,2024-10-27 10:35:00+00:00,67073.0,True,67060.58,0,2024-10-27 10:40:00+00:00,67073.0,CEILING_OPEN_EXIT,T10,0.0409134157945097,0.1,-0.0590865842054903,0.3353948620361607,0.294481446241651,0.12198581560291943,False,5.0
development,BULL,08-12,2024-11-12 08:00:00+00:00,2024-11-12 12:00:00+00:00,2024-11-12 10:25:00+00:00,90070.1,87769.0,2301.100000000006,87538.89,2024-11-12 10:25:00+00:00,87570.2,True,87538.89,0,2024-11-12 10:30:00+00:00,87570.3,CEILING_OPEN_EXIT,T10,0.08635000651862004,0.1,-0.013649993481379963,0.9860501499282927,0.8997001434096726,0.08757161745262101,False,5.0
development,BULL,04-08,2024-11-14 04:00:00+00:00,2024-11-14 08:00:00+00:00,2024-11-14 07:10:00+00:00,90642.5,89531.7,1110.800000000003,89420.62,2024-11-14 07:10:00+00:00,89694.9,True,89420.62,0,2024-11-14 07:15:00+00:00,89695.0,CEILING_OPEN_EXIT,T10,-0.1470111631256774,0.1,-0.24701116312567742,0.10415916456607562,0.251170327691753,0.0,False,5.0
development,BULL,20-00,2024-11-17 20:00:00+00:00,2024-11-18 00:00:00+00:00,2024-11-17 20:50:00+00:00,90701.0,89713.7,987.3000000000028,89614.97,2024-11-17 20:50:00+00:00,89656.5,True,89614.97,0,2024-11-17 20:55:00+00:00,89656.5,CEILING_OPEN_EXIT,T10,0.057935784462672876,0.1,-0.04206421553732713,0.990175225362087,0.9322394408994141,0.058510638297869885,False,5.0
development,BULL,20-00,2024-11-23 20:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-23 20:30:00+00:00,98504.4,97368.0,1136.3999999999942,97254.36,2024-11-23 20:30:00+00:00,97635.6,True,97254.36,0,2024-11-23 20:35:00+00:00,97635.5,CEILING_OPEN_EXIT,T10,-0.23539246744104309,0.1,-0.3353924674410431,0.1434354100668786,0.3788278775079217,0.0,False,5.0
development,SIDEWAYS,12-16,2024-12-04 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 14:55:00+00:00,97041.1,96239.7,801.4000000000087,96159.56,2024-12-04 14:55:00+00:00,95880.1,False,96159.56,0,2024-12-04 15:05:00+00:00,96159.56,CEILING_STOP,T10,0.09999999999999819,0.1,-1.817990202823694e-15,0.9766658347891047,0.8766658347891065,0.10238916570844477,True,10.0
development,BEAR,16-20,2024-12-10 16:00:00+00:00,2024-12-10 20:00:00+00:00,2024-12-10 16:20:00+00:00,98320.6,95639.5,2681.100000000006,95371.39,2024-12-10 16:20:00+00:00,95737.8,True,95371.39,0,2024-12-10 16:25:00+00:00,95737.7,CEILING_OPEN_EXIT,T10,-0.03662675767408783,0.1,-0.13662675767408783,0.5124762224460099,0.5491029801200977,0.0,False,5.0
development,BEAR,00-04,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 02:15:00+00:00,95787.7,94200.0,1587.699999999997,94041.23,2024-12-23 02:15:00+00:00,93912.7,False,94041.23,0,2024-12-23 02:20:00+00:00,94041.23,CEILING_STOP,T10,0.10000000000000275,0.1,2.7478019859472624e-15,0.3430748882030598,0.24307488820305706,0.2914815494767853,True,5.0
development,BEAR,12-16,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 14:40:00+00:00,96499.0,94974.2,1524.800000000003,94821.72,2024-12-23 14:40:00+00:00,94270.2,False,93687.5,3,2024-12-23 16:00:00+00:00,93217.7,TIME_EXIT_BLOCK_END,NONE,1.1519543546694626,0.1,1.0519543546694625,1.2551810073452194,0.10322665267575681,0.9177595485657585,True,80.0
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-29 17:30:00+00:00,95195.0,93925.4,1269.6000000000058,93798.43999999999,2024-12-29 17:30:00+00:00,93888.0,True,93798.43999999999,0,2024-12-29 17:35:00+00:00,93887.9,CEILING_OPEN_EXIT,T10,0.029536862003780584,0.1,-0.07046313799621942,0.4666036546943852,0.4370667926906046,0.06330182309250569,False,5.0
external,BULL,04-08,2020-01-09 04:00:00+00:00,2020-01-09 08:00:00+00:00,2020-01-09 06:40:00+00:00,8060.0,7932.0,128.0,7919.2,2020-01-09 06:40:00+00:00,7913.38,False,7919.2,0,2020-01-09 06:45:00+00:00,7919.2,CEILING_STOP,T10,0.10000000000000142,0.1,1.4155343563970746e-15,0.265625,0.16562499999999858,0.37647058823529944,True,5.0
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:20:00+00:00,7980.73,7898.0,82.72999999999956,7889.727,2020-01-09 09:20:00+00:00,7896.01,True,7889.727,0,2020-01-09 09:25:00+00:00,7896.15,CEILING_OPEN_EXIT,T10,0.022361900157142192,0.1,-0.07763809984285781,0.5571135017526941,0.5347516015955519,0.04013885875461831,False,5.0
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:40:00+00:00,8261.33,8131.93,129.39999999999964,8118.990000000001,2020-01-11 04:40:00+00:00,8126.82,True,8118.990000000001,0,2020-01-11 04:45:00+00:00,8126.83,CEILING_OPEN_EXIT,T10,0.03941267387944651,0.1,-0.060587326120553495,0.6486089644513179,0.6091962905718714,0.060764923150248375,False,5.0
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:55:00+00:00,8686.0,8601.0,85.0,8592.5,2020-01-20 12:55:00+00:00,8590.47,False,8592.5,0,2020-01-20 13:30:00+00:00,8592.5,CEILING_STOP,T10,0.1,0.1,0.0,0.8816470588235354,0.7816470588235355,0.11342407259140569,True,35.0
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 02:05:00+00:00,9599.0,9481.58,117.42000000000009,9469.838,2020-01-31 02:05:00+00:00,9470.59,True,9469.838,0,2020-01-31 02:10:00+00:00,9470.01,CEILING_OPEN_EXIT,T10,0.09853517288366292,0.1,-0.0014648271163370807,0.6079884176460515,0.5094532447623885,0.16206751645888504,False,5.0
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:55:00+00:00,9421.4,9354.52,66.8799999999992,9347.832,2020-02-02 00:55:00+00:00,9338.81,False,9347.832,0,2020-02-02 01:00:00+00:00,9347.832,CEILING_STOP,T10,0.10000000000000273,0.1,2.7200464103316335e-15,1.5230263157895005,1.4230263157894978,0.06565874730021662,True,5.0
external,SIDEWAYS,00-04,2020-02-11 00:00:00+00:00,2020-02-11 04:00:00+00:00,2020-02-11 00:45:00+00:00,9908.0,9825.88,82.1200000000008,9817.668,2020-02-11 00:45:00+00:00,9828.03,True,9817.668,0,2020-02-11 00:50:00+00:00,9827.74,CEILING_OPEN_EXIT,T10,-0.022649780808579687,0.1,-0.12264978080857969,1.131027764247422,1.1536775450560017,0.0,False,5.0
external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:20:00+00:00,8932.31,8865.0,67.30999999999949,8858.269,2020-03-08 00:20:00+00:00,8800.0,False,8798.0,2,2020-03-08 01:25:00+00:00,8798.0,CEILING_STOP,STRUCTURAL,0.9953944436190835,0.1,0.8953944436190835,2.3431882335462864,1.347793789927203,0.42480344915039486,True,65.0
external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 14:40:00+00:00,7996.28,7762.06,234.2199999999993,7738.638000000001,2020-03-09 14:50:00+00:00,7727.01,False,7738.638000000001,0,2020-03-09 14:55:00+00:00,7738.638000000001,CEILING_STOP,T10,0.09999999999999847,0.1,-1.5404344466674047e-15,0.5415848347707316,0.4415848347707331,0.18464327946392983,True,5.0
external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:35:00+00:00,6790.75,6605.0,185.75,6586.425,2020-03-25 02:35:00+00:00,6562.82,False,6586.425,0,2020-03-25 02:55:00+00:00,6586.425,CEILING_STOP,T10,0.09999999999999902,0.1,-9.853229343548264e-16,0.44500672947510017,0.34500672947510114,0.22471570287926265,True,20.0
external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:30:00+00:00,6893.4,6828.19,65.21000000000004,6821.669,2020-04-11 14:30:00+00:00,6821.59,False,6821.669,0,2020-04-11 14:35:00+00:00,6821.7,CEILING_OPEN_EXIT,T10,0.09952461278944606,0.1,-0.00047538721055394306,0.2749578285538931,0.17543321576444704,0.3619631901840494,False,5.0
external,BULL,12-16,2020-04-17 12:00:00+00:00,2020-04-17 16:00:00+00:00,2020-04-17 14:50:00+00:00,7122.64,7023.0,99.64000000000031,7013.036,2020-04-17 14:50:00+00:00,7020.01,True,7013.036,0,2020-04-17 14:55:00+00:00,7020.07,CEILING_OPEN_EXIT,T10,0.029405861099962682,0.1,-0.07059413890003732,0.13046969088719348,0.1010638297872308,0.22538461538463778,False,5.0
external,BULL,04-08,2020-05-08 04:00:00+00:00,2020-05-08 08:00:00+00:00,2020-05-08 06:25:00+00:00,10045.03,9833.34,211.6900000000005,9812.171,2020-05-08 06:25:00+00:00,9823.0,True,9812.171,0,2020-05-08 06:30:00+00:00,9822.7,CEILING_OPEN_EXIT,T10,0.05026217582313473,0.1,-0.04973782417686527,0.5070622136142467,0.456800037791112,0.09912427799515001,False,5.0
external,BULL,20-00,2020-05-09 20:00:00+00:00,2020-05-10 00:00:00+00:00,2020-05-09 22:15:00+00:00,9804.9,9682.0,122.89999999999964,9669.71,2020-05-09 22:15:00+00:00,9657.25,False,9624.88,2,2020-05-09 23:10:00+00:00,9624.88,CEILING_STOP,STRUCTURAL,0.4647681041497231,0.1,0.36476810414972305,1.2367778681855204,0.7720097640357972,0.3757894736842158,True,55.0
external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 05:00:00+00:00,8800.0,8656.19,143.8099999999995,8641.809000000001,2020-05-11 05:00:00+00:00,8638.53,False,8641.809000000001,0,2020-05-11 05:05:00+00:00,8641.809000000001,CEILING_STOP,T10,0.0999999999999962,0.1,-3.802513859341161e-15,0.3182671580557722,0.218267158055776,0.3142014419925555,True,5.0
external,SIDEWAYS,08-12,2020-05-11 08:00:00+00:00,2020-05-11 12:00:00+00:00,2020-05-11 09:05:00+00:00,8729.38,8610.42,118.95999999999913,8598.524,2020-05-11 09:05:00+00:00,8573.83,False,8598.524,0,2020-05-11 09:15:00+00:00,8598.524,CEILING_STOP,T10,0.10000000000000611,0.1,6.106226635438361e-15,1.1635003362474854,1.0635003362474793,0.08594754714255222,True,10.0
external,SIDEWAYS,04-08,2020-06-15 04:00:00+00:00,2020-06-15 08:00:00+00:00,2020-06-15 05:40:00+00:00,9368.32,9130.0,238.3199999999997,9106.168,2020-06-15 05:40:00+00:00,9106.53,True,9106.168,0,2020-06-15 05:45:00+00:00,9106.52,CEILING_OPEN_EXIT,T10,0.09852299429338533,0.1,-0.001477005706614673,1.0136371265525344,0.9151141322591491,0.0971974996895293,False,5.0
external,BULL,00-04,2020-06-17 00:00:00+00:00,2020-06-17 04:00:00+00:00,2020-06-17 01:30:00+00:00,9533.8,9473.28,60.51999999999862,9467.228000000001,2020-06-17 01:30:00+00:00,9458.05,False,9467.228000000001,0,2020-06-17 01:35:00+00:00,9467.228000000001,CEILING_STOP,T10,0.099999999999997,0.1,-3.011479954295737e-15,0.9464639788499994,0.8464639788500025,0.10565642458099879,True,5.0
external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 13:05:00+00:00,9178.0,9119.2,58.79999999999927,9113.320000000002,2020-06-30 13:05:00+00:00,9106.0,False,9113.320000000002,0,2020-06-30 13:25:00+00:00,9113.320000000002,CEILING_STOP,T10,0.09999999999998763,0.1,-1.2378986724570495e-14,0.9392857142857495,0.8392857142857618,0.10646387832697904,True,20.0
external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:45:00+00:00,9466.0,9413.8,52.20000000000073,9408.58,2020-07-09 00:45:00+00:00,9411.7,True,9408.58,0,2020-07-09 00:50:00+00:00,9411.7,CEILING_OPEN_EXIT,T10,0.04022988505744283,0.1,-0.05977011494255718,1.0306513409961402,0.9904214559386973,0.03903345724904412,False,5.0
external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:50:00+00:00,11337.0,11206.0,131.0,11192.9,2020-08-04 11:50:00+00:00,11089.27,False,11192.9,0,2020-08-04 12:00:00+00:00,11127.9,TIME_EXIT_BLOCK_END,NONE,0.596183206106873,0.1,0.49618320610687305,1.0448091603053495,0.4486259541984765,0.5706144516694668,True,10.0
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:55:00+00:00,11813.0,11616.16,196.8400000000001,11596.476,2020-08-06 04:55:00+00:00,11619.31,True,11596.476,0,2020-08-06 05:00:00+00:00,11619.31,CEILING_OPEN_EXIT,T10,-0.016002844950211516,0.1,-0.11600284495021151,0.18979882137777163,0.20580166632798313,0.0,False,5.0
external,BULL,12-16,2020-08-07 12:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 14:20:00+00:00,11855.0,11688.01,166.98999999999978,11671.311,2020-08-07 14:20:00+00:00,11614.27,False,11654.31,1,2020-08-07 14:50:00+00:00,11654.31,CEILING_STOP,STRUCTURAL,0.20180849152644334,0.1,0.10180849152644333,0.7929816156656102,0.5911731241391669,0.2544932789608874,True,30.0
