partition,dev_block,entry_ts,warning_ts,terminal_label,terminal_event_ts,H,L,R,available_5x1m,ohlc_parity,five_open,five_high,five_low,five_close,agg_open,agg_high,agg_low,agg_close
development,4.0,2024-06-25 15:20:00+00:00,2024-06-25 15:30:00+00:00,FAILED_BREAK,2024-06-25 15:45:00+00:00,139.168,133.998,5.170000000000016,True,True,138.952,139.857,138.829,139.669,138.952,139.857,138.829,139.669
development,4.0,2024-06-30 15:00:00+00:00,2024-06-30 15:05:00+00:00,RECOVER_E40,2024-06-30 15:40:00+00:00,142.443,140.31,2.1330000000000098,True,True,142.358,142.607,142.188,142.605,142.358,142.607,142.188,142.605
development,5.0,2024-07-02 18:15:00+00:00,2024-07-02 19:20:00+00:00,RECOVER_E40,2024-07-02 21:15:00+00:00,151.843,147.05,4.792999999999978,True,True,152.491,152.549,152.21,152.21,152.491,152.549,152.21,152.21
development,5.0,2024-07-06 15:30:00+00:00,2024-07-06 15:30:00+00:00,RECOVER_E40,2024-07-06 16:20:00+00:00,140.564,136.684,3.879999999999996,True,True,140.323,141.2,140.322,140.59,140.323,141.2,140.322,140.59
development,5.0,2024-07-13 22:45:00+00:00,2024-07-13 22:45:00+00:00,RECOVER_E40,2024-07-13 22:50:00+00:00,140.9,138.345,2.555000000000007,True,True,140.213,141.254,140.213,141.123,140.213,141.254,140.213,141.123
development,5.0,2024-07-14 21:20:00+00:00,2024-07-14 21:25:00+00:00,FAILED_BREAK,2024-07-14 22:20:00+00:00,146.881,143.305,3.5759999999999934,True,True,147.401,147.787,146.877,147.014,147.401,147.787,146.877,147.014
development,5.0,2024-07-16 15:15:00+00:00,2024-07-16 15:15:00+00:00,FAILED_BREAK,2024-07-16 15:20:00+00:00,157.922,153.867,4.055000000000007,True,True,157.257,158.294,156.937,158.145,157.257,158.294,156.937,158.145
development,5.0,2024-07-20 16:00:00+00:00,2024-07-20 16:10:00+00:00,FAILED_BREAK,2024-07-20 16:35:00+00:00,169.787,167.187,2.5999999999999943,True,True,169.769,170.248,169.769,169.931,169.769,170.248,169.769,169.931
development,5.0,2024-07-21 15:00:00+00:00,2024-07-21 15:00:00+00:00,FAILED_BREAK,2024-07-21 15:05:00+00:00,174.49,171.207,3.2830000000000155,True,True,173.936,175.305,173.935,174.789,173.936,175.305,173.935,174.789
development,5.0,2024-07-22 18:00:00+00:00,2024-07-22 18:00:00+00:00,FAILED_BREAK,2024-07-22 18:15:00+00:00,181.837,176.667,5.169999999999988,True,True,181.096,182.499,181.033,182.274,181.096,182.499,181.033,182.274
development,5.0,2024-07-24 17:40:00+00:00,2024-07-24 17:40:00+00:00,FAILED_BREAK,2024-07-24 17:45:00+00:00,181.988,175.794,6.193999999999988,True,True,181.728,182.342,181.717,182.295,181.728,182.342,181.717,182.295
development,5.0,2024-08-06 16:00:00+00:00,2024-08-06 16:10:00+00:00,FAILED_BREAK,2024-08-06 16:15:00+00:00,146.313,136.052,10.260999999999996,True,True,145.975,146.799,145.586,146.738,145.975,146.799,145.586,146.738
development,5.0,2024-08-08 15:55:00+00:00,2024-08-08 15:55:00+00:00,FAILED_BREAK,2024-08-08 16:35:00+00:00,160.375,152.5,7.875,True,True,159.553,160.85,159.451,160.499,159.553,160.85,159.451,160.499
development,5.0,2024-08-13 16:35:00+00:00,2024-08-13 16:40:00+00:00,RECOVER_E40,2024-08-13 17:00:00+00:00,147.61,143.108,4.5020000000000095,True,True,147.554,148.248,147.547,148.023,147.554,148.248,147.547,148.023
development,5.0,2024-08-15 16:00:00+00:00,2024-08-15 16:00:00+00:00,FAILED_BREAK,2024-08-15 16:10:00+00:00,146.589,141.184,5.405000000000001,True,True,145.854,146.982,145.777,146.861,145.854,146.982,145.777,146.861
development,5.0,2024-08-21 18:20:00+00:00,2024-08-21 18:20:00+00:00,FAILED_BREAK,2024-08-21 18:35:00+00:00,142.42,138.689,3.7309999999999945,True,True,141.961,142.521,141.915,142.434,141.961,142.521,141.915,142.434
development,5.0,2024-08-23 17:45:00+00:00,2024-08-23 17:45:00+00:00,RECOVER_E40,2024-08-23 18:00:00+00:00,147.076,142.589,4.486999999999995,True,True,146.238,147.1,146.077,147.094,146.238,147.1,146.077,147.094
development,5.0,2024-09-17 15:15:00+00:00,2024-09-17 15:15:00+00:00,FAILED_BREAK,2024-09-17 15:30:00+00:00,134.861,130.806,4.054999999999978,True,True,134.638,135.5,134.638,135.195,134.638,135.5,134.638,135.195
development,5.0,2024-09-18 18:00:00+00:00,2024-09-18 18:15:00+00:00,RECOVER_E40,2024-09-18 18:30:00+00:00,130.767,127.701,3.0660000000000025,True,True,130.33,131.513,130.318,130.962,130.33,131.513,130.318,130.962
development,5.0,2024-09-19 15:15:00+00:00,2024-09-19 15:20:00+00:00,FAILED_BREAK,2024-09-19 15:30:00+00:00,141.922,138.207,3.7150000000000034,True,True,141.832,141.944,141.501,141.944,141.832,141.944,141.501,141.944
development,5.0,2024-09-21 23:40:00+00:00,2024-09-21 23:40:00+00:00,FAILED_BREAK,2024-09-22 00:10:00+00:00,149.355,146.377,2.97799999999998,True,True,149.047,149.444,149.043,149.444,149.047,149.444,149.043,149.444
development,5.0,2024-09-23 01:35:00+00:00,2024-09-23 01:35:00+00:00,FAILED_BREAK,2024-09-23 01:40:00+00:00,147.252,142.602,4.650000000000006,True,True,147.124,147.462,147.005,147.335,147.124,147.462,147.005,147.335
development,5.0,2024-09-25 15:00:00+00:00,2024-09-25 15:00:00+00:00,RECOVER_E40,2024-09-25 15:20:00+00:00,151.88,149.37,2.509999999999991,True,True,151.721,152.083,151.566,152.067,151.721,152.083,151.566,152.067
development,5.0,2024-09-29 01:55:00+00:00,2024-09-29 02:10:00+00:00,FAILED_BREAK,2024-09-29 02:30:00+00:00,157.968,154.831,3.1370000000000005,True,True,158.305,158.499,158.15,158.152,158.305,158.499,158.15,158.152
development,5.0,2024-10-04 16:20:00+00:00,2024-10-04 16:20:00+00:00,FAILED_BREAK,2024-10-04 18:00:00+00:00,142.598,138.042,4.556000000000012,True,True,142.434,142.937,142.286,142.867,142.434,142.937,142.286,142.867
development,5.0,2024-10-11 02:50:00+00:00,2024-10-11 02:50:00+00:00,UNRESOLVED_TIME,2024-10-11 02:55:00+00:00,140.7,136.12,4.579999999999984,True,True,140.227,140.94,140.206,140.836,140.227,140.94,140.206,140.836
development,5.0,2024-10-11 15:05:00+00:00,2024-10-11 15:05:00+00:00,RECOVER_E40,2024-10-11 15:15:00+00:00,144.265,141.309,2.955999999999989,True,True,144.197,144.67,144.158,144.54,144.197,144.67,144.158,144.54
development,5.0,2024-10-13 22:00:00+00:00,2024-10-13 22:05:00+00:00,FAILED_BREAK,2024-10-13 22:20:00+00:00,148.349,145.178,3.1709999999999923,True,True,148.8,148.801,148.275,148.631,148.8,148.801,148.275,148.631
development,5.0,2024-10-19 15:00:00+00:00,2024-10-19 15:05:00+00:00,FAILED_BREAK,2024-10-19 15:15:00+00:00,157.0,153.51,3.490000000000009,True,True,156.93,157.23,156.85,157.11,156.93,157.23,156.85,157.11
development,5.0,2024-10-21 19:50:00+00:00,2024-10-21 19:50:00+00:00,FAILED_BREAK,2024-10-21 19:55:00+00:00,167.79,161.35,6.439999999999998,True,True,167.38,168.04,167.13,167.94,167.38,168.04,167.13,167.94
development,5.0,2024-10-23 18:45:00+00:00,2024-10-23 18:55:00+00:00,FAILED_BREAK,2024-10-23 19:10:00+00:00,169.5,164.1,5.400000000000006,True,True,168.92,169.84,168.9,169.7,168.92,169.84,168.9,169.7
development,5.0,2024-10-28 22:05:00+00:00,2024-10-28 22:05:00+00:00,FAILED_BREAK,2024-10-28 23:25:00+00:00,178.47,173.16,5.310000000000002,True,True,177.75,179.0,177.66,178.69,177.75,179.0,177.66,178.69
development,5.0,2024-11-05 16:30:00+00:00,2024-11-05 16:35:00+00:00,FAILED_BREAK,2024-11-05 16:40:00+00:00,167.79,160.92,6.8700000000000045,True,True,168.636,168.77,167.8,168.41,168.636,168.77,167.8,168.41
development,5.0,2024-11-06 21:30:00+00:00,2024-11-06 21:35:00+00:00,FAILED_BREAK,2024-11-06 23:00:00+00:00,188.72,183.23,5.490000000000009,True,True,189.35,189.49,188.89,189.24,189.35,189.49,188.89,189.24
development,5.0,2024-11-10 02:45:00+00:00,2024-11-10 02:45:00+00:00,FAILED_BREAK,2024-11-10 02:55:00+00:00,203.56,197.46,6.099999999999994,True,True,203.06,204.26,202.91,204.11,203.06,204.26,202.91,204.11
development,5.0,2024-11-10 15:30:00+00:00,2024-11-10 15:30:00+00:00,RECOVER_E40,2024-11-10 15:35:00+00:00,209.9,203.6,6.300000000000011,True,True,208.31,210.8,208.21,210.4,208.31,210.8,208.21,210.4
development,5.0,2024-11-11 16:20:00+00:00,2024-11-11 16:20:00+00:00,FAILED_BREAK,2024-11-11 16:25:00+00:00,221.39,208.126,13.263999999999982,True,True,218.57,222.54,218.4,222.48,218.57,222.54,218.4,222.48
development,5.0,2024-11-13 16:10:00+00:00,2024-11-13 16:10:00+00:00,FAILED_BREAK,2024-11-13 16:15:00+00:00,217.56,205.31,12.25,True,True,217.15,218.63,216.78,218.22,217.15,218.63,216.78,218.22
development,5.0,2024-11-15 20:50:00+00:00,2024-11-15 20:50:00+00:00,RECOVER_E40,2024-11-15 21:15:00+00:00,215.44,210.25,5.189999999999998,True,True,214.74,215.82,214.68,215.82,214.74,215.82,214.68,215.82
development,5.0,2024-11-21 16:50:00+00:00,2024-11-21 16:50:00+00:00,RECOVER_E40,2024-11-21 17:45:00+00:00,253.47,239.95,13.52000000000001,True,True,252.16,255.0,252.01,254.37,252.16,255.0,252.01,254.37
development,5.0,2024-11-27 15:35:00+00:00,2024-11-27 15:35:00+00:00,FAILED_BREAK,2024-11-27 16:05:00+00:00,239.85,232.04,7.810000000000002,True,True,239.7,240.0,239.47,239.97,239.7,240.0,239.47,239.97
development,5.0,2024-11-29 02:05:00+00:00,2024-11-29 02:10:00+00:00,FAILED_BREAK,2024-11-29 02:15:00+00:00,238.9,234.03,4.8700000000000045,True,True,238.73,239.48,238.73,239.33,238.73,239.48,238.73,239.33
development,5.0,2024-12-02 15:20:00+00:00,2024-12-02 15:20:00+00:00,FAILED_BREAK,2024-12-02 15:25:00+00:00,228.14,221.71,6.429999999999978,True,True,227.34,228.58,227.34,228.44,227.34,228.58,227.34,228.44
development,5.0,2024-12-03 18:45:00+00:00,2024-12-03 18:45:00+00:00,FAILED_BREAK,2024-12-03 19:00:00+00:00,227.12,215.11,12.009999999999993,True,True,226.74,227.74,226.62,227.15,226.74,227.74,226.62,227.15
development,5.0,2024-12-06 01:25:00+00:00,2024-12-06 01:30:00+00:00,FAILED_BREAK,2024-12-06 01:40:00+00:00,245.12,234.85,10.27000000000001,True,True,246.28,247.32,245.32,245.59,246.28,247.32,245.32,245.59
development,5.0,2024-12-06 15:30:00+00:00,2024-12-06 15:30:00+00:00,FAILED_BREAK,2024-12-06 15:50:00+00:00,238.22,231.03,7.189999999999998,True,True,237.16,238.41,237.01,238.41,237.16,238.41,237.01,238.41
development,5.0,2024-12-11 15:00:00+00:00,2024-12-11 15:00:00+00:00,RECOVER_E40,2024-12-11 16:25:00+00:00,227.51,220.42,7.090000000000003,True,True,227.26,227.95,227.23,227.85,227.26,227.95,227.23,227.85
development,5.0,2024-12-12 17:30:00+00:00,2024-12-12 17:30:00+00:00,FAILED_BREAK,2024-12-12 17:35:00+00:00,233.48,228.29,5.189999999999998,True,True,232.95,233.8,232.85,233.71,232.95,233.8,232.85,233.71
development,5.0,2024-12-15 16:05:00+00:00,2024-12-15 16:05:00+00:00,FAILED_BREAK,2024-12-15 17:15:00+00:00,221.44,217.25,4.189999999999998,True,True,220.91,221.51,220.81,221.47,220.91,221.51,220.81,221.47
development,5.0,2024-12-16 17:40:00+00:00,2024-12-16 17:40:00+00:00,FAILED_BREAK,2024-12-16 17:45:00+00:00,220.29,213.12,7.169999999999988,True,True,219.7,220.84,219.69,220.83,219.7,220.84,219.69,220.83
development,5.0,2024-12-17 17:05:00+00:00,2024-12-17 17:05:00+00:00,FAILED_BREAK,2024-12-17 17:10:00+00:00,227.5,216.77,10.72999999999999,True,True,227.2,228.29,227.13,228.14,227.2,228.29,227.13,228.14
development,5.0,2024-12-20 15:15:00+00:00,2024-12-20 15:15:00+00:00,FAILED_BREAK,2024-12-20 15:30:00+00:00,189.44,175.2,14.240000000000007,True,True,189.24,191.12,188.78,190.2,189.24,191.12,188.78,190.2
development,5.0,2024-12-28 15:00:00+00:00,2024-12-28 15:00:00+00:00,FAILED_BREAK,2024-12-28 15:50:00+00:00,190.1,185.42,4.680000000000007,True,True,189.76,190.58,189.71,190.43,189.76,190.58,189.71,190.43
development,5.0,2024-12-30 19:00:00+00:00,2024-12-30 19:05:00+00:00,FAILED_BREAK,2024-12-30 19:15:00+00:00,194.77,187.14,7.630000000000024,True,True,194.75,195.13,194.46,195.06,194.75,195.13,194.46,195.06
external,,2020-09-17 17:30:00+00:00,2020-09-17 17:30:00+00:00,RECOVER_E40,2020-09-17 21:00:00+00:00,2.6855,2.3569,0.3286000000000002,True,True,2.6601,2.6957,2.658,2.6864,2.6601,2.6957,2.658,2.6864
external,,2020-09-19 01:20:00+00:00,2020-09-19 01:30:00+00:00,RECOVER_E40,2020-09-19 02:10:00+00:00,3.15,2.908,0.242,True,True,3.1955,3.1955,3.15,3.1573,3.1955,3.1955,3.15,3.1573
external,,2020-09-21 18:10:00+00:00,2020-09-21 18:10:00+00:00,FAILED_BREAK,2020-09-21 18:35:00+00:00,2.7324,2.4576,0.2748000000000004,True,True,2.7304,2.75,2.7303,2.7439,2.7304,2.75,2.7303,2.7439
external,,2020-09-23 00:15:00+00:00,2020-09-23 00:30:00+00:00,FAILED_BREAK,2020-09-23 00:35:00+00:00,3.01,2.7172,0.2927999999999997,True,True,3.0351,3.0382,3.015,3.0236,3.0351,3.0382,3.015,3.0236
external,,2020-09-26 15:30:00+00:00,2020-09-26 15:30:00+00:00,FAILED_BREAK,2020-09-26 15:35:00+00:00,3.1542,3.017,0.1372,True,True,3.1278,3.1562,3.1278,3.1553,3.1278,3.1562,3.1278,3.1553
external,,2020-09-27 15:40:00+00:00,2020-09-27 15:40:00+00:00,RECOVER_E40,2020-09-27 18:00:00+00:00,3.1086,3.0,0.1086,True,True,3.0855,3.1202,3.0855,3.1175,3.0855,3.1202,3.0855,3.1175
external,,2020-10-01 01:20:00+00:00,2020-10-01 01:20:00+00:00,UNRESOLVED_TIME,2020-10-01 02:55:00+00:00,2.9264,2.8285,0.0979000000000001,True,True,2.9241,2.9285,2.9216,2.9269,2.9241,2.9285,2.9216,2.9269
external,,2020-10-02 16:40:00+00:00,2020-10-02 16:50:00+00:00,FAILED_BREAK,2020-10-02 17:10:00+00:00,2.6598,2.4224,0.2374,True,True,2.6584,2.665,2.6562,2.662,2.6584,2.665,2.6562,2.662
external,,2020-10-05 01:30:00+00:00,2020-10-05 01:30:00+00:00,FAILED_BREAK,2020-10-05 01:35:00+00:00,2.5659,2.4974,0.0685000000000002,True,True,2.5646,2.5717,2.5623,2.5682,2.5646,2.5717,2.5623,2.5682
external,,2020-10-05 16:00:00+00:00,2020-10-05 16:00:00+00:00,FAILED_BREAK,2020-10-05 17:55:00+00:00,2.6291,2.4661,0.1630000000000002,True,True,2.6165,2.6406,2.6165,2.6387,2.6165,2.6406,2.6165,2.6387
external,,2020-10-12 02:45:00+00:00,2020-10-12 02:45:00+00:00,UNRESOLVED_TIME,2020-10-12 02:55:00+00:00,2.4609,2.3792,0.0817000000000001,True,True,2.4586,2.4662,2.4572,2.465,2.4586,2.4662,2.4572,2.465
external,,2020-10-12 16:25:00+00:00,2020-10-12 16:25:00+00:00,FAILED_BREAK,2020-10-12 16:30:00+00:00,2.59,2.4523,0.1376999999999997,True,True,2.5777,2.5924,2.575,2.5924,2.5777,2.5924,2.575,2.5924
external,,2020-10-18 16:00:00+00:00,2020-10-18 16:15:00+00:00,FAILED_BREAK,2020-10-18 16:20:00+00:00,2.2435,2.1939,0.0495999999999998,True,True,2.2429,2.2455,2.2422,2.2438,2.2429,2.2455,2.2422,2.2438
external,,2020-10-22 15:05:00+00:00,2020-10-22 15:05:00+00:00,FAILED_BREAK,2020-10-22 15:35:00+00:00,2.0794,1.98,0.0994000000000001,True,True,2.0709,2.0905,2.0709,2.0858,2.0709,2.0905,2.0709,2.0858
external,,2020-10-27 15:10:00+00:00,2020-10-27 15:10:00+00:00,FAILED_BREAK,2020-10-27 16:05:00+00:00,1.7347,1.6188,0.1158999999999998,True,True,1.7221,1.741,1.7221,1.7355,1.7221,1.741,1.7221,1.7355
external,,2020-10-30 15:05:00+00:00,2020-10-30 15:05:00+00:00,RECOVER_E40,2020-10-30 18:55:00+00:00,1.4238,1.3406,0.0831999999999999,True,True,1.4182,1.4284,1.4168,1.427,1.4182,1.4284,1.4168,1.427
external,,2020-10-31 15:55:00+00:00,2020-10-31 15:55:00+00:00,FAILED_BREAK,2020-10-31 18:05:00+00:00,1.5145,1.4605,0.054,True,True,1.5111,1.5215,1.51,1.5173,1.5111,1.5215,1.51,1.5173
external,,2020-11-01 15:10:00+00:00,2020-11-01 15:10:00+00:00,FAILED_BREAK,2020-11-01 15:20:00+00:00,1.553,1.5132,0.0397999999999998,True,True,1.5487,1.558,1.5485,1.5554,1.5487,1.558,1.5485,1.5554
external,,2020-11-04 18:35:00+00:00,2020-11-04 18:35:00+00:00,FAILED_BREAK,2020-11-04 18:40:00+00:00,1.4001,1.3013,0.0988,True,True,1.399,1.4047,1.3972,1.4014,1.399,1.4047,1.3972,1.4014
external,,2020-11-05 15:00:00+00:00,2020-11-05 15:00:00+00:00,FAILED_BREAK,2020-11-05 15:50:00+00:00,1.4525,1.302,0.1504999999999998,True,True,1.4498,1.4593,1.4459,1.4587,1.4498,1.4593,1.4459,1.4587
external,,2020-11-08 15:10:00+00:00,2020-11-08 15:15:00+00:00,FAILED_BREAK,2020-11-08 16:10:00+00:00,2.2193,1.9675,0.2518,True,True,2.2579,2.2676,2.2071,2.2263,2.2579,2.2676,2.2071,2.2263
external,,2020-11-10 16:25:00+00:00,2020-11-10 16:25:00+00:00,FAILED_BREAK,2020-11-10 16:30:00+00:00,2.2455,2.1059,0.1395999999999997,True,True,2.2377,2.2554,2.2338,2.2485,2.2377,2.2554,2.2338,2.2485
external,,2020-11-15 16:00:00+00:00,2020-11-15 16:00:00+00:00,FAILED_BREAK,2020-11-15 16:05:00+00:00,2.2059,2.0669,0.1390000000000002,True,True,2.2008,2.2252,2.2008,2.2197,2.2008,2.2252,2.2008,2.2197
external,,2020-11-22 18:00:00+00:00,2020-11-22 18:00:00+00:00,FAILED_BREAK,2020-11-22 18:25:00+00:00,2.246,2.0302,0.2158000000000002,True,True,2.2361,2.275,2.2334,2.2587,2.2361,2.275,2.2334,2.2587
external,,2020-11-24 01:50:00+00:00,2020-11-24 01:55:00+00:00,FAILED_BREAK,2020-11-24 02:00:00+00:00,2.3611,2.2372,0.1238999999999999,True,True,2.3777,2.3823,2.3609,2.3723,2.3777,2.3823,2.3609,2.3723
external,,2020-11-26 21:30:00+00:00,2020-11-26 21:30:00+00:00,FAILED_BREAK,2020-11-26 21:40:00+00:00,1.8908,1.7621,0.1287,True,True,1.8695,1.8997,1.8695,1.8958,1.8695,1.8997,1.8695,1.8958
external,,2020-11-28 16:00:00+00:00,2020-11-28 16:10:00+00:00,FAILED_BREAK,2020-11-28 16:15:00+00:00,1.928,1.7912,0.1368,True,True,1.9272,1.929,1.9126,1.9288,1.9272,1.929,1.9126,1.9288
external,,2020-11-30 00:30:00+00:00,2020-11-30 00:30:00+00:00,RECOVER_E40,2020-11-30 00:55:00+00:00,1.9418,1.8903,0.0514999999999998,True,True,1.9415,1.9477,1.937,1.942,1.9415,1.9477,1.937,1.942
external,,2020-12-05 15:00:00+00:00,2020-12-05 15:00:00+00:00,FAILED_BREAK,2020-12-05 15:15:00+00:00,1.9337,1.8848,0.0488999999999999,True,True,1.9261,1.9385,1.9244,1.9359,1.9261,1.9385,1.9244,1.9359
external,,2020-12-08 17:25:00+00:00,2020-12-08 17:30:00+00:00,FAILED_BREAK,2020-12-08 17:35:00+00:00,1.7521,1.652,0.1001,True,True,1.7516,1.7604,1.7454,1.7534,1.7516,1.7604,1.7454,1.7534
external,,2020-12-15 02:05:00+00:00,2020-12-15 02:30:00+00:00,UNRESOLVED_TIME,2020-12-15 02:55:00+00:00,1.6244,1.5198,0.1046,True,True,1.6353,1.637,1.6324,1.6326,1.6353,1.637,1.6324,1.6326
external,,2020-12-16 15:00:00+00:00,2020-12-16 15:00:00+00:00,RECOVER_E40,2020-12-16 15:05:00+00:00,1.6991,1.6144,0.0847,True,True,1.6942,1.7089,1.6876,1.7035,1.6942,1.7089,1.6876,1.7035
external,,2020-12-19 00:45:00+00:00,2020-12-19 00:55:00+00:00,RECOVER_E40,2020-12-19 02:40:00+00:00,1.7104,1.6424,0.0679999999999998,True,True,1.7101,1.72,1.7087,1.716,1.7101,1.72,1.7087,1.716
external,,2020-12-24 16:10:00+00:00,2020-12-24 16:10:00+00:00,FAILED_BREAK,2020-12-24 16:15:00+00:00,1.3195,1.2513,0.0681999999999998,True,True,1.3092,1.325,1.3072,1.3202,1.3092,1.325,1.3072,1.3202
external,,2020-12-26 16:35:00+00:00,2020-12-26 16:35:00+00:00,FAILED_BREAK,2020-12-26 16:40:00+00:00,1.3909,1.3375,0.0534000000000001,True,True,1.3839,1.3941,1.3839,1.3913,1.3839,1.3941,1.3839,1.3913
external,,2020-12-27 15:00:00+00:00,2020-12-27 15:05:00+00:00,FAILED_BREAK,2020-12-27 15:10:00+00:00,1.3776,1.2544,0.1231999999999999,True,True,1.3741,1.383,1.3713,1.3818,1.3741,1.383,1.3713,1.3818
external,,2020-12-28 16:05:00+00:00,2020-12-28 16:10:00+00:00,FAILED_BREAK,2020-12-28 16:20:00+00:00,1.4129,1.3413,0.0716000000000001,True,True,1.4114,1.4195,1.4104,1.4174,1.4114,1.4195,1.4104,1.4174
external,,2021-01-01 15:20:00+00:00,2021-01-01 15:20:00+00:00,FAILED_BREAK,2021-01-01 15:35:00+00:00,1.64,1.5676,0.0723999999999998,True,True,1.6323,1.6459,1.6313,1.6405,1.6323,1.6459,1.6313,1.6405
external,,2021-01-02 17:05:00+00:00,2021-01-02 17:15:00+00:00,RECOVER_E40,2021-01-02 17:40:00+00:00,1.8396,1.7138,0.1257999999999999,True,True,1.8562,1.8562,1.8404,1.8471,1.8562,1.8562,1.8404,1.8471
external,,2021-01-04 02:05:00+00:00,2021-01-04 02:05:00+00:00,FAILED_BREAK,2021-01-04 02:10:00+00:00,2.3589,1.939,0.4199000000000001,True,True,2.3225,2.3999,2.3211,2.3744,2.3225,2.3999,2.3211,2.3744
external,,2021-01-04 15:05:00+00:00,2021-01-04 15:05:00+00:00,FAILED_BREAK,2021-01-04 15:45:00+00:00,2.2528,1.8182,0.4346000000000001,True,True,2.2314,2.2687,2.2255,2.261,2.2314,2.2687,2.2255,2.261
external,,2021-01-09 18:05:00+00:00,2021-01-09 18:05:00+00:00,RECOVER_E40,2021-01-09 18:10:00+00:00,3.35,3.1245,0.2255000000000002,True,True,3.2411,3.3506,3.2382,3.3504,3.2411,3.3506,3.2382,3.3504
external,,2021-01-12 16:10:00+00:00,2021-01-12 16:20:00+00:00,FAILED_BREAK,2021-01-12 16:30:00+00:00,3.4844,3.1507,0.3336999999999999,True,True,3.535,3.5353,3.4816,3.4856,3.535,3.5353,3.4816,3.4856
external,,2021-01-13 15:35:00+00:00,2021-01-13 15:40:00+00:00,RECOVER_E40,2021-01-13 15:50:00+00:00,3.4658,3.2472,0.2186000000000003,True,True,3.4676,3.4764,3.4473,3.4709,3.4676,3.4764,3.4473,3.4709
external,,2021-01-14 15:15:00+00:00,2021-01-14 15:30:00+00:00,FAILED_BREAK,2021-01-14 15:35:00+00:00,3.5107,3.3555,0.1551999999999997,True,True,3.5426,3.5465,3.5095,3.5193,3.5426,3.5465,3.5095,3.5193
external,,2021-01-17 16:30:00+00:00,2021-01-17 16:30:00+00:00,RECOVER_E40,2021-01-17 17:00:00+00:00,3.6216,3.3061,0.3155000000000001,True,True,3.5737,3.625,3.5718,3.625,3.5737,3.625,3.5718,3.625
external,,2021-01-20 15:10:00+00:00,2021-01-20 15:10:00+00:00,FAILED_BREAK,2021-01-20 15:15:00+00:00,3.6035,3.324,0.2795000000000001,True,True,3.5716,3.6065,3.5693,3.6049,3.5716,3.6065,3.5693,3.6049
external,,2021-01-22 15:05:00+00:00,2021-01-22 15:05:00+00:00,FAILED_BREAK,2021-01-22 15:15:00+00:00,3.4016,3.1153,0.2863000000000002,True,True,3.3574,3.4342,3.3574,3.422,3.3574,3.4342,3.3574,3.422
external,,2021-01-26 20:00:00+00:00,2021-01-26 20:00:00+00:00,FAILED_BREAK,2021-01-26 20:15:00+00:00,4.0645,3.6623,0.4021999999999996,True,True,4.0324,4.09,4.0308,4.083,4.0324,4.09,4.0308,4.083
external,,2021-01-27 16:05:00+00:00,2021-01-27 16:05:00+00:00,FAILED_BREAK,2021-01-27 16:15:00+00:00,3.7466,3.5183,0.2282999999999999,True,True,3.7188,3.7532,3.7171,3.7482,3.7188,3.7532,3.7171,3.7482
external,,2021-01-29 15:15:00+00:00,2021-01-29 15:20:00+00:00,FAILED_BREAK,2021-01-29 15:30:00+00:00,3.8542,3.6739,0.1802999999999999,True,True,3.8464,3.8687,3.8464,3.8663,3.8464,3.8687,3.8464,3.8663
external,,2021-01-30 15:20:00+00:00,2021-01-30 15:20:00+00:00,RECOVER_E40,2021-01-30 15:40:00+00:00,4.0085,3.8273,0.1811999999999995,True,True,3.9946,4.0118,3.9935,4.0088,3.9946,4.0118,3.9935,4.0088
external,,2021-02-01 18:05:00+00:00,2021-02-01 18:05:00+00:00,FAILED_BREAK,2021-02-01 22:50:00+00:00,4.409,4.1463,0.2626999999999997,True,True,4.402,4.4354,4.3943,4.431,4.402,4.4354,4.3943,4.431
external,,2021-02-04 20:05:00+00:00,2021-02-04 20:05:00+00:00,RECOVER_E40,2021-02-04 20:50:00+00:00,5.9662,5.5813,0.3849,True,True,5.9532,5.9879,5.9532,5.9766,5.9532,5.9879,5.9532,5.9766
external,,2021-02-06 21:20:00+00:00,2021-02-06 21:25:00+00:00,FAILED_BREAK,2021-02-06 22:55:00+00:00,6.2795,5.85,0.4295,True,True,6.2769,6.2879,6.2727,6.2879,6.2769,6.2879,6.2727,6.2879
external,,2021-02-08 15:50:00+00:00,2021-02-08 15:55:00+00:00,RECOVER_E40,2021-02-08 16:15:00+00:00,7.7319,7.0749,0.657,True,True,7.8294,7.8637,7.7412,7.7665,7.8294,7.8637,7.7412,7.7665
external,,2021-02-10 01:50:00+00:00,2021-02-10 01:50:00+00:00,FAILED_BREAK,2021-02-10 02:00:00+00:00,8.3954,7.5675,0.8279000000000005,True,True,8.2166,8.4216,8.2092,8.405,8.2166,8.4216,8.2092,8.405
external,,2021-02-10 20:05:00+00:00,2021-02-10 20:05:00+00:00,FAILED_BREAK,2021-02-10 20:30:00+00:00,8.4551,7.2879,1.1672000000000002,True,True,8.3374,8.5,8.3374,8.4864,8.3374,8.5,8.3374,8.4864
external,,2021-02-15 15:15:00+00:00,2021-02-15 15:15:00+00:00,RECOVER_E40,2021-02-15 15:20:00+00:00,8.7818,8.3203,0.4615000000000009,True,True,8.7236,8.8117,8.7174,8.8085,8.7236,8.8117,8.7174,8.8085
external,,2021-02-17 15:05:00+00:00,2021-02-17 15:05:00+00:00,FAILED_BREAK,2021-02-17 15:10:00+00:00,8.2938,7.8463,0.4474999999999989,True,True,8.2155,8.3033,8.2124,8.2996,8.2155,8.3033,8.2124,8.2996
