partition,regime,clock_block,leak_type,obs_start,obs_end,fill_ts,exit_ts,exit_reason,H,L,R4,F05,T5,T10,REBREAK_AT_EXIT,T5_AT_EXIT,FAST_L_TOUCH_10M,NO_F25_CLOSE_BEFORE_EXIT,LAST_CLOSE_LE_F05,first_l_touch_min,carried_rebreak_at_exit,fresh_rebreak_after_exit,rebreak_available,rebreak_available_min,future_t5,future_t5_min,future_t10,future_t10_min,future_high_break,future_high_break_min,no_resolution_4h,breath_rows
reference_validation,BULL,00-04,TIME_OTHER,2025-12-04 00:00:00+00:00,2025-12-04 04:00:00+00:00,2025-12-04 00:40:00+00:00,2025-12-04 04:00:00+00:00,TIME_BLOCK_END_OPEN,94185.0,92784.3,1400.699999999997,92854.335,92714.265,92644.23,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BULL,16-20,TIME_OTHER,2025-12-04 16:00:00+00:00,2025-12-04 20:00:00+00:00,2025-12-04 19:40:00+00:00,2025-12-04 20:00:00+00:00,TIME_BLOCK_END_OPEN,93256.3,91762.0,1494.300000000003,91836.715,91687.285,91612.57,False,False,False,True,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,SIDEWAYS,12-16,BE,2025-12-05 12:00:00+00:00,2025-12-05 16:00:00+00:00,2025-12-05 15:05:00+00:00,2025-12-05 15:15:00+00:00,CEILING_STOP,92227.6,90940.4,1287.2000000000116,91004.76,90876.04,90811.68,True,False,False,True,True,,True,False,True,0.0,True,0.0,True,0.0,False,,False,48
reference_validation,BULL,12-16,BE,2025-12-08 12:00:00+00:00,2025-12-08 16:00:00+00:00,2025-12-08 14:05:00+00:00,2025-12-08 14:15:00+00:00,CEILING_OPEN_EXIT,92262.6,91433.6,829.0,91475.05,91392.15,91350.7,False,False,True,True,False,5.0,False,True,True,10.0,True,10.0,True,10.0,False,,False,48
reference_validation,BULL,12-16,TIME_OTHER,2025-12-10 12:00:00+00:00,2025-12-10 16:00:00+00:00,2025-12-10 15:40:00+00:00,2025-12-10 16:00:00+00:00,TIME_BLOCK_END_OPEN,93278.9,91721.0,1557.8999999999942,91798.895,91643.105,91565.21,False,False,False,True,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,20-00,BE,2025-12-14 20:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-14 21:15:00+00:00,2025-12-14 22:05:00+00:00,CEILING_STOP,89372.8,88432.0,940.8000000000028,88479.04,88384.96,88337.92,True,False,False,True,True,30.0,True,False,True,0.0,True,10.0,True,15.0,False,,False,48
reference_validation,BULL,16-20,TIME_OTHER,2025-12-19 16:00:00+00:00,2025-12-19 20:00:00+00:00,2025-12-19 19:20:00+00:00,2025-12-19 20:00:00+00:00,TIME_BLOCK_END_OPEN,89374.6,87488.0,1886.6000000000056,87582.33,87393.67,87299.34,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,08-12,TIME_OTHER,2025-12-24 08:00:00+00:00,2025-12-24 12:00:00+00:00,2025-12-24 09:45:00+00:00,2025-12-24 12:00:00+00:00,TIME_BLOCK_END_OPEN,87430.0,86738.8,691.1999999999971,86773.36,86704.24,86669.68000000001,False,False,False,False,False,,False,True,True,160.0,True,160.0,True,160.0,False,,False,48
reference_validation,BEAR,00-04,TIME_OTHER,2025-12-27 00:00:00+00:00,2025-12-27 04:00:00+00:00,2025-12-27 00:30:00+00:00,2025-12-27 04:00:00+00:00,TIME_BLOCK_END_OPEN,87750.0,87266.6,483.3999999999942,87290.77,87242.43000000001,87218.26000000001,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BULL,12-16,BE,2026-01-02 12:00:00+00:00,2026-01-02 16:00:00+00:00,2026-01-02 14:40:00+00:00,2026-01-02 15:30:00+00:00,CEILING_STOP,89900.0,88780.0,1120.0,88836.0,88724.0,88668.0,False,False,False,False,False,40.0,False,False,False,,False,,False,,True,55.0,False,48
reference_validation,BEAR,12-16,BE,2026-01-08 12:00:00+00:00,2026-01-08 16:00:00+00:00,2026-01-08 14:35:00+00:00,2026-01-08 14:45:00+00:00,CEILING_STOP,90741.2,89733.6,1007.5999999999912,89783.98000000001,89683.22,89632.84000000001,True,False,False,True,True,,True,False,True,0.0,True,0.0,True,0.0,False,,False,48
reference_validation,BULL,16-20,TIME_OTHER,2026-01-15 16:00:00+00:00,2026-01-15 20:00:00+00:00,2026-01-15 19:50:00+00:00,2026-01-15 20:00:00+00:00,TIME_BLOCK_END_OPEN,97100.0,95403.7,1696.300000000003,95488.515,95318.885,95234.07,False,False,True,True,True,5.0,False,True,True,20.0,True,25.0,True,25.0,False,,False,48
reference_validation,BULL,12-16,BE,2026-01-16 12:00:00+00:00,2026-01-16 16:00:00+00:00,2026-01-16 14:50:00+00:00,2026-01-16 15:05:00+00:00,CEILING_STOP,95805.0,95210.5,594.5,95240.225,95180.775,95151.05,True,False,True,True,True,5.0,True,False,True,0.0,True,10.0,True,10.0,False,,False,48
reference_validation,BEAR,16-20,BE,2026-01-26 16:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-26 17:25:00+00:00,2026-01-26 17:40:00+00:00,CEILING_STOP,88834.1,87278.5,1555.6000000000058,87356.28,87200.72,87122.94,True,False,True,True,True,5.0,True,False,True,0.0,False,,False,,False,,True,48
reference_validation,BULL,20-00,TIME_OTHER,2026-01-28 20:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-28 21:10:00+00:00,2026-01-29 00:00:00+00:00,TIME_BLOCK_END_OPEN,90592.7,88974.0,1618.699999999997,89054.935,88893.065,88812.13,False,False,False,False,False,,False,True,True,45.0,True,45.0,True,85.0,False,,False,48
reference_validation,BEAR,00-04,TIME_OTHER,2026-02-06 00:00:00+00:00,2026-02-06 04:00:00+00:00,2026-02-06 00:35:00+00:00,2026-02-06 04:00:00+00:00,TIME_BLOCK_END_OPEN,65678.1,62233.3,3444.800000000003,62405.54,62061.060000000005,61888.82,False,False,False,False,False,,False,False,False,,False,,False,,True,95.0,False,48
reference_validation,BULL,12-16,BE,2026-02-26 12:00:00+00:00,2026-02-26 16:00:00+00:00,2026-02-26 14:15:00+00:00,2026-02-26 14:35:00+00:00,CEILING_OPEN_EXIT,68689.7,67750.0,939.6999999999972,67796.985,67703.015,67656.03,False,False,False,False,False,15.0,False,True,True,15.0,True,15.0,True,15.0,False,,False,48
reference_validation,BULL,16-20,BE,2026-02-26 16:00:00+00:00,2026-02-26 20:00:00+00:00,2026-02-26 17:05:00+00:00,2026-02-26 17:30:00+00:00,CEILING_STOP,68270.9,66730.7,1540.199999999997,66807.70999999999,66653.69,66576.68,False,False,False,True,False,15.0,False,True,True,15.0,True,15.0,True,35.0,False,,False,48
reference_validation,BULL,20-00,TIME_OTHER,2026-03-04 20:00:00+00:00,2026-03-05 00:00:00+00:00,2026-03-04 23:40:00+00:00,2026-03-05 00:00:00+00:00,TIME_BLOCK_END_OPEN,74046.5,72467.2,1579.300000000003,72546.165,72388.235,72309.26999999999,False,False,False,True,False,,False,True,True,155.0,True,155.0,True,160.0,False,,False,48
reference_validation,BULL,00-04,TIME_OTHER,2026-03-06 00:00:00+00:00,2026-03-06 04:00:00+00:00,2026-03-06 01:35:00+00:00,2026-03-06 04:00:00+00:00,TIME_BLOCK_END_OPEN,71530.4,70737.9,792.5,70777.525,70698.275,70658.65,False,False,False,False,False,,False,True,True,40.0,True,40.0,True,40.0,False,,False,48
reference_validation,BEAR,16-20,TIME_OTHER,2026-03-08 16:00:00+00:00,2026-03-08 20:00:00+00:00,2026-03-08 18:55:00+00:00,2026-03-08 20:00:00+00:00,TIME_BLOCK_END_OPEN,67623.0,66730.0,893.0,66774.65,66685.35,66640.7,False,False,False,False,False,,False,True,True,125.0,True,125.0,True,125.0,False,,False,48
reference_validation,BEAR,20-00,BE,2026-03-22 20:00:00+00:00,2026-03-23 00:00:00+00:00,2026-03-22 22:25:00+00:00,2026-03-22 22:40:00+00:00,CEILING_OPEN_EXIT,68852.3,68108.0,744.3000000000029,68145.215,68070.785,68033.57,False,False,True,True,False,10.0,False,True,True,5.0,True,45.0,True,50.0,False,,False,48
reference_validation,BULL,12-16,BE,2026-03-25 12:00:00+00:00,2026-03-25 16:00:00+00:00,2026-03-25 15:25:00+00:00,2026-03-25 15:55:00+00:00,CEILING_STOP,71999.9,70752.5,1247.3999999999942,70814.87,70690.13,70627.76,False,False,False,True,False,20.0,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,04-08,BE,2026-03-27 04:00:00+00:00,2026-03-27 08:00:00+00:00,2026-03-27 04:20:00+00:00,2026-03-27 04:30:00+00:00,CEILING_STOP,69142.7,68458.5,684.1999999999971,68492.71,68424.29,68390.08,True,False,False,True,True,,True,False,True,0.0,True,205.0,True,225.0,False,,False,48
reference_validation,BEAR,12-16,BE,2026-03-27 12:00:00+00:00,2026-03-27 16:00:00+00:00,2026-03-27 14:05:00+00:00,2026-03-27 14:15:00+00:00,CEILING_OPEN_EXIT,68619.9,66175.4,2444.5,66297.625,66053.17499999999,65930.95,False,False,True,True,False,5.0,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
reference_validation,BEAR,12-16,TIME_OTHER,2026-03-29 12:00:00+00:00,2026-03-29 16:00:00+00:00,2026-03-29 15:45:00+00:00,2026-03-29 16:00:00+00:00,TIME_BLOCK_END_OPEN,66986.8,66375.5,611.3000000000029,66406.065,66344.935,66314.37,False,False,False,True,False,,False,True,True,80.0,True,80.0,True,80.0,False,,False,48
reference_validation,BULL,00-04,BE,2026-04-01 00:00:00+00:00,2026-04-01 04:00:00+00:00,2026-04-01 02:05:00+00:00,2026-04-01 02:20:00+00:00,CEILING_STOP,68382.9,67794.8,588.0999999999913,67824.205,67765.395,67735.99,False,False,True,True,True,5.0,False,True,True,10.0,True,10.0,True,10.0,False,,False,48
reference_validation,BEAR,00-04,BE,2026-04-04 00:00:00+00:00,2026-04-04 04:00:00+00:00,2026-04-04 02:30:00+00:00,2026-04-04 02:55:00+00:00,CEILING_STOP,66946.3,66791.8,154.5,66799.52500000001,66784.075,66776.35,False,False,False,False,False,15.0,False,True,True,80.0,True,80.0,True,80.0,False,,False,48
reference_validation,BEAR,08-12,TIME_OTHER,2026-04-13 08:00:00+00:00,2026-04-13 12:00:00+00:00,2026-04-13 09:00:00+00:00,2026-04-13 12:00:00+00:00,TIME_BLOCK_END_OPEN,71114.9,70627.9,487.0,70652.25,70603.54999999999,70579.2,False,False,False,False,False,,False,False,False,,False,,False,,True,55.0,False,48
reference_validation,BULL,04-08,TIME_OTHER,2026-04-18 04:00:00+00:00,2026-04-18 08:00:00+00:00,2026-04-18 04:40:00+00:00,2026-04-18 08:00:00+00:00,TIME_BLOCK_END_OPEN,77380.0,76903.2,476.8000000000029,76927.04,76879.36,76855.51999999999,False,False,False,False,False,190.0,False,True,True,15.0,True,15.0,True,15.0,False,,False,48
reference_validation,BULL,04-08,TIME_OTHER,2026-04-24 04:00:00+00:00,2026-04-24 08:00:00+00:00,2026-04-24 05:25:00+00:00,2026-04-24 08:00:00+00:00,TIME_BLOCK_END_OPEN,78546.0,77500.0,1046.0,77552.3,77447.7,77395.4,False,False,False,False,False,150.0,False,True,True,70.0,True,70.0,True,70.0,False,,False,48
reference_validation,SIDEWAYS,16-20,BE,2026-04-25 16:00:00+00:00,2026-04-25 20:00:00+00:00,2026-04-25 16:45:00+00:00,2026-04-25 17:25:00+00:00,CEILING_STOP,77719.1,77263.0,456.1000000000058,77285.805,77240.195,77217.39,False,False,False,True,True,30.0,False,True,True,10.0,True,20.0,True,20.0,False,,False,48
reference_validation,BULL,00-04,BE,2026-05-10 00:00:00+00:00,2026-05-10 04:00:00+00:00,2026-05-10 01:30:00+00:00,2026-05-10 01:40:00+00:00,CEILING_STOP,80900.0,80569.0,331.0,80585.55,80552.45,80535.9,True,False,False,True,True,,True,False,True,0.0,True,0.0,False,,False,,True,48
reference_validation,BEAR,16-20,TIME_OTHER,2026-05-12 16:00:00+00:00,2026-05-12 20:00:00+00:00,2026-05-12 17:15:00+00:00,2026-05-12 20:00:00+00:00,TIME_BLOCK_END_OPEN,80968.6,80143.0,825.6000000000058,80184.28,80101.72,80060.44,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,00-04,BE,2026-05-14 00:00:00+00:00,2026-05-14 04:00:00+00:00,2026-05-14 03:15:00+00:00,2026-05-14 03:30:00+00:00,CEILING_STOP,79729.1,79188.0,541.1000000000058,79215.055,79160.945,79133.89,True,False,True,True,True,5.0,True,False,True,0.0,True,5.0,True,5.0,False,,False,48
reference_validation,BEAR,00-04,BE,2026-05-23 00:00:00+00:00,2026-05-23 04:00:00+00:00,2026-05-23 00:50:00+00:00,2026-05-23 01:50:00+00:00,CEILING_OPEN_EXIT,76054.1,75322.0,732.1000000000058,75358.605,75285.395,75248.79,False,False,False,True,False,55.0,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,20-00,TIME_OTHER,2026-05-26 20:00:00+00:00,2026-05-27 00:00:00+00:00,2026-05-26 23:00:00+00:00,2026-05-27 00:00:00+00:00,TIME_BLOCK_END_OPEN,76678.7,75711.0,967.6999999999972,75759.385,75662.615,75614.23,False,False,False,True,False,,False,True,True,140.0,True,225.0,True,225.0,False,,False,48
reference_validation,BEAR,16-20,TIME_OTHER,2026-05-27 16:00:00+00:00,2026-05-27 20:00:00+00:00,2026-05-27 18:20:00+00:00,2026-05-27 20:00:00+00:00,TIME_BLOCK_END_OPEN,76155.5,74735.7,1419.800000000003,74806.69,74664.70999999999,74593.72,False,False,False,True,False,,False,True,True,105.0,True,105.0,True,105.0,False,,False,48
reference_validation,BEAR,20-00,TIME_OTHER,2026-05-30 20:00:00+00:00,2026-05-31 00:00:00+00:00,2026-05-30 23:45:00+00:00,2026-05-31 00:00:00+00:00,TIME_BLOCK_END_OPEN,74108.8,73772.5,336.3000000000029,73789.315,73755.685,73738.87,False,False,False,False,False,,False,False,False,,False,,False,,True,75.0,False,48
reference_validation,BEAR,08-12,BE,2026-05-31 08:00:00+00:00,2026-05-31 12:00:00+00:00,2026-05-31 10:35:00+00:00,2026-05-31 10:50:00+00:00,CEILING_STOP,74194.6,73793.2,401.40000000000873,73813.27,73773.12999999999,73753.06,False,False,True,True,True,5.0,False,True,True,195.0,True,195.0,True,195.0,False,,False,48
reference_validation,BEAR,20-00,BE,2026-06-02 20:00:00+00:00,2026-06-03 00:00:00+00:00,2026-06-02 23:10:00+00:00,2026-06-02 23:35:00+00:00,CEILING_STOP,68121.9,66388.0,1733.8999999999942,66474.695,66301.305,66214.61,False,False,True,True,True,10.0,False,True,True,225.0,True,230.0,True,230.0,False,,False,48
reference_validation,BULL,12-16,BE,2026-06-11 12:00:00+00:00,2026-06-11 16:00:00+00:00,2026-06-11 12:35:00+00:00,2026-06-11 13:35:00+00:00,CEILING_OPEN_EXIT,63235.9,62691.7,544.2000000000044,62718.91,62664.49,62637.28,False,False,False,False,False,55.0,False,True,True,90.0,True,90.0,True,90.0,False,,False,48
reference_validation,BULL,12-16,BE,2026-06-14 12:00:00+00:00,2026-06-14 16:00:00+00:00,2026-06-14 13:00:00+00:00,2026-06-14 13:15:00+00:00,CEILING_OPEN_EXIT,64640.6,64281.1,359.5,64299.075,64263.125,64245.15,False,False,True,True,False,10.0,False,True,True,15.0,True,15.0,True,15.0,False,,False,48
reference_validation,BEAR,12-16,BE,2026-07-08 12:00:00+00:00,2026-07-08 16:00:00+00:00,2026-07-08 14:00:00+00:00,2026-07-08 14:55:00+00:00,CEILING_STOP,62921.8,61708.2,1213.6000000000058,61768.88,61647.52,61586.84,False,False,False,False,True,45.0,False,True,True,20.0,True,20.0,True,20.0,False,,False,48
reference_validation,BULL,20-00,TIME_OTHER,2026-07-10 20:00:00+00:00,2026-07-11 00:00:00+00:00,2026-07-10 20:35:00+00:00,2026-07-11 00:00:00+00:00,TIME_BLOCK_END_OPEN,64208.1,63718.1,490.0,63742.6,63693.6,63669.1,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BULL,12-16,BE,2026-07-22 12:00:00+00:00,2026-07-22 16:00:00+00:00,2026-07-22 13:40:00+00:00,2026-07-22 13:50:00+00:00,CEILING_OPEN_EXIT,66140.5,65813.4,327.1000000000058,65829.75499999999,65797.045,65780.68999999999,False,False,True,True,False,5.0,False,True,True,30.0,True,30.0,True,30.0,False,,False,48
