role,partition,execution_start,entry_ts,snapshot_min,outcome,loss_class,pnl,close_R,running_mfe_R,running_mae_R,break_confirmed_by_snapshot,closes_above_H
CENTRAL,development,2022-03-24 18:00:00+00:00,2022-03-24 19:05:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-0.2433563710697583,0.03780068728522303,0.16151202749140794,0.12714776632302516,True,3
CENTRAL,development,2022-03-24 18:00:00+00:00,2022-03-24 19:05:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-0.2433563710697583,0.2508591065292052,0.2852233676975929,0.12714776632302516,True,6
CENTRAL,development,2022-03-26 18:00:00+00:00,2022-03-26 20:20:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-8.857696030977745,-0.04166666666666436,0.02777777777778019,0.1,False,0
CENTRAL,development,2022-03-26 18:00:00+00:00,2022-03-26 20:20:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-8.857696030977745,-0.07222222222221981,0.02777777777778019,0.1,False,0
CENTRAL,development,2022-03-26 18:00:00+00:00,2022-03-26 20:20:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-8.857696030977745,-0.07222222222221981,0.02777777777778019,0.11111111111110891,False,0
CENTRAL,development,2022-03-26 18:00:00+00:00,2022-03-26 20:20:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-8.857696030977745,-0.28055555555555345,0.02777777777778019,0.29444444444444556,False,0
CENTRAL,development,2022-03-27 18:00:00+00:00,2022-03-27 18:00:00+00:00,5,WIN,WIN,3.7254901960784848,0.09473684210526646,0.13157894736842066,0.04736842105263323,True,1
CENTRAL,development,2022-03-27 18:00:00+00:00,2022-03-27 18:00:00+00:00,10,WIN,WIN,3.7254901960784848,0.17368421052631436,0.18421052631578594,0.04736842105263323,True,2
CENTRAL,development,2022-03-27 18:00:00+00:00,2022-03-27 18:00:00+00:00,15,WIN,WIN,3.7254901960784848,0.27368421052631287,0.29473684210526346,0.04736842105263323,True,3
CENTRAL,development,2022-04-03 18:00:00+00:00,2022-04-03 22:00:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1087035292412497,-0.1206030150753809,0.010050251256279362,0.25125628140703404,False,0
CENTRAL,development,2022-04-03 18:00:00+00:00,2022-04-03 22:00:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1087035292412497,0.010050251256279362,0.0552763819095472,0.25125628140703404,True,1
CENTRAL,development,2022-04-03 18:00:00+00:00,2022-04-03 22:00:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1087035292412497,-0.0075376884422113065,0.0552763819095472,0.25125628140703404,True,1
CENTRAL,development,2022-04-04 18:00:00+00:00,2022-04-05 03:25:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.345794392523414,-0.013647642679902433,0.013647642679902433,0.05955334987592924,False,0
CENTRAL,development,2022-04-04 18:00:00+00:00,2022-04-05 03:25:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.345794392523414,0.0248138957816363,0.02729528535980134,0.05955334987592924,True,1
CENTRAL,development,2022-04-04 18:00:00+00:00,2022-04-05 03:25:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.345794392523414,-0.04590570719603033,0.02729528535980134,0.05955334987592924,True,1
CENTRAL,development,2022-04-06 18:00:00+00:00,2022-04-06 18:00:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-5.653739844208028,0.03400000000000034,0.11999999999999886,0.4180000000000007,True,1
CENTRAL,development,2022-04-06 18:00:00+00:00,2022-04-06 18:00:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-5.653739844208028,-0.26999999999999885,0.11999999999999886,0.4180000000000007,True,1
CENTRAL,development,2022-04-06 18:00:00+00:00,2022-04-06 18:00:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-5.653739844208028,-0.552000000000001,0.11999999999999886,0.5879999999999995,True,1
CENTRAL,development,2022-04-07 18:00:00+00:00,2022-04-07 18:35:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.8718625031906575,0.0017035775127777015,0.04940374787052672,0.173764906303236,True,1
CENTRAL,development,2022-04-07 18:00:00+00:00,2022-04-07 18:35:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.8718625031906575,-0.07325383304940486,0.04940374787052672,0.173764906303236,True,1
CENTRAL,development,2022-04-07 18:00:00+00:00,2022-04-07 18:35:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.8718625031906575,-0.05451448040885982,0.04940374787052672,0.173764906303236,True,1
CENTRAL,development,2022-04-09 18:00:00+00:00,2022-04-09 23:25:00+00:00,5,WIN,WIN,4.563758389261707,-0.0117647058823534,0.00784313725490041,0.25098039215686324,False,0
CENTRAL,development,2022-04-09 18:00:00+00:00,2022-04-09 23:25:00+00:00,10,WIN,WIN,4.563758389261707,0.6196078431372549,0.7607843137254902,0.25098039215686324,True,1
CENTRAL,development,2022-04-10 18:00:00+00:00,2022-04-10 18:00:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-0.1305823974928066,0.00464037122969745,0.07424593967517239,0.05800464037122967,True,1
CENTRAL,development,2022-04-10 18:00:00+00:00,2022-04-10 18:00:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-0.1305823974928066,0.0649651972157775,0.14153132250580025,0.05800464037122967,True,2
CENTRAL,development,2022-04-10 18:00:00+00:00,2022-04-10 18:00:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-0.1305823974928066,0.2204176334106701,0.262180974477957,0.05800464037122967,True,3
CENTRAL,development,2022-04-10 18:00:00+00:00,2022-04-10 18:00:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-0.1305823974928066,0.13457076566125242,0.262180974477957,0.05800464037122967,True,6
CENTRAL,development,2022-04-13 18:00:00+00:00,2022-04-14 01:20:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-0.8021138057940913,0.03988603988603999,0.051282051282053154,0.09116809116808909,True,1
CENTRAL,development,2022-04-13 18:00:00+00:00,2022-04-14 01:20:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-0.8021138057940913,0.18233618233618223,0.2222222222222222,0.09116809116808909,True,2
CENTRAL,development,2022-04-13 18:00:00+00:00,2022-04-14 01:20:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-0.8021138057940913,0.14529914529914653,0.2222222222222222,0.09116809116808909,True,3
CENTRAL,development,2022-04-13 18:00:00+00:00,2022-04-14 01:20:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-0.8021138057940913,0.07122507122507112,0.2222222222222222,0.09116809116808909,True,6
CENTRAL,development,2022-04-18 18:00:00+00:00,2022-04-18 18:00:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.3459181656454424,0.009592326139086817,0.11270983213429225,0.05755395683453453,True,1
CENTRAL,development,2022-04-18 18:00:00+00:00,2022-04-18 18:00:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.3459181656454424,0.0023980815347700002,0.11270983213429225,0.06474820143885135,True,2
CENTRAL,development,2022-04-18 18:00:00+00:00,2022-04-18 18:00:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.3459181656454424,-0.01918465227818045,0.11270983213429225,0.06474820143885135,True,2
CENTRAL,development,2022-04-19 18:00:00+00:00,2022-04-19 22:35:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-2.717391304347838,-0.07294832826747982,0.04863221884498367,0.08206686930091049,False,0
CENTRAL,development,2022-04-19 18:00:00+00:00,2022-04-19 22:35:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-2.717391304347838,-0.15197568389057722,0.04863221884498367,0.16413373860182529,False,0
CENTRAL,development,2022-04-19 18:00:00+00:00,2022-04-19 22:35:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-2.717391304347838,-0.17325227963526027,0.04863221884498367,0.2401215805471139,False,0
CENTRAL,development,2022-04-19 18:00:00+00:00,2022-04-19 22:35:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-2.717391304347838,-0.2462006079027358,0.04863221884498367,0.25531914893617075,False,0
CENTRAL,development,2022-04-22 18:00:00+00:00,2022-04-22 19:15:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-13.980506054937448,-0.06249999999999667,0.025000000000001035,0.09999999999999823,False,0
CENTRAL,development,2022-04-22 18:00:00+00:00,2022-04-22 19:15:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-13.980506054937448,-0.15416666666666318,0.025000000000001035,0.18749999999999592,False,0
CENTRAL,development,2022-04-22 18:00:00+00:00,2022-04-22 19:15:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-13.980506054937448,-0.05833333333332786,0.025000000000001035,0.18749999999999592,False,0
CENTRAL,development,2022-04-22 18:00:00+00:00,2022-04-22 19:15:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-13.980506054937448,-0.11249999999999874,0.1625000000000008,0.18749999999999592,True,2
CENTRAL,development,2022-04-25 18:00:00+00:00,2022-04-25 18:45:00+00:00,5,WIN,WIN,6.147334475461008,0.22950819672131262,0.314754098360654,0.09508196721311689,True,1
CENTRAL,development,2022-04-25 18:00:00+00:00,2022-04-25 18:45:00+00:00,10,WIN,WIN,6.147334475461008,0.40655737704917905,0.41967213114754176,0.09508196721311689,True,2
CENTRAL,development,2022-04-28 18:00:00+00:00,2022-04-28 18:00:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-12.98441869756295,-0.03084832904884435,0.02056555269922835,0.08997429305912813,False,0
CENTRAL,development,2022-04-28 18:00:00+00:00,2022-04-28 18:00:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-12.98441869756295,-0.15681233933161934,0.02056555269922835,0.1773778920308477,False,0
CENTRAL,development,2022-04-28 18:00:00+00:00,2022-04-28 18:00:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-12.98441869756295,-0.20565552699229078,0.02056555269922835,0.2210796915167093,False,0
CENTRAL,development,2022-04-28 18:00:00+00:00,2022-04-28 18:00:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-12.98441869756295,-0.16195372750642917,0.02056555269922835,0.23393316195373023,False,0
CENTRAL,development,2022-05-04 18:00:00+00:00,2022-05-04 18:45:00+00:00,5,WIN,WIN,4.688030800588883,0.840579710144922,0.9130434782608666,0.2608695652173934,True,1
CENTRAL,development,2022-05-04 18:00:00+00:00,2022-05-04 18:45:00+00:00,10,WIN,WIN,4.688030800588883,1.2705314009661768,1.2995169082125546,0.2608695652173934,True,2
CENTRAL,development,2022-05-09 18:00:00+00:00,2022-05-10 05:45:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-5.783166109253058,-0.04473304473304502,0.020202020202020263,0.16883116883116892,False,0
CENTRAL,development,2022-05-09 18:00:00+00:00,2022-05-10 05:45:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-5.783166109253058,-0.18759018759018906,0.020202020202020263,0.20202020202020265,False,0
CENTRAL,development,2022-05-09 18:00:00+00:00,2022-05-10 05:45:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-5.783166109253058,-0.1197691197691194,0.020202020202020263,0.20202020202020265,False,0
CENTRAL,development,2022-05-12 18:00:00+00:00,2022-05-13 03:05:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-2.7350081037276763,0.034267912772585486,0.08411214953271012,0.22429906542056033,True,1
CENTRAL,development,2022-05-12 18:00:00+00:00,2022-05-13 03:05:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-2.7350081037276763,0.040498442367600924,0.21339563862928304,0.22429906542056033,True,2
CENTRAL,development,2022-05-12 18:00:00+00:00,2022-05-13 03:05:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-2.7350081037276763,-0.042056074766354506,0.21339563862928304,0.22429906542056033,True,2
CENTRAL,development,2022-05-14 18:00:00+00:00,2022-05-14 18:00:00+00:00,5,WIN,WIN,13.036371066612151,-0.0470219435736673,0.00313479623824612,0.16614420062695973,False,0
CENTRAL,development,2022-05-14 18:00:00+00:00,2022-05-14 18:00:00+00:00,10,WIN,WIN,13.036371066612151,0.03134796238244561,0.06583072100313511,0.16614420062695973,True,1
CENTRAL,development,2022-05-14 18:00:00+00:00,2022-05-14 18:00:00+00:00,15,WIN,WIN,13.036371066612151,0.35109717868338725,0.576802507836992,0.16614420062695973,True,2
CENTRAL,development,2022-05-15 18:00:00+00:00,2022-05-15 18:10:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.1825483753195023,0.09923664122137311,0.11832061068702357,0.14885496183206104,True,1
CENTRAL,development,2022-05-15 18:00:00+00:00,2022-05-15 18:10:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.1825483753195023,0.25954198473282386,0.3320610687022885,0.14885496183206104,True,2
CENTRAL,development,2022-05-15 18:00:00+00:00,2022-05-15 18:10:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.1825483753195023,0.06488549618320665,0.3320610687022885,0.14885496183206104,True,3
CENTRAL,development,2022-05-16 18:00:00+00:00,2022-05-16 18:05:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.9110787172011968,0.03246753246753056,0.07792207792207613,0.05519480519480565,True,1
CENTRAL,development,2022-05-16 18:00:00+00:00,2022-05-16 18:05:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.9110787172011968,0.06493506493506343,0.07792207792207613,0.07142857142857324,True,2
CENTRAL,development,2022-05-16 18:00:00+00:00,2022-05-16 18:05:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.9110787172011968,-0.02922077922078028,0.1038961038961038,0.07142857142857324,True,2
CENTRAL,development,2022-05-17 18:00:00+00:00,2022-05-17 23:45:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-14.675234456408448,-0.09090909090909054,0.013774104683196783,0.1845730027548216,False,0
CENTRAL,development,2022-05-17 18:00:00+00:00,2022-05-17 23:45:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-14.675234456408448,-0.07162534435261661,0.013774104683196783,0.1845730027548216,False,0
CENTRAL,development,2022-05-17 18:00:00+00:00,2022-05-17 23:45:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-14.675234456408448,-0.15977961432506857,0.013774104683196783,0.1845730027548216,False,0
CENTRAL,development,2022-05-17 18:00:00+00:00,2022-05-17 23:45:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-14.675234456408448,-0.05234159779614268,0.03856749311294786,0.1845730027548216,True,1
CENTRAL,development,2022-05-22 18:00:00+00:00,2022-05-22 22:20:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-4.254916792738317,-0.09392265193370247,0.12154696132596605,0.23756906077348017,False,0
CENTRAL,development,2022-05-22 18:00:00+00:00,2022-05-22 22:20:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-4.254916792738317,-0.12154696132596998,0.12154696132596605,0.23756906077348017,False,0
CENTRAL,development,2022-05-22 18:00:00+00:00,2022-05-22 22:20:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-4.254916792738317,-0.016574585635359722,0.12154696132596605,0.23756906077348017,False,0
CENTRAL,development,2022-05-22 18:00:00+00:00,2022-05-22 22:20:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-4.254916792738317,-0.02762430939226751,0.12154696132596605,0.23756906077348017,True,1
CENTRAL,development,2022-05-25 18:00:00+00:00,2022-05-25 18:30:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-11.972984036021316,-0.12037037037037293,0.0,0.24074074074073928,False,0
CENTRAL,development,2022-05-25 18:00:00+00:00,2022-05-25 18:30:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-11.972984036021316,-0.2222222222222244,0.11111111111110891,0.24074074074073928,False,0
CENTRAL,development,2022-05-25 18:00:00+00:00,2022-05-25 18:30:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-11.972984036021316,-0.3148148148148119,0.11111111111110891,0.3425925925925908,False,0
CENTRAL,development,2022-05-25 18:00:00+00:00,2022-05-25 18:30:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-11.972984036021316,-0.06481481481481519,0.11111111111110891,0.4722222222222211,False,0
CENTRAL,development,2022-05-28 18:00:00+00:00,2022-05-28 19:10:00+00:00,5,WIN,WIN,9.269406392694025,0.0,0.03940886699507667,0.12315270935960627,False,0
CENTRAL,development,2022-05-28 18:00:00+00:00,2022-05-28 19:10:00+00:00,10,WIN,WIN,9.269406392694025,-0.1182266009852195,0.03940886699507667,0.18226600985221603,False,0
CENTRAL,development,2022-05-28 18:00:00+00:00,2022-05-28 19:10:00+00:00,15,WIN,WIN,9.269406392694025,-0.04926108374383971,0.03940886699507667,0.18226600985221603,False,0
CENTRAL,development,2022-05-28 18:00:00+00:00,2022-05-28 19:10:00+00:00,30,WIN,WIN,9.269406392694025,-0.009852216748766542,0.03940886699507667,0.18226600985221603,False,0
CENTRAL,development,2022-05-29 18:00:00+00:00,2022-05-30 01:35:00+00:00,5,WIN,WIN,4.671661524900839,0.17924528301886536,0.3962264150943336,0.16037735849056728,True,1
CENTRAL,development,2022-05-29 18:00:00+00:00,2022-05-30 01:35:00+00:00,10,WIN,WIN,4.671661524900839,0.2452830188679221,0.3962264150943336,0.16037735849056728,True,2
CENTRAL,development,2022-05-29 18:00:00+00:00,2022-05-30 01:35:00+00:00,15,WIN,WIN,4.671661524900839,0.2452830188679221,0.3962264150943336,0.16037735849056728,True,3
CENTRAL,development,2022-05-30 18:00:00+00:00,2022-05-30 20:20:00+00:00,5,WIN,WIN,4.574881312041423,0.1509433962264115,0.1509433962264115,0.3490566037735884,True,1
CENTRAL,development,2022-05-30 18:00:00+00:00,2022-05-30 20:20:00+00:00,10,WIN,WIN,4.574881312041423,0.43396226415093647,0.6132075471698085,0.3490566037735884,True,2
CENTRAL,development,2022-06-02 18:00:00+00:00,2022-06-02 22:40:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.818622696411254,0.02272727272727358,0.348484848484849,0.1363636363636361,True,1
CENTRAL,development,2022-06-02 18:00:00+00:00,2022-06-02 22:40:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.818622696411254,-0.12121212121212396,0.348484848484849,0.1363636363636361,True,1
CENTRAL,development,2022-06-02 18:00:00+00:00,2022-06-02 22:40:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.818622696411254,-0.14393939393939753,0.348484848484849,0.1893939393939393,True,1
CENTRAL,development,2022-06-03 18:00:00+00:00,2022-06-03 19:05:00+00:00,5,WIN,WIN,4.214360041623233,0.0,0.17283950617284125,0.19753086419752783,False,0
CENTRAL,development,2022-06-03 18:00:00+00:00,2022-06-03 19:05:00+00:00,10,WIN,WIN,4.214360041623233,-0.17283950617284125,0.17283950617284125,0.2222222222222232,False,0
CENTRAL,development,2022-06-03 18:00:00+00:00,2022-06-03 19:05:00+00:00,15,WIN,WIN,4.214360041623233,-0.27160493827160515,0.17283950617284125,0.29629629629629173,False,0
CENTRAL,development,2022-06-03 18:00:00+00:00,2022-06-03 19:05:00+00:00,30,WIN,WIN,4.214360041623233,-0.20987654320987112,0.17283950617284125,0.38271604938271236,False,0
CENTRAL,development,2022-06-04 18:00:00+00:00,2022-06-04 21:30:00+00:00,5,WIN,WIN,8.152599947739759,0.26923076923076533,0.4038461538461503,0.07692307692307972,True,1
CENTRAL,development,2022-06-04 18:00:00+00:00,2022-06-04 21:30:00+00:00,10,WIN,WIN,8.152599947739759,0.19230769230769018,0.4038461538461503,0.07692307692307972,True,2
CENTRAL,development,2022-06-04 18:00:00+00:00,2022-06-04 21:30:00+00:00,15,WIN,WIN,8.152599947739759,0.48076923076923,0.8205128205128154,0.07692307692307972,True,3
CENTRAL,development,2022-06-05 18:00:00+00:00,2022-06-06 01:20:00+00:00,5,WIN,WIN,7.458975634012988,-0.00666666666666534,0.10666666666666913,0.23999999999999963,False,0
CENTRAL,development,2022-06-05 18:00:00+00:00,2022-06-06 01:20:00+00:00,10,WIN,WIN,7.458975634012988,0.19333333333333277,0.37333333333333485,0.23999999999999963,True,1
CENTRAL,development,2022-06-05 18:00:00+00:00,2022-06-06 01:20:00+00:00,15,WIN,WIN,7.458975634012988,0.173333333333332,0.37333333333333485,0.23999999999999963,True,2
CENTRAL,development,2022-06-05 18:00:00+00:00,2022-06-06 01:20:00+00:00,30,WIN,WIN,7.458975634012988,0.32000000000000267,0.38000000000000017,0.23999999999999963,True,5
CENTRAL,development,2022-06-07 18:00:00+00:00,2022-06-07 18:10:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6306760847628046,0.06722689075630123,0.15126050420168075,0.31092436974789767,True,1
CENTRAL,development,2022-06-07 18:00:00+00:00,2022-06-07 18:10:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6306760847628046,-0.050420168067228904,0.15126050420168075,0.31092436974789767,True,1
CENTRAL,development,2022-06-07 18:00:00+00:00,2022-06-07 18:10:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6306760847628046,0.033613445378150614,0.15126050420168075,0.31092436974789767,True,2
CENTRAL,development,2022-06-13 18:00:00+00:00,2022-06-13 20:15:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3389830508474523,0.04892966360856273,0.10703363914373132,0.1284403669724776,True,1
CENTRAL,development,2022-06-13 18:00:00+00:00,2022-06-13 20:15:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3389830508474523,-0.009174311926605852,0.10703363914373132,0.1284403669724776,True,1
CENTRAL,development,2022-06-13 18:00:00+00:00,2022-06-13 20:15:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3389830508474523,-0.006116207951070206,0.10703363914373132,0.1284403669724776,True,1
CENTRAL,development,2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,5,WIN,WIN,10.227272727272751,-0.6732026143790852,0.3725490196078407,0.849673202614379,False,0
CENTRAL,development,2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,10,WIN,WIN,10.227272727272751,-0.7973856209150336,0.3725490196078407,1.0588235294117645,False,0
CENTRAL,development,2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,15,WIN,WIN,10.227272727272751,-0.8954248366013072,0.3725490196078407,1.2026143790849686,False,0
CENTRAL,development,2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,30,WIN,WIN,10.227272727272751,-0.555555555555556,0.3725490196078407,1.2026143790849686,False,0
CENTRAL,development,2022-06-17 18:00:00+00:00,2022-06-17 18:10:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.1570351758793942,0.16190476190476003,0.1999999999999973,0.11428571428571516,True,1
CENTRAL,development,2022-06-17 18:00:00+00:00,2022-06-17 18:10:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.1570351758793942,0.17142857142857443,0.2190476190476193,0.11428571428571516,True,2
CENTRAL,development,2022-06-17 18:00:00+00:00,2022-06-17 18:10:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.1570351758793942,0.17142857142857443,0.24761904761904893,0.11428571428571516,True,3
CENTRAL,development,2022-06-18 18:00:00+00:00,2022-06-18 22:20:00+00:00,5,WIN,WIN,8.814887365328094,0.18518518518518545,0.644444444444446,0.46666666666666656,True,1
