partition,date_utc,signal_ts,signal_bar_start,session_end,H,L,range,F15,status,k1_episode_bars,h2_bar_start,h2_episode_bars,leave2_bar_start,eligible_start,filled,fill_bar_start,h3_bar_start,h3_after_fill,terminal
external,2021-12-21,2021-12-21 15:30:00+00:00,2021-12-21 15:25:00+00:00,2021-12-21 20:00:00+00:00,49298.78,48425.77,873.010000000002,48556.7215,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-12-22,2021-12-22 13:35:00+00:00,2021-12-22 13:30:00+00:00,2021-12-22 20:00:00+00:00,49522.28,48444.0,1078.2799999999988,48605.742,NO_H2_BY_SESSION_END,2,,0,,,False,,,False,NO_H2_BY_SESSION_END
reference_validation,2025-01-20,2025-01-20 15:55:00+00:00,2025-01-20 15:50:00+00:00,2025-01-20 20:00:00+00:00,109300.8,105500.0,3800.800000000003,106070.12,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-01-24,2025-01-24 14:10:00+00:00,2025-01-24 14:05:00+00:00,2025-01-24 20:00:00+00:00,105758.3,104875.7,882.6000000000058,105008.09,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-01-29,2025-01-29 13:35:00+00:00,2025-01-29 13:30:00+00:00,2025-01-29 20:00:00+00:00,103012.6,101769.2,1243.4000000000087,101955.70999999999,BREAKDOWN_DURING_H2_EPISODE,1,2025-01-29 13:45:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
reference_validation,2025-01-30,2025-01-30 14:00:00+00:00,2025-01-30 13:55:00+00:00,2025-01-30 20:00:00+00:00,105514.2,104813.8,700.3999999999942,104918.86,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-02-06,2025-02-06 14:45:00+00:00,2025-02-06 14:40:00+00:00,2025-02-06 20:00:00+00:00,99093.0,97880.0,1213.0,98061.95,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-02-25,2025-02-25 15:05:00+00:00,2025-02-25 15:00:00+00:00,2025-02-25 20:00:00+00:00,89952.0,86800.0,3152.0,87272.8,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-02-27,2025-02-27 13:55:00+00:00,2025-02-27 13:50:00+00:00,2025-02-27 20:00:00+00:00,87066.0,85827.1,1238.8999999999942,86012.935,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-03-04,2025-03-04 13:35:00+00:00,2025-03-04 13:30:00+00:00,2025-03-04 20:00:00+00:00,84359.5,82500.0,1859.5,82778.925,OPPOSITE_BREAK_DURING_H2_EPISODE,1,2025-03-04 14:30:00+00:00,1,,,False,,,False,OPPOSITE_BREAK_DURING_H2_EPISODE
reference_validation,2025-03-17,2025-03-17 13:35:00+00:00,2025-03-17 13:30:00+00:00,2025-03-17 20:00:00+00:00,84000.0,82801.0,1199.0,82980.85,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-03-21,2025-03-21 13:35:00+00:00,2025-03-21 13:30:00+00:00,2025-03-21 20:00:00+00:00,84344.4,83334.9,1009.5,83486.325,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-04-01,2025-04-01 13:40:00+00:00,2025-04-01 13:35:00+00:00,2025-04-01 20:00:00+00:00,84474.8,83401.0,1073.800000000003,83562.07,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-04-08,2025-04-08 14:55:00+00:00,2025-04-08 14:50:00+00:00,2025-04-08 20:00:00+00:00,80359.5,78788.0,1571.5,79023.725,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-04-14,2025-04-14 13:50:00+00:00,2025-04-14 13:45:00+00:00,2025-04-14 20:00:00+00:00,85242.7,84202.0,1040.699999999997,84358.105,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-04-28,2025-04-28 13:50:00+00:00,2025-04-28 13:45:00+00:00,2025-04-28 20:00:00+00:00,95578.8,94259.2,1319.6000000000058,94457.14,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-04-29,2025-04-29 14:05:00+00:00,2025-04-29 14:00:00+00:00,2025-04-29 20:00:00+00:00,95264.9,94540.2,724.6999999999971,94648.905,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-05-07,2025-05-07 13:35:00+00:00,2025-05-07 13:30:00+00:00,2025-05-07 20:00:00+00:00,97150.0,96670.1,479.8999999999942,96742.085,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-05-08,2025-05-08 13:45:00+00:00,2025-05-08 13:40:00+00:00,2025-05-08 20:00:00+00:00,99863.3,99165.2,698.1000000000058,99269.915,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-05-09,2025-05-09 14:45:00+00:00,2025-05-09 14:40:00+00:00,2025-05-09 20:00:00+00:00,103920.0,102376.5,1543.5,102608.025,CLEAN_NO_FILL,1,2025-05-09 16:55:00+00:00,2,2025-05-09 17:05:00+00:00,2025-05-09 17:10:00+00:00,False,,,False,SESSION_END
reference_validation,2025-05-15,2025-05-15 14:50:00+00:00,2025-05-15 14:45:00+00:00,2025-05-15 20:00:00+00:00,102799.9,101433.0,1366.8999999999942,101638.035,OPPOSITE_BREAK_BEFORE_H2,2,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-05-26,2025-05-26 14:00:00+00:00,2025-05-26 13:55:00+00:00,2025-05-26 20:00:00+00:00,110138.8,109500.0,638.8000000000029,109595.82,CLEAN_NO_FILL,3,2025-05-26 14:20:00+00:00,4,2025-05-26 14:40:00+00:00,2025-05-26 14:45:00+00:00,False,,,False,BREAKDOWN_BEFORE_H3
reference_validation,2025-06-05,2025-06-05 14:00:00+00:00,2025-06-05 13:55:00+00:00,2025-06-05 20:00:00+00:00,105878.3,104373.0,1505.300000000003,104598.795,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-06-12,2025-06-12 13:35:00+00:00,2025-06-12 13:30:00+00:00,2025-06-12 20:00:00+00:00,107798.0,106688.0,1110.0,106854.5,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-06-13,2025-06-13 14:15:00+00:00,2025-06-13 14:10:00+00:00,2025-06-13 20:00:00+00:00,105459.7,104360.0,1099.699999999997,104524.955,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-06-16,2025-06-16 13:40:00+00:00,2025-06-16 13:35:00+00:00,2025-06-16 20:00:00+00:00,107199.9,106521.0,678.8999999999942,106622.83499999999,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-06-18,2025-06-18 13:35:00+00:00,2025-06-18 13:30:00+00:00,2025-06-18 20:00:00+00:00,105276.8,103855.0,1421.800000000003,104068.27,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-06-20,2025-06-20 13:40:00+00:00,2025-06-20 13:35:00+00:00,2025-06-20 20:00:00+00:00,106486.2,105715.0,771.1999999999971,105830.68,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-06-23,2025-06-23 13:35:00+00:00,2025-06-23 13:30:00+00:00,2025-06-23 20:00:00+00:00,102028.9,101045.6,983.2999999999884,101193.095,OPPOSITE_BREAK_BEFORE_H2,2,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-06-26,2025-06-26 13:50:00+00:00,2025-06-26 13:45:00+00:00,2025-06-26 20:00:00+00:00,108135.0,106958.2,1176.800000000003,107134.72,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,2025-07-07 13:40:00+00:00,2025-07-07 20:00:00+00:00,109041.2,107968.0,1073.199999999997,108128.98,FILLED,2,2025-07-07 14:35:00+00:00,2,2025-07-07 14:45:00+00:00,2025-07-07 14:50:00+00:00,True,2025-07-07 14:50:00+00:00,2025-07-07 16:20:00+00:00,True,H3_ARRIVAL
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,2025-07-09 14:35:00+00:00,2025-07-09 20:00:00+00:00,109738.5,108510.0,1228.5,108694.275,OPPOSITE_BREAK_BEFORE_H2,2,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,2025-07-23 13:35:00+00:00,2025-07-23 20:00:00+00:00,118615.3,117750.0,865.3000000000029,117879.795,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,2025-08-01 14:00:00+00:00,2025-08-01 20:00:00+00:00,115956.0,114055.6,1900.3999999999942,114340.66,BREAKDOWN_DURING_H2_EPISODE,1,2025-08-01 18:10:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,2025-08-04 13:30:00+00:00,2025-08-04 20:00:00+00:00,114715.0,114115.4,599.6000000000058,114205.34,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,2025-08-06 13:35:00+00:00,2025-08-06 20:00:00+00:00,114372.7,113663.3,709.3999999999942,113769.71,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,2025-08-14 16:25:00+00:00,2025-08-14 20:00:00+00:00,122050.0,117410.0,4640.0,118106.0,FILLED,2,2025-08-14 18:20:00+00:00,1,2025-08-14 18:25:00+00:00,2025-08-14 18:30:00+00:00,True,2025-08-14 18:50:00+00:00,,False,SESSION_END
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,2025-08-21 14:40:00+00:00,2025-08-21 20:00:00+00:00,113947.4,112902.5,1044.8999999999942,113059.235,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,2025-09-04 13:45:00+00:00,2025-09-04 20:00:00+00:00,111111.0,110366.0,745.0,110477.75,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,2025-09-17 13:35:00+00:00,2025-09-17 20:00:00+00:00,117156.6,116030.0,1126.6000000000058,116198.99,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,2025-10-14 13:35:00+00:00,2025-10-14 20:00:00+00:00,112100.1,109969.2,2130.9000000000087,110288.83499999999,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,2025-10-15 13:30:00+00:00,2025-10-15 20:00:00+00:00,113477.9,111289.7,2188.199999999997,111617.93,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,2025-10-20 16:00:00+00:00,2025-10-20 20:00:00+00:00,111650.0,110522.9,1127.1000000000058,110691.965,BREAKDOWN_DURING_H2_EPISODE,1,2025-10-20 16:35:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,2025-10-29 13:50:00+00:00,2025-10-29 20:00:00+00:00,113593.0,112666.0,927.0,112805.05,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,2025-11-06 14:35:00+00:00,2025-11-06 20:00:00+00:00,103585.0,102329.0,1256.0,102517.4,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,2025-11-11 14:30:00+00:00,2025-11-11 20:00:00+00:00,105464.2,104160.0,1304.199999999997,104355.63,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,2025-11-19 14:25:00+00:00,2025-11-19 20:00:00+00:00,91920.0,91038.9,881.1000000000058,91171.065,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,2025-12-04 13:45:00+00:00,2025-12-04 20:00:00+00:00,93600.0,92411.0,1189.0,92589.35,CLEAN_NO_FILL,2,2025-12-04 14:35:00+00:00,1,2025-12-04 14:40:00+00:00,2025-12-04 14:45:00+00:00,False,,,False,BREAKDOWN_BEFORE_H3
reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,2025-12-08 13:40:00+00:00,2025-12-08 20:00:00+00:00,92262.6,91433.6,829.0,91557.95000000001,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,2025-12-10 14:50:00+00:00,2025-12-10 20:00:00+00:00,93278.9,91721.0,1557.8999999999942,91954.685,BREAKDOWN_BEFORE_H2,3,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,2025-12-12 14:30:00+00:00,2025-12-12 20:00:00+00:00,92600.0,92036.4,563.6000000000058,92120.94,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-12-19,2025-12-19 14:35:00+00:00,2025-12-19 14:30:00+00:00,2025-12-19 20:00:00+00:00,88345.1,87700.0,645.1000000000058,87796.765,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,2025-12-22 17:10:00+00:00,2025-12-22 20:00:00+00:00,90599.0,89050.1,1548.8999999999942,89282.435,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2025-12-23,2025-12-23 14:45:00+00:00,2025-12-23 14:40:00+00:00,2025-12-23 20:00:00+00:00,87914.0,87256.3,657.6999999999971,87354.955,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-01-02,2026-01-02 14:20:00+00:00,2026-01-02 14:15:00+00:00,2026-01-02 20:00:00+00:00,89900.0,88780.0,1120.0,88948.0,BREAKDOWN_BEFORE_H2,3,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-01-08,2026-01-08 14:10:00+00:00,2026-01-08 14:05:00+00:00,2026-01-08 20:00:00+00:00,90741.2,89733.6,1007.5999999999913,89884.74,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 13:30:00+00:00,2026-01-13 20:00:00+00:00,92676.6,91850.6,826.0,91974.5,FILLED,1,2026-01-13 14:00:00+00:00,1,2026-01-13 14:05:00+00:00,2026-01-13 14:10:00+00:00,True,2026-01-13 14:15:00+00:00,,False,OPPOSITE_BREAK_BEFORE_H3
reference_validation,2026-01-16,2026-01-16 14:40:00+00:00,2026-01-16 14:35:00+00:00,2026-01-16 20:00:00+00:00,95805.0,95210.5,594.5,95299.675,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-01-26,2026-01-26 14:35:00+00:00,2026-01-26 14:30:00+00:00,2026-01-26 20:00:00+00:00,88367.5,87556.9,810.6000000000058,87678.48999999999,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2026-02-09,2026-02-09 14:10:00+00:00,2026-02-09 14:05:00+00:00,2026-02-09 20:00:00+00:00,70583.3,68373.9,2209.4000000000087,68705.31,OPPOSITE_BREAK_BEFORE_H2,3,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2026-02-16,2026-02-16 13:40:00+00:00,2026-02-16 13:35:00+00:00,2026-02-16 20:00:00+00:00,70110.9,68300.0,1810.8999999999942,68571.635,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-02-18,2026-02-18 14:00:00+00:00,2026-02-18 13:55:00+00:00,2026-02-18 20:00:00+00:00,68438.0,67037.2,1400.800000000003,67247.31999999999,CLEAN_NO_FILL,1,2026-02-18 14:15:00+00:00,2,2026-02-18 14:25:00+00:00,2026-02-18 14:30:00+00:00,False,,,False,BREAKDOWN_BEFORE_H3
reference_validation,2026-02-19,2026-02-19 13:35:00+00:00,2026-02-19 13:30:00+00:00,2026-02-19 20:00:00+00:00,67180.4,66100.0,1080.3999999999942,66262.06,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-02-23,2026-02-23 14:45:00+00:00,2026-02-23 14:40:00+00:00,2026-02-23 20:00:00+00:00,66574.5,65534.6,1039.9000000000015,65690.58499999999,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-02-26,2026-02-26 14:05:00+00:00,2026-02-26 14:00:00+00:00,2026-02-26 20:00:00+00:00,68689.7,67750.0,939.6999999999971,67890.955,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 13:35:00+00:00,2026-02-27 20:00:00+00:00,68127.8,65714.2,2413.600000000006,66076.23999999999,FILLED,1,2026-02-27 14:45:00+00:00,2,2026-02-27 14:55:00+00:00,2026-02-27 15:00:00+00:00,True,2026-02-27 15:00:00+00:00,2026-02-27 16:05:00+00:00,True,H3_ARRIVAL
reference_validation,2026-03-05,2026-03-05 15:15:00+00:00,2026-03-05 15:10:00+00:00,2026-03-05 20:00:00+00:00,73539.1,71716.3,1822.800000000003,71989.72,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-03-17,2026-03-17 13:55:00+00:00,2026-03-17 13:50:00+00:00,2026-03-17 20:00:00+00:00,74418.5,73512.0,906.5,73647.975,CLEAN_NO_FILL,4,2026-03-17 14:15:00+00:00,1,2026-03-17 14:20:00+00:00,2026-03-17 14:25:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H3
reference_validation,2026-03-18,2026-03-18 14:00:00+00:00,2026-03-18 13:55:00+00:00,2026-03-18 20:00:00+00:00,74246.2,72088.0,2158.199999999997,72411.73,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-03-25,2026-03-25 15:15:00+00:00,2026-03-25 15:10:00+00:00,2026-03-25 20:00:00+00:00,71999.9,70752.5,1247.3999999999942,70939.61,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-03-26,2026-03-26 15:10:00+00:00,2026-03-26 15:05:00+00:00,2026-03-26 20:00:00+00:00,70131.5,69127.2,1004.3000000000029,69277.845,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-03-27,2026-03-27 13:40:00+00:00,2026-03-27 13:35:00+00:00,2026-03-27 20:00:00+00:00,68619.9,66175.4,2444.5,66542.075,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-03-30,2026-03-30 14:20:00+00:00,2026-03-30 14:15:00+00:00,2026-03-30 20:00:00+00:00,68148.4,67333.3,815.0999999999913,67455.565,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-04-02,2026-04-02 13:35:00+00:00,2026-04-02 13:30:00+00:00,2026-04-02 20:00:00+00:00,66887.9,65850.4,1037.5,66006.025,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-04-09,2026-04-09 13:40:00+00:00,2026-04-09 13:35:00+00:00,2026-04-09 20:00:00+00:00,71533.0,70831.9,701.1000000000058,70937.065,BREAKDOWN_BEFORE_H2,3,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-04-24,2026-04-24 18:20:00+00:00,2026-04-24 18:15:00+00:00,2026-04-24 20:00:00+00:00,78432.9,77355.8,1077.0999999999913,77517.365,NO_H2_BY_SESSION_END,1,,0,,,False,,,False,NO_H2_BY_SESSION_END
reference_validation,2026-04-28,2026-04-28 14:20:00+00:00,2026-04-28 14:15:00+00:00,2026-04-28 20:00:00+00:00,76956.0,75904.4,1051.6000000000058,76062.14,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 14:05:00+00:00,2026-05-06 20:00:00+00:00,82828.7,81280.0,1548.699999999997,81512.305,FILLED,3,2026-05-06 15:10:00+00:00,1,2026-05-06 15:15:00+00:00,2026-05-06 15:20:00+00:00,True,2026-05-06 15:35:00+00:00,2026-05-06 18:10:00+00:00,True,H3_ARRIVAL
reference_validation,2026-05-07,2026-05-07 13:45:00+00:00,2026-05-07 13:40:00+00:00,2026-05-07 20:00:00+00:00,81564.6,80521.8,1042.800000000003,80678.22,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-05-08,2026-05-08 13:45:00+00:00,2026-05-08 13:40:00+00:00,2026-05-08 20:00:00+00:00,80478.0,79550.0,928.0,79689.2,NO_H2_BY_SESSION_END,4,,0,,,False,,,False,NO_H2_BY_SESSION_END
reference_validation,2026-05-13,2026-05-13 13:45:00+00:00,2026-05-13 13:40:00+00:00,2026-05-13 20:00:00+00:00,81270.2,79801.1,1469.0999999999913,80021.46500000001,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-05-20,2026-05-20 13:35:00+00:00,2026-05-20 13:30:00+00:00,2026-05-20 20:00:00+00:00,77733.0,77170.3,562.6999999999971,77254.705,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-05-22,2026-05-22 13:35:00+00:00,2026-05-22 13:30:00+00:00,2026-05-22 20:00:00+00:00,77548.5,77138.3,410.1999999999971,77199.83,CLEAN_NO_FILL,1,2026-05-22 13:40:00+00:00,3,2026-05-22 13:55:00+00:00,2026-05-22 14:00:00+00:00,False,,,False,BREAKDOWN_BEFORE_H3
reference_validation,2026-05-27,2026-05-27 13:35:00+00:00,2026-05-27 13:30:00+00:00,2026-05-27 20:00:00+00:00,76155.5,75158.0,997.5,75307.625,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-06-01,2026-06-01 13:35:00+00:00,2026-06-01 13:30:00+00:00,2026-06-01 20:00:00+00:00,73084.0,71700.2,1383.800000000003,71907.77,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-06-02,2026-06-02 13:40:00+00:00,2026-06-02 13:35:00+00:00,2026-06-02 20:00:00+00:00,70146.2,68840.5,1305.699999999997,69036.355,BREAKDOWN_BEFORE_H2,3,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 13:45:00+00:00,2026-06-03 20:00:00+00:00,67448.0,66620.0,828.0,66744.2,FILLED,1,2026-06-03 14:20:00+00:00,1,2026-06-03 14:25:00+00:00,2026-06-03 14:30:00+00:00,True,2026-06-03 14:30:00+00:00,,False,BREAKDOWN_BEFORE_H3
reference_validation,2026-06-12,2026-06-12 13:45:00+00:00,2026-06-12 13:40:00+00:00,2026-06-12 20:00:00+00:00,63929.9,63063.9,866.0,63193.8,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2026-06-30,2026-06-30 13:35:00+00:00,2026-06-30 13:30:00+00:00,2026-06-30 20:00:00+00:00,59532.7,58285.0,1247.699999999997,58472.155,CLEAN_NO_FILL,2,2026-06-30 15:00:00+00:00,2,2026-06-30 15:10:00+00:00,2026-06-30 15:15:00+00:00,False,,2026-06-30 15:15:00+00:00,False,H3_ARRIVAL
reference_validation,2026-07-06,2026-07-06 13:35:00+00:00,2026-07-06 13:30:00+00:00,2026-07-06 20:00:00+00:00,63226.4,61403.1,1823.300000000003,61676.595,OPPOSITE_BREAK_BEFORE_H2,2,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2026-07-07,2026-07-07 14:05:00+00:00,2026-07-07 14:00:00+00:00,2026-07-07 20:00:00+00:00,63868.0,62958.4,909.5999999999985,63094.840000000004,CLEAN_NO_FILL,1,2026-07-07 14:10:00+00:00,4,2026-07-07 14:30:00+00:00,2026-07-07 14:35:00+00:00,False,,,False,BREAKDOWN_BEFORE_H3
reference_validation,2026-07-08,2026-07-08 13:50:00+00:00,2026-07-08 13:45:00+00:00,2026-07-08 20:00:00+00:00,62921.8,61708.2,1213.6000000000058,61890.24,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-07-23,2026-07-23 13:50:00+00:00,2026-07-23 13:45:00+00:00,2026-07-23 20:00:00+00:00,65756.6,64927.3,829.3000000000029,65051.69500000001,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
reference_validation,2026-07-29,2026-07-29 14:30:00+00:00,2026-07-29 14:25:00+00:00,2026-07-29 20:00:00+00:00,64715.9,64113.6,602.3000000000029,64203.945,BREAKDOWN_DURING_H2_EPISODE,1,2026-07-29 14:35:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
