partition,side,signal_ts,entry_ts,swing_level_ts,swing_level,prior_touches,touch_bucket,entry_px,stop_px,target_px,risk_pct,resolved,exit_ts,exit_px,gross_return,net_pnl_usd,exit_reason,hold_minutes
reference_validation,LONG,2025-04-04 04:00:00+00:00,2025-04-04 08:00:00+00:00,2025-04-03 08:00:00+00:00,83774.1,0,0,83968.1,82569.9,86764.50000000003,0.016651561724035813,True,2025-04-04 10:50:00+00:00,82569.9,-0.016651561724035813,-8.725780862017906,SL,170.0
reference_validation,SHORT,2025-04-05 12:00:00+00:00,2025-04-05 16:00:00+00:00,2025-04-05 04:00:00+00:00,83300.5,0,0,82576.5,83516.8,80695.9,0.01138701688737114,True,2025-04-05 23:50:00+00:00,83516.8,-0.011387016887371093,-6.093508443685547,SL,470.0
reference_validation,SHORT,2025-04-06 16:00:00+00:00,2025-04-06 20:00:00+00:00,2025-04-05 12:00:00+00:00,82333.8,1,1,79572.6,82524.9,73668.00000000003,0.03710196726008687,True,2025-04-09 18:15:00+00:00,82524.9,-0.037101967260086965,-18.95098363004348,SL,4215.0
reference_validation,SHORT,2025-04-10 12:00:00+00:00,2025-04-10 16:00:00+00:00,2025-04-10 04:00:00+00:00,81241.1,0,0,78731.7,82488.0,71219.09999999999,0.04771013454555158,True,2025-04-11 10:05:00+00:00,82488.0,-0.04771013454555151,-24.255067272775754,SL,1085.0
reference_validation,LONG,2025-04-11 16:00:00+00:00,2025-04-11 20:00:00+00:00,2025-04-10 12:00:00+00:00,82488.0,1,1,83809.5,81968.0,87492.5,0.021972449423991312,True,2025-04-21 02:20:00+00:00,87492.5,0.043944898847982694,21.572449423991348,TP_2R,13340.0
reference_validation,LONG,2025-04-22 04:00:00+00:00,2025-04-22 08:00:00+00:00,2025-04-21 12:00:00+00:00,88418.2,1,1,88434.9,87911.1,89482.49999999997,0.0059230009871667,True,2025-04-22 13:10:00+00:00,89482.49999999997,0.011846001974333387,5.523000987166693,TP_2R,310.0
reference_validation,LONG,2025-04-25 08:00:00+00:00,2025-04-25 12:00:00+00:00,2025-04-25 00:00:00+00:00,94409.5,0,0,94602.2,93493.9,96818.8,0.011715372369775786,True,2025-04-28 00:05:00+00:00,93493.9,-0.011715372369775823,-6.257686184887912,SL,3605.0
reference_validation,LONG,2025-04-28 04:00:00+00:00,2025-04-28 08:00:00+00:00,2025-04-27 20:00:00+00:00,94517.9,0,0,94641.6,93799.9,96325.00000000003,0.00889355209548456,True,2025-04-28 14:00:00+00:00,93799.9,-0.008893552095484591,-4.846776047742296,SL,360.0
reference_validation,SHORT,2025-04-29 20:00:00+00:00,2025-04-30 00:00:00+00:00,2025-04-29 12:00:00+00:00,94466.5,0,0,94200.1,95350.0,91900.30000000002,0.012206993410834957,True,2025-05-01 09:30:00+00:00,95350.0,-0.012206993410834865,-6.503496705417433,SL,2010.0
reference_validation,LONG,2025-05-02 12:00:00+00:00,2025-05-02 16:00:00+00:00,2025-05-02 04:00:00+00:00,97262.0,0,0,97270.1,96585.1,98640.1,0.007042246281231334,True,2025-05-02 21:55:00+00:00,96585.1,-0.00704224628123129,-3.921123140615645,SL,355.0
reference_validation,SHORT,2025-05-03 08:00:00+00:00,2025-05-03 12:00:00+00:00,2025-05-02 04:00:00+00:00,96283.1,1,1,95895.7,96377.8,94931.49999999999,0.005027336992169678,True,2025-05-03 14:05:00+00:00,96377.8,-0.005027336992169618,-2.9136684960848087,SL,125.0
reference_validation,SHORT,2025-05-03 20:00:00+00:00,2025-05-04 00:00:00+00:00,2025-05-03 08:00:00+00:00,95804.8,0,0,95803.3,96399.9,94610.10000000002,0.006227342899461618,True,2025-05-04 23:05:00+00:00,94610.10000000002,0.012454685798923282,5.827342899461641,TP_2R,1385.0
reference_validation,LONG,2025-05-06 20:00:00+00:00,2025-05-07 00:00:00+00:00,2025-05-05 20:00:00+00:00,95165.1,0,0,96798.9,94400.0,101596.69999999998,0.02478230641050667,True,2025-05-08 17:25:00+00:00,101596.69999999998,0.04956461282101343,24.382306410506718,TP_2R,2485.0
reference_validation,LONG,2025-05-10 04:00:00+00:00,2025-05-10 08:00:00+00:00,2025-05-09 20:00:00+00:00,103366.0,0,0,103721.7,102997.3,105170.49999999999,0.006984073728062635,True,2025-05-10 18:30:00+00:00,102997.3,-0.006984073728062645,-3.8920368640313225,SL,630.0
reference_validation,LONG,2025-05-10 20:00:00+00:00,2025-05-11 00:00:00+00:00,2025-05-10 04:00:00+00:00,104085.0,0,0,104788.8,103016.2,108334.00000000001,0.016915929946711917,True,2025-05-12 14:25:00+00:00,103016.2,-0.016915929946711872,-8.857964973355935,SL,2305.0
reference_validation,LONG,2025-05-13 08:00:00+00:00,2025-05-13 12:00:00+00:00,2025-05-12 20:00:00+00:00,103080.9,0,0,103685.5,102507.6,106041.29999999999,0.011360315569679407,True,2025-05-15 05:20:00+00:00,102507.6,-0.011360315569679424,-6.080157784839713,SL,2480.0
reference_validation,LONG,2025-05-18 04:00:00+00:00,2025-05-18 08:00:00+00:00,2025-05-17 20:00:00+00:00,103458.6,0,0,103893.0,103244.3,105190.4,0.006243924037230585,True,2025-05-18 14:35:00+00:00,105190.4,0.012487848074461239,5.843924037230619,TP_2R,395.0
reference_validation,SHORT,2025-05-19 00:00:00+00:00,2025-05-19 04:00:00+00:00,2025-05-18 12:00:00+00:00,103660.7,1,1,103569.5,107114.3,96479.9,0.034226292489584316,True,2025-05-20 19:55:00+00:00,107114.3,-0.03422629248958442,-17.51314624479221,SL,2395.0
reference_validation,LONG,2025-05-21 12:00:00+00:00,2025-05-21 16:00:00+00:00,2025-05-21 04:00:00+00:00,107950.0,0,0,108936.6,106277.8,114254.20000000001,0.02440685683232268,True,2025-05-21 17:50:00+00:00,106277.8,-0.024406856832322688,-12.603428416161345,SL,110.0
reference_validation,SHORT,2025-05-23 04:00:00+00:00,2025-05-23 08:00:00+00:00,2025-05-22 20:00:00+00:00,110704.1,0,0,110685.3,111143.3,109769.3,0.004137857511340711,True,2025-05-23 09:15:00+00:00,111143.3,-0.004137857511340659,-2.4689287556703294,SL,75.0
reference_validation,SHORT,2025-05-25 12:00:00+00:00,2025-05-25 16:00:00+00:00,2025-05-25 00:00:00+00:00,107142.0,1,1,106928.0,107698.4,105387.20000000001,0.007204848122100799,True,2025-05-25 19:55:00+00:00,107698.4,-0.00720484812210076,-4.00242406105038,SL,235.0
reference_validation,LONG,2025-05-25 20:00:00+00:00,2025-05-26 00:00:00+00:00,2025-05-25 04:00:00+00:00,108250.1,0,0,108956.0,107118.8,112630.4,0.016861852490913737,True,2025-05-28 15:10:00+00:00,107118.8,-0.016861852490913765,-8.830926245456883,SL,3790.0
reference_validation,LONG,2025-05-29 08:00:00+00:00,2025-05-29 12:00:00+00:00,2025-05-29 00:00:00+00:00,108450.0,0,0,108740.0,107638.6,110942.79999999999,0.010128747471031766,True,2025-05-29 13:40:00+00:00,107638.6,-0.010128747471031763,-5.464373735515881,SL,100.0
reference_validation,SHORT,2025-05-29 16:00:00+00:00,2025-05-29 20:00:00+00:00,2025-05-29 04:00:00+00:00,106877.4,1,1,105699.1,107121.1,102855.1,0.0134532838974031,True,2025-06-05 18:10:00+00:00,102855.1,0.026906567794806158,13.053283897403078,TP_2R,9970.0
reference_validation,LONG,2025-06-07 12:00:00+00:00,2025-06-07 16:00:00+00:00,2025-06-07 04:00:00+00:00,105293.0,0,0,105507.9,105094.4,106334.9,0.003919137808638026,True,2025-06-08 09:25:00+00:00,105094.4,-0.003919137808638062,-2.359568904319031,SL,1045.0
reference_validation,LONG,2025-06-08 12:00:00+00:00,2025-06-08 16:00:00+00:00,2025-06-07 20:00:00+00:00,105878.3,0,0,105917.6,105450.0,106852.80000000002,0.004414752600134499,True,2025-06-09 01:55:00+00:00,105450.0,-0.004414752600134464,-2.607376300067232,SL,595.0
reference_validation,LONG,2025-06-09 08:00:00+00:00,2025-06-09 12:00:00+00:00,2025-06-08 20:00:00+00:00,106482.6,0,0,107707.8,105429.2,112265.00000000001,0.0211553852181551,True,2025-06-13 00:00:00+00:00,105429.2,-0.021155385218155076,-10.977692609077538,SL,5040.0
reference_validation,SHORT,2025-06-14 16:00:00+00:00,2025-06-14 20:00:00+00:00,2025-06-14 04:00:00+00:00,104738.7,1,1,104584.2,105011.0,103730.59999999999,0.004080922357296828,True,2025-06-14 21:20:00+00:00,105011.0,-0.004080922357296846,-2.4404611786484227,SL,80.0
reference_validation,LONG,2025-06-16 00:00:00+00:00,2025-06-16 04:00:00+00:00,2025-06-15 12:00:00+00:00,105810.6,0,0,105865.6,104920.0,107756.80000000002,0.008932079920200762,True,2025-06-16 14:30:00+00:00,107756.80000000002,0.01786415984040146,8.532079920200731,TP_2R,630.0
reference_validation,SHORT,2025-06-17 08:00:00+00:00,2025-06-17 12:00:00+00:00,2025-06-17 00:00:00+00:00,106068.0,0,0,105592.9,106785.2,103208.29999999999,0.011291478877841247,True,2025-06-20 17:15:00+00:00,103208.29999999999,0.02258295775568253,10.891478877841266,TP_2R,4635.0
reference_validation,SHORT,2025-06-21 16:00:00+00:00,2025-06-21 20:00:00+00:00,2025-06-20 16:00:00+00:00,102255.3,0,0,102207.5,103600.0,99422.5,0.013624244796125529,True,2025-06-22 14:25:00+00:00,99422.5,0.027248489592251013,13.224244796125506,TP_2R,1105.0
reference_validation,LONG,2025-06-23 16:00:00+00:00,2025-06-23 20:00:00+00:00,2025-06-23 04:00:00+00:00,102155.1,1,1,103114.2,99547.6,110247.39999999998,0.03458883451551766,True,2025-07-03 09:40:00+00:00,110247.39999999998,0.06917766903103528,34.18883451551764,TP_2R,13780.0
reference_validation,LONG,2025-07-03 16:00:00+00:00,2025-07-03 20:00:00+00:00,2025-07-02 16:00:00+00:00,109690.4,1,1,109743.8,108966.0,111299.40000000001,0.0070874163278472485,True,2025-07-04 04:45:00+00:00,108966.0,-0.007087416327847262,-3.943708163923631,SL,525.0
reference_validation,LONG,2025-07-06 12:00:00+00:00,2025-07-06 16:00:00+00:00,2025-07-06 00:00:00+00:00,108211.0,0,0,108856.8,107984.7,110601.00000000001,0.008011442555724639,True,2025-07-07 13:15:00+00:00,107984.7,-0.008011442555724613,-4.405721277862307,SL,1275.0
reference_validation,LONG,2025-07-08 08:00:00+00:00,2025-07-08 12:00:00+00:00,2025-07-08 00:00:00+00:00,108475.0,0,0,108713.2,108172.4,109794.8,0.004974556907532875,True,2025-07-08 15:30:00+00:00,108172.4,-0.004974556907532901,-2.8872784537664504,SL,210.0
reference_validation,LONG,2025-07-09 16:00:00+00:00,2025-07-09 20:00:00+00:00,2025-07-09 00:00:00+00:00,109107.4,1,1,111718.8,108975.9,117204.60000000002,0.024551821179604586,True,2025-07-10 21:15:00+00:00,117204.60000000002,0.049103642359209276,24.15182117960464,TP_2R,1515.0
reference_validation,LONG,2025-07-11 04:00:00+00:00,2025-07-11 08:00:00+00:00,2025-07-10 20:00:00+00:00,117500.0,0,0,117522.7,116429.2,119709.7,0.009304585412009765,True,2025-07-14 02:25:00+00:00,119709.7,0.018609170824019472,8.904585412009736,TP_2R,3985.0
reference_validation,SHORT,2025-07-15 00:00:00+00:00,2025-07-15 04:00:00+00:00,2025-07-14 16:00:00+00:00,119200.0,0,0,117209.2,119919.4,111788.8,0.023122758281773077,True,2025-07-16 21:00:00+00:00,119919.4,-0.023122758281773015,-11.961379140886509,SL,2460.0
reference_validation,LONG,2025-07-18 00:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-17 08:00:00+00:00,119216.4,1,1,120212.8,119003.8,122630.8,0.010057165293546111,True,2025-07-18 08:30:00+00:00,119003.8,-0.010057165293546166,-5.4285826467730836,SL,270.0
reference_validation,SHORT,2025-07-18 16:00:00+00:00,2025-07-18 20:00:00+00:00,2025-07-17 12:00:00+00:00,117412.8,1,1,117361.7,118053.5,115978.09999999999,0.0058945976413089015,True,2025-07-19 01:40:00+00:00,118053.5,-0.005894597641308952,-3.347298820654476,SL,340.0
reference_validation,LONG,2025-07-20 12:00:00+00:00,2025-07-20 16:00:00+00:00,2025-07-19 08:00:00+00:00,118456.0,0,0,118669.4,117701.1,120605.99999999997,0.008159643513829078,True,2025-07-20 22:00:00+00:00,117701.1,-0.008159643513829029,-4.4798217569145145,SL,360.0
reference_validation,LONG,2025-07-21 04:00:00+00:00,2025-07-21 08:00:00+00:00,2025-07-20 16:00:00+00:00,118856.6,0,0,119352.3,118144.0,121768.90000000001,0.01012380993076801,True,2025-07-21 11:55:00+00:00,118144.0,-0.010123809930768002,-5.461904965384001,SL,235.0
reference_validation,LONG,2025-07-22 20:00:00+00:00,2025-07-23 00:00:00+00:00,2025-07-21 04:00:00+00:00,119720.6,1,1,119993.7,119207.5,121566.09999999999,0.006552010647225622,True,2025-07-23 02:00:00+00:00,119207.5,-0.006552010647225659,-3.6760053236128294,SL,120.0
reference_validation,LONG,2025-07-23 20:00:00+00:00,2025-07-24 00:00:00+00:00,2025-07-23 12:00:00+00:00,118687.1,0,0,118713.4,117319.0,121502.19999999998,0.011745936010593533,True,2025-07-24 07:00:00+00:00,117319.0,-0.011745936010593483,-6.272968005296741,SL,420.0
reference_validation,SHORT,2025-07-25 00:00:00+00:00,2025-07-25 04:00:00+00:00,2025-07-24 12:00:00+00:00,117773.1,0,0,115384.7,118410.8,109332.49999999999,0.026226180767467487,True,2025-07-27 06:45:00+00:00,118410.8,-0.026226180767467522,-13.513090383733761,SL,3045.0
reference_validation,LONG,2025-07-27 12:00:00+00:00,2025-07-27 16:00:00+00:00,2025-07-27 04:00:00+00:00,118432.1,0,0,118580.9,117850.0,120042.69999999998,0.006163724512126272,True,2025-07-28 17:10:00+00:00,117850.0,-0.006163724512126323,-3.4818622560631614,SL,1510.0
reference_validation,SHORT,2025-07-29 12:00:00+00:00,2025-07-29 16:00:00+00:00,2025-07-29 00:00:00+00:00,117406.3,0,0,117345.7,119050.0,113937.09999999999,0.014523753320317684,True,2025-08-01 14:00:00+00:00,113937.09999999999,0.02904750664063538,14.12375332031769,TP_2R,4200.0
reference_validation,SHORT,2025-08-01 16:00:00+00:00,2025-08-01 20:00:00+00:00,2025-08-01 00:00:00+00:00,114239.0,1,1,113278.4,115656.8,108521.59999999998,0.020996059266373896,True,2025-08-04 17:10:00+00:00,115656.8,-0.020996059266373823,-10.898029633186912,SL,4150.0
reference_validation,LONG,2025-08-04 20:00:00+00:00,2025-08-05 00:00:00+00:00,2025-08-04 00:00:00+00:00,114963.4,1,1,115002.1,114580.4,115845.50000000003,0.0036668895611472454,True,2025-08-05 02:25:00+00:00,114580.4,-0.0036668895611472463,-2.233444780573623,SL,145.0
reference_validation,SHORT,2025-08-05 04:00:00+00:00,2025-08-05 08:00:00+00:00,2025-08-04 12:00:00+00:00,114070.0,0,0,113924.7,114468.1,112837.89999999998,0.0047698172564861595,True,2025-08-05 08:30:00+00:00,114468.1,-0.004769817256486064,-2.784908628243032,SL,30.0
reference_validation,SHORT,2025-08-05 12:00:00+00:00,2025-08-05 16:00:00+00:00,2025-08-05 04:00:00+00:00,113650.0,0,0,112871.7,114860.1,108894.89999999998,0.017616461876626372,True,2025-08-06 14:55:00+00:00,114860.1,-0.017616461876626355,-9.208230938313177,SL,1375.0
reference_validation,LONG,2025-08-07 08:00:00+00:00,2025-08-07 12:00:00+00:00,2025-08-06 16:00:00+00:00,115674.2,0,0,116469.1,114750.0,119907.30000000002,0.014760138096714113,True,2025-08-11 01:55:00+00:00,119907.30000000002,0.02952027619342812,14.360138096714058,TP_2R,5155.0
reference_validation,LONG,2025-08-12 12:00:00+00:00,2025-08-12 16:00:00+00:00,2025-08-12 00:00:00+00:00,119246.4,0,0,119888.0,118234.8,123194.4,0.013789536901107676,True,2025-08-13 22:40:00+00:00,123194.4,0.027579073802215248,13.389536901107624,TP_2R,1840.0
reference_validation,SHORT,2025-08-14 12:00:00+00:00,2025-08-14 16:00:00+00:00,2025-08-13 04:00:00+00:00,118829.0,0,0,118185.9,121154.7,112248.29999999999,0.025119747787172606,True,2025-08-21 17:00:00+00:00,112248.29999999999,0.05023949557434526,24.719747787172633,TP_2R,10140.0
reference_validation,LONG,2025-08-22 12:00:00+00:00,2025-08-22 16:00:00+00:00,2025-08-22 00:00:00+00:00,113485.9,0,0,116319.4,111625.9,125706.4,0.04035010496959235,True,2025-08-24 19:35:00+00:00,111625.9,-0.04035010496959235,-20.575052484796174,SL,3095.0
reference_validation,SHORT,2025-08-25 20:00:00+00:00,2025-08-26 00:00:00+00:00,2025-08-25 12:00:00+00:00,110532.2,0,0,110064.1,111050.0,108092.30000000002,0.008957507488817826,True,2025-08-26 19:20:00+00:00,111050.0,-0.00895750748881774,-4.87875374440887,SL,1160.0
reference_validation,LONG,2025-08-28 04:00:00+00:00,2025-08-28 08:00:00+00:00,2025-08-27 12:00:00+00:00,112568.5,0,0,113079.3,111892.4,115453.10000000002,0.010496173923963173,True,2025-08-28 19:55:00+00:00,111892.4,-0.010496173923963181,-5.6480869619815905,SL,715.0
reference_validation,SHORT,2025-08-29 04:00:00+00:00,2025-08-29 08:00:00+00:00,2025-08-28 00:00:00+00:00,110811.0,0,0,109969.0,111797.2,106312.6,0.016624685138539017,True,2025-09-03 12:35:00+00:00,111797.2,-0.016624685138538986,-8.712342569269493,SL,7475.0
reference_validation,SHORT,2025-09-04 04:00:00+00:00,2025-09-04 08:00:00+00:00,2025-09-03 04:00:00+00:00,110486.9,0,0,110417.3,111283.7,108684.50000000001,0.007846596502540763,True,2025-09-04 22:55:00+00:00,111283.7,-0.007846596502540715,-4.323298251270358,SL,895.0
reference_validation,LONG,2025-09-05 04:00:00+00:00,2025-09-05 08:00:00+00:00,2025-09-04 20:00:00+00:00,111743.8,0,0,112900.0,111086.2,116527.6,0.01606554472984945,True,2025-09-05 14:15:00+00:00,111086.2,-0.016065544729849446,-8.432772364924723,SL,375.0
reference_validation,SHORT,2025-09-06 16:00:00+00:00,2025-09-06 20:00:00+00:00,2025-09-05 16:00:00+00:00,110153.3,0,0,109986.8,110359.1,109242.2,0.00338495164874333,True,2025-09-07 01:05:00+00:00,110359.1,-0.0033849516487434173,-2.0924758243717085,SL,305.0
reference_validation,LONG,2025-09-07 08:00:00+00:00,2025-09-07 12:00:00+00:00,2025-09-06 12:00:00+00:00,110956.5,0,0,111249.5,110666.4,112415.70000000001,0.005241371871334306,True,2025-09-08 02:20:00+00:00,110666.4,-0.005241371871334333,-3.0206859356671663,SL,860.0
reference_validation,LONG,2025-09-08 08:00:00+00:00,2025-09-08 12:00:00+00:00,2025-09-07 20:00:00+00:00,111559.5,1,1,112022.0,111201.0,113664.0,0.007328917534055811,True,2025-09-09 02:05:00+00:00,111201.0,-0.0073289175340558455,-4.064458767027923,SL,845.0
reference_validation,LONG,2025-09-09 04:00:00+00:00,2025-09-09 08:00:00+00:00,2025-09-08 12:00:00+00:00,112867.6,0,0,112950.2,111576.7,115697.2,0.012160226365247693,True,2025-09-09 14:30:00+00:00,111576.7,-0.012160226365247717,-6.4801131826238585,SL,390.0
reference_validation,LONG,2025-09-10 04:00:00+00:00,2025-09-10 08:00:00+00:00,2025-09-09 20:00:00+00:00,111692.3,0,0,112500.0,111316.8,114866.4,0.010517333333333307,True,2025-09-11 22:20:00+00:00,114866.4,0.021034666666666535,10.117333333333267,TP_2R,2300.0
reference_validation,LONG,2025-09-12 16:00:00+00:00,2025-09-12 20:00:00+00:00,2025-09-12 00:00:00+00:00,116280.0,0,0,116561.0,114989.9,119703.20000000001,0.013478779351584199,True,2025-09-15 00:10:00+00:00,114989.9,-0.013478779351584147,-7.139389675792074,SL,3130.0
reference_validation,LONG,2025-09-16 04:00:00+00:00,2025-09-16 08:00:00+00:00,2025-09-15 20:00:00+00:00,115550.0,0,0,115799.4,114867.0,117664.19999999998,0.008051855190959488,True,2025-09-16 13:45:00+00:00,114867.0,-0.008051855190959523,-4.425927595479761,SL,345.0
reference_validation,LONG,2025-09-16 16:00:00+00:00,2025-09-16 20:00:00+00:00,2025-09-16 04:00:00+00:00,115968.0,0,0,116757.1,115549.9,119171.50000000003,0.010339414048481948,True,2025-09-17 14:30:00+00:00,115549.9,-0.010339414048481932,-5.569707024240966,SL,1110.0
reference_validation,LONG,2025-09-18 00:00:00+00:00,2025-09-18 04:00:00+00:00,2025-09-17 04:00:00+00:00,117266.4,0,0,117531.3,116033.5,120526.90000000001,0.012743839300679929,True,2025-09-19 13:15:00+00:00,116033.5,-0.012743839300679904,-6.771919650339953,SL,1995.0
reference_validation,SHORT,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,2025-09-21 08:00:00+00:00,115277.0,1,1,115183.9,115510.7,114530.29999999999,0.0028372020742482495,True,2025-09-22 00:45:00+00:00,114530.29999999999,0.005674404148496515,2.4372020742482574,TP_2R,45.0
reference_validation,LONG,2025-09-23 04:00:00+00:00,2025-09-23 08:00:00+00:00,2025-09-22 20:00:00+00:00,112942.4,0,0,113048.1,111804.9,115534.50000000003,0.01099708884979059,True,2025-09-23 18:20:00+00:00,111804.9,-0.01099708884979056,-5.89854442489528,SL,620.0
reference_validation,LONG,2025-09-24 12:00:00+00:00,2025-09-24 16:00:00+00:00,2025-09-23 12:00:00+00:00,113254.8,0,0,113300.0,112760.0,114380.0,0.004766107678729038,True,2025-09-25 01:30:00+00:00,112760.0,-0.004766107678729092,-2.783053839364546,SL,570.0
reference_validation,SHORT,2025-09-25 16:00:00+00:00,2025-09-25 20:00:00+00:00,2025-09-24 04:00:00+00:00,110935.0,1,1,109320.5,111636.6,104688.29999999999,0.02118632827328823,True,2025-09-28 22:15:00+00:00,111636.6,-0.021186328273288257,-10.993164136644129,SL,4455.0
reference_validation,LONG,2025-09-29 12:00:00+00:00,2025-09-29 16:00:00+00:00,2025-09-28 20:00:00+00:00,112300.0,1,1,113752.0,111844.3,117567.4,0.01677069414164144,True,2025-10-01 15:25:00+00:00,117567.4,0.0335413882832829,16.37069414164145,TP_2R,2845.0
reference_validation,LONG,2025-10-02 12:00:00+00:00,2025-10-02 16:00:00+00:00,2025-10-02 00:00:00+00:00,119457.0,0,0,119875.1,118458.4,122708.50000000003,0.011818134041181292,True,2025-10-03 16:00:00+00:00,122708.50000000003,0.02363626808236252,11.41813404118126,TP_2R,1440.0
reference_validation,LONG,2025-10-05 00:00:00+00:00,2025-10-05 04:00:00+00:00,2025-10-04 04:00:00+00:00,122781.1,0,0,123735.7,122088.1,127030.89999999998,0.013315478071405353,True,2025-10-07 15:05:00+00:00,122088.1,-0.013315478071405318,-7.057739035702659,SL,3545.0
reference_validation,LONG,2025-10-08 08:00:00+00:00,2025-10-08 12:00:00+00:00,2025-10-07 20:00:00+00:00,122255.4,0,0,122825.8,121468.5,125540.40000000001,0.011050609888150558,True,2025-10-09 02:55:00+00:00,121468.5,-0.011050609888150542,-5.925304944075272,SL,895.0
reference_validation,SHORT,2025-10-09 12:00:00+00:00,2025-10-09 16:00:00+00:00,2025-10-09 00:00:00+00:00,121411.8,1,1,121079.4,123740.1,115757.99999999997,0.02197483634705831,True,2025-10-10 20:50:00+00:00,115757.99999999997,0.04394967269411665,21.574836347058326,TP_2R,1730.0
reference_validation,LONG,2025-10-12 12:00:00+00:00,2025-10-12 16:00:00+00:00,2025-10-12 04:00:00+00:00,112110.0,0,0,113119.0,111111.0,117135.0,0.017751217744145547,True,2025-10-14 09:50:00+00:00,111111.0,-0.017751217744145564,-9.275608872072782,SL,2510.0
reference_validation,SHORT,2025-10-16 12:00:00+00:00,2025-10-16 16:00:00+00:00,2025-10-16 00:00:00+00:00,110300.0,1,1,108473.9,111960.0,101501.69999999998,0.032137684733378316,True,2025-10-21 14:55:00+00:00,111960.0,-0.0321376847333783,-16.46884236668915,SL,7135.0
reference_validation,LONG,2025-10-23 04:00:00+00:00,2025-10-23 08:00:00+00:00,2025-10-22 12:00:00+00:00,109160.0,0,0,109228.6,108290.3,111105.20000000001,0.008590241017462487,True,2025-10-23 17:45:00+00:00,111105.20000000001,0.01718048203492506,8.19024101746253,TP_2R,585.0
reference_validation,LONG,2025-10-26 08:00:00+00:00,2025-10-26 12:00:00+00:00,2025-10-26 00:00:00+00:00,111866.7,0,0,113235.1,111650.3,116404.70000000001,0.013995660356196999,True,2025-10-29 15:30:00+00:00,111650.3,-0.013995660356197037,-7.397830178098519,SL,4530.0
reference_validation,SHORT,2025-10-30 12:00:00+00:00,2025-10-30 16:00:00+00:00,2025-10-30 04:00:00+00:00,107817.3,0,0,107670.5,109736.3,103538.9,0.019186313799973095,True,2025-10-31 01:05:00+00:00,109736.3,-0.019186313799973043,-9.993156899986522,SL,545.0
reference_validation,LONG,2025-11-02 04:00:00+00:00,2025-11-02 08:00:00+00:00,2025-11-01 20:00:00+00:00,110487.0,0,0,110844.0,109974.1,112583.79999999999,0.007847966511493578,True,2025-11-02 16:00:00+00:00,109974.1,-0.007847966511493554,-4.323983255746777,SL,480.0
reference_validation,SHORT,2025-11-03 00:00:00+00:00,2025-11-03 04:00:00+00:00,2025-11-01 20:00:00+00:00,109803.5,1,1,107886.0,110711.0,102236.0,0.02618504717943014,True,2025-11-04 16:50:00+00:00,102236.0,0.05237009435886031,25.785047179430155,TP_2R,2210.0
reference_validation,LONG,2025-11-05 12:00:00+00:00,2025-11-05 16:00:00+00:00,2025-11-05 04:00:00+00:00,102326.4,0,0,103668.2,101867.8,107268.99999999999,0.017366945697909236,True,2025-11-06 15:00:00+00:00,101867.8,-0.017366945697909197,-9.0834728489546,SL,1380.0
reference_validation,LONG,2025-11-07 16:00:00+00:00,2025-11-07 20:00:00+00:00,2025-11-07 04:00:00+00:00,102480.4,0,0,103350.0,100468.9,109112.20000000001,0.027877116594097782,True,2025-11-13 16:55:00+00:00,100468.9,-0.02787711659409775,-14.338558297048875,SL,8455.0
reference_validation,SHORT,2025-11-14 04:00:00+00:00,2025-11-14 08:00:00+00:00,2025-11-13 20:00:00+00:00,97959.0,0,0,97099.9,99152.0,92995.69999999998,0.021133904360354706,True,2025-11-16 23:00:00+00:00,92995.69999999998,0.042267808720709454,20.733904360354728,TP_2R,3780.0
reference_validation,SHORT,2025-11-17 16:00:00+00:00,2025-11-17 20:00:00+00:00,2025-11-16 20:00:00+00:00,92922.8,0,0,91656.2,94388.0,86192.59999999999,0.029804857718299504,True,2025-11-20 19:00:00+00:00,86192.59999999999,0.05960971543659899,29.404857718299496,TP_2R,4260.0
reference_validation,SHORT,2025-11-21 00:00:00+00:00,2025-11-21 04:00:00+00:00,2025-11-20 16:00:00+00:00,86066.6,0,0,85782.4,87465.4,82416.4,0.019619409109560938,True,2025-11-21 07:30:00+00:00,82416.4,0.039238818219121896,19.21940910956095,TP_2R,210.0
reference_validation,LONG,2025-11-23 00:00:00+00:00,2025-11-23 04:00:00+00:00,2025-11-22 00:00:00+00:00,85599.9,0,0,86261.0,84622.0,89539.0,0.019000475301700653,True,2025-11-26 17:45:00+00:00,89539.0,0.03800095060340136,18.600475301700683,TP_2R,5145.0
reference_validation,LONG,2025-11-28 12:00:00+00:00,2025-11-28 16:00:00+00:00,2025-11-27 16:00:00+00:00,91800.0,1,1,92299.8,91314.4,94270.60000000002,0.010676079471461571,True,2025-11-28 16:20:00+00:00,91314.4,-0.010676079471461541,-5.738039735730771,SL,20.0
reference_validation,LONG,2025-11-30 12:00:00+00:00,2025-11-30 16:00:00+00:00,2025-11-29 16:00:00+00:00,91130.0,1,1,91405.9,90960.0,92297.69999999998,0.004878240901298431,True,2025-11-30 21:10:00+00:00,90960.0,-0.004878240901298403,-2.8391204506492014,SL,310.0
