entry_ts,exit_ts,clock,lookback_min,hold_min,gross,net
2024-11-13 22:00:00+00:00,2024-11-14 02:00:00+00:00,1320,240,240,10.059325446526215,9.309325446526215
2024-11-13 22:15:00+00:00,2024-11-14 02:15:00+00:00,1335,240,240,5.737014860429238,4.987014860429238
2024-11-13 22:30:00+00:00,2024-11-14 02:30:00+00:00,1350,240,240,1.7251890166107677,0.9751890166107677
2024-11-13 22:45:00+00:00,2024-11-14 02:45:00+00:00,1365,240,240,3.908264265321799,3.158264265321799
2024-11-19 22:30:00+00:00,2024-11-20 02:30:00+00:00,1350,240,240,4.100103557643336,3.350103557643336
2024-11-25 22:30:00+00:00,2024-11-26 02:30:00+00:00,1350,240,240,5.70245020271457,4.95245020271457
2024-11-25 22:45:00+00:00,2024-11-26 02:45:00+00:00,1365,240,240,7.851239669421469,7.101239669421469
2024-12-05 22:00:00+00:00,2024-12-06 02:00:00+00:00,1320,240,240,1.8468453289717544,1.0968453289717544
2024-12-05 22:15:00+00:00,2024-12-06 02:15:00+00:00,1335,240,240,1.7074973710787285,0.9574973710787285
2024-12-05 22:30:00+00:00,2024-12-06 02:30:00+00:00,1350,240,240,15.986662220740264,15.236662220740264
2024-12-05 22:45:00+00:00,2024-12-06 02:45:00+00:00,1365,240,240,10.18232796898925,9.43232796898925
2024-12-09 22:00:00+00:00,2024-12-10 02:00:00+00:00,1320,240,240,8.01134320772722,7.26134320772722
2024-12-09 22:15:00+00:00,2024-12-10 02:15:00+00:00,1335,240,240,10.869000942635882,10.119000942635882
2024-12-09 22:30:00+00:00,2024-12-10 02:30:00+00:00,1350,240,240,1.8198092300724151,1.0698092300724151
2024-12-09 22:45:00+00:00,2024-12-10 02:45:00+00:00,1365,240,240,6.437663450999972,5.687663450999972
2024-12-12 22:00:00+00:00,2024-12-13 02:00:00+00:00,1320,240,240,2.462289320936084,1.712289320936084
2024-12-12 22:15:00+00:00,2024-12-13 02:15:00+00:00,1335,240,240,5.302557704304452,4.552557704304452
2024-12-12 22:30:00+00:00,2024-12-13 02:30:00+00:00,1350,240,240,3.9090805573383616,3.1590805573383616
2024-12-17 22:45:00+00:00,2024-12-18 02:45:00+00:00,1365,240,240,-0.13827147730793304,-0.888271477307933
2024-12-18 22:00:00+00:00,2024-12-19 02:00:00+00:00,1320,240,240,-11.142782051247314,-11.892782051247314
2024-12-18 22:15:00+00:00,2024-12-19 02:15:00+00:00,1335,240,240,-15.337005682792825,-16.087005682792825
2024-12-18 22:30:00+00:00,2024-12-19 02:30:00+00:00,1350,240,240,-14.122616520397656,-14.872616520397656
2024-12-18 22:45:00+00:00,2024-12-19 02:45:00+00:00,1365,240,240,-10.405140979031668,-11.155140979031668
2024-12-19 22:00:00+00:00,2024-12-20 02:00:00+00:00,1320,240,240,-5.772830983443486,-6.522830983443486
2024-12-30 22:00:00+00:00,2024-12-31 02:00:00+00:00,1320,240,240,3.2279259294980096,2.4779259294980096
2024-12-30 22:15:00+00:00,2024-12-31 02:15:00+00:00,1335,240,240,-0.3051562429881323,-1.0551562429881323
