partition,regime,clock_block,obs_start,obs_end,fraction,entry_label,fill_ts,entry_price,H,L,R4,LOCAL_R,variant,stop_multiple,target_multiple,nominal_rr,stop_price,target_price,exit_ts,exit_price,exit_reason,gross_return,net_pnl_usd,win,hold_minutes
development,BULL,08-12,2024-11-19 08:00:00+00:00,2024-11-19 12:00:00+00:00,0.1,F10,2024-11-19 09:40:00+00:00,91375.62,92123.7,91292.5,831.1999999999971,83.11999999999534,S1_T1_5,1.0,1.5,1.5,91458.73999999999,91250.94,2024-11-19 09:45:00+00:00,91458.73999999999,STOP,-0.000909651830542932,-0.854825915271466,False,5.0
development,BULL,08-12,2024-11-19 08:00:00+00:00,2024-11-19 12:00:00+00:00,0.1,F10,2024-11-19 09:40:00+00:00,91375.62,92123.7,91292.5,831.1999999999971,83.11999999999534,S1_T2,1.0,2.0,2.0,91458.73999999999,91209.38,2024-11-19 09:45:00+00:00,91458.73999999999,STOP,-0.000909651830542932,-0.854825915271466,False,5.0
development,BULL,08-12,2024-11-19 08:00:00+00:00,2024-11-19 12:00:00+00:00,0.1,F10,2024-11-19 09:40:00+00:00,91375.62,92123.7,91292.5,831.1999999999971,83.11999999999534,S1_5_T1_5,1.5,1.5,1.0,91500.29999999999,91250.94,2024-11-19 09:50:00+00:00,91500.29999999999,STOP,-0.001364477745814398,-1.0822388729071992,False,10.0
development,BULL,08-12,2024-11-19 08:00:00+00:00,2024-11-19 12:00:00+00:00,0.1,F10,2024-11-19 09:40:00+00:00,91375.62,92123.7,91292.5,831.1999999999971,83.11999999999534,S1_5_T2,1.5,2.0,1.3333333333333333,91500.29999999999,91209.38,2024-11-19 09:50:00+00:00,91500.29999999999,STOP,-0.001364477745814398,-1.0822388729071992,False,10.0
development,BULL,08-12,2024-11-19 08:00:00+00:00,2024-11-19 12:00:00+00:00,0.1,F10,2024-11-19 09:40:00+00:00,91375.62,92123.7,91292.5,831.1999999999971,83.11999999999534,S2_T2,2.0,2.0,1.0,91541.85999999999,91209.38,2024-11-19 09:50:00+00:00,91541.85999999999,STOP,-0.001819303661085864,-1.3096518305429319,False,10.0
development,BULL,16-20,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,0.05,F05,2024-11-20 18:35:00+00:00,93404.62,94849.0,93328.6,1520.3999999999942,76.01999999998952,S1_T1,1.0,1.0,1.0,93480.63999999998,93328.6,2024-11-20 18:35:00+00:00,93480.63999999998,STOP_FILL_BAR,-0.0008138783713267023,-0.8069391856633512,False,0.0
development,BULL,16-20,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,0.05,F05,2024-11-20 18:35:00+00:00,93404.62,94849.0,93328.6,1520.3999999999942,76.01999999998952,S1_T1_5,1.0,1.5,1.5,93480.63999999998,93290.59000000001,2024-11-20 18:35:00+00:00,93480.63999999998,STOP_FILL_BAR,-0.0008138783713267023,-0.8069391856633512,False,0.0
development,BULL,16-20,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,0.05,F05,2024-11-20 18:35:00+00:00,93404.62,94849.0,93328.6,1520.3999999999942,76.01999999998952,S1_T2,1.0,2.0,2.0,93480.63999999998,93252.58000000002,2024-11-20 18:35:00+00:00,93480.63999999998,STOP_FILL_BAR,-0.0008138783713267023,-0.8069391856633512,False,0.0
development,BULL,16-20,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,0.05,F05,2024-11-20 18:35:00+00:00,93404.62,94849.0,93328.6,1520.3999999999942,76.01999999998952,S1_5_T1_5,1.5,1.5,1.0,93518.64999999998,93290.59000000001,2024-11-20 18:35:00+00:00,93518.64999999998,STOP_FILL_BAR,-0.0012208175569900534,-1.0104087784950266,False,0.0
development,BULL,16-20,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,0.05,F05,2024-11-20 18:35:00+00:00,93404.62,94849.0,93328.6,1520.3999999999942,76.01999999998952,S1_5_T2,1.5,2.0,1.3333333333333333,93518.64999999998,93252.58000000002,2024-11-20 18:35:00+00:00,93518.64999999998,STOP_FILL_BAR,-0.0012208175569900534,-1.0104087784950266,False,0.0
development,BULL,16-20,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,0.05,F05,2024-11-20 18:35:00+00:00,93404.62,94849.0,93328.6,1520.3999999999942,76.01999999998952,S2_T2,2.0,2.0,1.0,93556.65999999997,93252.58000000002,2024-11-20 18:35:00+00:00,93556.65999999997,STOP_FILL_BAR,-0.0016277567426534047,-1.2138783713267025,False,0.0
development,SIDEWAYS,12-16,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,0.05,F05,2024-11-24 12:15:00+00:00,97350.645,98578.9,97286.0,1292.8999999999942,64.64500000000407,S1_T1,1.0,1.0,1.0,97415.29000000001,97286.0,2024-11-24 12:15:00+00:00,97415.29000000001,STOP_FILL_BAR,-0.0006640428525152974,-0.7320214262576488,False,0.0
development,SIDEWAYS,12-16,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,0.05,F05,2024-11-24 12:15:00+00:00,97350.645,98578.9,97286.0,1292.8999999999942,64.64500000000407,S1_T1_5,1.0,1.5,1.5,97415.29000000001,97253.67749999999,2024-11-24 12:15:00+00:00,97415.29000000001,STOP_FILL_BAR,-0.0006640428525152974,-0.7320214262576488,False,0.0
development,SIDEWAYS,12-16,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,0.05,F05,2024-11-24 12:15:00+00:00,97350.645,98578.9,97286.0,1292.8999999999942,64.64500000000407,S1_T2,1.0,2.0,2.0,97415.29000000001,97221.355,2024-11-24 12:15:00+00:00,97415.29000000001,STOP_FILL_BAR,-0.0006640428525152974,-0.7320214262576488,False,0.0
development,SIDEWAYS,12-16,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,0.05,F05,2024-11-24 12:15:00+00:00,97350.645,98578.9,97286.0,1292.8999999999942,64.64500000000407,S1_5_T1_5,1.5,1.5,1.0,97447.61250000002,97253.67749999999,2024-11-24 12:20:00+00:00,97447.61250000002,STOP,-0.0009960642787730208,-0.8980321393865105,False,5.0
development,SIDEWAYS,12-16,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,0.05,F05,2024-11-24 12:15:00+00:00,97350.645,98578.9,97286.0,1292.8999999999942,64.64500000000407,S1_5_T2,1.5,2.0,1.3333333333333333,97447.61250000002,97221.355,2024-11-24 12:20:00+00:00,97447.61250000002,STOP,-0.0009960642787730208,-0.8980321393865105,False,5.0
development,SIDEWAYS,12-16,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,0.05,F05,2024-11-24 12:15:00+00:00,97350.645,98578.9,97286.0,1292.8999999999942,64.64500000000407,S2_T2,2.0,2.0,1.0,97479.93500000001,97221.355,2024-11-24 12:25:00+00:00,97221.355,TP,0.0013280857050305948,0.26404285251529735,True,10.0
development,SIDEWAYS,16-20,2024-11-24 16:00:00+00:00,2024-11-24 20:00:00+00:00,0.05,F05,2024-11-24 16:15:00+00:00,96061.2,97680.0,95976.0,1704.0,85.19999999999709,S1_T1,1.0,1.0,1.0,96146.4,95976.0,2024-11-24 16:15:00+00:00,96146.4,STOP_FILL_BAR,-0.000886934579205726,-0.843467289602863,False,0.0
development,SIDEWAYS,16-20,2024-11-24 16:00:00+00:00,2024-11-24 20:00:00+00:00,0.05,F05,2024-11-24 16:15:00+00:00,96061.2,97680.0,95976.0,1704.0,85.19999999999709,S1_T1_5,1.0,1.5,1.5,96146.4,95933.4,2024-11-24 16:15:00+00:00,96146.4,STOP_FILL_BAR,-0.000886934579205726,-0.843467289602863,False,0.0
development,SIDEWAYS,16-20,2024-11-24 16:00:00+00:00,2024-11-24 20:00:00+00:00,0.05,F05,2024-11-24 16:15:00+00:00,96061.2,97680.0,95976.0,1704.0,85.19999999999709,S1_T2,1.0,2.0,2.0,96146.4,95890.8,2024-11-24 16:15:00+00:00,96146.4,STOP_FILL_BAR,-0.000886934579205726,-0.843467289602863,False,0.0
development,SIDEWAYS,16-20,2024-11-24 16:00:00+00:00,2024-11-24 20:00:00+00:00,0.05,F05,2024-11-24 16:15:00+00:00,96061.2,97680.0,95976.0,1704.0,85.19999999999709,S1_5_T1_5,1.5,1.5,1.0,96189.0,95933.4,2024-11-24 16:15:00+00:00,96189.0,STOP_FILL_BAR,-0.001330401868808665,-1.0652009344043325,False,0.0
development,SIDEWAYS,16-20,2024-11-24 16:00:00+00:00,2024-11-24 20:00:00+00:00,0.05,F05,2024-11-24 16:15:00+00:00,96061.2,97680.0,95976.0,1704.0,85.19999999999709,S1_5_T2,1.5,2.0,1.3333333333333333,96189.0,95890.8,2024-11-24 16:15:00+00:00,96189.0,STOP_FILL_BAR,-0.001330401868808665,-1.0652009344043325,False,0.0
development,SIDEWAYS,16-20,2024-11-24 16:00:00+00:00,2024-11-24 20:00:00+00:00,0.05,F05,2024-11-24 16:15:00+00:00,96061.2,97680.0,95976.0,1704.0,85.19999999999709,S2_T2,2.0,2.0,1.0,96231.59999999999,95890.8,2024-11-24 16:15:00+00:00,96231.59999999999,STOP_FILL_BAR,-0.001773869158411452,-1.286934579205726,False,0.0
development,SIDEWAYS,00-04,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,0.05,F05,2024-11-28 00:10:00+00:00,95850.27,97250.0,95776.6,1473.3999999999942,73.66999999999825,S1_T1,1.0,1.0,1.0,95923.94,95776.6,2024-11-28 00:10:00+00:00,95923.94,STOP_FILL_BAR,-0.0007685946007246328,-0.7842973003623164,False,0.0
development,SIDEWAYS,00-04,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,0.05,F05,2024-11-28 00:10:00+00:00,95850.27,97250.0,95776.6,1473.3999999999942,73.66999999999825,S1_T1_5,1.0,1.5,1.5,95923.94,95739.76500000001,2024-11-28 00:10:00+00:00,95923.94,STOP_FILL_BAR,-0.0007685946007246328,-0.7842973003623164,False,0.0
development,SIDEWAYS,00-04,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,0.05,F05,2024-11-28 00:10:00+00:00,95850.27,97250.0,95776.6,1473.3999999999942,73.66999999999825,S1_T2,1.0,2.0,2.0,95923.94,95702.93000000001,2024-11-28 00:10:00+00:00,95923.94,STOP_FILL_BAR,-0.0007685946007246328,-0.7842973003623164,False,0.0
development,SIDEWAYS,00-04,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,0.05,F05,2024-11-28 00:10:00+00:00,95850.27,97250.0,95776.6,1473.3999999999942,73.66999999999825,S1_5_T1_5,1.5,1.5,1.0,95960.775,95739.76500000001,2024-11-28 00:10:00+00:00,95960.775,STOP_FILL_BAR,-0.0011528919010868734,-0.9764459505434367,False,0.0
development,SIDEWAYS,00-04,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,0.05,F05,2024-11-28 00:10:00+00:00,95850.27,97250.0,95776.6,1473.3999999999942,73.66999999999825,S1_5_T2,1.5,2.0,1.3333333333333333,95960.775,95702.93000000001,2024-11-28 00:10:00+00:00,95960.775,STOP_FILL_BAR,-0.0011528919010868734,-0.9764459505434367,False,0.0
development,SIDEWAYS,00-04,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,0.05,F05,2024-11-28 00:10:00+00:00,95850.27,97250.0,95776.6,1473.3999999999942,73.66999999999825,S2_T2,2.0,2.0,1.0,95997.61,95702.93000000001,2024-11-28 00:10:00+00:00,95997.61,STOP_FILL_BAR,-0.0015371892014492657,-1.1685946007246328,False,0.0
development,BEAR,12-16,2024-12-02 12:00:00+00:00,2024-12-02 16:00:00+00:00,0.05,F05,2024-12-02 13:00:00+00:00,94951.545,96177.9,94887.0,1290.8999999999942,64.54499999999825,S1_T1,1.0,1.0,1.0,95016.09,94887.0,2024-12-02 13:00:00+00:00,95016.09,STOP_FILL_BAR,-0.0006797677699714971,-0.7398838849857485,False,0.0
development,BEAR,12-16,2024-12-02 12:00:00+00:00,2024-12-02 16:00:00+00:00,0.05,F05,2024-12-02 13:00:00+00:00,94951.545,96177.9,94887.0,1290.8999999999942,64.54499999999825,S1_T1_5,1.0,1.5,1.5,95016.09,94854.72750000001,2024-12-02 13:00:00+00:00,95016.09,STOP_FILL_BAR,-0.0006797677699714971,-0.7398838849857485,False,0.0
development,BEAR,12-16,2024-12-02 12:00:00+00:00,2024-12-02 16:00:00+00:00,0.05,F05,2024-12-02 13:00:00+00:00,94951.545,96177.9,94887.0,1290.8999999999942,64.54499999999825,S1_T2,1.0,2.0,2.0,95016.09,94822.455,2024-12-02 13:00:00+00:00,95016.09,STOP_FILL_BAR,-0.0006797677699714971,-0.7398838849857485,False,0.0
development,BEAR,12-16,2024-12-02 12:00:00+00:00,2024-12-02 16:00:00+00:00,0.05,F05,2024-12-02 13:00:00+00:00,94951.545,96177.9,94887.0,1290.8999999999942,64.54499999999825,S1_5_T1_5,1.5,1.5,1.0,95048.36249999999,94854.72750000001,2024-12-02 13:00:00+00:00,95048.36249999999,STOP_FILL_BAR,-0.0010196516549571691,-0.9098258274785845,False,0.0
development,BEAR,12-16,2024-12-02 12:00:00+00:00,2024-12-02 16:00:00+00:00,0.05,F05,2024-12-02 13:00:00+00:00,94951.545,96177.9,94887.0,1290.8999999999942,64.54499999999825,S1_5_T2,1.5,2.0,1.3333333333333333,95048.36249999999,94822.455,2024-12-02 13:00:00+00:00,95048.36249999999,STOP_FILL_BAR,-0.0010196516549571691,-0.9098258274785845,False,0.0
development,BEAR,12-16,2024-12-02 12:00:00+00:00,2024-12-02 16:00:00+00:00,0.05,F05,2024-12-02 13:00:00+00:00,94951.545,96177.9,94887.0,1290.8999999999942,64.54499999999825,S2_T2,2.0,2.0,1.0,95080.635,94822.455,2024-12-02 13:00:00+00:00,95080.635,STOP_FILL_BAR,-0.0013595355399429942,-1.0797677699714971,False,0.0
development,BEAR,04-08,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,0.05,F05,2024-12-03 07:30:00+00:00,95509.17,96375.0,95463.6,911.3999999999942,45.56999999999243,S1_T1,1.0,1.0,1.0,95554.73999999999,95463.6,2024-12-03 07:30:00+00:00,95554.73999999999,STOP_FILL_BAR,-0.00047712696068861695,-0.6385634803443085,False,0.0
development,BEAR,04-08,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,0.05,F05,2024-12-03 07:30:00+00:00,95509.17,96375.0,95463.6,911.3999999999942,45.56999999999243,S1_T1_5,1.0,1.5,1.5,95554.73999999999,95440.815,2024-12-03 07:30:00+00:00,95554.73999999999,STOP_FILL_BAR,-0.00047712696068861695,-0.6385634803443085,False,0.0
development,BEAR,04-08,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,0.05,F05,2024-12-03 07:30:00+00:00,95509.17,96375.0,95463.6,911.3999999999942,45.56999999999243,S1_T2,1.0,2.0,2.0,95554.73999999999,95418.03000000001,2024-12-03 07:30:00+00:00,95554.73999999999,STOP_FILL_BAR,-0.00047712696068861695,-0.6385634803443085,False,0.0
development,BEAR,04-08,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,0.05,F05,2024-12-03 07:30:00+00:00,95509.17,96375.0,95463.6,911.3999999999942,45.56999999999243,S1_5_T1_5,1.5,1.5,1.0,95577.525,95440.815,2024-12-03 07:30:00+00:00,95577.525,STOP_FILL_BAR,-0.0007156904410330016,-0.7578452205165008,False,0.0
development,BEAR,04-08,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,0.05,F05,2024-12-03 07:30:00+00:00,95509.17,96375.0,95463.6,911.3999999999942,45.56999999999243,S1_5_T2,1.5,2.0,1.3333333333333333,95577.525,95418.03000000001,2024-12-03 07:30:00+00:00,95577.525,STOP_FILL_BAR,-0.0007156904410330016,-0.7578452205165008,False,0.0
development,BEAR,04-08,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,0.05,F05,2024-12-03 07:30:00+00:00,95509.17,96375.0,95463.6,911.3999999999942,45.56999999999243,S2_T2,2.0,2.0,1.0,95600.30999999998,95418.03000000001,2024-12-03 07:30:00+00:00,95600.30999999998,STOP_FILL_BAR,-0.0009542539213772339,-0.877126960688617,False,0.0
development,BULL,08-12,2024-12-08 08:00:00+00:00,2024-12-08 12:00:00+00:00,0.1,F10,2024-12-08 08:30:00+00:00,99459.65,100100.0,99388.5,711.5,71.14999999999418,S1_T1,1.0,1.0,1.0,99530.79999999999,99388.5,2024-12-08 08:30:00+00:00,99530.79999999999,STOP_FILL_BAR,-0.0007153654773568395,-0.7576827386784197,False,0.0
development,BULL,08-12,2024-12-08 08:00:00+00:00,2024-12-08 12:00:00+00:00,0.1,F10,2024-12-08 08:30:00+00:00,99459.65,100100.0,99388.5,711.5,71.14999999999418,S1_T1_5,1.0,1.5,1.5,99530.79999999999,99352.925,2024-12-08 08:30:00+00:00,99530.79999999999,STOP_FILL_BAR,-0.0007153654773568395,-0.7576827386784197,False,0.0
development,BULL,08-12,2024-12-08 08:00:00+00:00,2024-12-08 12:00:00+00:00,0.1,F10,2024-12-08 08:30:00+00:00,99459.65,100100.0,99388.5,711.5,71.14999999999418,S1_T2,1.0,2.0,2.0,99530.79999999999,99317.35,2024-12-08 08:30:00+00:00,99530.79999999999,STOP_FILL_BAR,-0.0007153654773568395,-0.7576827386784197,False,0.0
development,BULL,08-12,2024-12-08 08:00:00+00:00,2024-12-08 12:00:00+00:00,0.1,F10,2024-12-08 08:30:00+00:00,99459.65,100100.0,99388.5,711.5,71.14999999999418,S1_5_T1_5,1.5,1.5,1.0,99566.37499999999,99352.925,2024-12-08 08:35:00+00:00,99352.925,TP,0.0010730482160352592,0.1365241080176296,True,5.0
development,BULL,08-12,2024-12-08 08:00:00+00:00,2024-12-08 12:00:00+00:00,0.1,F10,2024-12-08 08:30:00+00:00,99459.65,100100.0,99388.5,711.5,71.14999999999418,S1_5_T2,1.5,2.0,1.3333333333333333,99566.37499999999,99317.35,2024-12-08 08:35:00+00:00,99317.35,TP,0.001430730954713679,0.3153654773568395,True,5.0
development,BULL,08-12,2024-12-08 08:00:00+00:00,2024-12-08 12:00:00+00:00,0.1,F10,2024-12-08 08:30:00+00:00,99459.65,100100.0,99388.5,711.5,71.14999999999418,S2_T2,2.0,2.0,1.0,99601.94999999998,99317.35,2024-12-08 08:35:00+00:00,99317.35,TP,0.001430730954713679,0.3153654773568395,True,5.0
development,BULL,08-12,2024-12-09 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.1,F10,2024-12-09 10:15:00+00:00,98516.68,99798.1,98374.3,1423.800000000003,142.3799999999901,S1_T1,1.0,1.0,1.0,98659.05999999998,98374.3,2024-12-09 10:20:00+00:00,98374.3,TP,0.0014452374968379985,0.3226187484189993,True,5.0
development,BULL,08-12,2024-12-09 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.1,F10,2024-12-09 10:15:00+00:00,98516.68,99798.1,98374.3,1423.800000000003,142.3799999999901,S1_T1_5,1.0,1.5,1.5,98659.05999999998,98303.11000000002,2024-12-09 10:35:00+00:00,98659.05999999998,STOP,-0.0014452374968379985,-1.1226187484189993,False,20.0
development,BULL,08-12,2024-12-09 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.1,F10,2024-12-09 10:15:00+00:00,98516.68,99798.1,98374.3,1423.800000000003,142.3799999999901,S1_T2,1.0,2.0,2.0,98659.05999999998,98231.92000000001,2024-12-09 10:35:00+00:00,98659.05999999998,STOP,-0.0014452374968379985,-1.1226187484189993,False,20.0
development,BULL,08-12,2024-12-09 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.1,F10,2024-12-09 10:15:00+00:00,98516.68,99798.1,98374.3,1423.800000000003,142.3799999999901,S1_5_T1_5,1.5,1.5,1.0,98730.24999999997,98303.11000000002,2024-12-09 10:50:00+00:00,98730.24999999997,STOP,-0.002167856245256924,-1.4839281226284617,False,35.0
development,BULL,08-12,2024-12-09 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.1,F10,2024-12-09 10:15:00+00:00,98516.68,99798.1,98374.3,1423.800000000003,142.3799999999901,S1_5_T2,1.5,2.0,1.3333333333333333,98730.24999999997,98231.92000000001,2024-12-09 10:50:00+00:00,98730.24999999997,STOP,-0.002167856245256924,-1.4839281226284617,False,35.0
development,BULL,08-12,2024-12-09 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.1,F10,2024-12-09 10:15:00+00:00,98516.68,99798.1,98374.3,1423.800000000003,142.3799999999901,S2_T2,2.0,2.0,1.0,98801.43999999997,98231.92000000001,2024-12-09 10:55:00+00:00,98801.43999999997,STOP,-0.002890474993675997,-1.8452374968379988,False,40.0
development,BEAR,12-16,2024-12-09 12:00:00+00:00,2024-12-09 16:00:00+00:00,0.05,F05,2024-12-09 12:15:00+00:00,98194.275,99757.5,98112.0,1645.5,82.27499999999418,S1_T1,1.0,1.0,1.0,98276.54999999999,98112.0,2024-12-09 12:15:00+00:00,98276.54999999999,STOP_FILL_BAR,-0.0008378798051107784,-0.8189399025553892,False,0.0
development,BEAR,12-16,2024-12-09 12:00:00+00:00,2024-12-09 16:00:00+00:00,0.05,F05,2024-12-09 12:15:00+00:00,98194.275,99757.5,98112.0,1645.5,82.27499999999418,S1_T1_5,1.0,1.5,1.5,98276.54999999999,98070.8625,2024-12-09 12:15:00+00:00,98276.54999999999,STOP_FILL_BAR,-0.0008378798051107784,-0.8189399025553892,False,0.0
development,BEAR,12-16,2024-12-09 12:00:00+00:00,2024-12-09 16:00:00+00:00,0.05,F05,2024-12-09 12:15:00+00:00,98194.275,99757.5,98112.0,1645.5,82.27499999999418,S1_T2,1.0,2.0,2.0,98276.54999999999,98029.725,2024-12-09 12:15:00+00:00,98276.54999999999,STOP_FILL_BAR,-0.0008378798051107784,-0.8189399025553892,False,0.0
development,BEAR,12-16,2024-12-09 12:00:00+00:00,2024-12-09 16:00:00+00:00,0.05,F05,2024-12-09 12:15:00+00:00,98194.275,99757.5,98112.0,1645.5,82.27499999999418,S1_5_T1_5,1.5,1.5,1.0,98317.68749999999,98070.8625,2024-12-09 12:15:00+00:00,98317.68749999999,STOP_FILL_BAR,-0.0012568197076661676,-1.0284098538330837,False,0.0
development,BEAR,12-16,2024-12-09 12:00:00+00:00,2024-12-09 16:00:00+00:00,0.05,F05,2024-12-09 12:15:00+00:00,98194.275,99757.5,98112.0,1645.5,82.27499999999418,S1_5_T2,1.5,2.0,1.3333333333333333,98317.68749999999,98029.725,2024-12-09 12:15:00+00:00,98317.68749999999,STOP_FILL_BAR,-0.0012568197076661676,-1.0284098538330837,False,0.0
development,BEAR,12-16,2024-12-09 12:00:00+00:00,2024-12-09 16:00:00+00:00,0.05,F05,2024-12-09 12:15:00+00:00,98194.275,99757.5,98112.0,1645.5,82.27499999999418,S2_T2,2.0,2.0,1.0,98358.82499999998,98029.725,2024-12-09 12:15:00+00:00,98358.82499999998,STOP_FILL_BAR,-0.0016757596102215569,-1.2378798051107784,False,0.0
development,BEAR,16-20,2024-12-09 16:00:00+00:00,2024-12-09 20:00:00+00:00,0.05,F05,2024-12-09 16:10:00+00:00,97701.315,100481.3,97555.0,2926.300000000003,146.31500000000233,S1_T1,1.0,1.0,1.0,97847.63,97555.0,2024-12-09 16:10:00+00:00,97847.63,STOP_FILL_BAR,-0.0014975745208752034,-1.1487872604376017,False,0.0
development,BEAR,16-20,2024-12-09 16:00:00+00:00,2024-12-09 20:00:00+00:00,0.05,F05,2024-12-09 16:10:00+00:00,97701.315,100481.3,97555.0,2926.300000000003,146.31500000000233,S1_T1_5,1.0,1.5,1.5,97847.63,97481.8425,2024-12-09 16:10:00+00:00,97847.63,STOP_FILL_BAR,-0.0014975745208752034,-1.1487872604376017,False,0.0
development,BEAR,16-20,2024-12-09 16:00:00+00:00,2024-12-09 20:00:00+00:00,0.05,F05,2024-12-09 16:10:00+00:00,97701.315,100481.3,97555.0,2926.300000000003,146.31500000000233,S1_T2,1.0,2.0,2.0,97847.63,97408.685,2024-12-09 16:10:00+00:00,97847.63,STOP_FILL_BAR,-0.0014975745208752034,-1.1487872604376017,False,0.0
development,BEAR,16-20,2024-12-09 16:00:00+00:00,2024-12-09 20:00:00+00:00,0.05,F05,2024-12-09 16:10:00+00:00,97701.315,100481.3,97555.0,2926.300000000003,146.31500000000233,S1_5_T1_5,1.5,1.5,1.0,97920.7875,97481.8425,2024-12-09 16:10:00+00:00,97920.7875,STOP_FILL_BAR,-0.002246361781312805,-1.5231808906564024,False,0.0
development,BEAR,16-20,2024-12-09 16:00:00+00:00,2024-12-09 20:00:00+00:00,0.05,F05,2024-12-09 16:10:00+00:00,97701.315,100481.3,97555.0,2926.300000000003,146.31500000000233,S1_5_T2,1.5,2.0,1.3333333333333333,97920.7875,97408.685,2024-12-09 16:10:00+00:00,97920.7875,STOP_FILL_BAR,-0.002246361781312805,-1.5231808906564024,False,0.0
development,BEAR,16-20,2024-12-09 16:00:00+00:00,2024-12-09 20:00:00+00:00,0.05,F05,2024-12-09 16:10:00+00:00,97701.315,100481.3,97555.0,2926.300000000003,146.31500000000233,S2_T2,2.0,2.0,1.0,97993.945,97408.685,2024-12-09 16:10:00+00:00,97993.945,STOP_FILL_BAR,-0.002995149041750407,-1.8975745208752035,False,0.0
development,BULL,12-16,2024-12-16 12:00:00+00:00,2024-12-16 16:00:00+00:00,0.05,F05,2024-12-16 12:35:00+00:00,103655.525,104991.7,103585.2,1406.5,70.32499999999709,S1_T1,1.0,1.0,1.0,103725.84999999999,103585.2,2024-12-16 12:35:00+00:00,103725.84999999999,STOP_FILL_BAR,-0.000678449122707131,-0.7392245613535655,False,0.0
development,BULL,12-16,2024-12-16 12:00:00+00:00,2024-12-16 16:00:00+00:00,0.05,F05,2024-12-16 12:35:00+00:00,103655.525,104991.7,103585.2,1406.5,70.32499999999709,S1_T1_5,1.0,1.5,1.5,103725.84999999999,103550.0375,2024-12-16 12:35:00+00:00,103725.84999999999,STOP_FILL_BAR,-0.000678449122707131,-0.7392245613535655,False,0.0
development,BULL,12-16,2024-12-16 12:00:00+00:00,2024-12-16 16:00:00+00:00,0.05,F05,2024-12-16 12:35:00+00:00,103655.525,104991.7,103585.2,1406.5,70.32499999999709,S1_T2,1.0,2.0,2.0,103725.84999999999,103514.875,2024-12-16 12:35:00+00:00,103725.84999999999,STOP_FILL_BAR,-0.000678449122707131,-0.7392245613535655,False,0.0
development,BULL,12-16,2024-12-16 12:00:00+00:00,2024-12-16 16:00:00+00:00,0.05,F05,2024-12-16 12:35:00+00:00,103655.525,104991.7,103585.2,1406.5,70.32499999999709,S1_5_T1_5,1.5,1.5,1.0,103761.01249999998,103550.0375,2024-12-16 12:35:00+00:00,103761.01249999998,STOP_FILL_BAR,-0.0010176736840606265,-0.9088368420303132,False,0.0
development,BULL,12-16,2024-12-16 12:00:00+00:00,2024-12-16 16:00:00+00:00,0.05,F05,2024-12-16 12:35:00+00:00,103655.525,104991.7,103585.2,1406.5,70.32499999999709,S1_5_T2,1.5,2.0,1.3333333333333333,103761.01249999998,103514.875,2024-12-16 12:35:00+00:00,103761.01249999998,STOP_FILL_BAR,-0.0010176736840606265,-0.9088368420303132,False,0.0
development,BULL,12-16,2024-12-16 12:00:00+00:00,2024-12-16 16:00:00+00:00,0.05,F05,2024-12-16 12:35:00+00:00,103655.525,104991.7,103585.2,1406.5,70.32499999999709,S2_T2,2.0,2.0,1.0,103796.17499999999,103514.875,2024-12-16 12:35:00+00:00,103796.17499999999,STOP_FILL_BAR,-0.001356898245414262,-1.0784491227071311,False,0.0
