motif,lead_feature,current_feature,lag_min,partition,side,lead_bucket,current_bucket,n,long_rate,short_rate,D,none_rate,ambiguous_rate,median_fwd_ret_4h,median_max_up_4h,median_max_down_4h
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,15,validation_2025,RIGHT,DOWN_IMPULSE,HIGH,309,0.540453074433657,0.4174757281553398,0.12297734627831719,0.038834951456310676,0.003236245954692557,0.0033536316300415425,0.01867408906882595,-0.013968668407310592
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,15,validation_2026,LEFT,UP_IMPULSE,HIGH,101,0.594059405940594,0.37623762376237624,0.2178217821782178,0.0297029702970297,0.0,0.0002061643129573909,0.01664674748164585,-0.011847710330138428
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,15,validation_2026,RIGHT,DOWN_IMPULSE,HIGH,109,0.5137614678899083,0.4036697247706422,0.11009174311926606,0.08256880733944955,0.0,0.003260225251926485,0.015062303163083657,-0.012593516209476352
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,30,development,LEFT,UP_IMPULSE,HIGH,913,0.5279299014238773,0.44468784227820374,0.08324205914567356,0.024096385542168676,0.0032858707557502738,0.0021457489878542457,0.017956843217142193,-0.014600189847669864
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,30,development,RIGHT,DOWN_IMPULSE,HIGH,837,0.5221027479091995,0.44563918757467147,0.07646356033452806,0.03225806451612903,0.0,0.0023658435283666623,0.01744966442953011,-0.01504424778761071
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,30,validation_2025,LEFT,UP_IMPULSE,HIGH,288,0.5833333333333334,0.375,0.20833333333333337,0.034722222222222224,0.006944444444444444,0.0028216304919936874,0.01739804013048518,-0.012177514583584514
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,30,validation_2025,RIGHT,DOWN_IMPULSE,HIGH,295,0.5796610169491525,0.376271186440678,0.20338983050847453,0.03728813559322034,0.006779661016949152,0.004020324976268919,0.01683822216933417,-0.013319831749493694
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,30,validation_2026,LEFT,UP_IMPULSE,HIGH,91,0.6043956043956044,0.2967032967032967,0.30769230769230765,0.0989010989010989,0.0,0.003875134553283033,0.016615960683360687,-0.009980759980759979
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,30,validation_2026,RIGHT,DOWN_IMPULSE,HIGH,118,0.5423728813559322,0.3898305084745763,0.15254237288135591,0.06779661016949153,0.0,0.0021091861316169247,0.014026008282324365,-0.01177474803374079
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,60,development,LEFT,UP_IMPULSE,HIGH,913,0.5235487404162102,0.44906900328587074,0.07447973713033951,0.027382256297918947,0.0,0.00010557920089748762,0.017095565184679584,-0.01450956312114804
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,60,development,RIGHT,DOWN_IMPULSE,HIGH,794,0.49622166246851385,0.4659949622166247,0.03022670025188917,0.036523929471032744,0.0012594458438287153,0.0016313091971096316,0.016286506273227808,-0.015037263819791036
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,60,validation_2025,LEFT,UP_IMPULSE,HIGH,294,0.5952380952380952,0.3673469387755102,0.227891156462585,0.03741496598639456,0.0,0.002996914592439226,0.017163430693355464,-0.013078495868803997
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,60,validation_2025,RIGHT,DOWN_IMPULSE,HIGH,271,0.5645756457564576,0.3763837638376384,0.1881918819188192,0.055350553505535055,0.0036900369003690036,0.002927944011997363,0.016475252939567975,-0.012242489797925082
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,60,validation_2026,LEFT,UP_IMPULSE,HIGH,113,0.49557522123893805,0.4247787610619469,0.07079646017699115,0.07964601769911504,0.0,-0.0004553042950371511,0.011722912966252164,-0.011815437688658892
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,60,validation_2026,RIGHT,DOWN_IMPULSE,HIGH,94,0.5106382978723404,0.39361702127659576,0.11702127659574463,0.09574468085106383,0.0,0.0007618949050050006,0.014211012187763217,-0.011989489715650836
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,15,development,LEFT,UP_IMPULSE,LOW,924,0.4588744588744589,0.5108225108225108,-0.051948051948051965,0.027056277056277056,0.003246753246753247,0.0013131796281431463,0.017062462704509174,-0.016391129865718057
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,15,development,RIGHT,DOWN_IMPULSE,LOW,682,0.44574780058651026,0.5249266862170088,-0.07917888563049852,0.02785923753665689,0.001466275659824047,0.0034465595089520074,0.017383553017989883,-0.017681076105436566
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,15,validation_2025,LEFT,UP_IMPULSE,LOW,348,0.41379310344827586,0.5459770114942529,-0.13218390804597707,0.034482758620689655,0.005747126436781609,-0.0006459004121500134,0.015198375727633606,-0.016619456394438736
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,15,validation_2025,RIGHT,DOWN_IMPULSE,LOW,295,0.3694915254237288,0.5864406779661017,-0.21694915254237285,0.030508474576271188,0.013559322033898305,0.0,0.013640173740760764,-0.01811374215745798
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,15,validation_2026,LEFT,UP_IMPULSE,LOW,123,0.3333333333333333,0.5772357723577236,-0.2439024390243903,0.08943089430894309,0.0,-0.0014527205493924944,0.009649312306473812,-0.013788426763110317
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,15,validation_2026,RIGHT,DOWN_IMPULSE,LOW,92,0.40217391304347827,0.5434782608695652,-0.14130434782608692,0.043478260869565216,0.010869565217391304,-0.00014006714764713823,0.01141605541193702,-0.015607546953012197
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,30,development,LEFT,UP_IMPULSE,LOW,861,0.4564459930313589,0.5145180023228804,-0.058072009291521454,0.023228803716608595,0.005807200929152149,0.0013499652582469324,0.016389787044263526,-0.016848480142862776
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,30,development,RIGHT,DOWN_IMPULSE,LOW,755,0.4384105960264901,0.5324503311258278,-0.09403973509933777,0.022516556291390728,0.006622516556291391,0.0036758793392608347,0.017942886024766347,-0.0171861774555625
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,30,validation_2025,LEFT,UP_IMPULSE,LOW,317,0.38801261829652994,0.5772870662460567,-0.1892744479495268,0.025236593059936908,0.00946372239747634,-0.00016178611875106164,0.014278680452978865,-0.017041508627597568
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,30,validation_2025,RIGHT,DOWN_IMPULSE,LOW,301,0.3222591362126246,0.6411960132890365,-0.31893687707641194,0.03322259136212625,0.0033222591362126247,-0.0005485737083583686,0.012597509569262089,-0.017551989804784784
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,30,validation_2026,LEFT,UP_IMPULSE,LOW,120,0.35833333333333334,0.5833333333333334,-0.22500000000000003,0.05,0.008333333333333333,-0.001341511428386677,0.010280591464845168,-0.014761541527497146
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,30,validation_2026,RIGHT,DOWN_IMPULSE,LOW,88,0.3522727272727273,0.6022727272727273,-0.25,0.045454545454545456,0.0,-0.002356779972517098,0.011447201076457802,-0.018017375503365407
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,60,development,LEFT,UP_IMPULSE,LOW,853,0.4396248534583822,0.5181711606096131,-0.0785463071512309,0.03985932004689332,0.0023446658851113715,0.0011114332656807502,0.015586586685023107,-0.015516481292775053
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,60,development,RIGHT,DOWN_IMPULSE,LOW,790,0.46582278481012657,0.5012658227848101,-0.03544303797468357,0.030379746835443037,0.002531645569620253,0.0029168403158941203,0.017031527484383968,-0.015829858675281583
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,60,validation_2025,LEFT,UP_IMPULSE,LOW,307,0.36807817589576547,0.5863192182410424,-0.21824104234527691,0.029315960912052116,0.016286644951140065,0.0,0.012792698436447925,-0.016334409919441573
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,60,validation_2025,RIGHT,DOWN_IMPULSE,LOW,309,0.3786407766990291,0.56957928802589,-0.19093851132686085,0.05177993527508091,0.0,-0.0009744553490637076,0.01408899655743956,-0.017425954561674617
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,60,validation_2026,LEFT,UP_IMPULSE,LOW,118,0.3559322033898305,0.5084745762711864,-0.15254237288135591,0.13559322033898305,0.0,-0.0008083430159733784,0.00929154223319062,-0.01195700691537882
F2_UpImpulse_to_OILow,impulse5m_prev,oi_chg_15m,60,validation_2026,RIGHT,DOWN_IMPULSE,LOW,101,0.3069306930693069,0.6237623762376238,-0.31683168316831684,0.06930693069306931,0.0,-0.002572531084750529,0.01191683569979718,-0.015501608657502275
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,15,development,LEFT,HIGH,POSITIVE,907,0.42006615214994486,0.4884233737596472,-0.06835722160970231,0.08710033076074973,0.004410143329658214,-0.0009621918403958096,0.011924478304073949,-0.012496738846856204
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,15,development,RIGHT,LOW,POSITIVE,130,0.5153846153846153,0.4230769230769231,0.09230769230769226,0.046153846153846156,0.015384615384615385,-0.0020391744758762598,0.013470106299042217,-0.012522056598951614
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,15,validation_2025,LEFT,HIGH,POSITIVE,527,0.44022770398481975,0.4364326375711575,0.003795066413662229,0.11954459203036052,0.003795066413662239,-0.0006915997233600812,0.010158668730650078,-0.010766652702136503
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,15,validation_2025,RIGHT,LOW,POSITIVE,46,0.4782608695652174,0.43478260869565216,0.043478260869565244,0.06521739130434782,0.021739130434782608,0.005170824086369485,0.013343924441786337,-0.011293183659325523
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,15,validation_2026,LEFT,HIGH,POSITIVE,297,0.4175084175084175,0.39730639730639733,0.020202020202020166,0.18518518518518517,0.0,-0.0007562662057044589,0.008765413757242602,-0.00921873545022811
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,15,validation_2026,RIGHT,LOW,POSITIVE,30,0.3333333333333333,0.4,-0.06666666666666671,0.26666666666666666,0.0,-0.004971909731419366,0.004452256854998393,-0.009986307334328981
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,30,development,LEFT,HIGH,POSITIVE,734,0.4305177111716621,0.48092643051771117,-0.05040871934604907,0.08038147138964577,0.008174386920980926,-0.001053655152015609,0.0126591497634021,-0.012758974949925395
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,30,development,RIGHT,LOW,POSITIVE,239,0.42677824267782427,0.4895397489539749,-0.06276150627615062,0.08368200836820083,0.0,-0.002271582165518149,0.01203266007735282,-0.01352663886658545
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,30,validation_2025,LEFT,HIGH,POSITIVE,387,0.42377260981912146,0.4444444444444444,-0.02067183462532296,0.12919896640826872,0.002583979328165375,-0.000465023583338775,0.009940551603157655,-0.010766652702136503
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,30,validation_2025,RIGHT,LOW,POSITIVE,97,0.5051546391752577,0.4329896907216495,0.07216494845360821,0.05154639175257732,0.010309278350515464,0.00012623074981066296,0.011827277122773205,-0.01094677028495028
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,30,validation_2026,LEFT,HIGH,POSITIVE,190,0.4421052631578947,0.41578947368421054,0.02631578947368418,0.14210526315789473,0.0,-0.001753635904310935,0.009914728722291821,-0.010616896694755129
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,30,validation_2026,RIGHT,LOW,POSITIVE,75,0.36,0.3333333333333333,0.026666666666666672,0.30666666666666664,0.0,-0.0011743215031315701,0.007892027908040777,-0.008915950853539134
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,60,development,LEFT,HIGH,POSITIVE,603,0.4228855721393035,0.5024875621890548,-0.07960199004975127,0.06799336650082918,0.006633499170812604,-0.0019570499770145133,0.012022307551654787,-0.013347992803532938
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,60,development,RIGHT,LOW,POSITIVE,308,0.4577922077922078,0.44155844155844154,0.016233766233766267,0.09415584415584416,0.006493506493506494,0.0004737456061233436,0.013828993764099629,-0.011280757018504783
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,60,validation_2025,LEFT,HIGH,POSITIVE,303,0.44224422442244227,0.4389438943894389,0.0033003300330033403,0.11551155115511551,0.0033003300330033004,-0.0004970531846909543,0.009975062344139696,-0.010577749140893489
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,60,validation_2025,RIGHT,LOW,POSITIVE,143,0.3916083916083916,0.4965034965034965,-0.1048951048951049,0.1048951048951049,0.006993006993006993,-0.00163779840190581,0.010158668730650078,-0.012862974659169857
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,60,validation_2026,LEFT,HIGH,POSITIVE,155,0.432258064516129,0.41935483870967744,0.01290322580645159,0.14838709677419354,0.0,-0.0016724559372186532,0.009435641801673444,-0.009759937032664312
G1_OI_to_UpBreakout,oi_chg_15m,breakout_up_24h,60,validation_2026,RIGHT,LOW,POSITIVE,84,0.4166666666666667,0.39285714285714285,0.023809523809523836,0.19047619047619047,0.0,-0.0030686252947373927,0.00860775094821642,-0.010827399674952776
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,15,development,LEFT,HIGH,POSITIVE,140,0.4714285714285714,0.4357142857142857,0.0357142857142857,0.07142857142857142,0.02142857142857143,0.006237844099325485,0.013902683418302697,-0.014290831084780298
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,15,development,RIGHT,LOW,POSITIVE,535,0.4803738317757009,0.45607476635514016,0.02429906542056076,0.052336448598130844,0.011214953271028037,0.004962741381803859,0.015025450274079866,-0.012671692179623606
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,15,validation_2025,LEFT,HIGH,POSITIVE,77,0.44155844155844154,0.4805194805194805,-0.038961038961038974,0.07792207792207792,0.0,0.0004638864405992482,0.010460823191576596,-0.012870733072188001
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,15,validation_2025,RIGHT,LOW,POSITIVE,413,0.387409200968523,0.4891041162227603,-0.1016949152542373,0.11864406779661017,0.004842615012106538,0.00014115654260571375,0.010381226555002954,-0.013244452241031546
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,15,validation_2026,LEFT,HIGH,POSITIVE,31,0.41935483870967744,0.3225806451612903,0.09677419354838712,0.25806451612903225,0.0,0.0015685156138600664,0.012880095604833386,-0.006824250815942956
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,15,validation_2026,RIGHT,LOW,POSITIVE,254,0.36220472440944884,0.4015748031496063,-0.039370078740157466,0.23228346456692914,0.003937007874015748,0.0013398579212858808,0.008900819750488509,-0.010044176732641574
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,30,development,LEFT,HIGH,POSITIVE,198,0.46464646464646464,0.4494949494949495,0.015151515151515138,0.0707070707070707,0.015151515151515152,0.006181946982568909,0.015450481003296268,-0.012573611918881455
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,30,development,RIGHT,LOW,POSITIVE,435,0.49195402298850577,0.4482758620689655,0.04367816091954024,0.04827586206896552,0.011494252873563218,0.004786224603706257,0.01424448903479214,-0.01295220225730176
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,30,validation_2025,LEFT,HIGH,POSITIVE,121,0.4297520661157025,0.512396694214876,-0.0826446280991735,0.049586776859504134,0.008264462809917356,0.003205128205128416,0.012533097969991358,-0.011854545454545451
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,30,validation_2025,RIGHT,LOW,POSITIVE,329,0.41033434650455924,0.47112462006079026,-0.06079027355623101,0.11550151975683891,0.00303951367781155,-0.0007143221592939009,0.010278890484468173,-0.012870733072188001
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,30,validation_2026,LEFT,HIGH,POSITIVE,56,0.32142857142857145,0.48214285714285715,-0.1607142857142857,0.19642857142857142,0.0,0.002005801317312428,0.010584499075463216,-0.011602829915261903
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,30,validation_2026,RIGHT,LOW,POSITIVE,171,0.39766081871345027,0.3684210526315789,0.029239766081871343,0.22807017543859648,0.005847953216374269,0.0028805161885010477,0.010012659684658809,-0.009359662139025171
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,60,development,LEFT,HIGH,POSITIVE,239,0.5104602510460251,0.4351464435146444,0.07531380753138073,0.04602510460251046,0.008368200836820083,0.00648648648648642,0.015207143902796094,-0.01133659296438927
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,60,development,RIGHT,LOW,POSITIVE,371,0.48517520215633425,0.444743935309973,0.040431266846361225,0.05660377358490566,0.013477088948787063,0.005832588933844862,0.015542053656665278,-0.013454026908053751
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,60,validation_2025,LEFT,HIGH,POSITIVE,138,0.47101449275362317,0.41304347826086957,0.0579710144927536,0.10144927536231885,0.014492753623188406,0.0042424270679771725,0.01223272754698479,-0.010035068771839128
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,60,validation_2025,RIGHT,LOW,POSITIVE,280,0.4107142857142857,0.4928571428571429,-0.08214285714285718,0.09642857142857143,0.0,-0.0006028265134178645,0.010172432941686127,-0.013726375029882054
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,60,validation_2026,LEFT,HIGH,POSITIVE,72,0.3888888888888889,0.3888888888888889,0.0,0.2222222222222222,0.0,0.002734756476127531,0.00962312296704837,-0.009592360260323451
G2_OI_to_DownBreakout,oi_chg_15m,breakout_down_24h,60,validation_2026,RIGHT,LOW,POSITIVE,149,0.4161073825503356,0.38926174496644295,0.026845637583892634,0.18791946308724833,0.006711409395973154,0.0016164415194550585,0.010012659684658809,-0.010087946197620101
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,15,development,LEFT,POSITIVE,HIGH,522,0.4444444444444444,0.45977011494252873,-0.01532567049808431,0.09386973180076628,0.0019157088122605363,-0.0009550997714791731,0.01267633125548695,-0.012404140005110587
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,15,development,RIGHT,ZERO,HIGH,22844,0.45565575205743303,0.41376291367536333,0.0418928383820697,0.12992470670635614,0.0006566275608474873,0.0004532489647784965,0.01133231877924279,-0.010499758379884427
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,15,validation_2025,LEFT,POSITIVE,HIGH,254,0.531496062992126,0.3425196850393701,0.18897637795275596,0.12598425196850394,0.0,0.001955414478301054,0.012068279957535344,-0.008484930045121186
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,15,validation_2025,RIGHT,ZERO,HIGH,10195,0.4839627268268759,0.36351152525747915,0.12045120156939676,0.15154487493869545,0.000980872976949485,0.001300978562136068,0.011160714285714413,-0.008824059067170875
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,15,validation_2026,LEFT,POSITIVE,HIGH,142,0.4859154929577465,0.3591549295774648,0.1267605633802817,0.15492957746478872,0.0,-0.0006789058669097181,0.01000155930968627,-0.00925773016939252
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,15,validation_2026,RIGHT,ZERO,HIGH,5805,0.4049956933677864,0.30301464254952626,0.10198105081826014,0.2916451335055986,0.0003445305770887166,0.00082889283599763,0.0086666666666666,-0.006826801517066938
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,30,development,LEFT,POSITIVE,HIGH,476,0.49159663865546216,0.4117647058823529,0.07983193277310924,0.09663865546218488,0.0,0.00011313780425703523,0.013844316685257763,-0.011511550302482298
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,30,development,RIGHT,ZERO,HIGH,22890,0.4546526867627785,0.4148536478811708,0.039799038881607685,0.12979467016164264,0.0006989951944080385,0.00042825749611286046,0.011308084828268505,-0.010534042575568725
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,30,validation_2025,LEFT,POSITIVE,HIGH,255,0.4588235294117647,0.39215686274509803,0.06666666666666665,0.1411764705882353,0.00784313725490196,-0.00034261661201107074,0.010744341857994888,-0.009779381803364462
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,30,validation_2025,RIGHT,ZERO,HIGH,10194,0.4857759466352757,0.3622719246615656,0.12350402197371008,0.15116735334510498,0.0007847753580537571,0.0013821701919277674,0.011190827219432986,-0.00880730568595639
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,30,validation_2026,LEFT,POSITIVE,HIGH,136,0.47058823529411764,0.35294117647058826,0.11764705882352938,0.17647058823529413,0.0,-0.0008614912089933702,0.00914563532553514,-0.008141866017930321
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,30,validation_2026,RIGHT,ZERO,HIGH,5811,0.40543796248494235,0.30321803476165893,0.10221992772328342,0.2909998279125796,0.00034417484081913615,0.0008238201718253624,0.008670815056615266,-0.006826801517066938
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,60,development,LEFT,POSITIVE,HIGH,481,0.4760914760914761,0.4158004158004158,0.060291060291060294,0.10810810810810811,0.0,0.00011909724289904666,0.012853506887579691,-0.010672179694920958
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,60,development,RIGHT,ZERO,HIGH,22884,0.45499038629610206,0.4147439258870827,0.04024646040901936,0.12956650935151198,0.0006991784653032686,0.0004312584617862658,0.011332086151910947,-0.010540781212396266
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,60,validation_2025,LEFT,POSITIVE,HIGH,244,0.430327868852459,0.430327868852459,0.0,0.13934426229508196,0.0,-0.0003270920132724675,0.010073299978294759,-0.009020851575090305
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,60,validation_2025,RIGHT,ZERO,HIGH,10205,0.4864282214600686,0.36139147476727096,0.12503674669279763,0.15120039196472318,0.0009799118079372856,0.0013787556730051609,0.011191274214622515,-0.008821807843465201
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,60,validation_2026,LEFT,POSITIVE,HIGH,149,0.4161073825503356,0.4161073825503356,0.0,0.16778523489932887,0.0,-0.0010624483532049034,0.009049773755656076,-0.009031092762224247
H1_UpBreakout_to_OIHigh,breakout_up_24h,oi_chg_15m,60,validation_2026,RIGHT,ZERO,HIGH,5798,0.4066919627457744,0.3014832700931356,0.10520869265263882,0.2914798206278027,0.00034494653328734045,0.0008263565039114962,0.00867716605390545,-0.006816903712324185
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,15,development,LEFT,POSITIVE,LOW,264,0.4356060606060606,0.5037878787878788,-0.06818181818181818,0.041666666666666664,0.01893939393939394,0.004235573463541864,0.015052926391918908,-0.014065788920988975
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,15,development,RIGHT,ZERO,LOW,23102,0.3967621850921998,0.46593368539520386,-0.06917150030300406,0.1364384036014198,0.0008657259111765215,0.00024205790703235586,0.010265074744423952,-0.011364486895776682
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,15,validation_2025,LEFT,POSITIVE,LOW,188,0.2978723404255319,0.6329787234042553,-0.3351063829787234,0.06382978723404255,0.005319148936170213,-0.001139792560596209,0.009293362577887043,-0.016113880323905094
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,15,validation_2025,RIGHT,ZERO,LOW,11163,0.34282898862313,0.49896981098271076,-0.15614082235958077,0.15739496551106333,0.0008062348830959419,-0.0008459759742823758,0.008379241701773177,-0.011400353593854828
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,15,validation_2026,LEFT,POSITIVE,LOW,98,0.35714285714285715,0.42857142857142855,-0.0714285714285714,0.21428571428571427,0.0,0.0004998162141918172,0.008150907486129233,-0.010633733332829964
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,15,validation_2026,RIGHT,ZERO,LOW,6792,0.270170789163722,0.4106301531213192,-0.14045936395759717,0.31831566548881035,0.0008833922261484099,-0.0008065075010103007,0.0063355989764111165,-0.008814171983376473
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,30,development,LEFT,POSITIVE,LOW,269,0.3903345724907063,0.5464684014869888,-0.15613382899628253,0.055762081784386616,0.007434944237918215,0.0037294248551584808,0.01348117367125412,-0.01479818573326619
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,30,development,RIGHT,ZERO,LOW,23096,0.3972549359196398,0.4654485625216488,-0.068193626602009,0.13630065812261863,0.00099584343609283,0.0002569790137063599,0.01028279157419143,-0.011335772788333587
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,30,validation_2025,LEFT,POSITIVE,LOW,198,0.24242424242424243,0.6313131313131313,-0.38888888888888884,0.12626262626262627,0.0,-0.0035265357919317952,0.008050093422381943,-0.016301549957227823
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,30,validation_2025,RIGHT,ZERO,LOW,11153,0.3438536716578499,0.4988792253205416,-0.15502555366269166,0.1563704832780418,0.0008966197435667534,-0.0008160109946744321,0.008398700578401197,-0.011388738893525208
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,30,validation_2026,LEFT,POSITIVE,LOW,100,0.26,0.5,-0.24,0.24,0.0,0.0013868152359035602,0.0070025577306184195,-0.0116005086753454
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,30,validation_2026,RIGHT,ZERO,LOW,6790,0.27157584683357877,0.40957290132547863,-0.13799705449189986,0.31796759941089836,0.0008836524300441826,-0.0008099540828439,0.006351936515257339,-0.008814171983376473
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,60,development,LEFT,POSITIVE,LOW,278,0.4028776978417266,0.5179856115107914,-0.11510791366906475,0.07194244604316546,0.007194244604316547,0.0027223693036858565,0.012590371058787908,-0.014566838305709429
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,60,development,RIGHT,ZERO,LOW,23086,0.39708048167720694,0.46578012648358313,-0.06869964480637619,0.13614311704063067,0.0009962747985792254,0.000252375459430465,0.010286485918707067,-0.011346934273003262
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,60,validation_2025,LEFT,POSITIVE,LOW,214,0.37383177570093457,0.5467289719626168,-0.17289719626168226,0.0794392523364486,0.0,7.951232441028022e-05,0.010266059838588859,-0.015713423457011544
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,60,validation_2025,RIGHT,ZERO,LOW,11137,0.34147436473017867,0.5003142677561282,-0.15883990302594952,0.15731345963904103,0.0008979078746520607,-0.0008712181213369474,0.00832742735648484,-0.011403073872087166
H2_DownBreakout_to_OILow,breakout_down_24h,oi_chg_15m,60,validation_2026,LEFT,POSITIVE,LOW,95,0.28421052631578947,0.4631578947368421,-0.17894736842105263,0.24210526315789474,0.010526315789473684,0.00035174111853653045,0.007386563489271802,-0.011400864893198803
