partition,session,variant,session_open_ts,or_high,or_low,side,sweep_ts,sweep_extreme,bos_ts,bos_level,bos_level_ts,fvg_mid,retest_ts,entry_ts,entry_px,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-04-24 13:30:00+00:00,92935.7,92517.9,LONG,2025-04-24 13:50:00+00:00,92501.0,2025-04-24 14:00:00+00:00,92935.7,2025-04-24 13:35:00+00:00,,2025-04-24 14:35:00+00:00,2025-04-24 14:40:00+00:00,92970.0,92501.0,93908.0,0.005044638055286652,TIME_EXIT_4H,2025-04-24 17:30:00+00:00,92975.3,5.7007636872219436e-05,0.028503818436109718,-0.3714961815638903,170.0
reference_validation,NYSE_0930,V2_FVG_RETEST,2025-04-24 13:30:00+00:00,92935.7,92517.9,LONG,2025-04-24 13:50:00+00:00,92501.0,2025-04-24 14:00:00+00:00,92935.7,2025-04-24 13:35:00+00:00,92692.55,2025-04-24 14:10:00+00:00,2025-04-24 14:15:00+00:00,92750.0,92501.0,93248.0,0.0026846361185983826,TP_2R,2025-04-24 14:50:00+00:00,93248.0,0.005369272237196743,2.6846361185983714,2.2846361185983715,35.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-04-29 13:30:00+00:00,94994.2,94618.6,LONG,2025-04-29 14:00:00+00:00,94466.5,2025-04-29 14:05:00+00:00,94905.4,2025-04-29 13:40:00+00:00,,2025-04-29 14:35:00+00:00,2025-04-29 14:40:00+00:00,95081.6,94466.5,96311.80000000002,0.00646918015683377,TIME_EXIT_4H,2025-04-29 17:30:00+00:00,95168.4,0.000912900077407075,0.4564500387035375,0.056450038703537486,170.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-06-25 13:30:00+00:00,108033.4,107476.6,SHORT,2025-06-25 14:05:00+00:00,108079.0,2025-06-25 14:15:00+00:00,107650.7,2025-06-25 13:50:00+00:00,,2025-06-25 14:35:00+00:00,2025-06-25 14:40:00+00:00,107649.8,108079.0,106791.40000000001,0.003987002298192817,TP_2R,2025-06-25 15:30:00+00:00,106791.40000000001,0.007974004596385642,3.987002298192821,3.587002298192821,50.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-08-26 13:30:00+00:00,110198.3,109659.0,LONG,2025-08-26 13:50:00+00:00,109358.3,2025-08-26 14:20:00+00:00,110133.0,2025-08-26 13:40:00+00:00,,2025-08-26 14:25:00+00:00,2025-08-26 14:30:00+00:00,110159.7,109358.3,111762.49999999999,0.007274892723927119,TIME_EXIT_4H,2025-08-26 17:30:00+00:00,109808.1,-0.003191729824972178,-1.595864912486089,-1.995864912486089,180.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-10-03 13:30:00+00:00,120687.3,120058.0,LONG,2025-10-03 14:20:00+00:00,119820.4,2025-10-03 14:25:00+00:00,120354.8,2025-10-03 14:05:00+00:00,,2025-10-03 14:30:00+00:00,2025-10-03 14:35:00+00:00,120358.9,119820.4,121435.9,0.004474118656784002,TP_2R,2025-10-03 15:20:00+00:00,121435.9,0.008948237313568086,4.474118656784043,4.074118656784043,45.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-10-15 13:30:00+00:00,111961.5,111100.0,LONG,2025-10-15 13:50:00+00:00,110834.8,2025-10-15 14:05:00+00:00,111961.5,2025-10-15 13:35:00+00:00,,2025-10-15 14:10:00+00:00,2025-10-15 14:15:00+00:00,111973.0,110834.8,114249.4,0.010164950479133336,SL,2025-10-15 14:50:00+00:00,110834.8,-0.01016495047913335,-5.082475239566675,-5.482475239566675,35.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-10-17 13:30:00+00:00,106040.0,105089.9,SHORT,2025-10-17 13:55:00+00:00,106126.2,2025-10-17 14:30:00+00:00,104895.0,2025-10-17 13:45:00+00:00,,2025-10-17 14:35:00+00:00,2025-10-17 14:40:00+00:00,104664.1,106126.2,101739.90000000002,0.01396945084322123,SL,2025-10-17 15:25:00+00:00,106126.2,-0.01396945084322132,-6.98472542161066,-7.384725421610661,45.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-10-23 13:30:00+00:00,109577.3,108970.0,SHORT,2025-10-23 13:50:00+00:00,109584.8,2025-10-23 14:05:00+00:00,109121.9,2025-10-23 13:40:00+00:00,,2025-10-23 14:10:00+00:00,2025-10-23 14:15:00+00:00,108858.9,109584.8,107407.09999999998,0.006668265066062663,SL,2025-10-23 14:35:00+00:00,109584.8,-0.006668265066062773,-3.3341325330313865,-3.7341325330313864,20.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-11-13 14:30:00+00:00,102560.7,101689.0,SHORT,2025-11-13 15:15:00+00:00,102969.8,2025-11-13 15:30:00+00:00,101906.9,2025-11-13 15:00:00+00:00,,2025-11-13 15:35:00+00:00,2025-11-13 15:40:00+00:00,101895.0,102969.8,99745.4,0.010548113253839765,TP_2R,2025-11-13 17:50:00+00:00,99745.4,0.021096226507679505,10.548113253839752,10.148113253839751,130.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-11-14 14:30:00+00:00,96496.7,94905.2,SHORT,2025-11-14 15:00:00+00:00,96551.1,2025-11-14 15:10:00+00:00,96152.0,2025-11-14 14:50:00+00:00,,2025-11-14 15:15:00+00:00,2025-11-14 15:20:00+00:00,96018.7,96551.1,94953.89999999998,0.005544753261604341,SL,2025-11-14 15:25:00+00:00,96551.1,-0.005544753261604418,-2.772376630802209,-3.172376630802209,5.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-11-21 14:30:00+00:00,85250.7,83542.9,SHORT,2025-11-21 14:55:00+00:00,85449.2,2025-11-21 15:10:00+00:00,84195.1,2025-11-21 14:45:00+00:00,,2025-11-21 15:15:00+00:00,2025-11-21 15:20:00+00:00,84156.0,85449.2,81569.6,0.015366699938209957,SL,2025-11-21 17:05:00+00:00,85449.2,-0.015366699938210049,-7.683349969105024,-8.083349969105024,105.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2025-11-25 14:30:00+00:00,87194.8,86498.1,LONG,2025-11-25 15:25:00+00:00,86394.0,2025-11-25 15:30:00+00:00,86858.6,2025-11-25 15:10:00+00:00,,2025-11-25 15:35:00+00:00,2025-11-25 15:40:00+00:00,86997.5,86394.0,88204.5,0.006936980947728383,TIME_EXIT_4H,2025-11-25 18:30:00+00:00,87606.5,0.007000201155205499,3.5001005776027494,3.1001005776027495,170.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-03-20 13:30:00+00:00,70480.0,69808.0,LONG,2026-03-20 14:25:00+00:00,69690.5,2026-03-20 14:30:00+00:00,70085.0,2026-03-20 14:10:00+00:00,,2026-03-20 14:35:00+00:00,2026-03-20 14:40:00+00:00,70162.5,69690.5,71106.5,0.006727240334936754,SL,2026-03-20 14:50:00+00:00,69690.5,-0.006727240334936768,-3.363620167468384,-3.763620167468384,10.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-04-15 13:30:00+00:00,74380.0,73801.8,LONG,2026-04-15 14:05:00+00:00,73776.5,2026-04-15 14:10:00+00:00,74090.4,2026-04-15 13:55:00+00:00,,2026-04-15 14:15:00+00:00,2026-04-15 14:20:00+00:00,74118.0,73776.5,74801.0,0.004607517741979006,SL,2026-04-15 15:30:00+00:00,73776.5,-0.004607517741978984,-2.303758870989492,-2.7037588709894917,70.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-05-08 13:30:00+00:00,79799.7,79524.2,LONG,2026-05-08 13:45:00+00:00,79507.6,2026-05-08 14:10:00+00:00,79799.7,2026-05-08 13:35:00+00:00,,2026-05-08 14:30:00+00:00,2026-05-08 14:35:00+00:00,80096.7,79507.6,81274.89999999998,0.007354859813200685,TIME_EXIT_4H,2026-05-08 17:30:00+00:00,79968.8,-0.0015968198440134973,-0.7984099220067487,-1.1984099220067486,175.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-05-12 13:30:00+00:00,80795.0,80545.0,SHORT,2026-05-12 13:45:00+00:00,80849.4,2026-05-12 13:55:00+00:00,80545.0,2026-05-12 13:35:00+00:00,,2026-05-12 14:00:00+00:00,2026-05-12 14:05:00+00:00,80522.9,80849.4,79869.9,0.0040547471588827525,SL,2026-05-12 14:40:00+00:00,80849.4,-0.0040547471588827655,-2.0273735794413827,-2.4273735794413827,35.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-06-15 13:30:00+00:00,66853.8,66408.4,LONG,2026-06-15 14:15:00+00:00,66367.7,2026-06-15 14:25:00+00:00,66433.2,2026-06-15 14:05:00+00:00,,2026-06-15 14:35:00+00:00,2026-06-15 14:40:00+00:00,66448.4,66367.7,66609.79999999999,0.0012144761950625914,TP_2R,2026-06-15 14:45:00+00:00,66609.79999999999,0.002428952390125083,1.2144761950625416,0.8144761950625415,5.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-07-02 13:30:00+00:00,62077.3,61499.8,SHORT,2026-07-02 14:00:00+00:00,62180.0,2026-07-02 14:20:00+00:00,61777.5,2026-07-02 13:50:00+00:00,,2026-07-02 14:30:00+00:00,2026-07-02 14:35:00+00:00,61583.9,62180.0,60391.700000000004,0.009679477915494124,TIME_EXIT_4H,2026-07-02 17:30:00+00:00,61841.6,-0.004184535243789256,-2.092267621894628,-2.492267621894628,175.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-07-07 13:30:00+00:00,63232.1,62960.3,SHORT,2026-07-07 13:50:00+00:00,63374.3,2026-07-07 14:10:00+00:00,62960.3,2026-07-07 13:35:00+00:00,,2026-07-07 14:35:00+00:00,2026-07-07 14:40:00+00:00,62869.0,63374.3,61858.399999999994,0.008037347500357934,SL,2026-07-07 14:50:00+00:00,63374.3,-0.008037347500357894,-4.018673750178947,-4.4186737501789475,10.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-07-10 13:30:00+00:00,64423.7,64128.2,SHORT,2026-07-10 14:00:00+00:00,64491.8,2026-07-10 14:10:00+00:00,64193.8,2026-07-10 13:40:00+00:00,,2026-07-10 14:15:00+00:00,2026-07-10 14:20:00+00:00,64116.0,64491.8,63364.399999999994,0.005861251481689483,TIME_EXIT_4H,2026-07-10 17:30:00+00:00,63955.2,0.0025079543327718445,1.2539771663859223,0.8539771663859222,190.0
reference_validation,NYSE_0930,V2_FVG_RETEST,2026-07-10 13:30:00+00:00,64423.7,64128.2,SHORT,2026-07-10 14:00:00+00:00,64491.8,2026-07-10 14:10:00+00:00,64193.8,2026-07-10 13:40:00+00:00,64301.05,2026-07-10 14:30:00+00:00,2026-07-10 14:35:00+00:00,64039.7,64491.8,63135.499999999985,0.007059683290209133,TIME_EXIT_4H,2026-07-10 17:30:00+00:00,63955.2,0.0013194940013773193,0.6597470006886597,0.25974700068865963,175.0
reference_validation,NYSE_0930,V2_FVG_RETEST,2026-07-13 13:30:00+00:00,62752.4,62226.4,LONG,2026-07-13 14:15:00+00:00,62061.3,2026-07-13 14:30:00+00:00,62365.0,2026-07-13 14:00:00+00:00,62518.3,2026-07-13 14:35:00+00:00,2026-07-13 14:40:00+00:00,62632.3,62061.3,63774.3,0.00911670176570236,TIME_EXIT_4H,2026-07-13 17:30:00+00:00,62165.0,-0.007461006541353288,-3.730503270676644,-4.130503270676644,170.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-07-14 13:30:00+00:00,63961.9,63687.7,LONG,2026-07-14 14:10:00+00:00,63613.1,2026-07-14 14:25:00+00:00,63849.6,2026-07-14 14:00:00+00:00,,2026-07-14 14:30:00+00:00,2026-07-14 14:35:00+00:00,63937.4,63613.1,64586.00000000001,0.005072148695442776,TP_2R,2026-07-14 15:30:00+00:00,64586.00000000001,0.010144297390885626,5.072148695442813,4.672148695442813,55.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-07-22 13:30:00+00:00,65894.7,65571.4,SHORT,2026-07-22 14:10:00+00:00,66008.0,2026-07-22 14:15:00+00:00,65780.2,2026-07-22 13:50:00+00:00,,2026-07-22 14:35:00+00:00,2026-07-22 14:40:00+00:00,65698.2,66008.0,65078.59999999999,0.004715502098992102,SL,2026-07-22 15:20:00+00:00,66008.0,-0.004715502098992186,-2.357751049496093,-2.757751049496093,40.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-07-23 13:30:00+00:00,65174.6,64938.0,SHORT,2026-07-23 13:50:00+00:00,65215.3,2026-07-23 13:55:00+00:00,64938.0,2026-07-23 13:35:00+00:00,,2026-07-23 14:05:00+00:00,2026-07-23 14:10:00+00:00,64887.4,65215.3,64231.6,0.005053369375256235,TIME_EXIT_4H,2026-07-23 17:30:00+00:00,64827.9,0.000916973094930551,0.4584865474652755,0.058486547465275485,200.0
reference_validation,NYSE_0930,V1_STRUCTURE_RETEST,2026-07-29 13:30:00+00:00,64467.8,64114.7,SHORT,2026-07-29 14:05:00+00:00,64630.0,2026-07-29 14:10:00+00:00,64281.4,2026-07-29 13:55:00+00:00,,2026-07-29 14:15:00+00:00,2026-07-29 14:20:00+00:00,64260.1,64630.0,63520.299999999996,0.005756293563190867,TIME_EXIT_4H,2026-07-29 17:30:00+00:00,63738.2,0.008121680482912397,4.060840241456198,3.660840241456198,190.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-01-09 08:00:00+00:00,93277.5,92780.6,LONG,2025-01-09 08:30:00+00:00,92700.0,2025-01-09 08:35:00+00:00,93179.4,2025-01-09 08:10:00+00:00,,2025-01-09 09:05:00+00:00,2025-01-09 09:10:00+00:00,93336.4,92700.0,94609.19999999998,0.006818347397156889,TIME_EXIT_4H,2025-01-09 12:00:00+00:00,93414.3,0.0008346154340643785,0.4173077170321893,0.01730771703218925,170.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-01-22 08:00:00+00:00,105168.0,104923.0,LONG,2025-01-22 08:40:00+00:00,104822.7,2025-01-22 08:45:00+00:00,104948.8,2025-01-22 08:30:00+00:00,,2025-01-22 09:05:00+00:00,2025-01-22 09:10:00+00:00,104965.9,104822.7,105252.29999999999,0.0013642525810763028,SL,2025-01-22 10:00:00+00:00,104822.7,-0.0013642525810763084,-0.6821262905381542,-1.0821262905381541,50.0
reference_validation,LONDON_0800,V2_FVG_RETEST,2025-01-22 08:00:00+00:00,105168.0,104923.0,LONG,2025-01-22 08:40:00+00:00,104822.7,2025-01-22 08:45:00+00:00,104948.8,2025-01-22 08:30:00+00:00,104944.29999999999,2025-01-22 09:05:00+00:00,2025-01-22 09:10:00+00:00,104965.9,104822.7,105252.29999999999,0.0013642525810763028,SL,2025-01-22 10:00:00+00:00,104822.7,-0.0013642525810763084,-0.6821262905381542,-1.0821262905381541,50.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-02-04 08:00:00+00:00,98654.4,98062.7,SHORT,2025-02-04 08:25:00+00:00,98686.9,2025-02-04 08:35:00+00:00,98140.6,2025-02-04 08:15:00+00:00,,2025-02-04 08:40:00+00:00,2025-02-04 08:45:00+00:00,97829.6,98686.9,96115.00000000003,0.008763196414990845,SL,2025-02-04 09:20:00+00:00,98686.9,-0.008763196414990793,-4.381598207495396,-4.781598207495397,35.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-02-06 08:00:00+00:00,98289.9,98053.3,LONG,2025-02-06 08:45:00+00:00,97962.0,2025-02-06 08:50:00+00:00,98083.1,2025-02-06 08:30:00+00:00,,2025-02-06 08:55:00+00:00,2025-02-06 09:00:00+00:00,98090.0,97962.0,98346.0,0.0013049240493424406,TP_2R,2025-02-06 09:10:00+00:00,98346.0,0.0026098480986849193,1.3049240493424596,0.9049240493424596,10.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-02-18 08:00:00+00:00,95443.7,95218.0,SHORT,2025-02-18 08:25:00+00:00,95548.8,2025-02-18 08:45:00+00:00,95218.0,2025-02-18 08:05:00+00:00,,2025-02-18 08:55:00+00:00,2025-02-18 09:00:00+00:00,95193.5,95548.8,94482.9,0.0037323976952208177,SL,2025-02-18 09:20:00+00:00,95548.8,-0.0037323976952208238,-1.8661988476104119,-2.266198847610412,20.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-04-03 07:00:00+00:00,83265.9,83000.5,LONG,2025-04-03 07:20:00+00:00,82966.7,2025-04-03 07:25:00+00:00,83265.9,2025-04-03 07:05:00+00:00,,2025-04-03 07:40:00+00:00,2025-04-03 07:45:00+00:00,83299.9,82966.7,83966.29999999999,0.004000004801926498,TIME_EXIT_4H,2025-04-03 11:00:00+00:00,83185.5,-0.0013733509884165107,-0.6866754942082554,-1.0866754942082553,195.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-04-11 07:00:00+00:00,81163.7,80919.8,LONG,2025-04-11 07:30:00+00:00,80844.0,2025-04-11 07:35:00+00:00,81064.8,2025-04-11 07:15:00+00:00,,2025-04-11 08:00:00+00:00,2025-04-11 08:05:00+00:00,81169.2,80844.0,81819.59999999999,0.004006445794710273,TP_2R,2025-04-11 08:05:00+00:00,81819.59999999999,0.008012891589420645,4.006445794710323,3.606445794710323,0.0
reference_validation,LONDON_0800,V2_FVG_RETEST,2025-04-11 07:00:00+00:00,81163.7,80919.8,LONG,2025-04-11 07:30:00+00:00,80844.0,2025-04-11 07:35:00+00:00,81064.8,2025-04-11 07:15:00+00:00,80976.0,2025-04-11 08:00:00+00:00,2025-04-11 08:05:00+00:00,81169.2,80844.0,81819.59999999999,0.004006445794710273,TP_2R,2025-04-11 08:05:00+00:00,81819.59999999999,0.008012891589420645,4.006445794710323,3.606445794710323,0.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-05-05 07:00:00+00:00,94778.5,94522.5,LONG,2025-05-05 07:35:00+00:00,94501.4,2025-05-05 07:40:00+00:00,94592.7,2025-05-05 07:15:00+00:00,,2025-05-05 07:45:00+00:00,2025-05-05 07:50:00+00:00,94642.5,94501.4,94924.70000000001,0.0014908735504662897,SL,2025-05-05 08:25:00+00:00,94501.4,-0.0014908735504662873,-0.7454367752331437,-1.1454367752331436,35.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-05-28 07:00:00+00:00,108950.8,108661.6,SHORT,2025-05-28 07:50:00+00:00,108958.6,2025-05-28 07:55:00+00:00,108857.0,2025-05-28 07:40:00+00:00,,2025-05-28 08:05:00+00:00,2025-05-28 08:10:00+00:00,108817.8,108958.6,108536.2,0.0012939059602381496,TP_2R,2025-05-28 08:30:00+00:00,108536.2,0.0025878119204763017,1.2939059602381509,0.8939059602381508,20.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-06-04 07:00:00+00:00,105318.2,105244.2,LONG,2025-06-04 07:15:00+00:00,105208.9,2025-06-04 07:45:00+00:00,105318.2,2025-06-04 07:05:00+00:00,,2025-06-04 08:05:00+00:00,2025-06-04 08:10:00+00:00,105360.0,105208.9,105662.20000000001,0.001434130599848195,TP_2R,2025-06-04 09:45:00+00:00,105662.20000000001,0.002868261199696409,1.4341305998482046,1.0341305998482047,95.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-06-06 07:00:00+00:00,103193.7,103081.5,SHORT,2025-06-06 07:30:00+00:00,103280.9,2025-06-06 07:35:00+00:00,103086.0,2025-06-06 07:20:00+00:00,,2025-06-06 07:45:00+00:00,2025-06-06 07:50:00+00:00,103067.4,103280.9,102640.4,0.0020714600348897905,SL,2025-06-06 08:10:00+00:00,103280.9,-0.0020714600348898937,-1.0357300174449469,-1.4357300174449468,20.0
reference_validation,LONDON_0800,V2_FVG_RETEST,2025-07-01 07:00:00+00:00,106968.2,106844.6,LONG,2025-07-01 07:25:00+00:00,106624.5,2025-07-01 07:50:00+00:00,106968.2,2025-07-01 07:05:00+00:00,106955.35,2025-07-01 08:05:00+00:00,2025-07-01 08:10:00+00:00,106962.2,106624.5,107637.59999999999,0.0031571901101510357,SL,2025-07-01 09:00:00+00:00,106624.5,-0.0031571901101510313,-1.5785950550755157,-1.9785950550755156,50.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-07-21 07:00:00+00:00,119414.7,119140.0,SHORT,2025-07-21 07:30:00+00:00,119720.6,2025-07-21 07:40:00+00:00,119274.4,2025-07-21 07:10:00+00:00,,2025-07-21 07:50:00+00:00,2025-07-21 07:55:00+00:00,119270.7,119720.6,118370.89999999998,0.003772091553080587,TP_2R,2025-07-21 10:40:00+00:00,118370.89999999998,0.0075441831061612286,3.7720915530806143,3.3720915530806144,165.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-07-23 07:00:00+00:00,118524.0,118320.0,SHORT,2025-07-23 07:20:00+00:00,118557.0,2025-07-23 07:45:00+00:00,118320.0,2025-07-23 07:10:00+00:00,,2025-07-23 08:00:00+00:00,2025-07-23 08:05:00+00:00,118242.3,118557.0,117612.90000000001,0.002661484088181616,TIME_EXIT_4H,2025-07-23 11:00:00+00:00,118331.0,-0.000750154555518634,-0.375077277759317,-0.775077277759317,175.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-07-29 07:00:00+00:00,118901.3,118720.0,LONG,2025-07-29 07:35:00+00:00,118714.8,2025-07-29 07:40:00+00:00,118901.3,2025-07-29 07:05:00+00:00,,2025-07-29 08:00:00+00:00,2025-07-29 08:05:00+00:00,118948.4,118714.8,119415.59999999998,0.0019638767734579976,SL,2025-07-29 10:00:00+00:00,118714.8,-0.0019638767734579954,-0.9819383867289977,-1.3819383867289976,115.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-08-14 07:00:00+00:00,121957.2,121629.4,LONG,2025-08-14 07:25:00+00:00,121581.1,2025-08-14 07:35:00+00:00,121776.9,2025-08-14 07:15:00+00:00,,2025-08-14 07:50:00+00:00,2025-08-14 07:55:00+00:00,121788.7,121581.1,122203.89999999998,0.0017045916410963519,SL,2025-08-14 08:50:00+00:00,121581.1,-0.0017045916410963757,-0.8522958205481879,-1.2522958205481878,55.0
reference_validation,LONDON_0800,V2_FVG_RETEST,2025-08-14 07:00:00+00:00,121957.2,121629.4,LONG,2025-08-14 07:25:00+00:00,121581.1,2025-08-14 07:35:00+00:00,121776.9,2025-08-14 07:15:00+00:00,121676.54999999999,2025-08-14 07:50:00+00:00,2025-08-14 07:55:00+00:00,121788.7,121581.1,122203.89999999998,0.0017045916410963519,SL,2025-08-14 08:50:00+00:00,121581.1,-0.0017045916410963757,-0.8522958205481879,-1.2522958205481878,55.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-08-19 07:00:00+00:00,115008.9,114775.0,LONG,2025-08-19 07:45:00+00:00,114740.5,2025-08-19 07:50:00+00:00,114923.0,2025-08-19 07:35:00+00:00,,2025-08-19 07:55:00+00:00,2025-08-19 08:00:00+00:00,114928.7,114740.5,115305.09999999999,0.0016375370120778978,TP_2R,2025-08-19 09:05:00+00:00,115305.09999999999,0.003275074024155833,1.6375370120779165,1.2375370120779166,65.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-08-21 07:00:00+00:00,113846.1,113593.0,LONG,2025-08-21 07:20:00+00:00,113520.0,2025-08-21 07:35:00+00:00,113846.1,2025-08-21 07:05:00+00:00,,2025-08-21 08:05:00+00:00,2025-08-21 08:10:00+00:00,113924.8,113520.0,114734.40000000001,0.003553221072145862,SL,2025-08-21 09:00:00+00:00,113520.0,-0.00355322107214584,-1.77661053607292,-2.17661053607292,50.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-09-29 07:00:00+00:00,111685.1,111563.7,LONG,2025-09-29 07:30:00+00:00,111539.0,2025-09-29 07:35:00+00:00,111685.1,2025-09-29 07:10:00+00:00,,2025-09-29 07:45:00+00:00,2025-09-29 07:50:00+00:00,111721.2,111539.0,112085.59999999999,0.0016308453543284274,TP_2R,2025-09-29 08:00:00+00:00,112085.59999999999,0.0032616907086568947,1.6308453543284473,1.2308453543284474,10.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-10-10 07:00:00+00:00,121315.1,121135.4,SHORT,2025-10-10 07:20:00+00:00,121336.5,2025-10-10 07:30:00+00:00,121135.4,2025-10-10 07:05:00+00:00,,2025-10-10 07:35:00+00:00,2025-10-10 07:40:00+00:00,121077.3,121336.5,120558.90000000001,0.0021407811373395104,SL,2025-10-10 08:50:00+00:00,121336.5,-0.002140781137339509,-1.0703905686697546,-1.4703905686697545,70.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-10-13 07:00:00+00:00,115450.4,114970.8,SHORT,2025-10-13 07:30:00+00:00,115494.7,2025-10-13 07:45:00+00:00,115268.5,2025-10-13 07:20:00+00:00,,2025-10-13 08:00:00+00:00,2025-10-13 08:05:00+00:00,115241.6,115494.7,114735.40000000002,0.002196255518840343,TP_2R,2025-10-13 09:10:00+00:00,114735.40000000002,0.00439251103768068,2.19625551884034,1.79625551884034,65.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-11-17 08:00:00+00:00,95720.8,95573.2,SHORT,2025-11-17 08:35:00+00:00,95733.2,2025-11-17 08:40:00+00:00,95606.5,2025-11-17 08:15:00+00:00,,2025-11-17 08:45:00+00:00,2025-11-17 08:50:00+00:00,95549.9,95733.2,95183.29999999999,0.0019183693546513698,SL,2025-11-17 09:15:00+00:00,95733.2,-0.0019183693546513947,-0.9591846773256973,-1.3591846773256973,25.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2025-12-09 08:00:00+00:00,90519.5,90413.1,SHORT,2025-12-09 08:20:00+00:00,90555.4,2025-12-09 08:30:00+00:00,90413.1,2025-12-09 08:05:00+00:00,,2025-12-09 09:00:00+00:00,2025-12-09 09:05:00+00:00,90351.0,90555.4,89942.20000000001,0.0022622881871810405,TP_2R,2025-12-09 10:40:00+00:00,89942.20000000001,0.004524576374362099,2.2622881871810496,1.8622881871810497,95.0
reference_validation,LONDON_0800,V2_FVG_RETEST,2025-12-09 08:00:00+00:00,90519.5,90413.1,SHORT,2025-12-09 08:20:00+00:00,90555.4,2025-12-09 08:30:00+00:00,90413.1,2025-12-09 08:05:00+00:00,90494.45,2025-12-09 08:45:00+00:00,2025-12-09 08:50:00+00:00,90490.6,90555.4,90361.00000000003,0.0007160964785291329,SL,2025-12-09 08:50:00+00:00,90555.4,-0.0007160964785291046,-0.3580482392645523,-0.7580482392645523,0.0
reference_validation,LONDON_0800,V2_FVG_RETEST,2026-01-20 08:00:00+00:00,91136.2,90759.6,SHORT,2026-01-20 08:30:00+00:00,91160.0,2026-01-20 08:35:00+00:00,90759.6,2026-01-20 08:10:00+00:00,91041.6,2026-01-20 08:50:00+00:00,2026-01-20 08:55:00+00:00,90974.9,91160.0,90604.69999999998,0.0020346271334181825,SL,2026-01-20 10:15:00+00:00,91160.0,-0.0020346271334181765,-1.0173135667090882,-1.4173135667090881,80.0
reference_validation,LONDON_0800,V1_STRUCTURE_RETEST,2026-02-03 08:00:00+00:00,78889.7,78432.7,SHORT,2026-02-03 08:45:00+00:00,78975.0,2026-02-03 08:50:00+00:00,78750.0,2026-02-03 08:30:00+00:00,,2026-02-03 09:00:00+00:00,2026-02-03 09:05:00+00:00,78691.7,78975.0,78125.09999999999,0.003600125553266773,TP_2R,2026-02-03 09:10:00+00:00,78125.09999999999,0.007200251106533551,3.6001255532667753,3.2001255532667754,5.0
