partition,regime,clock_block,obs_start,obs_end,H,L,range,k1_start,k1_complete,low_visits_before_terminal,low_break,break_side,break_ts,genuine_l2,l2_ts,low_break_after_l2,clean_leave,leave_complete,eligible_start,first_return_type,first_return_ts
development,BULL,00-04,2022-03-18 00:00:00+00:00,2022-03-18 04:00:00+00:00,41071.5,40618.6,452.90000000000146,2022-03-18 00:50:00+00:00,2022-03-18 00:55:00+00:00,1,True,LOW,2022-03-18 01:00:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,00-04,2022-03-19 00:00:00+00:00,2022-03-19 04:00:00+00:00,42322.8,41622.0,700.8000000000029,2022-03-19 03:45:00+00:00,2022-03-19 03:50:00+00:00,1,False,NONE,,False,,False,True,2022-03-19 03:55:00+00:00,2022-03-19 03:55:00+00:00,BLOCK_END,
development,BULL,04-08,2022-03-20 04:00:00+00:00,2022-03-20 08:00:00+00:00,42269.3,41755.5,513.8000000000029,2022-03-20 05:30:00+00:00,2022-03-20 05:35:00+00:00,1,False,NONE,,False,,False,True,2022-03-20 05:40:00+00:00,2022-03-20 05:40:00+00:00,BLOCK_END,
development,BULL,08-12,2022-03-20 08:00:00+00:00,2022-03-20 12:00:00+00:00,41998.0,41728.8,269.1999999999971,2022-03-20 09:20:00+00:00,2022-03-20 09:25:00+00:00,1,True,LOW,2022-03-20 09:30:00+00:00,False,,False,False,,,BLOCK_END,
development,SIDEWAYS,16-20,2022-03-20 16:00:00+00:00,2022-03-20 20:00:00+00:00,41688.0,41200.0,488.0,2022-03-20 17:00:00+00:00,2022-03-20 17:05:00+00:00,1,True,LOW,2022-03-20 17:30:00+00:00,False,,False,True,2022-03-20 17:10:00+00:00,2022-03-20 17:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-03-20 17:25:00+00:00
development,SIDEWAYS,00-04,2022-03-21 00:00:00+00:00,2022-03-21 04:00:00+00:00,41666.0,41065.0,601.0,2022-03-21 02:20:00+00:00,2022-03-21 02:25:00+00:00,1,True,LOW,2022-03-21 02:30:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2022-03-21 12:00:00+00:00,2022-03-21 16:00:00+00:00,41481.1,41055.8,425.29999999999563,2022-03-21 12:35:00+00:00,2022-03-21 12:40:00+00:00,1,True,LOW,2022-03-21 12:45:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,16-20,2022-03-22 16:00:00+00:00,2022-03-22 20:00:00+00:00,43188.0,42552.0,636.0,2022-03-22 16:00:00+00:00,2022-03-22 16:05:00+00:00,1,True,LOW,2022-03-22 16:25:00+00:00,False,,False,True,2022-03-22 16:10:00+00:00,2022-03-22 16:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-03-22 16:20:00+00:00
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,42518.0,41842.4,675.5999999999985,2022-03-23 04:15:00+00:00,2022-03-23 04:20:00+00:00,1,True,LOW,2022-03-23 04:30:00+00:00,False,,False,True,2022-03-23 04:25:00+00:00,2022-03-23 04:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-03-23 04:25:00+00:00
development,BULL,12-16,2022-03-24 12:00:00+00:00,2022-03-24 16:00:00+00:00,43206.7,42800.0,406.6999999999971,2022-03-24 12:40:00+00:00,2022-03-24 12:45:00+00:00,1,True,LOW,2022-03-24 12:55:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,16-20,2022-03-25 16:00:00+00:00,2022-03-25 20:00:00+00:00,45142.0,44188.0,954.0,2022-03-25 16:00:00+00:00,2022-03-25 16:05:00+00:00,2,True,LOW,2022-03-25 16:55:00+00:00,True,2022-03-25 16:45:00+00:00,True,True,2022-03-25 16:10:00+00:00,2022-03-25 16:10:00+00:00,GENUINE_L2,2022-03-25 16:45:00+00:00
development,BULL,12-16,2022-03-26 12:00:00+00:00,2022-03-26 16:00:00+00:00,44569.7,44300.1,269.59999999999854,2022-03-26 12:00:00+00:00,2022-03-26 12:05:00+00:00,2,True,LOW,2022-03-26 12:25:00+00:00,True,2022-03-26 12:15:00+00:00,True,True,2022-03-26 12:10:00+00:00,2022-03-26 12:10:00+00:00,GENUINE_L2,2022-03-26 12:15:00+00:00
development,BULL,08-12,2022-03-27 08:00:00+00:00,2022-03-27 12:00:00+00:00,44746.1,44509.9,236.1999999999971,2022-03-27 10:00:00+00:00,2022-03-27 10:05:00+00:00,2,False,NONE,,True,2022-03-27 10:55:00+00:00,False,True,2022-03-27 10:10:00+00:00,2022-03-27 10:10:00+00:00,GENUINE_L2,2022-03-27 10:55:00+00:00
development,BULL,12-16,2022-03-27 12:00:00+00:00,2022-03-27 16:00:00+00:00,44729.9,44470.0,259.90000000000146,2022-03-27 12:20:00+00:00,2022-03-27 12:25:00+00:00,1,True,LOW,2022-03-27 12:50:00+00:00,False,,False,True,2022-03-27 12:30:00+00:00,2022-03-27 12:30:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-03-27 12:45:00+00:00
development,BULL,16-20,2022-03-29 16:00:00+00:00,2022-03-29 20:00:00+00:00,48100.0,47312.0,788.0,2022-03-29 16:00:00+00:00,2022-03-29 16:05:00+00:00,1,True,LOW,2022-03-29 16:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,08-12,2022-03-30 08:00:00+00:00,2022-03-30 12:00:00+00:00,47585.4,47125.4,460.0,2022-03-30 11:10:00+00:00,2022-03-30 11:15:00+00:00,1,False,NONE,,False,,False,True,2022-03-30 11:25:00+00:00,2022-03-30 11:25:00+00:00,BLOCK_END,
development,BULL,04-08,2022-03-31 04:00:00+00:00,2022-03-31 08:00:00+00:00,47408.7,46950.0,458.6999999999971,2022-03-31 05:00:00+00:00,2022-03-31 05:05:00+00:00,2,False,NONE,,True,2022-03-31 05:10:00+00:00,False,True,2022-03-31 05:10:00+00:00,2022-03-31 05:10:00+00:00,GENUINE_L2,2022-03-31 05:10:00+00:00
development,SIDEWAYS,16-20,2022-03-31 16:00:00+00:00,2022-03-31 20:00:00+00:00,47619.4,46200.0,1419.4000000000015,2022-03-31 16:05:00+00:00,2022-03-31 16:10:00+00:00,1,True,LOW,2022-03-31 16:25:00+00:00,False,,False,True,2022-03-31 16:15:00+00:00,2022-03-31 16:15:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-03-31 16:20:00+00:00
development,BEAR,12-16,2022-04-01 12:00:00+00:00,2022-04-01 16:00:00+00:00,45307.9,44965.0,342.90000000000146,2022-04-01 12:00:00+00:00,2022-04-01 12:05:00+00:00,1,True,LOW,2022-04-01 12:15:00+00:00,False,,False,True,2022-04-01 12:10:00+00:00,2022-04-01 12:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-01 12:10:00+00:00
development,SIDEWAYS,16-20,2022-04-02 16:00:00+00:00,2022-04-02 20:00:00+00:00,46947.8,46112.5,835.3000000000029,2022-04-02 18:00:00+00:00,2022-04-02 18:05:00+00:00,1,True,LOW,2022-04-02 18:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,00-04,2022-04-04 00:00:00+00:00,2022-04-04 04:00:00+00:00,47448.0,46222.0,1226.0,2022-04-04 00:00:00+00:00,2022-04-04 00:05:00+00:00,2,True,LOW,2022-04-04 00:25:00+00:00,True,2022-04-04 00:15:00+00:00,True,True,2022-04-04 00:10:00+00:00,2022-04-04 00:10:00+00:00,GENUINE_L2,2022-04-04 00:15:00+00:00
development,BEAR,08-12,2022-04-04 08:00:00+00:00,2022-04-04 12:00:00+00:00,46288.0,45800.0,488.0,2022-04-04 10:35:00+00:00,2022-04-04 10:40:00+00:00,1,False,NONE,,False,,False,True,2022-04-04 10:50:00+00:00,2022-04-04 10:50:00+00:00,BLOCK_END,
development,BULL,08-12,2022-04-05 08:00:00+00:00,2022-04-05 12:00:00+00:00,46878.0,46533.9,344.09999999999854,2022-04-05 10:00:00+00:00,2022-04-05 10:05:00+00:00,1,False,NONE,,False,,False,True,2022-04-05 10:15:00+00:00,2022-04-05 10:15:00+00:00,BLOCK_END,
development,SIDEWAYS,16-20,2022-04-05 16:00:00+00:00,2022-04-05 20:00:00+00:00,47188.0,45622.0,1566.0,2022-04-05 16:00:00+00:00,2022-04-05 16:05:00+00:00,2,True,LOW,2022-04-05 19:20:00+00:00,True,2022-04-05 19:10:00+00:00,True,True,2022-04-05 16:10:00+00:00,2022-04-05 16:10:00+00:00,GENUINE_L2,2022-04-05 19:10:00+00:00
development,BEAR,20-00,2022-04-05 20:00:00+00:00,2022-04-06 00:00:00+00:00,46180.0,45422.0,758.0,2022-04-05 23:50:00+00:00,2022-04-05 23:55:00+00:00,1,False,NONE,,False,,False,True,2022-04-06 00:00:00+00:00,,BLOCK_END,
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,45485.8,45100.3,385.5,2022-04-06 10:15:00+00:00,2022-04-06 10:20:00+00:00,1,True,LOW,2022-04-06 10:50:00+00:00,False,,False,True,2022-04-06 10:25:00+00:00,2022-04-06 10:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-06 10:45:00+00:00
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,44040.7,43110.0,930.6999999999971,2022-04-07 00:10:00+00:00,2022-04-07 00:15:00+00:00,1,True,LOW,2022-04-07 00:55:00+00:00,False,,False,True,2022-04-07 00:20:00+00:00,2022-04-07 00:20:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-07 00:50:00+00:00
development,BEAR,12-16,2022-04-08 12:00:00+00:00,2022-04-08 16:00:00+00:00,43968.1,43238.3,729.7999999999956,2022-04-08 12:40:00+00:00,2022-04-08 12:45:00+00:00,1,True,LOW,2022-04-08 12:50:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,43707.2,42298.2,1409.0,2022-04-08 22:20:00+00:00,2022-04-08 22:25:00+00:00,1,True,LOW,2022-04-08 22:30:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,08-12,2022-04-09 08:00:00+00:00,2022-04-09 12:00:00+00:00,42630.0,42319.1,310.90000000000146,2022-04-09 10:30:00+00:00,2022-04-09 10:35:00+00:00,1,False,NONE,,False,,False,True,2022-04-09 10:40:00+00:00,2022-04-09 10:40:00+00:00,BLOCK_END,
development,BEAR,12-16,2022-04-09 12:00:00+00:00,2022-04-09 16:00:00+00:00,42534.8,42300.0,234.8000000000029,2022-04-09 15:25:00+00:00,2022-04-09 15:30:00+00:00,1,True,LOW,2022-04-09 15:35:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,04-08,2022-04-10 04:00:00+00:00,2022-04-10 08:00:00+00:00,42888.2,42562.2,326.0,2022-04-10 07:30:00+00:00,2022-04-10 07:35:00+00:00,1,False,NONE,,False,,False,True,2022-04-10 07:40:00+00:00,2022-04-10 07:40:00+00:00,BLOCK_END,
development,BEAR,08-12,2022-04-10 08:00:00+00:00,2022-04-10 12:00:00+00:00,42778.7,42555.0,223.6999999999971,2022-04-10 08:05:00+00:00,2022-04-10 08:10:00+00:00,1,True,LOW,2022-04-10 09:10:00+00:00,False,,False,True,2022-04-10 08:15:00+00:00,2022-04-10 08:15:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-10 09:05:00+00:00
development,BEAR,00-04,2022-04-11 00:00:00+00:00,2022-04-11 04:00:00+00:00,43399.4,41838.0,1561.4000000000015,2022-04-11 00:20:00+00:00,2022-04-11 00:25:00+00:00,2,False,NONE,,True,2022-04-11 02:50:00+00:00,False,True,2022-04-11 00:30:00+00:00,2022-04-11 00:30:00+00:00,GENUINE_L2,2022-04-11 02:50:00+00:00
development,BEAR,12-16,2022-04-11 12:00:00+00:00,2022-04-11 16:00:00+00:00,42338.5,40933.6,1404.9000000000015,2022-04-11 12:10:00+00:00,2022-04-11 12:15:00+00:00,2,True,LOW,2022-04-11 13:35:00+00:00,True,2022-04-11 13:25:00+00:00,True,True,2022-04-11 12:20:00+00:00,2022-04-11 12:20:00+00:00,GENUINE_L2,2022-04-11 13:25:00+00:00
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,41245.9,40536.0,709.9000000000015,2022-04-11 16:00:00+00:00,2022-04-11 16:05:00+00:00,1,True,LOW,2022-04-11 16:30:00+00:00,False,,False,True,2022-04-11 16:10:00+00:00,2022-04-11 16:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-11 16:25:00+00:00
development,BEAR,20-00,2022-04-12 20:00:00+00:00,2022-04-13 00:00:00+00:00,40366.5,39231.1,1135.4000000000015,2022-04-12 20:00:00+00:00,2022-04-12 20:05:00+00:00,1,False,NONE,,False,,False,True,2022-04-12 20:10:00+00:00,2022-04-12 20:10:00+00:00,BLOCK_END,
development,BEAR,08-12,2022-04-13 08:00:00+00:00,2022-04-13 12:00:00+00:00,40211.0,39831.1,379.90000000000146,2022-04-13 10:25:00+00:00,2022-04-13 10:30:00+00:00,1,True,LOW,2022-04-13 10:55:00+00:00,False,,False,True,2022-04-13 10:50:00+00:00,2022-04-13 10:50:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-13 10:50:00+00:00
development,BEAR,12-16,2022-04-13 12:00:00+00:00,2022-04-13 16:00:00+00:00,40200.0,39657.0,543.0,2022-04-13 12:00:00+00:00,2022-04-13 12:05:00+00:00,3,False,HIGH,2022-04-13 13:45:00+00:00,True,2022-04-13 12:30:00+00:00,False,True,2022-04-13 12:10:00+00:00,2022-04-13 12:10:00+00:00,GENUINE_L2,2022-04-13 12:30:00+00:00
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,40400.0,40005.6,394.40000000000146,2022-04-15 13:55:00+00:00,2022-04-15 14:00:00+00:00,1,True,LOW,2022-04-15 14:30:00+00:00,False,,False,True,2022-04-15 14:10:00+00:00,2022-04-15 14:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-15 14:25:00+00:00
development,BEAR,04-08,2022-04-16 04:00:00+00:00,2022-04-16 08:00:00+00:00,40700.0,40384.2,315.8000000000029,2022-04-16 05:45:00+00:00,2022-04-16 05:50:00+00:00,2,True,LOW,2022-04-16 06:45:00+00:00,True,2022-04-16 06:30:00+00:00,True,True,2022-04-16 05:55:00+00:00,2022-04-16 05:55:00+00:00,GENUINE_L2,2022-04-16 06:30:00+00:00
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,40544.1,40350.0,194.09999999999854,2022-04-16 08:00:00+00:00,2022-04-16 08:05:00+00:00,1,True,LOW,2022-04-16 08:35:00+00:00,False,,False,True,2022-04-16 08:10:00+00:00,2022-04-16 08:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-16 08:30:00+00:00
development,BEAR,00-04,2022-04-17 00:00:00+00:00,2022-04-17 04:00:00+00:00,40697.3,40162.7,534.6000000000058,2022-04-17 02:40:00+00:00,2022-04-17 02:45:00+00:00,1,True,LOW,2022-04-17 02:50:00+00:00,False,,False,False,,,BLOCK_END,
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,40574.1,40164.0,410.09999999999854,2022-04-17 16:55:00+00:00,2022-04-17 17:00:00+00:00,1,True,LOW,2022-04-17 17:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,20-00,2022-04-17 20:00:00+00:00,2022-04-18 00:00:00+00:00,40461.8,39768.0,693.8000000000029,2022-04-17 23:20:00+00:00,2022-04-17 23:25:00+00:00,1,True,LOW,2022-04-17 23:30:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,04-08,2022-04-18 04:00:00+00:00,2022-04-18 08:00:00+00:00,39870.0,39550.0,320.0,2022-04-18 04:10:00+00:00,2022-04-18 04:15:00+00:00,1,True,LOW,2022-04-18 04:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,04-08,2022-04-19 04:00:00+00:00,2022-04-19 08:00:00+00:00,41306.0,40575.0,731.0,2022-04-19 07:15:00+00:00,2022-04-19 07:20:00+00:00,1,False,NONE,,False,,False,True,2022-04-19 07:25:00+00:00,2022-04-19 07:25:00+00:00,BLOCK_END,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,42160.0,41037.3,1122.699999999997,2022-04-20 16:20:00+00:00,2022-04-20 16:25:00+00:00,1,True,LOW,2022-04-20 18:45:00+00:00,False,,False,True,2022-04-20 16:35:00+00:00,2022-04-20 16:35:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-20 18:40:00+00:00
development,SIDEWAYS,20-00,2022-04-21 20:00:00+00:00,2022-04-22 00:00:00+00:00,42171.9,41204.0,967.9000000000015,2022-04-21 20:00:00+00:00,2022-04-21 20:05:00+00:00,1,True,LOW,2022-04-21 20:15:00+00:00,False,,False,True,2022-04-21 20:10:00+00:00,2022-04-21 20:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-21 20:10:00+00:00
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,40786.1,40264.6,521.5,2022-04-22 09:55:00+00:00,2022-04-22 10:00:00+00:00,1,True,LOW,2022-04-22 10:05:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,39777.0,39524.1,252.90000000000146,2022-04-24 12:30:00+00:00,2022-04-24 12:35:00+00:00,1,True,LOW,2022-04-24 13:10:00+00:00,False,,False,True,2022-04-24 12:40:00+00:00,2022-04-24 12:40:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-24 13:05:00+00:00
development,BEAR,00-04,2022-04-25 00:00:00+00:00,2022-04-25 04:00:00+00:00,39750.0,39401.7,348.3000000000029,2022-04-25 00:00:00+00:00,2022-04-25 00:05:00+00:00,1,True,LOW,2022-04-25 00:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,04-08,2022-04-26 04:00:00+00:00,2022-04-26 08:00:00+00:00,40800.0,40366.1,433.90000000000146,2022-04-26 07:05:00+00:00,2022-04-26 07:10:00+00:00,1,False,NONE,,False,,False,True,2022-04-26 07:15:00+00:00,2022-04-26 07:15:00+00:00,BLOCK_END,
development,BULL,12-16,2022-04-26 12:00:00+00:00,2022-04-26 16:00:00+00:00,40799.0,40200.0,599.0,2022-04-26 12:50:00+00:00,2022-04-26 12:55:00+00:00,2,True,LOW,2022-04-26 13:25:00+00:00,True,2022-04-26 13:00:00+00:00,True,True,2022-04-26 13:00:00+00:00,2022-04-26 13:00:00+00:00,GENUINE_L2,2022-04-26 13:00:00+00:00
development,BEAR,16-20,2022-04-26 16:00:00+00:00,2022-04-26 20:00:00+00:00,40628.6,38530.2,2098.4000000000015,2022-04-26 16:00:00+00:00,2022-04-26 16:05:00+00:00,1,True,LOW,2022-04-26 16:35:00+00:00,False,,False,True,2022-04-26 16:10:00+00:00,2022-04-26 16:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-04-26 16:30:00+00:00
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,39878.0,39340.0,538.0,2022-04-28 13:10:00+00:00,2022-04-28 13:15:00+00:00,1,True,LOW,2022-04-28 13:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,38678.8,38514.0,164.8000000000029,2022-04-30 12:55:00+00:00,2022-04-30 13:00:00+00:00,1,True,LOW,2022-04-30 13:05:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,20-00,2022-04-30 20:00:00+00:00,2022-05-01 00:00:00+00:00,38587.4,38180.0,407.40000000000146,2022-04-30 22:05:00+00:00,2022-04-30 22:10:00+00:00,2,True,LOW,2022-04-30 23:05:00+00:00,True,2022-04-30 22:20:00+00:00,True,True,2022-04-30 22:15:00+00:00,2022-04-30 22:15:00+00:00,GENUINE_L2,2022-04-30 22:20:00+00:00
development,BEAR,00-04,2022-05-01 00:00:00+00:00,2022-05-01 04:00:00+00:00,38447.8,37550.0,897.8000000000029,2022-05-01 00:30:00+00:00,2022-05-01 00:35:00+00:00,2,False,NONE,,True,2022-05-01 01:25:00+00:00,False,True,2022-05-01 00:40:00+00:00,2022-05-01 00:40:00+00:00,GENUINE_L2,2022-05-01 01:25:00+00:00
development,BEAR,08-12,2022-05-01 08:00:00+00:00,2022-05-01 12:00:00+00:00,38159.0,37868.8,290.1999999999971,2022-05-01 09:35:00+00:00,2022-05-01 09:40:00+00:00,1,False,NONE,,False,,False,True,2022-05-01 09:45:00+00:00,2022-05-01 09:45:00+00:00,BLOCK_END,
development,BEAR,12-16,2022-05-01 12:00:00+00:00,2022-05-01 16:00:00+00:00,38084.9,37834.2,250.70000000000437,2022-05-01 12:10:00+00:00,2022-05-01 12:15:00+00:00,1,False,HIGH,2022-05-01 15:25:00+00:00,False,,False,True,2022-05-01 12:20:00+00:00,2022-05-01 12:20:00+00:00,OPPOSITE_HIGH_BREAK,2022-05-01 15:20:00+00:00
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,38680.6,37812.0,868.5999999999985,2022-05-01 19:00:00+00:00,2022-05-01 19:05:00+00:00,1,True,LOW,2022-05-01 19:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,20-00,2022-05-01 20:00:00+00:00,2022-05-02 00:00:00+00:00,38666.0,37713.8,952.1999999999971,2022-05-01 20:00:00+00:00,2022-05-01 20:05:00+00:00,1,False,NONE,,False,,False,True,2022-05-01 20:10:00+00:00,2022-05-01 20:10:00+00:00,BLOCK_END,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,39155.0,38572.8,582.1999999999971,2022-05-02 11:35:00+00:00,2022-05-02 11:40:00+00:00,1,True,LOW,2022-05-02 11:45:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2022-05-02 12:00:00+00:00,2022-05-02 16:00:00+00:00,39073.0,38460.0,613.0,2022-05-02 12:05:00+00:00,2022-05-02 12:10:00+00:00,2,False,NONE,,True,2022-05-02 13:30:00+00:00,False,True,2022-05-02 12:20:00+00:00,2022-05-02 12:20:00+00:00,GENUINE_L2,2022-05-02 13:30:00+00:00
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,39222.0,38218.0,1004.0,2022-05-02 17:45:00+00:00,2022-05-02 17:50:00+00:00,1,True,LOW,2022-05-02 18:15:00+00:00,False,,False,True,2022-05-02 18:00:00+00:00,2022-05-02 18:00:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-05-02 18:10:00+00:00
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,38659.7,38250.0,409.6999999999971,2022-05-03 13:30:00+00:00,2022-05-03 13:35:00+00:00,1,True,LOW,2022-05-03 13:50:00+00:00,False,,False,True,2022-05-03 13:40:00+00:00,2022-05-03 13:40:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-05-03 13:45:00+00:00
development,BEAR,16-20,2022-05-03 16:00:00+00:00,2022-05-03 20:00:00+00:00,38612.9,38126.0,486.90000000000146,2022-05-03 16:05:00+00:00,2022-05-03 16:10:00+00:00,4,True,LOW,2022-05-03 17:55:00+00:00,True,2022-05-03 16:30:00+00:00,True,True,2022-05-03 16:15:00+00:00,2022-05-03 16:15:00+00:00,GENUINE_L2,2022-05-03 16:30:00+00:00
development,BULL,08-12,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,39845.0,39515.8,329.1999999999971,2022-05-05 08:00:00+00:00,2022-05-05 08:05:00+00:00,1,True,LOW,2022-05-05 08:45:00+00:00,False,,False,True,2022-05-05 08:10:00+00:00,2022-05-05 08:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-05-05 08:40:00+00:00
development,SIDEWAYS,16-20,2022-05-05 16:00:00+00:00,2022-05-05 20:00:00+00:00,39550.0,35535.1,4014.9000000000015,2022-05-05 19:15:00+00:00,2022-05-05 19:20:00+00:00,1,False,NONE,,False,,False,True,2022-05-05 19:25:00+00:00,2022-05-05 19:25:00+00:00,BLOCK_END,
development,BEAR,08-12,2022-05-06 08:00:00+00:00,2022-05-06 12:00:00+00:00,36535.9,35800.0,735.9000000000015,2022-05-06 10:55:00+00:00,2022-05-06 11:00:00+00:00,1,True,LOW,2022-05-06 11:15:00+00:00,False,,False,True,2022-05-06 11:05:00+00:00,2022-05-06 11:05:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-05-06 11:10:00+00:00
development,BEAR,04-08,2022-05-07 04:00:00+00:00,2022-05-07 08:00:00+00:00,36044.7,35730.0,314.6999999999971,2022-05-07 04:55:00+00:00,2022-05-07 05:00:00+00:00,1,False,NONE,,False,,False,True,2022-05-07 05:10:00+00:00,2022-05-07 05:10:00+00:00,BLOCK_END,
development,BEAR,12-16,2022-05-07 12:00:00+00:00,2022-05-07 16:00:00+00:00,36138.0,35860.6,277.40000000000146,2022-05-07 13:10:00+00:00,2022-05-07 13:15:00+00:00,3,False,NONE,,True,2022-05-07 13:30:00+00:00,False,True,2022-05-07 13:25:00+00:00,2022-05-07 13:25:00+00:00,GENUINE_L2,2022-05-07 13:30:00+00:00
development,BEAR,16-20,2022-05-07 16:00:00+00:00,2022-05-07 20:00:00+00:00,36079.2,35840.2,239.0,2022-05-07 19:55:00+00:00,2022-05-07 20:00:00+00:00,1,False,NONE,,False,,False,False,,,BLOCK_END,
development,BEAR,00-04,2022-05-08 00:00:00+00:00,2022-05-08 04:00:00+00:00,35858.3,34700.0,1158.300000000003,2022-05-08 01:50:00+00:00,2022-05-08 01:55:00+00:00,1,True,LOW,2022-05-08 02:10:00+00:00,False,,False,True,2022-05-08 02:00:00+00:00,2022-05-08 02:00:00+00:00,BREAK_BEFORE_GENUINE_L2,2022-05-08 02:05:00+00:00
development,BEAR,00-04,2022-05-09 00:00:00+00:00,2022-05-09 04:00:00+00:00,34636.5,33870.0,766.5,2022-05-09 02:05:00+00:00,2022-05-09 02:10:00+00:00,1,True,LOW,2022-05-09 02:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2022-05-09 12:00:00+00:00,2022-05-09 16:00:00+00:00,33789.2,32620.0,1169.199999999997,2022-05-09 14:30:00+00:00,2022-05-09 14:35:00+00:00,1,True,LOW,2022-05-09 14:40:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,00-04,2022-05-10 00:00:00+00:00,2022-05-10 04:00:00+00:00,31888.5,30003.6,1884.9000000000015,2022-05-10 00:00:00+00:00,2022-05-10 00:05:00+00:00,1,True,LOW,2022-05-10 00:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,20-00,2022-05-10 20:00:00+00:00,2022-05-11 00:00:00+00:00,31788.0,30949.8,838.2000000000007,2022-05-10 20:50:00+00:00,2022-05-10 20:55:00+00:00,2,True,LOW,2022-05-10 21:25:00+00:00,True,2022-05-10 21:10:00+00:00,True,True,2022-05-10 21:10:00+00:00,2022-05-10 21:10:00+00:00,GENUINE_L2,2022-05-10 21:10:00+00:00
development,BEAR,20-00,2022-05-13 20:00:00+00:00,2022-05-14 00:00:00+00:00,30516.3,29369.7,1146.5999999999985,2022-05-13 23:15:00+00:00,2022-05-13 23:20:00+00:00,2,True,LOW,2022-05-13 23:40:00+00:00,True,2022-05-13 23:30:00+00:00,True,True,2022-05-13 23:30:00+00:00,2022-05-13 23:30:00+00:00,GENUINE_L2,2022-05-13 23:30:00+00:00
