partition,side,source,anchor_date_utc,execution_end,entry_ts,entry_px,confirmation_bar_start,H,L,R,entry_level,stop_level,target_level,touch_elapsed_min,candidate_id,exit_ts,exit_px,exit_reason,pnl,priority,accepted,blocked_by,structural_outcome,structural_h2_ts,full_mfe_R,full_mae_R,pre_h2_mfe_R,pre_h2_mae_R,post_h2_extension_R,e10_reached,e20_reached,e30_reached,e50_reached,first_e10_ts,first_e20_ts,first_e30_ts,first_e50_ts,e20_before_or_at_exit,e20_after_exit,execution_end_open,execution_end_return_R,economic_label
development,LONG,ALT_0330,2024-11-28,2024-11-28 15:30:00+00:00,2024-11-28 10:15:00+00:00,659.37,2024-11-28 10:10:00+00:00,659.71,643.62,16.090000000000032,657.2965,649.2515,662.928,70.0,development|LONG|ALT_0330|2024-11-28T10:15:00+00:00,2024-11-28 12:25:00+00:00,662.928,TP_E20,2.2980299376677675,0,True,,H2,2024-11-28 10:15:00+00:00,0.31572405220634125,0.8502175264139169,,,0.2945929148539465,True,True,False,False,2024-11-28 10:15:00+00:00,2024-11-28 12:25:00+00:00,,,True,False,649.58,-0.6084524549409537,WIN
development,LONG,RAW_0530,2024-11-28,2024-11-28 17:30:00+00:00,2024-11-28 11:55:00+00:00,659.57,2024-11-28 11:50:00+00:00,661.73,646.55,15.180000000000064,659.453,651.8629999999999,664.7660000000001,50.0,development|LONG|RAW_0530|2024-11-28T11:55:00+00:00,2024-11-28 14:30:00+00:00,651.59,CLOSE_INVALIDATION_F35,-6.44939581848779,1,False,development|LONG|ALT_0330|2024-11-28T10:15:00+00:00,H2,2024-11-28 12:00:00+00:00,0.32147562582345024,0.9532279314887988,0.06258234519103609,0.021739130434785214,0.17918313570487587,True,False,False,False,2024-11-28 12:25:00+00:00,,,,False,False,650.24,-0.6146245059288539,LOSS
development,LONG,ALT_0330,2024-12-19,2024-12-19 15:30:00+00:00,2024-12-19 11:50:00+00:00,703.39,2024-12-19 11:45:00+00:00,704.33,693.84,10.490000000000007,702.7565000000001,697.5115000000001,706.428,165.0,development|LONG|ALT_0330|2024-12-19T11:50:00+00:00,2024-12-19 14:50:00+00:00,695.04,CLOSE_INVALIDATION_F35,-6.33554073842395,0,True,,H2,2024-12-19 11:50:00+00:00,0.16968541468064552,2.0972354623450893,,,0.08007626310771378,False,False,False,False,,,,,False,False,682.93,-1.9504289799809362,LOSS
development,LONG,RAW_0530,2024-12-19,2024-12-19 17:30:00+00:00,2024-12-19 11:50:00+00:00,703.39,2024-12-19 11:45:00+00:00,704.33,696.3,8.030000000000086,703.1255,699.1105,705.936,45.0,development|LONG|RAW_0530|2024-12-19T11:50:00+00:00,2024-12-19 12:50:00+00:00,698.65,CLOSE_INVALIDATION_F35,-3.7693967784586,1,False,development|LONG|ALT_0330|2024-12-19T11:50:00+00:00,H2,2024-12-19 11:50:00+00:00,0.22166874221668165,2.763387297633836,,,0.10460772104606589,True,False,False,False,2024-12-19 12:05:00+00:00,,,,False,False,683.49,-2.4782067247820376,LOSS
development,LONG,RAW_0530,2024-12-31,2024-12-31 17:30:00+00:00,2024-12-31 12:45:00+00:00,707.05,2024-12-31 12:40:00+00:00,708.47,698.0,10.470000000000027,706.8995,701.6645,710.5640000000001,100.0,development|LONG|RAW_0530|2024-12-31T12:45:00+00:00,2024-12-31 13:40:00+00:00,709.517,LIVE_FLOOR_TOUCH,1.3445725196238991,1,True,,H2,2024-12-31 13:15:00+00:00,0.7201528175740265,0.15759312320916646,0.10219675262655656,0.15759312320916646,0.5845272206303714,True,True,True,True,2024-12-31 13:15:00+00:00,2024-12-31 13:20:00+00:00,2024-12-31 13:25:00+00:00,2024-12-31 14:15:00+00:00,True,False,709.04,0.19006685768863457,WIN
reference_validation,SHORT,SHORT_2000,2025-01-02,2025-01-03 08:00:00+00:00,2025-01-03 07:05:00+00:00,701.85,2025-01-03 07:00:00+00:00,706.83,701.49,5.340000000000032,702.291,704.961,700.422,330.0,reference_validation|SHORT|SHORT_2000|2025-01-03T07:05:00+00:00,2025-01-03 07:55:00+00:00,700.422,TP_E20_DOWN,0.6173113913229392,2,True,,H2,2025-01-03 07:05:00+00:00,0.32209737827715673,0.28464419475654923,,,0.2546816479400759,True,True,False,False,2025-01-03 07:50:00+00:00,2025-01-03 07:55:00+00:00,,,True,False,700.61,0.23220973782771567,WIN
reference_validation,LONG,RAW_0530,2025-01-06,2025-01-06 17:30:00+00:00,2025-01-06 11:45:00+00:00,718.53,2025-01-06 11:40:00+00:00,719.67,710.83,8.839999999999918,718.3439999999999,713.924,721.438,40.0,reference_validation|LONG|RAW_0530|2025-01-06T11:45:00+00:00,2025-01-06 14:20:00+00:00,713.77,CLOSE_INVALIDATION_F35,-3.71231820522454,1,True,,H2,2025-01-06 14:45:00+00:00,2.0000000000000258,0.571266968325792,0.10972850678733442,0.571266968325792,1.8710407239819264,True,True,True,True,2025-01-06 14:50:00+00:00,2025-01-06 14:50:00+00:00,2025-01-06 14:50:00+00:00,2025-01-06 15:50:00+00:00,False,True,728.36,1.1119909502262593,LOSS
reference_validation,SHORT,SHORT_2000,2025-01-06,2025-01-07 08:00:00+00:00,2025-01-07 02:10:00+00:00,728.61,2025-01-07 02:05:00+00:00,746.0,725.71,20.289999999999964,728.7535,738.8985,721.652,35.0,reference_validation|SHORT|SHORT_2000|2025-01-07T02:10:00+00:00,2025-01-07 08:00:00+00:00,729.97,TIME_EXIT_SESSION_END,-1.333283924184458,2,True,,NO_H2_BY_END,,0.09512074913750947,0.21537703302119332,,,,False,False,False,False,,,,,False,False,729.97,-0.06702809265648181,LOSS
reference_validation,LONG,RAW_0530,2025-02-03,2025-02-03 17:30:00+00:00,2025-02-03 12:35:00+00:00,578.61,2025-02-03 12:30:00+00:00,582.2,554.43,27.770000000000092,578.0345,564.1495,587.754,90.0,reference_validation|LONG|RAW_0530|2025-02-03T12:35:00+00:00,2025-02-03 14:10:00+00:00,562.84,CLOSE_INVALIDATION_F35,-14.027486562624192,1,True,,H2,2025-02-03 15:20:00+00:00,0.5722002160604945,0.7677349657904206,0.04249189773136284,0.7677349657904206,0.44292401872523995,True,True,True,False,2025-02-03 15:20:00+00:00,2025-02-03 15:25:00+00:00,2025-02-03 15:50:00+00:00,,False,True,591.93,0.4796543032048935,LOSS
reference_validation,SHORT,SHORT_2000,2025-02-09,2025-02-10 08:00:00+00:00,2025-02-10 02:05:00+00:00,603.08,2025-02-10 02:00:00+00:00,622.28,602.25,20.029999999999973,605.2545,615.2695,598.244,30.0,reference_validation|SHORT|SHORT_2000|2025-02-10T02:05:00+00:00,2025-02-10 02:20:00+00:00,598.244,TP_E20_DOWN,3.6094183192943,2,True,,H2,2025-02-10 02:05:00+00:00,0.353469795307042,0.496255616575135,,,0.3120319520718926,True,True,True,False,2025-02-10 02:10:00+00:00,2025-02-10 02:20:00+00:00,2025-02-10 02:50:00+00:00,,True,False,607.84,-0.23764353469795294,WIN
reference_validation,SHORT,SHORT_2000,2025-02-18,2025-02-19 08:00:00+00:00,2025-02-19 02:00:00+00:00,640.29,2025-02-19 01:55:00+00:00,648.35,639.0,9.350000000000025,640.4025,645.0775,637.13,25.0,reference_validation|SHORT|SHORT_2000|2025-02-19T02:00:00+00:00,2025-02-19 02:25:00+00:00,645.35,CLOSE_INVALIDATION_F65,-4.351334551531405,2,True,,OPPOSITE_BREAK,2025-02-19 03:45:00+00:00,0.0,1.7465240641711228,,,,False,False,False,False,,,,,False,False,654.47,-1.5165775401069548,LOSS
reference_validation,LONG,ALT_0330,2025-02-25,2025-02-25 15:30:00+00:00,2025-02-25 11:50:00+00:00,609.42,2025-02-25 11:45:00+00:00,612.71,585.71,27.0,608.6600000000001,595.1600000000001,618.11,165.0,reference_validation|LONG|ALT_0330|2025-02-25T11:50:00+00:00,2025-02-25 15:30:00+00:00,601.73,TIME_EXIT_EXEC_END,-6.709277673853753,0,True,,H2,2025-02-25 12:05:00+00:00,0.25925925925925924,0.31629629629629497,0.094814814814817,0.019259259259258584,0.13740740740740454,True,False,False,False,2025-02-25 13:05:00+00:00,,,,False,False,601.73,-0.28481481481481263,LOSS
reference_validation,LONG,ALT_0330,2025-03-13,2025-03-13 15:30:00+00:00,2025-03-13 11:10:00+00:00,581.6,2025-03-13 11:05:00+00:00,582.08,572.85,9.230000000000018,580.6955,576.0805,583.926,125.0,reference_validation|LONG|ALT_0330|2025-03-13T11:10:00+00:00,2025-03-13 13:00:00+00:00,583.926,TP_E20,1.5996561210453568,0,True,,H2,2025-03-13 12:30:00+00:00,4.160346695557952,0.6489707475622966,0.017334777898154696,0.43878656554713547,4.1083423618634765,True,True,True,True,2025-03-13 12:30:00+00:00,2025-03-13 13:00:00+00:00,2025-03-13 13:00:00+00:00,2025-03-13 13:00:00+00:00,True,False,582.84,0.1343445287107266,WIN
reference_validation,SHORT,SHORT_2000,2025-03-18,2025-03-19 08:00:00+00:00,2025-03-19 01:50:00+00:00,621.51,2025-03-19 01:45:00+00:00,632.84,620.01,12.83000000000004,621.9345,628.3495,617.444,15.0,reference_validation|SHORT|SHORT_2000|2025-03-19T01:50:00+00:00,2025-03-19 01:55:00+00:00,617.444,TP_E20_DOWN,2.8710656304806297,2,True,,H2,2025-03-19 01:50:00+00:00,0.7116134060794986,0.0077942322681233385,,,0.5946999220576752,True,True,True,True,2025-03-19 01:55:00+00:00,2025-03-19 01:55:00+00:00,2025-03-19 01:55:00+00:00,2025-03-19 02:45:00+00:00,True,False,615.24,0.4886983632112208,WIN
reference_validation,LONG,ALT_0330,2025-03-21,2025-03-21 15:30:00+00:00,2025-03-21 10:30:00+00:00,632.81,2025-03-21 10:25:00+00:00,633.83,624.09,9.740000000000007,632.369,627.499,635.778,85.0,reference_validation|LONG|ALT_0330|2025-03-21T10:30:00+00:00,2025-03-21 12:00:00+00:00,635.778,TP_E20,1.945095684328724,0,True,,H2,2025-03-21 10:35:00+00:00,0.4312114989733103,0.29774127310061343,0.0,0.20328542094454857,0.3264887063654977,True,True,True,False,2025-03-21 10:40:00+00:00,2025-03-21 12:00:00+00:00,2025-03-21 14:25:00+00:00,,True,False,634.35,0.15811088295688666,WIN
reference_validation,SHORT,SHORT_2000,2025-04-01,2025-04-02 08:00:00+00:00,2025-04-02 01:50:00+00:00,606.91,2025-04-02 01:45:00+00:00,615.36,606.32,9.039999999999964,607.676,612.196,604.5120000000001,15.0,reference_validation|SHORT|SHORT_2000|2025-04-02T01:50:00+00:00,2025-04-02 02:05:00+00:00,604.5120000000001,TP_E20_DOWN,1.575581222916023,2,True,,H2,2025-04-02 01:55:00+00:00,1.167035398230088,0.03097345132744331,0.057522123893803526,0.0033185840708060315,1.1017699115044333,True,True,True,True,2025-04-02 02:05:00+00:00,2025-04-02 02:05:00+00:00,2025-04-02 02:10:00+00:00,2025-04-02 02:55:00+00:00,True,False,600.85,0.6703539823008816,WIN
reference_validation,SHORT,SHORT_2000,2025-05-04,2025-05-05 08:00:00+00:00,2025-05-05 01:45:00+00:00,584.89,2025-05-05 01:40:00+00:00,589.6,584.16,5.440000000000055,584.976,587.696,583.072,10.0,reference_validation|SHORT|SHORT_2000|2025-05-05T01:45:00+00:00,2025-05-05 02:00:00+00:00,583.072,TP_E20_DOWN,1.1541383849954627,2,True,,H2,2025-05-05 01:50:00+00:00,0.3437499999999974,1.3363970588235126,0.09191176470588143,0.020220588235296422,0.20955882352940716,True,True,False,False,2025-05-05 02:00:00+00:00,2025-05-05 02:00:00+00:00,,,True,False,591.84,-1.2775735294117603,WIN
reference_validation,LONG,ALT_0330,2025-05-19,2025-05-19 15:30:00+00:00,2025-05-19 09:55:00+00:00,639.79,2025-05-19 09:50:00+00:00,640.75,633.16,7.590000000000032,639.6115,635.8165,642.268,50.0,reference_validation|LONG|ALT_0330|2025-05-19T09:55:00+00:00,2025-05-19 14:15:00+00:00,642.268,TP_E20,1.536572937995318,0,True,,H2,2025-05-19 10:40:00+00:00,1.0144927536231902,0.5441370223978891,0.08300395256916901,0.23583662714096917,0.8880105401844507,True,True,True,True,2025-05-19 14:05:00+00:00,2025-05-19 14:15:00+00:00,2025-05-19 14:45:00+00:00,2025-05-19 15:00:00+00:00,True,False,645.71,0.7799736495388733,WIN
reference_validation,LONG,ALT_0330,2025-07-07,2025-07-07 15:30:00+00:00,2025-07-07 09:15:00+00:00,662.65,2025-07-07 09:10:00+00:00,663.04,660.48,2.559999999999945,662.656,661.376,663.5519999999999,10.0,reference_validation|LONG|ALT_0330|2025-07-07T09:15:00+00:00,2025-07-07 12:20:00+00:00,660.8,CLOSE_INVALIDATION_F35,-1.7959103599185395,0,True,,H2,2025-07-07 10:15:00+00:00,0.15624999999999448,1.4218750000000253,0.03125000000001666,0.4882812500000105,0.0039062499999965314,False,False,False,False,,,,,False,False,659.74,-1.136718750000012,LOSS
reference_validation,LONG,RAW_0530,2025-07-11,2025-07-11 17:30:00+00:00,2025-07-11 17:20:00+00:00,694.92,2025-07-11 17:15:00+00:00,695.4,684.44,10.959999999999924,693.756,688.2760000000001,697.592,375.0,reference_validation|LONG|RAW_0530|2025-07-11T17:20:00+00:00,2025-07-11 17:30:00+00:00,695.7,TIME_EXIT_EXEC_END,0.1612156795027356,1,True,,H2,2025-07-11 17:20:00+00:00,0.07299270072993373,0.03832116788320821,,,0.02919708029197557,False,False,False,False,,,,,False,False,695.7,0.07116788321168721,WIN
reference_validation,LONG,RAW_0530,2025-07-15,2025-07-15 17:30:00+00:00,2025-07-15 13:05:00+00:00,682.77,2025-07-15 13:00:00+00:00,682.96,676.39,6.57000000000005,681.9745,678.6895,684.274,120.0,reference_validation|LONG|RAW_0530|2025-07-15T13:05:00+00:00,2025-07-15 13:20:00+00:00,683.6170000000001,LIVE_FLOOR_TOUCH,0.2202674399872209,1,True,,H2,2025-07-15 13:05:00+00:00,0.7610350076103443,0.9086757990867552,,,0.7321156773211429,True,True,True,True,2025-07-15 13:05:00+00:00,2025-07-15 13:05:00+00:00,2025-07-15 13:10:00+00:00,2025-07-15 13:55:00+00:00,True,False,686.68,0.5951293759512843,WIN
reference_validation,LONG,ALT_0330,2025-07-22,2025-07-22 15:30:00+00:00,2025-07-22 11:40:00+00:00,762.07,2025-07-22 11:35:00+00:00,764.55,745.0,19.549999999999955,761.6175,751.8425,768.4599999999999,155.0,reference_validation|LONG|ALT_0330|2025-07-22T11:40:00+00:00,2025-07-22 15:30:00+00:00,766.18,TIME_EXIT_EXEC_END,2.2966026742949457,0,True,,H2,2025-07-22 11:45:00+00:00,0.30843989769820906,0.31611253196931344,0.08184143222505948,0.01687979539642157,0.18158567774936452,True,False,False,False,2025-07-22 12:00:00+00:00,,,,False,False,766.18,0.21023017902812838,WIN
reference_validation,LONG,RAW_0530,2025-07-23,2025-07-23 17:30:00+00:00,2025-07-23 11:20:00+00:00,799.76,2025-07-23 11:15:00+00:00,800.99,788.2,12.789999999999964,799.0715,792.6765,803.548,15.0,reference_validation|LONG|RAW_0530|2025-07-23T11:20:00+00:00,2025-07-23 11:35:00+00:00,803.548,LIVE_FLOOR_TOUCH,1.9682104631389532,1,True,,H2,2025-07-23 11:20:00+00:00,0.8436278342455038,3.035183737294765,,,0.7474589523064873,True,True,True,True,2025-07-23 11:20:00+00:00,2025-07-23 11:20:00+00:00,2025-07-23 11:20:00+00:00,2025-07-23 11:40:00+00:00,True,False,764.85,-2.7294761532447276,WIN
reference_validation,SHORT,SHORT_2000,2025-09-02,2025-09-03 08:00:00+00:00,2025-09-03 06:05:00+00:00,849.76,2025-09-03 06:00:00+00:00,854.6,849.48,5.1200000000000045,850.248,852.808,848.456,270.0,reference_validation|SHORT|SHORT_2000|2025-09-03T06:05:00+00:00,2025-09-03 07:35:00+00:00,852.87,CLOSE_INVALIDATION_F65,-2.229928450385987,2,True,,OPPOSITE_BREAK,2025-09-03 07:50:00+00:00,0.001953124999998222,1.0234375000000009,,,,False,False,False,False,,,,,False,False,854.87,-0.9980468750000018,LOSS
reference_validation,LONG,RAW_0530,2025-09-12,2025-09-12 17:30:00+00:00,2025-09-12 13:15:00+00:00,909.09,2025-09-12 13:10:00+00:00,910.19,902.86,7.330000000000041,909.0905,905.4255,911.656,130.0,reference_validation|LONG|RAW_0530|2025-09-12T13:15:00+00:00,2025-09-12 17:30:00+00:00,916.77,LIVE_RUNNER_TIME_EXIT,3.824004224004152,1,True,,H2,2025-09-12 13:55:00+00:00,1.3765347885402268,0.4147339699863657,0.0818553888130995,0.21145975443384168,1.2264665757162134,True,True,True,True,2025-09-12 17:25:00+00:00,2025-09-12 17:25:00+00:00,2025-09-12 17:25:00+00:00,2025-09-12 17:25:00+00:00,True,False,916.77,1.0477489768076271,WIN
reference_validation,LONG,ALT_0330,2025-10-01,2025-10-01 15:30:00+00:00,2025-10-01 09:25:00+00:00,1028.84,2025-10-01 09:20:00+00:00,1032.31,1003.44,28.86999999999989,1027.9795,1013.5445,1038.0839999999998,20.0,reference_validation|LONG|ALT_0330|2025-10-01T09:25:00+00:00,2025-10-01 15:30:00+00:00,1020.64,TIME_EXIT_EXEC_END,-4.385070564908045,0,True,,H2,2025-10-01 09:40:00+00:00,0.26740561136127666,0.4101143055074459,0.10737790093523202,0.027364045722201823,0.14721163837894063,True,False,False,False,2025-10-01 09:50:00+00:00,,,,False,False,1020.64,-0.2840318669899537,LOSS
reference_validation,SHORT,SHORT_2000,2025-10-14,2025-10-15 08:00:00+00:00,2025-10-15 01:45:00+00:00,1202.17,2025-10-15 01:40:00+00:00,1221.69,1199.36,22.330000000000155,1202.7095,1213.8745,1194.8939999999998,10.0,reference_validation|SHORT|SHORT_2000|2025-10-15T01:45:00+00:00,2025-10-15 02:20:00+00:00,1216.53,CLOSE_INVALIDATION_F65,-6.372533002819858,2,True,,H2,2025-10-15 05:20:00+00:00,1.1598746081504663,0.9368562472010614,0.09628302731751348,0.9368562472010614,1.0340349305866439,True,True,True,True,2025-10-15 05:25:00+00:00,2025-10-15 05:25:00+00:00,2025-10-15 05:25:00+00:00,2025-10-15 05:30:00+00:00,False,True,1189.67,0.5597850425436594,LOSS
reference_validation,LONG,RAW_0530,2025-12-08,2025-12-08 17:30:00+00:00,2025-12-08 14:45:00+00:00,912.2,2025-12-08 14:40:00+00:00,913.25,901.35,11.899999999999975,911.465,905.515,915.63,220.0,reference_validation|LONG|RAW_0530|2025-12-08T14:45:00+00:00,2025-12-08 15:00:00+00:00,904.88,CLOSE_INVALIDATION_F35,-4.412278009208559,1,True,,H2,2025-12-08 14:45:00+00:00,0.10756302521008196,1.6193277310924483,,,0.019327731092438544,False,False,False,False,,,,,False,False,894.8,-1.4621848739495904,LOSS
reference_validation,SHORT,SHORT_2000,2025-12-22,2025-12-23 08:00:00+00:00,2025-12-23 03:25:00+00:00,854.4,2025-12-23 03:20:00+00:00,861.86,853.89,7.970000000000027,855.0855,859.0705,852.2959999999999,110.0,reference_validation|SHORT|SHORT_2000|2025-12-23T03:25:00+00:00,2025-12-23 05:30:00+00:00,852.2959999999999,TP_E20_DOWN,0.8312734082397525,2,True,,H2,2025-12-23 05:30:00+00:00,0.8920953575909648,0.4667503136762879,0.0,0.4667503136762879,0.8281053952321205,True,True,True,True,2025-12-23 05:30:00+00:00,2025-12-23 05:30:00+00:00,2025-12-23 05:30:00+00:00,2025-12-23 06:15:00+00:00,True,False,848.99,0.6787954830614742,WIN
reference_validation,SHORT,SHORT_2000,2025-12-24,2025-12-25 08:00:00+00:00,2025-12-25 03:20:00+00:00,845.63,2025-12-25 03:15:00+00:00,850.34,845.2,5.139999999999986,845.971,848.541,844.172,105.0,reference_validation|SHORT|SHORT_2000|2025-12-25T03:20:00+00:00,2025-12-25 04:35:00+00:00,844.172,TP_E20_DOWN,0.4620791599162624,2,True,,H2,2025-12-25 03:30:00+00:00,0.6420233463034948,0.1887159533073988,0.02140077821011944,0.1887159533073988,0.5583657587548662,True,True,True,True,2025-12-25 03:35:00+00:00,2025-12-25 04:35:00+00:00,2025-12-25 05:00:00+00:00,2025-12-25 05:00:00+00:00,True,False,843.52,0.41050583657587925,WIN
reference_validation,SHORT,SHORT_2000,2026-01-07,2026-01-08 08:00:00+00:00,2026-01-08 03:00:00+00:00,895.99,2026-01-08 02:55:00+00:00,905.36,894.36,11.0,896.01,901.51,892.16,85.0,reference_validation|SHORT|SHORT_2000|2026-01-08T03:00:00+00:00,2026-01-08 04:05:00+00:00,892.16,TP_E20_DOWN,1.7373006395161157,2,True,,H2,2026-01-08 03:40:00+00:00,1.908181818181819,0.2554545454545405,0.052727272727276446,0.2554545454545405,1.7600000000000013,True,True,True,True,2026-01-08 03:40:00+00:00,2026-01-08 04:05:00+00:00,2026-01-08 06:10:00+00:00,2026-01-08 06:15:00+00:00,True,False,885.03,0.9963636363636397,WIN
reference_validation,LONG,ALT_0330,2026-01-15,2026-01-15 15:30:00+00:00,2026-01-15 09:20:00+00:00,942.11,2026-01-15 09:15:00+00:00,943.4,929.47,13.92999999999995,941.3105,934.3455,946.186,15.0,reference_validation|LONG|ALT_0330|2026-01-15T09:20:00+00:00,2026-01-15 14:10:00+00:00,946.186,TP_E20,1.7632293468915043,0,True,,H2,2026-01-15 09:40:00+00:00,0.2950466618808348,0.5821966977745903,0.047379755922467376,0.14572864321607898,0.20244077530510124,True,True,False,False,2026-01-15 13:45:00+00:00,2026-01-15 14:10:00+00:00,,,True,False,936.08,-0.43287867910983446,WIN
reference_validation,LONG,RAW_0530,2026-02-16,2026-02-16 17:30:00+00:00,2026-02-16 11:55:00+00:00,618.49,2026-02-16 11:50:00+00:00,619.76,610.05,9.710000000000036,618.3035,613.4485,621.702,50.0,reference_validation|LONG|RAW_0530|2026-02-16T11:55:00+00:00,2026-02-16 13:10:00+00:00,628.27,LIVE_FLOOR_GAP_OPEN,7.506352568351926,1,True,,H2,2026-02-16 12:05:00+00:00,1.3182286302780541,1.4716786817713605,0.11637487126673442,0.0,1.187435633367655,True,True,True,True,2026-02-16 12:25:00+00:00,2026-02-16 12:25:00+00:00,2026-02-16 12:25:00+00:00,2026-02-16 12:35:00+00:00,True,False,614.84,-0.3759011328527254,WIN
reference_validation,LONG,RAW_0530,2026-02-17,2026-02-17 17:30:00+00:00,2026-02-17 14:05:00+00:00,624.29,2026-02-17 14:00:00+00:00,625.38,615.23,10.149999999999975,623.8575,618.7825,627.41,180.0,reference_validation|LONG|RAW_0530|2026-02-17T14:05:00+00:00,2026-02-17 14:45:00+00:00,612.07,CLOSE_INVALIDATION_F35,-10.187118166236786,1,True,,H2,2026-02-17 14:05:00+00:00,0.19901477832512185,1.4857142857142822,,,0.09162561576354208,False,False,False,False,,,,,False,False,617.55,-0.6640394088669975,LOSS
reference_validation,LONG,ALT_0330,2026-02-20,2026-02-20 15:30:00+00:00,2026-02-20 09:30:00+00:00,612.89,2026-02-20 09:25:00+00:00,613.85,605.05,8.800000000000068,612.53,608.13,615.61,25.0,reference_validation|LONG|ALT_0330|2026-02-20T09:30:00+00:00,2026-02-20 13:25:00+00:00,606.51,CLOSE_INVALIDATION_F35,-5.604849157271263,0,True,,H2,2026-02-20 10:05:00+00:00,0.62272727272727,1.3511363636363516,0.08295454545454688,0.07954545454544618,0.5136363636363576,True,True,True,True,2026-02-20 10:20:00+00:00,2026-02-20 15:00:00+00:00,2026-02-20 15:00:00+00:00,2026-02-20 15:00:00+00:00,False,True,615.49,0.29545454545454575,LOSS
reference_validation,LONG,ALT_0330,2026-03-09,2026-03-09 15:30:00+00:00,2026-03-09 09:50:00+00:00,628.47,2026-03-09 09:45:00+00:00,630.07,618.2,11.870000000000005,628.2895000000001,622.3545,632.4440000000001,45.0,reference_validation|LONG|ALT_0330|2026-03-09T09:50:00+00:00,2026-03-09 12:35:00+00:00,632.4440000000001,TP_E20,2.761646538418772,0,True,,H2,2026-03-09 12:20:00+00:00,0.8618365627632699,0.36899747262005,0.10193765796124028,0.36899747262005,0.72704296545914,True,True,True,True,2026-03-09 12:35:00+00:00,2026-03-09 12:35:00+00:00,2026-03-09 13:10:00+00:00,2026-03-09 13:40:00+00:00,True,False,637.81,0.7868576242628403,WIN
reference_validation,LONG,ALT_0330,2026-03-24,2026-03-24 15:30:00+00:00,2026-03-24 10:25:00+00:00,636.97,2026-03-24 10:20:00+00:00,638.57,627.13,11.440000000000056,636.854,631.134,640.8580000000001,80.0,reference_validation|LONG|ALT_0330|2026-03-24T10:25:00+00:00,2026-03-24 14:15:00+00:00,630.27,CLOSE_INVALIDATION_F35,-5.659274377129253,0,True,,H2,2026-03-24 11:35:00+00:00,0.2587412587412507,0.8627622377622339,0.11800699300699441,0.09615384615384767,0.11888111888110955,True,False,False,False,2026-03-24 11:40:00+00:00,,,,False,False,631.41,-0.48601398601398876,LOSS
reference_validation,LONG,RAW_0530,2026-03-31,2026-03-31 17:30:00+00:00,2026-03-31 14:15:00+00:00,613.52,2026-03-31 14:10:00+00:00,613.97,598.6,15.370000000000005,611.6645,603.9795,617.044,190.0,reference_validation|LONG|RAW_0530|2026-03-31T14:15:00+00:00,2026-03-31 17:30:00+00:00,617.044,LIVE_FLOOR_TOUCH,2.4719520146042178,1,True,,H2,2026-03-31 14:15:00+00:00,0.42160052049447083,0.4515289525048757,,,0.3923227065712408,True,True,True,False,2026-03-31 14:15:00+00:00,2026-03-31 17:10:00+00:00,2026-03-31 17:10:00+00:00,,True,False,617.11,0.2335718932986357,WIN
reference_validation,LONG,RAW_0530,2026-04-13,2026-04-13 17:30:00+00:00,2026-04-13 14:15:00+00:00,599.52,2026-04-13 14:10:00+00:00,600.15,595.42,4.730000000000018,599.4404999999999,597.0754999999999,601.096,190.0,reference_validation|LONG|RAW_0530|2026-04-13T14:15:00+00:00,2026-04-13 14:45:00+00:00,600.6229999999999,LIVE_FLOOR_TOUCH,0.5199025887376422,1,True,,H2,2026-04-13 14:15:00+00:00,1.8816067653276836,0.30021141649047645,,,1.7484143763213424,True,True,True,True,2026-04-13 14:30:00+00:00,2026-04-13 14:30:00+00:00,2026-04-13 14:40:00+00:00,2026-04-13 14:45:00+00:00,True,False,607.1,1.6025369978858375,WIN
reference_validation,LONG,ALT_0330,2026-05-08,2026-05-08 15:30:00+00:00,2026-05-08 11:40:00+00:00,640.4,2026-05-08 11:35:00+00:00,641.32,634.8,6.520000000000096,640.342,637.082,642.624,155.0,reference_validation|LONG|ALT_0330|2026-05-08T11:40:00+00:00,2026-05-08 14:45:00+00:00,642.624,TP_E20,1.3364147407870068,0,True,,H2,2026-05-08 11:50:00+00:00,0.4493865030674878,0.41411042944783616,0.0889570552147289,0.0429447852760688,0.3082822085889511,True,True,True,False,2026-05-08 14:15:00+00:00,2026-05-08 14:45:00+00:00,2026-05-08 15:00:00+00:00,,True,False,640.46,0.009202453987738992,WIN
reference_validation,SHORT,SHORT_2000,2026-05-13,2026-05-14 08:00:00+00:00,2026-05-14 03:20:00+00:00,668.94,2026-05-14 03:15:00+00:00,677.76,668.37,9.389999999999986,669.7785,674.4735,666.492,105.0,reference_validation|SHORT|SHORT_2000|2026-05-14T03:20:00+00:00,2026-05-14 03:20:00+00:00,666.492,TP_E20_DOWN,1.429760516638357,2,True,,H2,2026-05-14 03:20:00+00:00,0.3535676251331262,0.3780617678381214,,,0.29286474973375975,True,True,False,False,2026-05-14 03:20:00+00:00,2026-05-14 03:20:00+00:00,,,True,False,669.57,-0.06709265175718811,WIN
