partition,transition,date_utc,tf,tolerance,tol_value,previous_session_high,previous_session_low,active_session_start,active_session_end,active_tf_bars,partial_tf_bars,direction,breakout_ts,breakout_bar_start,breakout_on_partial_bar,high_retests,low_retests,high_raw_touch_bars,low_raw_touch_bars,high_rejection_bars,low_rejection_bars,both_zone_bars
reference_validation,ASIA_TO_LONDON,2025-04-23,1h,TOL_0.10,0.001,94263.0,92552.0,2025-04-23 08:00:00+00:00,2025-04-23 13:30:00+00:00,6,1,NO_BREAK,,,False,1,0,2,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-04-23,1h,TOL_0.20,0.002,94263.0,92552.0,2025-04-23 08:00:00+00:00,2025-04-23 13:30:00+00:00,6,1,NO_BREAK,,,False,2,0,3,0,2,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-23,15m,TOL_0.10,0.001,94453.0,93280.0,2025-04-23 13:30:00+00:00,2025-04-23 20:00:00+00:00,26,0,BEAR,2025-04-23 14:00:00+00:00,2025-04-23 13:45:00+00:00,False,1,1,1,1,1,1,1
reference_validation,LONDON_TO_NEWYORK,2025-04-23,15m,TOL_0.20,0.002,94453.0,93280.0,2025-04-23 13:30:00+00:00,2025-04-23 20:00:00+00:00,26,0,BEAR,2025-04-23 14:00:00+00:00,2025-04-23 13:45:00+00:00,False,1,1,1,1,1,0,1
reference_validation,LONDON_TO_NEWYORK,2025-04-23,1h,TOL_0.10,0.001,94453.0,93280.0,2025-04-23 13:30:00+00:00,2025-04-23 20:00:00+00:00,7,1,BEAR,2025-04-23 14:30:00+00:00,2025-04-23 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-23,1h,TOL_0.20,0.002,94453.0,93280.0,2025-04-23 13:30:00+00:00,2025-04-23 20:00:00+00:00,7,1,BEAR,2025-04-23 14:30:00+00:00,2025-04-23 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-24,15m,TOL_0.10,0.001,93735.1,92055.1,2025-04-24 08:00:00+00:00,2025-04-24 13:30:00+00:00,22,0,BEAR,2025-04-24 08:30:00+00:00,2025-04-24 08:15:00+00:00,False,0,1,0,1,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-24,15m,TOL_0.20,0.002,93735.1,92055.1,2025-04-24 08:00:00+00:00,2025-04-24 13:30:00+00:00,22,0,BEAR,2025-04-24 08:30:00+00:00,2025-04-24 08:15:00+00:00,False,0,1,0,1,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-24,1h,TOL_0.10,0.001,93735.1,92055.1,2025-04-24 08:00:00+00:00,2025-04-24 13:30:00+00:00,6,1,BEAR,2025-04-24 09:00:00+00:00,2025-04-24 08:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-24,1h,TOL_0.20,0.002,93735.1,92055.1,2025-04-24 08:00:00+00:00,2025-04-24 13:30:00+00:00,6,1,BEAR,2025-04-24 09:00:00+00:00,2025-04-24 08:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-24,15m,TOL_0.10,0.001,92783.6,91619.0,2025-04-24 13:30:00+00:00,2025-04-24 20:00:00+00:00,26,0,BULL,2025-04-24 14:45:00+00:00,2025-04-24 14:30:00+00:00,False,1,0,4,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-24,15m,TOL_0.20,0.002,92783.6,91619.0,2025-04-24 13:30:00+00:00,2025-04-24 20:00:00+00:00,26,0,BULL,2025-04-24 14:45:00+00:00,2025-04-24 14:30:00+00:00,False,1,0,4,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-24,1h,TOL_0.10,0.001,92783.6,91619.0,2025-04-24 13:30:00+00:00,2025-04-24 20:00:00+00:00,7,1,BULL,2025-04-24 15:30:00+00:00,2025-04-24 14:30:00+00:00,False,1,0,1,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-24,1h,TOL_0.20,0.002,92783.6,91619.0,2025-04-24 13:30:00+00:00,2025-04-24 20:00:00+00:00,7,1,BULL,2025-04-24 15:30:00+00:00,2025-04-24 14:30:00+00:00,False,1,0,1,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-25,15m,TOL_0.10,0.001,94409.5,92788.0,2025-04-25 08:00:00+00:00,2025-04-25 13:30:00+00:00,22,0,BULL,2025-04-25 12:00:00+00:00,2025-04-25 11:45:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-25,15m,TOL_0.20,0.002,94409.5,92788.0,2025-04-25 08:00:00+00:00,2025-04-25 13:30:00+00:00,22,0,BULL,2025-04-25 12:00:00+00:00,2025-04-25 11:45:00+00:00,False,1,0,1,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-04-25,1h,TOL_0.10,0.001,94409.5,92788.0,2025-04-25 08:00:00+00:00,2025-04-25 13:30:00+00:00,6,1,BULL,2025-04-25 12:00:00+00:00,2025-04-25 11:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-25,1h,TOL_0.20,0.002,94409.5,92788.0,2025-04-25 08:00:00+00:00,2025-04-25 13:30:00+00:00,6,1,BULL,2025-04-25 12:00:00+00:00,2025-04-25 11:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-25,15m,TOL_0.10,0.001,95000.0,93493.9,2025-04-25 13:30:00+00:00,2025-04-25 20:00:00+00:00,26,0,BULL,2025-04-25 14:15:00+00:00,2025-04-25 14:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-25,15m,TOL_0.20,0.002,95000.0,93493.9,2025-04-25 13:30:00+00:00,2025-04-25 20:00:00+00:00,26,0,BULL,2025-04-25 14:15:00+00:00,2025-04-25 14:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-25,1h,TOL_0.10,0.001,95000.0,93493.9,2025-04-25 13:30:00+00:00,2025-04-25 20:00:00+00:00,7,1,BULL,2025-04-25 15:30:00+00:00,2025-04-25 14:30:00+00:00,False,1,0,1,0,1,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-25,1h,TOL_0.20,0.002,95000.0,93493.9,2025-04-25 13:30:00+00:00,2025-04-25 20:00:00+00:00,7,1,BULL,2025-04-25 15:30:00+00:00,2025-04-25 14:30:00+00:00,False,1,0,1,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-04-28,15m,TOL_0.10,0.001,94758.0,92700.0,2025-04-28 08:00:00+00:00,2025-04-28 13:30:00+00:00,22,0,BULL,2025-04-28 08:30:00+00:00,2025-04-28 08:15:00+00:00,False,1,0,1,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-28,15m,TOL_0.20,0.002,94758.0,92700.0,2025-04-28 08:00:00+00:00,2025-04-28 13:30:00+00:00,22,0,BULL,2025-04-28 08:30:00+00:00,2025-04-28 08:15:00+00:00,False,1,0,1,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-28,1h,TOL_0.10,0.001,94758.0,92700.0,2025-04-28 08:00:00+00:00,2025-04-28 13:30:00+00:00,6,1,BULL,2025-04-28 11:00:00+00:00,2025-04-28 10:00:00+00:00,False,1,0,2,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-04-28,1h,TOL_0.20,0.002,94758.0,92700.0,2025-04-28 08:00:00+00:00,2025-04-28 13:30:00+00:00,6,1,BULL,2025-04-28 11:00:00+00:00,2025-04-28 10:00:00+00:00,False,1,0,2,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-28,15m,TOL_0.10,0.001,95578.8,94259.2,2025-04-28 13:30:00+00:00,2025-04-28 20:00:00+00:00,26,0,BEAR,2025-04-28 14:00:00+00:00,2025-04-28 13:45:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-28,15m,TOL_0.20,0.002,95578.8,94259.2,2025-04-28 13:30:00+00:00,2025-04-28 20:00:00+00:00,26,0,BEAR,2025-04-28 14:00:00+00:00,2025-04-28 13:45:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-28,1h,TOL_0.10,0.001,95578.8,94259.2,2025-04-28 13:30:00+00:00,2025-04-28 20:00:00+00:00,7,1,BEAR,2025-04-28 15:30:00+00:00,2025-04-28 14:30:00+00:00,False,0,1,0,1,0,1,0
reference_validation,LONDON_TO_NEWYORK,2025-04-28,1h,TOL_0.20,0.002,95578.8,94259.2,2025-04-28 13:30:00+00:00,2025-04-28 20:00:00+00:00,7,1,BEAR,2025-04-28 15:30:00+00:00,2025-04-28 14:30:00+00:00,False,0,1,0,1,0,1,0
reference_validation,ASIA_TO_LONDON,2025-04-29,15m,TOL_0.10,0.001,95415.7,94154.1,2025-04-29 08:00:00+00:00,2025-04-29 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-29,15m,TOL_0.20,0.002,95415.7,94154.1,2025-04-29 08:00:00+00:00,2025-04-29 13:30:00+00:00,22,0,NO_BREAK,,,False,1,0,1,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-04-29,1h,TOL_0.10,0.001,95415.7,94154.1,2025-04-29 08:00:00+00:00,2025-04-29 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-04-29,1h,TOL_0.20,0.002,95415.7,94154.1,2025-04-29 08:00:00+00:00,2025-04-29 13:30:00+00:00,6,1,NO_BREAK,,,False,1,0,1,0,1,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-29,15m,TOL_0.10,0.001,95264.9,94540.2,2025-04-29 13:30:00+00:00,2025-04-29 20:00:00+00:00,26,0,BULL,2025-04-29 16:45:00+00:00,2025-04-29 16:30:00+00:00,False,1,2,1,3,1,3,0
reference_validation,LONDON_TO_NEWYORK,2025-04-29,15m,TOL_0.20,0.002,95264.9,94540.2,2025-04-29 13:30:00+00:00,2025-04-29 20:00:00+00:00,26,0,BULL,2025-04-29 16:45:00+00:00,2025-04-29 16:30:00+00:00,False,2,2,4,7,2,6,1
reference_validation,LONDON_TO_NEWYORK,2025-04-29,1h,TOL_0.10,0.001,95264.9,94540.2,2025-04-29 13:30:00+00:00,2025-04-29 20:00:00+00:00,7,1,BULL,2025-04-29 18:30:00+00:00,2025-04-29 17:30:00+00:00,False,2,2,2,2,2,2,1
reference_validation,LONDON_TO_NEWYORK,2025-04-29,1h,TOL_0.20,0.002,95264.9,94540.2,2025-04-29 13:30:00+00:00,2025-04-29 20:00:00+00:00,7,1,BULL,2025-04-29 18:30:00+00:00,2025-04-29 17:30:00+00:00,False,1,1,3,4,1,3,3
reference_validation,ASIA_TO_LONDON,2025-04-30,15m,TOL_0.10,0.001,95149.9,94081.4,2025-04-30 08:00:00+00:00,2025-04-30 13:30:00+00:00,22,0,NO_BREAK,,,False,1,1,5,1,2,1,0
reference_validation,ASIA_TO_LONDON,2025-04-30,15m,TOL_0.20,0.002,95149.9,94081.4,2025-04-30 08:00:00+00:00,2025-04-30 13:30:00+00:00,22,0,NO_BREAK,,,False,3,1,9,2,5,1,0
reference_validation,ASIA_TO_LONDON,2025-04-30,1h,TOL_0.10,0.001,95149.9,94081.4,2025-04-30 08:00:00+00:00,2025-04-30 13:30:00+00:00,6,1,NO_BREAK,,,False,1,1,2,1,1,1,0
reference_validation,ASIA_TO_LONDON,2025-04-30,1h,TOL_0.20,0.002,95149.9,94081.4,2025-04-30 08:00:00+00:00,2025-04-30 13:30:00+00:00,6,1,NO_BREAK,,,False,1,1,4,1,3,1,0
reference_validation,LONDON_TO_NEWYORK,2025-04-30,15m,TOL_0.10,0.001,95186.5,94165.3,2025-04-30 13:30:00+00:00,2025-04-30 20:00:00+00:00,26,0,BEAR,2025-04-30 13:45:00+00:00,2025-04-30 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-30,15m,TOL_0.20,0.002,95186.5,94165.3,2025-04-30 13:30:00+00:00,2025-04-30 20:00:00+00:00,26,0,BEAR,2025-04-30 13:45:00+00:00,2025-04-30 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-30,1h,TOL_0.10,0.001,95186.5,94165.3,2025-04-30 13:30:00+00:00,2025-04-30 20:00:00+00:00,7,1,BEAR,2025-04-30 14:30:00+00:00,2025-04-30 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-04-30,1h,TOL_0.20,0.002,95186.5,94165.3,2025-04-30 13:30:00+00:00,2025-04-30 20:00:00+00:00,7,1,BEAR,2025-04-30 14:30:00+00:00,2025-04-30 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-01,15m,TOL_0.10,0.001,95146.2,94086.7,2025-05-01 08:00:00+00:00,2025-05-01 13:30:00+00:00,22,0,BULL,2025-05-01 09:00:00+00:00,2025-05-01 08:45:00+00:00,False,1,0,2,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-05-01,15m,TOL_0.20,0.002,95146.2,94086.7,2025-05-01 08:00:00+00:00,2025-05-01 13:30:00+00:00,22,0,BULL,2025-05-01 09:00:00+00:00,2025-05-01 08:45:00+00:00,False,1,0,3,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-01,1h,TOL_0.10,0.001,95146.2,94086.7,2025-05-01 08:00:00+00:00,2025-05-01 13:30:00+00:00,6,1,BULL,2025-05-01 09:00:00+00:00,2025-05-01 08:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-01,1h,TOL_0.20,0.002,95146.2,94086.7,2025-05-01 08:00:00+00:00,2025-05-01 13:30:00+00:00,6,1,BULL,2025-05-01 09:00:00+00:00,2025-05-01 08:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-01,15m,TOL_0.10,0.001,96712.0,94866.6,2025-05-01 13:30:00+00:00,2025-05-01 20:00:00+00:00,26,0,BULL,2025-05-01 15:00:00+00:00,2025-05-01 14:45:00+00:00,False,1,0,1,0,1,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-01,15m,TOL_0.20,0.002,96712.0,94866.6,2025-05-01 13:30:00+00:00,2025-05-01 20:00:00+00:00,26,0,BULL,2025-05-01 15:00:00+00:00,2025-05-01 14:45:00+00:00,False,2,0,2,0,2,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-01,1h,TOL_0.10,0.001,96712.0,94866.6,2025-05-01 13:30:00+00:00,2025-05-01 20:00:00+00:00,7,1,BULL,2025-05-01 15:30:00+00:00,2025-05-01 14:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-01,1h,TOL_0.20,0.002,96712.0,94866.6,2025-05-01 13:30:00+00:00,2025-05-01 20:00:00+00:00,7,1,BULL,2025-05-01 15:30:00+00:00,2025-05-01 14:30:00+00:00,False,1,0,1,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-05-02,15m,TOL_0.10,0.001,97262.0,96283.1,2025-05-02 08:00:00+00:00,2025-05-02 13:30:00+00:00,22,0,NO_BREAK,,,False,1,1,1,1,1,1,0
reference_validation,ASIA_TO_LONDON,2025-05-02,15m,TOL_0.20,0.002,97262.0,96283.1,2025-05-02 08:00:00+00:00,2025-05-02 13:30:00+00:00,22,0,NO_BREAK,,,False,2,3,4,3,3,3,0
reference_validation,ASIA_TO_LONDON,2025-05-02,1h,TOL_0.10,0.001,97262.0,96283.1,2025-05-02 08:00:00+00:00,2025-05-02 13:30:00+00:00,6,1,NO_BREAK,,,False,1,1,1,1,1,1,0
reference_validation,ASIA_TO_LONDON,2025-05-02,1h,TOL_0.20,0.002,97262.0,96283.1,2025-05-02 08:00:00+00:00,2025-05-02 13:30:00+00:00,6,1,NO_BREAK,,,False,1,1,3,2,2,2,0
reference_validation,LONDON_TO_NEWYORK,2025-05-02,15m,TOL_0.10,0.001,97221.8,96300.0,2025-05-02 13:30:00+00:00,2025-05-02 20:00:00+00:00,26,0,BULL,2025-05-02 14:45:00+00:00,2025-05-02 14:30:00+00:00,False,1,0,2,0,2,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-02,15m,TOL_0.20,0.002,97221.8,96300.0,2025-05-02 13:30:00+00:00,2025-05-02 20:00:00+00:00,26,0,BULL,2025-05-02 14:45:00+00:00,2025-05-02 14:30:00+00:00,False,1,0,2,0,1,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-02,1h,TOL_0.10,0.001,97221.8,96300.0,2025-05-02 13:30:00+00:00,2025-05-02 20:00:00+00:00,7,1,BULL,2025-05-02 16:30:00+00:00,2025-05-02 15:30:00+00:00,False,1,0,2,0,2,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-02,1h,TOL_0.20,0.002,97221.8,96300.0,2025-05-02 13:30:00+00:00,2025-05-02 20:00:00+00:00,7,1,BULL,2025-05-02 16:30:00+00:00,2025-05-02 15:30:00+00:00,False,1,0,2,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-05,15m,TOL_0.10,0.001,94778.5,93445.1,2025-05-05 08:00:00+00:00,2025-05-05 13:30:00+00:00,22,0,NO_BREAK,,,False,1,0,1,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-05-05,15m,TOL_0.20,0.002,94778.5,93445.1,2025-05-05 08:00:00+00:00,2025-05-05 13:30:00+00:00,22,0,NO_BREAK,,,False,2,0,5,0,4,0,0
reference_validation,ASIA_TO_LONDON,2025-05-05,1h,TOL_0.10,0.001,94778.5,93445.1,2025-05-05 08:00:00+00:00,2025-05-05 13:30:00+00:00,6,1,NO_BREAK,,,False,1,0,1,0,1,0,0
reference_validation,ASIA_TO_LONDON,2025-05-05,1h,TOL_0.20,0.002,94778.5,93445.1,2025-05-05 08:00:00+00:00,2025-05-05 13:30:00+00:00,6,1,NO_BREAK,,,False,1,0,2,0,2,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-05,15m,TOL_0.10,0.001,94726.8,93835.0,2025-05-05 13:30:00+00:00,2025-05-05 20:00:00+00:00,26,0,BEAR,2025-05-05 15:15:00+00:00,2025-05-05 15:00:00+00:00,False,0,2,0,5,0,2,0
reference_validation,LONDON_TO_NEWYORK,2025-05-05,15m,TOL_0.20,0.002,94726.8,93835.0,2025-05-05 13:30:00+00:00,2025-05-05 20:00:00+00:00,26,0,BEAR,2025-05-05 15:15:00+00:00,2025-05-05 15:00:00+00:00,False,0,1,0,6,0,2,0
reference_validation,LONDON_TO_NEWYORK,2025-05-05,1h,TOL_0.10,0.001,94726.8,93835.0,2025-05-05 13:30:00+00:00,2025-05-05 20:00:00+00:00,7,1,BEAR,2025-05-05 15:30:00+00:00,2025-05-05 14:30:00+00:00,False,0,1,0,1,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-05,1h,TOL_0.20,0.002,94726.8,93835.0,2025-05-05 13:30:00+00:00,2025-05-05 20:00:00+00:00,7,1,BEAR,2025-05-05 15:30:00+00:00,2025-05-05 14:30:00+00:00,False,0,1,0,1,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-06,15m,TOL_0.10,0.001,94893.3,93961.0,2025-05-06 08:00:00+00:00,2025-05-06 13:30:00+00:00,22,0,BEAR,2025-05-06 11:00:00+00:00,2025-05-06 10:45:00+00:00,False,0,2,0,3,0,1,0
reference_validation,ASIA_TO_LONDON,2025-05-06,15m,TOL_0.20,0.002,94893.3,93961.0,2025-05-06 08:00:00+00:00,2025-05-06 13:30:00+00:00,22,0,BEAR,2025-05-06 11:00:00+00:00,2025-05-06 10:45:00+00:00,False,0,2,0,9,0,4,0
reference_validation,ASIA_TO_LONDON,2025-05-06,1h,TOL_0.10,0.001,94893.3,93961.0,2025-05-06 08:00:00+00:00,2025-05-06 13:30:00+00:00,6,1,BEAR,2025-05-06 11:00:00+00:00,2025-05-06 10:00:00+00:00,False,0,1,0,1,0,1,0
reference_validation,ASIA_TO_LONDON,2025-05-06,1h,TOL_0.20,0.002,94893.3,93961.0,2025-05-06 08:00:00+00:00,2025-05-06 13:30:00+00:00,6,1,BEAR,2025-05-06 11:00:00+00:00,2025-05-06 10:00:00+00:00,False,0,1,0,2,0,2,0
reference_validation,LONDON_TO_NEWYORK,2025-05-06,15m,TOL_0.10,0.001,94354.6,93662.2,2025-05-06 13:30:00+00:00,2025-05-06 20:00:00+00:00,26,0,BEAR,2025-05-06 14:00:00+00:00,2025-05-06 13:45:00+00:00,False,0,1,0,1,0,1,0
reference_validation,LONDON_TO_NEWYORK,2025-05-06,15m,TOL_0.20,0.002,94354.6,93662.2,2025-05-06 13:30:00+00:00,2025-05-06 20:00:00+00:00,26,0,BEAR,2025-05-06 14:00:00+00:00,2025-05-06 13:45:00+00:00,False,0,1,0,1,0,1,0
reference_validation,LONDON_TO_NEWYORK,2025-05-06,1h,TOL_0.10,0.001,94354.6,93662.2,2025-05-06 13:30:00+00:00,2025-05-06 20:00:00+00:00,7,1,BULL,2025-05-06 15:30:00+00:00,2025-05-06 14:30:00+00:00,False,1,1,1,1,0,1,1
reference_validation,LONDON_TO_NEWYORK,2025-05-06,1h,TOL_0.20,0.002,94354.6,93662.2,2025-05-06 13:30:00+00:00,2025-05-06 20:00:00+00:00,7,1,BULL,2025-05-06 15:30:00+00:00,2025-05-06 14:30:00+00:00,False,1,1,1,1,0,1,1
reference_validation,ASIA_TO_LONDON,2025-05-07,15m,TOL_0.10,0.001,97700.0,96153.2,2025-05-07 08:00:00+00:00,2025-05-07 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-07,15m,TOL_0.20,0.002,97700.0,96153.2,2025-05-07 08:00:00+00:00,2025-05-07 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-07,1h,TOL_0.10,0.001,97700.0,96153.2,2025-05-07 08:00:00+00:00,2025-05-07 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-07,1h,TOL_0.20,0.002,97700.0,96153.2,2025-05-07 08:00:00+00:00,2025-05-07 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-07,15m,TOL_0.10,0.001,97150.0,96670.1,2025-05-07 13:30:00+00:00,2025-05-07 20:00:00+00:00,26,0,BULL,2025-05-07 13:45:00+00:00,2025-05-07 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-07,15m,TOL_0.20,0.002,97150.0,96670.1,2025-05-07 13:30:00+00:00,2025-05-07 20:00:00+00:00,26,0,BULL,2025-05-07 13:45:00+00:00,2025-05-07 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-07,1h,TOL_0.10,0.001,97150.0,96670.1,2025-05-07 13:30:00+00:00,2025-05-07 20:00:00+00:00,7,1,BULL,2025-05-07 14:30:00+00:00,2025-05-07 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-07,1h,TOL_0.20,0.002,97150.0,96670.1,2025-05-07 13:30:00+00:00,2025-05-07 20:00:00+00:00,7,1,BULL,2025-05-07 14:30:00+00:00,2025-05-07 13:30:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-08,15m,TOL_0.10,0.001,99374.3,96831.5,2025-05-08 08:00:00+00:00,2025-05-08 13:30:00+00:00,22,0,BULL,2025-05-08 08:15:00+00:00,2025-05-08 08:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-08,15m,TOL_0.20,0.002,99374.3,96831.5,2025-05-08 08:00:00+00:00,2025-05-08 13:30:00+00:00,22,0,BULL,2025-05-08 08:15:00+00:00,2025-05-08 08:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-08,1h,TOL_0.10,0.001,99374.3,96831.5,2025-05-08 08:00:00+00:00,2025-05-08 13:30:00+00:00,6,1,BULL,2025-05-08 09:00:00+00:00,2025-05-08 08:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,ASIA_TO_LONDON,2025-05-08,1h,TOL_0.20,0.002,99374.3,96831.5,2025-05-08 08:00:00+00:00,2025-05-08 13:30:00+00:00,6,1,BULL,2025-05-08 09:00:00+00:00,2025-05-08 08:00:00+00:00,False,0,0,0,0,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-08,15m,TOL_0.10,0.001,99863.3,99165.2,2025-05-08 13:30:00+00:00,2025-05-08 20:00:00+00:00,26,0,BEAR,2025-05-08 14:15:00+00:00,2025-05-08 14:00:00+00:00,False,0,1,0,2,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-08,15m,TOL_0.20,0.002,99863.3,99165.2,2025-05-08 13:30:00+00:00,2025-05-08 20:00:00+00:00,26,0,BEAR,2025-05-08 14:15:00+00:00,2025-05-08 14:00:00+00:00,False,0,1,0,2,0,0,0
reference_validation,LONDON_TO_NEWYORK,2025-05-08,1h,TOL_0.10,0.001,99863.3,99165.2,2025-05-08 13:30:00+00:00,2025-05-08 20:00:00+00:00,7,1,BULL,2025-05-08 15:30:00+00:00,2025-05-08 14:30:00+00:00,False,0,1,0,1,0,1,0
reference_validation,LONDON_TO_NEWYORK,2025-05-08,1h,TOL_0.20,0.002,99863.3,99165.2,2025-05-08 13:30:00+00:00,2025-05-08 20:00:00+00:00,7,1,BULL,2025-05-08 15:30:00+00:00,2025-05-08 14:30:00+00:00,False,0,1,0,1,0,1,0
reference_validation,ASIA_TO_LONDON,2025-05-09,15m,TOL_0.10,0.001,104373.0,102327.9,2025-05-09 08:00:00+00:00,2025-05-09 13:30:00+00:00,22,0,NO_BREAK,,,False,0,1,0,2,0,2,0
reference_validation,ASIA_TO_LONDON,2025-05-09,15m,TOL_0.20,0.002,104373.0,102327.9,2025-05-09 08:00:00+00:00,2025-05-09 13:30:00+00:00,22,0,NO_BREAK,,,False,0,1,0,3,0,3,0
reference_validation,ASIA_TO_LONDON,2025-05-09,1h,TOL_0.10,0.001,104373.0,102327.9,2025-05-09 08:00:00+00:00,2025-05-09 13:30:00+00:00,6,1,NO_BREAK,,,False,0,1,0,1,0,1,0
reference_validation,ASIA_TO_LONDON,2025-05-09,1h,TOL_0.20,0.002,104373.0,102327.9,2025-05-09 08:00:00+00:00,2025-05-09 13:30:00+00:00,6,1,NO_BREAK,,,False,0,1,0,1,0,1,0
reference_validation,LONDON_TO_NEWYORK,2025-05-09,15m,TOL_0.10,0.001,103920.0,102376.5,2025-05-09 13:30:00+00:00,2025-05-09 20:00:00+00:00,26,0,NO_BREAK,,,False,0,3,0,4,0,3,0
reference_validation,LONDON_TO_NEWYORK,2025-05-09,15m,TOL_0.20,0.002,103920.0,102376.5,2025-05-09 13:30:00+00:00,2025-05-09 20:00:00+00:00,26,0,NO_BREAK,,,False,2,3,2,5,2,4,1
reference_validation,LONDON_TO_NEWYORK,2025-05-09,1h,TOL_0.10,0.001,103920.0,102376.5,2025-05-09 13:30:00+00:00,2025-05-09 20:00:00+00:00,7,1,NO_BREAK,,,False,0,1,0,3,0,3,0
