partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,candidate,role,candidate_scope,fill_delay_min,prefill_bar_count,immediate_fill,prefill_last_close_location_R,prefill_last_close_distance_H_R,prefill_min_low_location_R,prefill_max_close_location_R,prefill_close_range_R,prefill_realized_close_path_R,prefill_signed_efficiency,prefill_upstep_fraction,prefill_upper80_close_fraction,prefill_upper90_close_fraction,prefill_nearH10_high_fraction,prefill_nearH05_high_fraction,prefill_nearH05_episode_count,prefill_last30_range_R,prefill_last30_efficiency,prefill_last30_upstep_fraction,prefill_last60_range_R,prefill_last60_efficiency,prefill_last60_upstep_fraction,stress_outcome,raw_outcome,ref_quotevol_perbar_vs_pre6,ref_basevol_perbar_vs_pre6,ref_trades_perbar_vs_pre6,ref_taker_buy_ratio,pre6_taker_buy_ratio,ref_minus_pre6_taker_buy_ratio,ref_last60_quotevol_vs_prior300,ref_last60_trades_vs_prior300,ref_last60_taker_buy_ratio,ref_last30_quotevol_vs_prior330,ref_last30_trades_vs_prior330,ref_last30_taker_buy_ratio,upper80_quotevol_share,upper90_quotevol_share,nearH10_quotevol_share,nearH05_quotevol_share,nearH10_trades_share,nearH05_trades_share,prefill_quotevol_perbar_vs_ref,prefill_trades_perbar_vs_ref,prefill_taker_buy_ratio,prefill_lastbar_quotevol_vs_refavg,prefill_lastbar_trades_vs_refavg,prefill_last30_quotevol_vs_refavg,prefill_last30_trades_vs_refavg,prefill_last30_taker_buy_ratio
reference_validation,,360,15,2026-02-07 15:00:00+00:00,E0_RESTING_H,0.4,87.15,84.44,2.710000000000008,2026-02-07 16:05:00+00:00,2026-02-07 16:05:00+00:00,2026-02-07 16:05:00+00:00,87.15,1.0,2026-02-07 16:20:00+00:00,86.78,FAILED_BREAK,-0.004245553643144,-2.122776821572025,-0.004745553643144,-2.372776821572025,False,False,True,2026-02-07 16:15:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,65.0,13.0,0.0,0.7785977859778573,0.2214022140221427,0.4243542435424363,0.7822878228782282,0.1992619926199279,0.5756457564575638,0.5384615384615399,0.6923076923076923,0.0,0.0,0.0769230769230769,0.0,0.0,0.2287822878228792,-0.0169491525423818,0.6666666666666666,0.3911439114391141,0.4240000000000009,0.6666666666666666,FAIL,FAIL,0.6714005597304581,0.6770406954504504,0.6960928652930594,0.5090560049971765,0.46376857847985037,0.045287426517326146,0.8569952907989767,0.8966003523725018,0.4613936451214662,1.0918663073331598,1.0612635901327758,0.46723510079237457,0.08260454773311793,0.08260454773311793,0.12554509619337964,0.08260454773311793,0.09516106854779528,0.060989909944984405,1.1116180380735978,1.0851010805960124,0.525098447016875,0.6458994923827397,0.8809911150043799,0.613674269977995,0.7747234156945082,0.5339211458209738
reference_validation,,360,15,2026-02-08 15:00:00+00:00,E0_RESTING_H,0.4,88.93,86.34,2.5900000000000034,2026-02-08 23:05:00+00:00,,2026-02-08 23:05:00+00:00,88.93,1.0,2026-02-08 23:35:00+00:00,86.29,REFERENCE_INVALIDATION,-0.0296862701000787,-14.843135050039368,-0.0301862701000787,-15.093135050039368,False,False,False,2026-02-08 23:30:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,485.0,97.0,0.0,0.6138996138996144,0.3861003861003856,-0.2548262548262531,0.8301158301158257,0.996138996138994,6.335907335907315,-0.0274223034734911,0.5463917525773195,0.0309278350515463,0.0,0.0206185567010309,0.0,0.0,0.6370656370656329,0.7484276729559874,0.6666666666666666,0.6370656370656329,0.5309734513274403,0.6666666666666666,FAIL,FAIL,1.7362198482909623,1.7279721549921547,1.5084452888902184,0.4928104623745615,0.5214518689182109,-0.02864140654364944,0.6024064661379528,0.7016336832422589,0.4307659544941203,0.49573343002110093,0.581582217457439,0.46469805258956326,0.13608954768822673,0.02958538546098532,0.09345339358029246,0.06386800811930714,0.06837585645450563,0.047744910862611886,0.9656058512772091,0.922117109782529,0.494438676674402,2.2725281803982145,1.9769606506161514,0.7171754414562983,0.8262428404949047,0.5505534784500252
reference_validation,,360,15,2026-02-09 15:00:00+00:00,E0_RESTING_H,0.4,85.21,82.82,2.390000000000001,2026-02-09 15:00:00+00:00,2026-02-09 15:00:00+00:00,2026-02-09 15:00:00+00:00,85.21,1.0,2026-02-09 15:15:00+00:00,85.05,FAILED_BREAK,-0.001877713883347,-0.9388569416735048,-0.002377713883347,-1.1888569416735049,False,False,True,2026-02-09 15:10:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,FAIL,FAIL,1.2614446806023203,1.2919457063637938,1.2755237095522796,0.5075529806832478,0.46797778204696866,0.039575198636279174,2.1570674630748132,2.2638696558004914,0.5300248837581053,2.8755484324690084,3.1081816329490115,0.5396412387602497,0.07190268221153046,0.0,0.09602878008357256,0.06945320424360359,0.10061113496493487,0.06716187204808931,,,,,,,,
reference_validation,,360,15,2026-02-13 15:00:00+00:00,E0_RESTING_H,0.4,81.93,79.36,2.5700000000000074,2026-02-13 15:05:00+00:00,2026-02-13 15:05:00+00:00,2026-02-13 15:05:00+00:00,81.93,1.0,2026-02-13 15:25:00+00:00,82.95800000000001,TARGET,0.0125472964725985,6.273648236299279,0.0120472964725985,6.023648236299279,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,5.0,1.0,0.0,0.754863813229569,0.245136186770431,0.7315175097276226,0.754863813229569,0.0,0.0038910505836595,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,WIN,WIN,1.8057796472048646,1.7691737003385108,1.6090058366318631,0.5070586949788648,0.4696237904798567,0.037434904499008104,2.7819556810352317,2.7032565130260524,0.5235503427312029,4.218174114429688,4.217746706345726,0.5219704945273554,0.14592684935438507,0.06193488941434862,0.09386157775855035,0.06193488941434862,0.09620049818870036,0.057340478807468925,2.138115979522845,2.5582835253029135,0.5204290483711298,2.138115979522845,2.5582835253029135,,,
reference_validation,,360,15,2026-02-14 15:00:00+00:00,E0_RESTING_H,0.4,87.49,85.66,1.8299999999999983,2026-02-14 15:15:00+00:00,2026-02-14 15:20:00+00:00,2026-02-14 15:15:00+00:00,87.49,1.0,2026-02-14 15:30:00+00:00,87.37,FAILED_BREAK,-0.0013715853240369,-0.6857926620184585,-0.0018715853240369,-0.9357926620184585,False,False,True,2026-02-14 15:25:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,15.0,3.0,0.0,0.8306010928961812,0.1693989071038187,0.7540983606557436,0.8797814207650279,0.0491803278688466,0.0874316939890614,-0.1249999999999889,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,,,,,,,FAIL,FAIL,1.9842027838700025,1.9549163465888755,1.7450257528157125,0.5171911104056632,0.548004213877679,-0.030813103472015713,1.0285023897701124,1.0547924550688028,0.5384332065270944,1.268070779350504,1.147152102027982,0.5336694741609823,0.10510850694548599,0.0,0.026809595755428486,0.026809595755428486,0.024731123535187145,0.024731123535187145,1.0888999248655598,1.0934275549132593,0.4272585086960765,1.0179240328900958,0.8950233614814179,,,
reference_validation,,360,15,2026-02-16 15:00:00+00:00,E0_RESTING_H,0.4,86.88,83.39,3.489999999999995,2026-02-17 00:45:00+00:00,2026-02-17 00:45:00+00:00,2026-02-17 00:45:00+00:00,86.88,1.0,2026-02-17 00:55:00+00:00,86.76,FAILED_BREAK,-0.0013812154696131,-0.6906077348065587,-0.0018812154696131,-0.9406077348065588,False,False,True,2026-02-17 00:50:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,585.0,117.0,0.0,0.9083094555873944,0.0916905444126056,-0.2521489971346695,0.9283667621776504,1.1432664756446993,4.43266475644701,0.1661279896574014,0.5555555555555556,0.1282051282051282,0.0341880341880341,0.0854700854700854,0.017094017094017,1.0,0.1404011461318039,0.0697674418604712,0.6666666666666666,0.1575931232091684,0.3223140495867865,0.6666666666666666,FAIL,FAIL,2.4691864302483837,2.4669587509625783,2.1521143714455184,0.4920761917267832,0.5202349845854597,-0.028158792858676507,1.2641066215037868,1.3952821271382236,0.498894877711424,0.9847621854599171,1.172955735065238,0.5234890357274663,0.14668931302823862,0.04805530544806289,0.06986401763705728,0.06986401763705728,0.05466770965480065,0.05466770965480065,0.646644921591749,0.7174128822752606,0.4963025245644854,0.4998006069523777,0.594535660872138,0.5096395654058238,0.5589984071463602,0.48510910111289957
reference_validation,,360,15,2026-02-19 15:00:00+00:00,E0_RESTING_H,0.4,81.96,79.57,2.390000000000001,2026-02-19 18:45:00+00:00,,2026-02-19 18:45:00+00:00,81.96,1.0,2026-02-20 00:15:00+00:00,82.916,TARGET,0.0116642264519277,5.832113225963886,0.0111642264519277,5.582113225963886,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,225.0,45.0,0.0,0.92050209205021,0.0794979079497898,0.1213389121338937,0.92050209205021,0.6987447698744774,4.581589958159025,0.0940639269406387,0.5555555555555556,0.0666666666666666,0.0222222222222222,0.0666666666666666,0.0222222222222222,1.0,0.4560669456066958,0.562043795620439,0.6666666666666666,0.6736401673640162,0.3309090909090896,0.6666666666666666,WIN,WIN,2.291553230580945,2.325049264562073,1.9018652064771002,0.49314562073968776,0.49849497250358654,-0.00534935176389878,1.9459751412358657,2.10677965241144,0.5277622715435992,2.6164582768076428,2.761785802069135,0.5230027670905517,0.17826850922612975,0.03278918108882374,0.10185181059754289,0.0310555595391433,0.1012945353746794,0.03666778593014367,1.1154246262114955,1.232060468804698,0.5080338344252329,1.0122877204757579,1.1603237767283692,1.1231301201324437,1.2125338458131212,0.5898531974829625
reference_validation,,360,15,2026-02-20 15:00:00+00:00,E0_RESTING_H,0.4,84.81,81.71,3.1000000000000085,2026-02-20 16:05:00+00:00,,2026-02-20 16:05:00+00:00,84.81,1.0,2026-02-21 02:55:00+00:00,84.76,TIME,-0.0005895531187359,-0.2947765593679929,-0.0010895531187359,-0.544776559367993,False,False,False,,A20_Z1_R360_H15,CANDIDATE,A17,65.0,13.0,0.0,0.9419354838709656,0.0580645161290343,0.2935483870967769,0.9419354838709656,0.4806451612903196,1.5193548387096711,0.3418259023354568,0.6923076923076923,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.1538461538461538,2.0,0.5225806451612858,0.8646616541353516,0.8333333333333334,0.6741935483870914,0.1521739130434797,0.6666666666666666,FAIL,FAIL,2.4017854293704852,2.400173622151505,1.8706759502749226,0.4963514145663172,0.4904964696740493,0.005854944892267899,1.2621629455067658,1.3986503614300199,0.5517599065812141,1.533158049271081,1.6897800399525287,0.5759057983700452,0.19035290481252892,0.0494400682785197,0.08553616977810846,0.061250709969100564,0.08576795957846847,0.05404287199901598,2.5394846794814527,2.584715064648867,0.5045477513498865,2.0355278760789774,2.718964605600932,1.5267318202424036,1.8463042509380945,0.5051693241338308
reference_validation,,360,15,2026-02-21 15:00:00+00:00,E0_RESTING_H,0.4,86.63,84.61,2.019999999999996,2026-02-21 15:10:00+00:00,,2026-02-21 15:10:00+00:00,86.63,1.0,2026-02-22 02:55:00+00:00,84.9,TIME,-0.0199699873023201,-9.984993651160067,-0.0204699873023201,-10.234993651160067,False,False,False,,A20_Z1_R360_H15,CANDIDATE,A17,10.0,2.0,0.0,0.866336633663368,0.1336633663366319,0.7673267326732675,0.866336633663368,0.0594059405940617,0.0742574257425772,0.6,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,FAIL,FAIL,2.0139079151977386,1.9839042645887162,1.5686774433367012,0.5366469119662458,0.45351820608174975,0.08312870588449606,2.6319315345892633,2.210813865862849,0.5350523716777988,1.4370988848878126,1.468027740282637,0.4890635469742964,0.29497535009730447,0.0,0.23435925324028545,0.19864389497815216,0.18250421521121626,0.1513860829675087,0.8299253058660038,1.1263773487460695,0.5095990838694034,0.8404354649353681,1.1837953609891696,,,
reference_validation,,360,15,2026-02-24 15:00:00+00:00,E0_RESTING_H,0.4,77.39,75.57,1.820000000000008,2026-02-24 15:20:00+00:00,,2026-02-24 15:20:00+00:00,77.39,1.0,2026-02-24 16:00:00+00:00,78.11800000000001,TARGET,0.0094069001162941,4.703450058147096,0.0089069001162941,4.453450058147096,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,20.0,4.0,0.0,0.9285714285714312,0.0714285714285686,0.5384615384615384,0.9285714285714312,0.3571428571428587,0.4835164835164868,0.4772727272727239,0.75,0.5,0.25,0.25,0.25,1.0,,,,,,,WIN,WIN,1.0651662313824564,1.068266548174038,1.0119036425146095,0.47116244596143364,0.49186999545679533,-0.020707549495361688,3.7329583701599383,3.1414705598300228,0.4913096510591656,5.604413462630956,4.6861925276014125,0.514663306825616,0.10064084523004256,0.0,0.10064084523004256,0.04952435593664327,0.0940673827642315,0.046449464903904135,1.7916975191312474,2.280867620804394,0.554840971565781,1.969808546735102,2.4664914975770915,,,
reference_validation,,360,15,2026-02-25 15:00:00+00:00,E0_RESTING_H,0.4,85.75,82.18,3.569999999999993,2026-02-25 15:00:00+00:00,2026-02-25 15:00:00+00:00,2026-02-25 15:00:00+00:00,85.75,1.0,2026-02-25 15:10:00+00:00,85.14,FAILED_BREAK,-0.0071137026239066,-3.556851311953324,-0.0076137026239066,-3.806851311953325,False,False,True,2026-02-25 15:05:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,FAIL,FAIL,1.385336613544588,1.3550619111986704,1.307693217292593,0.5472771003907115,0.5192050389751673,0.02807206141554419,2.1882078196485746,2.211934134014456,0.5446667146957487,2.7281997653927257,2.930105885137147,0.5351691809362974,0.12467876269962679,0.09511655128351446,0.12467876269962679,0.12467876269962679,0.12530932853478496,0.12530932853478496,,,,,,,,
reference_validation,,360,15,2026-02-28 15:00:00+00:00,E0_RESTING_H,0.4,81.46,77.67,3.789999999999992,2026-02-28 17:55:00+00:00,,2026-02-28 17:55:00+00:00,81.46,1.0,2026-02-28 20:15:00+00:00,82.97599999999998,TARGET,0.0186103609133316,9.30518045666584,0.0181103609133316,9.05518045666584,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,175.0,35.0,0.0,0.8865435356200545,0.1134564643799455,0.4934036939314006,0.9313984168865458,0.4116094986807402,1.6147757255936872,0.1372549019607835,0.5142857142857142,0.7714285714285715,0.0571428571428571,0.2285714285714285,0.0285714285714285,1.0,0.1899736147757257,0.1368421052631506,0.3333333333333333,0.1899736147757257,0.0708661417322855,0.4166666666666667,WIN,WIN,0.840478954238218,0.8344308755720529,0.8089156063217336,0.517846644176708,0.471862245211618,0.04598439896508999,2.1409266535629756,1.9860638556863865,0.4696411498740844,1.668200174429746,1.6079709297794404,0.4206235369269864,0.09630904086035978,0.03438550536004163,0.15575360861983953,0.13689314073547063,0.13689408684861415,0.11671185605126941,0.6811503736112784,0.7295778991732346,0.48130289004292814,0.2738454257082728,0.34086678622729555,0.449721494111447,0.581438637348814,0.4600415801319396
reference_validation,,360,15,2026-03-02 15:00:00+00:00,E0_RESTING_H,0.4,85.91,82.72,3.1899999999999977,2026-03-02 15:00:00+00:00,2026-03-02 15:00:00+00:00,2026-03-02 15:00:00+00:00,85.91,1.0,2026-03-02 15:05:00+00:00,87.18599999999999,TARGET,0.0148527528809219,7.426376440460958,0.0143527528809219,7.176376440460958,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,WIN,WIN,1.461466456643396,1.4544649979342432,1.3184005525604519,0.5192855202706543,0.4878963871726058,0.03138913309804853,3.6938980114135083,3.218071804602383,0.5312275421181828,6.339701084702359,5.157157602259689,0.5352115016056062,0.17799754088304692,0.029882932556746438,0.10348181191197567,0.07359887935522924,0.08858650897597779,0.05652866117154352,,,,,,,,
reference_validation,,360,15,2026-03-03 15:00:00+00:00,E0_RESTING_H,0.4,85.32,82.4,2.9199999999999875,2026-03-03 16:00:00+00:00,2026-03-03 16:00:00+00:00,2026-03-03 16:00:00+00:00,85.32,1.0,2026-03-03 16:15:00+00:00,86.48799999999999,TARGET,0.0136896390060945,6.8448195030472725,0.0131896390060945,6.5948195030472725,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,60.0,12.0,0.0,0.8835616438356196,0.1164383561643803,0.2054794520547934,0.8835616438356196,0.6335616438356221,1.3047945205479468,0.4698162729658823,0.5833333333333334,0.3333333333333333,0.0,0.25,0.0,0.0,0.606164383561645,0.6153846153846166,0.6666666666666666,0.7294520547945221,0.4698162729658823,0.5833333333333334,WIN,WIN,1.7275594230665168,1.7591664692806641,1.6066414697738343,0.5045689855670573,0.4936066263051397,0.010962359261917631,1.7599903064268752,1.9999084194249446,0.49924505839745703,2.6190233685507622,2.8600285947064923,0.48565762172193006,0.12345745117495414,0.00834735375457552,0.0710825250271724,0.04176919530910846,0.05964262980584161,0.032033492762775534,1.456174603205411,1.6250355382567763,0.5407839907528227,0.8326228745727869,1.0340991146256595,1.6741638173000764,1.7411154358059573,0.5541048979434468
reference_validation,,360,15,2026-03-04 15:00:00+00:00,E0_RESTING_H,0.4,91.72,88.66,3.0600000000000023,2026-03-04 15:20:00+00:00,2026-03-04 15:25:00+00:00,2026-03-04 15:20:00+00:00,91.72,1.0,2026-03-04 15:55:00+00:00,92.944,TARGET,0.0133449629306585,6.672481465329283,0.0128449629306585,6.422481465329283,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,20.0,4.0,0.0,0.9281045751633992,0.0718954248366008,0.4673202614379104,0.9281045751633992,0.3692810457516322,0.5163398692810401,0.8734177215189932,0.75,0.25,0.25,0.25,0.25,1.0,,,,,,,WIN,WIN,1.693595971799219,1.6265974513146932,1.52294543267504,0.4998719760396244,0.5120898494329882,-0.012217873393363776,1.555074570246873,1.6810824772207948,0.5050137515754854,2.370156665438583,2.4989762540887415,0.4973093718344214,0.05933072283028904,0.05933072283028904,0.1368563160825788,0.05933072283028904,0.12984246805291327,0.05400183677829457,1.3906868947146411,1.59153787176032,0.5307793616147412,1.1960132035025297,1.4188363186375654,,,
reference_validation,,360,15,2026-03-09 15:00:00+00:00,E0_RESTING_H,0.4,85.71,83.04,2.6699999999999875,2026-03-09 19:15:00+00:00,2026-03-09 19:20:00+00:00,2026-03-09 19:15:00+00:00,85.71,1.0,2026-03-09 19:25:00+00:00,86.77799999999999,TARGET,0.0124606230311514,6.230311515575737,0.0119606230311514,5.980311515575737,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,255.0,51.0,0.0,0.7565543071161069,0.2434456928838931,0.4606741573033691,0.898876404494383,0.3707865168539324,2.7940074906366936,-0.0241286863270769,0.4117647058823529,0.2941176470588235,0.0,0.0784313725490196,0.0196078431372549,1.0,0.1348314606741577,-0.3870967741935639,0.3333333333333333,0.3258426966292167,0.2229299363057449,0.4166666666666667,WIN,WIN,1.0713067422684812,1.0590075235329537,1.0897408138996498,0.4901899624276183,0.5107342824784965,-0.020544320050878195,1.714938938253628,1.6883102280138285,0.4749913705556511,1.5139071029659386,1.4083463641112548,0.46734029756152157,0.24638984580658665,0.097098260411271,0.2378431570864723,0.10859500043209709,0.22162005196393092,0.09777013602323094,0.909058439176631,0.8096426355961918,0.5009965256922617,0.5463763604152542,0.49837689133425034,0.5578966111639684,0.5274828060522696,0.4982399888335779
reference_validation,,360,15,2026-03-10 15:00:00+00:00,E0_RESTING_H,0.4,88.2,84.86,3.3400000000000034,2026-03-10 15:00:00+00:00,2026-03-10 15:00:00+00:00,2026-03-10 15:00:00+00:00,88.2,1.0,2026-03-10 15:10:00+00:00,87.76,FAILED_BREAK,-0.0049886621315192,-2.4943310657596363,-0.0054886621315192,-2.7443310657596367,False,False,True,2026-03-10 15:05:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,FAIL,FAIL,1.3775655284013346,1.3750025155173302,1.3496307510206882,0.49394124090783365,0.4921598174386545,0.0017814234691791442,3.07872360015741,2.7194968491749476,0.5283698165754691,2.9701289397675636,2.4928671377733775,0.5316373804580306,0.12019635931764719,0.0671728511382886,0.0671728511382886,0.0671728511382886,0.048785913000096916,0.048785913000096916,,,,,,,,
reference_validation,,360,15,2026-03-11 15:00:00+00:00,E0_RESTING_H,0.4,87.35,84.3,3.049999999999997,2026-03-11 17:25:00+00:00,2026-03-11 17:25:00+00:00,2026-03-11 17:25:00+00:00,87.35,1.0,2026-03-11 17:35:00+00:00,87.27,FAILED_BREAK,-0.0009158557527189,-0.4579278763594541,-0.0014158557527189,-0.7079278763594541,False,False,True,2026-03-11 17:30:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,145.0,29.0,0.0,0.9573770491803292,0.0426229508196706,0.0622950819672124,0.9573770491803292,0.7639344262295084,1.7245901639344434,0.136882129277565,0.5862068965517241,0.1379310344827586,0.0344827586206896,0.0344827586206896,0.0344827586206896,1.0,0.3409836065573747,0.5886524822694978,0.5,0.501639344262296,0.6713615023474113,0.6666666666666666,FAIL,FAIL,1.9908064151510625,1.9940015357604193,1.8969717596856215,0.5046126183815962,0.49450346592993616,0.010109152451660053,1.3366508717004955,1.6831749013032606,0.4958252789805604,1.1695383247016917,1.3202355341058383,0.48329290320565943,0.12909699361230886,0.04216466853180679,0.104886139428605,0.08463837107596683,0.09784081982809181,0.07735416374549385,1.0723404428057839,1.167758736886696,0.5182363405512727,2.2816785729504403,1.7357872692650405,1.0995656172944455,1.0662047067444038,0.5676440228909039
reference_validation,,360,15,2026-03-12 15:00:00+00:00,E0_RESTING_H,0.4,87.66,85.13,2.530000000000001,2026-03-13 00:15:00+00:00,2026-03-13 00:15:00+00:00,2026-03-13 00:15:00+00:00,87.66,1.0,2026-03-13 00:20:00+00:00,88.672,TARGET,0.0115446041524069,5.772302076203495,0.0110446041524069,5.522302076203495,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,555.0,111.0,0.0,0.9762845849802364,0.0237154150197637,-0.0395256916996024,0.9762845849802364,0.8774703557312244,6.268774703557332,0.133669609079444,0.4504504504504504,0.009009009009009,0.009009009009009,0.009009009009009,0.009009009009009,1.0,0.3715415019762835,0.6435643564356318,0.3333333333333333,0.3715415019762835,0.5737704918032699,0.4166666666666667,WIN,WIN,1.9576039020133877,1.9279562707687705,1.864970683912188,0.48062983063751424,0.5391191276571977,-0.05848929701968347,2.0187065876657093,1.9911790600733548,0.47874026788896545,2.2119359151182025,2.0747991905548178,0.5175816733654086,0.1457438918618108,0.03553511290358313,0.16975318690647812,0.07499599299586758,0.1705356956343984,0.08195985043136764,0.6415260621115676,0.733345383091576,0.5102910477277114,2.0634019690951577,1.7695055461552924,0.7479012104087113,0.7058433826623336,0.5751214281803225
reference_validation,,360,15,2026-03-14 15:00:00+00:00,E0_RESTING_H,0.4,87.31,86.41,0.9000000000000057,2026-03-14 22:00:00+00:00,2026-03-14 22:00:00+00:00,2026-03-14 22:00:00+00:00,87.31,1.0,2026-03-14 22:15:00+00:00,87.24,FAILED_BREAK,-0.0008017409231474,-0.4008704615737213,-0.0013017409231474,-0.6508704615737213,False,False,True,2026-03-14 22:10:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,420.0,84.0,0.0,0.8999999999999968,0.1000000000000031,0.1777777777777728,0.8999999999999968,0.6444444444444385,4.30000000000001,0.1472868217054233,0.5119047619047619,0.0357142857142857,0.0119047619047619,0.0238095238095238,0.0119047619047619,1.0,0.4222222222222302,1.0,1.0,0.5444444444444511,0.3571428571428698,0.5833333333333334,FAIL,FAIL,0.9316557473887811,0.9411716962884625,0.9398130234100771,0.48666015349415714,0.47954749526886065,0.007112658225296498,0.9417396404618744,1.046630005201364,0.43936973221733394,0.8647746491728094,0.8726396940083244,0.4544150437629173,0.1552124255429843,0.09741744879043812,0.13365071291558564,0.04682997197908355,0.13388744499626876,0.04121282078617196,0.46127958039052125,0.5713235398376947,0.5482718387574,0.9004342952658982,1.0894212706826896,0.47834802166560186,0.6428185437474956,0.5976322880124368
reference_validation,,360,15,2026-03-15 15:00:00+00:00,E0_RESTING_H,0.4,88.83,87.31,1.519999999999996,2026-03-15 20:35:00+00:00,2026-03-15 20:35:00+00:00,2026-03-15 20:35:00+00:00,88.83,1.0,2026-03-15 20:45:00+00:00,88.78,FAILED_BREAK,-0.0005628729032983,-0.2814364516491863,-0.0010628729032983,-0.5314364516491863,False,False,True,2026-03-15 20:40:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,335.0,67.0,0.0,0.7828947368421059,0.2171052631578942,0.0657894736842069,0.9013157894736896,0.7763157894736907,3.8223684210526616,0.0981067125645422,0.5074626865671642,0.044776119402985,0.0149253731343283,0.0298507462686567,0.0149253731343283,1.0,0.4605263157894768,0.5806451612903307,0.3333333333333333,0.4605263157894768,0.377777777777803,0.3333333333333333,FAIL,FAIL,1.2224120781784344,1.2241131321412038,1.1312771383835611,0.49141478106917885,0.48869836289212293,0.0027164181770559237,0.9165620221932875,1.0019397354594775,0.5613986902040565,0.9476109059383604,0.9941073512252042,0.6436083331316825,0.1778510933880605,0.12612060663770752,0.13566577400439891,0.12612060663770752,0.12527511727040863,0.11346424813169957,0.9030152861663949,0.9659892521979966,0.4964756051624012,3.0187447375639187,2.8945368933597306,0.975635275253912,1.010605168815881,0.5541537017782234
reference_validation,,360,15,2026-03-16 15:00:00+00:00,E0_RESTING_H,0.4,95.08,92.32,2.760000000000005,2026-03-16 18:25:00+00:00,,2026-03-16 18:25:00+00:00,95.08,1.0,2026-03-16 21:35:00+00:00,96.184,TARGET,0.0116112747160286,5.805637358014315,0.0111112747160286,5.555637358014315,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,205.0,41.0,0.0,0.9094202898550726,0.0905797101449273,0.2463768115942049,0.9094202898550726,0.6159420289855071,2.0362318840579534,0.2241992882562302,0.5121951219512195,0.0975609756097561,0.024390243902439,0.073170731707317,0.024390243902439,1.0,0.3623188405797095,0.6377952755905621,0.8333333333333334,0.4782608695652192,0.4581280788177333,0.5833333333333334,WIN,WIN,0.9288795497885918,0.925852359800804,0.815185018260215,0.5047482176609415,0.5339116964221816,-0.029163478761240147,2.249423154188668,2.317068847591085,0.49985894739714365,2.5197152852433162,2.481002533926853,0.5378546446547761,0.11720567022442843,0.08183828167569479,0.17725483464594483,0.17725483464594483,0.13346148310802627,0.13346148310802627,0.7482774118443823,0.9372052781377107,0.5216602985142399,0.7057727914414202,0.8421064631089668,1.0518105462335605,1.035807364954694,0.5410529238034548
reference_validation,,360,15,2026-03-17 15:00:00+00:00,E0_RESTING_H,0.4,95.05,93.1,1.9500000000000028,2026-03-17 15:00:00+00:00,,2026-03-17 15:00:00+00:00,95.05,1.0,2026-03-18 02:55:00+00:00,94.87,TIME,-0.00189374013677,-0.9468700683850084,-0.00239374013677,-1.1968700683850084,False,False,False,,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,FAIL,FAIL,1.183501940786756,1.1856526148345121,1.099387841988005,0.4894952328812078,0.5079851480217611,-0.018489915140553315,1.1528081860538393,1.3463612502982583,0.4963808981578914,1.1789817275029097,1.2580112661539848,0.5027289184062456,0.040612005719881945,0.0,0.040612005719881945,0.040612005719881945,0.02998014858483472,0.02998014858483472,,,,,,,,
