partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_px,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,target_reached,target_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_target,event_id,complete_ts,ema20_1h,ema50_1h,ema50_lag3_1h,reclaim_close,ema50_down,ema20_50_down
reference_validation,BEAR,04-08,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,2025-02-24 04:50:00+00:00,96470.0,95263.0,1207.0,95323.35,0.15,95081.95,True,2025-02-24 04:50:00+00:00,,True,2025-02-24 04:55:00+00:00,False,,False,,True,0.0,5.0,,548,2025-02-24 04:00:00+00:00,95879.91235139282,96181.41219829897,96243.42030035578,95353.9,True,True
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-25 10:35:00+00:00,92287.0,88131.6,4155.399999999994,88339.37000000001,0.15,87508.29000000001,True,2025-02-25 10:35:00+00:00,,True,2025-02-25 10:45:00+00:00,True,2025-02-25 14:50:00+00:00,False,,False,0.0,10.0,255.0,549,2025-02-25 10:00:00+00:00,92022.68448922585,93806.83181663066,94425.97704789562,88225.7,True,True
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,87066.0,85827.1,1238.8999999999942,85889.04500000001,0.1,85703.21,True,2025-02-27 14:25:00+00:00,,True,2025-02-27 14:45:00+00:00,True,2025-02-27 14:50:00+00:00,False,,False,0.0,20.0,25.0,550,2025-02-27 14:00:00+00:00,86073.68016900924,87372.02628195709,87504.57346282492,85850.1,True,True
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,83173.585,0.15,82880.445,True,2025-03-04 08:15:00+00:00,,True,2025-03-04 13:25:00+00:00,True,2025-03-04 13:30:00+00:00,False,,False,0.0,310.0,315.0,551,2025-03-04 08:00:00+00:00,86167.27078660102,87611.89393879712,88107.51929617232,83244.1,True,True
reference_validation,SIDEWAYS,00-04,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-05 00:55:00+00:00,88931.0,86544.0,2387.0,86663.35,0.05,86424.65,True,2025-03-05 00:55:00+00:00,,False,,False,,False,,True,0.0,,,552,2025-03-05 00:00:00+00:00,85841.16824849766,86533.98570082124,86424.15121250189,86669.3,False,False
reference_validation,BULL,16-20,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,2025-03-05 16:40:00+00:00,90897.1,87890.0,3007.100000000006,88040.355,0.1,87589.29,True,2025-03-05 16:40:00+00:00,,False,,False,,False,,True,0.0,,,553,2025-03-05 16:00:00+00:00,87949.7601205216,87356.88194271484,87182.71477856222,88150.0,False,False
reference_validation,BULL,12-16,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,2025-03-06 15:10:00+00:00,91642.3,90572.4,1069.9000000000087,90625.895,0.1,90465.41,True,2025-03-06 15:10:00+00:00,,True,2025-03-06 16:25:00+00:00,True,2025-03-06 16:30:00+00:00,False,,False,0.0,75.0,80.0,554,2025-03-06 15:00:00+00:00,90470.93179676766,89399.4751428079,89350.0764899711,90744.7,False,False
reference_validation,BEAR,16-20,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,2025-03-08 17:20:00+00:00,86587.0,85774.8,812.1999999999971,85815.41,0.1,85693.58,True,2025-03-08 17:20:00+00:00,,False,,False,,False,,True,0.0,,,555,2025-03-08 17:00:00+00:00,86498.04418865655,87337.61039826374,87475.17196185332,85840.8,True,True
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,2025-03-15 07:40:00+00:00,84625.0,83915.4,709.6000000000058,83950.87999999999,0.15,83808.95999999999,True,2025-03-15 07:40:00+00:00,,True,2025-03-15 07:55:00+00:00,True,2025-03-15 08:00:00+00:00,False,,False,0.0,15.0,20.0,556,2025-03-15 07:00:00+00:00,83949.91396022258,83253.00104027792,83125.18338952227,83970.1,False,False
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 10:10:00+00:00,84382.2,83924.4,457.8000000000029,83947.29,0.15,83855.73,True,2025-03-16 10:10:00+00:00,,True,2025-03-16 10:20:00+00:00,True,2025-03-16 10:25:00+00:00,False,,False,0.0,10.0,15.0,557,2025-03-16 10:00:00+00:00,84161.68145675455,83861.417621734,83830.80309174438,83958.3,False,False
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2025-03-22 21:15:00+00:00,84292.0,84021.1,270.8999999999942,84034.645,0.15,83980.46500000001,True,2025-03-22 21:15:00+00:00,,True,2025-03-22 21:20:00+00:00,True,2025-03-22 21:25:00+00:00,False,,False,0.0,5.0,10.0,558,2025-03-22 21:00:00+00:00,84140.66631685432,84205.87593238185,84222.6170584228,84021.5,True,True
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 01:45:00+00:00,88438.5,87010.0,1428.5,87081.425,0.05,86938.575,True,2025-03-25 01:45:00+00:00,,True,2025-03-25 02:05:00+00:00,True,2025-03-25 02:10:00+00:00,False,,False,0.0,20.0,25.0,559,2025-03-25 01:00:00+00:00,87436.92120284165,86422.7850571082,86288.09298345468,87084.0,False,False
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:30:00+00:00,82839.9,82104.0,735.8999999999942,82140.795,0.1,82030.41,True,2025-03-29 17:30:00+00:00,,True,2025-03-29 17:45:00+00:00,False,,False,,True,0.0,15.0,,560,2025-03-29 17:00:00+00:00,83319.95036618183,84466.06924678416,84738.27290036605,82152.5,True,True
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 04:25:00+00:00,79311.5,77311.0,2000.5,77411.025,0.15,77010.925,True,2025-04-07 04:25:00+00:00,,True,2025-04-07 04:35:00+00:00,True,2025-04-07 04:40:00+00:00,False,,False,0.0,10.0,15.0,561,2025-04-07 04:00:00+00:00,80034.67821035584,81543.8744904246,81948.48778850063,77358.1,True,True
reference_validation,SIDEWAYS,00-04,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,2025-04-11 01:15:00+00:00,79999.9,79335.2,664.6999999999971,79368.435,0.05,79301.965,True,2025-04-11 01:15:00+00:00,,False,,False,,True,2025-04-11 01:55:00+00:00,False,0.0,,,562,2025-04-11 01:00:00+00:00,80125.19973459776,79984.71827318642,80059.41044170754,79376.7,True,False
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 01:30:00+00:00,93869.9,93181.8,688.0999999999913,93216.205,0.05,93147.395,True,2025-04-24 01:30:00+00:00,,True,2025-04-24 02:50:00+00:00,True,2025-04-24 02:55:00+00:00,False,,False,0.0,80.0,85.0,563,2025-04-24 01:00:00+00:00,93257.27129173324,91735.62256392243,91503.26849804819,93238.5,False,False
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 05:05:00+00:00,95157.1,94500.5,656.6000000000058,94533.33,0.15,94402.01,True,2025-04-26 05:05:00+00:00,,True,2025-04-26 05:10:00+00:00,True,2025-04-26 05:30:00+00:00,False,,False,0.0,5.0,25.0,564,2025-04-26 05:00:00+00:00,94543.57752142011,93839.05140408964,93729.94911647266,94540.0,False,False
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:05:00+00:00,95280.5,94000.0,1280.5,94064.025,0.15,93807.925,True,2025-04-27 05:05:00+00:00,,True,2025-04-27 05:15:00+00:00,True,2025-04-27 05:30:00+00:00,False,,False,0.0,10.0,25.0,565,2025-04-27 05:00:00+00:00,94303.01520611807,94116.84999036233,94116.16703815208,94073.9,False,False
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:25:00+00:00,95264.9,94700.1,564.7999999999884,94728.34,0.1,94643.62,True,2025-04-29 13:25:00+00:00,,True,2025-04-29 13:40:00+00:00,True,2025-04-29 13:45:00+00:00,False,,False,0.0,15.0,20.0,566,2025-04-29 13:00:00+00:00,94678.40630241805,94456.21038204723,94402.79237383188,94799.1,False,False
reference_validation,BULL,16-20,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,2025-05-07 16:45:00+00:00,97446.8,96655.2,791.6000000000058,96694.78,0.1,96576.04,True,2025-05-07 16:45:00+00:00,,True,2025-05-07 17:20:00+00:00,True,2025-05-07 17:40:00+00:00,False,,False,0.0,35.0,55.0,567,2025-05-07 16:00:00+00:00,96449.00922751916,95732.8544526829,95582.39910243895,96655.9,False,False
reference_validation,BULL,12-16,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,2025-05-08 13:55:00+00:00,99863.3,99165.2,698.1000000000058,99200.105,0.1,99095.39,True,2025-05-08 13:55:00+00:00,,True,2025-05-08 14:15:00+00:00,False,,True,2025-05-08 15:25:00+00:00,False,0.0,20.0,,568,2025-05-08 13:00:00+00:00,98466.7721581287,97244.11310655164,96963.65551341006,99224.9,False,False
reference_validation,SIDEWAYS,00-04,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 03:45:00+00:00,103080.9,101728.3,1352.5999999999913,101795.93,0.05,101660.67,True,2025-05-13 03:45:00+00:00,,True,2025-05-13 03:55:00+00:00,True,2025-05-13 04:05:00+00:00,False,,False,0.0,10.0,20.0,569,2025-05-13 03:00:00+00:00,102857.48707110234,103241.89454505498,103374.13804703896,101809.6,True,True
reference_validation,BULL,20-00,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-16 20:55:00+00:00,104524.2,103533.2,991.0,103582.75,0.15,103384.55,True,2025-05-16 20:55:00+00:00,,True,2025-05-16 21:30:00+00:00,True,2025-05-16 22:10:00+00:00,False,,False,0.0,35.0,75.0,570,2025-05-16 20:00:00+00:00,103710.90587019933,103495.97419367782,103455.68015338467,103543.0,False,False
reference_validation,SIDEWAYS,12-16,2025-05-19 12:00:00+00:00,2025-05-19 16:00:00+00:00,2025-05-19 13:40:00+00:00,103359.5,102732.8,626.6999999999971,102764.135,0.1,102670.13,True,2025-05-19 13:40:00+00:00,,False,,False,,True,2025-05-19 14:10:00+00:00,False,0.0,,,571,2025-05-19 13:00:00+00:00,103527.16616858357,103690.95650805697,103812.67519613652,102924.6,True,True
reference_validation,BULL,08-12,2025-05-20 08:00:00+00:00,2025-05-20 12:00:00+00:00,2025-05-20 08:35:00+00:00,106371.3,104868.5,1502.800000000003,104943.64,0.15,104643.08,True,2025-05-20 08:35:00+00:00,,True,2025-05-20 12:25:00+00:00,True,2025-05-20 12:40:00+00:00,False,,False,0.0,230.0,245.0,572,2025-05-20 08:00:00+00:00,105238.72389823184,104620.42957488059,104511.92050708024,104990.2,False,False
reference_validation,BULL,08-12,2025-05-21 08:00:00+00:00,2025-05-21 12:00:00+00:00,2025-05-21 08:30:00+00:00,107950.0,106400.0,1550.0,106477.5,0.15,106167.5,True,2025-05-21 08:30:00+00:00,,True,2025-05-21 08:45:00+00:00,True,2025-05-21 09:20:00+00:00,False,,False,0.0,15.0,50.0,573,2025-05-21 08:00:00+00:00,106461.05420149805,105652.52973826326,105454.23281209663,106415.9,False,False
reference_validation,BULL,16-20,2025-05-26 16:00:00+00:00,2025-05-26 20:00:00+00:00,2025-05-26 16:40:00+00:00,110400.0,109412.9,987.1000000000058,109462.255,0.1,109314.19,True,2025-05-26 16:40:00+00:00,,True,2025-05-26 16:55:00+00:00,True,2025-05-26 17:00:00+00:00,False,,False,0.0,15.0,20.0,574,2025-05-26 16:00:00+00:00,109312.99168237447,108841.08215575654,108729.63898072453,109471.0,False,False
reference_validation,SIDEWAYS,00-04,2025-05-28 00:00:00+00:00,2025-05-28 04:00:00+00:00,2025-05-28 02:35:00+00:00,109857.6,108533.5,1324.1000000000058,108599.705,0.05,108467.295,True,2025-05-28 02:35:00+00:00,,False,,False,,False,,True,0.0,,,575,2025-05-28 02:00:00+00:00,109312.41551441427,109199.85088102295,109240.06101555114,108550.0,True,False
reference_validation,BEAR,04-08,2025-05-29 04:00:00+00:00,2025-05-29 08:00:00+00:00,2025-05-29 04:55:00+00:00,108450.0,107378.6,1071.3999999999942,107432.17,0.15,107217.89,True,2025-05-29 04:55:00+00:00,,False,,False,,True,2025-05-29 09:15:00+00:00,False,0.0,,,576,2025-05-29 04:00:00+00:00,108015.00476986497,108432.54346629189,108467.36300306067,107469.0,True,True
reference_validation,BEAR,00-04,2025-05-31 00:00:00+00:00,2025-05-31 04:00:00+00:00,2025-05-31 01:40:00+00:00,104849.9,103555.0,1294.8999999999942,103619.745,0.05,103490.255,True,2025-05-31 01:40:00+00:00,,True,2025-05-31 01:50:00+00:00,True,2025-05-31 01:55:00+00:00,False,,False,0.0,10.0,15.0,577,2025-05-31 01:00:00+00:00,104883.7283758921,105940.69356002728,106196.91993838603,103851.5,True,True
reference_validation,BULL,00-04,2025-06-04 00:00:00+00:00,2025-06-04 04:00:00+00:00,2025-06-04 00:50:00+00:00,106208.0,105200.4,1007.6000000000058,105250.78,0.05,105150.02,True,2025-06-04 00:50:00+00:00,,False,,False,,False,,True,0.0,,,578,2025-06-04 00:00:00+00:00,105574.53305817736,105287.32502825133,105267.46866630882,105308.8,False,False
reference_validation,BEAR,04-08,2025-06-05 04:00:00+00:00,2025-06-05 08:00:00+00:00,2025-06-05 06:00:00+00:00,105225.6,104594.8,630.8000000000029,104626.34,0.15,104500.18,True,2025-06-05 06:00:00+00:00,,True,2025-06-05 06:10:00+00:00,True,2025-06-05 06:15:00+00:00,False,,False,0.0,10.0,15.0,579,2025-06-05 06:00:00+00:00,104972.11263367541,105106.03093872171,105131.86185732452,104600.3,True,True
reference_validation,BULL,08-12,2025-06-08 08:00:00+00:00,2025-06-08 12:00:00+00:00,2025-06-08 09:05:00+00:00,105617.2,105358.2,259.0,105371.15,0.15,105319.35,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,580,2025-06-08 09:00:00+00:00,105368.96553885088,104976.24525382517,104926.4539857131,105359.9,False,False
reference_validation,BULL,04-08,2025-06-10 04:00:00+00:00,2025-06-10 08:00:00+00:00,2025-06-10 05:45:00+00:00,110280.0,109340.0,940.0,109387.0,0.15,109199.0,True,2025-06-10 05:45:00+00:00,,True,2025-06-10 05:50:00+00:00,True,2025-06-10 05:55:00+00:00,False,,False,0.0,5.0,10.0,581,2025-06-10 05:00:00+00:00,108627.04644167772,107281.78885242583,106993.99292865333,109353.2,False,False
reference_validation,BULL,20-00,2025-06-11 20:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-11 22:50:00+00:00,109776.5,108331.7,1444.800000000003,108403.94,0.15,108114.98,True,2025-06-11 22:50:00+00:00,,True,2025-06-12 01:35:00+00:00,True,2025-06-12 03:25:00+00:00,False,,False,0.0,165.0,275.0,582,2025-06-11 22:00:00+00:00,109186.70061962494,108912.86874515351,108945.10190068217,108340.8,True,False
reference_validation,BEAR,16-20,2025-06-14 16:00:00+00:00,2025-06-14 20:00:00+00:00,2025-06-14 17:10:00+00:00,105084.2,104570.0,514.1999999999971,104595.71,0.1,104518.58,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,583,2025-06-14 17:00:00+00:00,105027.22403234166,105550.36125379124,105661.64473031358,104573.6,True,True
reference_validation,BEAR,08-12,2025-06-15 08:00:00+00:00,2025-06-15 12:00:00+00:00,2025-06-15 09:00:00+00:00,106099.4,105137.0,962.3999999999942,105185.12,0.15,104992.64,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,584,2025-06-15 09:00:00+00:00,105283.63327896975,105431.11996034323,105447.62318982303,105149.7,True,True
reference_validation,BEAR,16-20,2025-06-17 16:00:00+00:00,2025-06-17 20:00:00+00:00,2025-06-17 17:35:00+00:00,105816.5,104068.0,1748.5,104155.425,0.1,103893.15,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,585,2025-06-17 17:00:00+00:00,105917.89723536646,106235.77885178193,106498.92856945423,104113.0,True,True
reference_validation,BEAR,08-12,2025-06-18 08:00:00+00:00,2025-06-18 12:00:00+00:00,2025-06-18 09:50:00+00:00,105500.0,104660.0,840.0,104702.0,0.15,104534.0,True,2025-06-18 09:50:00+00:00,,True,2025-06-18 10:00:00+00:00,True,2025-06-18 10:05:00+00:00,False,,False,0.0,10.0,15.0,586,2025-06-18 09:00:00+00:00,105054.40408775407,105537.31141944241,105616.58701136816,104664.3,True,True
reference_validation,BEAR,12-16,2025-06-21 12:00:00+00:00,2025-06-21 16:00:00+00:00,2025-06-21 14:35:00+00:00,103940.6,103401.9,538.7000000000116,103428.835,0.1,103348.03,True,2025-06-21 14:35:00+00:00,,True,2025-06-21 15:30:00+00:00,True,2025-06-21 15:40:00+00:00,False,,False,0.0,55.0,65.0,587,2025-06-21 14:00:00+00:00,103715.0492567018,104080.90761091303,104129.62786674956,103609.8,True,True
reference_validation,BULL,08-12,2025-06-30 08:00:00+00:00,2025-06-30 12:00:00+00:00,2025-06-30 09:10:00+00:00,108500.0,107427.5,1072.5,107481.125,0.15,107266.625,True,2025-06-30 09:10:00+00:00,,True,2025-06-30 10:10:00+00:00,True,2025-06-30 14:10:00+00:00,False,,False,0.0,60.0,300.0,588,2025-06-30 09:00:00+00:00,107871.9724463265,107644.83551343705,107662.45528727771,107603.4,True,False
reference_validation,BULL,08-12,2025-07-04 08:00:00+00:00,2025-07-04 12:00:00+00:00,2025-07-04 08:25:00+00:00,109283.2,108661.0,622.1999999999971,108692.11,0.15,108567.67,True,2025-07-04 08:25:00+00:00,,True,2025-07-04 13:10:00+00:00,True,2025-07-04 13:20:00+00:00,False,,False,0.0,285.0,295.0,589,2025-07-04 08:00:00+00:00,109215.85151249907,108829.71244927467,108825.42063518375,108731.2,False,False
reference_validation,BEAR,08-12,2025-07-05 08:00:00+00:00,2025-07-05 12:00:00+00:00,2025-07-05 08:55:00+00:00,108368.1,107946.1,422.0,107967.2,0.15,107882.8,True,2025-07-05 08:55:00+00:00,,True,2025-07-05 09:05:00+00:00,True,2025-07-05 09:10:00+00:00,False,,False,0.0,10.0,15.0,590,2025-07-05 08:00:00+00:00,108129.85393300855,108341.47627953433,108371.92648604329,107958.7,True,True
reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,111399.7,110894.2,505.5,110919.475,0.15,110818.375,True,2025-07-10 10:55:00+00:00,,True,2025-07-10 12:05:00+00:00,True,2025-07-10 12:10:00+00:00,False,,False,0.0,70.0,75.0,591,2025-07-10 10:00:00+00:00,110625.95902087925,109798.64949867525,109630.0930500792,110992.3,False,False
reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,110828.515,0.1,110742.97,True,2025-07-10 12:30:00+00:00,,True,2025-07-10 12:35:00+00:00,True,2025-07-10 12:55:00+00:00,False,,False,0.0,5.0,25.0,592,2025-07-10 12:00:00+00:00,110694.33561573109,109891.32189400973,109749.70458025382,110865.4,False,False
reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,116800.145,0.1,116575.01,True,2025-07-11 16:25:00+00:00,,False,,False,,False,,True,0.0,,,593,2025-07-11 16:00:00+00:00,116601.94242126253,114180.74507118523,113749.7200608402,117206.9,False,False
reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,118381.875,0.15,118155.975,True,2025-07-13 22:25:00+00:00,,False,,False,,True,2025-07-14 02:25:00+00:00,False,0.0,,,594,2025-07-13 22:00:00+00:00,118332.88801618524,117582.16254661263,117421.282366792,118410.6,False,False
reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,119717.05,0.1,119338.6,True,2025-07-14 16:25:00+00:00,,False,,False,,False,,True,0.0,,,595,2025-07-14 16:00:00+00:00,120756.5869504628,119387.20260488674,119197.29677380029,119776.9,False,False
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,119260.365,0.05,119154.635,True,2025-07-23 02:20:00+00:00,,True,2025-07-23 02:45:00+00:00,True,2025-07-23 02:50:00+00:00,False,,False,0.0,25.0,30.0,596,2025-07-23 02:00:00+00:00,119069.48513755505,118549.74069432903,118403.73651491675,119280.0,False,False
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,118603.225,0.15,118278.325,True,2025-07-23 06:30:00+00:00,,True,2025-07-23 06:35:00+00:00,True,2025-07-23 07:50:00+00:00,False,,False,0.0,5.0,80.0,597,2025-07-23 06:00:00+00:00,118985.48814851484,118590.1239115303,118571.19007886514,118576.5,False,False
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,118502.295,0.1,118409.31,True,2025-07-28 13:40:00+00:00,,True,2025-07-28 13:50:00+00:00,True,2025-07-28 13:55:00+00:00,False,,False,0.0,10.0,15.0,598,2025-07-28 13:00:00+00:00,118945.90271797683,118561.57132718609,118531.08545863171,118787.9,False,False
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,117959.25,0.1,117781.5,True,2025-07-28 17:30:00+00:00,,True,2025-07-28 17:35:00+00:00,True,2025-07-28 17:45:00+00:00,False,,False,0.0,5.0,15.0,599,2025-07-28 17:00:00+00:00,118672.79247900544,118497.13521867772,118555.70578494351,118006.1,True,False
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,118421.18,0.15,118244.86,True,2025-07-29 11:15:00+00:00,,True,2025-07-29 11:35:00+00:00,True,2025-07-29 14:10:00+00:00,False,,False,0.0,20.0,175.0,600,2025-07-29 11:00:00+00:00,118462.9715139293,118410.76941876611,118382.926078154,118383.1,False,False
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,117200.0,116600.0,600.0,116630.0,0.1,116540.0,True,2025-08-09 16:55:00+00:00,,True,2025-08-09 17:00:00+00:00,True,2025-08-09 18:50:00+00:00,False,,False,0.0,5.0,115.0,601,2025-08-09 16:00:00+00:00,116831.40386685835,116497.36052510065,116447.62012439652,116640.7,False,False
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,2025-08-09 21:35:00+00:00,116900.9,116458.1,442.7999999999884,116480.24,0.15,116391.68,True,2025-08-09 21:35:00+00:00,,True,2025-08-09 21:40:00+00:00,True,2025-08-09 21:45:00+00:00,False,,False,0.0,5.0,10.0,602,2025-08-09 21:00:00+00:00,116744.46702481747,116517.51635887015,116506.19500990646,116495.3,False,False
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:00:00+00:00,120799.0,118499.0,2300.0,118614.0,0.15,118154.0,True,2025-08-11 22:00:00+00:00,,True,2025-08-11 22:10:00+00:00,False,,False,,True,0.0,10.0,,603,2025-08-11 22:00:00+00:00,119806.22599615126,119207.5440563215,119256.63511474896,118671.3,True,False
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13 06:00:00+00:00,120146.6,119028.0,1118.6000000000058,119083.93,0.15,118860.21,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,604,2025-08-13 06:00:00+00:00,119427.63126303944,119276.25193295888,119279.87038868948,119029.9,True,False
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 16:25:00+00:00,118558.0,118010.0,548.0,118037.4,0.1,117955.2,True,2025-08-17 16:25:00+00:00,,True,2025-08-17 16:35:00+00:00,True,2025-08-17 16:40:00+00:00,False,,False,0.0,10.0,15.0,605,2025-08-17 16:00:00+00:00,117979.77222497782,118005.57690447397,117977.9454424209,118110.8,False,False
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 00:35:00+00:00,116938.7,115929.9,1008.8000000000028,115980.34,0.05,115879.46,True,2025-08-19 00:35:00+00:00,,True,2025-08-19 01:50:00+00:00,True,2025-08-19 01:55:00+00:00,False,,False,0.0,75.0,80.0,606,2025-08-19 00:00:00+00:00,116122.12758547062,116618.76239947227,116650.11439495783,115987.7,True,True
reference_validation,BEAR,16-20,2025-08-21 16:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 16:55:00+00:00,113936.0,112545.4,1390.6000000000058,112614.93,0.1,112406.34,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,607,2025-08-21 16:00:00+00:00,113521.98857349397,113934.36467875831,114036.38955878901,112553.5,True,True
reference_validation,BEAR,08-12,2025-08-22 08:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 10:30:00+00:00,113350.2,112655.5,694.6999999999971,112690.235,0.15,112551.295,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,608,2025-08-22 10:00:00+00:00,112940.80148226634,113328.99790206889,113371.57318555482,112682.4,True,True
reference_validation,SIDEWAYS,20-00,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:15:00+00:00,113153.1,111853.6,1299.5,111918.575,0.15,111658.675,True,2025-08-28 20:15:00+00:00,,True,2025-08-28 20:50:00+00:00,True,2025-08-29 01:25:00+00:00,False,,False,0.0,35.0,310.0,609,2025-08-28 20:00:00+00:00,112410.30651524641,112045.07139963938,112029.45469688276,111957.0,False,False
reference_validation,BEAR,12-16,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:30:00+00:00,108742.9,108359.6,383.2999999999884,108378.765,0.1,108321.27,True,2025-08-30 13:30:00+00:00,,True,2025-08-30 13:45:00+00:00,True,2025-08-30 13:50:00+00:00,False,,False,0.0,15.0,20.0,610,2025-08-30 13:00:00+00:00,108600.98057083155,109543.56919660274,109672.79165397538,108372.3,True,True
reference_validation,BEAR,20-00,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 20:55:00+00:00,108851.0,108562.0,289.0,108576.45,0.15,108518.65,True,2025-08-30 20:55:00+00:00,,True,2025-08-30 21:10:00+00:00,True,2025-08-30 21:35:00+00:00,False,,False,0.0,15.0,40.0,611,2025-08-30 20:00:00+00:00,108653.58784551137,109337.169597521,109414.81590902396,108586.2,True,True
