partition,bull_cross_ts,signal_ts,entry_ts,entry_px,regime_at_cross,regime_at_signal,resolved,exit_reason,exit_ts,exit_px,gross_return,hold_minutes,gross_pnl_usd,net_pnl_usd
development,2024-05-17 04:30:00+00:00,2024-05-17 05:00:00+00:00,2024-05-17 05:15:00+00:00,65504.1,True,True,True,TP,2024-05-17 07:10:00+00:00,66159.141,0.01,115.0,5.0,4.6
development,2024-05-18 23:30:00+00:00,2024-05-19 00:00:00+00:00,2024-05-19 00:15:00+00:00,66937.4,True,True,True,TP,2024-05-19 10:30:00+00:00,67606.77399999999,0.01,615.0,5.0,4.6
development,2024-05-20 04:30:00+00:00,2024-05-20 04:45:00+00:00,2024-05-20 05:00:00+00:00,67100.0,True,True,True,SL,2024-05-20 06:50:00+00:00,66429.0,-0.01,110.0,-5.0,-5.4
development,2024-05-22 10:30:00+00:00,2024-05-22 11:00:00+00:00,2024-05-22 11:15:00+00:00,70235.8,True,True,True,SL,2024-05-22 13:40:00+00:00,69533.442,-0.01,145.0,-5.0,-5.4
development,2024-05-22 15:30:00+00:00,2024-05-22 16:00:00+00:00,2024-05-22 16:15:00+00:00,70706.0,True,True,True,SL,2024-05-22 17:35:00+00:00,69998.94,-0.01,80.0,-5.0,-5.4
development,2024-05-23 08:00:00+00:00,2024-05-23 08:45:00+00:00,2024-05-23 09:00:00+00:00,69734.0,True,True,True,SL,2024-05-23 12:55:00+00:00,69036.66,-0.01,235.0,-5.0,-5.4
development,2024-05-26 07:15:00+00:00,2024-05-26 07:30:00+00:00,2024-05-26 07:45:00+00:00,69371.9,True,True,True,SL,2024-05-26 21:00:00+00:00,68678.181,-0.01,795.0,-5.0,-5.4
development,2024-05-26 14:45:00+00:00,2024-05-26 15:15:00+00:00,2024-05-26 15:30:00+00:00,69298.9,True,True,True,SL,2024-05-26 21:10:00+00:00,68605.911,-0.01,340.0,-5.0,-5.4
development,2024-05-31 12:45:00+00:00,2024-05-31 13:00:00+00:00,2024-05-31 13:15:00+00:00,68748.3,True,True,True,SL,2024-05-31 13:55:00+00:00,68060.817,-0.01,40.0,-5.0,-5.4
development,2024-06-06 01:30:00+00:00,2024-06-06 02:00:00+00:00,2024-06-06 02:15:00+00:00,71240.1,True,True,True,SL,2024-06-06 19:55:00+00:00,70527.69900000001,-0.01,1060.0,-5.0,-5.4
development,2024-06-06 12:15:00+00:00,2024-06-06 13:15:00+00:00,2024-06-06 13:30:00+00:00,71206.7,True,True,True,SL,2024-06-06 19:55:00+00:00,70494.633,-0.01,385.0,-5.0,-5.4
development,2024-06-07 04:15:00+00:00,2024-06-07 04:45:00+00:00,2024-06-07 05:00:00+00:00,71251.4,True,True,True,TP,2024-06-07 12:00:00+00:00,71963.91399999999,0.01,420.0,5.0,4.6
development,2024-07-16 15:00:00+00:00,2024-07-16 15:15:00+00:00,2024-07-16 15:30:00+00:00,64468.4,True,True,True,TP,2024-07-16 16:00:00+00:00,65113.084,0.01,30.0,5.0,4.6
development,2024-07-18 03:45:00+00:00,2024-07-18 04:30:00+00:00,2024-07-18 04:45:00+00:00,64675.2,True,True,True,SL,2024-07-18 14:35:00+00:00,64028.448,-0.01,590.0,-5.0,-5.4
development,2024-07-19 04:00:00+00:00,2024-07-19 04:30:00+00:00,2024-07-19 04:45:00+00:00,64190.0,True,True,True,SL,2024-07-19 08:05:00+00:00,63548.1,-0.01,200.0,-5.0,-5.4
development,2024-07-21 14:45:00+00:00,2024-07-21 15:15:00+00:00,2024-07-21 15:30:00+00:00,67185.0,True,True,True,SL,2024-07-21 17:50:00+00:00,66513.15,-0.01,140.0,-5.0,-5.4
development,2024-07-22 19:30:00+00:00,2024-07-22 19:45:00+00:00,2024-07-22 20:00:00+00:00,68193.6,True,True,True,SL,2024-07-22 22:10:00+00:00,67511.664,-0.01,130.0,-5.0,-5.4
development,2024-07-27 21:45:00+00:00,2024-07-27 22:30:00+00:00,2024-07-27 22:45:00+00:00,68660.1,True,True,True,SL,2024-07-27 23:55:00+00:00,67973.49900000001,-0.01,70.0,-5.0,-5.4
development,2024-07-28 13:45:00+00:00,2024-07-28 14:30:00+00:00,2024-07-28 14:45:00+00:00,67834.9,True,True,True,TP,2024-07-29 00:05:00+00:00,68513.249,0.01,560.0,5.0,4.6
development,2024-07-28 17:45:00+00:00,2024-07-28 18:00:00+00:00,2024-07-28 18:15:00+00:00,67986.5,True,True,True,TP,2024-07-29 00:05:00+00:00,68666.365,0.01,350.0,5.0,4.6
development,2024-08-23 01:15:00+00:00,2024-08-23 01:30:00+00:00,2024-08-23 01:45:00+00:00,60711.9,True,True,True,TP,2024-08-23 06:50:00+00:00,61319.019,0.01,305.0,5.0,4.6
development,2024-08-25 00:30:00+00:00,2024-08-25 01:00:00+00:00,2024-08-25 01:15:00+00:00,64222.4,True,True,True,TP,2024-08-25 23:10:00+00:00,64864.624,0.01,1315.0,5.0,4.6
development,2024-08-25 14:30:00+00:00,2024-08-25 15:00:00+00:00,2024-08-25 15:15:00+00:00,64202.6,True,True,True,TP,2024-08-25 23:10:00+00:00,64844.626,0.01,475.0,5.0,4.6
development,2024-09-14 21:15:00+00:00,2024-09-14 21:45:00+00:00,2024-09-14 22:00:00+00:00,59998.4,True,True,True,SL,2024-09-15 22:10:00+00:00,59398.416,-0.01,1450.0,-5.0,-5.4
development,2024-09-15 13:30:00+00:00,2024-09-15 13:45:00+00:00,2024-09-15 14:00:00+00:00,60155.6,True,True,True,SL,2024-09-15 21:00:00+00:00,59554.043999999994,-0.01,420.0,-5.0,-5.4
development,2024-09-20 23:45:00+00:00,2024-09-21 00:15:00+00:00,2024-09-21 00:30:00+00:00,63093.2,True,True,True,SL,2024-09-22 14:00:00+00:00,62462.268,-0.01,2250.0,-5.0,-5.4
development,2024-09-21 08:45:00+00:00,2024-09-21 09:00:00+00:00,2024-09-21 09:15:00+00:00,63039.2,True,True,True,SL,2024-09-22 22:00:00+00:00,62408.808,-0.01,2205.0,-5.0,-5.4
development,2024-09-26 05:30:00+00:00,2024-09-26 06:00:00+00:00,2024-09-26 06:15:00+00:00,63700.6,True,True,True,TP,2024-09-26 10:30:00+00:00,64337.606,0.01,255.0,5.0,4.6
development,2024-09-28 23:45:00+00:00,2024-09-29 00:15:00+00:00,2024-09-29 00:30:00+00:00,65858.8,True,True,True,SL,2024-09-30 00:25:00+00:00,65200.212,-0.01,1435.0,-5.0,-5.4
development,2024-09-29 13:15:00+00:00,2024-09-29 13:30:00+00:00,2024-09-29 13:45:00+00:00,65792.3,True,True,True,SL,2024-09-30 00:30:00+00:00,65134.377,-0.01,645.0,-5.0,-5.4
development,2024-10-15 08:15:00+00:00,2024-10-15 08:45:00+00:00,2024-10-15 09:00:00+00:00,65733.0,True,True,True,TP,2024-10-15 13:40:00+00:00,66390.33,0.01,280.0,5.0,4.6
development,2024-10-15 13:00:00+00:00,2024-10-15 13:30:00+00:00,2024-10-15 13:45:00+00:00,66414.2,True,True,True,TP,2024-10-15 13:50:00+00:00,67078.342,0.01,5.0,5.0,4.6
development,2024-10-17 23:00:00+00:00,2024-10-17 23:15:00+00:00,2024-10-17 23:30:00+00:00,67369.7,True,True,True,TP,2024-10-18 01:55:00+00:00,68043.397,0.01,145.0,5.0,4.6
development,2024-10-19 22:30:00+00:00,2024-10-19 23:00:00+00:00,2024-10-19 23:15:00+00:00,68312.9,True,True,True,TP,2024-10-20 22:00:00+00:00,68996.029,0.01,1365.0,5.0,4.6
development,2024-10-20 06:45:00+00:00,2024-10-20 07:00:00+00:00,2024-10-20 07:15:00+00:00,68408.3,True,True,True,TP,2024-10-20 22:00:00+00:00,69092.383,0.01,885.0,5.0,4.6
development,2024-10-25 11:45:00+00:00,2024-10-25 12:00:00+00:00,2024-10-25 12:15:00+00:00,68123.8,True,True,True,SL,2024-10-25 15:50:00+00:00,67442.562,-0.01,215.0,-5.0,-5.4
development,2024-10-30 21:00:00+00:00,2024-10-30 21:45:00+00:00,2024-10-30 22:00:00+00:00,72394.1,True,True,True,SL,2024-10-31 13:45:00+00:00,71670.159,-0.01,945.0,-5.0,-5.4
development,2024-11-07 15:30:00+00:00,2024-11-07 15:45:00+00:00,2024-11-07 16:00:00+00:00,76081.5,True,True,True,TP,2024-11-07 20:15:00+00:00,76842.315,0.01,255.0,5.0,4.6
development,2024-11-09 22:15:00+00:00,2024-11-09 22:30:00+00:00,2024-11-09 22:45:00+00:00,76510.0,True,True,True,TP,2024-11-10 02:15:00+00:00,77275.1,0.01,210.0,5.0,4.6
development,2024-11-12 18:30:00+00:00,2024-11-12 18:45:00+00:00,2024-11-12 19:00:00+00:00,88836.2,True,True,True,TP,2024-11-12 19:30:00+00:00,89724.56199999999,0.01,30.0,5.0,4.6
development,2024-11-13 12:30:00+00:00,2024-11-13 13:00:00+00:00,2024-11-13 13:15:00+00:00,87688.7,True,True,True,TP,2024-11-13 13:30:00+00:00,88565.587,0.01,15.0,5.0,4.6
development,2024-11-14 07:45:00+00:00,2024-11-14 08:00:00+00:00,2024-11-14 08:15:00+00:00,91426.5,True,True,True,SL,2024-11-14 08:45:00+00:00,90512.235,-0.01,30.0,-5.0,-5.4
development,2024-11-16 19:00:00+00:00,2024-11-16 19:30:00+00:00,2024-11-16 19:45:00+00:00,91117.4,True,True,True,SL,2024-11-17 01:45:00+00:00,90206.226,-0.01,360.0,-5.0,-5.4
development,2024-11-16 21:30:00+00:00,2024-11-16 21:45:00+00:00,2024-11-16 22:00:00+00:00,91061.5,True,True,True,SL,2024-11-17 01:45:00+00:00,90150.885,-0.01,225.0,-5.0,-5.4
development,2024-11-17 08:45:00+00:00,2024-11-17 09:00:00+00:00,2024-11-17 09:15:00+00:00,91308.3,True,True,True,SL,2024-11-17 13:40:00+00:00,90395.217,-0.01,265.0,-5.0,-5.4
development,2024-11-18 15:45:00+00:00,2024-11-18 17:15:00+00:00,2024-11-18 17:30:00+00:00,91927.3,True,True,True,SL,2024-11-18 17:45:00+00:00,91008.027,-0.01,15.0,-5.0,-5.4
development,2024-11-18 20:45:00+00:00,2024-11-18 21:00:00+00:00,2024-11-18 21:15:00+00:00,92024.4,True,True,True,SL,2024-11-18 22:05:00+00:00,91104.15599999999,-0.01,50.0,-5.0,-5.4
development,2024-11-19 02:45:00+00:00,2024-11-19 03:00:00+00:00,2024-11-19 03:15:00+00:00,91365.4,True,True,True,TP,2024-11-19 12:15:00+00:00,92279.05399999999,0.01,540.0,5.0,4.6
development,2024-11-20 06:15:00+00:00,2024-11-20 07:00:00+00:00,2024-11-20 07:15:00+00:00,92600.1,True,True,True,TP,2024-11-20 09:15:00+00:00,93526.10100000001,0.01,120.0,5.0,4.6
development,2024-11-22 17:00:00+00:00,2024-11-22 18:00:00+00:00,2024-11-22 18:15:00+00:00,99049.9,True,True,True,SL,2024-11-23 16:15:00+00:00,98059.401,-0.01,1320.0,-5.0,-5.4
development,2024-11-23 14:15:00+00:00,2024-11-23 14:30:00+00:00,2024-11-23 14:45:00+00:00,98785.5,True,True,True,SL,2024-11-23 16:20:00+00:00,97797.645,-0.01,95.0,-5.0,-5.4
development,2024-11-24 02:15:00+00:00,2024-11-24 03:45:00+00:00,2024-11-24 04:00:00+00:00,98260.9,True,True,True,SL,2024-11-24 12:00:00+00:00,97278.291,-0.01,480.0,-5.0,-5.4
development,2024-11-28 23:00:00+00:00,2024-11-28 23:15:00+00:00,2024-11-28 23:30:00+00:00,95932.6,True,True,True,TP,2024-11-29 02:40:00+00:00,96891.926,0.01,190.0,5.0,4.6
development,2024-11-30 17:45:00+00:00,2024-11-30 18:00:00+00:00,2024-11-30 18:15:00+00:00,96910.1,True,True,True,SL,2024-12-01 02:35:00+00:00,95940.99900000001,-0.01,500.0,-5.0,-5.4
development,2024-12-01 08:30:00+00:00,2024-12-01 08:45:00+00:00,2024-12-01 09:00:00+00:00,97100.1,True,True,True,TP,2024-12-02 01:25:00+00:00,98071.10100000001,0.01,985.0,5.0,4.6
development,2024-12-02 15:45:00+00:00,2024-12-02 16:00:00+00:00,2024-12-02 16:15:00+00:00,97318.3,True,True,True,SL,2024-12-02 16:35:00+00:00,96345.117,-0.01,20.0,-5.0,-5.4
development,2024-12-06 14:15:00+00:00,2024-12-06 14:45:00+00:00,2024-12-06 15:00:00+00:00,99524.9,True,True,True,TP,2024-12-06 17:40:00+00:00,100520.14899999999,0.01,160.0,5.0,4.6
development,2024-12-07 18:00:00+00:00,2024-12-07 18:15:00+00:00,2024-12-07 18:30:00+00:00,99790.4,True,True,True,SL,2024-12-08 09:55:00+00:00,98792.496,-0.01,925.0,-5.0,-5.4
development,2024-12-08 13:15:00+00:00,2024-12-08 13:30:00+00:00,2024-12-08 13:45:00+00:00,100399.9,True,True,True,TP,2024-12-08 23:55:00+00:00,101403.89899999999,0.01,610.0,5.0,4.6
development,2024-12-12 12:45:00+00:00,2024-12-12 13:00:00+00:00,2024-12-12 13:15:00+00:00,100842.0,True,True,True,TP,2024-12-12 16:00:00+00:00,101850.42,0.01,165.0,5.0,4.6
development,2024-12-13 10:45:00+00:00,2024-12-13 11:00:00+00:00,2024-12-13 11:15:00+00:00,100450.4,True,True,True,TP,2024-12-13 17:35:00+00:00,101454.904,0.01,380.0,5.0,4.6
development,2024-12-15 01:00:00+00:00,2024-12-15 01:15:00+00:00,2024-12-15 01:30:00+00:00,101538.9,True,True,True,TP,2024-12-15 04:20:00+00:00,102554.28899999999,0.01,170.0,5.0,4.6
development,2024-12-16 14:45:00+00:00,2024-12-16 15:00:00+00:00,2024-12-16 15:15:00+00:00,105989.2,True,True,True,TP,2024-12-16 16:35:00+00:00,107049.092,0.01,80.0,5.0,4.6
reference_validation,2025-01-04 19:00:00+00:00,2025-01-04 19:15:00+00:00,2025-01-04 19:30:00+00:00,98121.4,True,True,True,TP,2025-01-06 02:05:00+00:00,99102.614,0.01,1835.0,5.0,4.6
reference_validation,2025-01-05 20:00:00+00:00,2025-01-05 20:15:00+00:00,2025-01-05 20:30:00+00:00,98461.4,True,True,True,TP,2025-01-06 04:55:00+00:00,99446.014,0.01,505.0,5.0,4.6
reference_validation,2025-01-16 17:30:00+00:00,2025-01-16 18:45:00+00:00,2025-01-16 19:00:00+00:00,99524.5,True,True,True,TP,2025-01-16 20:00:00+00:00,100519.745,0.01,60.0,5.0,4.6
reference_validation,2025-01-18 14:00:00+00:00,2025-01-18 14:45:00+00:00,2025-01-18 15:00:00+00:00,103947.2,True,True,True,TP,2025-01-19 02:20:00+00:00,104986.67199999999,0.01,680.0,5.0,4.6
reference_validation,2025-01-25 15:15:00+00:00,2025-01-25 15:45:00+00:00,2025-01-25 16:00:00+00:00,104852.1,True,True,True,SL,2025-01-26 23:00:00+00:00,103803.579,-0.01,1860.0,-5.0,-5.4
reference_validation,2025-01-26 03:45:00+00:00,2025-01-26 04:00:00+00:00,2025-01-26 04:15:00+00:00,105068.3,True,True,True,SL,2025-01-26 23:00:00+00:00,104017.617,-0.01,1125.0,-5.0,-5.4
reference_validation,2025-01-26 15:00:00+00:00,2025-01-26 15:15:00+00:00,2025-01-26 15:30:00+00:00,104959.8,True,True,True,SL,2025-01-26 23:00:00+00:00,103910.202,-0.01,450.0,-5.0,-5.4
reference_validation,2025-03-25 11:45:00+00:00,2025-03-25 13:00:00+00:00,2025-03-25 13:15:00+00:00,87315.7,True,True,True,TP,2025-03-25 15:10:00+00:00,88188.857,0.01,115.0,5.0,4.6
reference_validation,2025-03-26 00:30:00+00:00,2025-03-26 01:00:00+00:00,2025-03-26 01:15:00+00:00,87671.4,True,True,True,SL,2025-03-26 13:55:00+00:00,86794.68599999999,-0.01,760.0,-5.0,-5.4
reference_validation,2025-03-26 07:00:00+00:00,2025-03-26 07:15:00+00:00,2025-03-26 07:30:00+00:00,87966.1,True,True,True,SL,2025-03-26 13:55:00+00:00,87086.439,-0.01,385.0,-5.0,-5.4
reference_validation,2025-03-27 01:45:00+00:00,2025-03-27 02:00:00+00:00,2025-03-27 02:15:00+00:00,87475.7,True,True,True,SL,2025-03-27 13:10:00+00:00,86600.943,-0.01,655.0,-5.0,-5.4
reference_validation,2025-04-14 02:15:00+00:00,2025-04-14 02:30:00+00:00,2025-04-14 02:45:00+00:00,85262.3,True,True,True,SL,2025-04-14 04:15:00+00:00,84409.677,-0.01,90.0,-5.0,-5.4
reference_validation,2025-04-14 18:00:00+00:00,2025-04-14 18:45:00+00:00,2025-04-14 19:00:00+00:00,84950.6,True,True,True,TP,2025-04-15 05:35:00+00:00,85800.106,0.01,635.0,5.0,4.6
reference_validation,2025-04-15 01:15:00+00:00,2025-04-15 01:30:00+00:00,2025-04-15 01:45:00+00:00,84973.6,True,True,True,TP,2025-04-15 05:35:00+00:00,85823.33600000001,0.01,230.0,5.0,4.6
reference_validation,2025-04-21 23:45:00+00:00,2025-04-22 00:00:00+00:00,2025-04-22 00:15:00+00:00,87476.3,True,True,True,TP,2025-04-22 01:15:00+00:00,88351.06300000001,0.01,60.0,5.0,4.6
reference_validation,2025-04-23 16:30:00+00:00,2025-04-23 16:45:00+00:00,2025-04-23 17:00:00+00:00,93585.5,True,True,True,SL,2025-04-24 03:55:00+00:00,92649.645,-0.01,655.0,-5.0,-5.4
reference_validation,2025-04-24 15:00:00+00:00,2025-04-24 15:30:00+00:00,2025-04-24 15:45:00+00:00,93199.3,True,True,True,TP,2025-04-25 01:05:00+00:00,94131.293,0.01,560.0,5.0,4.6
reference_validation,2025-04-25 06:15:00+00:00,2025-04-25 06:30:00+00:00,2025-04-25 06:45:00+00:00,93497.5,True,True,True,TP,2025-04-25 11:55:00+00:00,94432.475,0.01,310.0,5.0,4.6
reference_validation,2025-04-26 22:30:00+00:00,2025-04-26 22:45:00+00:00,2025-04-26 23:00:00+00:00,94733.8,True,True,True,SL,2025-04-27 05:25:00+00:00,93786.462,-0.01,385.0,-5.0,-5.4
reference_validation,2025-04-28 20:45:00+00:00,2025-04-28 21:15:00+00:00,2025-04-28 21:30:00+00:00,94352.9,True,True,True,TP,2025-04-29 01:10:00+00:00,95296.42899999999,0.01,220.0,5.0,4.6
reference_validation,2025-04-29 07:15:00+00:00,2025-04-29 07:45:00+00:00,2025-04-29 08:00:00+00:00,94877.9,True,True,True,SL,2025-04-29 22:20:00+00:00,93929.121,-0.01,860.0,-5.0,-5.4
reference_validation,2025-04-30 04:45:00+00:00,2025-04-30 05:30:00+00:00,2025-04-30 05:45:00+00:00,94955.6,True,True,True,SL,2025-04-30 13:40:00+00:00,94006.04400000001,-0.01,475.0,-5.0,-5.4
reference_validation,2025-04-30 09:30:00+00:00,2025-04-30 10:30:00+00:00,2025-04-30 10:45:00+00:00,94931.9,True,True,True,SL,2025-04-30 13:40:00+00:00,93982.58099999999,-0.01,175.0,-5.0,-5.4
reference_validation,2025-05-07 21:45:00+00:00,2025-05-07 22:00:00+00:00,2025-05-07 22:15:00+00:00,97129.4,True,True,True,TP,2025-05-08 01:00:00+00:00,98100.69399999999,0.01,165.0,5.0,4.6
reference_validation,2025-05-10 02:00:00+00:00,2025-05-10 02:30:00+00:00,2025-05-10 02:45:00+00:00,103146.5,True,True,True,TP,2025-05-10 23:15:00+00:00,104177.965,0.01,1230.0,5.0,4.6
reference_validation,2025-05-10 22:30:00+00:00,2025-05-10 23:00:00+00:00,2025-05-10 23:15:00+00:00,103961.3,True,True,True,TP,2025-05-12 01:05:00+00:00,105000.913,0.01,1550.0,5.0,4.6
reference_validation,2025-05-11 09:00:00+00:00,2025-05-11 09:15:00+00:00,2025-05-11 09:30:00+00:00,104267.7,True,True,True,TP,2025-05-12 07:00:00+00:00,105310.377,0.01,1290.0,5.0,4.6
reference_validation,2025-05-11 18:45:00+00:00,2025-05-11 19:00:00+00:00,2025-05-11 19:15:00+00:00,104536.0,True,True,True,TP,2025-05-12 07:00:00+00:00,105581.36,0.01,705.0,5.0,4.6
reference_validation,2025-05-12 00:45:00+00:00,2025-05-12 01:00:00+00:00,2025-05-12 01:15:00+00:00,104713.0,True,True,True,SL,2025-05-12 02:55:00+00:00,103665.87,-0.01,100.0,-5.0,-5.4
reference_validation,2025-05-12 07:00:00+00:00,2025-05-12 08:30:00+00:00,2025-05-12 08:45:00+00:00,104467.6,True,True,True,SL,2025-05-12 14:25:00+00:00,103422.924,-0.01,340.0,-5.0,-5.4
reference_validation,2025-05-14 12:00:00+00:00,2025-05-14 12:30:00+00:00,2025-05-14 12:45:00+00:00,104151.2,True,True,True,SL,2025-05-14 14:20:00+00:00,103109.688,-0.01,95.0,-5.0,-5.4
reference_validation,2025-05-16 15:00:00+00:00,2025-05-16 15:30:00+00:00,2025-05-16 15:45:00+00:00,103966.0,True,True,True,SL,2025-05-17 01:05:00+00:00,102926.34,-0.01,560.0,-5.0,-5.4
reference_validation,2025-05-20 17:15:00+00:00,2025-05-20 17:30:00+00:00,2025-05-20 17:45:00+00:00,106157.7,True,True,True,TP,2025-05-20 19:55:00+00:00,107219.277,0.01,130.0,5.0,4.6
reference_validation,2025-05-21 13:45:00+00:00,2025-05-21 14:00:00+00:00,2025-05-21 14:15:00+00:00,107369.9,True,True,True,TP,2025-05-21 14:50:00+00:00,108443.599,0.01,35.0,5.0,4.6
reference_validation,2025-05-27 08:00:00+00:00,2025-05-27 08:45:00+00:00,2025-05-27 09:00:00+00:00,109651.4,True,True,True,SL,2025-05-27 22:20:00+00:00,108554.886,-0.01,800.0,-5.0,-5.4
reference_validation,2025-06-10 19:30:00+00:00,2025-06-10 20:15:00+00:00,2025-06-10 20:30:00+00:00,109487.5,True,True,True,SL,2025-06-11 18:20:00+00:00,108392.625,-0.01,1310.0,-5.0,-5.4
reference_validation,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 14:15:00+00:00,109948.2,True,True,True,SL,2025-06-11 18:00:00+00:00,108848.718,-0.01,225.0,-5.0,-5.4
reference_validation,2025-06-27 04:15:00+00:00,2025-06-27 04:30:00+00:00,2025-06-27 04:45:00+00:00,107412.7,True,True,True,SL,2025-06-27 13:50:00+00:00,106338.57299999999,-0.01,545.0,-5.0,-5.4
reference_validation,2025-06-27 21:30:00+00:00,2025-06-27 22:00:00+00:00,2025-06-27 22:15:00+00:00,107115.1,True,True,True,TP,2025-06-29 10:20:00+00:00,108186.251,0.01,2165.0,5.0,4.6
reference_validation,2025-06-28 01:45:00+00:00,2025-06-28 02:15:00+00:00,2025-06-28 02:30:00+00:00,107135.0,True,True,True,TP,2025-06-29 10:20:00+00:00,108206.35,0.01,1910.0,5.0,4.6
reference_validation,2025-06-28 22:30:00+00:00,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,107240.9,True,True,True,TP,2025-06-29 11:50:00+00:00,108313.309,0.01,710.0,5.0,4.6
reference_validation,2025-06-29 22:45:00+00:00,2025-06-29 23:15:00+00:00,2025-06-29 23:30:00+00:00,108339.9,True,True,True,SL,2025-06-30 14:05:00+00:00,107256.50099999999,-0.01,875.0,-5.0,-5.4
reference_validation,2025-07-05 04:15:00+00:00,2025-07-05 05:45:00+00:00,2025-07-05 06:00:00+00:00,108082.6,True,True,True,TP,2025-07-06 21:25:00+00:00,109163.426,0.01,2365.0,5.0,4.6
reference_validation,2025-07-05 11:15:00+00:00,2025-07-05 11:30:00+00:00,2025-07-05 11:45:00+00:00,108164.3,True,True,True,TP,2025-07-06 21:25:00+00:00,109245.943,0.01,2020.0,5.0,4.6
reference_validation,2025-07-09 08:00:00+00:00,2025-07-09 08:15:00+00:00,2025-07-09 08:30:00+00:00,108765.7,True,True,True,TP,2025-07-09 19:15:00+00:00,109853.357,0.01,645.0,5.0,4.6
reference_validation,2025-07-09 10:00:00+00:00,2025-07-09 10:30:00+00:00,2025-07-09 10:45:00+00:00,108831.6,True,True,True,TP,2025-07-09 19:15:00+00:00,109919.91600000001,0.01,510.0,5.0,4.6
reference_validation,2025-07-13 03:15:00+00:00,2025-07-13 03:45:00+00:00,2025-07-13 04:00:00+00:00,117711.6,True,True,True,TP,2025-07-13 14:15:00+00:00,118888.716,0.01,615.0,5.0,4.6
reference_validation,2025-07-19 03:45:00+00:00,2025-07-19 04:00:00+00:00,2025-07-19 04:15:00+00:00,118319.1,True,True,True,SL,2025-07-20 22:05:00+00:00,117135.909,-0.01,2510.0,-5.0,-5.4
reference_validation,2025-07-23 23:00:00+00:00,2025-07-23 23:45:00+00:00,2025-07-24 00:00:00+00:00,118713.4,True,True,True,SL,2025-07-24 05:20:00+00:00,117526.26599999999,-0.01,320.0,-5.0,-5.4
reference_validation,2025-07-24 11:00:00+00:00,2025-07-24 11:30:00+00:00,2025-07-24 11:45:00+00:00,118600.0,True,True,True,SL,2025-07-25 01:15:00+00:00,117414.0,-0.01,810.0,-5.0,-5.4
reference_validation,2025-08-12 14:45:00+00:00,2025-08-12 15:15:00+00:00,2025-08-12 15:30:00+00:00,119738.8,True,True,True,TP,2025-08-13 13:45:00+00:00,120936.18800000001,0.01,1335.0,5.0,4.6
reference_validation,2025-08-13 08:30:00+00:00,2025-08-13 08:45:00+00:00,2025-08-13 09:00:00+00:00,120015.6,True,True,True,TP,2025-08-13 13:50:00+00:00,121215.75600000001,0.01,290.0,5.0,4.6
reference_validation,2025-09-09 06:00:00+00:00,2025-09-09 06:30:00+00:00,2025-09-09 06:45:00+00:00,112780.9,True,True,True,SL,2025-09-09 14:30:00+00:00,111653.091,-0.01,465.0,-5.0,-5.4
reference_validation,2025-09-10 06:15:00+00:00,2025-09-10 06:30:00+00:00,2025-09-10 06:45:00+00:00,111826.0,True,True,True,TP,2025-09-10 12:30:00+00:00,112944.26,0.01,345.0,5.0,4.6
reference_validation,2025-09-12 16:00:00+00:00,2025-09-12 16:15:00+00:00,2025-09-12 16:30:00+00:00,115318.0,True,True,True,TP,2025-09-12 19:25:00+00:00,116471.18000000001,0.01,175.0,5.0,4.6
reference_validation,2025-09-13 08:30:00+00:00,2025-09-13 09:30:00+00:00,2025-09-13 09:45:00+00:00,115850.0,True,True,True,SL,2025-09-15 08:55:00+00:00,114691.5,-0.01,2830.0,-5.0,-5.4
reference_validation,2025-09-13 21:15:00+00:00,2025-09-13 21:45:00+00:00,2025-09-13 22:00:00+00:00,115849.8,True,True,True,SL,2025-09-15 08:55:00+00:00,114691.302,-0.01,2095.0,-5.0,-5.4
reference_validation,2025-09-14 08:30:00+00:00,2025-09-14 09:00:00+00:00,2025-09-14 09:15:00+00:00,115908.4,True,True,True,SL,2025-09-15 08:55:00+00:00,114749.31599999999,-0.01,1420.0,-5.0,-5.4
reference_validation,2025-09-14 21:15:00+00:00,2025-09-14 21:30:00+00:00,2025-09-14 21:45:00+00:00,116021.1,True,True,True,SL,2025-09-15 01:05:00+00:00,114860.88900000001,-0.01,200.0,-5.0,-5.4
reference_validation,2025-09-15 04:45:00+00:00,2025-09-15 05:00:00+00:00,2025-09-15 05:15:00+00:00,116120.4,True,True,True,SL,2025-09-15 08:50:00+00:00,114959.196,-0.01,215.0,-5.0,-5.4
reference_validation,2025-10-03 09:45:00+00:00,2025-10-03 10:00:00+00:00,2025-10-03 10:15:00+00:00,120305.0,True,True,True,TP,2025-10-03 15:30:00+00:00,121508.05,0.01,315.0,5.0,4.6
reference_validation,2025-10-04 13:15:00+00:00,2025-10-04 13:30:00+00:00,2025-10-04 13:45:00+00:00,122351.4,True,True,True,TP,2025-10-05 02:30:00+00:00,123574.91399999999,0.01,765.0,5.0,4.6
reference_validation,2025-10-04 22:00:00+00:00,2025-10-04 22:15:00+00:00,2025-10-04 22:30:00+00:00,122192.9,True,True,True,TP,2025-10-05 02:30:00+00:00,123414.829,0.01,240.0,5.0,4.6
reference_validation,2025-10-06 00:00:00+00:00,2025-10-06 00:15:00+00:00,2025-10-06 00:30:00+00:00,123625.4,True,True,True,TP,2025-10-06 13:25:00+00:00,124861.654,0.01,775.0,5.0,4.6
