structure_id,sweep_i_h1,sweep_time,sweep_close_time,year,liquidity_high,liquidity_pivot_i,liquidity_confirm_i,significant_low,significant_low_pivot_i,significant_low_confirm_i,sweep_open,sweep_high,sweep_low,sweep_close,sweep_depth_pct,bos_i_h1,bos_time,bos_close_time,bos_close,bos_low,bars_sweep_to_bos,displacement_range_units,bear_path_efficiency,origin_i_h1,origin_time,origin_open,origin_high,origin_low,origin_close,zone_low,zone_high,new_low_below_significant_pct,first_return_i_5m,first_return_time,bos_to_return_min,return_open,return_high,return_low,return_close,activation_i_5m,activation_bar_time,signal_time,return_to_activation_min,activation_open,activation_high,activation_low,activation_close,invalidated_before_activation
2024-08-03 12:00:00+00:00__H33936__L33938,33941,2024-08-03 12:00:00+00:00,2024-08-03 13:00:00+00:00,2024,153.439,33936,33938,148.2,33938,33940,152.31,153.54,151.854,152.569,0.06582420375522702,33944,2024-08-03 15:00:00+00:00,2024-08-03 16:00:00+00:00,146.111,145.988,3,2.6246246246246248,1.0,33941,2024-08-03 12:00:00+00:00,152.31,153.54,151.854,152.569,151.854,153.54,1.4925775978407485,408348,2024-08-07 04:00:00+00:00,5040.0,151.473,152.0,151.103,151.293,408348,2024-08-07 04:00:00+00:00,2024-08-07 04:05:00+00:00,0.0,151.473,152.0,151.103,151.293,0
2024-08-25 23:00:00+00:00__H34473__L34477,34480,2024-08-25 23:00:00+00:00,2024-08-26 00:00:00+00:00,2024,160.277,34473,34475,158.465,34477,34479,160.524,161.177,158.358,158.88,0.5615278549012004,34482,2024-08-26 01:00:00+00:00,2024-08-26 02:00:00+00:00,158.036,157.859,2,2.411516314779247,0.7482269503546141,34481,2024-08-26 00:00:00+00:00,158.881,159.837,158.224,159.022,158.224,159.837,0.3824188306566084,413796,2024-08-26 02:00:00+00:00,0.0,158.035,158.275,157.952,158.012,413796,2024-08-26 02:00:00+00:00,2024-08-26 02:05:00+00:00,0.0,158.035,158.275,157.952,158.012,0
2024-08-26 11:00:00+00:00__H34485__L34488,34492,2024-08-26 11:00:00+00:00,2024-08-26 12:00:00+00:00,2024,161.082,34485,34487,158.256,34488,34490,161.133,161.848,160.105,160.309,0.47553419997270474,34495,2024-08-26 14:00:00+00:00,2024-08-26 15:00:00+00:00,157.28,155.803,3,3.0596115204286853,0.6343455497382221,34494,2024-08-26 13:00:00+00:00,159.28,160.465,158.824,160.155,158.824,160.465,1.5500202204023878,413990,2024-08-26 18:10:00+00:00,190.0,157.2,159.05,157.045,158.615,413996,2024-08-26 18:40:00+00:00,2024-08-26 18:45:00+00:00,30.0,159.053,159.28,158.614,158.696,0
2024-09-29 01:00:00+00:00__H35287__L35294,35298,2024-09-29 01:00:00+00:00,2024-09-29 02:00:00+00:00,2024,157.968,35287,35289,155.537,35294,35296,156.723,157.997,156.593,157.926,0.01835814848578643,35303,2024-09-29 06:00:00+00:00,2024-09-29 07:00:00+00:00,155.408,155.176,5,2.6815121698602273,0.8859957776213896,35300,2024-09-29 03:00:00+00:00,157.626,157.888,157.051,157.787,157.051,157.888,0.23209911468012012,423709,2024-09-29 12:05:00+00:00,305.0,156.999,157.245,156.999,157.098,423710,2024-09-29 12:10:00+00:00,2024-09-29 12:15:00+00:00,5.0,157.099,157.142,156.884,156.886,0
2024-09-29 02:00:00+00:00__H35282__L35294,35299,2024-09-29 02:00:00+00:00,2024-09-29 03:00:00+00:00,2024,157.657,35282,35284,155.537,35294,35296,157.925,158.499,157.562,157.625,0.5340707992667504,35303,2024-09-29 06:00:00+00:00,2024-09-29 07:00:00+00:00,155.408,155.176,4,3.131712259371859,0.8724911452184144,35300,2024-09-29 03:00:00+00:00,157.626,157.888,157.051,157.787,157.051,157.888,0.23209911468012012,423709,2024-09-29 12:05:00+00:00,305.0,156.999,157.245,156.999,157.098,423710,2024-09-29 12:10:00+00:00,2024-09-29 12:15:00+00:00,5.0,157.099,157.142,156.884,156.886,0
2024-10-27 22:00:00+00:00__H35986__L35988,35991,2024-10-27 22:00:00+00:00,2024-10-27 23:00:00+00:00,2024,177.75,35986,35988,175.51,35988,35990,177.0,178.13,177.0,177.69,0.2137834036568087,35995,2024-10-28 02:00:00+00:00,2024-10-28 03:00:00+00:00,175.08,174.66,4,2.089041095890388,1.0,35991,2024-10-27 22:00:00+00:00,177.0,178.13,177.0,177.69,177.0,178.13,0.484302888724286,432014,2024-10-28 08:10:00+00:00,310.0,176.31,177.12,176.28,177.01,432015,2024-10-28 08:15:00+00:00,2024-10-28 08:20:00+00:00,5.0,177.0,177.4,176.68,176.92,0
2024-10-29 17:00:00+00:00__H36028__L36031,36034,2024-10-29 17:00:00+00:00,2024-10-29 18:00:00+00:00,2024,181.81,36028,36030,178.31,36031,36033,182.41,183.03,180.14,180.82,0.671030196358835,36036,2024-10-29 19:00:00+00:00,2024-10-29 20:00:00+00:00,178.13,178.04,2,2.890855457227129,0.7620396600566502,36035,2024-10-29 18:00:00+00:00,180.82,182.14,180.45,181.24,180.45,182.14,0.15142168134148967,432517,2024-10-30 02:05:00+00:00,365.0,180.21,180.8,180.11,180.55,432518,2024-10-30 02:10:00+00:00,2024-10-30 02:15:00+00:00,5.0,180.56,180.6,180.14,180.41,0
2024-11-12 19:00:00+00:00__H36368__L36369,36372,2024-11-12 19:00:00+00:00,2024-11-12 20:00:00+00:00,2024,213.76,36368,36370,206.81,36369,36371,213.45,215.58,213.02,213.36,0.8514221556886303,36380,2024-11-13 03:00:00+00:00,2024-11-13 04:00:00+00:00,203.32,203.11,8,2.7034178610804913,0.6933701657458569,36375,2024-11-12 22:00:00+00:00,213.14,215.71,211.92,215.27,211.92,215.71,1.7890817658720508,436687,2024-11-13 13:35:00+00:00,575.0,209.47,211.96,208.61,211.23,436692,2024-11-13 14:00:00+00:00,2024-11-13 14:05:00+00:00,25.0,212.61,212.72,210.0,211.24,0
2024-12-17 19:00:00+00:00__H37205__L37208,37212,2024-12-17 19:00:00+00:00,2024-12-17 20:00:00+00:00,2024,227.5,37205,37207,216.95,37208,37210,227.82,228.78,226.14,227.45,0.5626373626373526,37222,2024-12-18 05:00:00+00:00,2024-12-18 06:00:00+00:00,215.67,215.21,10,4.665480427046265,0.8307475317348358,37219,2024-12-18 02:00:00+00:00,218.36,220.23,217.82,218.61,217.82,220.23,0.8020281170776588,446736,2024-12-18 11:00:00+00:00,300.0,217.34,217.82,217.19,217.78,446741,2024-12-18 11:25:00+00:00,2024-12-18 11:30:00+00:00,25.0,218.29,218.41,217.55,217.59,0
2024-12-25 19:00:00+00:00__H37399__L37401,37404,2024-12-25 19:00:00+00:00,2024-12-25 20:00:00+00:00,2024,199.35,37399,37401,196.04,37401,37403,198.16,199.37,198.11,199.14,0.010032605969412245,37413,2024-12-26 04:00:00+00:00,2024-12-26 05:00:00+00:00,195.12,194.61,9,2.114427860696527,0.5894428152492648,37411,2024-12-26 02:00:00+00:00,196.82,198.9,195.8,197.0,195.8,198.9,0.7294429708222702,449757,2024-12-28 22:45:00+00:00,3945.0,195.06,195.8,195.05,195.55,449758,2024-12-28 22:50:00+00:00,2024-12-28 22:55:00+00:00,5.0,195.56,195.98,195.27,195.52,0
