i,period,date,win,pnl,reason,mfe_r,mae_r,pre_range_pos2h,pre_taker2h,pre_taker6h,pre_close_vs_ema7,pre_close_vs_ema20,pre_ema_spread,pre_ret2h,pre_ret6h,cp120_alive,cp120_progress_r,cp120_mfe_r,cp120_mae_r,cp120_taker,cp120_tail30_taker,cp120_close_vs_ema7_r,cp120_close_vs_ema20_r,cp120_above7,cp120_above20,cp120_green_frac,cp120_last3_slope_r,cp240_alive,cp240_progress_r,cp240_mfe_r,cp240_mae_r,cp240_taker,cp240_tail30_taker,cp240_close_vs_ema7_r,cp240_close_vs_ema20_r,cp240_above7,cp240_above20,cp240_green_frac,cp240_last3_slope_r,cp360_alive,cp360_progress_r,cp360_mfe_r,cp360_mae_r,cp360_taker,cp360_tail30_taker,cp360_close_vs_ema7_r,cp360_close_vs_ema20_r,cp360_above7,cp360_above20,cp360_green_frac,cp360_last3_slope_r
66,D,2025-03-09,True,11.749999999999956,TP,1.96486253708741,0.08246275432263353,0.06804072510552366,0.08709249789082496,0.021753670196343222,-0.0008936595422721627,-0.0015030645675691012,-0.0006099501130357732,-0.001298557611119855,-0.002338460106568685,True,0.7798977461846435,0.9054243833201969,0.08246275432263353,-0.1248895605109771,-0.10152140388383557,-0.17336304843108236,-0.41240339544311244,0.0,0.0,0.375,-0.034734311669233034,True,0.9795575664991293,1.3413941369814615,0.08246275432263353,-0.06866860807247843,-0.008651573763657439,-0.008835675096035318,-0.10034767767796199,0.0,0.0,0.4375,-0.01432686236716174,False,,,,,,,,,,,
67,D,2025-03-16,True,11.756165329115818,TP,1.84209013112934,0.7759338218094999,0.7139076034648881,-0.06983384107511514,-0.020178679993981707,9.790886133065335e-05,0.00013066680601681036,3.275473770680826e-05,0.00039197985461103535,0.003564027983160578,True,0.5039456518955194,0.5267597515858369,0.013908967840941295,-0.10947506657099415,0.12789623415335583,-0.0749840317265739,-0.1798336773822795,0.0,0.0,0.4583333333333333,-0.026291341650556854,True,1.2802187168230845,1.600973084959886,0.013908967840941295,-0.009217130646997918,0.01891680044260058,0.04908046292265552,-0.042031763473187364,1.0,0.0,0.4166666666666667,0.012382373809622036,True,0.7521868035444887,1.600973084959886,0.013908967840941295,0.020076703668240103,0.19733403716797926,0.2826198859239134,0.39701302393629107,1.0,1.0,0.4722222222222222,0.1599955355605674
68,D,2025-03-23,False,-7.729697470657882,SL,0.04109541219291365,1.156009708346268,0.8937753721245143,0.060030497480553224,0.03464766939056596,0.00017898738344523935,0.0004964050239943951,0.00031736083696332074,0.0012828035433884999,0.0012732891958087134,True,-0.1093900559609213,0.04109541219291365,0.14768928546855203,0.18457687699303116,0.3124342981417978,0.03582395966518691,0.07814676243081806,1.0,1.0,0.4583333333333333,0.008558013673162631,True,-0.32859383192602415,0.04109541219291365,0.6153296563813518,0.1473394615054826,0.12811351081620437,-0.008863553837612503,0.02063641768271626,0.0,1.0,0.4583333333333333,-0.037070603782269215,True,-0.47738464390697666,0.04109541219291365,0.7522578751519531,0.08868328139775761,-0.14358706342712213,-0.03766330715861331,-0.021039507854481165,0.0,0.0,0.4583333333333333,-0.017370225772263288
69,D,2025-03-30,True,11.785822489218821,TP,1.814949230103613,0.12890459208895041,0.9350724637681328,-0.0185633713856459,-0.05365239986726744,0.0007380939375272177,0.0015832707362839482,0.0008445534389833753,0.002304324818396264,0.000736086111267964,True,0.21941207164078674,0.27212239353886186,0.12890459208895041,-0.10309788230126704,-0.028513997011801573,-0.03246727102580132,-0.11108239257316489,0.0,0.0,0.5833333333333334,-0.006513795876834529,True,0.2590948017851932,0.35611607721384797,0.12890459208895041,-0.05988666582629021,-0.22718157480098322,-0.004232088863512625,-0.026961792970244973,0.0,0.0,0.5416666666666666,0.023483948292803914,True,0.4883632750817189,0.6926907667972009,0.12890459208895041,-0.03356665850013607,-0.026431690089885773,-0.044303707058435116,-0.04900551231841664,0.0,0.0,0.5138888888888888,-0.08926471586479677
70,D,2025-04-06,True,11.749999999999956,TP,1.8617771606280278,0.1299594819040533,0.6400817995910021,0.03628871470861883,-0.023149590503259043,0.0007286005009150553,0.00030989750114618353,-0.0004183981546638238,-0.0009040785862185485,-0.00325710600366802,True,0.1415783759815627,0.28289855431694916,0.1299594819040533,-0.0056068108407062445,0.19467523057517755,0.016443275880922186,-0.033391012847161505,1.0,0.0,0.5416666666666666,0.016352517590575304,True,0.28393134490161437,0.3380667847146206,0.1299594819040533,0.05339905617447438,-0.03138918858634465,-0.035094630833232277,-0.07919412402918839,0.0,0.0,0.4791666666666667,-0.020268515224110314,True,0.312333085979983,0.7208017622161484,0.1299594819040533,-0.013092561629068689,0.10137910589045673,0.06867293148493658,0.09557908138786113,1.0,1.0,0.4861111111111111,-0.02009638345999524
71,D,2025-04-13,False,-3.3074633054662734,TIMEOUT,1.3910207052204107,0.7553015416928195,0.7915819438796271,0.10836439341789217,0.053984033637553,0.0009822833943768927,0.0013811617713068713,0.0003984869498163679,0.0008158844423844513,-0.007158935883946227,True,-0.009958165577631357,0.14608122554975772,0.23477641217758574,0.08611738581183603,0.1344236432708854,0.0058798026450082985,-0.0038186297133892466,1.0,0.0,0.5,-0.012405511355175603,True,0.1854919316917138,0.40423400946464666,0.23477641217758574,0.031189151655105496,0.1186502856838203,0.02834753352508125,-0.0010307331730114683,1.0,0.0,0.5208333333333334,0.03679457789698948,True,0.5028873616701139,1.003496160030085,0.23477641217758574,-0.010919784188072157,-0.029614358104847027,0.07125711812664257,0.06230135916467689,1.0,1.0,0.5,0.04911569801845762
72,D,2025-04-20,False,-7.734924777346891,SL,0.5949517495566333,1.4581256799478843,0.10701754385962359,-0.07647698285121973,-0.13502969941916332,-0.00023378150672803688,-0.001063745262718796,-0.000830157831539502,-0.0035967452635199404,-0.006870524709473025,True,0.39604351598838367,0.5632074813810481,0.0015196724126706077,-0.06399829076182972,-0.11646875951280244,-0.046025221933659086,-0.17653334128581166,0.0,0.0,0.2916666666666667,0.008104919534194927,True,0.23462053526576312,0.5949517495566333,0.0015196724126706077,0.002956036324056832,-0.051526262956768876,0.018731507019587035,0.060152025849921235,1.0,1.0,0.3958333333333333,0.01473237977829699,True,0.016969675274702833,0.5949517495566333,0.028451644614814673,0.02059545940969243,-0.014565383705311907,0.04003133499051538,0.11981007098038621,1.0,1.0,0.4444444444444444,0.01730738025530159
73,D,2025-04-27,True,2.4438774637951184,TIMEOUT,1.1114952717645017,0.2674627945295573,0.6822178798241497,0.06501406230720197,-0.0022219523714644973,-5.3954050834859046e-05,0.0005782017913573689,0.0006321899514010187,0.0019706320493722007,-0.0013235762010818108,True,0.11818123479213309,0.2050345812857108,0.01835677716283917,-0.06226622495422196,0.029769015860411363,0.016827062981434562,-0.017316222091469578,1.0,0.0,0.375,0.019456666703583602,True,0.35583323004486,0.3988427038106709,0.01835677716283917,-0.02393060704214367,0.11563660200275261,-0.04439565605677899,-0.09394478960038168,0.0,0.0,0.3958333333333333,-0.021011682950850687,True,0.1725688762208577,0.468780507712049,0.01835677716283917,0.03232654208494545,0.06268600395459001,-0.012514011320804588,0.0017930911910665362,0.0,1.0,0.4305555555555556,-0.0027307602390981944
74,D,2025-05-04,True,6.553120373185786,TIMEOUT,1.6089612882449558,0.07583801001062199,0.36037214711440074,-0.1905382715526971,-0.03304874096943311,-0.0001327327693102509,-0.0011126977324877885,-0.0009800950539082809,-0.0028309198194635954,-0.002460496920205002,True,0.18156292051802708,0.2774251538615007,0.027271796703317745,-0.003784045880393494,0.06352826525868527,-0.028333378422356375,-0.06335990278360276,0.0,0.0,0.4166666666666667,-0.011058153183816326,True,0.12589856834275112,0.2774251538615007,0.027271796703317745,0.04243691888739254,0.22644241180684577,-0.02325117656783369,-0.010681771476046225,0.0,0.0,0.5,-0.04535337150388424,True,0.026823493195866313,0.3183702075421148,0.027271796703317745,0.04327347883137134,0.03918216539946706,0.025699690773357223,0.07285982177657983,1.0,1.0,0.5138888888888888,0.010310980671396451
75,D,2025-05-11,False,-1.0780855701125462,TIMEOUT,0.1937404824557874,0.9680141690019881,0.7046734234234169,0.011031541727872352,-0.028910332898759772,-0.0001069805511610955,0.00038720124682556367,0.0004942346714842394,-0.00024371635654640844,0.0006884416053993814,True,-0.5671812845179844,0.002133554158480409,0.587553285515122,0.13634523965129475,0.16169779146362484,0.12122923480216231,0.20753861728644335,1.0,1.0,0.625,0.08148800398850845,True,-0.5353156207961333,0.002133554158480409,0.7499098745428835,0.053603759274510665,-0.0808583945108522,-0.05516042979699019,-0.02172792045526276,0.0,0.0,0.5625,-0.04318726562735508,True,-0.2267073354207394,0.03943633976808255,0.7499098745428835,0.008528570068268237,-0.03223889968617111,0.010911363771737292,-0.03202707064591565,1.0,0.0,0.5277777777777778,-0.01889227795172544
76,D,2025-05-18,False,-7.750000000000006,SL,0.143449508179992,1.1046162271789133,0.7115638282280491,0.20443940510376368,0.08991213702606538,-9.939457856111833e-05,0.0007527458435732104,0.0008522251286917637,0.004397840146053156,0.005580253415533365,True,0.0348652447973441,0.07585081856305496,0.0816273088253272,-0.020911066588230942,0.07058267900789783,0.0027463426252197615,-0.006859952878611265,1.0,0.0,0.5,0.008320896687338125,True,-0.02558159973296638,0.143449508179992,0.0816273088253272,-0.008307577136952737,0.12562139152837104,0.034443787164550876,0.0550145399911114,1.0,1.0,0.5625,0.012137506324913998,False,,,,,,,,,,,
77,D,2025-05-25,False,-7.731768410119812,SL,0.3791411142812625,1.0512276152964604,0.18175596402034436,-0.17458863315565443,-0.1247291175890991,-0.0009462822639070279,-0.0030446819012708293,-0.0021003871965151744,-0.007756097651391625,-0.007527070106500666,True,0.10801151927175567,0.27506577761422196,0.18880333510751246,0.03513863459622302,0.0020461904484039284,-0.11807008937316946,-0.14332364708876824,0.0,0.0,0.5416666666666666,-0.11941977732948289,True,-0.2743319130607943,0.27506577761422196,0.33831155912725625,0.009600837952034036,0.0206237051627558,0.046908663350014076,0.11219897373854996,1.0,1.0,0.6041666666666666,0.041329917349503455,True,-0.16652053866724906,0.27506577761422196,0.42237240797371456,-0.01380890689829728,-0.06839410639936239,-0.00809514630623065,-0.05159058804695059,0.0,0.0,0.5694444444444444,0.02845393018492598
78,D,2025-06-01,False,-7.72935163282626,SL,0.43715838016732717,1.0137611105383662,0.9681750372948357,0.14320956405334284,0.06130344212435879,0.0006399236637379957,0.0007851978077872968,0.0001451812391388696,0.001304137541887851,0.0019079351666921873,True,0.311405178731786,0.43715838016732717,0.046412994324063206,-0.0540526838968014,-0.036380671302499445,0.04285588903283978,-0.002255078986038558,1.0,0.0,0.5,0.04477005647188232,True,0.29134764578642963,0.43715838016732717,0.046412994324063206,-0.030274154513685314,-0.10799106074733533,0.014031504923818692,-0.013300264093796255,1.0,0.0,0.5,0.031900376629815444,True,-0.1430040488834391,0.43715838016732717,0.26595056482149804,0.0009551726702923258,-0.14716008219676058,-0.010509699927679124,0.0780046054552143,0.0,1.0,0.5,-0.002875141241311487
79,D,2025-06-08,False,-1.660981948655184,TIMEOUT,0.27099278573259966,0.7836818398212961,0.07920792079207921,0.010553813541214652,0.05177581885167637,-0.0005187761768510324,-0.0007064036045903999,-0.00018772481490114679,-0.0006470876784827606,-0.0006888065146294364,True,0.01939537955944085,0.27099278573259966,0.06645969219668377,-0.028258838315563306,0.043377615941674996,0.022703953101792834,0.05498874905837273,1.0,1.0,0.4583333333333333,-0.031737893824540245,True,-0.22426755315758345,0.27099278573259966,0.2699755455459117,-0.007846025664073997,-0.062281932077110524,0.036118346258019934,0.07211698700136461,1.0,1.0,0.5208333333333334,0.026651692891115717,True,-0.29825482273572657,0.27099278573259966,0.5920337886500419,0.008044195590574121,-0.04529060218266545,0.026896506880797713,0.050481478887357385,1.0,1.0,0.5138888888888888,0.005933901088989528
80,D,2025-06-15,False,-3.4910253744756665,TIMEOUT,0.5093418512572357,0.5280227006965177,0.19410319410317645,-0.06014177604823867,-0.04824861060155872,-0.00023050583446326822,-0.0009874948666998007,-0.0007571635628553786,-0.0022895693180632337,-0.002579167836572527,True,0.050608119390053004,0.22926497039119484,0.00020379108480104793,0.021417401614712173,0.11370248812337813,0.01815097762266785,0.029679098652511473,1.0,1.0,0.4166666666666667,-0.011412300748363599,True,-0.06813415268218975,0.22926497039119484,0.07377237269477556,0.09844553679452406,0.31978418748837356,0.08246606097163577,0.129758727254197,1.0,1.0,0.4791666666666667,0.05339326421554803,True,-0.319476490592528,0.22926497039119484,0.4489517597971528,0.09222438081197204,0.1937320118187673,0.041131421385113116,0.12213370038000841,1.0,1.0,0.4722222222222222,-0.006249593266957959
81,D,2025-06-22,True,11.75000000000001,TP,1.859646921011585,0.08111736597580878,0.906691221608366,-0.035112033555722344,0.03021138559558123,0.0011940704818049763,0.0014970380336833955,0.00030260621872502114,-0.000369970110309481,0.0035480402697682933,True,0.15527783950088278,0.45261542284619205,0.0678297013948662,-0.02329940598353475,0.08593480672475695,0.020284239130014772,0.039269520378835764,1.0,1.0,0.6666666666666666,0.007583012771319972,True,-0.02497524389821759,0.45261542284619205,0.08111736597580878,0.0013771960099309144,-0.00197749232368305,0.03993506287907384,0.06488847255643153,1.0,1.0,0.6458333333333334,0.022575116002701144,False,,,,,,,,,,,
82,D,2025-06-29,False,-4.381991685559789,TIMEOUT,0.3013511038924792,0.7470083836912071,0.909964830011737,0.15163961152584537,0.1360123732757479,0.0005989998367506022,0.0017218109819092664,0.001122138984090526,0.003068144867123257,0.0037845412817090196,True,-0.30752143693123035,0.04737223429749201,0.4052515505449859,0.14049152241272744,-0.11662017737270103,0.02833070839472881,0.0975371524879,1.0,1.0,0.5416666666666666,0.009421368725830931,True,-0.3274920847233163,0.04737223429749201,0.5579838801708092,0.09014725075080476,-0.09238330186810528,0.014689603676597076,0.00464869534994821,1.0,1.0,0.5833333333333334,0.024648158321458065,True,-0.15651414664956992,0.04737223429749201,0.5579838801708092,0.03998941655506694,-0.22563694248622213,-0.0020092068191661966,-0.05864552231065507,0.0,0.0,0.5555555555555556,0.03430174388207969
83,V,2025-07-06,False,-7.750000000000006,SL,0.13881676768927914,1.1456684139846842,0.17025771018166846,-0.08075193265191205,0.018669451617913113,-0.00011450491424414011,-0.0002780521019739579,-0.00016356591683108768,-0.0011075857129770883,-0.00043333333333339663,True,0.01138059296594353,0.13881676768927914,0.0886627591533129,-0.05530736754580645,0.35508626134799104,-0.003877504729267654,0.002823193516537132,0.0,1.0,0.4583333333333333,-0.005657213363888181,True,-0.15873280537968626,0.13881676768927914,0.1632982758137074,0.031742866409656845,0.22491946951718655,0.04627656079644485,0.09206904783462136,1.0,1.0,0.6041666666666666,0.015912980280874962,True,-0.6119715368723292,0.13881676768927914,0.7449656756022905,0.07721964940852666,-0.10256907154914952,0.05127503882949659,0.13193426078808976,1.0,1.0,0.6111111111111112,0.025870999126080176
84,V,2025-07-13,False,-7.750000000000006,SL,0.12981999143018325,1.090621263205487,0.43984280532043146,0.0250681718011192,0.025206599335527047,0.0005364745506730717,0.0002800517341359221,-0.0002562853259819864,0.00013238300439843975,0.002394236821065876,True,0.08460723997970915,0.12981999143018325,0.008969822003585775,-0.04037721200489386,-0.08747631760667451,-0.012283259248854364,-0.02464613442325149,0.0,0.0,0.3333333333333333,-0.00993953249045378,True,-0.3191559639922348,0.12981999143018325,0.4866734505996221,0.05378632593554,0.05230529039773635,0.09088523904362703,0.18002678094797275,1.0,1.0,0.5416666666666666,0.08191023268809289,False,,,,,,,,,,,
85,V,2025-07-20,False,-0.7827293704565691,TIMEOUT,1.0679543791268786,0.435453062247174,0.774783005938773,0.06770529677611559,0.05031372618123986,-0.00010709146170850836,0.00032556418084550565,0.0004327019812415678,0.0028795227055289363,0.0015149485663517037,True,0.15502661088610614,0.1732863755068505,0.07569942154033488,-0.10670242668256757,-0.26647054962728733,-0.020517382858663082,-0.048467684649571616,0.0,0.0,0.4583333333333333,-0.008162477562256123,True,0.04897486537353795,0.2631945542851875,0.07569942154033488,0.0012632667797118913,0.22250809529263305,0.060379276327848785,0.0821985424512363,1.0,1.0,0.5,0.05375142631737199,True,-0.17933265518261482,0.2631945542851875,0.3976033514770145,0.06162773725767656,-0.21588839529823112,-0.03222843846362971,0.020004963160807115,0.0,1.0,0.5277777777777778,-0.019196937970491254
86,V,2025-07-27,False,-7.750000000000006,SL,0.06105679129601661,1.1048371758326514,0.0,-0.15304446350228185,-0.1133155984306522,-0.00034045730396947693,-0.0009395435663600571,-0.0005992902951488244,-0.002681831290738179,-0.0032104058399293756,True,-0.1410726854448636,0.06105679129601661,0.21248732526430686,0.10796850881119036,0.054067113366606856,-0.008211542743941092,0.04024626319979304,0.0,1.0,0.5,-0.027378640541469774,True,-0.08637597657552247,0.06105679129601661,0.21248732526430686,0.04032205128478683,-0.019694215769632928,0.04547089099688722,0.027118528580616363,1.0,1.0,0.5416666666666666,0.029559240230612294,True,-0.29789414642241874,0.06105679129601661,0.3422330067683412,0.04304352927999067,-0.03781045465768018,0.03633737133447644,0.08670959205869799,1.0,1.0,0.5416666666666666,0.04094681638502518
87,V,2025-08-03,False,-5.651404335938886,TIMEOUT,0.06995720730827516,0.8312525306846912,0.5769828926904971,0.09552771364982693,0.00927037188122437,0.00029420931075563317,0.00025816197142924935,-3.603673698293619e-05,0.0012034796950246562,0.001537901561961652,True,-0.12891485371903574,0.04896375965242537,0.1301719463930397,0.147792751031127,0.28546661473359136,0.03302183858484258,0.07768073129063183,1.0,1.0,0.5833333333333334,-0.0006285463370016555,True,-0.19868349712623015,0.04896375965242537,0.35142025701763646,0.03431338089234437,0.07564851635429526,0.02693293837063848,0.06013637098619842,1.0,1.0,0.5416666666666666,-0.008516802866374261,True,-0.05738628056825171,0.06995720730827516,0.35142025701763646,-0.009876434350358565,0.011039659920358602,-0.0015943178992878465,-0.029064759455378817,0.0,0.0,0.5416666666666666,-9.428195055116298e-05
88,V,2025-08-10,False,-7.699582515274662,SL,0.22751030168095226,1.1036695654148554,0.8997084548104984,-0.10280398771925214,-0.031196816020887197,0.0007256437900176049,0.0018250015112892815,0.001098560557625028,0.0019977633184220522,0.008477611329404056,True,0.17309384778805914,0.18173042149137253,0.08696969323615125,-0.16529150621841127,-0.06459492588967986,-0.0486169381489646,-0.07807959915174482,0.0,0.0,0.4166666666666667,-0.046806605734733255,True,-0.11988530630121666,0.22751030168095226,0.26586152057328505,-0.041896418112414846,-0.21806017640890052,-0.04018028699327119,0.015310681122815417,0.0,1.0,0.5416666666666666,-0.06401935752105452,True,-0.29080491175836887,0.22751030168095226,0.34661046491824,-0.009346074226681544,0.031387682237098424,0.03769252522212163,0.0867941386135345,1.0,1.0,0.5833333333333334,0.03264383277370927
89,V,2025-08-17,True,11.764113368640444,TP,1.8608758370953056,0.14144008584682233,0.9576985122781763,0.18360757147847284,0.09807985083616222,0.0015428737689746619,0.0025225386903662272,0.0009781557505421645,0.0037980589772301787,0.006504818856914341,True,-0.013703328846441971,0.12332995961804118,0.06718856830880059,-0.05728937480149898,0.0024789975646053453,0.0559704084092275,0.0780356520923009,1.0,1.0,0.5416666666666666,0.03434887274726279,True,0.1294270354483976,0.15514341469328016,0.06718856830880059,-0.11252645385078897,-0.31783305983663923,-0.03244623093942974,-0.05552340425812081,0.0,0.0,0.4375,-0.01747627181077785,True,0.13944797196166084,0.18937155326568098,0.14144008584682233,-0.08221202165707142,-0.16632830866556414,-0.036742505146355624,-0.05997323141570294,0.0,0.0,0.4444444444444444,-0.020615360357103592
90,V,2025-08-24,True,11.75000000000001,TP,2.692241362791495,0.13811470687704766,0.24941482444731905,-0.016519377464967233,0.012437313730152777,0.00016742549469728196,-0.0002057873929630638,-0.0003731504127679752,-0.00020725352505157613,-0.0013794903018179427,True,0.03471531821503631,0.1476334231618034,0.13811470687704766,-0.0181786974303364,0.023443893274930572,-0.012665300693270876,-0.01992713291559018,0.0,0.0,0.4583333333333333,0.002364125613212445,True,0.10215511202347047,0.15609450430382438,0.13811470687704766,-0.054876323747523714,-0.2760462432815445,0.002818345190669369,-0.01739633282925907,1.0,0.0,0.4375,0.018850791073755764,True,0.2000796834759225,0.30267029232288506,0.13811470687704766,-0.0714484997137882,0.06755800816045365,-0.0071548990813106806,-0.02384763036633597,0.0,0.0,0.4722222222222222,-0.0012131697225668042
91,V,2025-08-31,True,5.58112120963509,TIMEOUT,1.0390613927893326,0.15168683760737242,0.9591445023306984,0.14408916898759494,-0.00035471877364656734,0.0005273425209177951,0.001397880736387247,0.0008700793856128985,0.00273586103703205,-0.0018915175741676116,True,0.28744459071233797,0.4679086632849835,0.06692837562536992,0.013622305828159265,0.230185853393283,0.048236355631400434,0.002623634528409191,1.0,1.0,0.4166666666666667,0.020911020396177604,True,0.4494886108356894,0.4679086632849835,0.06692837562536992,0.04109301883883543,-0.03231139230809643,-0.031238924142894055,-0.056921461385853585,0.0,0.0,0.3958333333333333,-0.02284479814441624,True,0.3556184503111554,0.5318216566588738,0.06692837562536992,0.06342457732483786,0.20768746072370425,0.021129372992383693,0.047600321269047896,1.0,1.0,0.4305555555555556,0.007407352052566051
92,V,2025-09-07,False,-1.5126593889812927,TIMEOUT,0.29356904296106473,0.34529586972869325,0.6516709511568176,0.25282440975023923,0.1452169276151043,-0.00025957247940389117,0.000997643782705504,0.0012575426855823135,0.00510870598460067,0.0037311240112791744,True,-0.09489685258986683,0.1280303299348029,0.12153230816423578,-0.07727661982114797,0.22792904767735123,0.04012581850668503,0.0669418502365428,1.0,1.0,0.5416666666666666,0.028887245296848583,True,-0.03313347734493607,0.1280303299348029,0.14610898456378163,-0.10711134231796093,-0.1101571831025443,-0.009925891471164659,-0.027995273562667462,0.0,0.0,0.5416666666666666,0.006047663826067036,True,-0.04458543650493712,0.1280303299348029,0.22427825635814738,-0.07870724868934387,-0.22203742150778583,-0.012396596223175824,-0.01700113115006761,0.0,0.0,0.5138888888888888,-0.01135545388617356
93,V,2025-09-14,True,1.703676977546282,TIMEOUT,0.6843471446581563,0.14256461727410066,0.8076347305389419,0.07520406195516238,-0.01878945072516447,0.000135639802056442,0.0006358074354511078,0.0005000997999569101,0.0017582379585767693,0.0006709282555779073,True,-0.056828610949720214,0.029831938936741853,0.14256461727410066,0.06625510092839404,-0.021324107538468473,0.005888005933358491,0.010581992013076429,1.0,1.0,0.625,-0.0044378090980246015,True,0.09867961619361829,0.17221164749842144,0.14256461727410066,-0.0663594664530135,-0.03637591110011951,0.00856150866082991,-0.02041493041554654,1.0,0.0,0.5625,0.003728992367088933,True,0.33067841404044174,0.4849539164343275,0.14256461727410066,-0.06903274623207223,0.00977252115024485,0.03677207338660869,-0.005601530125798337,1.0,0.0,0.5555555555555556,0.05796888134297158
94,V,2025-09-21,True,5.571948990899242,TIMEOUT,0.94743213200843,0.07465253509007587,0.27411545623838296,0.1122254383920378,0.10964246347585083,8.760698067344919e-05,-0.00013587635836576073,-0.00022346376205373275,-0.00043326619581041115,-0.00045401203953454594,True,0.07292217831647971,0.1891650744294458,0.05123092019013572,-0.0803976300518856,0.023745606300344946,-0.02041091817972518,-0.03746243616128567,0.0,0.0,0.4166666666666667,0.006210744848142598,True,-0.025151971673568037,0.1891650744294458,0.07465253509007587,-0.039390844973722805,-0.026099364986856055,-0.020805924334621473,-0.008746769490958999,0.0,0.0,0.4375,-0.012421489696280699,True,0.0844784896259657,0.1891650744294458,0.07465253509007587,-0.055128010217100565,-0.04426403240677268,-0.04471392904678969,-0.0742331884354289,0.0,0.0,0.4166666666666667,-0.027005925359580105
95,V,2025-09-28,False,-7.723568284447585,SL,0.21285789588599519,1.3209326751748098,0.6723862729449166,0.10908740110296256,0.020628078871918643,-0.00011852634461273492,0.00012799512874916985,0.00024655069611467795,0.0009500835780933414,0.0005831868510561833,True,0.09089854352213005,0.11928394656026844,0.037651442650586474,-0.019723168536714852,-0.12019254665423906,-0.01636603012299715,-0.04119513003948892,0.0,0.0,0.5,-0.0012071953016257859,True,0.1277669405716735,0.21285789588599519,0.037651442650586474,0.0024476662080534783,0.06639670670389419,0.0021223533381536136,-0.015059830092423176,1.0,0.0,0.4375,0.03667263564927146,True,-0.22088411329677726,0.21285789588599519,0.24809494793333528,0.04566272942308025,0.2317066149611351,0.068751207798098,0.14196971531743596,1.0,1.0,0.5694444444444444,0.02652566973564084
96,V,2025-10-05,True,1.3133162360231827,TIMEOUT,1.388081420349582,0.03663709325085751,0.09017842790548995,-0.05651488242247893,0.05874149442058907,-0.000593836340732512,-0.0011090983553894151,-0.0005155681777769816,-0.0031749664140082734,0.004585839135181846,True,0.917418042421054,1.2091960824111014,0.03663709325085751,-0.07242166634855896,-0.0658198323947109,0.03389793215491377,-0.1194596326830531,1.0,0.0,0.4583333333333333,-0.009316944684296046,True,0.8859411031491808,1.2091960824111014,0.03663709325085751,-0.054182858031825876,0.05393509111348682,-0.023287299974187166,-0.04825185038579268,0.0,0.0,0.5208333333333334,-0.022389334764413533,True,0.915984666315777,1.2091960824111014,0.03663709325085751,-0.06715810662972743,-0.2780050199915248,0.005643833686968287,-0.04800269177987085,1.0,0.0,0.5277777777777778,0.04196925236248883
97,V,2025-10-12,False,-7.750000000000006,SL,0.11146668584373552,1.081920309024685,0.016876342436330086,-0.10364388514607936,0.021084646585167732,-0.0017427656359224608,-0.0023939587508587934,-0.0006523299731968635,-0.0035006973625630877,0.010646648290849159,True,-0.2219702378812067,0.11146668584373552,0.4622400180812296,0.019690863629605593,0.016287256174792653,0.003724278457121041,0.01997198636755864,1.0,1.0,0.5416666666666666,-0.007223503546900763,True,-0.30004828510814857,0.11146668584373552,0.6083795209500849,0.020709563513821694,-0.06056824997868138,-0.033449154713276794,-0.046426998256196166,0.0,0.0,0.5,0.0034030727820973396,False,,,,,,,,,,,
98,V,2025-10-19,False,-7.750000000000006,SL,0.23187171358432115,1.0725577208849923,0.2053061224489766,-0.07322150744901068,-0.017908862072738674,-0.0006661922329294079,-0.001983430531917074,-0.0013181164179074667,-0.003050780122705876,-0.003703297948344897,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,
99,V,2025-10-26,False,-7.750000000000006,SL,0.04213482786867363,1.0481917573279542,0.6623485165064692,-0.09279277458586999,-0.06268978312391371,-0.00027081535886963604,0.00011459402509217398,0.000385513787016345,0.0012709008518083653,0.002797011972575536,True,-0.4533170403473928,0.04213482786867363,0.6707685571628279,0.1015688721680652,0.005807922176186198,0.027854605589104433,0.09802297707620486,1.0,1.0,0.4583333333333333,-0.00786431536851089,False,,,,,,,,,,,,False,,,,,,,,,,,
100,V,2025-11-02,True,7.46590396072586,TIMEOUT,1.4218582618042193,0.264491292931173,0.7026101141924912,-0.013378020305601979,0.046306184368666736,0.00034866043258885426,0.0009410174941368865,0.0005921506020629685,0.0017701851280942371,0.007545289467965288,True,0.2292945476373709,0.3246351818672531,0.12518695853578976,-0.11849767870624917,-0.2994569112859238,0.0103075643652322,-0.06339361621449102,1.0,0.0,0.4166666666666667,0.021627304113676277,True,0.0740678760852788,0.3246351818672531,0.264491292931173,-0.07328875814547386,-0.15673719283332388,-0.06011748777598865,-0.08478292010620304,0.0,0.0,0.4791666666666667,-0.011345471010451207,True,0.28041363008788184,0.44898412265794874,0.264491292931173,-0.05818500547877847,0.08933142456755205,0.00842263672422889,-0.03307735285056663,1.0,0.0,0.4583333333333333,0.03632484610448647
