partition,mode,depth,depth_name,opportunities,n,exec_rate,wr,pf,exp,net,max_ls,median_actual_f,median_mae_r,median_mfe_r,tp_rate
reference_validation,EARLY_RECLAIM_NEXT_OPEN,0.75,F75,85,28,0.32941176470588235,0.7142857142857143,1.0236900427665696,0.06244981143424693,1.748594720158914,3,0.7934805328414245,0.3312755386627235,0.32876018497708215,0.7142857142857143
reference_validation,EARLY_RECLAIM_NEXT_OPEN,0.775,F77.5,85,27,0.3176470588235294,0.7407407407407407,0.9951016204222215,-0.012340050583369231,-0.33318136575096924,2,0.8087998569128942,0.2982155380659238,0.32439382806759526,0.7407407407407407
reference_validation,EARLY_RECLAIM_NEXT_OPEN,0.8,F80,85,28,0.32941176470588235,0.7857142857142857,1.1126599637365633,0.2497255317845883,6.992314889968473,2,0.82924230486724,0.23335480243705048,0.2995079036779892,0.7857142857142857
reference_validation,NEXT_BAR_CONFIRM_NEXT_OPEN,0.65,F65,85,13,0.15294117647058825,0.8461538461538461,3.1287328098065683,2.569333144168063,33.40133087418482,1,0.7263321262286567,0.3068244358833211,0.41208232753144486,0.8461538461538461
reference_validation,NEXT_BAR_CONFIRM_NEXT_OPEN,0.675,F67.5,85,12,0.1411764705882353,0.75,1.7682381927735866,1.5067813153714382,18.081375784457258,1,0.7824354411989889,0.40062997933431344,0.3933243991941626,0.75
reference_validation,NEXT_BAR_CONFIRM_NEXT_OPEN,0.7,F70,85,15,0.17647058823529413,0.7333333333333333,1.6006358896465744,1.4519352449766434,21.779028674649652,1,0.7764578833693324,0.35360400643892026,0.39205600800114504,0.7333333333333333
reference_validation,NEXT_BAR_CONFIRM_NEXT_OPEN,0.725,F72.5,85,14,0.16470588235294117,0.6428571428571429,0.8183723797877845,-0.6005688182856975,-8.407963455999765,2,0.7974471533729568,0.4813064615706655,0.2992188236912307,0.6428571428571429
reference_validation,NEXT_BAR_CONFIRM_NEXT_OPEN,0.75,F75,85,12,0.1411764705882353,0.75,1.2546413531299179,0.6145141336263586,7.374169603516304,2,0.8146235675095264,0.4780633484105023,0.30188794366681554,0.75
reference_validation,NEXT_BAR_CONFIRM_NEXT_OPEN,0.775,F77.5,85,14,0.16470588235294117,0.7142857142857143,0.8210363312011627,-0.5228367770295511,-7.319714878413716,2,0.8201953771008812,0.4780633484105023,0.30188794366681554,0.7142857142857143
reference_validation,NEXT_BAR_CONFIRM_NEXT_OPEN,0.8,F80,85,13,0.15294117647058825,0.8461538461538461,1.7471912027860534,1.1797573118184663,15.336845053640063,1,0.8338762214983675,0.134459955914769,0.2934557299378172,0.8461538461538461
