partition,date_utc,signal_ts,window_status,entry_name,entry_fraction,planned_entry_px,H,L,range,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,filled,fill_bar_start,entry_px,h2_after_fill,minutes_fill_to_h2,terminal
development,2022-05-03,2022-05-03 13:35:00+00:00,H2_ARRIVAL,F20,0.2,38331.94,38659.7,38250.0,409.6999999999971,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,,2022-05-03 20:00:00+00:00,True,2022-05-03 13:40:00+00:00,38331.94,True,5.0,H2_ARRIVAL
development,2022-05-03,2022-05-03 13:35:00+00:00,H2_ARRIVAL,F25,0.25,38352.425,38659.7,38250.0,409.6999999999971,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,,2022-05-03 20:00:00+00:00,True,2022-05-03 13:40:00+00:00,38352.425,True,5.0,H2_ARRIVAL
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,32678.46,33789.2,32620.0,1169.199999999997,,,,2022-05-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,32736.92,33789.2,32620.0,1169.199999999997,,,,2022-05-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,32795.38,33789.2,32620.0,1169.199999999997,,,,2022-05-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,32853.84,33789.2,32620.0,1169.199999999997,,,,2022-05-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,32912.3,33789.2,32620.0,1169.199999999997,,,,2022-05-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,F05,0.05,29460.835,30288.0,29417.3,870.7000000000007,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29460.835,True,95.0,H2_ARRIVAL
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,F10,0.1,29504.37,30288.0,29417.3,870.7000000000007,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29504.37,True,95.0,H2_ARRIVAL
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,F15,0.15,29547.905,30288.0,29417.3,870.7000000000007,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29547.905,True,95.0,H2_ARRIVAL
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,F20,0.2,29591.44,30288.0,29417.3,870.7000000000007,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29591.44,True,95.0,H2_ARRIVAL
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,F25,0.25,29634.975,30288.0,29417.3,870.7000000000007,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:05:00+00:00,29634.975,True,90.0,H2_ARRIVAL
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,31277.87,31594.6,31261.2,333.3999999999978,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,31294.54,31594.6,31261.2,333.3999999999978,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,31311.21,31594.6,31261.2,333.3999999999978,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,31327.88,31594.6,31261.2,333.3999999999978,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,31344.55,31594.6,31261.2,333.3999999999978,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,True,2022-06-06 13:50:00+00:00,31344.55,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,F05,0.05,29328.67,30177.4,29284.0,893.4000000000015,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,F10,0.1,29373.34,30177.4,29284.0,893.4000000000015,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:50:00+00:00,29373.34,True,10.0,H2_ARRIVAL
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,F15,0.15,29418.010000000002,30177.4,29284.0,893.4000000000015,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29418.010000000002,True,15.0,H2_ARRIVAL
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,F20,0.2,29462.68,30177.4,29284.0,893.4000000000015,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29462.68,True,15.0,H2_ARRIVAL
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,F25,0.25,29507.35,30177.4,29284.0,893.4000000000015,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29507.35,True,15.0,H2_ARRIVAL
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,F05,0.05,23419.620000000003,24934.3,23339.9,1594.3999999999978,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 14:05:00+00:00,23419.620000000003,True,5.0,H2_ARRIVAL
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,F10,0.1,23499.34,24934.3,23339.9,1594.3999999999978,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 14:00:00+00:00,23499.34,True,10.0,H2_ARRIVAL
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,F15,0.15,23579.06,24934.3,23339.9,1594.3999999999978,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23579.06,True,20.0,H2_ARRIVAL
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,F20,0.2,23658.780000000002,24934.3,23339.9,1594.3999999999978,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23658.780000000002,True,20.0,H2_ARRIVAL
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,F25,0.25,23738.5,24934.3,23339.9,1594.3999999999978,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23738.5,True,20.0,H2_ARRIVAL
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,20454.86,20855.0,20433.8,421.2000000000007,,,,2022-06-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,20475.92,20855.0,20433.8,421.2000000000007,,,,2022-06-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,20496.98,20855.0,20433.8,421.2000000000007,,,,2022-06-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,20518.04,20855.0,20433.8,421.2000000000007,,,,2022-06-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,20539.1,20855.0,20433.8,421.2000000000007,,,,2022-06-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,20863.6,21198.0,20846.0,352.0,,,,2022-06-28 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,20881.2,21198.0,20846.0,352.0,,,,2022-06-28 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,20898.8,21198.0,20846.0,352.0,,,,2022-06-28 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,20916.4,21198.0,20846.0,352.0,,,,2022-06-28 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,20934.0,21198.0,20846.0,352.0,,,,2022-06-28 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,19345.46,20209.2,19300.0,909.2000000000007,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 15:10:00+00:00,19345.46,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,19390.92,20209.2,19300.0,909.2000000000007,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:55:00+00:00,19390.92,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,19436.38,20209.2,19300.0,909.2000000000007,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:40:00+00:00,19436.38,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,19481.84,20209.2,19300.0,909.2000000000007,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:45:00+00:00,19481.84,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,19527.3,20209.2,19300.0,909.2000000000007,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:45:00+00:00,19527.3,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,20382.455,20619.1,20370.0,249.09999999999854,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,20394.91,20619.1,20370.0,249.09999999999854,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,20407.364999999998,20619.1,20370.0,249.09999999999854,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,20419.82,20619.1,20370.0,249.09999999999854,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,20432.275,20619.1,20370.0,249.09999999999854,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,True,2022-07-07 13:40:00+00:00,20432.275,False,,OPPOSITE_BREAK_BEFORE_H2
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,F05,0.05,20730.235,21090.0,20711.3,378.7000000000007,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:15:00+00:00,20730.235,True,5.0,H2_ARRIVAL
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,F10,0.1,20749.17,21090.0,20711.3,378.7000000000007,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:15:00+00:00,20749.17,True,5.0,H2_ARRIVAL
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,F15,0.15,20768.105,21090.0,20711.3,378.7000000000007,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:10:00+00:00,20768.105,True,10.0,H2_ARRIVAL
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,F20,0.2,20787.04,21090.0,20711.3,378.7000000000007,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:10:00+00:00,20787.04,True,10.0,H2_ARRIVAL
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,F25,0.25,20805.975,21090.0,20711.3,378.7000000000007,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-07-21,2022-07-21 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,22475.25,23069.0,22444.0,625.0,,,,2022-07-21 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-07-21,2022-07-21 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,22506.5,23069.0,22444.0,625.0,,,,2022-07-21 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-07-21,2022-07-21 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,22537.75,23069.0,22444.0,625.0,,,,2022-07-21 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-07-21,2022-07-21 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,22569.0,23069.0,22444.0,625.0,,,,2022-07-21 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-07-21,2022-07-21 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,22600.25,23069.0,22444.0,625.0,,,,2022-07-21 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-07-25,2022-07-25 13:40:00+00:00,H2_ARRIVAL,F05,0.05,21811.33,22095.0,21796.4,298.59999999999854,2022-07-25 13:45:00+00:00,2022-07-25 14:05:00+00:00,,2022-07-25 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-07-25,2022-07-25 13:40:00+00:00,H2_ARRIVAL,F10,0.1,21826.260000000002,22095.0,21796.4,298.59999999999854,2022-07-25 13:45:00+00:00,2022-07-25 14:05:00+00:00,,2022-07-25 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-07-25,2022-07-25 13:40:00+00:00,H2_ARRIVAL,F15,0.15,21841.190000000002,22095.0,21796.4,298.59999999999854,2022-07-25 13:45:00+00:00,2022-07-25 14:05:00+00:00,,2022-07-25 20:00:00+00:00,True,2022-07-25 13:45:00+00:00,21841.190000000002,True,20.0,H2_ARRIVAL
development,2022-07-25,2022-07-25 13:40:00+00:00,H2_ARRIVAL,F20,0.2,21856.120000000003,22095.0,21796.4,298.59999999999854,2022-07-25 13:45:00+00:00,2022-07-25 14:05:00+00:00,,2022-07-25 20:00:00+00:00,True,2022-07-25 13:45:00+00:00,21856.120000000003,True,20.0,H2_ARRIVAL
development,2022-07-25,2022-07-25 13:40:00+00:00,H2_ARRIVAL,F25,0.25,21871.050000000003,22095.0,21796.4,298.59999999999854,2022-07-25 13:45:00+00:00,2022-07-25 14:05:00+00:00,,2022-07-25 20:00:00+00:00,True,2022-07-25 13:45:00+00:00,21871.050000000003,True,20.0,H2_ARRIVAL
development,2022-07-26,2022-07-26 15:30:00+00:00,H2_ARRIVAL,F05,0.05,20781.08,21181.6,20760.0,421.59999999999854,2022-07-26 15:40:00+00:00,2022-07-26 15:50:00+00:00,,2022-07-26 20:00:00+00:00,True,2022-07-26 15:40:00+00:00,20781.08,True,10.0,H2_ARRIVAL
development,2022-07-26,2022-07-26 15:30:00+00:00,H2_ARRIVAL,F10,0.1,20802.16,21181.6,20760.0,421.59999999999854,2022-07-26 15:40:00+00:00,2022-07-26 15:50:00+00:00,,2022-07-26 20:00:00+00:00,True,2022-07-26 15:40:00+00:00,20802.16,True,10.0,H2_ARRIVAL
development,2022-07-26,2022-07-26 15:30:00+00:00,H2_ARRIVAL,F15,0.15,20823.239999999998,21181.6,20760.0,421.59999999999854,2022-07-26 15:40:00+00:00,2022-07-26 15:50:00+00:00,,2022-07-26 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-07-26,2022-07-26 15:30:00+00:00,H2_ARRIVAL,F20,0.2,20844.32,21181.6,20760.0,421.59999999999854,2022-07-26 15:40:00+00:00,2022-07-26 15:50:00+00:00,,2022-07-26 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-07-26,2022-07-26 15:30:00+00:00,H2_ARRIVAL,F25,0.25,20865.4,21181.6,20760.0,421.59999999999854,2022-07-26 15:40:00+00:00,2022-07-26 15:50:00+00:00,,2022-07-26 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-08-11,2022-08-11 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,24375.969999999998,24972.0,24344.6,627.4000000000015,,,,2022-08-11 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-11,2022-08-11 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,24407.34,24972.0,24344.6,627.4000000000015,,,,2022-08-11 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-11,2022-08-11 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,24438.71,24972.0,24344.6,627.4000000000015,,,,2022-08-11 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-11,2022-08-11 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,24470.079999999998,24972.0,24344.6,627.4000000000015,,,,2022-08-11 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-11,2022-08-11 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,24501.449999999997,24972.0,24344.6,627.4000000000015,,,,2022-08-11 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-16,2022-08-16 13:40:00+00:00,H2_ARRIVAL,F05,0.05,23894.8,24138.0,23882.0,256.0,2022-08-16 13:45:00+00:00,2022-08-16 13:45:00+00:00,,2022-08-16 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-08-16,2022-08-16 13:40:00+00:00,H2_ARRIVAL,F10,0.1,23907.6,24138.0,23882.0,256.0,2022-08-16 13:45:00+00:00,2022-08-16 13:45:00+00:00,,2022-08-16 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-08-16,2022-08-16 13:40:00+00:00,H2_ARRIVAL,F15,0.15,23920.4,24138.0,23882.0,256.0,2022-08-16 13:45:00+00:00,2022-08-16 13:45:00+00:00,,2022-08-16 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-08-16,2022-08-16 13:40:00+00:00,H2_ARRIVAL,F20,0.2,23933.2,24138.0,23882.0,256.0,2022-08-16 13:45:00+00:00,2022-08-16 13:45:00+00:00,,2022-08-16 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-08-16,2022-08-16 13:40:00+00:00,H2_ARRIVAL,F25,0.25,23946.0,24138.0,23882.0,256.0,2022-08-16 13:45:00+00:00,2022-08-16 13:45:00+00:00,,2022-08-16 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-08-30,2022-08-30 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,20272.78,20496.6,20261.0,235.59999999999854,,,,2022-08-30 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-30,2022-08-30 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,20284.56,20496.6,20261.0,235.59999999999854,,,,2022-08-30 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-30,2022-08-30 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,20296.34,20496.6,20261.0,235.59999999999854,,,,2022-08-30 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-30,2022-08-30 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,20308.12,20496.6,20261.0,235.59999999999854,,,,2022-08-30 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-08-30,2022-08-30 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,20319.9,20496.6,20261.0,235.59999999999854,,,,2022-08-30 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-09-01,2022-09-01 14:20:00+00:00,H2_ARRIVAL,F05,0.05,19825.35,20115.1,19810.1,305.0,2022-09-01 14:25:00+00:00,2022-09-01 14:45:00+00:00,,2022-09-01 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-09-01,2022-09-01 14:20:00+00:00,H2_ARRIVAL,F10,0.1,19840.6,20115.1,19810.1,305.0,2022-09-01 14:25:00+00:00,2022-09-01 14:45:00+00:00,,2022-09-01 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-09-01,2022-09-01 14:20:00+00:00,H2_ARRIVAL,F15,0.15,19855.85,20115.1,19810.1,305.0,2022-09-01 14:25:00+00:00,2022-09-01 14:45:00+00:00,,2022-09-01 20:00:00+00:00,True,2022-09-01 14:35:00+00:00,19855.85,True,10.0,H2_ARRIVAL
development,2022-09-01,2022-09-01 14:20:00+00:00,H2_ARRIVAL,F20,0.2,19871.1,20115.1,19810.1,305.0,2022-09-01 14:25:00+00:00,2022-09-01 14:45:00+00:00,,2022-09-01 20:00:00+00:00,True,2022-09-01 14:35:00+00:00,19871.1,True,10.0,H2_ARRIVAL
development,2022-09-01,2022-09-01 14:20:00+00:00,H2_ARRIVAL,F25,0.25,19886.35,20115.1,19810.1,305.0,2022-09-01 14:25:00+00:00,2022-09-01 14:45:00+00:00,,2022-09-01 20:00:00+00:00,True,2022-09-01 14:30:00+00:00,19886.35,True,15.0,H2_ARRIVAL
development,2022-09-15,2022-09-15 13:40:00+00:00,H2_ARRIVAL,F05,0.05,19986.345,20213.3,19974.4,238.89999999999782,2022-09-15 13:45:00+00:00,2022-09-15 14:30:00+00:00,,2022-09-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-09-15,2022-09-15 13:40:00+00:00,H2_ARRIVAL,F10,0.1,19998.29,20213.3,19974.4,238.89999999999782,2022-09-15 13:45:00+00:00,2022-09-15 14:30:00+00:00,,2022-09-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-09-15,2022-09-15 13:40:00+00:00,H2_ARRIVAL,F15,0.15,20010.235,20213.3,19974.4,238.89999999999782,2022-09-15 13:45:00+00:00,2022-09-15 14:30:00+00:00,,2022-09-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2022-09-15,2022-09-15 13:40:00+00:00,H2_ARRIVAL,F20,0.2,20022.18,20213.3,19974.4,238.89999999999782,2022-09-15 13:45:00+00:00,2022-09-15 14:30:00+00:00,,2022-09-15 20:00:00+00:00,True,2022-09-15 14:25:00+00:00,20022.18,True,5.0,H2_ARRIVAL
development,2022-09-15,2022-09-15 13:40:00+00:00,H2_ARRIVAL,F25,0.25,20034.125,20213.3,19974.4,238.89999999999782,2022-09-15 13:45:00+00:00,2022-09-15 14:30:00+00:00,,2022-09-15 20:00:00+00:00,True,2022-09-15 14:25:00+00:00,20034.125,True,5.0,H2_ARRIVAL
development,2022-09-20,2022-09-20 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,18871.73,19417.6,18843.0,574.5999999999985,,,,2022-09-20 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-09-20,2022-09-20 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,18900.46,19417.6,18843.0,574.5999999999985,,,,2022-09-20 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-09-20,2022-09-20 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,18929.19,19417.6,18843.0,574.5999999999985,,,,2022-09-20 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2022-09-20,2022-09-20 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,18957.92,19417.6,18843.0,574.5999999999985,,,,2022-09-20 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
