partition,date_utc,signal_bar_start,signal_ts,session_end,H,L,range,k1_episode_bars,window_status,leave_bar_start,leave_ts,eligible_start,h2_bar_start,h2_ts,opposite_break_bar_start,opposite_break_ts,terminal_bar_start
external,2021-02-04,2021-02-04 14:50:00+00:00,2021-02-04 14:55:00+00:00,2021-02-04 20:00:00+00:00,38833.0,36800.0,2033.0,1,H2_ARRIVAL,2021-02-04 14:55:00+00:00,2021-02-04 15:00:00+00:00,2021-02-04 15:00:00+00:00,2021-02-04 15:00:00+00:00,2021-02-04 15:05:00+00:00,,,2021-02-04 15:00:00+00:00
external,2021-02-10,2021-02-10 15:10:00+00:00,2021-02-10 15:15:00+00:00,2021-02-10 20:00:00+00:00,47475.0,44427.55,3047.449999999997,1,H2_ARRIVAL,2021-02-10 15:15:00+00:00,2021-02-10 15:20:00+00:00,2021-02-10 15:20:00+00:00,2021-02-10 15:25:00+00:00,2021-02-10 15:30:00+00:00,,,2021-02-10 15:25:00+00:00
external,2021-02-17,2021-02-17 13:30:00+00:00,2021-02-17 13:35:00+00:00,2021-02-17 20:00:00+00:00,51806.46,50666.0,1140.4599999999991,1,OPPOSITE_BREAK_BEFORE_H2,2021-02-17 13:35:00+00:00,2021-02-17 13:40:00+00:00,2021-02-17 13:40:00+00:00,,,2021-02-17 18:15:00+00:00,2021-02-17 18:20:00+00:00,2021-02-17 18:15:00+00:00
external,2021-03-18,2021-03-18 14:10:00+00:00,2021-03-18 14:15:00+00:00,2021-03-18 20:00:00+00:00,58726.81,57650.0,1076.8099999999977,2,OPPOSITE_BREAK_BEFORE_H2,2021-03-18 14:20:00+00:00,2021-03-18 14:25:00+00:00,2021-03-18 14:25:00+00:00,,,2021-03-18 15:35:00+00:00,2021-03-18 15:40:00+00:00,2021-03-18 15:35:00+00:00
external,2021-04-06,2021-04-06 14:00:00+00:00,2021-04-06 14:05:00+00:00,2021-04-06 20:00:00+00:00,59116.71,58340.48,776.2299999999959,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-05-04,2021-05-04 13:50:00+00:00,2021-05-04 13:55:00+00:00,2021-05-04 20:00:00+00:00,56670.0,55503.12,1166.8799999999974,3,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-05-06,2021-05-06 15:50:00+00:00,2021-05-06 15:55:00+00:00,2021-05-06 20:00:00+00:00,58450.0,56848.04,1601.9599999999991,1,H2_ARRIVAL,2021-05-06 15:55:00+00:00,2021-05-06 16:00:00+00:00,2021-05-06 16:00:00+00:00,2021-05-06 16:50:00+00:00,2021-05-06 16:55:00+00:00,,,2021-05-06 16:50:00+00:00
external,2021-05-10,2021-05-10 14:00:00+00:00,2021-05-10 14:05:00+00:00,2021-05-10 20:00:00+00:00,58695.57,57446.09,1249.4800000000032,2,H2_ARRIVAL,2021-05-10 14:10:00+00:00,2021-05-10 14:15:00+00:00,2021-05-10 14:15:00+00:00,2021-05-10 14:15:00+00:00,2021-05-10 14:20:00+00:00,,,2021-05-10 14:15:00+00:00
external,2021-05-12,2021-05-12 13:30:00+00:00,2021-05-12 13:35:00+00:00,2021-05-12 20:00:00+00:00,57265.0,55867.0,1398.0,1,H2_ARRIVAL,2021-05-12 13:35:00+00:00,2021-05-12 13:40:00+00:00,2021-05-12 13:40:00+00:00,2021-05-12 15:05:00+00:00,2021-05-12 15:10:00+00:00,,,2021-05-12 15:05:00+00:00
external,2021-05-13,2021-05-13 16:50:00+00:00,2021-05-13 16:55:00+00:00,2021-05-13 20:00:00+00:00,50963.89,48500.0,2463.8899999999994,1,H2_ARRIVAL,2021-05-13 16:55:00+00:00,2021-05-13 17:00:00+00:00,2021-05-13 17:00:00+00:00,2021-05-13 17:00:00+00:00,2021-05-13 17:05:00+00:00,,,2021-05-13 17:00:00+00:00
external,2021-06-07,2021-06-07 14:50:00+00:00,2021-06-07 14:55:00+00:00,2021-06-07 20:00:00+00:00,36799.0,35903.03,895.9700000000012,1,H2_ARRIVAL,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,2021-06-07 15:00:00+00:00,2021-06-07 16:20:00+00:00,2021-06-07 16:25:00+00:00,,,2021-06-07 16:20:00+00:00
external,2021-06-10,2021-06-10 17:25:00+00:00,2021-06-10 17:30:00+00:00,2021-06-10 20:00:00+00:00,38489.0,36229.23,2259.769999999997,2,H2_ARRIVAL,2021-06-10 17:35:00+00:00,2021-06-10 17:40:00+00:00,2021-06-10 17:40:00+00:00,2021-06-10 17:40:00+00:00,2021-06-10 17:45:00+00:00,,,2021-06-10 17:40:00+00:00
external,2021-06-11,2021-06-11 15:00:00+00:00,2021-06-11 15:05:00+00:00,2021-06-11 20:00:00+00:00,37679.54,36890.58,788.9599999999991,2,H2_ARRIVAL,2021-06-11 15:10:00+00:00,2021-06-11 15:15:00+00:00,2021-06-11 15:15:00+00:00,2021-06-11 15:15:00+00:00,2021-06-11 15:20:00+00:00,,,2021-06-11 15:15:00+00:00
external,2021-06-18,2021-06-18 13:40:00+00:00,2021-06-18 13:45:00+00:00,2021-06-18 20:00:00+00:00,38000.0,37049.57,950.4300000000003,1,H2_ARRIVAL,2021-06-18 13:45:00+00:00,2021-06-18 13:50:00+00:00,2021-06-18 13:50:00+00:00,2021-06-18 14:05:00+00:00,2021-06-18 14:10:00+00:00,,,2021-06-18 14:05:00+00:00
external,2021-06-25,2021-06-25 14:45:00+00:00,2021-06-25 14:50:00+00:00,2021-06-25 20:00:00+00:00,34479.1,32637.0,1842.0999999999985,1,H2_ARRIVAL,2021-06-25 14:50:00+00:00,2021-06-25 14:55:00+00:00,2021-06-25 14:55:00+00:00,2021-06-25 15:00:00+00:00,2021-06-25 15:05:00+00:00,,,2021-06-25 15:00:00+00:00
external,2021-07-07,2021-07-07 16:10:00+00:00,2021-07-07 16:15:00+00:00,2021-07-07 20:00:00+00:00,35089.56,34447.6,641.9599999999991,1,NO_H2_BY_SESSION_END,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,2021-07-07 16:20:00+00:00,,,,,
external,2021-07-12,2021-07-12 13:30:00+00:00,2021-07-12 13:35:00+00:00,2021-07-12 20:00:00+00:00,34450.0,33340.0,1110.0,1,H2_ARRIVAL,2021-07-12 13:35:00+00:00,2021-07-12 13:40:00+00:00,2021-07-12 13:40:00+00:00,2021-07-12 15:00:00+00:00,2021-07-12 15:05:00+00:00,,,2021-07-12 15:00:00+00:00
external,2021-07-13,2021-07-13 19:25:00+00:00,2021-07-13 19:30:00+00:00,2021-07-13 20:00:00+00:00,33329.84,32259.0,1070.8399999999965,1,H2_ARRIVAL,2021-07-13 19:30:00+00:00,2021-07-13 19:35:00+00:00,2021-07-13 19:35:00+00:00,2021-07-13 19:35:00+00:00,2021-07-13 19:40:00+00:00,,,2021-07-13 19:35:00+00:00
external,2021-07-19,2021-07-19 13:40:00+00:00,2021-07-19 13:45:00+00:00,2021-07-19 20:00:00+00:00,31659.44,30550.0,1109.4399999999987,1,H2_ARRIVAL,2021-07-19 13:45:00+00:00,2021-07-19 13:50:00+00:00,2021-07-19 13:50:00+00:00,2021-07-19 14:05:00+00:00,2021-07-19 14:10:00+00:00,,,2021-07-19 14:05:00+00:00
external,2021-07-20,2021-07-20 14:15:00+00:00,2021-07-20 14:20:00+00:00,2021-07-20 20:00:00+00:00,29868.2,29250.0,618.2000000000007,1,OPPOSITE_BREAK_BEFORE_H2,2021-07-20 14:20:00+00:00,2021-07-20 14:25:00+00:00,2021-07-20 14:25:00+00:00,,,2021-07-20 15:25:00+00:00,2021-07-20 15:30:00+00:00,2021-07-20 15:25:00+00:00
external,2021-07-28,2021-07-28 14:50:00+00:00,2021-07-28 14:55:00+00:00,2021-07-28 20:00:00+00:00,40894.0,39350.0,1544.0,1,H2_ARRIVAL,2021-07-28 14:55:00+00:00,2021-07-28 15:00:00+00:00,2021-07-28 15:00:00+00:00,2021-07-28 17:35:00+00:00,2021-07-28 17:40:00+00:00,,,2021-07-28 17:35:00+00:00
external,2021-07-29,2021-07-29 18:30:00+00:00,2021-07-29 18:35:00+00:00,2021-07-29 20:00:00+00:00,40665.0,39400.0,1265.0,1,NO_H2_BY_SESSION_END,2021-07-29 18:35:00+00:00,2021-07-29 18:40:00+00:00,2021-07-29 18:40:00+00:00,,,,,
external,2021-08-03,2021-08-03 18:05:00+00:00,2021-08-03 18:10:00+00:00,2021-08-03 20:00:00+00:00,38799.56,37658.69,1140.8699999999953,1,NO_H2_BY_SESSION_END,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,2021-08-03 18:15:00+00:00,,,,,
external,2021-08-12,2021-08-12 14:05:00+00:00,2021-08-12 14:10:00+00:00,2021-08-12 20:00:00+00:00,45680.0,44300.0,1380.0,1,H2_ARRIVAL,2021-08-12 14:10:00+00:00,2021-08-12 14:15:00+00:00,2021-08-12 14:15:00+00:00,2021-08-12 14:20:00+00:00,2021-08-12 14:25:00+00:00,,,2021-08-12 14:20:00+00:00
external,2021-08-17,2021-08-17 14:25:00+00:00,2021-08-17 14:30:00+00:00,2021-08-17 20:00:00+00:00,47194.0,45884.79,1309.2099999999991,2,H2_ARRIVAL,2021-08-17 14:35:00+00:00,2021-08-17 14:40:00+00:00,2021-08-17 14:40:00+00:00,2021-08-17 15:00:00+00:00,2021-08-17 15:05:00+00:00,,,2021-08-17 15:00:00+00:00
external,2021-09-07,2021-09-07 14:00:00+00:00,2021-09-07 14:05:00+00:00,2021-09-07 20:00:00+00:00,52397.46,50500.0,1897.4599999999991,1,H2_ARRIVAL,2021-09-07 14:05:00+00:00,2021-09-07 14:10:00+00:00,2021-09-07 14:10:00+00:00,2021-09-07 14:15:00+00:00,2021-09-07 14:20:00+00:00,,,2021-09-07 14:15:00+00:00
external,2021-09-10,2021-09-10 14:05:00+00:00,2021-09-10 14:10:00+00:00,2021-09-10 20:00:00+00:00,46538.5,45622.0,916.5,1,H2_ARRIVAL,2021-09-10 14:10:00+00:00,2021-09-10 14:15:00+00:00,2021-09-10 14:15:00+00:00,2021-09-10 14:20:00+00:00,2021-09-10 14:25:00+00:00,,,2021-09-10 14:20:00+00:00
external,2021-09-17,2021-09-17 18:05:00+00:00,2021-09-17 18:10:00+00:00,2021-09-17 20:00:00+00:00,47988.0,47123.96,864.0400000000009,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-09-27,2021-09-27 14:40:00+00:00,2021-09-27 14:45:00+00:00,2021-09-27 20:00:00+00:00,44100.0,43206.2,893.8000000000029,1,H2_ARRIVAL,2021-09-27 14:45:00+00:00,2021-09-27 14:50:00+00:00,2021-09-27 14:50:00+00:00,2021-09-27 14:50:00+00:00,2021-09-27 14:55:00+00:00,,,2021-09-27 14:50:00+00:00
external,2021-09-28,2021-09-28 14:10:00+00:00,2021-09-28 14:15:00+00:00,2021-09-28 20:00:00+00:00,42566.85,41505.01,1061.8399999999965,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-10-07,2021-10-07 14:35:00+00:00,2021-10-07 14:40:00+00:00,2021-10-07 20:00:00+00:00,54826.87,53666.0,1160.8700000000026,2,H2_ARRIVAL,2021-10-07 14:45:00+00:00,2021-10-07 14:50:00+00:00,2021-10-07 14:50:00+00:00,2021-10-07 16:10:00+00:00,2021-10-07 16:15:00+00:00,,,2021-10-07 16:10:00+00:00
external,2021-10-12,2021-10-12 14:45:00+00:00,2021-10-12 14:50:00+00:00,2021-10-12 20:00:00+00:00,57630.0,56707.43,922.5699999999997,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-10-14,2021-10-14 15:00:00+00:00,2021-10-14 15:05:00+00:00,2021-10-14 20:00:00+00:00,58199.2,57224.7,974.5,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-10-26,2021-10-26 13:35:00+00:00,2021-10-26 13:40:00+00:00,2021-10-26 20:00:00+00:00,63194.0,62350.0,844.0,1,H2_ARRIVAL,2021-10-26 13:40:00+00:00,2021-10-26 13:45:00+00:00,2021-10-26 13:45:00+00:00,2021-10-26 13:45:00+00:00,2021-10-26 13:50:00+00:00,,,2021-10-26 13:45:00+00:00
external,2021-11-01,2021-11-01 14:45:00+00:00,2021-11-01 14:50:00+00:00,2021-11-01 20:00:00+00:00,62543.58,61666.0,877.5800000000017,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-11-09,2021-11-09 14:55:00+00:00,2021-11-09 15:00:00+00:00,2021-11-09 20:00:00+00:00,68300.0,67343.0,957.0,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-11-10,2021-11-10 13:30:00+00:00,2021-11-10 13:35:00+00:00,2021-11-10 20:00:00+00:00,67186.0,66333.8,852.1999999999971,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-11-15,2021-11-15 14:10:00+00:00,2021-11-15 14:15:00+00:00,2021-11-15 20:00:00+00:00,66395.05,65326.39,1068.6600000000035,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-11-24,2021-11-24 13:45:00+00:00,2021-11-24 13:50:00+00:00,2021-11-24 20:00:00+00:00,57499.02,56312.21,1186.8099999999977,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-12-14,2021-12-14 15:55:00+00:00,2021-12-14 16:00:00+00:00,2021-12-14 20:00:00+00:00,47958.62,46768.01,1190.6100000000006,2,H2_ARRIVAL,2021-12-14 16:05:00+00:00,2021-12-14 16:10:00+00:00,2021-12-14 16:10:00+00:00,2021-12-14 16:15:00+00:00,2021-12-14 16:20:00+00:00,,,2021-12-14 16:15:00+00:00
external,2021-12-20,2021-12-20 14:20:00+00:00,2021-12-20 14:25:00+00:00,2021-12-20 20:00:00+00:00,46548.04,45550.0,998.0400000000009,1,OPPOSITE_BREAK_BEFORE_H2,2021-12-20 14:25:00+00:00,2021-12-20 14:30:00+00:00,2021-12-20 14:30:00+00:00,,,2021-12-20 19:45:00+00:00,2021-12-20 19:50:00+00:00,2021-12-20 19:45:00+00:00
external,2021-12-21,2021-12-21 15:25:00+00:00,2021-12-21 15:30:00+00:00,2021-12-21 20:00:00+00:00,49298.78,48425.77,873.010000000002,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-12-22,2021-12-22 13:30:00+00:00,2021-12-22 13:35:00+00:00,2021-12-22 20:00:00+00:00,49522.28,48444.0,1078.2799999999988,2,NO_H2_BY_SESSION_END,2021-12-22 13:40:00+00:00,2021-12-22 13:45:00+00:00,2021-12-22 13:45:00+00:00,,,,,
reference_validation,2025-01-20,2025-01-20 15:50:00+00:00,2025-01-20 15:55:00+00:00,2025-01-20 20:00:00+00:00,109300.8,105500.0,3800.800000000003,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-01-24,2025-01-24 14:05:00+00:00,2025-01-24 14:10:00+00:00,2025-01-24 20:00:00+00:00,105758.3,104875.7,882.6000000000058,1,H2_ARRIVAL,2025-01-24 14:10:00+00:00,2025-01-24 14:15:00+00:00,2025-01-24 14:15:00+00:00,2025-01-24 14:30:00+00:00,2025-01-24 14:35:00+00:00,,,2025-01-24 14:30:00+00:00
reference_validation,2025-01-29,2025-01-29 13:30:00+00:00,2025-01-29 13:35:00+00:00,2025-01-29 20:00:00+00:00,103012.6,101769.2,1243.4000000000087,1,H2_ARRIVAL,2025-01-29 13:35:00+00:00,2025-01-29 13:40:00+00:00,2025-01-29 13:40:00+00:00,2025-01-29 13:45:00+00:00,2025-01-29 13:50:00+00:00,,,2025-01-29 13:45:00+00:00
reference_validation,2025-01-30,2025-01-30 13:55:00+00:00,2025-01-30 14:00:00+00:00,2025-01-30 20:00:00+00:00,105514.2,104813.8,700.3999999999942,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-02-06,2025-02-06 14:40:00+00:00,2025-02-06 14:45:00+00:00,2025-02-06 20:00:00+00:00,99093.0,97880.0,1213.0,1,H2_ARRIVAL,2025-02-06 14:45:00+00:00,2025-02-06 14:50:00+00:00,2025-02-06 14:50:00+00:00,2025-02-06 14:50:00+00:00,2025-02-06 14:55:00+00:00,,,2025-02-06 14:50:00+00:00
reference_validation,2025-02-25,2025-02-25 15:00:00+00:00,2025-02-25 15:05:00+00:00,2025-02-25 20:00:00+00:00,89952.0,86800.0,3152.0,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-02-27,2025-02-27 13:50:00+00:00,2025-02-27 13:55:00+00:00,2025-02-27 20:00:00+00:00,87066.0,85827.1,1238.8999999999942,1,H2_ARRIVAL,2025-02-27 13:55:00+00:00,2025-02-27 14:00:00+00:00,2025-02-27 14:00:00+00:00,2025-02-27 14:15:00+00:00,2025-02-27 14:20:00+00:00,,,2025-02-27 14:15:00+00:00
reference_validation,2025-03-04,2025-03-04 13:30:00+00:00,2025-03-04 13:35:00+00:00,2025-03-04 20:00:00+00:00,84359.5,82500.0,1859.5,1,H2_ARRIVAL,2025-03-04 13:35:00+00:00,2025-03-04 13:40:00+00:00,2025-03-04 13:40:00+00:00,2025-03-04 14:30:00+00:00,2025-03-04 14:35:00+00:00,,,2025-03-04 14:30:00+00:00
reference_validation,2025-03-17,2025-03-17 13:30:00+00:00,2025-03-17 13:35:00+00:00,2025-03-17 20:00:00+00:00,84000.0,82801.0,1199.0,1,H2_ARRIVAL,2025-03-17 13:35:00+00:00,2025-03-17 13:40:00+00:00,2025-03-17 13:40:00+00:00,2025-03-17 14:00:00+00:00,2025-03-17 14:05:00+00:00,,,2025-03-17 14:00:00+00:00
reference_validation,2025-03-21,2025-03-21 13:30:00+00:00,2025-03-21 13:35:00+00:00,2025-03-21 20:00:00+00:00,84344.4,83334.9,1009.5,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-04-01,2025-04-01 13:35:00+00:00,2025-04-01 13:40:00+00:00,2025-04-01 20:00:00+00:00,84474.8,83401.0,1073.800000000003,1,H2_ARRIVAL,2025-04-01 13:40:00+00:00,2025-04-01 13:45:00+00:00,2025-04-01 13:45:00+00:00,2025-04-01 14:00:00+00:00,2025-04-01 14:05:00+00:00,,,2025-04-01 14:00:00+00:00
reference_validation,2025-04-08,2025-04-08 14:50:00+00:00,2025-04-08 14:55:00+00:00,2025-04-08 20:00:00+00:00,80359.5,78788.0,1571.5,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-04-14,2025-04-14 13:45:00+00:00,2025-04-14 13:50:00+00:00,2025-04-14 20:00:00+00:00,85242.7,84202.0,1040.699999999997,1,OPPOSITE_BREAK_BEFORE_H2,2025-04-14 13:50:00+00:00,2025-04-14 13:55:00+00:00,2025-04-14 13:55:00+00:00,,,2025-04-14 14:35:00+00:00,2025-04-14 14:40:00+00:00,2025-04-14 14:35:00+00:00
reference_validation,2025-04-28,2025-04-28 13:45:00+00:00,2025-04-28 13:50:00+00:00,2025-04-28 20:00:00+00:00,95578.8,94259.2,1319.6000000000058,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-04-29,2025-04-29 14:00:00+00:00,2025-04-29 14:05:00+00:00,2025-04-29 20:00:00+00:00,95264.9,94540.2,724.6999999999971,1,OPPOSITE_BREAK_BEFORE_H2,2025-04-29 14:05:00+00:00,2025-04-29 14:10:00+00:00,2025-04-29 14:10:00+00:00,,,2025-04-29 16:30:00+00:00,2025-04-29 16:35:00+00:00,2025-04-29 16:30:00+00:00
reference_validation,2025-05-07,2025-05-07 13:30:00+00:00,2025-05-07 13:35:00+00:00,2025-05-07 20:00:00+00:00,97150.0,96670.1,479.8999999999942,1,OPPOSITE_BREAK_BEFORE_H2,2025-05-07 13:35:00+00:00,2025-05-07 13:40:00+00:00,2025-05-07 13:40:00+00:00,,,2025-05-07 13:40:00+00:00,2025-05-07 13:45:00+00:00,2025-05-07 13:40:00+00:00
reference_validation,2025-05-08,2025-05-08 13:40:00+00:00,2025-05-08 13:45:00+00:00,2025-05-08 20:00:00+00:00,99863.3,99165.2,698.1000000000058,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-05-09,2025-05-09 14:40:00+00:00,2025-05-09 14:45:00+00:00,2025-05-09 20:00:00+00:00,103920.0,102376.5,1543.5,1,H2_ARRIVAL,2025-05-09 14:45:00+00:00,2025-05-09 14:50:00+00:00,2025-05-09 14:50:00+00:00,2025-05-09 16:55:00+00:00,2025-05-09 17:00:00+00:00,,,2025-05-09 16:55:00+00:00
reference_validation,2025-05-15,2025-05-15 14:45:00+00:00,2025-05-15 14:50:00+00:00,2025-05-15 20:00:00+00:00,102799.9,101433.0,1366.8999999999942,2,OPPOSITE_BREAK_BEFORE_H2,2025-05-15 14:55:00+00:00,2025-05-15 15:00:00+00:00,2025-05-15 15:00:00+00:00,,,2025-05-15 15:40:00+00:00,2025-05-15 15:45:00+00:00,2025-05-15 15:40:00+00:00
reference_validation,2025-05-26,2025-05-26 13:55:00+00:00,2025-05-26 14:00:00+00:00,2025-05-26 20:00:00+00:00,110138.8,109500.0,638.8000000000029,3,H2_ARRIVAL,2025-05-26 14:10:00+00:00,2025-05-26 14:15:00+00:00,2025-05-26 14:15:00+00:00,2025-05-26 14:20:00+00:00,2025-05-26 14:25:00+00:00,,,2025-05-26 14:20:00+00:00
reference_validation,2025-06-05,2025-06-05 13:55:00+00:00,2025-06-05 14:00:00+00:00,2025-06-05 20:00:00+00:00,105878.3,104373.0,1505.300000000003,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-06-12,2025-06-12 13:30:00+00:00,2025-06-12 13:35:00+00:00,2025-06-12 20:00:00+00:00,107798.0,106688.0,1110.0,1,OPPOSITE_BREAK_BEFORE_H2,2025-06-12 13:35:00+00:00,2025-06-12 13:40:00+00:00,2025-06-12 13:40:00+00:00,,,2025-06-12 17:00:00+00:00,2025-06-12 17:05:00+00:00,2025-06-12 17:00:00+00:00
reference_validation,2025-06-13,2025-06-13 14:10:00+00:00,2025-06-13 14:15:00+00:00,2025-06-13 20:00:00+00:00,105459.7,104360.0,1099.699999999997,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-06-16,2025-06-16 13:35:00+00:00,2025-06-16 13:40:00+00:00,2025-06-16 20:00:00+00:00,107199.9,106521.0,678.8999999999942,1,OPPOSITE_BREAK_BEFORE_H2,2025-06-16 13:40:00+00:00,2025-06-16 13:45:00+00:00,2025-06-16 13:45:00+00:00,,,2025-06-16 14:25:00+00:00,2025-06-16 14:30:00+00:00,2025-06-16 14:25:00+00:00
reference_validation,2025-06-18,2025-06-18 13:30:00+00:00,2025-06-18 13:35:00+00:00,2025-06-18 20:00:00+00:00,105276.8,103855.0,1421.800000000003,1,H2_ARRIVAL,2025-06-18 13:35:00+00:00,2025-06-18 13:40:00+00:00,2025-06-18 13:40:00+00:00,2025-06-18 17:30:00+00:00,2025-06-18 17:35:00+00:00,,,2025-06-18 17:30:00+00:00
reference_validation,2025-06-20,2025-06-20 13:35:00+00:00,2025-06-20 13:40:00+00:00,2025-06-20 20:00:00+00:00,106486.2,105715.0,771.1999999999971,1,H2_ARRIVAL,2025-06-20 13:40:00+00:00,2025-06-20 13:45:00+00:00,2025-06-20 13:45:00+00:00,2025-06-20 13:45:00+00:00,2025-06-20 13:50:00+00:00,,,2025-06-20 13:45:00+00:00
reference_validation,2025-06-23,2025-06-23 13:30:00+00:00,2025-06-23 13:35:00+00:00,2025-06-23 20:00:00+00:00,102028.9,101045.6,983.2999999999884,2,OPPOSITE_BREAK_BEFORE_H2,2025-06-23 13:40:00+00:00,2025-06-23 13:45:00+00:00,2025-06-23 13:45:00+00:00,,,2025-06-23 13:45:00+00:00,2025-06-23 13:50:00+00:00,2025-06-23 13:45:00+00:00
reference_validation,2025-06-26,2025-06-26 13:45:00+00:00,2025-06-26 13:50:00+00:00,2025-06-26 20:00:00+00:00,108135.0,106958.2,1176.800000000003,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-07-07,2025-07-07 13:40:00+00:00,2025-07-07 13:45:00+00:00,2025-07-07 20:00:00+00:00,109041.2,107968.0,1073.199999999997,2,H2_ARRIVAL,2025-07-07 13:50:00+00:00,2025-07-07 13:55:00+00:00,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,2025-07-07 14:40:00+00:00,,,2025-07-07 14:35:00+00:00
reference_validation,2025-07-09,2025-07-09 14:35:00+00:00,2025-07-09 14:40:00+00:00,2025-07-09 20:00:00+00:00,109738.5,108510.0,1228.5,2,OPPOSITE_BREAK_BEFORE_H2,2025-07-09 14:45:00+00:00,2025-07-09 14:50:00+00:00,2025-07-09 14:50:00+00:00,,,2025-07-09 19:15:00+00:00,2025-07-09 19:20:00+00:00,2025-07-09 19:15:00+00:00
reference_validation,2025-07-23,2025-07-23 13:35:00+00:00,2025-07-23 13:40:00+00:00,2025-07-23 20:00:00+00:00,118615.3,117750.0,865.3000000000029,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-08-01,2025-08-01 14:00:00+00:00,2025-08-01 14:05:00+00:00,2025-08-01 20:00:00+00:00,115956.0,114055.6,1900.3999999999942,1,H2_ARRIVAL,2025-08-01 14:05:00+00:00,2025-08-01 14:10:00+00:00,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,2025-08-01 18:15:00+00:00,,,2025-08-01 18:10:00+00:00
reference_validation,2025-08-04,2025-08-04 13:30:00+00:00,2025-08-04 13:35:00+00:00,2025-08-04 20:00:00+00:00,114715.0,114115.4,599.6000000000058,1,OPPOSITE_BREAK_BEFORE_H2,2025-08-04 13:35:00+00:00,2025-08-04 13:40:00+00:00,2025-08-04 13:40:00+00:00,,,2025-08-04 13:40:00+00:00,2025-08-04 13:45:00+00:00,2025-08-04 13:40:00+00:00
reference_validation,2025-08-06,2025-08-06 13:35:00+00:00,2025-08-06 13:40:00+00:00,2025-08-06 20:00:00+00:00,114372.7,113663.3,709.3999999999942,1,OPPOSITE_BREAK_BEFORE_H2,2025-08-06 13:40:00+00:00,2025-08-06 13:45:00+00:00,2025-08-06 13:45:00+00:00,,,2025-08-06 14:50:00+00:00,2025-08-06 14:55:00+00:00,2025-08-06 14:50:00+00:00
reference_validation,2025-08-14,2025-08-14 16:25:00+00:00,2025-08-14 16:30:00+00:00,2025-08-14 20:00:00+00:00,122050.0,117410.0,4640.0,2,H2_ARRIVAL,2025-08-14 16:35:00+00:00,2025-08-14 16:40:00+00:00,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,2025-08-14 18:25:00+00:00,,,2025-08-14 18:20:00+00:00
reference_validation,2025-08-21,2025-08-21 14:40:00+00:00,2025-08-21 14:45:00+00:00,2025-08-21 20:00:00+00:00,113947.4,112902.5,1044.8999999999942,1,H2_ARRIVAL,2025-08-21 14:45:00+00:00,2025-08-21 14:50:00+00:00,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,2025-08-21 15:15:00+00:00,,,2025-08-21 15:10:00+00:00
reference_validation,2025-09-04,2025-09-04 13:45:00+00:00,2025-09-04 13:50:00+00:00,2025-09-04 20:00:00+00:00,111111.0,110366.0,745.0,2,H2_ARRIVAL,2025-09-04 13:55:00+00:00,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,2025-09-04 14:05:00+00:00,,,2025-09-04 14:00:00+00:00
