partition,signal_ts,entry_start,horizon_bars,horizon_minutes,horizon_end,outcome,eventual_e20,adverse_wick_r,favorable_wick_r,adverse_close_r,favorable_close_r,net_close_progress_r,wrong_side_close_fraction,lower_low_step_fraction,higher_high_step_fraction,close_path_efficiency,adverse_favorable_ratio
external,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8,40,2020-05-11 17:50:00+00:00,LATER_H2,True,0.0703355539819919,0.13830907961097802,0.02773378228008931,0.05228182488186508,-0.02773378228008931,0.5,0.42857142857142855,0.2857142857142857,-0.02211276461957295,0.5085389489961522
external,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,8,40,2020-05-29 16:15:00+00:00,PRE_H2_FAILURE,False,0.2677098748150199,0.05257169139703356,0.1988381394232697,0.02985441746990371,-0.14292484901811292,0.875,0.42857142857142855,0.5714285714285714,-0.34162365086811863,5.092281943017832
external,2020-06-18 16:20:00+00:00,2020-06-18 16:40:00+00:00,8,40,2020-06-18 17:25:00+00:00,LATER_H2,True,0.1402758932609639,0.0713025780189926,0.10165083672547247,0.0,-0.10165083672547247,1.0,0.42857142857142855,0.42857142857142855,-0.34358974358980227,1.9673326990168452
external,2020-06-19 18:35:00+00:00,2020-06-19 18:40:00+00:00,8,40,2020-06-19 19:25:00+00:00,PRE_H2_FAILURE,False,0.2541110868139075,0.0,0.21966980100590794,0.0,-0.21966980100590794,1.0,0.42857142857142855,0.42857142857142855,-0.3509350935093613,254111086813.9075
external,2020-08-27 14:10:00+00:00,2020-08-27 14:25:00+00:00,8,40,2020-08-27 15:10:00+00:00,LATER_H2,True,0.06249841229518828,0.09500190524577562,0.05592531436555628,0.05727803886700954,0.017204369363646842,0.375,0.5714285714285714,0.42857142857142855,0.2806825106642334,0.6578648305368313
external,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,8,40,2020-11-26 18:20:00+00:00,LATER_H2,False,0.22302973295058606,0.06530568651111861,0.17710742686683575,0.035595221142099155,-0.13697881143148383,0.875,0.14285714285714285,0.7142857142857143,-0.4929879027941303,3.4151655830555305
external,2021-01-01 18:45:00+00:00,2021-01-01 19:00:00+00:00,8,40,2021-01-01 19:45:00+00:00,PRE_H2_FAILURE,False,0.17515672554170897,0.05761647113909252,0.14265405925655747,0.0,-0.11566605103659547,1.0,0.5714285714285714,0.2857142857142857,-0.2852894528152219,3.040046050700698
external,2021-03-18 14:15:00+00:00,2021-03-18 14:25:00+00:00,8,40,2021-03-18 15:10:00+00:00,PRE_H2_FAILURE,False,0.2792957903436956,0.13978464167309265,0.18482229919855753,0.05574010271078713,-0.18482229919855753,0.875,0.42857142857142855,0.7142857142857143,-0.5264612633119267,1.998043468873145
external,2021-05-06 15:55:00+00:00,2021-05-06 16:05:00+00:00,8,40,2021-05-06 16:50:00+00:00,LATER_H2,True,0.29747684086993126,0.14338934804864373,0.2913093959899109,0.12737771230243192,0.12737771230243192,0.875,0.42857142857142855,0.5714285714285714,0.3445620979713041,2.0746090620972386
external,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,8,40,2021-06-07 15:45:00+00:00,LATER_H2,True,0.11432804669799534,0.09253155797627226,0.09403718874516181,0.0,-0.0233093741977969,1.0,0.2857142857142857,0.42857142857142855,-0.03802559414990296,1.23555735144233
external,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,8,40,2021-07-07 17:05:00+00:00,PRE_H2_FAILURE,False,0.11076391052401997,0.059776310050475866,0.10297526325627743,0.014804660726526307,0.014804660726526307,0.875,0.5714285714285714,0.14285714285714285,0.2385434011438209,1.8529733673839943
external,2021-07-12 13:35:00+00:00,2021-07-12 13:50:00+00:00,8,40,2021-07-12 14:35:00+00:00,LATER_H2,True,0.08875675675675387,0.131981981981982,0.06221621621621412,0.0961261261261235,0.05224324324324141,0.5,0.42857142857142855,0.14285714285714285,0.5012598761477611,0.6724914675767699
external,2021-07-28 14:55:00+00:00,2021-07-28 15:10:00+00:00,8,40,2021-07-28 15:55:00+00:00,LATER_H2,True,0.2379533678756486,0.026943005181346208,0.1362500000000017,0.0,-0.07290803108808272,1.0,0.2857142857142857,0.8571428571428571,-0.2486960760419165,8.831730769231113
external,2021-07-29 18:35:00+00:00,2021-07-29 19:10:00+00:00,8,40,2021-07-29 19:55:00+00:00,PRE_H2_FAILURE,False,0.11803162055335785,0.10950988142292398,0.0550830039525694,0.07737549407114418,-0.0550830039525694,0.25,0.42857142857142855,0.7142857142857143,-0.4340743922958707,1.0778170793329889
external,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,8,40,2021-08-03 19:00:00+00:00,PRE_H2_FAILURE,False,0.32447123686309565,0.026138385617994826,0.31281346691559686,0.0,-0.31281346691559686,1.0,0.14285714285714285,0.8571428571428571,-0.8967446125630462,12.413591321405681
external,2021-10-07 14:40:00+00:00,2021-10-07 14:50:00+00:00,8,40,2021-10-07 15:35:00+00:00,LATER_H2,False,0.36168520161602913,0.12071162145632068,0.26039909722880106,0.0,-0.21075529559726844,1.0,0.2857142857142857,0.42857142857142855,-0.39001943431683,2.9962749008959704
external,2021-12-22 13:35:00+00:00,2021-12-22 13:45:00+00:00,8,40,2021-12-22 14:30:00+00:00,PRE_H2_FAILURE,False,0.15511555440145586,0.14721779129724982,0.13293207701154017,0.08561969061839246,-0.13293207701154017,0.75,0.14285714285714285,0.7142857142857143,-0.8634132043672657,1.0536467979488942
reference_validation,2025-05-09 14:45:00+00:00,2025-05-09 16:00:00+00:00,8,40,2025-05-09 16:45:00+00:00,LATER_H2,False,0.1833333333333371,0.09765144152898689,0.13629737609329445,0.08449951409134328,-0.055701328150311515,0.875,0.42857142857142855,0.7142857142857143,-0.3731034482758708,1.8774257754189565
reference_validation,2025-07-09 14:40:00+00:00,2025-07-09 14:50:00+00:00,8,40,2025-07-09 15:35:00+00:00,PRE_H2_FAILURE,False,0.3915547415547487,0.0,0.34491249491249965,0.0,-0.1787749287749288,1.0,0.2857142857142857,0.42857142857142855,-0.0864428588138872,391554741554.74866
reference_validation,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,8,40,2025-12-22 18:10:00+00:00,LATER_H2,True,0.13239395700174517,0.07833623862095185,0.09288204532249066,0.06684421202143707,0.026557556975915112,0.25,0.2857142857142857,0.5714285714285714,0.04509545753784384,1.6900729385586688
reference_validation,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,8,40,2026-02-09 15:15:00+00:00,PRE_H2_FAILURE,False,0.5152484837512424,0.11243323979361027,0.43463836335656936,0.0,-0.3323934099755574,1.0,0.42857142857142855,0.5714285714285714,-0.11763639659235262,4.582706010224965
reference_validation,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,8,40,2026-02-23 15:35:00+00:00,LATER_H2,True,0.528719107606502,0.014217713241647193,0.2856188095009265,0.0,-0.08165689008559286,1.0,0.42857142857142855,0.5714285714285714,0.18627755355479328,37.187352046020536
reference_validation,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,8,40,2026-02-27 14:30:00+00:00,LATER_H2,True,0.10099436526351041,0.04824328803446615,0.08715611534637663,0.009048723897910364,-0.004043752071598148,0.875,0.8571428571428571,0.2857142857142857,0.2073820395738066,2.0934386808659817
reference_validation,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,8,40,2026-04-24 19:15:00+00:00,PRE_H2_FAILURE,False,0.17977439420666264,0.034968897966770454,0.08414724723794959,0.006744963327452861,-0.04598923034071984,0.875,0.42857142857142855,0.42857142857142855,-0.2967607105538073,5.140979689365534
reference_validation,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,8,40,2026-05-08 16:05:00+00:00,PRE_H2_FAILURE,False,0.5122844827586301,0.11228448275861755,0.463254310344837,0.006250000000003136,-0.2923491379310376,0.875,0.2857142857142857,1.0,-0.4662628302204235,4.562380038387928
reference_validation,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,8,40,2026-06-30 14:30:00+00:00,LATER_H2,False,0.634964334375254,0.0,0.4367596377334303,0.0,-0.43443536106435804,1.0,0.14285714285714285,0.2857142857142857,-0.7109871079468965,634964334375.254
reference_validation,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,8,40,2026-07-06 14:30:00+00:00,PRE_H2_FAILURE,False,0.3952750507321892,0.0,0.20699007294465982,0.0,-0.20699007294465982,1.0,0.5714285714285714,0.7142857142857143,-0.2529302899444753,395275050732.1892
development,2022-05-16 13:55:00+00:00,2022-05-16 14:00:00+00:00,12,60,2022-05-16 15:05:00+00:00,LATER_H2,True,0.3326002067302181,0.11244401056620966,0.258521878947974,0.08993338693005654,0.03342712759848345,0.6666666666666666,0.5454545454545454,0.45454545454545453,0.24822265920435885,2.9579183902763355
development,2022-07-05 13:35:00+00:00,2022-07-05 13:40:00+00:00,12,60,2022-07-05 14:45:00+00:00,PRE_H2_FAILURE,False,0.16423229212494453,0.07960844698636269,0.13948526176858733,0.04650241970963752,-0.07910250769907412,0.6666666666666666,0.18181818181818182,0.36363636363636365,-0.0692033293697932,2.0630008289582427
development,2022-09-27 14:05:00+00:00,2022-09-27 14:10:00+00:00,12,60,2022-09-27 15:15:00+00:00,LATER_H2,True,0.40384615384615385,0.04498327759196351,0.34364548494983277,0.0,-0.20652173913043478,1.0,0.18181818181818182,0.5454545454545454,-0.055157061587928054,8.97769516728819
development,2022-10-27 13:55:00+00:00,2022-10-27 16:25:00+00:00,12,60,2022-10-27 17:30:00+00:00,PRE_H2_FAILURE,False,0.40710306406685376,0.03146084803466703,0.3501547508511263,0.0,-0.29073042401733745,1.0,0.36363636363636365,0.6363636363636364,-0.5271255060729076,12.939990162320568
development,2022-12-16 14:20:00+00:00,2022-12-16 14:25:00+00:00,12,60,2022-12-16 15:30:00+00:00,LATER_H2,True,0.12793505412156658,0.13118234804329967,0.08896752706078147,0.12801831806827643,0.12801831806827643,0.5833333333333334,0.7272727272727273,0.2727272727272727,0.5148127445500156,0.9752459536654943
development,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,12,60,2023-03-02 15:50:00+00:00,PRE_H2_FAILURE,False,0.495528455284544,0.0,0.41788617886178564,0.0,-0.24471544715445973,1.0,0.36363636363636365,0.36363636363636365,-0.08185053380782381,495528455284.544
development,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,12,60,2023-04-17 14:50:00+00:00,LATER_H2,False,0.1439028262940634,0.06076532232454824,0.11802159415687233,0.03536043188313824,-0.019101302000633296,0.6666666666666666,0.36363636363636365,0.5454545454545454,-0.11965811965812123,2.3681735040501697
development,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,12,60,2023-04-20 18:05:00+00:00,LATER_H2,True,0.31187499999999774,0.09921875,0.24953125000000115,0.0703125,-0.10640624999999773,0.9166666666666666,0.5454545454545454,0.45454545454545453,-0.2846715328467096,3.1433070866141506
development,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,12,60,2023-05-03 16:10:00+00:00,PRE_H2_FAILURE,False,0.1940559440559384,0.0064102564102620635,0.14230769230768778,0.0,-0.14230769230768778,1.0,0.36363636363636365,0.5454545454545454,-0.29006085192698033,30.272727272699694
development,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,12,60,2023-07-05 14:45:00+00:00,PRE_H2_FAILURE,False,0.24245857287791522,0.0,0.22385864051403295,0.0,-0.22385864051403295,1.0,0.2727272727272727,0.5454545454545454,-0.309352517985604,242458572877.91522
development,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,12,60,2023-07-24 16:25:00+00:00,PRE_H2_FAILURE,False,0.09069830878341517,0.030414620840152756,0.09058919803600814,0.015030005455538958,-0.03952536824877092,0.8333333333333334,0.6363636363636364,0.36363636363636365,0.05394932935917018,2.9820627802690582
development,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,12,60,2023-08-31 15:30:00+00:00,LATER_H2,True,0.10906969742585908,0.02008881529429652,0.08332831552009577,0.02008881529429652,-0.03771639319584573,0.8333333333333334,0.45454545454545453,0.45454545454545453,-0.09665427509295163,5.429374297489081
development,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,12,60,2023-11-13 16:00:00+00:00,PRE_H2_FAILURE,False,0.48481059668235105,0.12425105224064739,0.42241891557315503,0.0,-0.36918791780142957,1.0,0.45454545454545453,0.45454545454545453,-0.20230547550431438,3.9018631065061555
development,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,12,60,2024-01-22 16:35:00+00:00,LATER_H2,True,0.4348888888888905,0.09666666666666666,0.4237777777777794,0.055999999999993534,0.055999999999993534,0.8333333333333334,0.5454545454545454,0.2727272727272727,0.12996960486321252,4.498850574712661
development,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,12,60,2024-01-25 15:10:00+00:00,LATER_H2,True,0.4240669488264699,0.023220469411311354,0.38963062716428953,0.0,-0.19917275875336332,1.0,0.45454545454545453,0.45454545454545453,-0.03268551236748289,18.26263463131778
development,2024-01-30 14:15:00+00:00,2024-01-30 16:15:00+00:00,12,60,2024-01-30 17:20:00+00:00,PRE_H2_FAILURE,False,0.4488118811881169,0.04372937293729373,0.416996699669967,0.0,-0.25079207920791885,1.0,0.2727272727272727,0.7272727272727273,-0.27272727272727837,10.26339622641505
development,2024-05-28 14:05:00+00:00,2024-05-28 14:40:00+00:00,12,60,2024-05-28 15:45:00+00:00,LATER_H2,True,0.4864118895965988,0.0894904458598755,0.3590991810736929,0.0,-0.3590991810736929,1.0,0.2727272727272727,0.45454545454545453,-0.30567216635751177,5.4353499406877965
development,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,12,60,2024-07-01 15:05:00+00:00,PRE_H2_FAILURE,False,0.3420437249204382,0.12592361975923308,0.334295004842953,0.11305520963055497,-0.334295004842953,0.9166666666666666,0.45454545454545453,0.5454545454545454,-0.1618044300378194,2.716279325311871
development,2024-08-26 15:20:00+00:00,2024-08-26 17:45:00+00:00,12,60,2024-08-26 18:50:00+00:00,PRE_H2_FAILURE,False,0.4917642713939006,0.08257359924026339,0.43710562414266524,0.04806900918012074,-0.3648253666772224,0.9166666666666666,0.36363636363636365,0.7272727272727273,-0.4111589786697532,5.9554661044024515
development,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,12,60,2024-11-18 15:15:00+00:00,PRE_H2_FAILURE,False,0.417133138284745,0.08020550601008282,0.34011244668475893,0.0,-0.34011244668475893,1.0,0.5454545454545454,0.5454545454545454,-0.3075922889931582,5.200804271870141
external,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,12,60,2020-01-02 16:40:00+00:00,LATER_H2,True,0.38538461538461216,0.146336996336999,0.23608058608058874,0.1170329670329697,0.026776556776561575,0.6666666666666666,0.36363636363636365,0.36363636363636365,0.22222222222222385,2.6335419274091914
external,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,12,60,2020-01-22 19:45:00+00:00,PRE_H2_FAILURE,False,0.36094725754269896,0.0,0.3407079978933083,0.0,-0.20287036340380615,1.0,0.6363636363636364,0.36363636363636365,0.2463405926455093,360947257542.699
external,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,12,60,2020-04-01 14:55:00+00:00,LATER_H2,True,0.32770700636942557,0.07675159235668906,0.3003821656050946,0.022611464968154023,-0.24401273885349994,0.8333333333333334,0.18181818181818182,0.5454545454545454,-0.43667848946379945,4.269709543568385
external,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,12,60,2020-04-08 15:10:00+00:00,PRE_H2_FAILURE,False,0.38736842105263486,0.0,0.36390977443609435,0.0,-0.23759398496240874,1.0,0.36363636363636365,0.6363636363636364,-0.11045709555780434,387368421052.6349
external,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,12,60,2020-05-29 16:35:00+00:00,PRE_H2_FAILURE,False,0.2677098748150199,0.05257169139703356,0.20155781306243414,0.02985441746990371,-0.15004399472063124,0.9166666666666666,0.5454545454545454,0.5454545454545454,-0.2739847490689702,5.092281943017832
external,2020-06-18 16:20:00+00:00,2020-06-18 16:40:00+00:00,12,60,2020-06-18 17:45:00+00:00,LATER_H2,True,0.23172772501130748,0.0713025780189926,0.20061058344640043,0.0,-0.18188602442333673,1.0,0.2727272727272727,0.36363636363636365,-0.35470566179228846,3.2499207104346635
external,2020-06-19 18:35:00+00:00,2020-06-19 18:40:00+00:00,12,60,2020-06-19 19:45:00+00:00,PRE_H2_FAILURE,False,0.2541110868139075,0.0,0.21966980100590794,0.0,-0.09234638093155378,1.0,0.5454545454545454,0.2727272727272727,0.09258324924318764,254111086813.9075
external,2020-08-27 14:10:00+00:00,2020-08-27 14:25:00+00:00,12,60,2020-08-27 15:30:00+00:00,LATER_H2,True,0.06249841229518828,0.09500190524577562,0.05592531436555628,0.06397815318175798,0.06397815318175798,0.3333333333333333,0.7272727272727273,0.2727272727272727,0.29490784129958936,0.6578648305368313
external,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,12,60,2020-11-26 18:40:00+00:00,LATER_H2,False,0.22302973295058606,0.06530568651111861,0.1944660135960612,0.035595221142099155,-0.18522458983218462,0.9166666666666666,0.2727272727272727,0.6363636363636364,-0.4795715727447267,3.4151655830555305
external,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,12,60,2021-06-07 16:05:00+00:00,LATER_H2,True,0.11432804669799534,0.1411046128776604,0.09403718874516181,0.08818989475093358,0.036246191278726324,0.8333333333333334,0.45454545454545453,0.36363636363636365,0.09461389799176417,0.8102360678819146
external,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,12,60,2021-07-07 17:25:00+00:00,PRE_H2_FAILURE,False,0.11076391052401997,0.09632064303072255,0.10297526325627743,0.051660539597478156,0.04778179325814554,0.75,0.6363636363636364,0.2727272727272727,0.20936170212764155,1.14994986576959
external,2021-07-12 13:35:00+00:00,2021-07-12 13:50:00+00:00,12,60,2021-07-12 14:55:00+00:00,LATER_H2,True,0.08875675675675387,0.131981981981982,0.06221621621621412,0.0961261261261235,0.060810810810810814,0.3333333333333333,0.45454545454545453,0.36363636363636365,0.29624095260331235,0.6724914675767699
external,2021-07-28 14:55:00+00:00,2021-07-28 15:10:00+00:00,12,60,2021-07-28 16:15:00+00:00,LATER_H2,True,0.2379533678756486,0.031690414507772206,0.14144430051813434,0.0,-0.14144430051813434,1.0,0.36363636363636365,0.8181818181818182,-0.3021835838688111,7.5086858777845755
external,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,12,60,2021-08-03 19:20:00+00:00,PRE_H2_FAILURE,False,0.34148456879399364,0.026138385617994826,0.3175204010974078,0.0,-0.2640173727067926,1.0,0.2727272727272727,0.8181818181818182,-0.4676188227887957,13.06448584027701
external,2021-10-07 14:40:00+00:00,2021-10-07 14:50:00+00:00,12,60,2021-10-07 15:55:00+00:00,LATER_H2,False,0.36168520161602913,0.12071162145632068,0.26039909722880106,0.0,-0.12020252052339937,1.0,0.36363636363636365,0.45454545454545453,-0.15381608193992896,2.9962749008959704
external,2021-12-22 13:35:00+00:00,2021-12-22 13:45:00+00:00,12,60,2021-12-22 14:50:00+00:00,PRE_H2_FAILURE,False,0.30071780984531105,0.14721779129724982,0.23673628371109912,0.08561969061839246,-0.23673628371109912,0.8333333333333334,0.18181818181818182,0.6363636363636364,-0.6410379359312501,2.0426730165929934
reference_validation,2025-07-09 14:40:00+00:00,2025-07-09 14:50:00+00:00,12,60,2025-07-09 15:55:00+00:00,PRE_H2_FAILURE,False,0.3915547415547487,0.0,0.34491249491249965,0.0,-0.24454619454619692,1.0,0.2727272727272727,0.45454545454545453,-0.13221092214340174,391554741554.74866
reference_validation,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,12,60,2025-12-22 18:30:00+00:00,LATER_H2,True,0.1332332623151953,0.07833623862095185,0.09791787720318208,0.06684421202143707,-0.09791787720318208,0.5,0.2727272727272727,0.6363636363636364,-0.1927289676066228,1.7007870771007465
reference_validation,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,12,60,2026-02-09 15:35:00+00:00,PRE_H2_FAILURE,False,0.5152484837512424,0.11243323979361027,0.43463836335656936,0.0,-0.1314791346066824,1.0,0.5454545454545454,0.5454545454545454,0.1774676535397422,4.582706010224965
reference_validation,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,12,60,2026-02-23 15:55:00+00:00,LATER_H2,True,0.528719107606502,0.12884411962687356,0.2856188095009265,0.056337147802665404,0.056337147802665404,0.9166666666666666,0.45454545454545453,0.5454545454545454,0.30131503716408375,4.103556368250622
reference_validation,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,12,60,2026-04-24 19:35:00+00:00,PRE_H2_FAILURE,False,0.17977439420666264,0.034968897966770454,0.08414724723794959,0.006744963327452861,-0.05555194503759385,0.9166666666666666,0.45454545454545453,0.45454545454545453,-0.18992357769599844,5.140979689365534
reference_validation,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,12,60,2026-05-08 16:25:00+00:00,PRE_H2_FAILURE,False,0.5122844827586301,0.11228448275861755,0.463254310344837,0.006250000000003136,-0.2648706896551756,0.9166666666666666,0.36363636363636365,0.6363636363636364,-0.37496274217584935,4.562380038387928
reference_validation,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,12,60,2026-06-30 14:50:00+00:00,LATER_H2,False,0.634964334375254,0.0,0.4367596377334303,0.0,-0.11528813015949467,1.0,0.36363636363636365,0.18181818181818182,0.02088639836983987,634964334375.254
reference_validation,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,12,60,2026-07-06 14:50:00+00:00,PRE_H2_FAILURE,False,0.3952750507321892,0.0,0.22075632095650563,0.0,-0.12077277463939089,1.0,0.5454545454545454,0.5454545454545454,-0.006881198138031705,395275050732.1892
