anchor,offset,event_class,n,share,direction,positive1h,positive3h,avg_signed1h,avg_signed3h,aug_n,aug_positive3h,recurring_stable,strong_repeatable_direction,candidate80
NEW_YORK_OPEN,-1,HIGH_ACCEPT,229,0.13704368641532017,LONG,0.4104803493449782,0.48034934497816595,-0.0006226597004127226,-0.0014070094610085517,2,0.5,True,False,False
NEW_YORK_OPEN,-1,LOW_ACCEPT,202,0.12088569718731298,SHORT,0.4158415841584158,0.48514851485148514,-0.00107048339491365,-0.0015209848537009352,2,0.0,True,False,False
NEW_YORK_OPEN,-1,BOTH,82,0.049072411729503294,,,,,,1,,True,False,False
NEW_YORK_OPEN,0,INSIDE,479,0.28665469778575703,,,,,,4,,True,False,False
NEW_YORK_OPEN,0,HIGH_REJECT,257,0.1538001196888091,SHORT,0.49416342412451364,0.5291828793774319,0.00013454192161136886,0.0006427388739847281,4,0.25,True,False,False
NEW_YORK_OPEN,0,LOW_REJECT,294,0.17594254937163376,LONG,0.5136054421768708,0.5170068027210885,9.385268213550162e-05,0.0007953031432710625,4,0.75,True,False,False
NEW_YORK_OPEN,0,HIGH_ACCEPT,255,0.1526032315978456,LONG,0.44313725490196076,0.42745098039215684,-0.0006272735126899365,-0.00046348143502551346,3,1.0,True,False,False
NEW_YORK_OPEN,0,LOW_ACCEPT,274,0.1639736684619988,SHORT,0.4489051094890511,0.4927007299270073,-0.0007526769250770575,-0.001164446041699892,3,0.6666666666666666,True,False,False
NEW_YORK_OPEN,0,BOTH,112,0.06702573309395571,,,,,,0,,True,False,False
NEW_YORK_OPEN,1,INSIDE,471,0.28186714542190305,,,,,,4,,True,False,False
NEW_YORK_OPEN,1,HIGH_REJECT,242,0.1448234590065829,SHORT,0.45454545454545453,0.5371900826446281,-0.00027620415697456816,-0.00045641866652023364,1,1.0,True,False,False
NEW_YORK_OPEN,1,LOW_REJECT,289,0.172950329144225,LONG,0.5190311418685121,0.5259515570934256,0.0003736965997944393,0.00028541167090859486,2,0.5,True,False,False
NEW_YORK_OPEN,1,HIGH_ACCEPT,285,0.17055655296229802,LONG,0.4666666666666667,0.4456140350877193,-0.0002184148954135964,-0.0003112005748710291,8,0.25,True,False,False
NEW_YORK_OPEN,1,LOW_ACCEPT,273,0.16337522441651706,SHORT,0.47619047619047616,0.4981684981684982,0.000478562481173591,0.0012171296089285388,2,0.5,True,False,False
NEW_YORK_OPEN,1,BOTH,111,0.06642728904847396,,,,,,1,,True,False,False
NEW_YORK_OPEN,2,INSIDE,686,0.41053261520047873,,,,,,5,,True,False,False
NEW_YORK_OPEN,2,HIGH_REJECT,232,0.13883901855176542,SHORT,0.5603448275862069,0.5517241379310345,1.0145628459321657e-05,0.00057526593803522,4,0.25,True,False,False
NEW_YORK_OPEN,2,LOW_REJECT,251,0.15020945541591862,LONG,0.4820717131474104,0.50199203187251,-0.0004176011520052714,-0.00031166563354582597,1,0.0,True,False,False
NEW_YORK_OPEN,2,HIGH_ACCEPT,241,0.14422501496110113,LONG,0.44398340248962653,0.48132780082987553,0.00017353362019536698,0.001098959566522137,4,0.25,True,False,False
NEW_YORK_OPEN,2,LOW_ACCEPT,226,0.13524835427887494,SHORT,0.47345132743362833,0.4911504424778761,5.7417851015592925e-05,0.0016464410935698376,4,1.0,True,False,False
NEW_YORK_OPEN,2,BOTH,35,0.020945541591861162,,,,,,0,,False,False,False
NEW_YORK_OPEN,3,INSIDE,844,0.5050867743865949,,,,,,10,,True,False,False
NEW_YORK_OPEN,3,HIGH_REJECT,228,0.13644524236983843,SHORT,0.4780701754385965,0.4868421052631579,-0.00019617352216497235,-0.0007237591793908859,3,0.0,True,False,False
NEW_YORK_OPEN,3,LOW_REJECT,250,0.14961101137043686,LONG,0.488,0.496,-0.00093597387425713,-0.0015636628261723887,0,,True,False,False
NEW_YORK_OPEN,3,HIGH_ACCEPT,165,0.09874326750448834,LONG,0.4727272727272727,0.5333333333333333,0.00011300517380380908,0.0015019646424663617,2,0.0,True,False,False
NEW_YORK_OPEN,3,LOW_ACCEPT,174,0.10412926391382406,SHORT,0.3793103448275862,0.4827586206896552,-0.00025188249493229267,0.0006464827995252977,3,0.3333333333333333,True,False,False
NEW_YORK_OPEN,3,BOTH,10,0.005984440454817474,,,,,,0,,False,False,False
NEW_YORK_CLOSE,-3,INSIDE,855,0.5116696588868941,,,,,,8,,True,False,False
NEW_YORK_CLOSE,-3,HIGH_REJECT,211,0.12627169359664872,SHORT,0.5023696682464455,0.4976303317535545,-0.00035799446423947384,-0.000658034715444236,3,0.6666666666666666,True,False,False
NEW_YORK_CLOSE,-3,LOW_REJECT,200,0.11968880909634949,LONG,0.525,0.6,0.0003558869425638478,0.0009900928122520787,5,0.4,True,False,False
NEW_YORK_CLOSE,-3,HIGH_ACCEPT,197,0.11789347695990425,LONG,0.4263959390862944,0.4365482233502538,0.00013847592363623406,0.00023385786920503455,0,,True,False,False
NEW_YORK_CLOSE,-3,LOW_ACCEPT,196,0.1172950329144225,SHORT,0.3877551020408163,0.3622448979591837,0.00023144045112757407,-0.001813037032627903,2,1.0,True,False,False
NEW_YORK_CLOSE,-3,BOTH,12,0.00718132854578097,,,,,,0,,False,False,False
NEW_YORK_CLOSE,-2,INSIDE,852,0.5098743267504489,,,,,,9,,True,False,False
NEW_YORK_CLOSE,-2,HIGH_REJECT,235,0.14063435068821065,SHORT,0.574468085106383,0.5404255319148936,0.000886868633325762,0.0009521714430460795,3,1.0,True,False,False
NEW_YORK_CLOSE,-2,LOW_REJECT,219,0.1310592459605027,LONG,0.6210045662100456,0.5753424657534246,0.0002704873874334066,0.0007112027611728962,0,,True,False,False
NEW_YORK_CLOSE,-2,HIGH_ACCEPT,197,0.11789347695990425,LONG,0.4213197969543147,0.43147208121827413,-0.000345195253783802,6.839630622550114e-06,3,0.0,True,False,False
NEW_YORK_CLOSE,-2,LOW_ACCEPT,151,0.09036505086774387,SHORT,0.33112582781456956,0.3841059602649007,-0.0010142102518256603,-0.0016179590234535243,3,0.6666666666666666,True,False,False
NEW_YORK_CLOSE,-2,BOTH,17,0.010173548773189706,,,,,,0,,False,False,False
NEW_YORK_CLOSE,-1,INSIDE,885,0.5296229802513465,,,,,,7,,True,False,False
NEW_YORK_CLOSE,-1,HIGH_REJECT,229,0.13704368641532017,SHORT,0.537117903930131,0.5502183406113537,-0.0001575567901033018,0.00014126734138898283,5,0.6,True,False,False
NEW_YORK_CLOSE,-1,LOW_REJECT,225,0.13464991023339318,LONG,0.5377777777777778,0.52,-1.7921445131479826e-05,-0.00045937088950349204,1,0.0,True,False,False
NEW_YORK_CLOSE,-1,HIGH_ACCEPT,185,0.11071214841412327,LONG,0.44324324324324327,0.3783783783783784,0.00015133868133596748,-0.00059068091314636,2,0.5,True,False,False
NEW_YORK_CLOSE,-1,LOW_ACCEPT,132,0.07899461400359066,SHORT,0.3181818181818182,0.4166666666666667,-0.0017147901991646888,-0.0011662936300298886,2,1.0,True,False,False
NEW_YORK_CLOSE,-1,BOTH,15,0.008976660682226212,,,,,,0,,False,False,False
NEW_YORK_CLOSE,0,INSIDE,885,0.5296229802513465,,,,,,7,,True,False,False
NEW_YORK_CLOSE,0,HIGH_REJECT,210,0.12567324955116696,SHORT,0.5142857142857142,0.5333333333333333,-6.95225327314993e-05,0.0002993065916070715,2,1.0,True,False,False
NEW_YORK_CLOSE,0,LOW_REJECT,197,0.11789347695990425,LONG,0.49746192893401014,0.49746192893401014,-0.0005069239434474389,-0.0005911147436370992,3,1.0,True,False,False
NEW_YORK_CLOSE,0,HIGH_ACCEPT,207,0.12387791741472172,LONG,0.3864734299516908,0.40096618357487923,-0.0003448842175728314,-0.0011850538520158565,1,1.0,True,False,False
NEW_YORK_CLOSE,0,LOW_ACCEPT,152,0.09096349491322561,SHORT,0.5,0.4868421052631579,0.0010709041647132807,0.0010756284063582564,3,0.6666666666666666,True,False,False
NEW_YORK_CLOSE,0,BOTH,20,0.011968880909634948,,,,,,1,,False,False,False
NEW_YORK_CLOSE,1,INSIDE,910,0.5445840813883902,,,,,,8,,True,False,False
NEW_YORK_CLOSE,1,HIGH_REJECT,227,0.13584679832435667,SHORT,0.5550660792951542,0.5550660792951542,-0.00044526388635967456,-0.00016098265700852094,1,0.0,True,False,False
NEW_YORK_CLOSE,1,LOW_REJECT,177,0.1059245960502693,LONG,0.536723163841808,0.5932203389830508,5.5058749262299584e-05,0.0001995753986757075,5,0.4,True,False,False
NEW_YORK_CLOSE,1,HIGH_ACCEPT,179,0.10712148414123279,LONG,0.39664804469273746,0.41899441340782123,-0.0004233858238751877,-0.0006463605958329452,2,0.5,True,False,False
NEW_YORK_CLOSE,1,LOW_ACCEPT,167,0.09994015559545183,SHORT,0.4251497005988024,0.437125748502994,-0.00014279236363813893,0.00024753123420102327,1,0.0,True,False,False
NEW_YORK_CLOSE,1,BOTH,11,0.006582884500299222,,,,,,0,,False,False,False
NEW_YORK_CLOSE,2,INSIDE,765,0.4578096947935368,,,,,,6,,True,False,False
NEW_YORK_CLOSE,2,HIGH_REJECT,235,0.14063435068821065,SHORT,0.5872340425531914,0.5787234042553191,0.00022791750281601453,0.0003005614637188195,2,0.0,True,False,False
NEW_YORK_CLOSE,2,LOW_REJECT,225,0.13464991023339318,LONG,0.5288888888888889,0.5555555555555556,-0.0004104436228354105,-0.00012834571383852072,6,0.8333333333333334,True,False,False
NEW_YORK_CLOSE,2,HIGH_ACCEPT,209,0.12507480550568523,LONG,0.3875598086124402,0.3875598086124402,-0.0007999486433483479,-0.0007514594252365132,0,,True,False,False
NEW_YORK_CLOSE,2,LOW_ACCEPT,201,0.12028725314183124,SHORT,0.4079601990049751,0.4079601990049751,0.0003043910239922775,-0.000174823667614762,3,0.3333333333333333,True,False,False
NEW_YORK_CLOSE,2,BOTH,36,0.02154398563734291,,,,,,0,,False,False,False
NEW_YORK_CLOSE,3,INSIDE,755,0.45182525433871934,,,,,,4,,True,False,False
NEW_YORK_CLOSE,3,HIGH_REJECT,237,0.14183123877917414,SHORT,0.47257383966244726,0.5147679324894515,-0.00016111554398901419,-4.598779044249934e-05,3,0.6666666666666666,True,False,False
NEW_YORK_CLOSE,3,LOW_REJECT,230,0.13764213046080193,LONG,0.5217391304347826,0.5173913043478261,9.494912754892912e-05,0.00018676501712115988,4,0.5,True,False,False
NEW_YORK_CLOSE,3,HIGH_ACCEPT,192,0.11490125673249552,LONG,0.4010416666666667,0.453125,-0.0002887648581247117,0.0003537247754469176,4,0.75,True,False,False
NEW_YORK_CLOSE,3,LOW_ACCEPT,220,0.13165769000598443,SHORT,0.4318181818181818,0.4090909090909091,-0.00014319937097230279,-0.0003221421309124203,2,0.5,True,False,False
NEW_YORK_CLOSE,3,BOTH,37,0.022142429682824656,,,,,,0,,False,False,False
