gap,gap_label,partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_reason,pnl_0,pnl_5,armed,scheduled_updates,activations,ratchet_updates,buffer_f20_exit,gap_exit,touch_exit,early_floor_violation
0.05,G05,external,600,10:00,2021-07-20 10:00:00+00:00,2021-07-20 14:15:00+00:00,1755.375,2021-07-20 15:20:00+00:00,LIVE_FLOOR_GAP_OPEN,3.6774763227230394,3.1736507591822565,True,1,1,0,0,1,0,0
0.05,G05,external,600,10:00,2021-08-03 10:00:00+00:00,2021-08-03 10:10:00+00:00,2484.41,2021-08-03 10:50:00+00:00,LIVE_FLOOR_GAP_OPEN,5.8610438695707145,5.355035829721033,True,2,2,1,0,1,0,0
0.05,G05,external,600,10:00,2021-09-01 10:00:00+00:00,2021-09-01 14:45:00+00:00,3536.5,2021-09-01 16:00:00+00:00,TIME_EXIT_EXEC_END,5.87173759366606,5.365718865436531,False,0,0,0,0,0,0,0
0.05,G05,external,600,10:00,2021-11-04 10:00:00+00:00,2021-11-04 14:20:00+00:00,4560.4725,2021-11-04 15:15:00+00:00,CLOSE_INVALIDATION_F20,-7.200008113194423,-7.692961628323602,False,0,0,0,0,0,0,0
0.05,G05,external,600,10:00,2021-12-07 10:00:00+00:00,2021-12-07 11:20:00+00:00,4398.14,2021-12-07 12:35:00+00:00,CLOSE_INVALIDATION_F20,-7.239254775882598,-7.732169063962669,False,0,0,0,0,0,0,0
0.05,G05,external,600,10:00,2021-12-24 10:00:00+00:00,2021-12-24 13:45:00+00:00,4103.6449999999995,2021-12-24 15:05:00+00:00,CLOSE_INVALIDATION_F20,-6.118696427200632,-6.612730713630155,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-01-10 16:00:00+00:00,2020-01-10 16:10:00+00:00,141.425,2020-01-10 18:25:00+00:00,LIVE_FLOOR_GAP_OPEN,9.375499381297404,8.865978642285732,True,1,1,0,0,1,0,0
0.05,G05,external,960,16:00,2020-01-16 16:00:00+00:00,2020-01-16 21:10:00+00:00,164.5325,2020-01-16 22:00:00+00:00,TIME_EXIT_EXEC_END,-3.416121434974872,-3.9128569457844593,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-01-22 16:00:00+00:00,2020-01-22 17:20:00+00:00,168.01,2020-01-22 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.3107196000237563,-0.8105589607433236,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-02-04 16:00:00+00:00,2020-02-04 16:10:00+00:00,187.94,2020-02-04 22:00:00+00:00,TIME_EXIT_EXEC_END,0.2651058848569091,-0.23530901357864364,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-02-19 16:00:00+00:00,2020-02-19 16:25:00+00:00,282.13,2020-02-19 17:35:00+00:00,LIVE_FLOOR_GAP_OPEN,2.559628540034731,2.0569202656320456,True,1,1,0,0,1,0,0
0.05,G05,external,960,16:00,2020-03-26 16:00:00+00:00,2020-03-26 20:20:00+00:00,135.52,2020-03-26 21:50:00+00:00,LIVE_FLOOR_TOUCH,4.7800472255018045,4.275119642068015,True,1,1,0,0,0,1,0
0.05,G05,external,960,16:00,2020-03-30 16:00:00+00:00,2020-03-30 21:15:00+00:00,133.865,2020-03-30 22:00:00+00:00,TIME_EXIT_EXEC_END,0.10423934560939185,-0.3960147666799859,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-04-08 16:00:00+00:00,2020-04-08 16:10:00+00:00,169.52,2020-04-08 19:15:00+00:00,LIVE_FLOOR_GAP_OPEN,4.289712128362444,3.7852746349808624,True,1,1,0,0,1,0,0
0.05,G05,external,960,16:00,2020-04-16 16:00:00+00:00,2020-04-16 16:10:00+00:00,171.4875,2020-04-16 22:00:00+00:00,TIME_EXIT_EXEC_END,3.4851228223630852,2.981489516193881,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-05-13 16:00:00+00:00,2020-05-13 16:25:00+00:00,196.29250000000002,2020-05-13 22:00:00+00:00,RUNNER_TIME_EXIT,9.7825082466217,9.272580702147382,True,1,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-06-03 16:00:00+00:00,2020-06-03 16:40:00+00:00,239.58749999999998,2020-06-03 19:00:00+00:00,LIVE_FLOOR_TOUCH,4.279918610111189,3.7754909053534074,True,2,2,1,0,0,1,0
0.05,G05,external,960,16:00,2020-06-23 16:00:00+00:00,2020-06-23 16:15:00+00:00,243.7725,2020-06-23 22:00:00+00:00,TIME_EXIT_EXEC_END,0.10764544811243704,-0.39261206857725794,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-07-10 16:00:00+00:00,2020-07-10 16:15:00+00:00,240.14,2020-07-10 22:00:00+00:00,TIME_EXIT_EXEC_END,-2.398834013492101,-2.8965863033336587,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-07-22 16:00:00+00:00,2020-07-22 18:15:00+00:00,244.595,2020-07-22 19:25:00+00:00,LIVE_FLOOR_GAP_OPEN,0.9798319671293191,0.47870269979595237,True,1,1,0,0,1,0,0
0.05,G05,external,960,16:00,2020-07-24 16:00:00+00:00,2020-07-24 17:05:00+00:00,277.875,2020-07-24 18:30:00+00:00,LIVE_FLOOR_TOUCH,7.022402159244279,6.51523334149402,True,2,2,1,0,0,1,0
0.05,G05,external,960,16:00,2020-07-28 16:00:00+00:00,2020-07-28 16:10:00+00:00,319.965,2020-07-28 16:45:00+00:00,CLOSE_INVALIDATION_F20,-9.049383526323163,-9.540488590264784,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-08-03 16:00:00+00:00,2020-08-03 16:20:00+00:00,394.865,2020-08-03 22:00:00+00:00,CLOSE_INVALIDATION_F20,-13.322137945880208,-13.80897239071187,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-08-05 16:00:00+00:00,2020-08-05 16:30:00+00:00,399.175,2020-08-05 21:35:00+00:00,LIVE_FLOOR_TOUCH,6.217398384167416,5.711034167891382,True,1,1,0,0,0,1,0
0.05,G05,external,960,16:00,2020-08-17 16:00:00+00:00,2020-08-17 16:10:00+00:00,439.4,2020-08-17 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.8779244424214513,-1.3771968817592901,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-09-11 16:00:00+00:00,2020-09-11 16:15:00+00:00,368.315,2020-09-11 22:00:00+00:00,TIME_EXIT_EXEC_END,1.61593744485018,1.1141723899328997,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-09-14 16:00:00+00:00,2020-09-14 16:45:00+00:00,379.38,2020-09-14 22:00:00+00:00,TIME_EXIT_EXEC_END,-1.2961990616268566,-1.7950534353783238,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-09-25 16:00:00+00:00,2020-09-25 16:20:00+00:00,346.26,2020-09-25 18:35:00+00:00,LIVE_FLOOR_GAP_OPEN,9.520291110726008,9.010625652344627,True,3,3,2,0,1,0,0
0.05,G05,external,960,16:00,2020-09-28 16:00:00+00:00,2020-09-28 17:50:00+00:00,364.86249999999995,2020-09-28 22:00:00+00:00,TIME_EXIT_EXEC_END,-2.226030353900443,-2.7239553610429064,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-10-09 16:00:00+00:00,2020-10-09 16:10:00+00:00,363.5375,2020-10-09 22:00:00+00:00,TIME_EXIT_EXEC_END,0.7862600144413315,0.285324222323036,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-10-15 16:00:00+00:00,2020-10-15 21:00:00+00:00,378.38750000000005,2020-10-15 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.8988272604143362,-1.398078807380287,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-10-19 16:00:00+00:00,2020-10-19 16:30:00+00:00,382.085,2020-10-19 22:00:00+00:00,TIME_EXIT_EXEC_END,-3.9659604538256783,-4.462146400398481,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-11-13 16:00:00+00:00,2020-11-13 20:25:00+00:00,471.63,2020-11-13 22:00:00+00:00,TIME_EXIT_EXEC_END,0.06646735788646863,-0.43374900129177185,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2020-12-10 16:00:00+00:00,2020-12-10 19:00:00+00:00,559.575,2020-12-10 20:35:00+00:00,LIVE_FLOOR_GAP_OPEN,6.806361971138775,6.299409085610397,True,2,2,1,0,1,0,0
0.05,G05,external,960,16:00,2020-12-30 16:00:00+00:00,2020-12-30 16:25:00+00:00,732.9825,2020-12-30 19:25:00+00:00,LIVE_FLOOR_TOUCH,14.35990218047496,13.845399529619895,True,4,4,3,0,0,1,0
0.05,G05,external,960,16:00,2021-01-22 16:00:00+00:00,2021-01-22 16:10:00+00:00,1225.8875,2021-01-22 19:00:00+00:00,LIVE_FLOOR_TOUCH,11.429184978230046,10.917611579951148,True,1,1,0,0,0,1,0
0.05,G05,external,960,16:00,2021-03-01 16:00:00+00:00,2021-03-01 16:15:00+00:00,1545.3625000000002,2021-03-01 18:20:00+00:00,CLOSE_INVALIDATION_F20,-9.573414004804759,-10.063995300152273,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-03-15 16:00:00+00:00,2021-03-15 20:45:00+00:00,1790.3325,2021-03-15 22:00:00+00:00,TIME_EXIT_EXEC_END,1.7469475642094117,1.245051564645117,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-03-23 16:00:00+00:00,2021-03-23 16:45:00+00:00,1709.1,2021-03-23 20:50:00+00:00,CLOSE_INVALIDATION_F20,-7.213527587619217,-7.706467590030397,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-03-29 16:00:00+00:00,2021-03-29 16:15:00+00:00,1785.64,2021-03-29 16:50:00+00:00,LIVE_FLOOR_GAP_OPEN,5.329038327994429,4.823562027816597,True,2,2,1,0,1,0,0
0.05,G05,external,960,16:00,2021-04-06 16:00:00+00:00,2021-04-06 19:25:00+00:00,2109.9725,2021-04-06 22:00:00+00:00,TIME_EXIT_EXEC_END,0.5733539181198125,0.07263092569804763,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-04-27 16:00:00+00:00,2021-04-27 16:45:00+00:00,2639.585,2021-04-27 22:00:00+00:00,TIME_EXIT_EXEC_END,1.1712697261122123,0.6699491166908936,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-04-28 16:00:00+00:00,2021-04-28 18:45:00+00:00,2711.9125,2021-04-28 22:00:00+00:00,TIME_EXIT_EXEC_END,7.944203583264597,7.436113424760649,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-05-11 16:00:00+00:00,2021-05-11 16:30:00+00:00,4027.6875,2021-05-11 21:15:00+00:00,LIVE_FLOOR_TOUCH,11.224226060239273,10.712857518449924,True,2,2,1,0,0,1,0
0.05,G05,external,960,16:00,2021-05-24 16:00:00+00:00,2021-05-24 16:15:00+00:00,2460.6875,2021-05-24 18:40:00+00:00,LIVE_FLOOR_GAP_OPEN,23.73807116913469,23.214195036032127,True,1,1,0,0,1,0,0
0.05,G05,external,960,16:00,2021-07-08 16:00:00+00:00,2021-07-08 16:35:00+00:00,2164.4975,2021-07-08 21:20:00+00:00,CLOSE_INVALIDATION_F20,-8.073259035873182,-8.565339736486921,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-07-20 16:00:00+00:00,2021-07-20 16:10:00+00:00,1792.9499999999998,2021-07-20 22:00:00+00:00,TIME_EXIT_EXEC_END,-2.7174098552664057,-3.214843728474514,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-07-22 16:00:00+00:00,2021-07-22 16:15:00+00:00,2020.5625,2021-07-22 22:00:00+00:00,TIME_EXIT_EXEC_END,-4.758316062977485,-5.253710049920968,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-07-29 16:00:00+00:00,2021-07-29 16:40:00+00:00,2323.0875,2021-07-29 22:00:00+00:00,TIME_EXIT_EXEC_END,-3.0338870145873327,-3.5310045687956144,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-08-09 16:00:00+00:00,2021-08-09 16:10:00+00:00,3153.3125,2021-08-09 20:50:00+00:00,CLOSE_INVALIDATION_F20,-10.009339385170335,-10.499484972991235,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-09-09 16:00:00+00:00,2021-09-09 17:55:00+00:00,3515.265,2021-09-09 22:00:00+00:00,TIME_EXIT_EXEC_END,-8.155460825855265,-8.64745936575938,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-10-14 16:00:00+00:00,2021-10-14 16:40:00+00:00,3783.115,2021-10-14 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.7138947666143088,-1.213331153654062,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-10-29 16:00:00+00:00,2021-10-29 16:40:00+00:00,4410.514999999999,2021-10-29 22:00:00+00:00,TIME_EXIT_EXEC_END,0.5811779350030747,0.08044712247441443,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-11-25 16:00:00+00:00,2021-11-25 16:25:00+00:00,4469.29,2021-11-25 22:00:00+00:00,TIME_EXIT_EXEC_END,3.2101931179225445,2.7068346040616924,False,0,0,0,0,0,0,0
0.05,G05,external,960,16:00,2021-12-23 16:00:00+00:00,2021-12-23 16:30:00+00:00,3953.3525,2021-12-23 17:15:00+00:00,LIVE_FLOOR_GAP_OPEN,4.209695189083162,3.7053376726524205,True,3,3,2,0,1,0,0
0.05,G05,development,300,05:00,2022-03-28 05:00:00+00:00,2022-03-28 05:35:00+00:00,3321.805,2022-03-28 09:55:00+00:00,LIVE_FLOOR_GAP_OPEN,1.456671297683077,0.955065429319624,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2022-03-31 05:00:00+00:00,2022-03-31 10:15:00+00:00,3411.7675,2022-03-31 11:00:00+00:00,TIME_EXIT_EXEC_END,0.17777969923211712,-0.3225479166590214,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-04-13 05:00:00+00:00,2022-04-13 06:35:00+00:00,3050.3975,2022-04-13 11:00:00+00:00,TIME_EXIT_EXEC_END,-3.4713210327507067,-3.968001371548446,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-04-20 05:00:00+00:00,2022-04-20 06:15:00+00:00,3096.1275,2022-04-20 10:40:00+00:00,LIVE_FLOOR_TOUCH,2.5192111758963303,2.0165432986591463,True,1,1,0,0,0,1,0
0.05,G05,development,300,05:00,2022-04-28 05:00:00+00:00,2022-04-28 07:55:00+00:00,2902.7174999999997,2022-04-28 08:40:00+00:00,LIVE_FLOOR_GAP_OPEN,3.710372435485066,3.2065139922711876,True,2,2,1,0,1,0,0
0.05,G05,development,300,05:00,2022-05-02 05:00:00+00:00,2022-05-02 06:50:00+00:00,2856.2925,2022-05-02 09:50:00+00:00,CLOSE_INVALIDATION_F20,-6.817847611895456,-7.311183096541207,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-05-19 05:00:00+00:00,2022-05-19 07:20:00+00:00,1952.925,2022-05-19 11:00:00+00:00,TIME_EXIT_EXEC_END,-3.8192301291652293,-4.315562732734246,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-06-02 05:00:00+00:00,2022-06-02 07:35:00+00:00,1826.7925,2022-06-02 11:00:00+00:00,TIME_EXIT_EXEC_END,0.23430849425971656,-0.2660756221763313,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-06-17 05:00:00+00:00,2022-06-17 07:55:00+00:00,1100.025,2022-06-17 11:00:00+00:00,TIME_EXIT_EXEC_END,1.4249585236698175,0.9233843522320043,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-06-21 05:00:00+00:00,2022-06-21 05:30:00+00:00,1135.0075,2022-06-21 05:55:00+00:00,LIVE_FLOOR_TOUCH,6.57198036136315,6.0652617403123665,True,1,1,0,0,0,1,0
0.05,G05,development,300,05:00,2022-07-05 05:00:00+00:00,2022-07-05 05:35:00+00:00,1158.73,2022-07-05 06:20:00+00:00,LIVE_FLOOR_GAP_OPEN,3.4965073830832254,2.9928626980427313,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2022-07-06 05:00:00+00:00,2022-07-06 10:00:00+00:00,1143.0025,2022-07-06 11:00:00+00:00,TIME_EXIT_EXEC_END,-1.608440051530979,-2.1069823403349504,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-07-29 05:00:00+00:00,2022-07-29 10:10:00+00:00,1731.6399999999999,2022-07-29 11:00:00+00:00,TIME_EXIT_EXEC_END,-3.58772955117691,-4.084293539631456,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-08-04 05:00:00+00:00,2022-08-04 05:25:00+00:00,1648.0324999999998,2022-08-04 06:25:00+00:00,CLOSE_INVALIDATION_F20,-8.871465216857045,-9.362748110193431,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-08-18 05:00:00+00:00,2022-08-18 10:15:00+00:00,1853.7775,2022-08-18 11:00:00+00:00,TIME_EXIT_EXEC_END,-2.184869003966183,-2.682835151888207,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-09-06 05:00:00+00:00,2022-09-06 07:30:00+00:00,1660.0725,2022-09-06 11:00:00+00:00,TIME_EXIT_EXEC_END,0.41848834915343447,-0.08207985509360827,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-09-13 05:00:00+00:00,2022-09-13 07:00:00+00:00,1711.295,2022-09-13 10:50:00+00:00,LIVE_FLOOR_GAP_OPEN,5.442066972672754,4.936477700336295,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2022-09-14 05:00:00+00:00,2022-09-14 06:40:00+00:00,1600.5,2022-09-14 11:00:00+00:00,TIME_EXIT_EXEC_END,-1.1778819119025337,-1.6768545436747102,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-10-03 05:00:00+00:00,2022-10-03 06:40:00+00:00,1290.12,2022-10-03 11:00:00+00:00,TIME_EXIT_EXEC_END,2.219911326078306,1.7175425991157849,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-10-17 05:00:00+00:00,2022-10-17 05:20:00+00:00,1304.6374999999998,2022-10-17 06:15:00+00:00,LIVE_FLOOR_GAP_OPEN,1.3945597915129953,0.8930160036155325,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2022-11-01 05:00:00+00:00,2022-11-01 10:00:00+00:00,1595.375,2022-11-01 11:00:00+00:00,TIME_EXIT_EXEC_END,2.895463449032421,2.392419507554156,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-11-23 05:00:00+00:00,2022-11-23 08:20:00+00:00,1160.0025,2022-11-23 11:00:00+00:00,RUNNER_TIME_EXIT,5.517013109885571,5.011348928866188,True,1,0,0,0,0,0,0
0.05,G05,development,300,05:00,2022-12-05 05:00:00+00:00,2022-12-05 05:15:00+00:00,1296.9199999999998,2022-12-05 11:00:00+00:00,TIME_EXIT_EXEC_END,-1.0399777935415795,-1.5390882605144536,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2023-01-10 05:00:00+00:00,2023-01-10 08:40:00+00:00,1326.415,2023-01-10 10:40:00+00:00,LIVE_FLOOR_TOUCH,1.7882291741273098,1.2862919135834932,True,1,1,0,0,0,1,0
0.05,G05,development,300,05:00,2023-02-17 05:00:00+00:00,2023-02-17 09:50:00+00:00,1660.6875,2023-02-17 11:00:00+00:00,TIME_EXIT_EXEC_END,0.7960407963569341,0.2950952283446554,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2023-03-16 05:00:00+00:00,2023-03-16 08:05:00+00:00,1652.6175,2023-03-16 10:55:00+00:00,LIVE_FLOOR_GAP_OPEN,2.7018974445083948,2.1990469723000676,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2023-03-17 05:00:00+00:00,2023-03-17 07:20:00+00:00,1709.1425,2023-03-17 11:00:00+00:00,RUNNER_TIME_EXIT,9.838321263440596,9.328337933842091,True,1,1,0,0,0,0,0
0.05,G05,development,300,05:00,2023-03-22 05:00:00+00:00,2023-03-22 06:00:00+00:00,1799.31,2023-03-22 11:00:00+00:00,TIME_EXIT_EXEC_END,-3.151054570918787,-3.6480550161252396,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2023-04-10 05:00:00+00:00,2023-04-10 05:55:00+00:00,1858.2175,2023-04-10 11:00:00+00:00,TIME_EXIT_EXEC_END,0.1253690700900426,-0.37490616136430754,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2023-04-13 05:00:00+00:00,2023-04-13 06:25:00+00:00,1914.5025,2023-04-13 08:00:00+00:00,LIVE_FLOOR_GAP_OPEN,1.325644129480064,0.8241692228039946,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2023-04-28 05:00:00+00:00,2023-04-28 06:00:00+00:00,1913.0425,2023-04-28 07:55:00+00:00,LIVE_FLOOR_TOUCH,1.4618248157058482,0.960213796399834,True,1,1,0,0,0,1,0
0.05,G05,development,300,05:00,2023-06-26 05:00:00+00:00,2023-06-26 07:25:00+00:00,1894.0,2023-06-26 11:00:00+00:00,TIME_EXIT_EXEC_END,-4.998732840549125,-5.493886530863346,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2023-06-29 05:00:00+00:00,2023-06-29 05:30:00+00:00,1838.585,2023-06-29 07:20:00+00:00,LIVE_FLOOR_GAP_OPEN,1.086197265832101,0.5849616863560895,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2023-08-23 05:00:00+00:00,2023-08-23 06:35:00+00:00,1638.625,2023-08-23 07:00:00+00:00,LIVE_FLOOR_TOUCH,1.4536883057441723,0.9520854188819875,True,2,1,1,0,0,1,0
0.05,G05,development,300,05:00,2023-09-26 05:00:00+00:00,2023-09-26 08:35:00+00:00,1591.8075,2023-09-26 09:50:00+00:00,LIVE_FLOOR_GAP_OPEN,0.8038201855438801,0.30286684203002545,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2023-12-19 05:00:00+00:00,2023-12-19 09:00:00+00:00,2244.7825000000003,2023-12-19 11:00:00+00:00,TIME_EXIT_EXEC_END,-0.8304425929906875,-1.3297624904489598,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-01-03 05:00:00+00:00,2024-01-03 09:45:00+00:00,2377.5750000000003,2024-01-03 11:00:00+00:00,TIME_EXIT_EXEC_END,-2.7711134243925013,-3.2684936208698274,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-01-12 05:00:00+00:00,2024-01-12 06:30:00+00:00,2614.0975,2024-01-12 08:40:00+00:00,CLOSE_INVALIDATION_F20,-5.485407105128948,-5.980074364394117,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-01-16 05:00:00+00:00,2024-01-16 05:55:00+00:00,2531.2525,2024-01-16 09:40:00+00:00,LIVE_FLOOR_TOUCH,2.7102191504008837,2.20736036064535,True,1,1,0,0,0,1,0
0.05,G05,development,300,05:00,2024-03-08 05:00:00+00:00,2024-03-08 07:50:00+00:00,3927.1725,2024-03-08 11:00:00+00:00,TIME_EXIT_EXEC_END,2.5305435399132885,2.027864335975305,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-04-16 05:00:00+00:00,2024-04-16 08:40:00+00:00,3083.7475,2024-04-16 11:00:00+00:00,TIME_EXIT_EXEC_END,-5.899396432425141,-6.393649909254329,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-05-23 05:00:00+00:00,2024-05-23 07:00:00+00:00,3783.7924999999996,2024-05-23 07:50:00+00:00,LIVE_FLOOR_GAP_OPEN,4.710943583719329,4.206085069392862,True,2,2,1,0,1,0,0
0.05,G05,development,300,05:00,2024-06-25 05:00:00+00:00,2024-06-25 05:40:00+00:00,3378.9300000000003,2024-06-25 11:00:00+00:00,TIME_EXIT_EXEC_END,-0.7876966968833773,-1.2870593188754493,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-07-09 05:00:00+00:00,2024-07-09 07:15:00+00:00,3064.2025,2024-07-09 08:50:00+00:00,LIVE_FLOOR_GAP_OPEN,4.661267980820405,4.156459117271538,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2024-09-27 05:00:00+00:00,2024-09-27 05:30:00+00:00,2640.2075,2024-09-27 06:15:00+00:00,LIVE_FLOOR_TOUCH,2.5528929070915534,2.050191364955612,True,1,1,0,0,0,1,0
0.05,G05,development,300,05:00,2024-10-11 05:00:00+00:00,2024-10-11 07:40:00+00:00,2407.45,2024-10-11 10:15:00+00:00,LIVE_FLOOR_GAP_OPEN,2.0881098257492074,1.5858728344192001,True,1,1,0,0,1,0,0
0.05,G05,development,300,05:00,2024-10-16 05:00:00+00:00,2024-10-16 10:30:00+00:00,2619.2625,2024-10-16 11:00:00+00:00,TIME_EXIT_EXEC_END,-1.095329315026638,-1.594384458139963,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-10-24 05:00:00+00:00,2024-10-24 06:55:00+00:00,2547.7200000000003,2024-10-24 09:05:00+00:00,CLOSE_INVALIDATION_F20,-7.408226963716558,-7.900972364052617,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-11-06 05:00:00+00:00,2024-11-06 08:00:00+00:00,2582.79,2024-11-06 11:00:00+00:00,TIME_EXIT_EXEC_END,7.655242586505361,7.147441244589836,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-11-20 05:00:00+00:00,2024-11-20 09:30:00+00:00,3119.5575,2024-11-20 11:00:00+00:00,TIME_EXIT_EXEC_END,-1.6978603535918064,-2.196313266781535,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-12-11 05:00:00+00:00,2024-12-11 07:50:00+00:00,3651.57,2024-12-11 11:00:00+00:00,TIME_EXIT_EXEC_END,7.233702763468863,6.726322750711788,False,0,0,0,0,0,0,0
0.05,G05,development,300,05:00,2024-12-25 05:00:00+00:00,2024-12-25 05:30:00+00:00,3485.3025,2024-12-25 06:25:00+00:00,LIVE_FLOOR_GAP_OPEN,0.8147439139070792,0.3137796521241579,True,1,1,0,0,1,0,0
0.05,G05,development,540,09:00,2022-01-03 09:00:00+00:00,2022-01-03 10:30:00+00:00,3811.055,2022-01-03 11:35:00+00:00,LIVE_FLOOR_TOUCH,2.7562126497780564,2.2533078895084606,True,2,2,1,0,0,1,0
0.05,G05,development,540,09:00,2022-01-20 09:00:00+00:00,2022-01-20 13:15:00+00:00,3142.89,2022-01-20 14:00:00+00:00,LIVE_FLOOR_TOUCH,4.539721084734061,4.035033707338109,True,3,3,2,0,0,1,0
0.05,G05,development,540,09:00,2022-02-04 09:00:00+00:00,2022-02-04 13:30:00+00:00,2814.045,2022-02-04 15:00:00+00:00,TIME_EXIT_EXEC_END,1.7490416819915926,1.247143589355804,False,0,0,0,0,0,0,0
0.05,G05,development,540,09:00,2022-02-11 09:00:00+00:00,2022-02-11 11:05:00+00:00,3093.045,2022-02-11 14:40:00+00:00,LIVE_FLOOR_GAP_OPEN,1.8768824895854634,1.3748566200307404,True,1,1,0,0,1,0,0
0.05,G05,development,540,09:00,2022-02-22 09:00:00+00:00,2022-02-22 10:00:00+00:00,2539.1974999999998,2022-02-22 10:35:00+00:00,LIVE_FLOOR_GAP_OPEN,6.474711399960098,5.9680899992606395,True,2,2,1,0,1,0,0
0.05,G05,development,540,09:00,2022-02-28 09:00:00+00:00,2022-02-28 12:55:00+00:00,2634.75,2022-02-28 14:25:00+00:00,LIVE_FLOOR_GAP_OPEN,6.3957111680424505,5.889168728094596,True,1,1,0,0,1,0,0
