partition,side,entry_ts,entry,tp,sl,week,exit_ts,exit,reason,net_ret,bars_held,variant
development,LONG,2024-11-16 05:30:00+00:00,91600.2,92653.6023,90821.5983,2024-W46,2024-11-16 06:00:00+00:00,91392.8,OFF,-0.0037641871960977778,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-18 08:30:00+00:00,91977.3,93035.03895,91195.49295000001,2024-W47,2024-11-18 09:15:00+00:00,91802.9,OFF,-0.003396120020918324,3,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-18 09:30:00+00:00,92200.0,93260.3,91416.3,2024-W47,2024-11-18 09:45:00+00:00,91879.2,OFF,-0.004979392624728849,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-18 18:00:00+00:00,91648.4,92702.3566,90869.3886,2024-W47,2024-11-18 18:15:00+00:00,91549.0,OFF,-0.002584579763531046,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-19 13:00:00+00:00,92539.8,93604.0077,91753.21170000001,2024-W47,2024-11-19 13:30:00+00:00,92245.5,OFF,-0.00468025325319482,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-19 17:15:00+00:00,92794.4,93861.5356,92005.6476,2024-W47,2024-11-19 18:45:00+00:00,93861.5356,TP,0.01,7,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-19 19:00:00+00:00,93692.3,94769.76145,92895.91545,2024-W47,2024-11-19 19:30:00+00:00,93659.9,OFF,-0.0018458128362737734,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-20 08:15:00+00:00,92973.7,94042.89755000001,92183.42355,2024-W47,2024-11-20 08:30:00+00:00,93026.4,OFF,-0.000933173037106215,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-20 08:45:00+00:00,93208.1,94279.99315000001,92415.83115000001,2024-W47,2024-11-20 09:00:00+00:00,93212.9,OFF,-0.001448502329733202,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-20 09:15:00+00:00,93488.5,94563.61775,92693.84775,2024-W47,2024-11-20 09:45:00+00:00,93236.0,OFF,-0.00420086695155014,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-20 10:30:00+00:00,93369.9,94443.65385,92576.25585,2024-W47,2024-11-20 11:15:00+00:00,92837.0,OFF,-0.007207406776702117,3,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-20 12:00:00+00:00,93485.2,94560.2798,92690.5758,2024-W47,2024-11-20 13:00:00+00:00,93563.0,OFF,-0.0006677827078511154,4,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-20 13:15:00+00:00,93951.3,95031.73995,93152.71395,2024-W47,2024-11-20 14:45:00+00:00,94234.1,OFF,0.001510070110791574,6,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-20 15:45:00+00:00,94717.4,95806.6501,93912.3021,2024-W47,2024-11-20 16:00:00+00:00,94737.6,OFF,-0.0012867340108574919,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-20 23:45:00+00:00,94100.0,95182.15000000001,93300.15000000001,2024-W47,2024-11-21 00:00:00+00:00,94288.0,OFF,0.0004978746014877035,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-21 04:00:00+00:00,95790.1,96891.68615000001,94975.88415000001,2024-W47,2024-11-21 04:00:00+00:00,96891.68615000001,TP,0.01,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-21 04:15:00+00:00,96944.6,98059.46290000001,96120.5709,2024-W47,2024-11-21 06:00:00+00:00,97343.1,OFF,0.0026105951234003956,7,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-21 07:30:00+00:00,97144.0,98261.156,96318.276,2024-W47,2024-11-21 07:45:00+00:00,97073.7,OFF,-0.00222366795684764,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-21 10:00:00+00:00,97640.8,98763.6692,96810.85320000001,2024-W47,2024-11-21 10:15:00+00:00,97458.0,OFF,-0.003372168191985324,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-21 11:15:00+00:00,98249.3,99379.16695000001,97414.18095000001,2024-W47,2024-11-21 12:15:00+00:00,97900.5,OFF,-0.005050152520170657,4,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-22 03:00:00+00:00,98651.1,99785.58765000002,97812.56565,2024-W47,2024-11-22 04:15:00+00:00,98816.9,OFF,0.00018067056525456057,5,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-22 07:45:00+00:00,99450.1,100593.77615000002,98604.77415000001,2024-W47,2024-11-22 08:30:00+00:00,99224.4,OFF,-0.003769479869804192,3,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-22 21:00:00+00:00,99187.4,100328.0551,98344.3071,2024-W47,2024-11-22 21:15:00+00:00,99011.8,OFF,-0.003270386157919135,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-11-22 21:45:00+00:00,99011.9,100150.53685,98170.29884999999,2024-W47,2024-11-22 22:15:00+00:00,99008.8,OFF,-0.0015313093678637744,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-01 14:00:00+00:00,97134.5,98251.54675000001,96308.85675,2024-W48,2024-12-01 14:30:00+00:00,97173.2,OFF,-0.0011015833715106158,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-01 15:00:00+00:00,97343.1,98462.54565000001,96515.68365,2024-W48,2024-12-01 15:15:00+00:00,97266.9,OFF,-0.0022827981644308313,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-01 18:15:00+00:00,97597.0,98719.3655,96767.4255,2024-W48,2024-12-01 19:00:00+00:00,97185.4,OFF,-0.00571734274619101,3,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-01 22:00:00+00:00,97848.2,98973.4543,97016.4903,2024-W48,2024-12-01 23:00:00+00:00,97645.5,OFF,-0.003571576176158496,4,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-01 23:15:00+00:00,97694.1,98817.58215000002,96863.70015,2024-W48,2024-12-01 23:45:00+00:00,97415.0,OFF,-0.004356876720293333,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-02 02:00:00+00:00,98079.4,99207.3131,97245.7251,2024-W49,2024-12-02 02:15:00+00:00,97892.0,OFF,-0.0034106968435776972,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-05 02:30:00+00:00,99352.7,100495.25605,98508.20205,2024-W49,2024-12-05 02:30:00+00:00,100495.25605,TP,0.01,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-05 02:45:00+00:00,101793.8,102964.4287,100928.55270000001,2024-W49,2024-12-05 02:45:00+00:00,100928.55270000001,SL,-0.01,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-05 03:00:00+00:00,101540.7,102708.41805000001,100677.60405000001,2024-W49,2024-12-05 03:00:00+00:00,102708.41805000001,TP,0.01,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-05 03:15:00+00:00,103235.2,104422.4048,102357.7008,2024-W49,2024-12-05 04:15:00+00:00,103335.0,OFF,-0.0005332754719319919,4,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-05 09:15:00+00:00,103151.8,104338.04570000002,102275.00970000001,2024-W49,2024-12-05 10:00:00+00:00,102800.0,OFF,-0.004910507620807412,3,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-06 20:15:00+00:00,101751.8,102921.94570000001,100886.9097,2024-W49,2024-12-06 20:30:00+00:00,101887.6,OFF,-0.00016537987534376167,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-09 00:00:00+00:00,101200.1,102363.90115000002,100339.89915000001,2024-W50,2024-12-09 00:15:00+00:00,100798.0,OFF,-0.0054733162319010025,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-12 16:00:00+00:00,101775.1,102945.51365000001,100910.01165000001,2024-W50,2024-12-12 17:00:00+00:00,101449.8,OFF,-0.004696263133123933,4,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-14 01:30:00+00:00,102555.0,103734.3825,101683.2825,2024-W50,2024-12-14 02:00:00+00:00,101683.2825,SL,-0.01,3,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-14 03:15:00+00:00,102121.6,103295.99840000001,101253.56640000001,2024-W50,2024-12-14 03:45:00+00:00,102251.6,OFF,-0.00022700780246304045,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 04:45:00+00:00,102186.1,103361.24015000001,101317.51815,2024-W50,2024-12-15 05:00:00+00:00,102327.0,OFF,-0.00012114318875083721,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 10:15:00+00:00,102287.3,103463.60395,101417.85795,2024-W50,2024-12-15 10:45:00+00:00,102191.7,OFF,-0.002434622382250838,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 11:45:00+00:00,102512.2,103691.09030000001,101640.8463,2024-W50,2024-12-15 13:30:00+00:00,102659.7,OFF,-6.114686837282871e-05,7,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 15:30:00+00:00,102890.0,104073.235,102015.435,2024-W50,2024-12-15 15:45:00+00:00,102800.1,OFF,-0.002373748663621332,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 17:00:00+00:00,103099.1,104284.73965000002,102222.75765000001,2024-W50,2024-12-15 17:30:00+00:00,102992.9,OFF,-0.0025300768871892574,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 17:45:00+00:00,103261.9,104449.41185,102384.17384999999,2024-W50,2024-12-15 18:15:00+00:00,103049.0,OFF,-0.0035617478469793227,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 18:30:00+00:00,103184.2,104370.8183,102307.1343,2024-W50,2024-12-15 18:45:00+00:00,103246.1,OFF,-0.0009001019535936337,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 19:00:00+00:00,103183.2,104369.8068,102306.1428,2024-W50,2024-12-15 19:45:00+00:00,103177.0,OFF,-0.0015600873010334624,3,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 23:15:00+00:00,103625.6,104817.29440000001,102744.78240000001,2024-W50,2024-12-15 23:15:00+00:00,104817.29440000001,TP,0.01,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-15 23:30:00+00:00,104788.2,105993.26430000001,103897.5003,2024-W50,2024-12-16 00:30:00+00:00,105248.4,OFF,0.0028917158611370688,4,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-16 00:45:00+00:00,105900.6,107118.45690000002,105000.44490000002,2024-W51,2024-12-16 01:15:00+00:00,105000.44490000002,SL,-0.01,3,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-16 02:00:00+00:00,105516.8,106730.24320000001,104619.9072,2024-W51,2024-12-16 02:15:00+00:00,105081.8,OFF,-0.0056225662643294965,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-16 03:30:00+00:00,104902.6,106108.9799,104010.92790000001,2024-W51,2024-12-16 03:45:00+00:00,104674.0,OFF,-0.0036791642914475995,1,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-16 06:45:00+00:00,105172.2,106381.6803,104278.2363,2024-W51,2024-12-16 07:15:00+00:00,105236.7,OFF,-0.0008867200648081095,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-16 16:00:00+00:00,106281.1,107503.33265000001,105377.71065000001,2024-W51,2024-12-16 17:45:00+00:00,107075.3,OFF,0.005972636244826303,7,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-16 18:30:00+00:00,107709.5,108948.15925000001,106793.96925000001,2024-W51,2024-12-16 19:00:00+00:00,107039.5,OFF,-0.0077204355233289595,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-17 04:00:00+00:00,106824.4,108052.8806,105916.3926,2024-W51,2024-12-17 04:30:00+00:00,106479.9,OFF,-0.004724918651544062,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-17 05:45:00+00:00,106597.6,107823.47240000001,105691.52040000001,2024-W51,2024-12-17 06:15:00+00:00,106688.5,OFF,-0.0006472603510773709,2,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-17 08:00:00+00:00,106784.0,108012.016,105876.33600000001,2024-W51,2024-12-17 09:30:00+00:00,107232.7,OFF,0.002701940365597734,6,S4_STACK_MOMENTUM_FLOW
development,LONG,2024-12-17 11:15:00+00:00,107255.0,108488.43250000001,106343.3325,2024-W51,2024-12-17 11:30:00+00:00,107138.5,OFF,-0.002586196447718013,1,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-22 02:15:00+00:00,97105.4,95988.6879,97930.79589999998,2024-W51,2024-12-22 03:30:00+00:00,97133.2,OFF,-0.0017862868594331048,5,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-22 04:30:00+00:00,96845.4,95731.6779,97668.58589999999,2024-W51,2024-12-22 06:00:00+00:00,96135.3,OFF,0.005832304890061759,6,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-22 07:30:00+00:00,96507.5,95397.66375,97327.81375,2024-W51,2024-12-22 08:00:00+00:00,96192.1,OFF,0.0017681397818822288,2,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-22 17:30:00+00:00,95486.8,94388.70180000001,96298.4378,2024-W51,2024-12-22 17:45:00+00:00,95664.8,OFF,-0.0033641320056804745,1,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-22 20:00:00+00:00,94795.4,93705.25289999999,95601.16089999999,2024-W51,2024-12-22 21:00:00+00:00,95560.0,OFF,-0.009565792221985557,4,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-22 22:00:00+00:00,95161.7,94067.34045,95970.57444999999,2024-W51,2024-12-22 22:45:00+00:00,95120.7,OFF,-0.0010691543971997329,3,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-23 00:00:00+00:00,95153.4,94059.1359,95962.2039,2024-W52,2024-12-23 01:15:00+00:00,94059.1359,TP,0.01,6,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-23 01:30:00+00:00,94244.1,93160.29285000001,95045.17485,2024-W52,2024-12-23 01:30:00+00:00,95045.17485,SL,-0.01,1,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-23 02:15:00+00:00,94119.7,93037.32345,94919.71745,2024-W52,2024-12-23 03:00:00+00:00,94684.9,OFF,-0.007505119013341442,3,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-23 16:15:00+00:00,93092.9,92022.33165,93884.18964999999,2024-W52,2024-12-23 16:45:00+00:00,93421.1,OFF,-0.00502551053839778,2,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-23 18:00:00+00:00,93341.2,92267.77620000001,94134.60019999999,2024-W52,2024-12-23 18:15:00+00:00,93652.7,OFF,-0.00483721872013637,1,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-23 18:30:00+00:00,93232.1,92159.93085,94024.57285,2024-W52,2024-12-23 19:30:00+00:00,93402.7,OFF,-0.003329841867768689,4,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-23 20:15:00+00:00,92555.9,91491.50715,93342.62514999999,2024-W52,2024-12-23 20:45:00+00:00,93342.62514999999,SL,-0.01,3,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-24 11:00:00+00:00,93943.6,92863.2486,94742.1206,2024-W52,2024-12-24 11:15:00+00:00,94132.9,OFF,-0.003515038810520231,1,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-29 17:00:00+00:00,93850.0,92770.725,94647.72499999999,2024-W52,2024-12-29 17:45:00+00:00,93968.3,OFF,-0.0027605221097496955,3,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-29 18:15:00+00:00,93866.7,92787.23295,94664.56695,2024-W52,2024-12-29 18:30:00+00:00,93726.2,OFF,-3.196554262562077e-06,1,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-29 18:45:00+00:00,93706.6,92628.9741,94503.1061,2024-W52,2024-12-29 20:45:00+00:00,93631.8,OFF,-0.0007017638031899241,8,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-29 22:00:00+00:00,93303.4,92230.4109,94096.47889999999,2024-W52,2024-12-29 23:30:00+00:00,93456.7,OFF,-0.0031430269422123,6,S4_STACK_MOMENTUM_FLOW
development,SHORT,2024-12-30 00:45:00+00:00,93529.4,92453.8119,94324.39989999999,2025-W01,2024-12-30 01:00:00+00:00,93542.5,OFF,-0.0016400629106997897,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-18 22:15:00+00:00,8937.8,9040.5847,8861.8287,2020-W03,2020-01-19 00:00:00+00:00,8925.0,OFF,-0.0029321197610149828,7,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-19 01:00:00+00:00,8981.86,9085.15139,8905.514190000002,2020-W03,2020-01-19 01:00:00+00:00,9085.15139,TP,0.01,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-19 01:15:00+00:00,9123.5,9228.420250000001,9045.95025,2020-W03,2020-01-19 03:45:00+00:00,9163.38,OFF,0.002871129500739812,10,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-19 04:00:00+00:00,9165.18,9270.579570000002,9087.27597,2020-W03,2020-01-19 04:15:00+00:00,9149.01,OFF,-0.0032642861351332418,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-29 00:00:00+00:00,9399.72,9507.81678,9319.82238,2020-W05,2020-01-29 00:45:00+00:00,9350.79,OFF,-0.006705474205614457,3,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-29 01:45:00+00:00,9351.72,9459.26478,9272.230379999999,2020-W05,2020-01-29 02:15:00+00:00,9363.77,OFF,-0.00021146698147494905,2,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-29 20:15:00+00:00,9386.45,9494.394175000001,9306.665175000002,2020-W05,2020-01-29 20:30:00+00:00,9388.43,OFF,-0.0012890576309467204,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-29 21:15:00+00:00,9412.83,9521.077545,9332.820945,2020-W05,2020-01-29 21:30:00+00:00,9359.05,OFF,-0.007213478305674368,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-30 14:00:00+00:00,9397.95,9506.026425000002,9318.067425000001,2020-W05,2020-01-30 14:00:00+00:00,9318.067425000001,SL,-0.01,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-30 20:30:00+00:00,9540.69,9650.407935000001,9459.594135000001,2020-W05,2020-01-30 21:45:00+00:00,9554.4,OFF,-6.299701593909116e-05,5,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-30 22:15:00+00:00,9562.95,9672.923925000001,9481.664925000001,2020-W05,2020-01-30 22:30:00+00:00,9563.39,OFF,-0.0014539890933237807,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-01-30 22:45:00+00:00,9557.02,9666.92573,9475.78533,2020-W05,2020-01-30 23:00:00+00:00,9573.64,OFF,0.0002390358082329804,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-05 20:15:00+00:00,9704.89,9816.496235,9622.398435,2020-W06,2020-02-05 20:30:00+00:00,9691.45,OFF,-0.00288486886507716,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-05 21:00:00+00:00,9692.01,9803.468115000001,9609.627915000001,2020-W06,2020-02-05 22:15:00+00:00,9642.88,OFF,-0.006569123948489684,5,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-06 12:00:00+00:00,9707.41,9819.045215,9624.897015,2020-W06,2020-02-06 12:45:00+00:00,9819.045215,TP,0.01,4,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-06 13:00:00+00:00,9837.89,9951.025735,9754.267935,2020-W06,2020-02-06 13:45:00+00:00,9754.267935,SL,-0.01,4,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-07 10:30:00+00:00,9828.68,9941.70982,9745.13622,2020-W06,2020-02-07 12:00:00+00:00,9818.8,OFF,-0.002505221453949212,6,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-07 15:15:00+00:00,9820.0,9932.93,9736.53,2020-W06,2020-02-07 15:45:00+00:00,9800.0,OFF,-0.0035366598778004397,2,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-08 13:00:00+00:00,9827.9,9940.92085,9744.36285,2020-W06,2020-02-08 13:15:00+00:00,9830.0,OFF,-0.001286322612155054,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-08 15:00:00+00:00,9855.42,9968.75733,9771.648930000001,2020-W06,2020-02-08 16:00:00+00:00,9837.97,OFF,-0.003270599325041533,4,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-08 17:30:00+00:00,9877.99,9991.586885,9794.027085,2020-W06,2020-02-08 17:45:00+00:00,9869.01,OFF,-0.002409091829410569,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-08 20:00:00+00:00,9870.59,9984.101785,9786.689985,2020-W06,2020-02-08 20:15:00+00:00,9862.61,OFF,-0.0023084623107635913,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-08 22:00:00+00:00,9922.93,10037.043695,9838.585095,2020-W06,2020-02-08 22:00:00+00:00,9838.585095,SL,-0.01,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-08 22:15:00+00:00,9888.16,10001.87384,9804.11064,2020-W06,2020-02-08 23:00:00+00:00,9921.9,OFF,0.001912161615507836,3,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-08 23:15:00+00:00,9919.0,10033.068500000001,9834.6885,2020-W06,2020-02-08 23:45:00+00:00,9908.56,OFF,-0.0025525254561952746,2,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-09 00:30:00+00:00,9946.51,10060.894865,9861.964665000001,2020-W06,2020-02-09 02:15:00+00:00,9935.67,OFF,-0.002589829497984751,7,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-09 02:30:00+00:00,9967.43,10082.055445000002,9882.706845,2020-W06,2020-02-09 04:00:00+00:00,10082.055445000002,TP,0.01,7,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-09 04:15:00+00:00,10113.63,10229.936744999999,10027.664144999999,2020-W06,2020-02-09 05:15:00+00:00,10073.06,OFF,-0.0055114182543754536,4,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-09 06:15:00+00:00,10114.99,10231.312385000001,10029.012585,2020-W06,2020-02-09 07:00:00+00:00,10105.71,OFF,-0.0024174502396938067,3,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-09 07:45:00+00:00,10160.85,10277.699775000001,10074.482775,2020-W06,2020-02-09 08:45:00+00:00,10119.31,OFF,-0.0055882406491583585,4,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-09 12:30:00+00:00,10150.0,10266.725,10063.725,2020-W06,2020-02-09 13:15:00+00:00,10142.65,OFF,-0.002224137931034541,3,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-10 00:00:00+00:00,10167.37,10284.294755,10080.947355000002,2020-W07,2020-02-10 01:15:00+00:00,10188.56,OFF,0.0005841181151072252,5,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-12 01:00:00+00:00,10335.71,10454.570665,10247.856464999999,2020-W07,2020-02-12 02:00:00+00:00,10302.58,OFF,-0.004705391792145739,4,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-12 03:30:00+00:00,10299.99,10418.439885,10212.440085,2020-W07,2020-02-12 04:00:00+00:00,10279.36,OFF,-0.0035029145659363757,2,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-12 08:00:00+00:00,10371.76,10491.035240000001,10283.600040000001,2020-W07,2020-02-12 08:30:00+00:00,10333.58,OFF,-0.00518114958309873,2,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-12 12:00:00+00:00,10361.77,10480.930355,10273.694955,2020-W07,2020-02-12 12:15:00+00:00,10321.38,OFF,-0.0053979826805652924,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-12 13:15:00+00:00,10385.79,10505.226585000002,10297.510785000002,2020-W07,2020-02-12 14:15:00+00:00,10329.98,OFF,-0.006873688472422588,4,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-13 02:00:00+00:00,10408.62,10528.319130000002,10320.14673,2020-W07,2020-02-13 02:15:00+00:00,10414.01,OFF,-0.000982159978940521,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-13 02:30:00+00:00,10398.88,10518.46712,10310.48952,2020-W07,2020-02-13 03:45:00+00:00,10401.51,OFF,-0.0012470881479542104,5,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-13 07:00:00+00:00,10466.01,10586.369115000001,10377.048915000001,2020-W07,2020-02-13 07:30:00+00:00,10430.27,OFF,-0.004914863926176292,2,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-14 17:00:00+00:00,10296.1,10414.50515,10208.58315,2020-W07,2020-02-14 17:15:00+00:00,10271.76,OFF,-0.003864001903633395,1,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-14 18:15:00+00:00,10344.55,10463.512325,10256.621325,2020-W07,2020-02-14 20:00:00+00:00,10352.09,OFF,-0.0007711137748861994,7,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-14 20:15:00+00:00,10368.0,10487.232,10279.872000000001,2020-W07,2020-02-14 21:45:00+00:00,10363.34,OFF,-0.0019494598765432123,6,S4_STACK_MOMENTUM_FLOW
external,LONG,2020-02-14 23:00:00+00:00,10358.45,10477.572175000001,10270.403175000001,2020-W07,2020-02-14 23:15:00+00:00,10356.73,OFF,-0.001666048009113462,1,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-25 08:00:00+00:00,9530.56,9420.95856,9611.569759999998,2020-W09,2020-02-25 08:15:00+00:00,9565.31,OFF,-0.005146165597824158,1,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-25 16:00:00+00:00,9404.93,9296.773305,9484.871905,2020-W09,2020-02-25 16:15:00+00:00,9454.99,OFF,-0.006822740307476925,1,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-25 16:30:00+00:00,9386.0,9278.061,9465.780999999999,2020-W09,2020-02-25 17:45:00+00:00,9380.44,OFF,-0.0009076283826976992,5,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-25 18:45:00+00:00,9378.54,9270.686790000002,9458.257590000001,2020-W09,2020-02-25 19:00:00+00:00,9384.01,OFF,-0.002083246432813489,1,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-25 19:30:00+00:00,9354.96,9247.37796,9434.477159999999,2020-W09,2020-02-25 20:00:00+00:00,9368.59,OFF,-0.002956981109486444,2,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-25 21:00:00+00:00,9338.8,9231.4038,9418.179799999998,2020-W09,2020-02-25 21:30:00+00:00,9381.02,OFF,-0.006020923459117032,2,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-26 00:30:00+00:00,9362.73,9255.058605,9442.313204999999,2020-W09,2020-02-26 01:15:00+00:00,9255.058605,TP,0.01,4,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-26 01:30:00+00:00,9231.61,9125.446485,9310.078685,2020-W09,2020-02-26 02:15:00+00:00,9125.446485,TP,0.01,4,S4_STACK_MOMENTUM_FLOW
external,SHORT,2020-02-26 02:30:00+00:00,9194.02,9088.288770000001,9272.16917,2020-W09,2020-02-26 03:15:00+00:00,9207.96,OFF,-0.003016202923204313,3,S4_STACK_MOMENTUM_FLOW
