local_date,partition,london_open_utc,ny_open_utc,ny_close_utc,london_utc_offset_hours,ny_utc_offset_hours,reference_minutes,reference_bars,duration_regime,H,L,R,qualified,reason,hi_visits,lo_visits,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
2025-02-21,reference_validation,2025-02-21 08:00:00+00:00,2025-02-21 14:30:00+00:00,2025-02-21 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,667.71,654.42,13.290000000000077,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-02-21 15:25:00+00:00,
2025-02-24,reference_validation,2025-02-24 08:00:00+00:00,2025-02-24 14:30:00+00:00,2025-02-24 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,644.49,635.51,8.980000000000018,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-02-24 14:50:00+00:00,
2025-02-25,reference_validation,2025-02-25 08:00:00+00:00,2025-02-25 14:30:00+00:00,2025-02-25 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,616.42,593.76,22.659999999999968,True,,1,0,2025-02-25 18:05:00+00:00,2025-02-25 18:10:00+00:00,True,2025-02-25 18:10:00+00:00,2025-02-25 18:15:00+00:00,H2_ARRIVAL,2025-02-25 19:45:00+00:00,95.0
2025-02-26,reference_validation,2025-02-26 08:00:00+00:00,2025-02-26 14:30:00+00:00,2025-02-26 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,630.32,609.01,21.31000000000006,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-02-26 17:50:00+00:00,
2025-02-27,reference_validation,2025-02-27 08:00:00+00:00,2025-02-27 14:30:00+00:00,2025-02-27 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,618.15,608.27,9.879999999999995,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-02-27 14:35:00+00:00,
2025-02-28,reference_validation,2025-02-28 08:00:00+00:00,2025-02-28 14:30:00+00:00,2025-02-28 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,584.05,559.56,24.49000000000001,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-02-28 14:45:00+00:00,
2025-03-03,reference_validation,2025-03-03 08:00:00+00:00,2025-03-03 14:30:00+00:00,2025-03-03 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,607.34,595.22,12.120000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-03 14:50:00+00:00,
2025-03-04,reference_validation,2025-03-04 08:00:00+00:00,2025-03-04 14:30:00+00:00,2025-03-04 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,572.09,562.49,9.600000000000023,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-04 14:35:00+00:00,
2025-03-05,reference_validation,2025-03-05 08:00:00+00:00,2025-03-05 14:30:00+00:00,2025-03-05 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,605.48,592.23,13.25,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-03-05 14:30:00+00:00,
2025-03-06,reference_validation,2025-03-06 08:00:00+00:00,2025-03-06 14:30:00+00:00,2025-03-06 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,605.76,597.1,8.659999999999968,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-06 14:30:00+00:00,
2025-03-07,reference_validation,2025-03-07 08:00:00+00:00,2025-03-07 14:30:00+00:00,2025-03-07 21:00:00+00:00,0.0,-5.0,390,78,NORMAL_6H30,606.05,597.55,8.5,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-07 14:45:00+00:00,
2025-03-10,reference_validation,2025-03-10 08:00:00+00:00,2025-03-10 13:30:00+00:00,2025-03-10 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,573.33,558.62,14.710000000000036,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-10 13:50:00+00:00,
2025-03-11,reference_validation,2025-03-11 08:00:00+00:00,2025-03-11 13:30:00+00:00,2025-03-11 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,565.24,543.59,21.649999999999977,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-03-11 14:00:00+00:00,
2025-03-12,reference_validation,2025-03-12 08:00:00+00:00,2025-03-12 13:30:00+00:00,2025-03-12 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,564.3,553.98,10.319999999999936,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-12 13:50:00+00:00,
2025-03-13,reference_validation,2025-03-13 08:00:00+00:00,2025-03-13 13:30:00+00:00,2025-03-13 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,620.0,572.85,47.14999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-13 17:55:00+00:00,
2025-03-14,reference_validation,2025-03-14 08:00:00+00:00,2025-03-14 13:30:00+00:00,2025-03-14 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,580.74,576.4,4.340000000000032,True,,1,0,2025-03-14 13:30:00+00:00,2025-03-14 13:35:00+00:00,True,2025-03-14 13:40:00+00:00,2025-03-14 13:45:00+00:00,H2_ARRIVAL,2025-03-14 13:45:00+00:00,5.0
2025-03-17,reference_validation,2025-03-17 08:00:00+00:00,2025-03-17 13:30:00+00:00,2025-03-17 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,643.59,624.53,19.06000000000006,False,NO_K1,0,0,,,False,,,NO_K1,,
2025-03-18,reference_validation,2025-03-18 08:00:00+00:00,2025-03-18 13:30:00+00:00,2025-03-18 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,643.37,627.01,16.360000000000014,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-18 13:35:00+00:00,
2025-03-19,reference_validation,2025-03-19 08:00:00+00:00,2025-03-19 13:30:00+00:00,2025-03-19 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,621.7,604.28,17.420000000000073,True,,1,0,2025-03-19 18:55:00+00:00,2025-03-19 19:00:00+00:00,True,2025-03-19 19:05:00+00:00,2025-03-19 19:10:00+00:00,NO_H2_BY_END,,
2025-03-20,reference_validation,2025-03-20 08:00:00+00:00,2025-03-20 13:30:00+00:00,2025-03-20 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,637.3,620.1,17.199999999999932,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-03-20 16:20:00+00:00,
2025-03-21,reference_validation,2025-03-21 08:00:00+00:00,2025-03-21 13:30:00+00:00,2025-03-21 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,636.52,624.09,12.42999999999995,True,,1,0,2025-03-21 14:25:00+00:00,2025-03-21 14:30:00+00:00,False,,,BREAK_DURING_K1,2025-03-21 14:30:00+00:00,
2025-03-24,reference_validation,2025-03-24 08:00:00+00:00,2025-03-24 13:30:00+00:00,2025-03-24 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,631.73,621.64,10.090000000000032,True,,1,0,2025-03-24 15:55:00+00:00,2025-03-24 16:00:00+00:00,False,,,BREAK_DURING_K1,2025-03-24 16:05:00+00:00,
2025-03-25,reference_validation,2025-03-25 08:00:00+00:00,2025-03-25 13:30:00+00:00,2025-03-25 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,642.45,631.0,11.450000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-25 16:25:00+00:00,
2025-03-26,reference_validation,2025-03-26 08:00:00+00:00,2025-03-26 13:30:00+00:00,2025-03-26 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,633.6,627.56,6.040000000000077,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-26 13:30:00+00:00,
2025-03-27,reference_validation,2025-03-27 08:00:00+00:00,2025-03-27 13:30:00+00:00,2025-03-27 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,642.0,626.33,15.669999999999959,False,NO_K1,0,0,,,False,,,NO_K1,,
2025-03-28,reference_validation,2025-03-28 08:00:00+00:00,2025-03-28 13:30:00+00:00,2025-03-28 20:00:00+00:00,0.0,-4.0,330,66,DST_MISMATCH_5H30,634.03,626.22,7.809999999999945,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-03-28 13:55:00+00:00,
2025-03-31,reference_validation,2025-03-31 07:00:00+00:00,2025-03-31 13:30:00+00:00,2025-03-31 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,602.66,586.48,16.17999999999995,True,,1,0,2025-03-31 14:15:00+00:00,2025-03-31 14:20:00+00:00,True,2025-03-31 14:20:00+00:00,2025-03-31 14:25:00+00:00,H2_ARRIVAL,2025-03-31 14:30:00+00:00,10.0
2025-04-01,reference_validation,2025-04-01 07:00:00+00:00,2025-04-01 13:30:00+00:00,2025-04-01 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,618.05,605.87,12.17999999999995,False,NO_K1,0,0,,,False,,,NO_K1,,
2025-04-02,reference_validation,2025-04-02 07:00:00+00:00,2025-04-02 13:30:00+00:00,2025-04-02 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,606.49,597.94,8.549999999999955,True,,1,0,2025-04-02 15:05:00+00:00,2025-04-02 15:10:00+00:00,False,,,BREAK_DURING_K1,2025-04-02 15:30:00+00:00,
2025-04-03,reference_validation,2025-04-03 07:00:00+00:00,2025-04-03 13:30:00+00:00,2025-04-03 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,605.0,584.54,20.460000000000036,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-03 14:05:00+00:00,
2025-04-04,reference_validation,2025-04-04 07:00:00+00:00,2025-04-04 13:30:00+00:00,2025-04-04 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,599.72,584.8,14.920000000000073,False,NO_K1,0,0,,,False,,,NO_K1,,
2025-04-07,reference_validation,2025-04-07 07:00:00+00:00,2025-04-07 13:30:00+00:00,2025-04-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,551.24,522.24,29.0,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-07 13:50:00+00:00,
2025-04-08,reference_validation,2025-04-08 07:00:00+00:00,2025-04-08 13:30:00+00:00,2025-04-08 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,565.68,555.14,10.539999999999964,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-08 16:40:00+00:00,
2025-04-09,reference_validation,2025-04-09 07:00:00+00:00,2025-04-09 13:30:00+00:00,2025-04-09 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,559.52,548.73,10.789999999999964,True,,1,0,2025-04-09 13:30:00+00:00,2025-04-09 13:35:00+00:00,False,,,BREAK_DURING_K1,2025-04-09 13:35:00+00:00,
2025-04-10,reference_validation,2025-04-10 07:00:00+00:00,2025-04-10 13:30:00+00:00,2025-04-10 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,583.44,573.07,10.370000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-10 15:20:00+00:00,
2025-04-11,reference_validation,2025-04-11 07:00:00+00:00,2025-04-11 13:30:00+00:00,2025-04-11 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,584.82,579.12,5.7000000000000455,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-11 13:35:00+00:00,
2025-04-14,reference_validation,2025-04-14 07:00:00+00:00,2025-04-14 13:30:00+00:00,2025-04-14 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,592.76,587.24,5.519999999999982,True,,1,0,2025-04-14 14:50:00+00:00,2025-04-14 14:55:00+00:00,True,2025-04-14 14:55:00+00:00,2025-04-14 15:00:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2025-04-14 15:35:00+00:00,
2025-04-15,reference_validation,2025-04-15 07:00:00+00:00,2025-04-15 13:30:00+00:00,2025-04-15 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,591.11,586.72,4.389999999999986,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-04-15 13:35:00+00:00,
2025-04-16,reference_validation,2025-04-16 07:00:00+00:00,2025-04-16 13:30:00+00:00,2025-04-16 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,583.07,576.69,6.3799999999999955,True,,1,0,2025-04-16 14:25:00+00:00,2025-04-16 14:30:00+00:00,False,,,BREAK_DURING_K1,2025-04-16 14:40:00+00:00,
2025-04-17,reference_validation,2025-04-17 07:00:00+00:00,2025-04-17 13:30:00+00:00,2025-04-17 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,588.23,582.05,6.180000000000064,True,,1,0,2025-04-17 15:05:00+00:00,2025-04-17 15:10:00+00:00,False,,,BREAK_DURING_K1,2025-04-17 15:10:00+00:00,
2025-04-18,reference_validation,2025-04-18 07:00:00+00:00,2025-04-18 13:30:00+00:00,2025-04-18 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,591.95,586.14,5.810000000000059,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-18 14:00:00+00:00,
2025-04-21,reference_validation,2025-04-21 07:00:00+00:00,2025-04-21 13:30:00+00:00,2025-04-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,606.37,600.03,6.340000000000032,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-21 16:50:00+00:00,
2025-04-22,reference_validation,2025-04-22 07:00:00+00:00,2025-04-22 13:30:00+00:00,2025-04-22 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,608.42,600.62,7.7999999999999545,True,,1,0,2025-04-22 13:45:00+00:00,2025-04-22 13:50:00+00:00,True,2025-04-22 13:50:00+00:00,2025-04-22 13:55:00+00:00,H2_ARRIVAL,2025-04-22 14:00:00+00:00,10.0
2025-04-23,reference_validation,2025-04-23 07:00:00+00:00,2025-04-23 13:30:00+00:00,2025-04-23 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,618.39,609.12,9.269999999999982,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-23 13:35:00+00:00,
2025-04-24,reference_validation,2025-04-24 07:00:00+00:00,2025-04-24 13:30:00+00:00,2025-04-24 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,606.79,592.52,14.269999999999982,False,NO_K1,0,0,,,False,,,NO_K1,,
2025-04-25,reference_validation,2025-04-25 07:00:00+00:00,2025-04-25 13:30:00+00:00,2025-04-25 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,609.91,602.49,7.419999999999959,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-04-25 13:30:00+00:00,
2025-04-28,reference_validation,2025-04-28 07:00:00+00:00,2025-04-28 13:30:00+00:00,2025-04-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,608.16,602.8,5.360000000000014,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-28 13:55:00+00:00,
2025-04-29,reference_validation,2025-04-29 07:00:00+00:00,2025-04-29 13:30:00+00:00,2025-04-29 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,610.8,600.6,10.199999999999932,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-04-29 15:20:00+00:00,
2025-04-30,reference_validation,2025-04-30 07:00:00+00:00,2025-04-30 13:30:00+00:00,2025-04-30 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,604.1,596.07,8.029999999999973,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-04-30 13:35:00+00:00,
2025-05-01,reference_validation,2025-05-01 07:00:00+00:00,2025-05-01 13:30:00+00:00,2025-05-01 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,605.5,599.08,6.419999999999959,False,NO_K1,0,0,,,False,,,NO_K1,,
2025-05-02,reference_validation,2025-05-02 07:00:00+00:00,2025-05-02 13:30:00+00:00,2025-05-02 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,600.37,595.0,5.3700000000000045,True,,1,0,2025-05-02 14:55:00+00:00,2025-05-02 15:00:00+00:00,True,2025-05-02 15:10:00+00:00,2025-05-02 15:15:00+00:00,H2_ARRIVAL,2025-05-02 16:00:00+00:00,50.0
2025-05-05,reference_validation,2025-05-05 07:00:00+00:00,2025-05-05 13:30:00+00:00,2025-05-05 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,597.25,590.25,7.0,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-05 16:00:00+00:00,
2025-05-06,reference_validation,2025-05-06 07:00:00+00:00,2025-05-06 13:30:00+00:00,2025-05-06 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,599.2,592.95,6.25,True,,1,0,2025-05-06 17:35:00+00:00,2025-05-06 17:40:00+00:00,True,2025-05-06 17:40:00+00:00,2025-05-06 17:45:00+00:00,H2_ARRIVAL,2025-05-06 17:45:00+00:00,5.0
2025-05-07,reference_validation,2025-05-07 07:00:00+00:00,2025-05-07 13:30:00+00:00,2025-05-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,609.29,603.98,5.309999999999945,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-07 14:35:00+00:00,
2025-05-08,reference_validation,2025-05-08 07:00:00+00:00,2025-05-08 13:30:00+00:00,2025-05-08 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,618.48,611.58,6.899999999999977,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-08 14:50:00+00:00,
2025-05-09,reference_validation,2025-05-09 07:00:00+00:00,2025-05-09 13:30:00+00:00,2025-05-09 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,641.58,628.87,12.710000000000036,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-09 13:35:00+00:00,
2025-05-12,reference_validation,2025-05-12 07:00:00+00:00,2025-05-12 13:30:00+00:00,2025-05-12 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,693.55,653.86,39.68999999999994,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-12 18:45:00+00:00,
2025-05-13,reference_validation,2025-05-13 07:00:00+00:00,2025-05-13 13:30:00+00:00,2025-05-13 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,657.06,648.18,8.879999999999995,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-13 13:30:00+00:00,
2025-05-14,reference_validation,2025-05-14 07:00:00+00:00,2025-05-14 13:30:00+00:00,2025-05-14 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,663.0,650.8,12.200000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-14 15:45:00+00:00,
2025-05-15,reference_validation,2025-05-15 07:00:00+00:00,2025-05-15 13:30:00+00:00,2025-05-15 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,656.69,642.39,14.300000000000068,True,,1,0,2025-05-15 16:00:00+00:00,2025-05-15 16:05:00+00:00,True,2025-05-15 16:05:00+00:00,2025-05-15 16:10:00+00:00,H2_ARRIVAL,2025-05-15 16:20:00+00:00,15.0
2025-05-16,reference_validation,2025-05-16 07:00:00+00:00,2025-05-16 13:30:00+00:00,2025-05-16 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,658.78,651.49,7.289999999999964,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-16 14:40:00+00:00,
2025-05-19,reference_validation,2025-05-19 07:00:00+00:00,2025-05-19 13:30:00+00:00,2025-05-19 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,640.98,633.18,7.800000000000068,True,,1,0,2025-05-19 13:35:00+00:00,2025-05-19 13:40:00+00:00,True,2025-05-19 13:40:00+00:00,2025-05-19 13:45:00+00:00,H2_ARRIVAL,2025-05-19 13:45:00+00:00,5.0
2025-05-20,reference_validation,2025-05-20 07:00:00+00:00,2025-05-20 13:30:00+00:00,2025-05-20 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,650.9,641.0,9.899999999999977,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-05-20 13:35:00+00:00,
2025-05-21,reference_validation,2025-05-21 07:00:00+00:00,2025-05-21 13:30:00+00:00,2025-05-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,660.96,650.25,10.710000000000036,True,,1,0,2025-05-21 15:45:00+00:00,2025-05-21 15:50:00+00:00,False,,,BREAK_DURING_K1,2025-05-21 15:50:00+00:00,
2025-05-22,reference_validation,2025-05-22 07:00:00+00:00,2025-05-22 13:30:00+00:00,2025-05-22 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,688.12,678.99,9.129999999999995,False,NO_K1,0,0,,,False,,,NO_K1,,
2025-05-23,reference_validation,2025-05-23 07:00:00+00:00,2025-05-23 13:30:00+00:00,2025-05-23 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,688.23,660.59,27.639999999999986,False,NO_K1,0,0,,,False,,,NO_K1,,
2025-05-26,reference_validation,2025-05-26 07:00:00+00:00,2025-05-26 13:30:00+00:00,2025-05-26 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,676.1,671.94,4.159999999999968,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-05-26 13:50:00+00:00,
2025-05-27,reference_validation,2025-05-27 07:00:00+00:00,2025-05-27 13:30:00+00:00,2025-05-27 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,687.16,677.73,9.42999999999995,True,,1,0,2025-05-27 13:30:00+00:00,2025-05-27 13:35:00+00:00,False,,,BREAK_DURING_K1,2025-05-27 13:35:00+00:00,
2025-05-28,reference_validation,2025-05-28 07:00:00+00:00,2025-05-28 13:30:00+00:00,2025-05-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,688.88,680.0,8.879999999999995,True,,1,0,2025-05-28 19:05:00+00:00,2025-05-28 19:10:00+00:00,True,2025-05-28 19:10:00+00:00,2025-05-28 19:15:00+00:00,NO_H2_BY_END,,
2025-05-29,reference_validation,2025-05-29 07:00:00+00:00,2025-05-29 13:30:00+00:00,2025-05-29 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,689.58,682.15,7.430000000000064,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-29 14:05:00+00:00,
2025-05-30,reference_validation,2025-05-30 07:00:00+00:00,2025-05-30 13:30:00+00:00,2025-05-30 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,672.35,666.0,6.350000000000023,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-05-30 16:25:00+00:00,
2025-06-02,reference_validation,2025-06-02 07:00:00+00:00,2025-06-02 13:30:00+00:00,2025-06-02 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,659.25,649.61,9.639999999999986,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-06-02 17:15:00+00:00,
2025-06-03,reference_validation,2025-06-03 07:00:00+00:00,2025-06-03 13:30:00+00:00,2025-06-03 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,667.9,662.62,5.279999999999973,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-06-03 13:35:00+00:00,
2025-06-04,reference_validation,2025-06-04 07:00:00+00:00,2025-06-04 13:30:00+00:00,2025-06-04 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,671.83,666.16,5.670000000000073,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-06-04 14:05:00+00:00,
2025-06-05,reference_validation,2025-06-05 07:00:00+00:00,2025-06-05 13:30:00+00:00,2025-06-05 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,670.74,661.7,9.039999999999964,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2025-06-05 13:45:00+00:00,
2025-06-06,reference_validation,2025-06-06 07:00:00+00:00,2025-06-06 13:30:00+00:00,2025-06-06 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,649.89,639.57,10.319999999999936,True,,1,0,2025-06-06 13:40:00+00:00,2025-06-06 13:45:00+00:00,False,,,BREAK_DURING_K1,2025-06-06 13:45:00+00:00,
2025-06-09,reference_validation,2025-06-09 07:00:00+00:00,2025-06-09 13:30:00+00:00,2025-06-09 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,656.45,647.85,8.600000000000023,True,,1,0,2025-06-09 15:30:00+00:00,2025-06-09 15:35:00+00:00,True,2025-06-09 15:40:00+00:00,2025-06-09 15:45:00+00:00,H2_ARRIVAL,2025-06-09 15:45:00+00:00,5.0
2025-06-10,reference_validation,2025-06-10 07:00:00+00:00,2025-06-10 13:30:00+00:00,2025-06-10 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,667.45,656.77,10.680000000000064,True,,1,0,2025-06-10 19:05:00+00:00,2025-06-10 19:10:00+00:00,True,2025-06-10 19:10:00+00:00,2025-06-10 19:15:00+00:00,H2_ARRIVAL,2025-06-10 19:20:00+00:00,10.0
2025-06-11,reference_validation,2025-06-11 07:00:00+00:00,2025-06-11 13:30:00+00:00,2025-06-11 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,672.36,665.71,6.649999999999977,True,,1,0,2025-06-11 14:30:00+00:00,2025-06-11 14:35:00+00:00,True,2025-06-11 14:35:00+00:00,2025-06-11 14:40:00+00:00,NO_H2_BY_END,,
2025-06-12,reference_validation,2025-06-12 07:00:00+00:00,2025-06-12 13:30:00+00:00,2025-06-12 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,669.17,661.22,7.949999999999932,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-06-12 13:30:00+00:00,
2025-06-13,reference_validation,2025-06-13 07:00:00+00:00,2025-06-13 13:30:00+00:00,2025-06-13 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,659.7,650.59,9.110000000000014,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2025-06-13 14:05:00+00:00,
