episode_id,regime,first_effective_ts,last_effective_ts,first_partition,n_intervals,duration_hours
1440,SIDEWAYS,2024-06-17 20:00:00+00:00,2024-06-18 00:00:00+00:00,development,2,8
1441,BEAR,2024-06-18 04:00:00+00:00,2024-06-20 04:00:00+00:00,development,13,52
1442,SIDEWAYS,2024-06-20 08:00:00+00:00,2024-06-20 12:00:00+00:00,development,2,8
1443,BEAR,2024-06-20 16:00:00+00:00,2024-06-27 20:00:00+00:00,development,44,176
1444,SIDEWAYS,2024-06-28 00:00:00+00:00,2024-06-28 04:00:00+00:00,development,2,8
1445,BEAR,2024-06-28 08:00:00+00:00,2024-06-28 08:00:00+00:00,development,1,4
1446,SIDEWAYS,2024-06-28 12:00:00+00:00,2024-06-28 12:00:00+00:00,development,1,4
1447,BEAR,2024-06-28 16:00:00+00:00,2024-06-30 04:00:00+00:00,development,10,40
1448,SIDEWAYS,2024-06-30 08:00:00+00:00,2024-06-30 08:00:00+00:00,development,1,4
1449,BULL,2024-06-30 12:00:00+00:00,2024-07-02 12:00:00+00:00,development,13,52
1450,SIDEWAYS,2024-07-02 16:00:00+00:00,2024-07-03 00:00:00+00:00,development,3,12
1451,BEAR,2024-07-03 04:00:00+00:00,2024-07-06 16:00:00+00:00,development,22,88
1452,SIDEWAYS,2024-07-06 20:00:00+00:00,2024-07-07 04:00:00+00:00,development,3,12
1453,BEAR,2024-07-07 08:00:00+00:00,2024-07-08 08:00:00+00:00,development,7,28
1454,SIDEWAYS,2024-07-08 12:00:00+00:00,2024-07-08 12:00:00+00:00,development,1,4
1455,BEAR,2024-07-08 16:00:00+00:00,2024-07-09 00:00:00+00:00,development,3,12
1456,SIDEWAYS,2024-07-09 04:00:00+00:00,2024-07-09 12:00:00+00:00,development,3,12
1457,BULL,2024-07-09 16:00:00+00:00,2024-07-10 16:00:00+00:00,development,7,28
1458,SIDEWAYS,2024-07-10 20:00:00+00:00,2024-07-10 20:00:00+00:00,development,1,4
1459,BULL,2024-07-11 00:00:00+00:00,2024-07-11 00:00:00+00:00,development,1,4
1460,SIDEWAYS,2024-07-11 04:00:00+00:00,2024-07-11 04:00:00+00:00,development,1,4
1461,BULL,2024-07-11 08:00:00+00:00,2024-07-11 12:00:00+00:00,development,2,8
1462,SIDEWAYS,2024-07-11 16:00:00+00:00,2024-07-12 00:00:00+00:00,development,3,12
1463,BEAR,2024-07-12 04:00:00+00:00,2024-07-12 12:00:00+00:00,development,3,12
1464,SIDEWAYS,2024-07-12 16:00:00+00:00,2024-07-12 20:00:00+00:00,development,2,8
1465,BULL,2024-07-13 00:00:00+00:00,2024-07-18 12:00:00+00:00,development,34,136
1466,SIDEWAYS,2024-07-18 16:00:00+00:00,2024-07-18 20:00:00+00:00,development,2,8
1467,BULL,2024-07-19 00:00:00+00:00,2024-07-19 04:00:00+00:00,development,2,8
1468,SIDEWAYS,2024-07-19 08:00:00+00:00,2024-07-19 08:00:00+00:00,development,1,4
1469,BULL,2024-07-19 12:00:00+00:00,2024-07-23 04:00:00+00:00,development,23,92
1470,SIDEWAYS,2024-07-23 08:00:00+00:00,2024-07-23 16:00:00+00:00,development,3,12
1471,BEAR,2024-07-23 20:00:00+00:00,2024-07-25 20:00:00+00:00,development,13,52
1472,SIDEWAYS,2024-07-26 00:00:00+00:00,2024-07-26 04:00:00+00:00,development,2,8
1473,BULL,2024-07-26 08:00:00+00:00,2024-07-29 16:00:00+00:00,development,21,84
1474,SIDEWAYS,2024-07-29 20:00:00+00:00,2024-07-30 00:00:00+00:00,development,2,8
1475,BEAR,2024-07-30 04:00:00+00:00,2024-08-08 00:00:00+00:00,development,54,216
1476,SIDEWAYS,2024-08-08 04:00:00+00:00,2024-08-08 12:00:00+00:00,development,3,12
1477,BULL,2024-08-08 16:00:00+00:00,2024-08-11 16:00:00+00:00,development,19,76
1478,SIDEWAYS,2024-08-11 20:00:00+00:00,2024-08-12 00:00:00+00:00,development,2,8
1479,BEAR,2024-08-12 04:00:00+00:00,2024-08-12 08:00:00+00:00,development,2,8
1480,SIDEWAYS,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,development,2,8
1481,BEAR,2024-08-12 20:00:00+00:00,2024-08-13 16:00:00+00:00,development,6,24
1482,BULL,2024-08-13 20:00:00+00:00,2024-08-14 12:00:00+00:00,development,5,20
1483,SIDEWAYS,2024-08-14 16:00:00+00:00,2024-08-14 20:00:00+00:00,development,2,8
1484,BEAR,2024-08-15 00:00:00+00:00,2024-08-15 12:00:00+00:00,development,4,16
1485,SIDEWAYS,2024-08-15 16:00:00+00:00,2024-08-15 16:00:00+00:00,development,1,4
1486,BEAR,2024-08-15 20:00:00+00:00,2024-08-16 16:00:00+00:00,development,6,24
1487,SIDEWAYS,2024-08-16 20:00:00+00:00,2024-08-17 08:00:00+00:00,development,4,16
1488,BULL,2024-08-17 12:00:00+00:00,2024-08-18 20:00:00+00:00,development,9,36
1489,SIDEWAYS,2024-08-19 00:00:00+00:00,2024-08-19 00:00:00+00:00,development,1,4
1490,BEAR,2024-08-19 04:00:00+00:00,2024-08-19 20:00:00+00:00,development,5,20
1491,SIDEWAYS,2024-08-20 00:00:00+00:00,2024-08-20 00:00:00+00:00,development,1,4
1492,BULL,2024-08-20 04:00:00+00:00,2024-08-20 12:00:00+00:00,development,3,12
1493,SIDEWAYS,2024-08-20 16:00:00+00:00,2024-08-20 16:00:00+00:00,development,1,4
1494,BULL,2024-08-20 20:00:00+00:00,2024-08-20 20:00:00+00:00,development,1,4
1495,SIDEWAYS,2024-08-21 00:00:00+00:00,2024-08-21 04:00:00+00:00,development,2,8
1496,BULL,2024-08-21 08:00:00+00:00,2024-08-21 08:00:00+00:00,development,1,4
1497,SIDEWAYS,2024-08-21 12:00:00+00:00,2024-08-21 12:00:00+00:00,development,1,4
1498,BULL,2024-08-21 16:00:00+00:00,2024-08-26 16:00:00+00:00,development,31,124
1499,SIDEWAYS,2024-08-26 20:00:00+00:00,2024-08-27 08:00:00+00:00,development,4,16
1500,BEAR,2024-08-27 12:00:00+00:00,2024-08-29 12:00:00+00:00,development,13,52
1501,SIDEWAYS,2024-08-29 16:00:00+00:00,2024-08-29 16:00:00+00:00,development,1,4
1502,BEAR,2024-08-29 20:00:00+00:00,2024-09-02 20:00:00+00:00,development,25,100
1503,SIDEWAYS,2024-09-03 00:00:00+00:00,2024-09-03 04:00:00+00:00,development,2,8
1504,BULL,2024-09-03 08:00:00+00:00,2024-09-03 12:00:00+00:00,development,2,8
1505,BEAR,2024-09-03 16:00:00+00:00,2024-09-04 12:00:00+00:00,development,6,24
1506,SIDEWAYS,2024-09-04 16:00:00+00:00,2024-09-04 20:00:00+00:00,development,2,8
1507,BEAR,2024-09-05 00:00:00+00:00,2024-09-09 00:00:00+00:00,development,25,100
1508,SIDEWAYS,2024-09-09 04:00:00+00:00,2024-09-09 16:00:00+00:00,development,4,16
1509,BULL,2024-09-09 20:00:00+00:00,2024-09-15 20:00:00+00:00,development,37,148
1510,SIDEWAYS,2024-09-16 00:00:00+00:00,2024-09-16 08:00:00+00:00,development,3,12
1511,BEAR,2024-09-16 12:00:00+00:00,2024-09-17 08:00:00+00:00,development,6,24
1512,SIDEWAYS,2024-09-17 12:00:00+00:00,2024-09-17 12:00:00+00:00,development,1,4
1513,BULL,2024-09-17 16:00:00+00:00,2024-09-18 12:00:00+00:00,development,6,24
1514,SIDEWAYS,2024-09-18 16:00:00+00:00,2024-09-18 16:00:00+00:00,development,1,4
1515,BULL,2024-09-18 20:00:00+00:00,2024-09-22 12:00:00+00:00,development,23,92
1516,SIDEWAYS,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,development,1,4
1517,BULL,2024-09-22 20:00:00+00:00,2024-09-24 00:00:00+00:00,development,8,32
1518,SIDEWAYS,2024-09-24 04:00:00+00:00,2024-09-24 04:00:00+00:00,development,1,4
1519,BULL,2024-09-24 08:00:00+00:00,2024-09-24 12:00:00+00:00,development,2,8
1520,SIDEWAYS,2024-09-24 16:00:00+00:00,2024-09-24 16:00:00+00:00,development,1,4
1521,BULL,2024-09-24 20:00:00+00:00,2024-09-25 12:00:00+00:00,development,5,20
1522,SIDEWAYS,2024-09-25 16:00:00+00:00,2024-09-26 00:00:00+00:00,development,3,12
1523,BULL,2024-09-26 04:00:00+00:00,2024-09-30 00:00:00+00:00,development,24,96
1524,SIDEWAYS,2024-09-30 04:00:00+00:00,2024-09-30 04:00:00+00:00,development,1,4
1525,BEAR,2024-09-30 08:00:00+00:00,2024-10-04 12:00:00+00:00,development,26,104
1526,SIDEWAYS,2024-10-04 16:00:00+00:00,2024-10-05 04:00:00+00:00,development,4,16
1527,BULL,2024-10-05 08:00:00+00:00,2024-10-05 16:00:00+00:00,development,3,12
1528,SIDEWAYS,2024-10-05 20:00:00+00:00,2024-10-05 20:00:00+00:00,development,1,4
1529,BULL,2024-10-06 00:00:00+00:00,2024-10-06 00:00:00+00:00,development,1,4
1530,SIDEWAYS,2024-10-06 04:00:00+00:00,2024-10-06 04:00:00+00:00,development,1,4
1531,BULL,2024-10-06 08:00:00+00:00,2024-10-07 20:00:00+00:00,development,10,40
1532,SIDEWAYS,2024-10-08 00:00:00+00:00,2024-10-08 00:00:00+00:00,development,1,4
1533,BULL,2024-10-08 04:00:00+00:00,2024-10-08 04:00:00+00:00,development,1,4
1534,SIDEWAYS,2024-10-08 08:00:00+00:00,2024-10-08 08:00:00+00:00,development,1,4
1535,BULL,2024-10-08 12:00:00+00:00,2024-10-08 12:00:00+00:00,development,1,4
1536,SIDEWAYS,2024-10-08 16:00:00+00:00,2024-10-08 16:00:00+00:00,development,1,4
1537,BEAR,2024-10-08 20:00:00+00:00,2024-10-11 12:00:00+00:00,development,17,68
1538,SIDEWAYS,2024-10-11 16:00:00+00:00,2024-10-11 16:00:00+00:00,development,1,4
1539,BULL,2024-10-11 20:00:00+00:00,2024-10-13 12:00:00+00:00,development,11,44
1540,SIDEWAYS,2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,development,1,4
1541,BULL,2024-10-13 20:00:00+00:00,2024-10-21 12:00:00+00:00,development,47,188
1542,SIDEWAYS,2024-10-21 16:00:00+00:00,2024-10-21 20:00:00+00:00,development,2,8
1543,BEAR,2024-10-22 00:00:00+00:00,2024-10-24 08:00:00+00:00,development,15,60
1544,SIDEWAYS,2024-10-24 12:00:00+00:00,2024-10-24 16:00:00+00:00,development,2,8
1545,BULL,2024-10-24 20:00:00+00:00,2024-10-25 16:00:00+00:00,development,6,24
1546,SIDEWAYS,2024-10-25 20:00:00+00:00,2024-10-25 20:00:00+00:00,development,1,4
1547,BEAR,2024-10-26 00:00:00+00:00,2024-10-27 00:00:00+00:00,development,7,28
1548,SIDEWAYS,2024-10-27 04:00:00+00:00,2024-10-27 04:00:00+00:00,development,1,4
1549,BEAR,2024-10-27 08:00:00+00:00,2024-10-27 12:00:00+00:00,development,2,8
1550,BULL,2024-10-27 16:00:00+00:00,2024-10-31 12:00:00+00:00,development,24,96
1551,SIDEWAYS,2024-10-31 16:00:00+00:00,2024-11-01 00:00:00+00:00,development,3,12
1552,BEAR,2024-11-01 04:00:00+00:00,2024-11-05 04:00:00+00:00,development,25,100
1553,SIDEWAYS,2024-11-05 08:00:00+00:00,2024-11-05 08:00:00+00:00,development,1,4
1554,BEAR,2024-11-05 12:00:00+00:00,2024-11-05 12:00:00+00:00,development,1,4
1555,SIDEWAYS,2024-11-05 16:00:00+00:00,2024-11-05 20:00:00+00:00,development,2,8
1556,BULL,2024-11-06 00:00:00+00:00,2024-11-14 20:00:00+00:00,development,54,216
1557,SIDEWAYS,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,development,1,4
1558,BULL,2024-11-15 04:00:00+00:00,2024-11-15 04:00:00+00:00,development,1,4
1559,SIDEWAYS,2024-11-15 08:00:00+00:00,2024-11-15 08:00:00+00:00,development,1,4
1560,BULL,2024-11-15 12:00:00+00:00,2024-11-17 20:00:00+00:00,development,15,60
1561,SIDEWAYS,2024-11-18 00:00:00+00:00,2024-11-18 00:00:00+00:00,development,1,4
1562,BULL,2024-11-18 04:00:00+00:00,2024-11-24 08:00:00+00:00,development,38,152
1563,SIDEWAYS,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,development,2,8
1564,BEAR,2024-11-24 20:00:00+00:00,2024-11-24 20:00:00+00:00,development,1,4
1565,BULL,2024-11-25 00:00:00+00:00,2024-11-25 12:00:00+00:00,development,4,16
1566,BEAR,2024-11-25 16:00:00+00:00,2024-11-27 12:00:00+00:00,development,12,48
1567,SIDEWAYS,2024-11-27 16:00:00+00:00,2024-11-28 00:00:00+00:00,development,3,12
1568,BULL,2024-11-28 04:00:00+00:00,2024-12-02 00:00:00+00:00,development,24,96
1569,SIDEWAYS,2024-12-02 04:00:00+00:00,2024-12-02 08:00:00+00:00,development,2,8
1570,BEAR,2024-12-02 12:00:00+00:00,2024-12-02 12:00:00+00:00,development,1,4
1571,BULL,2024-12-02 16:00:00+00:00,2024-12-02 16:00:00+00:00,development,1,4
1572,BEAR,2024-12-02 20:00:00+00:00,2024-12-04 04:00:00+00:00,development,9,36
1573,SIDEWAYS,2024-12-04 08:00:00+00:00,2024-12-04 12:00:00+00:00,development,2,8
1574,BEAR,2024-12-04 16:00:00+00:00,2024-12-04 16:00:00+00:00,development,1,4
1575,BULL,2024-12-04 20:00:00+00:00,2024-12-05 20:00:00+00:00,development,7,28
1576,SIDEWAYS,2024-12-06 00:00:00+00:00,2024-12-06 12:00:00+00:00,development,4,16
1577,BULL,2024-12-06 16:00:00+00:00,2024-12-09 00:00:00+00:00,development,15,60
1578,SIDEWAYS,2024-12-09 04:00:00+00:00,2024-12-09 04:00:00+00:00,development,1,4
1579,BULL,2024-12-09 08:00:00+00:00,2024-12-09 08:00:00+00:00,development,1,4
1580,BEAR,2024-12-09 12:00:00+00:00,2024-12-11 08:00:00+00:00,development,12,48
1581,SIDEWAYS,2024-12-11 12:00:00+00:00,2024-12-11 12:00:00+00:00,development,1,4
1582,BULL,2024-12-11 16:00:00+00:00,2024-12-18 00:00:00+00:00,development,39,156
1583,SIDEWAYS,2024-12-18 04:00:00+00:00,2024-12-18 08:00:00+00:00,development,2,8
1584,BULL,2024-12-18 12:00:00+00:00,2024-12-18 12:00:00+00:00,development,1,4
1585,SIDEWAYS,2024-12-18 16:00:00+00:00,2024-12-18 16:00:00+00:00,development,1,4
1586,BEAR,2024-12-18 20:00:00+00:00,2024-12-24 12:00:00+00:00,development,35,140
1587,SIDEWAYS,2024-12-24 16:00:00+00:00,2024-12-24 20:00:00+00:00,development,2,8
1588,BULL,2024-12-25 00:00:00+00:00,2024-12-26 08:00:00+00:00,development,9,36
1589,SIDEWAYS,2024-12-26 12:00:00+00:00,2024-12-26 16:00:00+00:00,development,2,8
1590,BEAR,2024-12-26 20:00:00+00:00,2024-12-27 08:00:00+00:00,development,4,16
1591,SIDEWAYS,2024-12-27 12:00:00+00:00,2024-12-27 12:00:00+00:00,development,1,4
1592,BEAR,2024-12-27 16:00:00+00:00,2024-12-31 08:00:00+00:00,development,23,92
1593,SIDEWAYS,2024-12-31 12:00:00+00:00,2024-12-31 20:00:00+00:00,development,3,12
1594,BEAR,2025-01-01 00:00:00+00:00,2025-01-01 12:00:00+00:00,reference_validation,4,16
1595,SIDEWAYS,2025-01-01 16:00:00+00:00,2025-01-01 16:00:00+00:00,reference_validation,1,4
1596,BULL,2025-01-01 20:00:00+00:00,2025-01-07 12:00:00+00:00,reference_validation,35,140
1597,SIDEWAYS,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,reference_validation,2,8
1598,BEAR,2025-01-08 00:00:00+00:00,2025-01-10 16:00:00+00:00,reference_validation,17,68
1599,SIDEWAYS,2025-01-10 20:00:00+00:00,2025-01-10 20:00:00+00:00,reference_validation,1,4
1600,BEAR,2025-01-11 00:00:00+00:00,2025-01-12 12:00:00+00:00,reference_validation,10,40
1601,SIDEWAYS,2025-01-12 16:00:00+00:00,2025-01-12 16:00:00+00:00,reference_validation,1,4
1602,BEAR,2025-01-12 20:00:00+00:00,2025-01-13 20:00:00+00:00,reference_validation,7,28
1603,SIDEWAYS,2025-01-14 00:00:00+00:00,2025-01-14 08:00:00+00:00,reference_validation,3,12
1604,BULL,2025-01-14 12:00:00+00:00,2025-01-19 20:00:00+00:00,reference_validation,33,132
1605,SIDEWAYS,2025-01-20 00:00:00+00:00,2025-01-20 04:00:00+00:00,reference_validation,2,8
1606,BULL,2025-01-20 08:00:00+00:00,2025-01-20 16:00:00+00:00,reference_validation,3,12
1607,SIDEWAYS,2025-01-20 20:00:00+00:00,2025-01-21 04:00:00+00:00,reference_validation,3,12
1608,BEAR,2025-01-21 08:00:00+00:00,2025-01-21 08:00:00+00:00,reference_validation,1,4
1609,SIDEWAYS,2025-01-21 12:00:00+00:00,2025-01-21 12:00:00+00:00,reference_validation,1,4
1610,BULL,2025-01-21 16:00:00+00:00,2025-01-22 12:00:00+00:00,reference_validation,6,24
1611,SIDEWAYS,2025-01-22 16:00:00+00:00,2025-01-22 16:00:00+00:00,reference_validation,1,4
1612,BULL,2025-01-22 20:00:00+00:00,2025-01-22 20:00:00+00:00,reference_validation,1,4
1613,SIDEWAYS,2025-01-23 00:00:00+00:00,2025-01-23 00:00:00+00:00,reference_validation,1,4
1614,BEAR,2025-01-23 04:00:00+00:00,2025-01-23 12:00:00+00:00,reference_validation,3,12
1615,SIDEWAYS,2025-01-23 16:00:00+00:00,2025-01-23 16:00:00+00:00,reference_validation,1,4
1616,BEAR,2025-01-23 20:00:00+00:00,2025-01-24 04:00:00+00:00,reference_validation,3,12
1617,BULL,2025-01-24 08:00:00+00:00,2025-01-25 04:00:00+00:00,reference_validation,6,24
1618,SIDEWAYS,2025-01-25 08:00:00+00:00,2025-01-25 08:00:00+00:00,reference_validation,1,4
1619,BULL,2025-01-25 12:00:00+00:00,2025-01-26 20:00:00+00:00,reference_validation,9,36
1620,BEAR,2025-01-27 00:00:00+00:00,2025-01-28 04:00:00+00:00,reference_validation,8,32
1621,SIDEWAYS,2025-01-28 08:00:00+00:00,2025-01-28 16:00:00+00:00,reference_validation,3,12
1622,BEAR,2025-01-28 20:00:00+00:00,2025-01-29 04:00:00+00:00,reference_validation,3,12
1623,SIDEWAYS,2025-01-29 08:00:00+00:00,2025-01-29 12:00:00+00:00,reference_validation,2,8
1624,BEAR,2025-01-29 16:00:00+00:00,2025-01-29 16:00:00+00:00,reference_validation,1,4
1625,SIDEWAYS,2025-01-29 20:00:00+00:00,2025-01-29 20:00:00+00:00,reference_validation,1,4
1626,BULL,2025-01-30 00:00:00+00:00,2025-01-31 16:00:00+00:00,reference_validation,11,44
1627,SIDEWAYS,2025-01-31 20:00:00+00:00,2025-01-31 20:00:00+00:00,reference_validation,1,4
1628,BEAR,2025-02-01 00:00:00+00:00,2025-02-03 16:00:00+00:00,reference_validation,17,68
1629,SIDEWAYS,2025-02-03 20:00:00+00:00,2025-02-04 04:00:00+00:00,reference_validation,3,12
1630,BEAR,2025-02-04 08:00:00+00:00,2025-02-06 08:00:00+00:00,reference_validation,13,52
1631,SIDEWAYS,2025-02-06 12:00:00+00:00,2025-02-06 12:00:00+00:00,reference_validation,1,4
1632,BEAR,2025-02-06 16:00:00+00:00,2025-02-07 12:00:00+00:00,reference_validation,6,24
1633,SIDEWAYS,2025-02-07 16:00:00+00:00,2025-02-07 16:00:00+00:00,reference_validation,1,4
1634,BEAR,2025-02-07 20:00:00+00:00,2025-02-09 00:00:00+00:00,reference_validation,8,32
1635,SIDEWAYS,2025-02-09 04:00:00+00:00,2025-02-09 04:00:00+00:00,reference_validation,1,4
1636,BEAR,2025-02-09 08:00:00+00:00,2025-02-10 04:00:00+00:00,reference_validation,6,24
1637,SIDEWAYS,2025-02-10 08:00:00+00:00,2025-02-10 08:00:00+00:00,reference_validation,1,4
1638,BULL,2025-02-10 12:00:00+00:00,2025-02-11 12:00:00+00:00,reference_validation,7,28
1639,SIDEWAYS,2025-02-11 16:00:00+00:00,2025-02-11 16:00:00+00:00,reference_validation,1,4
1640,BEAR,2025-02-11 20:00:00+00:00,2025-02-12 16:00:00+00:00,reference_validation,6,24
1641,SIDEWAYS,2025-02-12 20:00:00+00:00,2025-02-13 00:00:00+00:00,reference_validation,2,8
1642,BULL,2025-02-13 04:00:00+00:00,2025-02-13 04:00:00+00:00,reference_validation,1,4
1643,BEAR,2025-02-13 08:00:00+00:00,2025-02-13 20:00:00+00:00,reference_validation,4,16
1644,SIDEWAYS,2025-02-14 00:00:00+00:00,2025-02-14 08:00:00+00:00,reference_validation,3,12
1645,BULL,2025-02-14 12:00:00+00:00,2025-02-16 12:00:00+00:00,reference_validation,13,52
1646,SIDEWAYS,2025-02-16 16:00:00+00:00,2025-02-16 20:00:00+00:00,reference_validation,2,8
1647,BEAR,2025-02-17 00:00:00+00:00,2025-02-19 08:00:00+00:00,reference_validation,15,60
1648,SIDEWAYS,2025-02-19 12:00:00+00:00,2025-02-19 12:00:00+00:00,reference_validation,1,4
1649,BEAR,2025-02-19 16:00:00+00:00,2025-02-19 16:00:00+00:00,reference_validation,1,4
1650,SIDEWAYS,2025-02-19 20:00:00+00:00,2025-02-19 20:00:00+00:00,reference_validation,1,4
1651,BULL,2025-02-20 00:00:00+00:00,2025-02-21 16:00:00+00:00,reference_validation,11,44
1652,SIDEWAYS,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,reference_validation,2,8
1653,BEAR,2025-02-22 04:00:00+00:00,2025-03-01 16:00:00+00:00,reference_validation,46,184
1654,SIDEWAYS,2025-03-01 20:00:00+00:00,2025-03-02 04:00:00+00:00,reference_validation,3,12
1655,BULL,2025-03-02 08:00:00+00:00,2025-03-03 16:00:00+00:00,reference_validation,9,36
1656,SIDEWAYS,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00,reference_validation,2,8
1657,BEAR,2025-03-04 04:00:00+00:00,2025-03-04 16:00:00+00:00,reference_validation,4,16
1658,SIDEWAYS,2025-03-04 20:00:00+00:00,2025-03-05 00:00:00+00:00,reference_validation,2,8
1659,BEAR,2025-03-05 04:00:00+00:00,2025-03-05 04:00:00+00:00,reference_validation,1,4
1660,SIDEWAYS,2025-03-05 08:00:00+00:00,2025-03-05 08:00:00+00:00,reference_validation,1,4
1661,BULL,2025-03-05 12:00:00+00:00,2025-03-06 16:00:00+00:00,reference_validation,8,32
1662,SIDEWAYS,2025-03-06 20:00:00+00:00,2025-03-06 20:00:00+00:00,reference_validation,1,4
1663,BULL,2025-03-07 00:00:00+00:00,2025-03-07 00:00:00+00:00,reference_validation,1,4
1664,SIDEWAYS,2025-03-07 04:00:00+00:00,2025-03-07 08:00:00+00:00,reference_validation,2,8
1665,BULL,2025-03-07 12:00:00+00:00,2025-03-07 12:00:00+00:00,reference_validation,1,4
1666,SIDEWAYS,2025-03-07 16:00:00+00:00,2025-03-07 16:00:00+00:00,reference_validation,1,4
1667,BEAR,2025-03-07 20:00:00+00:00,2025-03-11 16:00:00+00:00,reference_validation,24,96
1668,SIDEWAYS,2025-03-11 20:00:00+00:00,2025-03-12 00:00:00+00:00,reference_validation,2,8
1669,BEAR,2025-03-12 04:00:00+00:00,2025-03-12 08:00:00+00:00,reference_validation,2,8
1670,SIDEWAYS,2025-03-12 12:00:00+00:00,2025-03-12 12:00:00+00:00,reference_validation,1,4
1671,BEAR,2025-03-12 16:00:00+00:00,2025-03-12 16:00:00+00:00,reference_validation,1,4
1672,SIDEWAYS,2025-03-12 20:00:00+00:00,2025-03-13 00:00:00+00:00,reference_validation,2,8
1673,BULL,2025-03-13 04:00:00+00:00,2025-03-13 12:00:00+00:00,reference_validation,3,12
1674,BEAR,2025-03-13 16:00:00+00:00,2025-03-14 08:00:00+00:00,reference_validation,5,20
1675,SIDEWAYS,2025-03-14 12:00:00+00:00,2025-03-14 12:00:00+00:00,reference_validation,1,4
1676,BULL,2025-03-14 16:00:00+00:00,2025-03-16 08:00:00+00:00,reference_validation,11,44
1677,SIDEWAYS,2025-03-16 12:00:00+00:00,2025-03-16 20:00:00+00:00,reference_validation,3,12
1678,BEAR,2025-03-17 00:00:00+00:00,2025-03-17 00:00:00+00:00,reference_validation,1,4
1679,SIDEWAYS,2025-03-17 04:00:00+00:00,2025-03-17 08:00:00+00:00,reference_validation,2,8
1680,BULL,2025-03-17 12:00:00+00:00,2025-03-18 00:00:00+00:00,reference_validation,4,16
1681,SIDEWAYS,2025-03-18 04:00:00+00:00,2025-03-18 08:00:00+00:00,reference_validation,2,8
1682,BEAR,2025-03-18 12:00:00+00:00,2025-03-19 04:00:00+00:00,reference_validation,5,20
1683,SIDEWAYS,2025-03-19 08:00:00+00:00,2025-03-19 12:00:00+00:00,reference_validation,2,8
1684,BULL,2025-03-19 16:00:00+00:00,2025-03-20 16:00:00+00:00,reference_validation,7,28
1685,SIDEWAYS,2025-03-20 20:00:00+00:00,2025-03-21 00:00:00+00:00,reference_validation,2,8
1686,BULL,2025-03-21 04:00:00+00:00,2025-03-21 04:00:00+00:00,reference_validation,1,4
1687,SIDEWAYS,2025-03-21 08:00:00+00:00,2025-03-21 12:00:00+00:00,reference_validation,2,8
1688,BEAR,2025-03-21 16:00:00+00:00,2025-03-22 00:00:00+00:00,reference_validation,3,12
1689,SIDEWAYS,2025-03-22 04:00:00+00:00,2025-03-22 12:00:00+00:00,reference_validation,3,12
1690,BEAR,2025-03-22 16:00:00+00:00,2025-03-23 00:00:00+00:00,reference_validation,3,12
1691,SIDEWAYS,2025-03-23 04:00:00+00:00,2025-03-23 08:00:00+00:00,reference_validation,2,8
1692,BULL,2025-03-23 12:00:00+00:00,2025-03-26 12:00:00+00:00,reference_validation,19,76
1693,SIDEWAYS,2025-03-26 16:00:00+00:00,2025-03-26 20:00:00+00:00,reference_validation,2,8
1694,BULL,2025-03-27 00:00:00+00:00,2025-03-27 08:00:00+00:00,reference_validation,3,12
1695,SIDEWAYS,2025-03-27 12:00:00+00:00,2025-03-27 12:00:00+00:00,reference_validation,1,4
1696,BULL,2025-03-27 16:00:00+00:00,2025-03-28 00:00:00+00:00,reference_validation,3,12
1697,SIDEWAYS,2025-03-28 04:00:00+00:00,2025-03-28 04:00:00+00:00,reference_validation,1,4
1698,BEAR,2025-03-28 08:00:00+00:00,2025-03-31 12:00:00+00:00,reference_validation,20,80
1699,SIDEWAYS,2025-03-31 16:00:00+00:00,2025-03-31 16:00:00+00:00,reference_validation,1,4
1700,BEAR,2025-03-31 20:00:00+00:00,2025-04-01 04:00:00+00:00,reference_validation,3,12
1701,SIDEWAYS,2025-04-01 08:00:00+00:00,2025-04-01 12:00:00+00:00,reference_validation,2,8
1702,BULL,2025-04-01 16:00:00+00:00,2025-04-02 20:00:00+00:00,reference_validation,8,32
1703,SIDEWAYS,2025-04-03 00:00:00+00:00,2025-04-03 08:00:00+00:00,reference_validation,3,12
1704,BEAR,2025-04-03 12:00:00+00:00,2025-04-04 04:00:00+00:00,reference_validation,5,20
1705,SIDEWAYS,2025-04-04 08:00:00+00:00,2025-04-04 08:00:00+00:00,reference_validation,1,4
