local_date,action,baseline_win,baseline_failed_before_H,baseline_net_return,baseline_exit_type,transition,H,R,original_entry_px,ext_R,stop_R,target_px,stop_px,gross_rr,exit_type,exit_ts,exit_px,same_bar_collision,gross_return,net_return,gross_win,net_win,pnl_usd_500,executed,trade_legs,entry_ts_new,entry_px_new,add_filled,add_entry_ts,add_entry_px,trigger_ts,dip_R
2022-07-28,D20_RECLAIM_ORIGINAL,True,False,0.02303555413196673,TP,W_TO_NT,269.97,6.3700000000000045,265.37,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-09-07,D20_RECLAIM_ORIGINAL,True,False,0.0076845558103687,TP,W_TO_NT,266.93,5.009999999999991,265.99,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-09-22,D20_RECLAIM_ORIGINAL,True,False,0.00870128764893058,TP,W_TO_NT,271.19,6.089999999999975,270.26,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-10-19,D20_RECLAIM_ORIGINAL,True,False,0.0028441414885776463,TP,W_TO_NT,272.03,1.829999999999984,271.4,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-11-10,D20_RECLAIM_ORIGINAL,True,False,0.016127567925778685,SESSION_CLOSE,W_TO_NT,303.88,32.98000000000002,301.8,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-11-23,D20_RECLAIM_ORIGINAL,False,True,-0.003923344889098455,SESSION_CLOSE,L_TO_NT,300.95,25.599999999999966,297.11,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-01-20,D20_RECLAIM_ORIGINAL,True,False,0.0035241712707181918,TP,W_TO_W,290.05,3.3500000000000227,289.6,0.3,0.3,291.055,288.815,1.228855721393054,TP,2023-01-20 16:35:00+00:00,291.055,False,0.004261265613139331,0.002761265613139331,True,True,1.3806328065696656,True,1,2023-01-20 16:25:00+00:00,289.82,,,,2023-01-20 16:20:00+00:00,0.2
2023-01-31,D20_RECLAIM_ORIGINAL,False,False,-0.0011161228406910127,SESSION_CLOSE,L_TO_L,313.19,5.089999999999975,312.6,0.3,0.3,314.717,311.173,1.3208906352324907,SESSION_CLOSE,2023-01-31 20:55:00+00:00,312.72,False,6.39590661977163e-05,-0.0014360409338022837,True,False,-0.7180204669011419,True,1,2023-01-31 18:30:00+00:00,312.7,,,,2023-01-31 18:25:00+00:00,0.2
2023-03-20,D20_RECLAIM_ORIGINAL,False,True,-0.005746208742194501,SL,L_TO_L,338.34,4.759999999999991,336.3,0.3,0.3,339.768,335.172,2.218487394957952,SL,2023-03-20 18:00:00+00:00,335.172,False,-0.00424242424242427,-0.005742424242424269,False,False,-2.871212121212135,True,1,2023-03-20 17:20:00+00:00,336.6,,,,2023-03-20 17:15:00+00:00,0.2
2023-03-21,D20_RECLAIM_ORIGINAL,True,False,0.0008212213195251685,SESSION_CLOSE,W_TO_W,337.48,10.300000000000011,336.03,0.3,0.3,340.57000000000005,333.02,1.443365695792877,SESSION_CLOSE,2023-03-21 19:55:00+00:00,336.81,False,0.0020826515128975487,0.0005826515128975487,True,True,0.29132575644877434,True,1,2023-03-21 15:20:00+00:00,336.11,,,,2023-03-21 15:15:00+00:00,0.2
2023-04-12,D20_RECLAIM_ORIGINAL,False,False,-0.00493390357698281,SL,L_TO_NT,321.54,3.680000000000007,321.5,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-05-08,D20_RECLAIM_ORIGINAL,False,False,-0.005132694248234091,SL,L_TO_NT,317.68,3.840000000000032,317.12,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-05-12,D20_RECLAIM_ORIGINAL,False,True,-0.005564244442268161,SL,L_TO_NT,306.79,4.150000000000034,306.33,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-06-15,D20_RECLAIM_ORIGINAL,False,True,-0.002302466528698753,SESSION_CLOSE,L_TO_NT,237.75,7.449999999999989,236.77,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-06-21,D20_RECLAIM_ORIGINAL,True,False,0.011807602621316362,TP,W_TO_NT,250.45,5.299999999999983,248.73,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-07-10,D20_RECLAIM_ORIGINAL,True,False,0.005338096797969096,SESSION_CLOSE,W_TO_NT,244.85,13.699999999999989,244.22,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-08-10,D20_RECLAIM_ORIGINAL,False,True,-0.0032979664379598193,SL,L_TO_L,242.95,1.4499999999999886,241.94,0.3,0.3,243.385,241.565,3.183908045976974,SL,2023-08-10 17:00:00+00:00,241.565,False,-0.001797520661157015,-0.003297520661157015,False,False,-1.6487603305785075,True,1,2023-08-10 16:00:00+00:00,242.0,,,,2023-08-10 15:55:00+00:00,0.2
2023-10-19,D20_RECLAIM_ORIGINAL,False,False,-0.0014051008303676547,SESSION_CLOSE,L_TO_L,211.4,1.8600000000000136,210.75,0.3,0.3,211.958,210.562,1.501792114695349,SL,2023-10-19 15:40:00+00:00,210.562,False,-0.002643046608563848,-0.004143046608563848,False,False,-2.071523304281924,True,1,2023-10-19 14:55:00+00:00,211.12,,,,2023-10-19 14:50:00+00:00,0.2
2023-10-25,D20_RECLAIM_ORIGINAL,True,False,0.004458217393224663,TP,W_TO_NT,226.85,3.030000000000001,226.41,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-11-02,D20_RECLAIM_ORIGINAL,False,True,-0.008357586474596777,SL,L_TO_W,233.8,5.300000000000011,231.86,0.3,0.3,235.39000000000001,230.54999999999998,2.044025157232718,SESSION_CLOSE,2023-11-02 19:55:00+00:00,232.67,False,0.0022831050228311334,0.0007831050228311333,True,True,0.3915525114155667,True,1,2023-11-02 18:25:00+00:00,232.14,,,,2023-11-02 18:20:00+00:00,0.2
2023-12-05,D20_RECLAIM_ORIGINAL,True,False,0.00723370012563357,TP,W_TO_W,231.82,3.4199999999999875,230.83,0.3,0.3,232.846,229.85399999999998,1.9161793372319573,TP,2023-12-05 16:40:00+00:00,232.846,False,0.008515246015246003,0.007015246015246003,True,True,3.5076230076230015,True,1,2023-12-05 15:25:00+00:00,230.88,,,,2023-12-05 15:20:00+00:00,0.2
2023-12-21,D20_RECLAIM_ORIGINAL,False,False,-0.01661004051242737,SL,L_TO_NT,274.34,13.799999999999955,273.99,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-03-29,D20_RECLAIM_ORIGINAL,False,True,-0.008282820097244846,SL,L_TO_NT,620.45,13.950000000000045,617.0,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-04-01,D20_RECLAIM_ORIGINAL,False,True,-0.008164598521275988,SL,L_TO_L,592.9,12.889999999999986,580.23,0.3,0.3,596.7669999999999,576.943,4.12645461598142,SL,2024-04-01 15:40:00+00:00,576.943,False,-0.0066579432172310105,-0.00815794321723101,False,False,-4.078971608615505,True,1,2024-04-01 15:25:00+00:00,580.81,,,,2024-04-01 15:20:00+00:00,0.2
2024-04-04,D20_RECLAIM_ORIGINAL,True,False,0.005485200845666118,TP,W_TO_W,591.69,12.300000000000068,591.25,0.3,0.3,595.3800000000001,587.66,1.0921409214092213,TP,2024-04-04 17:45:00+00:00,595.3800000000001,False,0.006814915024943025,0.005314915024943025,True,True,2.6574575124715123,True,1,2024-04-04 16:15:00+00:00,591.35,,,,2024-04-04 16:10:00+00:00,0.2
2024-05-09,D20_RECLAIM_ORIGINAL,False,True,-0.008407927789128187,SL,L_TO_NT,602.75,13.75,597.14,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-05-24,D20_RECLAIM_ORIGINAL,True,False,0.007690794108766554,TP,W_TO_NT,598.61,10.029999999999973,596.14,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-06-25,D20_RECLAIM_ORIGINAL,True,False,0.0033057794995290947,TP,W_TO_NT,573.72,6.980000000000018,573.06,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-07-02,D20_RECLAIM_ORIGINAL,False,True,-0.0036856602731211705,SL,L_TO_L,581.85,4.220000000000027,579.23,0.3,0.3,583.116,579.414,1.9241706161138288,SL,2024-07-02 18:30:00+00:00,579.414,False,-0.0021802025211820064,-0.0036802025211820064,False,False,-1.8401012605910032,True,1,2024-07-02 18:25:00+00:00,580.68,,,,2024-07-02 18:20:00+00:00,0.2
2024-07-09,D20_RECLAIM_ORIGINAL,False,True,-0.005992319582649062,SL,L_TO_L,519.02,7.75,517.55,0.3,0.3,521.345,515.515,1.5075268817203986,SESSION_CLOSE,2024-07-09 19:55:00+00:00,516.99,False,-0.0016414336474587232,-0.0031414336474587233,False,False,-1.5707168237293616,True,1,2024-07-09 16:20:00+00:00,517.84,,,,2024-07-09 16:15:00+00:00,0.2
2024-07-11,D20_RECLAIM_ORIGINAL,False,True,-0.009283284523541267,SL,L_TO_NT,539.9,13.819999999999936,532.68,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-08-15,D20_RECLAIM_ORIGINAL,True,False,0.008474807266114994,TP,W_TO_NT,528.78,14.720000000000027,527.93,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-08-27,D20_RECLAIM_ORIGINAL,False,True,-0.006657219018605219,SL,L_TO_NT,556.0,9.480000000000018,551.46,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-09-04,D20_RECLAIM_ORIGINAL,True,False,0.005756836651968302,SESSION_CLOSE,W_TO_W,513.19,17.670000000000073,505.73,0.3,0.3,518.4910000000001,502.36899999999997,2.041312959818901,SESSION_CLOSE,2024-09-04 19:55:00+00:00,509.4,False,0.0034077254909685717,0.0019077254909685717,True,True,0.9538627454842858,True,1,2024-09-04 15:55:00+00:00,507.67,,,,2024-09-04 15:50:00+00:00,0.2
2024-10-11,D20_RECLAIM_ORIGINAL,True,False,0.005611032843180487,TP,W_TO_NT,569.2,8.960000000000036,567.85,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-11-08,D20_RECLAIM_ORIGINAL,False,True,-0.005186921044711355,SL,L_TO_L,601.94,7.350000000000023,598.06,0.3,0.3,604.1450000000001,595.905,2.736961451247152,SL,2024-11-08 15:45:00+00:00,595.905,False,-0.003686612830415825,-0.005186612830415825,False,False,-2.5933064152079126,True,1,2024-11-08 15:20:00+00:00,598.11,,,,2024-11-08 15:15:00+00:00,0.2
2024-12-09,D20_RECLAIM_ORIGINAL,False,True,-0.011231768650460992,SL,L_TO_NT,731.28,23.220000000000027,715.8,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-12-13,D20_RECLAIM_ORIGINAL,True,False,0.022575246577462516,TP,W_TO_NT,721.55,20.969999999999914,710.73,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-12-16,D20_RECLAIM_ORIGINAL,True,False,0.0047173195760983905,TP,W_TO_NT,716.2,11.690000000000055,715.26,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-01-03,S05_SPLIT_ADD_005R,False,True,-0.006343466424682363,SL,L_TO_L,532.54,8.539999999999964,528.96,,,,,,SPLIT,2022-01-03 16:05:00+00:00,,,,-0.006345422934648013,,False,-3.1727114673240067,True,2,2022-01-03 15:00:00+00:00,528.96,True,2022-01-03 15:05:00+00:00,528.533,,
2022-01-12,S05_SPLIT_ADD_005R,True,False,0.00850395166489887,SESSION_CLOSE,W_TO_W,482.69,24.889999999999986,480.81,,,,,,SPLIT,2022-01-12 20:55:00+00:00,,,,0.009814460779761171,,True,4.907230389880586,True,2,2022-01-12 14:50:00+00:00,480.81,True,2022-01-12 15:35:00+00:00,479.5655,,
2022-02-01,S05_SPLIT_ADD_005R,False,True,-0.002852722353736957,SESSION_CLOSE,L_TO_L,387.66,8.720000000000027,384.41,,,,,,SPLIT,2022-02-01 20:55:00+00:00,,,,-0.0022857435829689563,,False,-1.1428717914844782,True,2,2022-02-01 17:40:00+00:00,384.41,True,2022-02-01 17:45:00+00:00,383.97400000000005,,
2022-02-14,S05_SPLIT_ADD_005R,False,True,-0.009937569940069056,SL,L_TO_L,404.03,11.309999999999945,402.13,,,,,,SPLIT,2022-02-14 19:00:00+00:00,,,,-0.00994351101030949,,False,-4.971755505154745,True,2,2022-02-14 14:55:00+00:00,402.13,True,2022-02-14 14:55:00+00:00,401.5645,,
2022-03-18,S05_SPLIT_ADD_005R,True,False,0.0031199280945045107,TP,W_TO_W,389.54,5.53000000000003,389.4,,,,,,SPLIT,2022-03-18 15:35:00+00:00,,,,0.0015599640472522553,,True,0.7799820236261277,True,1,2022-03-18 15:00:00+00:00,389.4,False,,,,
2022-04-18,S05_SPLIT_ADD_005R,True,False,0.011438471806787977,TP,W_TO_W,406.59,10.579999999999984,404.53,,,,,,SPLIT,2022-04-18 17:05:00+00:00,,,,0.012101643991492774,,True,6.050821995746387,True,2,2022-04-18 14:00:00+00:00,404.53,True,2022-04-18 15:25:00+00:00,404.001,,
2022-05-19,S05_SPLIT_ADD_005R,True,False,0.02067744621328177,TP,W_TO_W,303.76,10.529999999999973,300.26,,,,,,SPLIT,2022-05-19 15:30:00+00:00,,,,0.010338723106640885,,True,5.169361553320442,True,1,2022-05-19 13:55:00+00:00,300.26,False,,,,
2022-07-06,S05_SPLIT_ADD_005R,False,True,-0.008490266717229132,SL,L_TO_L,238.99,5.530000000000001,237.33,,,,,,SPLIT,2022-07-06 19:55:00+00:00,,,,-0.003779163124047356,,False,-1.889581562023678,True,2,2022-07-06 13:55:00+00:00,237.33,True,2022-07-06 13:55:00+00:00,237.0535,,
2022-07-11,S05_SPLIT_ADD_005R,True,False,0.0034425536527205604,SESSION_CLOSE,W_TO_W,233.37,5.5800000000000125,230.65,,,,,,SPLIT,2022-07-11 19:55:00+00:00,,,,0.004051091559985566,,True,2.025545779992783,True,2,2022-07-11 14:10:00+00:00,230.65,True,2022-07-11 14:20:00+00:00,230.371,,
2022-07-19,S05_SPLIT_ADD_005R,True,False,0.015976468122403775,TP,W_TO_W,264.71,7.6200000000000045,262.41,,,,,,SPLIT,2022-07-19 16:30:00+00:00,,,,0.01671619260777496,,True,8.35809630388748,True,2,2022-07-19 13:55:00+00:00,262.41,True,2022-07-19 14:05:00+00:00,262.029,,
2022-07-20,S05_SPLIT_ADD_005R,False,False,-0.009770396964172865,SL,L_TO_L,270.92,7.410000000000025,268.79,,,,,,SPLIT,2022-07-20 16:40:00+00:00,,,,-0.00977610478732882,,False,-4.88805239366441,True,2,2022-07-20 14:15:00+00:00,268.79,True,2022-07-20 16:15:00+00:00,268.4195,,
2022-07-28,S05_SPLIT_ADD_005R,True,False,0.02303555413196673,TP,W_TO_W,269.97,6.3700000000000045,265.37,,,,,,SPLIT,2022-07-28 15:25:00+00:00,,,,0.02365112237812078,,True,11.82556118906039,True,2,2022-07-28 14:00:00+00:00,265.37,True,2022-07-28 14:05:00+00:00,265.05150000000003,,
2022-09-07,S05_SPLIT_ADD_005R,True,False,0.0076845558103687,TP,W_TO_W,266.93,5.009999999999991,265.99,,,,,,SPLIT,2022-09-07 16:35:00+00:00,,,,0.00816021097497638,,True,4.08010548748819,True,2,2022-09-07 14:10:00+00:00,265.99,True,2022-09-07 14:10:00+00:00,265.7395,,
2022-09-22,S05_SPLIT_ADD_005R,True,False,0.00870128764893058,TP,W_TO_W,271.19,6.089999999999975,270.26,,,,,,SPLIT,2022-09-22 19:25:00+00:00,,,,0.00435064382446529,,True,2.175321912232645,True,1,2022-09-22 18:25:00+00:00,270.26,False,,,,
2022-10-19,S05_SPLIT_ADD_005R,True,False,0.0028441414885776463,TP,W_TO_W,272.03,1.829999999999984,271.4,,,,,,SPLIT,2022-10-19 14:20:00+00:00,,,,0.0014220707442888232,,True,0.7110353721444116,True,1,2022-10-19 14:10:00+00:00,271.4,False,,,,
2022-11-10,S05_SPLIT_ADD_005R,True,False,0.016127567925778685,SESSION_CLOSE,W_TO_W,303.88,32.98000000000002,301.8,,,,,,SPLIT,2022-11-10 20:55:00+00:00,,,,0.018922940687338075,,True,9.461470343669037,True,2,2022-11-10 14:50:00+00:00,301.8,True,2022-11-10 17:35:00+00:00,300.151,,
2022-11-23,S05_SPLIT_ADD_005R,False,True,-0.003923344889098455,SESSION_CLOSE,L_TO_L,300.95,25.599999999999966,297.11,,,,,,SPLIT,2022-11-23 20:55:00+00:00,,,,-0.0017651829066390164,,False,-0.8825914533195082,True,2,2022-11-23 19:25:00+00:00,297.11,True,2022-11-23 19:25:00+00:00,295.83000000000004,,
2023-01-20,S05_SPLIT_ADD_005R,True,False,0.0035241712707181918,TP,W_TO_W,290.05,3.3500000000000227,289.6,,,,,,SPLIT,2023-01-20 16:35:00+00:00,,,,0.003814984411412205,,True,1.9074922057061026,True,2,2023-01-20 15:25:00+00:00,289.6,True,2023-01-20 15:25:00+00:00,289.4325,,
2023-01-31,S05_SPLIT_ADD_005R,False,False,-0.0011161228406910127,SESSION_CLOSE,L_TO_L,313.19,5.089999999999975,312.6,,,,,,SPLIT,2023-01-31 20:55:00+00:00,,,,-0.0007085650293297539,,False,-0.3542825146648769,True,2,2023-01-31 16:00:00+00:00,312.6,True,2023-01-31 16:15:00+00:00,312.3455,,
2023-03-20,S05_SPLIT_ADD_005R,False,True,-0.005746208742194501,SL,L_TO_L,338.34,4.759999999999991,336.3,,,,,,SPLIT,2023-03-20 16:55:00+00:00,,,,-0.005747712330342878,,False,-2.873856165171439,True,2,2023-03-20 16:35:00+00:00,336.3,True,2023-03-20 16:35:00+00:00,336.062,,
2023-03-21,S05_SPLIT_ADD_005R,True,False,0.0008212213195251685,SESSION_CLOSE,W_TO_W,337.48,10.300000000000011,336.03,,,,,,SPLIT,2023-03-21 19:55:00+00:00,,,,0.0015904796671095136,,True,0.7952398335547568,True,2,2023-03-21 13:55:00+00:00,336.03,True,2023-03-21 14:00:00+00:00,335.515,,
2023-04-12,S05_SPLIT_ADD_005R,False,False,-0.00493390357698281,SL,L_TO_L,321.54,3.680000000000007,321.5,,,,,,SPLIT,2023-04-12 15:05:00+00:00,,,,-0.004934886780835366,,False,-2.4674433904176833,True,2,2023-04-12 14:50:00+00:00,321.5,True,2023-04-12 14:50:00+00:00,321.316,,
2023-05-08,S05_SPLIT_ADD_005R,False,False,-0.005132694248234091,SL,L_TO_L,317.68,3.840000000000032,317.12,,,,,,SPLIT,2023-05-08 17:00:00+00:00,,,,-0.005133794620078234,,False,-2.566897310039117,True,2,2023-05-08 15:20:00+00:00,317.12,True,2023-05-08 15:30:00+00:00,316.928,,
2023-05-12,S05_SPLIT_ADD_005R,False,True,-0.005564244442268161,SL,L_TO_L,306.79,4.150000000000034,306.33,,,,,,SPLIT,2023-05-12 14:50:00+00:00,,,,-0.005565621882217485,,False,-2.7828109411087425,True,2,2023-05-12 14:40:00+00:00,306.33,True,2023-05-12 14:40:00+00:00,306.1225,,
2023-06-15,S05_SPLIT_ADD_005R,False,True,-0.002302466528698753,SESSION_CLOSE,L_TO_L,237.75,7.449999999999989,236.77,,,,,,SPLIT,2023-06-15 19:55:00+00:00,,,,-0.001515230874307215,,False,-0.7576154371536075,True,2,2023-06-15 19:30:00+00:00,236.77,True,2023-06-15 19:35:00+00:00,236.3975,,
2023-06-21,S05_SPLIT_ADD_005R,True,False,0.011807602621316362,TP,W_TO_W,250.45,5.299999999999983,248.73,,,,,,SPLIT,2023-06-21 16:20:00+00:00,,,,0.005903801310658181,,True,2.9519006553290903,True,1,2023-06-21 15:55:00+00:00,248.73,False,,,,
2023-07-10,S05_SPLIT_ADD_005R,True,False,0.005338096797969096,SESSION_CLOSE,W_TO_W,244.85,13.699999999999989,244.22,,,,,,SPLIT,2023-07-10 19:55:00+00:00,,,,0.002669048398984548,,True,1.3345241994922739,True,1,2023-07-10 15:20:00+00:00,244.22,False,,,,
2023-08-10,S05_SPLIT_ADD_005R,False,True,-0.0032979664379598193,SL,L_TO_L,242.95,1.4499999999999886,241.94,,,,,,SPLIT,2023-08-10 17:00:00+00:00,,,,-0.0032982359089858125,,False,-1.6491179544929062,True,2,2023-08-10 14:55:00+00:00,241.94,True,2023-08-10 15:45:00+00:00,241.8675,,
2023-10-19,S05_SPLIT_ADD_005R,False,False,-0.0014051008303676547,SESSION_CLOSE,L_TO_L,211.4,1.8600000000000136,210.75,,,,,,SPLIT,2023-10-19 19:55:00+00:00,,,,-0.0011843419056161695,,False,-0.5921709528080847,True,2,2023-10-19 14:10:00+00:00,210.75,True,2023-10-19 14:20:00+00:00,210.657,,
2023-10-25,S05_SPLIT_ADD_005R,True,False,0.004458217393224663,TP,W_TO_W,226.85,3.030000000000001,226.41,,,,,,SPLIT,2023-10-25 15:45:00+00:00,,,,0.0022291086966123317,,True,1.1145543483061657,True,1,2023-10-25 15:30:00+00:00,226.41,False,,,,
2023-11-02,S05_SPLIT_ADD_005R,False,True,-0.008357586474596777,SL,L_TO_L,233.8,5.300000000000011,231.86,,,,,,SPLIT,2023-11-02 14:35:00+00:00,,,,-0.008361509833079815,,False,-4.180754916539907,True,2,2023-11-02 13:50:00+00:00,231.86,True,2023-11-02 14:05:00+00:00,231.59500000000003,,
2023-12-05,S05_SPLIT_ADD_005R,True,False,0.00723370012563357,TP,W_TO_W,231.82,3.4199999999999875,230.83,,,,,,SPLIT,2023-12-05 16:40:00+00:00,,,,0.0076076145679953595,,True,3.8038072839976795,True,2,2023-12-05 15:00:00+00:00,230.83,True,2023-12-05 15:00:00+00:00,230.65900000000002,,
2023-12-21,S05_SPLIT_ADD_005R,False,False,-0.01661004051242737,SL,L_TO_L,274.34,13.799999999999955,273.99,,,,,,SPLIT,2023-12-21 17:55:00+00:00,,,,-0.016629114657969957,,False,-8.314557328984979,True,2,2023-12-21 15:25:00+00:00,273.99,True,2023-12-21 15:30:00+00:00,273.3,,
2024-03-29,S05_SPLIT_ADD_005R,False,True,-0.008282820097244846,SL,L_TO_L,620.45,13.950000000000045,617.0,,,,,,SPLIT,2024-03-29 15:20:00+00:00,,,,-0.0082866583236173,,False,-4.1433291618086505,True,2,2024-03-29 15:10:00+00:00,617.0,True,2024-03-29 15:15:00+00:00,616.3025,,
2024-04-01,S05_SPLIT_ADD_005R,False,True,-0.008164598521275988,SL,L_TO_L,592.9,12.889999999999986,580.23,,,,,,SPLIT,2024-04-01 15:10:00+00:00,,,,-0.008168304043366324,,False,-4.084152021683162,True,2,2024-04-01 15:00:00+00:00,580.23,True,2024-04-01 15:00:00+00:00,579.5855,,
2024-04-04,S05_SPLIT_ADD_005R,True,False,0.005485200845666118,TP,W_TO_W,591.69,12.300000000000068,591.25,,,,,,SPLIT,2024-04-04 17:45:00+00:00,,,,0.006009463629382096,,True,3.004731814691048,True,2,2024-04-04 14:35:00+00:00,591.25,True,2024-04-04 15:10:00+00:00,590.635,,
2024-05-09,S05_SPLIT_ADD_005R,False,True,-0.008407927789128187,SL,L_TO_L,602.75,13.75,597.14,,,,,,SPLIT,2024-05-09 16:45:00+00:00,,,,-0.008411908994970239,,False,-4.20595449748512,True,2,2024-05-09 15:55:00+00:00,597.14,True,2024-05-09 15:55:00+00:00,596.4525,,
2024-05-24,S05_SPLIT_ADD_005R,True,False,0.007690794108766554,TP,W_TO_W,598.61,10.029999999999973,596.14,,,,,,SPLIT,2024-05-24 18:05:00+00:00,,,,0.008115640037333506,,True,4.057820018666753,True,2,2024-05-24 14:15:00+00:00,596.14,True,2024-05-24 16:10:00+00:00,595.6385,,
2024-06-25,S05_SPLIT_ADD_005R,True,False,0.0033057794995290947,TP,W_TO_W,573.72,6.980000000000018,573.06,,,,,,SPLIT,2024-06-25 14:20:00+00:00,,,,0.0016528897497645474,,True,0.8264448748822737,True,1,2024-06-25 14:10:00+00:00,573.06,False,,,,
2024-07-02,S05_SPLIT_ADD_005R,False,True,-0.0036856602731211705,SL,L_TO_L,581.85,4.220000000000027,579.23,,,,,,SPLIT,2024-07-02 14:10:00+00:00,,,,-0.0036860585107589814,,False,-1.8430292553794907,True,2,2024-07-02 14:05:00+00:00,579.23,True,2024-07-02 14:05:00+00:00,579.019,,
2024-07-09,S05_SPLIT_ADD_005R,False,True,-0.005992319582649062,SL,L_TO_L,519.02,7.75,517.55,,,,,,SPLIT,2024-07-09 14:50:00+00:00,,,,-0.005994002587350942,,False,-2.997001293675471,True,2,2024-07-09 14:35:00+00:00,517.55,True,2024-07-09 14:35:00+00:00,517.1624999999999,,
2024-07-11,S05_SPLIT_ADD_005R,False,True,-0.009283284523541267,SL,L_TO_L,539.9,13.819999999999936,532.68,,,,,,SPLIT,2024-07-11 15:30:00+00:00,,,,-0.00928833937392892,,False,-4.64416968696446,True,2,2024-07-11 14:30:00+00:00,532.68,True,2024-07-11 14:40:00+00:00,531.9889999999999,,
2024-08-15,S05_SPLIT_ADD_005R,True,False,0.008474807266114994,TP,W_TO_W,528.78,14.720000000000027,527.93,,,,,,SPLIT,2024-08-15 16:15:00+00:00,,,,0.004237403633057497,,True,2.1187018165287483,True,1,2024-08-15 14:30:00+00:00,527.93,False,,,,
2024-08-27,S05_SPLIT_ADD_005R,False,True,-0.006657219018605219,SL,L_TO_L,556.0,9.480000000000018,551.46,,,,,,SPLIT,2024-08-27 16:40:00+00:00,,,,-0.006659437334329053,,False,-3.3297186671645265,True,2,2024-08-27 14:20:00+00:00,551.46,True,2024-08-27 14:20:00+00:00,550.986,,
2024-09-04,S05_SPLIT_ADD_005R,True,False,0.005756836651968302,SESSION_CLOSE,W_TO_W,513.19,17.670000000000073,505.73,,,,,,SPLIT,2024-09-04 19:55:00+00:00,,,,0.006638204964100893,,True,3.3191024820504462,True,2,2024-09-04 15:25:00+00:00,505.73,True,2024-09-04 15:25:00+00:00,504.8465,,
2024-10-11,S05_SPLIT_ADD_005R,True,False,0.005611032843180487,TP,W_TO_W,569.2,8.960000000000036,567.85,,,,,,SPLIT,2024-10-11 15:10:00+00:00,,,,0.0028055164215902437,,True,1.4027582107951218,True,1,2024-10-11 13:50:00+00:00,567.85,False,,,,
2024-11-08,S05_SPLIT_ADD_005R,False,True,-0.005186921044711355,SL,L_TO_L,601.94,7.350000000000023,598.06,,,,,,SPLIT,2024-11-08 15:10:00+00:00,,,,-0.005188054523451611,,False,-2.5940272617258056,True,2,2024-11-08 14:55:00+00:00,598.06,True,2024-11-08 14:55:00+00:00,597.6925,,
2024-12-09,S05_SPLIT_ADD_005R,False,True,-0.011231768650460992,SL,L_TO_L,731.28,23.220000000000027,715.8,,,,,,SPLIT,2024-12-09 20:25:00+00:00,,,,-0.011239673748981492,,False,-5.619836874490746,True,2,2024-12-09 16:00:00+00:00,715.8,True,2024-12-09 16:00:00+00:00,714.6389999999999,,
2024-12-13,S05_SPLIT_ADD_005R,True,False,0.022575246577462516,TP,W_TO_W,721.55,20.969999999999914,710.73,,,,,,SPLIT,2024-12-13 19:55:00+00:00,,,,0.02333174290436152,,True,11.66587145218076,True,2,2024-12-13 16:05:00+00:00,710.73,True,2024-12-13 16:05:00+00:00,709.6815,,
2024-12-16,S05_SPLIT_ADD_005R,True,False,0.0047173195760983905,TP,W_TO_W,716.2,11.690000000000055,715.26,,,,,,SPLIT,2024-12-16 16:00:00+00:00,,,,0.005128788853618284,,True,2.564394426809142,True,2,2024-12-16 15:15:00+00:00,715.26,True,2024-12-16 15:15:00+00:00,714.6754999999999,,
