role,partition,dev_block,execution_start,episode_class,loss_class,H,L,R,h2_exit_ts,has_reclaim,reclaim_ts,reclaim_min,initial_consecutive_closes_above_H,first_failure_min,max_close_R_before_first_failure,max_high_R_before_first_failure,max_adverse_R_before_first_failure,E40_before_first_failure,E40_eventually_after_reclaim,reclaim_failure_cycles
CENTRAL,development,3.0,2023-10-28 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L1_NEVER_BREAK_TIME,32.098,31.6,0.4979999999999975,2023-10-29 06:55:00+00:00,True,2023-10-29 07:40:00+00:00,45.0,123.0,,2.008032128514066,2.212851405622509,0.12449799196786732,True,True,1.0
CENTRAL,development,3.0,2023-11-03 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,40.315,38.556,1.7590000000000003,2023-11-04 02:30:00+00:00,True,2023-11-04 02:30:00+00:00,0.0,4.0,20.0,0.04945992040932534,0.14326321773735212,0.10687890847071929,False,True,2.0
CENTRAL,development,3.0,2023-11-05 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,41.636,40.51,1.1260000000000048,2023-11-06 03:05:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,3.0,2023-11-08 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,43.364,42.284,1.0799999999999983,2023-11-08 23:35:00+00:00,True,2023-11-08 23:35:00+00:00,0.0,2.0,10.0,0.03518518518518877,0.16666666666666666,0.12314814814814423,False,True,4.0
CENTRAL,development,3.0,2023-11-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,58.983,55.955,3.0279999999999987,2023-11-18 19:45:00+00:00,True,2023-11-18 19:50:00+00:00,5.0,3.0,15.0,0.07166446499339695,0.12186261558784674,0.06010568031703934,False,True,4.0
CENTRAL,development,3.0,2023-12-01 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,61.116,59.756,1.3599999999999994,2023-12-02 04:40:00+00:00,True,2023-12-02 04:50:00+00:00,10.0,117.0,,1.0249999999999992,1.164705882352944,0.12867647058823325,True,True,1.0
CENTRAL,development,3.0,2023-12-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,61.612,59.904,1.7079999999999984,2023-12-04 22:05:00+00:00,True,2023-12-04 22:05:00+00:00,0.0,5.0,25.0,0.21955503512880584,0.2915690866510527,0.05093676814988488,False,False,3.0
CENTRAL,development,3.0,2023-12-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,70.96,66.936,4.023999999999987,2023-12-12 11:55:00+00:00,True,2023-12-12 12:25:00+00:00,30.0,2.0,10.0,0.018389662027836113,0.05293240556660258,0.06088469184890436,False,False,3.0
CENTRAL,development,3.0,2023-12-15 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,77.02,73.614,3.405999999999992,2023-12-15 20:25:00+00:00,True,2023-12-15 20:25:00+00:00,0.0,1.0,5.0,0.007927187316500613,0.018203170874925942,0.15237815619494788,False,False,2.0
CENTRAL,development,3.0,2023-12-19 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,74.999,72.001,2.9979999999999905,2023-12-20 02:45:00+00:00,True,2023-12-20 04:15:00+00:00,90.0,9.0,45.0,0.13375583722482046,0.16210807204803393,0.21747831887925387,False,True,3.0
CENTRAL,development,3.0,2023-12-22 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,96.848,92.064,4.784000000000006,2023-12-22 20:15:00+00:00,True,2023-12-22 20:45:00+00:00,30.0,1.0,5.0,0.09657190635451562,0.10869565217391207,0.06187290969899496,False,False,4.0
CENTRAL,development,3.0,2023-12-28 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,101.523,97.32,4.203000000000003,2023-12-28 20:00:00+00:00,True,2023-12-28 22:30:00+00:00,150.0,22.0,110.0,0.5379490839876299,0.6005234356412085,0.16630977872947836,True,True,2.0
CENTRAL,development,3.0,2023-12-31 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,104.63,102.168,2.461999999999989,2024-01-01 05:50:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,4.0,2024-01-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,96.871,92.205,4.665999999999997,2024-01-10 21:20:00+00:00,True,2024-01-10 21:25:00+00:00,5.0,2.0,10.0,0.16202314616373784,0.20102871838834185,0.12216030861551512,False,True,2.0
CENTRAL,development,4.0,2024-01-23 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,83.877,79.0,4.876999999999995,2024-01-24 04:45:00+00:00,True,2024-01-24 04:45:00+00:00,0.0,1.0,5.0,0.014968218166907438,0.0547467705556716,0.02768095140455014,False,True,2.0
CENTRAL,development,4.0,2024-02-01 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,97.509,94.815,2.6940000000000026,2024-02-01 20:30:00+00:00,True,2024-02-01 21:05:00+00:00,35.0,11.0,55.0,0.17000742390497325,0.19896065330363802,0.10987379361544403,False,True,5.0
CENTRAL,development,4.0,2024-02-08 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,104.974,102.066,2.9080000000000013,2024-02-09 06:05:00+00:00,True,2024-02-09 07:10:00+00:00,65.0,49.0,245.0,0.41334250343878876,0.4862448418156812,0.25928473177441697,True,True,3.0
CENTRAL,development,4.0,2024-02-13 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,112.686,108.301,4.385000000000005,2024-02-13 22:10:00+00:00,True,2024-02-13 23:50:00+00:00,100.0,1.0,5.0,0.003192702394525833,0.013226909920180765,0.062485746864310285,False,False,5.0
CENTRAL,development,4.0,2024-02-17 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,107.955,105.551,2.4039999999999964,2024-02-17 20:10:00+00:00,True,2024-02-17 20:10:00+00:00,0.0,79.0,395.0,0.717970049916806,0.800748752079867,0.18843594009983514,True,True,2.0
CENTRAL,development,4.0,2024-02-21 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,104.582,101.052,3.529999999999987,2024-02-21 22:45:00+00:00,True,2024-02-21 22:45:00+00:00,0.0,1.0,5.0,0.051841359773373265,0.05410764872521338,0.08583569405099105,False,True,6.0
CENTRAL,development,4.0,2024-02-25 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,103.96,102.223,1.7369999999999948,2024-02-25 22:50:00+00:00,True,2024-02-26 00:50:00+00:00,120.0,4.0,20.0,0.17501439263097465,0.2187679907887224,0.14680483592400473,False,True,5.0
CENTRAL,development,4.0,2024-02-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,110.057,101.552,8.504999999999995,2024-02-26 20:15:00+00:00,True,2024-02-26 22:40:00+00:00,145.0,1.0,5.0,0.07983539094650234,0.107231040564373,0.0293944738389183,False,False,10.0
CENTRAL,development,4.0,2024-03-03 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,131.238,128.288,2.9499999999999886,2024-03-03 22:50:00+00:00,True,2024-03-03 23:15:00+00:00,25.0,1.0,5.0,0.031186440677970616,0.07999999999999692,0.19389830508474742,False,True,3.0
CENTRAL,development,4.0,2024-03-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,133.294,127.3,5.994000000000014,2024-03-05 12:00:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,4.0,2024-03-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,145.433,141.297,4.135999999999996,2024-03-11 07:30:00+00:00,True,2024-03-11 07:30:00+00:00,0.0,39.0,,1.156189555125729,1.2521760154738897,0.0,True,True,1.0
CENTRAL,development,4.0,2024-03-12 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,152.176,141.6,10.575999999999992,2024-03-13 07:35:00+00:00,True,2024-03-13 08:25:00+00:00,50.0,1.0,5.0,0.006429652042361205,0.018343419062028837,0.05200453857791068,False,True,9.0
CENTRAL,development,4.0,2024-03-27 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,186.5,180.29,6.210000000000008,2024-03-28 00:40:00+00:00,True,2024-03-28 00:45:00+00:00,5.0,3.0,15.0,0.07616747181964775,0.13059581320450983,0.10708534621577959,False,False,5.0
CENTRAL,development,4.0,2024-03-28 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,189.689,184.65,5.038999999999987,2024-03-29 01:50:00+00:00,True,2024-03-29 02:40:00+00:00,50.0,1.0,5.0,0.04107957928160233,0.13593967056955825,0.0777932129390746,False,False,2.0
CENTRAL,development,4.0,2024-04-10 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,173.256,164.873,8.38300000000001,2024-04-11 05:20:00+00:00,True,2024-04-11 05:30:00+00:00,10.0,2.0,10.0,0.004771561493497793,0.0291065251103423,0.04819277108433686,False,False,4.0
CENTRAL,development,4.0,2024-04-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,175.77,170.655,5.115000000000009,2024-04-12 06:10:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,4.0,2024-04-14 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,141.718,133.39,8.328000000000003,2024-04-14 19:50:00+00:00,True,2024-04-14 19:50:00+00:00,0.0,1.0,5.0,0.005283381364074343,0.10782901056676564,0.04166666666666425,False,True,3.0
CENTRAL,development,4.0,2024-04-20 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,150.92,141.851,9.068999999999988,2024-04-20 18:40:00+00:00,True,2024-04-20 19:35:00+00:00,55.0,9.0,45.0,0.12482081817179473,0.16297276436211386,0.05579446465983029,False,False,10.0
CENTRAL,development,4.0,2024-04-22 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,156.12,151.453,4.667000000000002,2024-04-23 04:25:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,4.0,2024-05-02 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,140.435,134.967,5.467999999999989,2024-05-03 01:45:00+00:00,True,2024-05-03 02:10:00+00:00,25.0,2.0,10.0,0.12051938551572661,0.23719824433065098,0.11795903438186019,False,False,3.0
CENTRAL,development,4.0,2024-05-03 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,143.976,140.732,3.244,2024-05-03 21:15:00+00:00,True,2024-05-03 23:20:00+00:00,125.0,3.0,15.0,0.2049938347718841,0.29778051787916404,0.1381011097410627,False,True,10.0
CENTRAL,development,4.0,2024-05-05 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,147.976,145.775,2.2009999999999934,2024-05-06 04:55:00+00:00,True,2024-05-06 05:20:00+00:00,25.0,119.0,,3.795093139482069,4.031803725579292,0.20218082689686256,True,True,1.0
CENTRAL,development,4.0,2024-05-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,147.001,144.169,2.8319999999999936,2024-05-12 05:30:00+00:00,True,2024-05-12 05:30:00+00:00,0.0,10.0,50.0,0.15925141242937657,0.26624293785310466,0.10911016949152479,False,False,1.0
CENTRAL,development,4.0,2024-05-15 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,154.196,150.792,3.4039999999999964,2024-05-15 19:35:00+00:00,True,2024-05-15 19:40:00+00:00,5.0,1.0,5.0,0.1974148061104576,0.23090481786134026,0.10370152761457374,False,True,3.0
CENTRAL,development,4.0,2024-05-20 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,181.549,175.2,6.349000000000018,2024-05-21 07:25:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,4.0,2024-05-24 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,169.091,164.569,4.52200000000002,2024-05-25 02:30:00+00:00,True,2024-05-25 02:45:00+00:00,15.0,1.0,5.0,0.02388323750552933,0.05550641309155322,0.08867757629367728,False,False,6.0
CENTRAL,development,4.0,2024-05-26 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,165.937,161.5,4.437000000000012,2024-05-27 01:25:00+00:00,True,2024-05-27 01:35:00+00:00,10.0,4.0,20.0,0.11899932386747582,0.17714672075726826,0.080685147622268,False,True,5.0
CENTRAL,development,4.0,2024-05-28 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,172.338,166.112,6.225999999999999,2024-05-29 07:10:00+00:00,True,2024-05-29 07:10:00+00:00,0.0,2.0,10.0,0.0448120783809824,0.06617410857693642,0.05717956954705985,False,False,1.0
CENTRAL,development,4.0,2024-05-31 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,167.476,164.0,3.475999999999999,2024-06-01 03:50:00+00:00,True,2024-06-01 09:10:00+00:00,320.0,1.0,5.0,0.0005753739930982596,0.006904487917146408,0.0641542002301534,False,False,3.0
CENTRAL,development,4.0,2024-06-03 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,166.76,163.031,3.728999999999985,2024-06-04 04:55:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,4.0,2024-06-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,137.771,132.5,5.270999999999987,2024-06-19 01:45:00+00:00,True,2024-06-19 01:55:00+00:00,10.0,91.0,,0.7414152912160928,0.7787896034908042,0.052172263327637636,True,True,1.0
CENTRAL,development,4.0,2024-06-21 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,133.69,128.8,4.889999999999986,2024-06-21 20:15:00+00:00,True,2024-06-21 20:15:00+00:00,0.0,2.0,10.0,0.18179959100204754,0.22658486707566608,0.10040899795500753,False,True,9.0
CENTRAL,development,5.0,2024-07-05 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,136.388,130.685,5.703000000000003,2024-07-06 06:50:00+00:00,True,2024-07-06 07:00:00+00:00,10.0,70.0,,0.6938453445554956,0.7322461862177776,0.1637734525688229,True,True,1.0
CENTRAL,development,5.0,2024-07-06 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,143.449,138.065,5.384000000000015,2024-07-06 21:15:00+00:00,True,2024-07-06 21:20:00+00:00,5.0,3.0,15.0,0.06370728083209293,0.09268202080237627,0.06333580980683641,False,False,3.0
CENTRAL,development,5.0,2024-07-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,142.651,139.888,2.763000000000005,2024-07-11 02:35:00+00:00,True,2024-07-11 08:05:00+00:00,330.0,1.0,5.0,0.05826999638074596,0.08867173362286489,0.14042707202316487,False,True,6.0
CENTRAL,development,5.0,2024-07-16 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,162.447,154.333,8.114000000000004,2024-07-17 09:20:00+00:00,True,2024-07-17 09:20:00+00:00,0.0,17.0,85.0,0.12620162681784575,0.1421000739462646,0.043258565442445024,False,False,2.0
CENTRAL,development,5.0,2024-07-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,161.095,155.07,6.025000000000006,2024-07-19 05:25:00+00:00,True,2024-07-19 05:40:00+00:00,15.0,26.0,130.0,0.7352697095435689,0.7586721991701234,0.04896265560165763,True,True,5.0
CENTRAL,development,5.0,2024-07-20 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,174.6,167.959,6.640999999999991,2024-07-21 02:50:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,5.0,2024-07-22 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,181.4,176.854,4.545999999999992,2024-07-22 19:00:00+00:00,True,2024-07-22 19:10:00+00:00,10.0,23.0,115.0,0.32116146062472734,0.4370875494940603,0.07897052353717762,True,True,1.0
CENTRAL,development,5.0,2024-07-26 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,183.083,179.044,4.038999999999987,2024-07-26 23:30:00+00:00,True,2024-07-27 02:50:00+00:00,200.0,4.0,20.0,0.2210943302797731,0.2891804902203541,0.129487496905174,False,True,5.0
CENTRAL,development,5.0,2024-08-06 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,148.44,138.615,9.824999999999989,2024-08-07 02:15:00+00:00,True,2024-08-07 02:20:00+00:00,5.0,97.0,,0.651297709923665,0.6562849872773552,0.02015267175572598,True,True,1.0
CENTRAL,development,5.0,2024-08-16 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,140.665,136.05,4.614999999999981,2024-08-16 21:00:00+00:00,True,2024-08-16 21:00:00+00:00,0.0,2.0,10.0,0.026002166847238363,0.09664138678223182,0.07020585048753743,False,False,1.0
CENTRAL,development,5.0,2024-08-19 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,146.2,141.584,4.6159999999999854,2024-08-20 04:25:00+00:00,True,2024-08-20 04:35:00+00:00,10.0,52.0,260.0,0.4785528596187197,0.5584922010398637,0.0734402079722703,True,True,4.0
CENTRAL,development,5.0,2024-08-21 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,142.42,139.024,3.3959999999999866,2024-08-21 19:20:00+00:00,True,2024-08-21 19:20:00+00:00,0.0,50.0,250.0,0.47555948174323187,0.5535924617196795,0.10011778563014616,True,True,4.0
CENTRAL,development,5.0,2024-09-03 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,131.522,129.232,2.289999999999992,2024-09-03 23:05:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,5.0,2024-09-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,148.45,144.101,4.3489999999999895,2024-09-24 21:45:00+00:00,True,2024-09-24 21:45:00+00:00,0.0,125.0,,1.210853069671196,1.293170843872163,0.07748907794895146,True,True,1.0
CENTRAL,development,5.0,2024-09-28 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,157.968,156.3,1.667999999999978,2024-09-29 05:35:00+00:00,False,,,,,,,,False,False,
CENTRAL,development,5.0,2024-10-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,146.149,143.373,2.7760000000000105,2024-10-11 21:10:00+00:00,True,2024-10-11 21:30:00+00:00,20.0,1.0,5.0,0.030619596541789494,0.04394812680114741,0.06700288184438269,False,False,3.0
CENTRAL,development,5.0,2024-10-19 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,157.47,154.73,2.740000000000009,2024-10-19 21:55:00+00:00,True,2024-10-19 22:10:00+00:00,15.0,138.0,,1.0364963503649613,1.1386861313868593,0.04014598540145433,True,True,1.0
CENTRAL,development,5.0,2024-10-21 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,166.28,162.5,3.780000000000001,2024-10-21 19:35:00+00:00,True,2024-10-21 19:35:00+00:00,0.0,12.0,60.0,0.43915343915343813,0.4656084656084631,0.058201058201057886,True,True,7.0
CENTRAL,development,5.0,2024-10-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,177.29,174.38,2.9099999999999966,2024-10-24 20:05:00+00:00,True,2024-10-24 20:55:00+00:00,50.0,1.0,5.0,0.0034364261168451336,0.0470790378006875,0.1099656357388294,False,True,3.0
CENTRAL,development,5.0,2024-10-27 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,177.75,174.62,3.1299999999999955,2024-10-27 22:25:00+00:00,True,2024-10-27 22:45:00+00:00,20.0,2.0,10.0,0.092651757188496,0.12140575079872076,0.07667731629393273,False,False,2.0
CENTRAL,development,5.0,2024-11-07 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,196.2,186.01,10.189999999999998,2024-11-07 19:05:00+00:00,True,2024-11-07 19:10:00+00:00,5.0,1.0,5.0,0.03140333660451636,0.05691854759568328,0.10696761530912416,False,True,4.0
CENTRAL,development,5.0,2024-11-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,213.76,206.81,6.949999999999989,2024-11-12 20:00:00+00:00,True,2024-11-12 22:30:00+00:00,150.0,6.0,30.0,0.24316546762589936,0.28057553956834824,0.0661870503597094,False,False,2.0
CENTRAL,development,5.0,2024-11-16 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,219.38,213.45,5.930000000000007,2024-11-17 04:00:00+00:00,True,2024-11-17 04:00:00+00:00,0.0,123.0,,3.6441821247892054,3.897133220910622,0.0,True,True,1.0
CENTRAL,development,5.0,2024-11-19 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,243.48,238.5,4.97999999999999,2024-11-19 18:45:00+00:00,True,2024-11-19 18:45:00+00:00,0.0,3.0,15.0,0.11445783132530578,0.2208835341365512,0.23493975903614256,False,False,3.0
CENTRAL,development,5.0,2024-11-22 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,257.24,252.58,4.659999999999997,2024-11-23 00:35:00+00:00,True,2024-11-23 03:55:00+00:00,200.0,74.0,,1.4377682403433463,1.5364806866952732,0.07939914163090232,True,True,1.0
CENTRAL,development,5.0,2024-11-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,248.85,243.86,4.989999999999981,2024-11-24 20:00:00+00:00,True,2024-11-24 20:00:00+00:00,0.0,63.0,315.0,1.1783567134268573,1.2204408817635324,0.26052104208416593,True,True,2.0
CENTRAL,development,5.0,2024-11-26 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,232.58,225.8,6.780000000000001,2024-11-27 03:30:00+00:00,True,2024-11-27 04:15:00+00:00,45.0,3.0,15.0,0.1445427728613554,0.17846607669616216,0.11504424778761077,False,True,5.0
CENTRAL,development,5.0,2024-11-27 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,241.17,236.49,4.679999999999978,2024-11-27 22:50:00+00:00,True,2024-11-27 23:00:00+00:00,10.0,2.0,10.0,0.14316239316239723,0.1987179487179511,0.18803418803418792,False,True,3.0
CENTRAL,development,5.0,2024-11-28 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,237.78,232.78,5.0,2024-11-28 23:45:00+00:00,True,2024-11-29 00:35:00+00:00,50.0,3.0,15.0,0.1420000000000016,0.1980000000000018,0.17800000000000296,False,True,3.0
CENTRAL,development,5.0,2024-12-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,235.42,224.82,10.599999999999994,2024-12-05 03:45:00+00:00,True,2024-12-05 04:05:00+00:00,20.0,18.0,90.0,0.22924528301886868,0.29528301886792696,0.1433962264150927,False,False,2.0
CENTRAL,development,5.0,2024-12-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,218.56,203.6,14.960000000000008,2024-12-11 04:45:00+00:00,True,2024-12-11 04:45:00+00:00,0.0,4.0,20.0,0.02540106951871626,0.035427807486631074,0.052807486631015484,False,True,4.0
CENTRAL,development,5.0,2024-12-13 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,226.15,220.5,5.650000000000006,2024-12-14 03:15:00+00:00,True,2024-12-14 03:20:00+00:00,5.0,1.0,5.0,0.005309734513274532,0.03362831858407036,0.03716814159292173,False,False,9.0
CENTRAL,development,5.0,2024-12-17 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,228.29,216.95,11.340000000000003,2024-12-17 19:50:00+00:00,False,,,,,,,,False,False,
CENTRAL,external,,2020-09-16 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,2.6654,2.4316,0.2338,2020-09-17 13:35:00+00:00,False,,,,,,,,False,False,
CENTRAL,external,,2020-09-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,3.0622,2.7989,0.2632999999999996,2020-09-18 23:35:00+00:00,True,2020-09-18 23:45:00+00:00,10.0,100.0,500.0,0.6824914546145091,0.7166729965818481,0.11507785795670354,True,True,1.0
CENTRAL,external,,2020-09-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,3.1562,3.017,0.1392000000000002,2020-09-27 00:55:00+00:00,True,2020-09-27 00:55:00+00:00,0.0,1.0,5.0,0.0007183908045960258,0.11925287356321784,0.062500000000001,False,False,1.0
CENTRAL,external,,2020-10-02 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L1_NEVER_BREAK_TIME,2.6688,2.5482,0.1206,2020-10-03 17:50:00+00:00,False,,,,,,,,False,False,
CENTRAL,external,,2020-10-05 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,2.6623,2.59,0.0723000000000002,2020-10-05 22:55:00+00:00,False,,,,,,,,False,False,
CENTRAL,external,,2020-11-01 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,1.6173,1.5363,0.0809999999999999,2020-11-01 22:20:00+00:00,True,2020-11-01 22:20:00+00:00,0.0,1.0,5.0,0.0074074074074066,0.013580246913581508,0.02098765432098811,False,False,3.0
