partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,role,candidate_scope,loss_class,mfe_R,mae_R,mfe_band,exec_to_entry_min,entry_to_break_min,break_to_fail_min,hold_min
development,3.0,240,18,2023-08-08 18:00:00+00:00,E0_RESTING_H,0.4,24.253,23.214,1.0390000000000017,2023-08-08 18:15:00+00:00,2023-08-08 18:15:00+00:00,2023-08-08 18:15:00+00:00,24.253,1.0,2023-08-08 18:50:00+00:00,24.177,FAILED_BREAK,-0.0031336329526244,-1.5668164763122383,-0.0036336329526244,-1.8168164763122383,False,False,True,2023-08-08 18:45:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.17228103946101847,0.1289701636188644,M2_0.10-<0.20R,15.0,0.0,30.0,35.0
development,3.0,240,18,2023-08-10 18:00:00+00:00,E0_RESTING_H,0.4,24.885,24.35,0.5350000000000001,2023-08-11 03:10:00+00:00,,2023-08-11 03:10:00+00:00,24.885,1.0,2023-08-11 05:55:00+00:00,24.729,TIME,-0.0062688366485835,-3.134418324291788,-0.0067688366485835,-3.384418324291788,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.08785046728971407,0.49532710280373926,M1_0.05-<0.10R,550.0,,,165.0
development,3.0,240,18,2023-08-12 18:00:00+00:00,E0_RESTING_H,0.4,24.788,24.491,0.2970000000000006,2023-08-12 18:55:00+00:00,2023-08-12 19:05:00+00:00,2023-08-12 18:55:00+00:00,24.788,1.0,2023-08-12 19:15:00+00:00,24.771,FAILED_BREAK,-0.0006858157172825,-0.3429078586412726,-0.0011858157172825,-0.5929078586412726,False,False,True,2023-08-12 19:10:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.1717171717171659,0.1616161616161674,M2_0.10-<0.20R,55.0,10.0,5.0,20.0
development,3.0,240,18,2023-08-13 18:00:00+00:00,E0_RESTING_H,0.4,24.662,24.368,0.2940000000000005,2023-08-13 19:50:00+00:00,2023-08-13 19:50:00+00:00,2023-08-13 19:50:00+00:00,24.662,1.0,2023-08-13 20:00:00+00:00,24.645,FAILED_BREAK,-0.0006893196010056,-0.3446598005028001,-0.0011893196010056,-0.5946598005028001,False,False,True,2023-08-13 19:55:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.08163265306122745,0.0850340136054372,M1_0.05-<0.10R,110.0,0.0,5.0,10.0
development,3.0,240,18,2023-08-14 18:00:00+00:00,E0_RESTING_H,0.4,25.29,24.427,0.8629999999999995,2023-08-15 01:00:00+00:00,,2023-08-15 01:00:00+00:00,25.29,1.0,2023-08-15 05:55:00+00:00,24.978,TIME,-0.0123368920521944,-6.16844602609723,-0.0128368920521944,-6.41844602609723,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.24333719582850633,0.48203939745075386,M3_0.20-<0.40R,420.0,,,295.0
development,3.0,240,18,2023-08-16 18:00:00+00:00,E0_RESTING_H,0.4,23.442,22.849,0.593,2023-08-16 18:00:00+00:00,,2023-08-16 18:00:00+00:00,23.442,1.0,2023-08-16 20:30:00+00:00,22.671,REFERENCE_INVALIDATION,-0.0328896851804454,-16.44484259022272,-0.0333896851804454,-16.69484259022272,False,False,False,2023-08-16 20:25:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.30185497470488787,1.7672849915683,M3_0.20-<0.40R,0.0,,,150.0
development,3.0,240,18,2023-08-20 18:00:00+00:00,E0_RESTING_H,0.4,21.931,21.512,0.4190000000000005,2023-08-20 20:45:00+00:00,,2023-08-20 20:45:00+00:00,21.931,1.0,2023-08-21 00:55:00+00:00,21.51,REFERENCE_INVALIDATION,-0.0191965710637909,-9.598285531895456,-0.0196965710637909,-9.848285531895456,False,False,False,2023-08-21 00:50:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.03579952267303234,1.0357995226730323,M0_<0.05R,165.0,,,250.0
development,3.0,240,18,2023-08-21 18:00:00+00:00,E0_RESTING_H,0.4,21.404,20.2,1.2040000000000006,2023-08-21 21:35:00+00:00,,2023-08-21 21:35:00+00:00,21.404,1.0,2023-08-22 05:55:00+00:00,21.005,TIME,-0.0186413754438423,-9.320687721921184,-0.0191413754438423,-9.570687721921184,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.0024916943521595615,0.3770764119601332,M0_<0.05R,215.0,,,500.0
development,3.0,240,18,2023-08-23 18:00:00+00:00,E0_RESTING_H,0.4,21.49,20.618,0.8719999999999999,2023-08-23 19:25:00+00:00,,2023-08-23 19:25:00+00:00,21.49,1.0,2023-08-24 04:40:00+00:00,21.8388,TARGET,0.0162308050255932,8.115402512796631,0.0157308050255932,7.865402512796632,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.5103211009174315,0.2809633027522907,WIN,85.0,,,555.0
development,3.0,240,18,2023-08-28 18:00:00+00:00,E0_RESTING_H,0.4,20.683,20.438,0.245000000000001,2023-08-29 01:15:00+00:00,2023-08-29 01:15:00+00:00,2023-08-29 01:15:00+00:00,20.683,1.0,2023-08-29 01:30:00+00:00,20.678,FAILED_BREAK,-0.0002417444277909,-0.120872213895451,-0.0007417444277909,-0.370872213895451,False,False,True,2023-08-29 01:25:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.3102040816326539,0.23673469387754936,M3_0.20-<0.40R,435.0,0.0,10.0,15.0
development,3.0,240,18,2023-09-03 18:00:00+00:00,E0_RESTING_H,0.4,19.445,19.21,0.2349999999999994,2023-09-03 18:10:00+00:00,2023-09-03 18:15:00+00:00,2023-09-03 18:10:00+00:00,19.445,1.0,2023-09-03 18:20:00+00:00,19.539,TARGET,0.0048341475957829,2.417073797891467,0.0043341475957829,2.167073797891467,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.5276595744680812,0.10212765957447222,WIN,10.0,5.0,,10.0
development,3.0,240,18,2023-09-07 18:00:00+00:00,E0_RESTING_H,0.4,19.742,19.312,0.4299999999999997,2023-09-07 18:00:00+00:00,,2023-09-07 18:00:00+00:00,19.742,1.0,2023-09-07 21:10:00+00:00,19.914,TARGET,0.0087123898287915,4.356194914395761,0.0082123898287915,4.106194914395761,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.48372093023255475,0.3906976744186032,WIN,0.0,,,190.0
development,3.0,240,18,2023-09-10 18:00:00+00:00,E0_RESTING_H,0.4,18.388,17.733,0.6550000000000011,2023-09-10 20:15:00+00:00,2023-09-10 20:15:00+00:00,2023-09-10 20:15:00+00:00,18.388,1.0,2023-09-10 20:25:00+00:00,18.377,FAILED_BREAK,-0.0005982162279749,-0.2991081139874785,-0.0010982162279749,-0.5491081139874785,False,False,True,2023-09-10 20:20:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.26259541984732326,0.2305343511450429,M3_0.20-<0.40R,135.0,0.0,5.0,10.0
development,3.0,240,18,2023-09-11 18:00:00+00:00,E0_RESTING_H,0.4,17.99,17.333,0.657,2023-09-12 03:15:00+00:00,2023-09-12 03:15:00+00:00,2023-09-12 03:15:00+00:00,17.99,1.0,2023-09-12 03:20:00+00:00,18.2528,TARGET,0.0146081156197885,7.304057809894293,0.0141081156197885,7.054057809894293,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.5859969558599719,0.22526636225266314,WIN,555.0,0.0,,5.0
development,3.0,240,18,2023-09-13 18:00:00+00:00,E0_RESTING_H,0.4,18.544,17.859,0.6849999999999987,2023-09-14 00:10:00+00:00,2023-09-14 00:10:00+00:00,2023-09-14 00:10:00+00:00,18.544,1.0,2023-09-14 00:25:00+00:00,18.504,FAILED_BREAK,-0.0021570319240724,-1.0785159620362306,-0.0026570319240724,-1.3285159620362306,False,False,True,2023-09-14 00:20:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.5197080291970785,0.15620437956204308,M4_>=0.40R,370.0,0.0,10.0,15.0
development,3.0,240,18,2023-09-14 18:00:00+00:00,E0_RESTING_H,0.4,19.184,18.828,0.3560000000000016,2023-09-15 02:00:00+00:00,,2023-09-15 02:00:00+00:00,19.184,1.0,2023-09-15 05:55:00+00:00,19.188,TIME,0.000208507089241,0.1042535446205139,-0.0002914929107589,-0.145746455379486,True,False,False,,CENTRAL,FROZEN_WINNER,WIN,0.27808988764044873,0.6685393258426924,WIN,480.0,,,235.0
development,3.0,240,18,2023-09-15 18:00:00+00:00,E0_RESTING_H,0.4,18.939,18.621,0.3180000000000014,2023-09-15 22:35:00+00:00,2023-09-15 22:35:00+00:00,2023-09-15 22:35:00+00:00,18.939,1.0,2023-09-15 22:40:00+00:00,19.0662,TARGET,0.0067162996990337,3.3581498495168782,0.0062162996990337,3.1081498495168782,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.6635220125786088,0.08490566037736133,WIN,275.0,0.0,,5.0
development,3.0,240,18,2023-09-16 18:00:00+00:00,E0_RESTING_H,0.4,19.126,18.846,0.2800000000000011,2023-09-16 23:35:00+00:00,,2023-09-16 23:35:00+00:00,19.126,1.0,2023-09-17 00:55:00+00:00,18.836,REFERENCE_INVALIDATION,-0.015162605876817,-7.5813029384085295,-0.015662605876817,-7.8313029384085295,False,False,False,2023-09-17 00:50:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.04999999999999747,1.1285714285714332,M0_<0.05R,335.0,,,80.0
development,3.0,240,18,2023-09-17 18:00:00+00:00,E0_RESTING_H,0.4,19.032,18.767,0.2650000000000005,2023-09-18 02:25:00+00:00,2023-09-18 02:25:00+00:00,2023-09-18 02:25:00+00:00,19.032,1.0,2023-09-18 02:30:00+00:00,19.138,TARGET,0.0055695670449769,2.7847835224884543,0.0050695670449769,2.5347835224884543,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.8339622641509421,0.43396226415093664,WIN,505.0,0.0,,5.0
development,3.0,240,18,2023-09-19 18:00:00+00:00,E0_RESTING_H,0.4,20.162,19.804,0.3580000000000005,2023-09-20 02:00:00+00:00,,2023-09-20 02:00:00+00:00,20.162,1.0,2023-09-20 05:55:00+00:00,19.873,TIME,-0.0143338954468801,-7.166947723440065,-0.0148338954468801,-7.416947723440065,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.21229050279329723,0.9469273743016708,M3_0.20-<0.40R,480.0,,,235.0
development,3.0,240,18,2023-09-20 18:00:00+00:00,E0_RESTING_H,0.4,20.38,20.091,0.2889999999999979,2023-09-20 18:00:00+00:00,,2023-09-20 18:00:00+00:00,20.38,1.0,2023-09-20 18:30:00+00:00,20.4956,TARGET,0.0056722276741905,2.8361138370952554,0.0051722276741905,2.5861138370952554,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.5778546712802864,0.550173010380623,WIN,0.0,,,30.0
development,3.0,240,18,2023-09-21 18:00:00+00:00,E0_RESTING_H,0.4,19.685,19.365,0.3200000000000003,2023-09-21 18:20:00+00:00,,2023-09-21 18:20:00+00:00,19.685,1.0,2023-09-22 00:15:00+00:00,19.341,REFERENCE_INVALIDATION,-0.0174752349504697,-8.737617475234883,-0.0179752349504697,-8.987617475234883,False,False,False,2023-09-22 00:10:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.04375000000000902,1.2156249999999968,M0_<0.05R,20.0,,,355.0
development,3.0,240,18,2023-09-23 18:00:00+00:00,E0_RESTING_H,0.4,19.449,19.28,0.1690000000000004,2023-09-23 18:15:00+00:00,2023-09-23 18:15:00+00:00,2023-09-23 18:15:00+00:00,19.449,1.0,2023-09-23 18:25:00+00:00,19.441,FAILED_BREAK,-0.0004113322021699,-0.2056661010849669,-0.0009113322021699,-0.4556661010849669,False,False,True,2023-09-23 18:20:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.10059171597632793,0.19526627218935605,M2_0.10-<0.20R,15.0,0.0,5.0,10.0
development,3.0,240,18,2023-09-27 18:00:00+00:00,E0_RESTING_H,0.4,19.284,18.755,0.5289999999999999,2023-09-28 00:25:00+00:00,2023-09-28 00:25:00+00:00,2023-09-28 00:25:00+00:00,19.284,1.0,2023-09-28 00:35:00+00:00,19.239,FAILED_BREAK,-0.0023335407591784,-1.1667703795892326,-0.0028335407591784,-1.4167703795892326,False,False,True,2023-09-28 00:30:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.05671077504726114,0.11342155009451556,M1_0.05-<0.10R,385.0,0.0,5.0,10.0
development,3.0,240,18,2023-09-28 18:00:00+00:00,E0_RESTING_H,0.4,19.696,19.218,0.4780000000000015,2023-09-28 18:00:00+00:00,,2023-09-28 18:00:00+00:00,19.696,1.0,2023-09-28 23:05:00+00:00,19.887200000000004,TARGET,0.0097075548334688,4.853777416734428,0.0092075548334688,4.603777416734428,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.510460251046023,0.587866108786614,WIN,0.0,,,305.0
development,3.0,240,18,2023-10-01 18:00:00+00:00,E0_RESTING_H,0.4,23.273,22.431,0.8419999999999987,2023-10-01 22:15:00+00:00,2023-10-01 22:15:00+00:00,2023-10-01 22:15:00+00:00,23.273,1.0,2023-10-01 22:20:00+00:00,23.6098,TARGET,0.0144717054097023,7.2358527048511645,0.0139717054097023,6.9858527048511645,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,1.3384798099762476,0.33135391923990537,WIN,255.0,0.0,,5.0
development,3.0,240,18,2023-10-04 18:00:00+00:00,E0_RESTING_H,0.4,23.148,22.543,0.6050000000000004,2023-10-04 19:05:00+00:00,2023-10-04 19:05:00+00:00,2023-10-04 19:05:00+00:00,23.148,1.0,2023-10-04 19:25:00+00:00,23.064,FAILED_BREAK,-0.0036288232244686,-1.8144116122343343,-0.0041288232244686,-2.064411612234335,False,False,True,2023-10-04 19:20:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.21487603305784944,0.21818181818182042,M3_0.20-<0.40R,65.0,0.0,15.0,20.0
development,3.0,240,18,2023-10-06 18:00:00+00:00,E0_RESTING_H,0.4,23.749,22.854,0.8949999999999996,2023-10-06 21:35:00+00:00,,2023-10-06 21:35:00+00:00,23.749,1.0,2023-10-07 04:10:00+00:00,24.107,TARGET,0.0150743189186912,7.537159459345633,0.0145743189186912,7.287159459345633,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.4916201117318452,0.512849162011173,WIN,215.0,,,395.0
development,3.0,240,18,2023-10-07 18:00:00+00:00,E0_RESTING_H,0.4,23.568,23.11,0.4580000000000019,2023-10-08 03:10:00+00:00,2023-10-08 03:15:00+00:00,2023-10-08 03:10:00+00:00,23.568,1.0,2023-10-08 03:25:00+00:00,23.548,FAILED_BREAK,-0.0008486082824169,-0.4243041412084758,-0.0013486082824169,-0.6743041412084758,False,False,True,2023-10-08 03:20:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.16157205240174183,0.1615720524017496,M2_0.10-<0.20R,550.0,5.0,5.0,15.0
development,3.0,240,18,2023-10-09 18:00:00+00:00,E0_RESTING_H,0.4,22.374,21.5,0.8739999999999988,2023-10-09 18:30:00+00:00,,2023-10-09 18:30:00+00:00,22.374,1.0,2023-10-10 05:55:00+00:00,22.156,TIME,-0.0097434522213283,-4.871726110664165,-0.0102434522213283,-5.121726110664166,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.05148741418764504,0.5755148741418774,M1_0.05-<0.10R,30.0,,,685.0
development,3.0,240,18,2023-10-12 18:00:00+00:00,E0_RESTING_H,0.4,21.455,20.82,0.634999999999998,2023-10-13 00:30:00+00:00,,2023-10-13 00:30:00+00:00,21.455,1.0,2023-10-13 05:55:00+00:00,21.196,TIME,-0.0120717781402934,-6.035889070146738,-0.0125717781402934,-6.285889070146738,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.015748031496065504,0.554330708661414,M0_<0.05R,390.0,,,325.0
development,3.0,240,18,2023-10-13 18:00:00+00:00,E0_RESTING_H,0.4,21.594,21.337,0.2570000000000014,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,21.594,1.0,2023-10-13 20:20:00+00:00,21.585,FAILED_BREAK,-0.0004167824395665,-0.2083912197832771,-0.0009167824395665,-0.4583912197832771,False,False,True,2023-10-13 20:15:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.1128404669260691,0.17898832684825944,M2_0.10-<0.20R,120.0,0.0,15.0,20.0
development,3.0,240,18,2023-10-14 18:00:00+00:00,E0_RESTING_H,0.4,22.088,21.886,0.2020000000000017,2023-10-15 01:40:00+00:00,2023-10-15 01:45:00+00:00,2023-10-15 01:40:00+00:00,22.088,1.0,2023-10-15 01:45:00+00:00,22.1688,TARGET,0.0036580948931546,1.8290474465773032,0.0031580948931546,1.5790474465773032,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.41089108910889954,0.8960396039603931,WIN,460.0,5.0,,5.0
development,3.0,240,18,2023-10-15 18:00:00+00:00,E0_RESTING_H,0.4,21.908,21.64,0.2680000000000007,2023-10-15 18:00:00+00:00,2023-10-15 18:00:00+00:00,2023-10-15 18:00:00+00:00,21.908,1.0,2023-10-15 18:10:00+00:00,21.893,FAILED_BREAK,-0.0006846813949242,-0.3423406974621401,-0.0011846813949242,-0.5923406974621401,False,False,True,2023-10-15 18:05:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.07089552238805337,0.1902985074626933,M1_0.05-<0.10R,0.0,0.0,5.0,10.0
development,3.0,240,18,2023-10-16 18:00:00+00:00,E0_RESTING_H,0.4,23.576,22.892,0.684000000000001,2023-10-16 18:00:00+00:00,,2023-10-16 18:00:00+00:00,23.576,1.0,2023-10-16 18:50:00+00:00,23.8496,TARGET,0.0116050220563286,5.802511028164314,0.0111050220563286,5.552511028164314,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.492690058479531,0.12280701754385892,WIN,0.0,,,50.0
development,3.0,240,18,2023-10-17 18:00:00+00:00,E0_RESTING_H,0.4,24.389,23.614,0.7749999999999986,2023-10-18 04:55:00+00:00,,2023-10-18 04:55:00+00:00,24.389,1.0,2023-10-18 05:55:00+00:00,24.171,TIME,-0.0089384558612489,-4.469227930624486,-0.0094384558612489,-4.719227930624487,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.05677419354838782,0.3716129032258075,M1_0.05-<0.10R,655.0,,,60.0
development,3.0,240,18,2023-10-19 18:00:00+00:00,E0_RESTING_H,0.4,25.963,24.111,1.8520000000000003,2023-10-20 04:15:00+00:00,,2023-10-20 04:15:00+00:00,25.963,1.0,2023-10-20 05:55:00+00:00,26.34,TIME,0.0145206640218773,7.260332010938675,0.0140206640218773,7.010332010938675,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.2845572354211649,0.12850971922246193,WIN,615.0,,,100.0
development,3.0,240,18,2023-10-20 18:00:00+00:00,E0_RESTING_H,0.4,27.133,26.283,0.8499999999999979,2023-10-20 22:25:00+00:00,2023-10-20 22:25:00+00:00,2023-10-20 22:25:00+00:00,27.133,1.0,2023-10-20 22:35:00+00:00,27.086,FAILED_BREAK,-0.0017322080123834,-0.866104006191748,-0.0022322080123834,-1.116104006191748,False,False,True,2023-10-20 22:30:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.07294117647058979,0.10588235294117657,M1_0.05-<0.10R,265.0,0.0,5.0,10.0
development,3.0,240,18,2023-10-21 18:00:00+00:00,E0_RESTING_H,0.4,29.787,28.6,1.1869999999999976,2023-10-21 18:00:00+00:00,,2023-10-21 18:00:00+00:00,29.787,1.0,2023-10-21 21:50:00+00:00,30.2618,TARGET,0.0159398395273104,7.969919763655242,0.0154398395273104,7.719919763655242,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.48946925021061555,0.548441449031172,WIN,0.0,,,230.0
development,3.0,240,18,2023-10-22 18:00:00+00:00,E0_RESTING_H,0.4,28.895,28.28,0.6149999999999984,2023-10-22 19:20:00+00:00,2023-10-22 19:20:00+00:00,2023-10-22 19:20:00+00:00,28.895,1.0,2023-10-22 19:35:00+00:00,28.866,FAILED_BREAK,-0.0010036338466862,-0.5018169233431125,-0.0015036338466862,-0.7518169233431125,False,False,True,2023-10-22 19:30:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.43089430894309144,0.17723577235772112,M4_>=0.40R,80.0,0.0,10.0,15.0
development,3.0,240,18,2023-10-23 18:00:00+00:00,E0_RESTING_H,0.4,29.798,28.775,1.0229999999999997,2023-10-23 19:00:00+00:00,2023-10-23 19:00:00+00:00,2023-10-23 19:00:00+00:00,29.798,1.0,2023-10-23 19:10:00+00:00,29.708,FAILED_BREAK,-0.0030203369353647,-1.5101684676823712,-0.0035203369353647,-1.7601684676823712,False,False,True,2023-10-23 19:05:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.13685239491691165,0.13489736070381053,M2_0.10-<0.20R,60.0,0.0,5.0,10.0
development,3.0,240,18,2023-10-26 18:00:00+00:00,E0_RESTING_H,0.4,32.236,30.712,1.5239999999999974,2023-10-26 20:50:00+00:00,2023-10-26 20:50:00+00:00,2023-10-26 20:50:00+00:00,32.236,1.0,2023-10-26 21:05:00+00:00,32.23,FAILED_BREAK,-0.0001861273110808,-0.093063655540404,-0.0006861273110808,-0.3430636555404041,False,False,True,2023-10-26 21:00:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.23950131233595973,0.09711286089238608,M3_0.20-<0.40R,170.0,0.0,10.0,15.0
development,3.0,240,18,2023-10-28 18:00:00+00:00,E0_RESTING_H,0.4,32.098,31.6,0.4979999999999975,2023-10-29 05:55:00+00:00,,2023-10-29 05:55:00+00:00,32.098,1.0,2023-10-29 05:55:00+00:00,32.046,TIME,-0.0016200386316904,-0.810019315845234,-0.0021200386316904,-1.060019315845234,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.022088353413660323,0.17269076305220674,M0_<0.05R,715.0,,,0.0
development,3.0,240,18,2023-10-30 18:00:00+00:00,E0_RESTING_H,0.4,35.163,34.224,0.939,2023-10-31 00:30:00+00:00,2023-10-31 00:30:00+00:00,2023-10-31 00:30:00+00:00,35.163,1.0,2023-10-31 00:35:00+00:00,35.538599999999995,TARGET,0.0106816824503028,5.340841225151438,0.0101816824503028,5.090841225151438,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.8903088391906344,0.2321618743343945,WIN,390.0,0.0,,5.0
development,3.0,240,18,2023-10-31 18:00:00+00:00,E0_RESTING_H,0.4,36.447,35.568,0.8790000000000049,2023-10-31 20:10:00+00:00,2023-10-31 20:10:00+00:00,2023-10-31 20:10:00+00:00,36.447,1.0,2023-10-31 20:40:00+00:00,36.79860000000001,TARGET,0.0096468845172443,4.82344225862219,0.0091468845172443,4.57344225862219,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.4846416382252474,0.06257110352673426,WIN,130.0,0.0,,30.0
development,3.0,240,18,2023-11-01 18:00:00+00:00,E0_RESTING_H,0.4,44.8,39.525,5.274999999999999,2023-11-01 18:25:00+00:00,2023-11-01 18:35:00+00:00,2023-11-01 18:25:00+00:00,44.8,1.0,2023-11-01 18:55:00+00:00,44.574,FAILED_BREAK,-0.0050446428571427,-2.522321428571394,-0.0055446428571427,-2.772321428571395,False,False,True,2023-11-01 18:50:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.3791469194312797,0.2288151658767761,M3_0.20-<0.40R,25.0,10.0,15.0,30.0
development,3.0,240,18,2023-11-03 18:00:00+00:00,E0_RESTING_H,0.4,40.315,38.556,1.7590000000000003,2023-11-04 01:40:00+00:00,2023-11-04 01:40:00+00:00,2023-11-04 01:40:00+00:00,40.315,1.0,2023-11-04 01:50:00+00:00,40.171,FAILED_BREAK,-0.0035718715118442,-1.785935755922119,-0.0040718715118442,-2.035935755922119,False,False,True,2023-11-04 01:45:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.13246162592382266,0.1642978965321173,M2_0.10-<0.20R,460.0,0.0,5.0,10.0
development,3.0,240,18,2023-11-04 18:00:00+00:00,E0_RESTING_H,0.4,42.149,40.811,1.338000000000001,2023-11-04 21:25:00+00:00,,2023-11-04 21:25:00+00:00,42.149,1.0,2023-11-04 23:00:00+00:00,42.6842,TARGET,0.012697810149707,6.348905074853528,0.012197810149707,6.098905074853528,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.4349775784753366,0.2571001494768318,WIN,205.0,,,95.0
development,3.0,240,18,2023-11-05 18:00:00+00:00,E0_RESTING_H,0.4,41.636,40.51,1.1260000000000048,2023-11-06 01:05:00+00:00,2023-11-06 01:05:00+00:00,2023-11-06 01:05:00+00:00,41.636,1.0,2023-11-06 01:20:00+00:00,41.613,FAILED_BREAK,-0.0005524065712364,-0.2762032856182261,-0.0010524065712364,-0.5262032856182262,False,False,True,2023-11-06 01:15:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.1412078152753093,0.11190053285968406,M2_0.10-<0.20R,425.0,0.0,10.0,15.0
development,3.0,240,18,2023-11-06 18:00:00+00:00,E0_RESTING_H,0.4,40.757,39.88,0.8769999999999953,2023-11-06 22:30:00+00:00,2023-11-06 22:30:00+00:00,2023-11-06 22:30:00+00:00,40.757,1.0,2023-11-06 22:40:00+00:00,41.1078,TARGET,0.0086071104350173,4.303555217508692,0.0081071104350173,4.053555217508692,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.6100342075256631,0.18814139110604336,WIN,270.0,0.0,,10.0
development,3.0,240,18,2023-11-07 18:00:00+00:00,E0_RESTING_H,0.4,43.2,40.807,2.3930000000000007,2023-11-07 18:05:00+00:00,2023-11-07 18:10:00+00:00,2023-11-07 18:05:00+00:00,43.2,1.0,2023-11-07 19:00:00+00:00,44.1572,TARGET,0.0221574074074073,11.078703703703674,0.0216574074074073,10.828703703703674,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.47346427078980163,0.1341412452987902,WIN,5.0,5.0,,55.0
development,3.0,240,18,2023-11-08 18:00:00+00:00,E0_RESTING_H,0.4,43.364,42.284,1.0799999999999983,2023-11-08 19:00:00+00:00,2023-11-08 19:05:00+00:00,2023-11-08 19:00:00+00:00,43.364,1.0,2023-11-08 19:30:00+00:00,43.212,FAILED_BREAK,-0.0035052116963378,-1.7526058481689422,-0.0040052116963378,-2.002605848168942,False,False,True,2023-11-08 19:25:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.2685185185185247,0.17962962962962575,M3_0.20-<0.40R,60.0,5.0,20.0,30.0
