episode_id,partition,origin_state,outcome,transition,resume,n_intervals,first_sideways_ts,age2_source_start,age2_source_end,frozen_boundary,path_class,first_break_pos,first_reclaim_pos,first_rebreak_pos,break_to_reclaim_min,reclaim_to_rebreak_min,confirmation_bar_start,confirmation_complete_ts,eligible_open_ts,exit_effective_ts,confirmation_to_exit_hours,eligible_before_exit,age2_final_4h_beyond
914,development,BULL,TRANSITION,True,False,3,2022-12-15 16:00:00+00:00,2022-12-15 16:00:00+00:00,2022-12-15 20:00:00+00:00,17560.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2022-12-16 04:00:00+00:00,,False,True
916,development,BEAR,TRANSITION,True,False,4,2022-12-20 08:00:00+00:00,2022-12-20 08:00:00+00:00,2022-12-20 12:00:00+00:00,16795.0,FAILED_RECLAIM,1.0,3.0,9.0,10.0,30.0,2022-12-20 08:40:00+00:00,2022-12-20 08:45:00+00:00,2022-12-20 08:45:00+00:00,2022-12-21 00:00:00+00:00,15.25,True,True
921,development,BEAR,TRANSITION,True,False,3,2022-12-23 00:00:00+00:00,2022-12-23 00:00:00+00:00,2022-12-23 04:00:00+00:00,16924.2,NO_BREAK,,,,,,,,,2022-12-23 12:00:00+00:00,,False,False
931,development,BULL,TRANSITION,True,False,2,2022-12-27 12:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,16781.1,BREAK_RECLAIM_NO_REBREAK,31.0,40.0,,,,,,,2022-12-27 20:00:00+00:00,,False,False
933,development,BEAR,TRANSITION,True,False,2,2023-01-01 20:00:00+00:00,2023-01-01 20:00:00+00:00,2023-01-02 00:00:00+00:00,16659.0,NO_BREAK,,,,,,,,,2023-01-02 04:00:00+00:00,,False,False
939,development,BULL,TRANSITION,True,False,4,2023-01-18 20:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-19 00:00:00+00:00,20606.6,NO_BREAK,,,,,,,,,2023-01-19 12:00:00+00:00,,False,False
942,development,BULL,RESUME,False,True,2,2023-01-25 00:00:00+00:00,2023-01-25 00:00:00+00:00,2023-01-25 04:00:00+00:00,22500.0,BREAK_RECLAIM_NO_REBREAK,17.0,25.0,,,,,,,2023-01-25 08:00:00+00:00,,False,False
944,development,BULL,RESUME,False,True,2,2023-01-25 12:00:00+00:00,2023-01-25 12:00:00+00:00,2023-01-25 16:00:00+00:00,22500.0,FAILED_RECLAIM,32.0,33.0,35.0,5.0,10.0,2023-01-25 14:50:00+00:00,2023-01-25 14:55:00+00:00,2023-01-25 14:55:00+00:00,2023-01-25 20:00:00+00:00,5.083333333333333,True,False
948,development,BULL,TRANSITION,True,False,3,2023-01-30 12:00:00+00:00,2023-01-30 12:00:00+00:00,2023-01-30 16:00:00+00:00,22870.8,NO_BREAK,,,,,,,,,2023-01-31 00:00:00+00:00,,False,False
950,development,BEAR,RESUME,False,True,4,2023-01-31 16:00:00+00:00,2023-01-31 16:00:00+00:00,2023-01-31 20:00:00+00:00,23962.7,NO_BREAK,,,,,,,,,2023-02-01 08:00:00+00:00,,False,False
953,development,BULL,TRANSITION,True,False,3,2023-02-03 20:00:00+00:00,2023-02-03 20:00:00+00:00,2023-02-04 00:00:00+00:00,23365.0,FAILED_RECLAIM,1.0,8.0,9.0,35.0,5.0,2023-02-03 20:40:00+00:00,2023-02-03 20:45:00+00:00,2023-02-03 20:45:00+00:00,2023-02-04 08:00:00+00:00,11.25,True,False
957,development,BEAR,TRANSITION,True,False,3,2023-02-07 20:00:00+00:00,2023-02-07 20:00:00+00:00,2023-02-08 00:00:00+00:00,23159.4,FAILED_RECLAIM,6.0,29.0,30.0,115.0,5.0,2023-02-07 22:25:00+00:00,2023-02-07 22:30:00+00:00,2023-02-07 22:30:00+00:00,2023-02-08 08:00:00+00:00,9.5,True,True
966,development,BULL,RESUME,False,True,2,2023-02-21 12:00:00+00:00,2023-02-21 12:00:00+00:00,2023-02-21 16:00:00+00:00,23827.0,NO_BREAK,,,,,,,,,2023-02-21 20:00:00+00:00,,False,False
970,development,BEAR,RESUME,False,True,2,2023-02-23 04:00:00+00:00,2023-02-23 04:00:00+00:00,2023-02-23 08:00:00+00:00,25347.6,NO_BREAK,,,,,,,,,2023-02-23 12:00:00+00:00,,False,False
972,development,BEAR,RESUME,False,True,3,2023-02-26 20:00:00+00:00,2023-02-26 20:00:00+00:00,2023-02-27 00:00:00+00:00,24588.0,NO_BREAK,,,,,,,,,2023-02-27 08:00:00+00:00,,False,False
976,development,BEAR,RESUME,False,True,2,2023-02-28 00:00:00+00:00,2023-02-28 00:00:00+00:00,2023-02-28 04:00:00+00:00,23675.0,NO_BREAK,,,,,,,,,2023-02-28 08:00:00+00:00,,False,False
984,development,BULL,TRANSITION,True,False,2,2023-03-02 08:00:00+00:00,2023-03-02 08:00:00+00:00,2023-03-02 12:00:00+00:00,23088.0,NO_BREAK,,,,,,,,,2023-03-02 16:00:00+00:00,,False,False
986,development,BEAR,RESUME,False,True,2,2023-03-02 20:00:00+00:00,2023-03-02 20:00:00+00:00,2023-03-03 00:00:00+00:00,24022.7,NO_BREAK,,,,,,,,,2023-03-03 04:00:00+00:00,,False,False
992,development,BULL,TRANSITION,True,False,2,2023-03-22 20:00:00+00:00,2023-03-22 20:00:00+00:00,2023-03-23 00:00:00+00:00,27288.0,FAILED_RECLAIM,1.0,11.0,13.0,50.0,10.0,2023-03-22 21:00:00+00:00,2023-03-22 21:05:00+00:00,2023-03-22 21:05:00+00:00,2023-03-23 04:00:00+00:00,6.916666666666667,True,True
1001,development,BEAR,TRANSITION,True,False,2,2023-03-26 12:00:00+00:00,2023-03-26 12:00:00+00:00,2023-03-26 16:00:00+00:00,27788.0,FAILED_RECLAIM,1.0,31.0,33.0,150.0,10.0,2023-03-26 14:40:00+00:00,2023-03-26 14:45:00+00:00,2023-03-26 14:45:00+00:00,2023-03-26 20:00:00+00:00,5.25,True,True
1009,development,BULL,RESUME,False,True,2,2023-03-31 08:00:00+00:00,2023-03-31 08:00:00+00:00,2023-03-31 12:00:00+00:00,27654.1,NO_BREAK,,,,,,,,,2023-03-31 16:00:00+00:00,,False,False
1017,development,BEAR,TRANSITION,True,False,2,2023-04-04 20:00:00+00:00,2023-04-04 20:00:00+00:00,2023-04-05 00:00:00+00:00,28675.3,NO_BREAK,,,,,,,,,2023-04-05 04:00:00+00:00,,False,False
1021,development,BULL,TRANSITION,True,False,2,2023-04-06 00:00:00+00:00,2023-04-06 00:00:00+00:00,2023-04-06 04:00:00+00:00,27166.0,NO_BREAK,,,,,,,,,2023-04-06 08:00:00+00:00,,False,False
1032,development,BEAR,TRANSITION,True,False,2,2023-04-18 12:00:00+00:00,2023-04-18 12:00:00+00:00,2023-04-18 16:00:00+00:00,30560.0,NO_BREAK,,,,,,,,,2023-04-18 20:00:00+00:00,,False,False
1040,development,BEAR,RESUME,False,True,2,2023-05-02 20:00:00+00:00,2023-05-02 20:00:00+00:00,2023-05-03 00:00:00+00:00,29950.0,NO_BREAK,,,,,,,,,2023-05-03 04:00:00+00:00,,False,False
1046,development,BULL,TRANSITION,True,False,2,2023-05-06 16:00:00+00:00,2023-05-06 16:00:00+00:00,2023-05-06 20:00:00+00:00,28660.0,FAILED_RECLAIM,1.0,6.0,7.0,25.0,5.0,2023-05-06 16:30:00+00:00,2023-05-06 16:35:00+00:00,2023-05-06 16:35:00+00:00,2023-05-07 00:00:00+00:00,7.416666666666667,True,False
1053,development,BULL,TRANSITION,True,False,2,2023-05-16 12:00:00+00:00,2023-05-16 12:00:00+00:00,2023-05-16 16:00:00+00:00,26557.0,NO_BREAK,,,,,,,,,2023-05-16 20:00:00+00:00,,False,False
1066,development,BEAR,TRANSITION,True,False,2,2023-05-26 16:00:00+00:00,2023-05-26 16:00:00+00:00,2023-05-26 20:00:00+00:00,26644.0,FAILED_RECLAIM,1.0,26.0,27.0,125.0,5.0,2023-05-26 18:10:00+00:00,2023-05-26 18:15:00+00:00,2023-05-26 18:15:00+00:00,2023-05-27 00:00:00+00:00,5.75,True,True
1072,development,BEAR,RESUME,False,True,4,2023-06-02 20:00:00+00:00,2023-06-02 20:00:00+00:00,2023-06-03 00:00:00+00:00,27347.9,NO_BREAK,,,,,,,,,2023-06-03 12:00:00+00:00,,False,False
1081,development,BEAR,TRANSITION,True,False,2,2023-06-06 20:00:00+00:00,2023-06-06 20:00:00+00:00,2023-06-07 00:00:00+00:00,27347.9,NO_BREAK,,,,,,,,,2023-06-07 04:00:00+00:00,,False,False
1089,development,BEAR,TRANSITION,True,False,2,2023-06-13 04:00:00+00:00,2023-06-13 04:00:00+00:00,2023-06-13 08:00:00+00:00,26199.0,NO_BREAK,,,,,,,,,2023-06-13 12:00:00+00:00,,False,False
1094,development,BEAR,RESUME,False,True,2,2023-06-14 12:00:00+00:00,2023-06-14 12:00:00+00:00,2023-06-14 16:00:00+00:00,26430.5,NO_BREAK,,,,,,,,,2023-06-14 20:00:00+00:00,,False,False
1102,development,BULL,RESUME,False,True,2,2023-06-26 20:00:00+00:00,2023-06-26 20:00:00+00:00,2023-06-27 00:00:00+00:00,29920.0,NO_BREAK,,,,,,,,,2023-06-27 04:00:00+00:00,,False,False
1104,development,BULL,RESUME,False,True,2,2023-06-28 08:00:00+00:00,2023-06-28 08:00:00+00:00,2023-06-28 12:00:00+00:00,29920.0,NO_BREAK,,,,,,,,,2023-06-28 16:00:00+00:00,,False,False
1109,development,BULL,RESUME,False,True,2,2023-06-30 16:00:00+00:00,2023-06-30 16:00:00+00:00,2023-06-30 20:00:00+00:00,30222.0,BREAK_RECLAIM_NO_REBREAK,1.0,8.0,,,,,,,2023-07-01 00:00:00+00:00,,False,False
1113,development,BULL,RESUME,False,True,2,2023-07-04 20:00:00+00:00,2023-07-04 20:00:00+00:00,2023-07-05 00:00:00+00:00,30559.4,NO_BREAK,,,,,,,,,2023-07-05 04:00:00+00:00,,False,False
1117,development,BEAR,RESUME,False,True,2,2023-07-06 08:00:00+00:00,2023-07-06 08:00:00+00:00,2023-07-06 12:00:00+00:00,31395.2,NO_BREAK,,,,,,,,,2023-07-06 16:00:00+00:00,,False,False
1123,development,BULL,TRANSITION,True,False,2,2023-07-12 20:00:00+00:00,2023-07-12 20:00:00+00:00,2023-07-13 00:00:00+00:00,30261.4,BREAK_RECLAIM_NO_REBREAK,2.0,3.0,,,,,,,2023-07-13 04:00:00+00:00,,False,False
1140,development,BEAR,RESUME,False,True,3,2023-07-27 04:00:00+00:00,2023-07-27 04:00:00+00:00,2023-07-27 08:00:00+00:00,29414.6,FAILED_RECLAIM,4.0,33.0,40.0,145.0,35.0,2023-07-27 07:15:00+00:00,2023-07-27 07:20:00+00:00,2023-07-27 07:20:00+00:00,2023-07-27 16:00:00+00:00,8.666666666666666,True,False
1156,development,BULL,TRANSITION,True,False,2,2023-08-02 20:00:00+00:00,2023-08-02 20:00:00+00:00,2023-08-03 00:00:00+00:00,28550.0,NO_BREAK,,,,,,,,,2023-08-03 04:00:00+00:00,,False,False
1158,development,BEAR,RESUME,False,True,2,2023-08-03 16:00:00+00:00,2023-08-03 16:00:00+00:00,2023-08-03 20:00:00+00:00,30059.9,NO_BREAK,,,,,,,,,2023-08-04 00:00:00+00:00,,False,False
1164,development,BEAR,TRANSITION,True,False,2,2023-08-07 20:00:00+00:00,2023-08-07 20:00:00+00:00,2023-08-08 00:00:00+00:00,29220.7,BREAK_RECLAIM_NO_REBREAK,17.0,20.0,,,,,,,2023-08-08 04:00:00+00:00,,False,False
1168,development,BULL,TRANSITION,True,False,4,2023-08-10 16:00:00+00:00,2023-08-10 16:00:00+00:00,2023-08-10 20:00:00+00:00,29362.0,NO_BREAK,,,,,,,,,2023-08-11 08:00:00+00:00,,False,False
1182,development,BEAR,RESUME,False,True,3,2023-08-27 16:00:00+00:00,2023-08-27 16:00:00+00:00,2023-08-27 20:00:00+00:00,26300.0,NO_BREAK,,,,,,,,,2023-08-28 04:00:00+00:00,,False,False
1186,development,BEAR,RESUME,False,True,2,2023-08-29 00:00:00+00:00,2023-08-29 00:00:00+00:00,2023-08-29 04:00:00+00:00,26173.6,NO_BREAK,,,,,,,,,2023-08-29 08:00:00+00:00,,False,False
1189,development,BULL,TRANSITION,True,False,2,2023-08-31 16:00:00+00:00,2023-08-31 16:00:00+00:00,2023-08-31 20:00:00+00:00,26950.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2023-09-01 00:00:00+00:00,,False,True
1195,development,BULL,RESUME,False,True,3,2023-09-08 12:00:00+00:00,2023-09-08 12:00:00+00:00,2023-09-08 16:00:00+00:00,25602.3,NO_BREAK,,,,,,,,,2023-09-09 00:00:00+00:00,,False,False
1197,development,BULL,TRANSITION,True,False,4,2023-09-09 04:00:00+00:00,2023-09-09 04:00:00+00:00,2023-09-09 08:00:00+00:00,25602.3,NO_BREAK,,,,,,,,,2023-09-09 20:00:00+00:00,,False,False
1201,development,BEAR,TRANSITION,True,False,3,2023-09-12 04:00:00+00:00,2023-09-12 04:00:00+00:00,2023-09-12 08:00:00+00:00,26037.3,NO_BREAK,,,,,,,,,2023-09-12 16:00:00+00:00,,False,False
1209,development,BEAR,TRANSITION,True,False,2,2023-09-28 00:00:00+00:00,2023-09-28 00:00:00+00:00,2023-09-28 04:00:00+00:00,26440.0,FAILED_RECLAIM,5.0,8.0,9.0,15.0,5.0,2023-09-28 00:40:00+00:00,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,2023-09-28 08:00:00+00:00,7.25,True,False
1211,development,BULL,RESUME,False,True,5,2023-10-03 16:00:00+00:00,2023-10-03 16:00:00+00:00,2023-10-03 20:00:00+00:00,27255.0,BREAK_RECLAIM_NO_REBREAK,47.0,48.0,,,,,,,2023-10-04 12:00:00+00:00,,False,False
1215,development,BULL,RESUME,False,True,2,2023-10-05 20:00:00+00:00,2023-10-05 20:00:00+00:00,2023-10-06 00:00:00+00:00,27255.0,NO_BREAK,,,,,,,,,2023-10-06 04:00:00+00:00,,False,False
1227,development,BULL,RESUME,False,True,2,2023-10-31 04:00:00+00:00,2023-10-31 04:00:00+00:00,2023-10-31 08:00:00+00:00,33933.0,NO_BREAK,,,,,,,,,2023-10-31 12:00:00+00:00,,False,False
1233,development,BULL,TRANSITION,True,False,2,2023-11-03 04:00:00+00:00,2023-11-03 04:00:00+00:00,2023-11-03 08:00:00+00:00,33933.0,NO_BREAK,,,,,,,,,2023-11-03 12:00:00+00:00,,False,False
1237,development,BEAR,TRANSITION,True,False,2,2023-11-04 00:00:00+00:00,2023-11-04 00:00:00+00:00,2023-11-04 04:00:00+00:00,35999.9,NO_BREAK,,,,,,,,,2023-11-04 08:00:00+00:00,,False,False
1239,development,BULL,TRANSITION,True,False,2,2023-11-07 04:00:00+00:00,2023-11-07 04:00:00+00:00,2023-11-07 08:00:00+00:00,34300.0,NO_BREAK,,,,,,,,,2023-11-07 12:00:00+00:00,,False,False
1242,development,BULL,TRANSITION,True,False,3,2023-11-13 12:00:00+00:00,2023-11-13 12:00:00+00:00,2023-11-13 16:00:00+00:00,36588.0,NO_BREAK,,,,,,,,,2023-11-14 00:00:00+00:00,,False,False
1244,development,BEAR,TRANSITION,True,False,2,2023-11-15 16:00:00+00:00,2023-11-15 16:00:00+00:00,2023-11-15 20:00:00+00:00,37258.4,BREAK_NO_RECLAIM,34.0,,,,,,,,2023-11-16 00:00:00+00:00,,False,True
1246,development,BULL,TRANSITION,True,False,2,2023-11-16 16:00:00+00:00,2023-11-16 16:00:00+00:00,2023-11-16 20:00:00+00:00,34446.3,NO_BREAK,,,,,,,,,2023-11-17 00:00:00+00:00,,False,False
1254,development,BULL,TRANSITION,True,False,2,2023-11-21 16:00:00+00:00,2023-11-21 16:00:00+00:00,2023-11-21 20:00:00+00:00,36380.0,NO_BREAK,,,,,,,,,2023-11-22 00:00:00+00:00,,False,False
1260,development,BULL,TRANSITION,True,False,3,2023-11-26 16:00:00+00:00,2023-11-26 16:00:00+00:00,2023-11-26 20:00:00+00:00,36856.3,NO_BREAK,,,,,,,,,2023-11-27 04:00:00+00:00,,False,False
1267,development,BEAR,TRANSITION,True,False,3,2023-12-13 16:00:00+00:00,2023-12-13 16:00:00+00:00,2023-12-13 20:00:00+00:00,42125.0,FAILED_RECLAIM,2.0,4.0,22.0,10.0,90.0,2023-12-13 17:45:00+00:00,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,2023-12-14 04:00:00+00:00,10.166666666666666,True,True
1269,development,BULL,TRANSITION,True,False,2,2023-12-15 16:00:00+00:00,2023-12-15 16:00:00+00:00,2023-12-15 20:00:00+00:00,41140.0,NO_BREAK,,,,,,,,,2023-12-16 00:00:00+00:00,,False,False
1276,development,BEAR,RESUME,False,True,3,2023-12-25 16:00:00+00:00,2023-12-25 16:00:00+00:00,2023-12-25 20:00:00+00:00,44086.0,NO_BREAK,,,,,,,,,2023-12-26 04:00:00+00:00,,False,False
1278,development,BEAR,TRANSITION,True,False,4,2023-12-27 12:00:00+00:00,2023-12-27 12:00:00+00:00,2023-12-27 16:00:00+00:00,43850.0,NO_BREAK,,,,,,,,,2023-12-28 04:00:00+00:00,,False,False
1285,development,BEAR,RESUME,False,True,4,2023-12-31 08:00:00+00:00,2023-12-31 08:00:00+00:00,2023-12-31 12:00:00+00:00,42654.6,BREAK_RECLAIM_NO_REBREAK,15.0,41.0,,,,,,,2024-01-01 00:00:00+00:00,,False,False
1289,development,BULL,TRANSITION,True,False,2,2024-01-03 12:00:00+00:00,2024-01-03 12:00:00+00:00,2024-01-03 16:00:00+00:00,44598.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-01-03 20:00:00+00:00,,False,True
1291,development,BEAR,TRANSITION,True,False,2,2024-01-04 16:00:00+00:00,2024-01-04 16:00:00+00:00,2024-01-04 20:00:00+00:00,45950.0,NO_BREAK,,,,,,,,,2024-01-05 00:00:00+00:00,,False,False
1297,development,BULL,RESUME,False,True,2,2024-01-06 08:00:00+00:00,2024-01-06 08:00:00+00:00,2024-01-06 12:00:00+00:00,42300.0,NO_BREAK,,,,,,,,,2024-01-06 16:00:00+00:00,,False,False
1301,development,BULL,RESUME,False,True,2,2024-01-10 12:00:00+00:00,2024-01-10 12:00:00+00:00,2024-01-10 16:00:00+00:00,44417.2,NO_BREAK,,,,,,,,,2024-01-10 20:00:00+00:00,,False,False
1303,development,BULL,TRANSITION,True,False,3,2024-01-12 04:00:00+00:00,2024-01-12 04:00:00+00:00,2024-01-12 08:00:00+00:00,44417.2,NO_BREAK,,,,,,,,,2024-01-12 16:00:00+00:00,,False,False
1305,development,BEAR,RESUME,False,True,3,2024-01-16 16:00:00+00:00,2024-01-16 16:00:00+00:00,2024-01-16 20:00:00+00:00,43273.4,FAILED_RECLAIM,1.0,2.0,10.0,5.0,40.0,2024-01-16 16:45:00+00:00,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,2024-01-17 04:00:00+00:00,11.166666666666666,True,False
1312,development,BULL,TRANSITION,True,False,2,2024-02-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,2024-02-01 04:00:00+00:00,42341.0,FAILED_RECLAIM,8.0,9.0,14.0,5.0,25.0,2024-02-01 01:05:00+00:00,2024-02-01 01:10:00+00:00,2024-02-01 01:10:00+00:00,2024-02-01 08:00:00+00:00,6.833333333333333,True,True
1325,development,BULL,RESUME,False,True,3,2024-02-07 04:00:00+00:00,2024-02-07 04:00:00+00:00,2024-02-07 08:00:00+00:00,42176.7,NO_BREAK,,,,,,,,,2024-02-07 16:00:00+00:00,,False,False
1327,development,BULL,RESUME,False,True,2,2024-02-17 16:00:00+00:00,2024-02-17 16:00:00+00:00,2024-02-17 20:00:00+00:00,51334.9,BREAK_RECLAIM_NO_REBREAK,1.0,39.0,,,,,,,2024-02-18 00:00:00+00:00,,False,False
1329,development,BULL,RESUME,False,True,2,2024-02-20 00:00:00+00:00,2024-02-20 00:00:00+00:00,2024-02-20 04:00:00+00:00,50647.5,NO_BREAK,,,,,,,,,2024-02-20 08:00:00+00:00,,False,False
1339,development,BEAR,TRANSITION,True,False,2,2024-02-24 20:00:00+00:00,2024-02-24 20:00:00+00:00,2024-02-25 00:00:00+00:00,51991.2,NO_BREAK,,,,,,,,,2024-02-25 04:00:00+00:00,,False,False
1344,development,BULL,RESUME,False,True,3,2024-03-05 20:00:00+00:00,2024-03-05 20:00:00+00:00,2024-03-06 00:00:00+00:00,65021.1,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-03-06 08:00:00+00:00,,False,True
1348,development,BEAR,RESUME,False,True,2,2024-03-17 20:00:00+00:00,2024-03-17 20:00:00+00:00,2024-03-18 00:00:00+00:00,70715.9,NO_BREAK,,,,,,,,,2024-03-18 04:00:00+00:00,,False,False
1350,development,BEAR,TRANSITION,True,False,3,2024-03-20 20:00:00+00:00,2024-03-20 20:00:00+00:00,2024-03-21 00:00:00+00:00,69044.4,NO_BREAK,,,,,,,,,2024-03-21 08:00:00+00:00,,False,False
1352,development,BULL,RESUME,False,True,2,2024-03-21 20:00:00+00:00,2024-03-21 20:00:00+00:00,2024-03-22 00:00:00+00:00,60800.0,NO_BREAK,,,,,,,,,2024-03-22 04:00:00+00:00,,False,False
1357,development,BEAR,TRANSITION,True,False,2,2024-03-24 12:00:00+00:00,2024-03-24 12:00:00+00:00,2024-03-24 16:00:00+00:00,66050.0,NO_BREAK,,,,,,,,,2024-03-24 20:00:00+00:00,,False,False
1361,development,BULL,RESUME,False,True,2,2024-03-29 16:00:00+00:00,2024-03-29 16:00:00+00:00,2024-03-29 20:00:00+00:00,68364.8,NO_BREAK,,,,,,,,,2024-03-30 00:00:00+00:00,,False,False
1365,development,BULL,TRANSITION,True,False,2,2024-04-01 08:00:00+00:00,2024-04-01 08:00:00+00:00,2024-04-01 12:00:00+00:00,69577.2,FAILED_RECLAIM,1.0,14.0,17.0,65.0,15.0,2024-04-01 09:20:00+00:00,2024-04-01 09:25:00+00:00,2024-04-01 09:25:00+00:00,2024-04-01 16:00:00+00:00,6.583333333333333,True,True
1367,development,BEAR,TRANSITION,True,False,2,2024-04-04 16:00:00+00:00,2024-04-04 16:00:00+00:00,2024-04-04 20:00:00+00:00,66940.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-04-05 00:00:00+00:00,,False,True
1372,development,BULL,TRANSITION,True,False,3,2024-04-09 16:00:00+00:00,2024-04-09 16:00:00+00:00,2024-04-09 20:00:00+00:00,68881.3,FAILED_RECLAIM,9.0,20.0,23.0,55.0,15.0,2024-04-09 17:50:00+00:00,2024-04-09 17:55:00+00:00,2024-04-09 17:55:00+00:00,2024-04-10 04:00:00+00:00,10.083333333333334,True,False
1378,development,BEAR,RESUME,False,True,3,2024-04-18 16:00:00+00:00,2024-04-18 16:00:00+00:00,2024-04-18 20:00:00+00:00,64483.3,NO_BREAK,,,,,,,,,2024-04-19 04:00:00+00:00,,False,False
1384,development,BEAR,RESUME,False,True,2,2024-04-28 04:00:00+00:00,2024-04-28 04:00:00+00:00,2024-04-28 08:00:00+00:00,64783.1,NO_BREAK,,,,,,,,,2024-04-28 12:00:00+00:00,,False,False
1386,development,BEAR,RESUME,False,True,2,2024-04-30 00:00:00+00:00,2024-04-30 00:00:00+00:00,2024-04-30 04:00:00+00:00,64350.0,BREAK_RECLAIM_NO_REBREAK,10.0,15.0,,,,,,,2024-04-30 08:00:00+00:00,,False,False
1393,development,BEAR,TRANSITION,True,False,3,2024-05-09 20:00:00+00:00,2024-05-09 20:00:00+00:00,2024-05-10 00:00:00+00:00,64392.2,NO_BREAK,,,,,,,,,2024-05-10 08:00:00+00:00,,False,False
1399,development,BULL,TRANSITION,True,False,4,2024-05-14 08:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 12:00:00+00:00,60557.3,NO_BREAK,,,,,,,,,2024-05-15 00:00:00+00:00,,False,False
1403,development,BULL,RESUME,False,True,2,2024-05-19 20:00:00+00:00,2024-05-19 20:00:00+00:00,2024-05-20 00:00:00+00:00,66503.2,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-05-20 04:00:00+00:00,,False,True
1409,development,BEAR,TRANSITION,True,False,2,2024-05-25 04:00:00+00:00,2024-05-25 04:00:00+00:00,2024-05-25 08:00:00+00:00,70133.3,NO_BREAK,,,,,,,,,2024-05-25 12:00:00+00:00,,False,False
1421,development,BEAR,TRANSITION,True,False,3,2024-05-30 16:00:00+00:00,2024-05-30 16:00:00+00:00,2024-05-30 20:00:00+00:00,68983.0,BREAK_RECLAIM_NO_REBREAK,17.0,44.0,,,,,,,2024-05-31 04:00:00+00:00,,False,False
1440,development,BEAR,RESUME,False,True,2,2024-06-17 20:00:00+00:00,2024-06-17 20:00:00+00:00,2024-06-18 00:00:00+00:00,66960.3,NO_BREAK,,,,,,,,,2024-06-18 04:00:00+00:00,,False,False
1442,development,BEAR,RESUME,False,True,2,2024-06-20 08:00:00+00:00,2024-06-20 08:00:00+00:00,2024-06-20 12:00:00+00:00,65711.9,FAILED_RECLAIM,1.0,7.0,31.0,30.0,120.0,2024-06-20 10:30:00+00:00,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,2024-06-20 16:00:00+00:00,5.416666666666667,True,True
1444,development,BEAR,RESUME,False,True,2,2024-06-28 00:00:00+00:00,2024-06-28 00:00:00+00:00,2024-06-28 04:00:00+00:00,62465.1,NO_BREAK,,,,,,,,,2024-06-28 08:00:00+00:00,,False,False
1450,development,BULL,TRANSITION,True,False,3,2024-07-02 16:00:00+00:00,2024-07-02 16:00:00+00:00,2024-07-02 20:00:00+00:00,62502.2,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-07-03 04:00:00+00:00,,False,True
1452,development,BEAR,RESUME,False,True,3,2024-07-06 20:00:00+00:00,2024-07-06 20:00:00+00:00,2024-07-07 00:00:00+00:00,57000.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-07-07 08:00:00+00:00,,False,True
1456,development,BEAR,TRANSITION,True,False,3,2024-07-09 04:00:00+00:00,2024-07-09 04:00:00+00:00,2024-07-09 08:00:00+00:00,58472.0,NO_BREAK,,,,,,,,,2024-07-09 16:00:00+00:00,,False,False
1462,development,BULL,TRANSITION,True,False,3,2024-07-11 16:00:00+00:00,2024-07-11 16:00:00+00:00,2024-07-11 20:00:00+00:00,57030.0,NO_BREAK,,,,,,,,,2024-07-12 04:00:00+00:00,,False,False
1464,development,BEAR,TRANSITION,True,False,2,2024-07-12 16:00:00+00:00,2024-07-12 16:00:00+00:00,2024-07-12 20:00:00+00:00,59449.6,NO_BREAK,,,,,,,,,2024-07-13 00:00:00+00:00,,False,False
1466,development,BULL,RESUME,False,True,2,2024-07-18 16:00:00+00:00,2024-07-18 16:00:00+00:00,2024-07-18 20:00:00+00:00,63823.0,FAILED_RECLAIM,1.0,12.0,14.0,55.0,10.0,2024-07-18 17:05:00+00:00,2024-07-18 17:10:00+00:00,2024-07-18 17:10:00+00:00,2024-07-19 00:00:00+00:00,6.833333333333333,True,True
1470,development,BULL,TRANSITION,True,False,3,2024-07-23 08:00:00+00:00,2024-07-23 08:00:00+00:00,2024-07-23 12:00:00+00:00,66538.6,BREAK_RECLAIM_NO_REBREAK,41.0,42.0,,,,,,,2024-07-23 20:00:00+00:00,,False,False
1472,development,BEAR,TRANSITION,True,False,2,2024-07-26 00:00:00+00:00,2024-07-26 00:00:00+00:00,2024-07-26 04:00:00+00:00,67087.3,FAILED_RECLAIM,37.0,42.0,45.0,25.0,15.0,2024-07-26 03:40:00+00:00,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,2024-07-26 08:00:00+00:00,4.25,True,False
