rule,source_tf,boundary,setup,signal_i,signal_ts,side,level,instance,week,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,route,selector,partition,rrank
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,5834,2020-08-31 02:00:00+00:00,SHORT,11690.843541666667,H1|VAL|2020-08-31T01:00:00+00:00|SHORT,2020-W36,2020-08-31 03:00:00+00:00,2020-08-31 13:00:00+00:00,11680.0,11545.68,11779.279999999999,SL,-0.009999999999999952,11,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,6000,2020-09-07 00:00:00+00:00,LONG,10274.43125,H1|VAH|2020-09-06T23:00:00+00:00|LONG,2020-W37,2020-09-07 01:00:00+00:00,2020-09-07 03:00:00+00:00,10282.81,10401.062315000001,10195.406115,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,6168,2020-09-14 00:00:00+00:00,SHORT,10295.772708333334,H4|VAL|2020-09-13T20:00:00+00:00|SHORT,2020-W38,2020-09-14 01:00:00+00:00,2020-09-14 02:00:00+00:00,10272.86,10154.72211,10360.17931,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,6336,2020-09-21 00:00:00+00:00,LONG,10916.92375,H1|VAH|2020-09-20T23:00:00+00:00|LONG,2020-W39,2020-09-21 01:00:00+00:00,2020-09-21 08:00:00+00:00,10946.63,11072.516245,10853.583645,SL,-0.00999999999999984,8,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,6505,2020-09-28 01:00:00+00:00,LONG,10901.328541666666,H1|VAH|2020-09-28T00:00:00+00:00|LONG,2020-W40,2020-09-28 02:00:00+00:00,2020-09-28 09:00:00+00:00,10924.48,11050.11152,10831.62192,SL,-0.009999999999999952,8,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,6674,2020-10-05 02:00:00+00:00,LONG,10692.368541666667,H1|VAH|2020-10-05T01:00:00+00:00|LONG,2020-W41,2020-10-05 03:00:00+00:00,2020-10-05 06:00:00+00:00,10701.0,10824.0615,10610.041500000001,SL,-0.00999999999999984,4,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,6845,2020-10-12 05:00:00+00:00,LONG,11394.517291666667,H4|VAH|2020-10-12T00:00:00+00:00|LONG,2020-W42,2020-10-12 06:00:00+00:00,2020-10-12 10:00:00+00:00,11398.52,11529.602980000001,11301.632580000001,SL,-0.009999999999999952,5,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,7008,2020-10-19 00:00:00+00:00,SHORT,11478.35375,H1|VAL|2020-10-18T23:00:00+00:00|SHORT,2020-W43,2020-10-19 01:00:00+00:00,2020-10-19 13:00:00+00:00,11465.49,11333.636865,11562.946665,SL,-0.009999999999999952,13,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,7178,2020-10-26 02:00:00+00:00,LONG,13073.598125,H1|VAH|2020-10-26T01:00:00+00:00|LONG,2020-W44,2020-10-26 03:00:00+00:00,2020-10-26 08:00:00+00:00,13084.05,13234.516575,12972.835575,SL,-0.010000000000000063,6,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,7345,2020-11-02 01:00:00+00:00,SHORT,13754.346666666668,H1|VAL|2020-11-02T00:00:00+00:00|SHORT,2020-W45,2020-11-02 02:00:00+00:00,2020-11-02 08:00:00+00:00,13748.59,13590.481215000002,13865.453015,TP,0.009999999999999844,7,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,7512,2020-11-09 00:00:00+00:00,LONG,15503.550416666667,H1|VAH|2020-11-08T23:00:00+00:00|LONG,2020-W46,2020-11-09 01:00:00+00:00,2020-11-09 03:00:00+00:00,15549.72,15728.54178,15417.54738,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,7683,2020-11-16 03:00:00+00:00,LONG,15966.409375,H1|VAH|2020-11-16T02:00:00+00:00|LONG,2020-W47,2020-11-16 04:00:00+00:00,2020-11-16 06:00:00+00:00,16001.04,16185.051960000003,15865.031160000002,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,7848,2020-11-23 00:00:00+00:00,SHORT,18407.597083333334,H4|VAL|2020-11-22T20:00:00+00:00|SHORT,2020-W48,2020-11-23 01:00:00+00:00,2020-11-23 02:00:00+00:00,18163.01,17954.135384999998,18317.395585,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,8016,2020-11-30 00:00:00+00:00,LONG,18283.0,H4|VAH|2020-11-29T20:00:00+00:00|LONG,2020-W49,2020-11-30 01:00:00+00:00,2020-11-30 07:00:00+00:00,18428.0,18639.922000000002,18271.362,TP,0.010000000000000066,7,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,8186,2020-12-07 02:00:00+00:00,SHORT,19280.137291666666,H1|VAL|2020-12-07T01:00:00+00:00|SHORT,2020-W50,2020-12-07 03:00:00+00:00,2020-12-07 07:00:00+00:00,19211.99,18991.052115000002,19375.291915,SL,-0.009999999999999952,5,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,8352,2020-12-14 00:00:00+00:00,SHORT,19098.791666666664,H1|VAL|2020-12-13T23:00:00+00:00|SHORT,2020-W51,2020-12-14 01:00:00+00:00,2020-12-14 02:00:00+00:00,19062.0,18842.787,19224.027,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,8520,2020-12-21 00:00:00+00:00,LONG,23546.66416666667,H1|VAH|2020-12-20T23:00:00+00:00|LONG,2020-W52,2020-12-21 01:00:00+00:00,2020-12-21 03:00:00+00:00,23690.52,23962.960980000003,23489.15058,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,8688,2020-12-28 00:00:00+00:00,LONG,26561.014166666668,H1|VAH|2020-12-27T23:00:00+00:00|LONG,2020-W53,2020-12-28 01:00:00+00:00,2020-12-28 01:00:00+00:00,26894.04,27203.321460000003,26665.440660000004,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,8860,2021-01-04 04:00:00+00:00,SHORT,33410.05729166667,H1|VAL|2021-01-04T03:00:00+00:00|SHORT,2021-W01,2021-01-04 05:00:00+00:00,2021-01-04 05:00:00+00:00,33324.51,32941.278135,33607.768335,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,9026,2021-01-11 02:00:00+00:00,SHORT,36773.575208333335,H1|VAL|2021-01-11T01:00:00+00:00|SHORT,2021-W02,2021-01-11 03:00:00+00:00,2021-01-11 03:00:00+00:00,36421.38,36002.53413,36730.961729999995,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,9199,2021-01-18 07:00:00+00:00,LONG,35287.74,H1|VAH|2021-01-18T06:00:00+00:00|LONG,2021-W03,2021-01-18 08:00:00+00:00,2021-01-18 09:00:00+00:00,36139.11,36554.709765,35831.927565000005,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,9361,2021-01-25 01:00:00+00:00,LONG,32674.98541666667,H1|VAH|2021-01-25T00:00:00+00:00|LONG,2021-W04,2021-01-25 02:00:00+00:00,2021-01-25 03:00:00+00:00,32893.22,33271.49203,32613.627630000003,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,9528,2021-02-01 00:00:00+00:00,SHORT,32962.23645833333,H1|VAL|2021-01-31T23:00:00+00:00|SHORT,2021-W05,2021-02-01 01:00:00+00:00,2021-02-01 01:00:00+00:00,32570.42,32195.86017,32847.26857,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,9698,2021-02-08 02:00:00+00:00,SHORT,38496.649375,H1|VAL|2021-02-08T01:00:00+00:00|SHORT,2021-W06,2021-02-08 03:00:00+00:00,2021-02-08 04:00:00+00:00,38308.4,37867.8534,38634.0214,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,9865,2021-02-15 01:00:00+00:00,SHORT,48587.29166666667,H4|VAL|2021-02-14T20:00:00+00:00|SHORT,2021-W07,2021-02-15 02:00:00+00:00,2021-02-15 02:00:00+00:00,48102.39,47549.212515,48511.260315,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,10032,2021-02-22 00:00:00+00:00,SHORT,57058.082916666666,H4|VAL|2021-02-21T20:00:00+00:00|SHORT,2021-W08,2021-02-22 01:00:00+00:00,2021-02-22 01:00:00+00:00,56338.51,55690.61713500001,56817.387335,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,10200,2021-03-01 00:00:00+00:00,LONG,45611.03999999999,H1|VAH|2021-02-28T23:00:00+00:00|LONG,2021-W09,2021-03-01 01:00:00+00:00,2021-03-01 02:00:00+00:00,46246.26,46778.09199000001,45853.16679,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,10368,2021-03-08 00:00:00+00:00,LONG,51133.85166666667,H1|VAH|2021-03-07T23:00:00+00:00|LONG,2021-W10,2021-03-08 01:00:00+00:00,2021-03-08 02:00:00+00:00,51510.0,52102.365000000005,51072.165,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,10537,2021-03-15 01:00:00+00:00,LONG,59761.25,H1|VAH|2021-03-15T00:00:00+00:00|LONG,2021-W11,2021-03-15 02:00:00+00:00,2021-03-15 05:00:00+00:00,60185.08,60877.20842,59673.50682,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,10710,2021-03-22 06:00:00+00:00,LONG,57684.95166666667,H1|VAH|2021-03-22T05:00:00+00:00|LONG,2021-W12,2021-03-22 07:00:00+00:00,2021-03-22 08:00:00+00:00,57712.86,58376.557890000004,57222.300690000004,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,10872,2021-03-29 00:00:00+00:00,SHORT,55653.20833333333,H1|VAL|2021-03-28T23:00:00+00:00|SHORT,2021-W13,2021-03-29 01:00:00+00:00,2021-03-29 07:00:00+00:00,55441.01,54803.438385,55912.258584999996,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,11040,2021-04-05 00:00:00+00:00,SHORT,58205.994374999995,H1|VAL|2021-04-04T23:00:00+00:00|SHORT,2021-W14,2021-04-05 01:00:00+00:00,2021-04-05 05:00:00+00:00,57978.11,57311.361735000006,58470.923935,TP,0.009999999999999955,5,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,11210,2021-04-12 02:00:00+00:00,SHORT,59881.29895833334,H1|VAL|2021-04-12T01:00:00+00:00|SHORT,2021-W15,2021-04-12 03:00:00+00:00,2021-04-12 03:00:00+00:00,59786.89,59099.340765,60295.078564999996,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,11376,2021-04-19 00:00:00+00:00,LONG,56413.96625,H1|VAH|2021-04-18T23:00:00+00:00|LONG,2021-W16,2021-04-19 01:00:00+00:00,2021-04-19 07:00:00+00:00,56753.2,57405.8618,56270.7978,TP,0.010000000000000066,7,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,11547,2021-04-26 03:00:00+00:00,LONG,52191.34104166667,H1|VAH|2021-04-26T02:00:00+00:00|LONG,2021-W17,2021-04-26 04:00:00+00:00,2021-04-26 06:00:00+00:00,52419.73,53022.55689500001,51974.16229500001,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,11712,2021-05-03 00:00:00+00:00,LONG,56867.31979166667,H4|VAH|2021-05-02T20:00:00+00:00|LONG,2021-W18,2021-05-03 01:00:00+00:00,2021-05-03 01:00:00+00:00,57456.12,58116.86538,56967.74298,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,11880,2021-05-10 00:00:00+00:00,LONG,58360.5425,H1|VAH|2021-05-09T23:00:00+00:00|LONG,2021-W19,2021-05-10 01:00:00+00:00,2021-05-10 04:00:00+00:00,58913.17,59590.671455,58412.408055,TP,0.010000000000000066,4,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,12048,2021-05-17 00:00:00+00:00,SHORT,45918.734375,H1|VAL|2021-05-16T23:00:00+00:00|SHORT,2021-W20,2021-05-17 01:00:00+00:00,2021-05-17 01:00:00+00:00,45576.24,45052.11324,45963.63804,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,12217,2021-05-24 01:00:00+00:00,SHORT,35147.401041666664,H1|VAL|2021-05-24T00:00:00+00:00|SHORT,2021-W21,2021-05-24 02:00:00+00:00,2021-05-24 02:00:00+00:00,35073.05,34669.709925,35371.170925,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,12384,2021-05-31 00:00:00+00:00,SHORT,35528.47916666667,H4|VAL|2021-05-30T20:00:00+00:00|SHORT,2021-W22,2021-05-31 01:00:00+00:00,2021-05-31 01:00:00+00:00,35326.07,34919.820195,35626.341595,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,12552,2021-06-07 00:00:00+00:00,LONG,35817.09291666666,H4|VAH|2021-06-06T20:00:00+00:00|LONG,2021-W23,2021-06-07 01:00:00+00:00,2021-06-07 01:00:00+00:00,36290.43,36707.769945,35981.961345,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,12725,2021-06-14 05:00:00+00:00,LONG,39247.634375,H1|VAH|2021-06-14T04:00:00+00:00|LONG,2021-W24,2021-06-14 06:00:00+00:00,2021-06-14 08:00:00+00:00,39384.1,39837.01715,39049.33515,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,12889,2021-06-21 01:00:00+00:00,SHORT,35500.9375,H4|VAL|2021-06-20T20:00:00+00:00|SHORT,2021-W25,2021-06-21 02:00:00+00:00,2021-06-21 03:00:00+00:00,35283.87,34878.105495,35583.782895000004,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,13058,2021-06-28 02:00:00+00:00,LONG,34314.86875,H4|VAH|2021-06-27T20:00:00+00:00|LONG,2021-W26,2021-06-28 03:00:00+00:00,2021-06-28 06:00:00+00:00,34396.72,34792.28228000001,34104.34788,TP,0.010000000000000066,4,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,13224,2021-07-05 00:00:00+00:00,SHORT,35230.29104166667,H4|VAL|2021-07-04T20:00:00+00:00|SHORT,2021-W27,2021-07-05 01:00:00+00:00,2021-07-05 01:00:00+00:00,34836.66,34436.03841000001,35132.77161,TP,0.009999999999999844,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,13392,2021-07-12 00:00:00+00:00,SHORT,34174.76041666667,H1|VAL|2021-07-11T23:00:00+00:00|SHORT,2021-W28,2021-07-12 01:00:00+00:00,2021-07-12 03:00:00+00:00,34159.94,33767.10069000001,34450.29949,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,13560,2021-07-19 00:00:00+00:00,SHORT,31662.03125,H1|VAL|2021-07-18T23:00:00+00:00|SHORT,2021-W29,2021-07-19 01:00:00+00:00,2021-07-19 05:00:00+00:00,31587.46,31224.20421,31855.95341,SL,-0.009999999999999952,5,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,13731,2021-07-26 03:00:00+00:00,LONG,38235.965,H1|VAH|2021-07-26T02:00:00+00:00|LONG,2021-W30,2021-07-26 04:00:00+00:00,2021-07-26 06:00:00+00:00,38276.53,38716.710095,37951.179495000004,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,13898,2021-08-02 02:00:00+00:00,LONG,39666.86083333333,H1|VAH|2021-08-02T01:00:00+00:00|LONG,2021-W31,2021-08-02 03:00:00+00:00,2021-08-02 06:00:00+00:00,39773.38,40230.77387,39435.30627,TP,0.010000000000000066,4,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,14064,2021-08-09 00:00:00+00:00,SHORT,43577.699583333335,H4|VAL|2021-08-08T20:00:00+00:00|SHORT,2021-W32,2021-08-09 01:00:00+00:00,2021-08-09 03:00:00+00:00,43196.5,42699.74025,43563.670249999996,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,14232,2021-08-16 00:00:00+00:00,LONG,47214.70229166666,H1|VAH|2021-08-15T23:00:00+00:00|LONG,2021-W33,2021-08-16 01:00:00+00:00,2021-08-16 08:00:00+00:00,47568.91,48115.95246500001,47164.574265,SL,-0.010000000000000063,8,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,14400,2021-08-23 00:00:00+00:00,LONG,49362.86666666667,H1|VAH|2021-08-22T23:00:00+00:00|LONG,2021-W34,2021-08-23 01:00:00+00:00,2021-08-23 02:00:00+00:00,49453.82,50022.53893,49033.462530000004,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,14568,2021-08-30 00:00:00+00:00,SHORT,48766.35145833333,H1|VAL|2021-08-29T23:00:00+00:00|SHORT,2021-W35,2021-08-30 01:00:00+00:00,2021-08-30 03:00:00+00:00,48435.13,47878.126005,48846.828604999995,TP,0.009999999999999955,3,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,14737,2021-09-06 01:00:00+00:00,LONG,51781.875,H1|VAH|2021-09-06T00:00:00+00:00|LONG,2021-W36,2021-09-06 02:00:00+00:00,2021-09-06 11:00:00+00:00,51835.09,52431.193535,51394.491734999996,SL,-0.010000000000000063,10,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,14907,2021-09-13 03:00:00+00:00,SHORT,44935.085625,H4|VAL|2021-09-12T20:00:00+00:00|SHORT,2021-W37,2021-09-13 04:00:00+00:00,2021-09-13 12:00:00+00:00,44630.29,44117.041665000004,45009.647465,SL,-0.009999999999999952,9,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,15074,2021-09-20 02:00:00+00:00,SHORT,46857.39583333333,H4|VAL|2021-09-19T20:00:00+00:00|SHORT,2021-W38,2021-09-20 03:00:00+00:00,2021-09-20 03:00:00+00:00,45952.0,45423.552,46342.592,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,15240,2021-09-27 00:00:00+00:00,LONG,43536.875,H4|VAH|2021-09-26T20:00:00+00:00|LONG,2021-W39,2021-09-27 01:00:00+00:00,2021-09-27 09:00:00+00:00,43851.2,44355.4888,43478.4648,SL,-0.009999999999999952,9,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,15408,2021-10-04 00:00:00+00:00,SHORT,48181.115625,H1|VAL|2021-10-03T23:00:00+00:00|SHORT,2021-W40,2021-10-04 01:00:00+00:00,2021-10-04 03:00:00+00:00,47855.01,47304.677385,48261.777584999996,TP,0.009999999999999955,3,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,15578,2021-10-11 02:00:00+00:00,LONG,55508.434583333335,H1|VAH|2021-10-11T01:00:00+00:00|LONG,2021-W41,2021-10-11 03:00:00+00:00,2021-10-11 03:00:00+00:00,55843.01,56485.204615,55368.34441500001,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,15748,2021-10-18 04:00:00+00:00,LONG,62205.151874999996,H1|VAH|2021-10-18T03:00:00+00:00|LONG,2021-W42,2021-10-18 05:00:00+00:00,2021-10-18 07:00:00+00:00,62404.59,63122.242785,61874.150985,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,15912,2021-10-25 00:00:00+00:00,LONG,60931.20104166667,H1|VAH|2021-10-24T23:00:00+00:00|LONG,2021-W43,2021-10-25 01:00:00+00:00,2021-10-25 07:00:00+00:00,61866.19,62577.65118500001,61340.327385000004,TP,0.010000000000000066,7,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,16080,2021-11-01 00:00:00+00:00,LONG,61512.95833333333,H1|VAH|2021-10-31T23:00:00+00:00|LONG,2021-W44,2021-11-01 01:00:00+00:00,2021-11-01 02:00:00+00:00,61617.76,62326.36424,61094.009040000004,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,16251,2021-11-08 03:00:00+00:00,LONG,65261.04166666667,H1|VAH|2021-11-08T02:00:00+00:00|LONG,2021-W45,2021-11-08 04:00:00+00:00,2021-11-08 06:00:00+00:00,65274.99,66025.65238500001,64720.152585,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,16422,2021-11-15 06:00:00+00:00,SHORT,65721.67395833334,H4|VAL|2021-11-15T00:00:00+00:00|SHORT,2021-W46,2021-11-15 07:00:00+00:00,2021-11-15 09:00:00+00:00,65720.01,64964.229885,66278.630085,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,16584,2021-11-22 00:00:00+00:00,SHORT,58573.95833333333,H4|VAL|2021-11-21T20:00:00+00:00|SHORT,2021-W47,2021-11-22 01:00:00+00:00,2021-11-22 02:00:00+00:00,58157.29,57488.481165000005,58651.626964999996,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,16756,2021-11-29 04:00:00+00:00,SHORT,57392.25,H4|VAL|2021-11-29T00:00:00+00:00|SHORT,2021-W48,2021-11-29 05:00:00+00:00,2021-11-29 17:00:00+00:00,57299.46,56640.51621,57786.50541,SL,-0.009999999999999952,13,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,16920,2021-12-06 00:00:00+00:00,SHORT,49247.93229166667,H1|VAL|2021-12-05T23:00:00+00:00|SHORT,2021-W49,2021-12-06 01:00:00+00:00,2021-12-06 03:00:00+00:00,48741.78,48181.24953,49156.08513,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,17088,2021-12-13 00:00:00+00:00,SHORT,49877.628749999996,H4|VAL|2021-12-12T20:00:00+00:00|SHORT,2021-W50,2021-12-13 01:00:00+00:00,2021-12-13 01:00:00+00:00,49630.94,49060.18419000001,50052.80299,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,17260,2021-12-20 04:00:00+00:00,LONG,46722.51041666667,H4|VAH|2021-12-20T00:00:00+00:00|LONG,2021-W51,2021-12-20 05:00:00+00:00,2021-12-20 05:00:00+00:00,46950.76,47490.69374,46551.67854,SL,-0.010000000000000063,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,43968,2025-01-06 00:00:00+00:00,SHORT,98220.92291666666,H4|VAL|2025-01-05T20:00:00+00:00|SHORT,2025-W02,2025-01-06 01:00:00+00:00,2025-01-06 02:00:00+00:00,98185.3,97056.16905000001,99019.87505,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,reference_validation,2.0
