family,lookback_min,state_bin,hold_min,year,N,WR,net,exp,PF,DD,LS
RV,60,HIGH,360,2024,80,52.5,-66.78190806660274,-0.8347738508325342,0.8112120352634195,111.67285208520768,6
RV,60,HIGH,720,2022,122,51.63934426229508,-76.62595796059571,-0.6280816226278337,0.9176264928371811,306.1145766176801,7
RV,60,HIGH,720,2023,41,43.90243902439025,-56.60088860745788,-1.3805094782306802,0.6946307407242208,93.26893554976958,6
RV,60,HIGH,720,2024,80,55.00000000000001,-20.993444735606957,-0.262418059195087,0.9486968675259864,99.64763948901161,4
RV,60,HIGH,960,2022,122,60.65573770491803,-10.644773977744169,-0.0872522457192145,0.989218658805269,343.3851430442423,5
RV,60,HIGH,960,2023,41,43.90243902439025,-29.298009042186436,-0.7145855863947911,0.8308967047486532,68.22705033228912,4
RV,60,HIGH,960,2024,80,50.0,-2.448256491296533,-0.030603206141206662,0.9935115152209967,89.03911017923578,3
RV,120,LOW,60,2022,122,34.42622950819672,-84.19757140645733,-0.6901440279217814,0.5148646663003859,104.62846618341243,9
RV,120,LOW,60,2023,267,30.711610486891384,-180.81386762179025,-0.6772054967108249,0.4177095473942597,185.7615997779563,13
RV,120,LOW,60,2024,163,28.834355828220858,-157.56717052069928,-0.9666697577957011,0.3644947774182879,157.56717052069916,10
RV,120,LOW,120,2022,122,37.704918032786885,-111.80101628641734,-0.9164017728394863,0.5225616552214962,127.0390631119519,11
RV,120,LOW,120,2023,267,38.951310861423224,-151.563501701878,-0.5676535644265094,0.6268989773159949,160.47754491973433,8
RV,120,LOW,120,2024,163,44.785276073619634,-58.33969092982675,-0.35791221429341563,0.765125930607299,111.81867347935108,6
RV,120,LOW,240,2022,122,41.80327868852459,-72.51476310818335,-0.5943833041654373,0.7822399044128038,88.11914194712678,6
RV,120,LOW,240,2023,267,45.69288389513109,-109.53308906114829,-0.4102362886185329,0.7905806079204502,184.75289638195912,11
RV,120,LOW,240,2024,163,46.62576687116564,-43.56299703884278,-0.26725765054504774,0.8716027187959243,156.2345458670629,6
RV,120,LOW,360,2022,122,39.34426229508197,-77.17972426191879,-0.6326206906714655,0.7876820895744646,150.02103868886016,9
RV,120,LOW,360,2023,267,43.445692883895134,-98.77909254377121,-0.36995914810401204,0.8276237707870208,204.35453687497926,9
RV,120,LOW,360,2024,163,43.558282208588956,24.3007406975525,0.14908429875799079,1.063548837902068,155.52922308173578,6
RV,120,LOW,720,2022,122,38.52459016393443,-177.1237721963742,-1.4518341983309362,0.6930976564728215,182.07210251362085,7
RV,120,LOW,720,2023,267,44.569288389513105,151.58389103844632,0.567729928982945,1.2191428239594782,125.01277435506525,9
RV,120,LOW,720,2024,163,47.85276073619632,107.99057419529979,0.6625188600938637,1.2083988974133248,163.95214235328874,8
RV,120,LOW,960,2022,122,40.98360655737705,-180.49006803117916,-1.4794267871408129,0.7180701176953227,239.8479495564862,6
RV,120,LOW,960,2023,267,45.69288389513109,126.49753009446906,0.47377352095306763,1.1705544230488767,178.55005897437673,7
RV,120,LOW,960,2024,163,48.466257668711656,114.00180817147879,0.6993975961440416,1.1959659318582085,181.0681595541013,6
RV,120,MID,60,2022,121,36.36363636363637,-122.57672627975485,-1.0130307957004534,0.5413348635938453,124.28124612949446,11
RV,120,MID,60,2023,63,30.158730158730158,-44.28401372895789,-0.7029208528406014,0.5670592100080236,46.012300729665505,11
RV,120,MID,60,2024,124,43.54838709677419,-44.36073272745119,-0.3577478445762193,0.7770658900962943,61.390705249658915,6
RV,120,MID,120,2022,121,32.231404958677686,-200.5263355821983,-1.6572424428280852,0.446778488368101,206.75945325806276,11
RV,120,MID,120,2023,63,38.095238095238095,-13.395246634485972,-0.21262296245215828,0.8889299323772084,45.346113004352944,8
RV,120,MID,120,2024,124,46.774193548387096,-49.97749160970807,-0.4030442871750651,0.8008341829516463,84.21624566659311,8
RV,120,MID,240,2022,121,42.97520661157025,-229.92100471190733,-1.900173592660391,0.5501672611968612,235.5609572592643,7
RV,120,MID,240,2023,63,46.03174603174603,24.72864719318908,0.39251820941569965,1.1617961645330297,53.62109419017417,10
RV,120,MID,240,2024,124,48.38709677419355,-109.79480466175471,-0.885441973078667,0.7100451499678335,131.93525605596605,6
RV,120,MID,360,2022,121,42.97520661157025,-192.48196033472317,-1.5907600027663071,0.6652628893279093,204.5273142044221,7
RV,120,MID,360,2023,63,39.682539682539684,2.130705206543981,0.033820717564190174,1.0106408574898091,91.44866416899116,12
RV,120,MID,360,2024,124,54.83870967741935,-113.41370105616436,-0.9146266214206803,0.7208441373450003,134.8247568723047,7
RV,120,MID,720,2022,121,36.36363636363637,-550.1006941137296,-4.546286728212641,0.41585242226633906,620.80830587383,6
RV,120,MID,720,2023,63,39.682539682539684,-20.25866716777195,-0.3215661455201897,0.9179783771926427,87.7143233811121,12
RV,120,MID,720,2024,123,52.03252032520326,-143.87705119912206,-1.1697321235700981,0.7513502013900899,223.43032896513876,5
RV,120,MID,960,2022,121,47.93388429752066,-464.4700650403229,-3.8385955788456436,0.5382311677350795,551.2377385546869,6
RV,120,MID,960,2023,63,41.269841269841265,-2.2401235379768565,-0.03555751647582312,0.9908048239716429,88.20622404877403,9
RV,120,MID,960,2024,123,48.78048780487805,-98.43501292247764,-0.8002846579063223,0.8337345818632369,232.3738563197379,5
RV,120,HIGH,60,2022,122,42.62295081967213,-71.76717019215116,-0.5882554933782882,0.7928283905891753,188.47819148145697,8
RV,120,HIGH,60,2023,35,28.57142857142857,-45.75547946185644,-1.3072994131958982,0.29329222850676273,52.09884708642056,14
RV,120,HIGH,60,2024,79,41.77215189873418,-55.32060498888458,-0.7002608226441086,0.6673052109656561,93.53312616192335,8
RV,120,HIGH,120,2022,122,39.34426229508197,-146.7193557069268,-1.2026176697289082,0.6804939343409495,232.55512511993464,6
RV,120,HIGH,120,2023,35,40.0,-25.906033637560114,-0.7401723896445747,0.4950363350411122,32.620638198593596,5
RV,120,HIGH,120,2024,79,41.77215189873418,-91.79074302040262,-1.1619081394987674,0.588714450001726,109.88599907729916,8
RV,120,HIGH,240,2022,122,44.26229508196721,-187.3061535669804,-1.5352963407129543,0.7079297598450277,277.4959776798305,10
RV,120,HIGH,240,2023,35,42.857142857142854,-21.95732671892126,-0.6273521919691788,0.7273436234757209,30.940941460142696,6
RV,120,HIGH,240,2024,79,45.56962025316456,-138.62444872949828,-1.7547398573354214,0.603463055617795,154.6538258776135,6
RV,120,HIGH,360,2022,122,45.90163934426229,-170.38361365886587,-1.3965869972038185,0.7777431177729925,293.08753589922327,7
RV,120,HIGH,360,2023,35,51.42857142857142,-83.3037347821165,-2.3801067080604716,0.4593054073096745,89.14370761977537,5
RV,120,HIGH,360,2024,79,46.835443037974684,-32.0483012357053,-0.4056746991861431,0.900785495023895,89.11178599879626,5
RV,120,HIGH,720,2022,122,53.278688524590166,-54.86655602196532,-0.44972586903250267,0.939665148262911,263.6747915737001,6
RV,120,HIGH,720,2023,35,45.714285714285715,-18.30592845886488,-0.5230265273961394,0.865481491828758,41.68519075197482,5
RV,120,HIGH,720,2024,79,54.43037974683544,52.78760062942855,0.6681974763218804,1.1445235701936358,82.47569681034655,5
RV,120,HIGH,960,2022,122,55.73770491803278,-44.39161572255226,-0.36386570264387097,0.9543418288246779,327.979614982962,6
RV,120,HIGH,960,2023,35,45.714285714285715,-32.70968022980359,-0.9345622922801026,0.7624686355374177,58.87614093167128,4
RV,120,HIGH,960,2024,79,51.89873417721519,104.38776625716005,1.321364129837469,1.325349905533755,54.83266731535197,3
RV,240,LOW,60,2022,122,30.327868852459016,-123.16156897012725,-1.0095210571321906,0.3799762360530075,130.2317063586433,9
RV,240,LOW,60,2023,288,29.86111111111111,-221.50896068016652,-0.7691283356950227,0.37835543443698644,222.01298682128686,13
RV,240,LOW,60,2024,192,32.29166666666667,-161.7721764822832,-0.8425634191785583,0.441416642050291,161.77217648228316,10
RV,240,LOW,120,2022,122,31.967213114754102,-125.89652455521356,-1.0319387258624062,0.47386209579408334,135.26036850779946,11
RV,240,LOW,120,2023,288,38.54166666666667,-186.22481000486258,-0.6466139236279951,0.5777302004321129,187.07529809104656,9
RV,240,LOW,120,2024,192,46.35416666666667,-64.60919181063068,-0.3365062073470348,0.7943326529175279,112.63510461722738,7
RV,240,LOW,240,2022,122,41.80327868852459,-93.25317759422188,-0.7643703081493597,0.7015172240105958,97.84760765582823,6
RV,240,LOW,240,2023,288,44.79166666666667,-104.43944731366221,-0.36263696983910493,0.8064251072777984,162.32650162388262,11
RV,240,LOW,240,2024,192,48.95833333333333,-49.00711053712766,-0.2552453673808732,0.8845905321421994,132.31493555729094,7
RV,240,LOW,360,2022,122,38.52459016393443,-118.36159464774556,-0.9701770053093899,0.6775777146611738,133.6175498939183,9
RV,240,LOW,360,2023,288,42.01388888888889,-95.81057460340625,-0.33267560626182724,0.8484089394430459,199.8073353611914,9
RV,240,LOW,360,2024,192,46.35416666666667,-10.255812147641052,-0.05341568826896381,0.9792985532143732,128.5778162707649,5
RV,240,LOW,720,2022,122,38.52459016393443,-222.60937213204966,-1.8246669846889316,0.6219381780843277,253.65268122209912,7
RV,240,LOW,720,2023,288,43.40277777777778,119.87704802683561,0.4162397500931792,1.1541640756672296,125.17701245638682,9
RV,240,LOW,720,2024,191,49.73821989528796,76.97547307462229,0.40301294803467164,1.1118380048318472,226.27409202977645,9
RV,240,LOW,960,2022,122,44.26229508196721,-200.5409295034039,-1.6437781106836384,0.6895355651115789,238.21444950050048,6
RV,240,LOW,960,2023,288,45.13888888888889,124.281695661463,0.431533665491191,1.1516820526156082,139.38058794112055,7
RV,240,LOW,960,2024,191,51.30890052356021,152.08984447125047,0.7962819082264423,1.2169871375987036,245.4144900131102,6
RV,240,MID,60,2022,121,42.97520661157025,-70.35425432575683,-0.5814401183946846,0.6758507433502825,91.89171309072287,9
RV,240,MID,60,2023,61,34.42622950819672,-32.01008337961458,-0.5247554652395833,0.6270605227147595,41.86843774294766,10
RV,240,MID,60,2024,121,41.32231404958678,-91.220323783971,-0.7538869734212479,0.5895662518472883,116.19500760529178,8
RV,240,MID,120,2022,121,40.49586776859504,-153.63237625487926,-1.2696890599576798,0.5362959015095462,163.8540633833327,8
RV,240,MID,120,2023,61,42.62295081967213,2.1467602344288443,0.03519279072834171,1.0210221589890474,40.63399340886055,4
RV,240,MID,120,2024,121,39.66942148760331,-138.0339495802982,-1.1407764428123819,0.5081846461042246,163.06000270121731,11
RV,240,MID,240,2022,121,43.80165289256198,-147.86690993092972,-1.222040577941568,0.6937131556875122,173.9851724571905,7
RV,240,MID,240,2023,61,47.540983606557376,-9.702096954216353,-0.15905076974125168,0.9465817393285226,73.19127655348092,4
RV,240,MID,240,2024,121,42.14876033057851,-239.7072095828088,-1.9810513188661882,0.47872242614367183,267.77323554716594,8
RV,240,MID,360,2022,121,43.80165289256198,-177.00957848594777,-1.4628890783962625,0.6945860578954759,209.45358654949385,5
RV,240,MID,360,2023,61,45.90163934426229,-92.58633237450506,-1.5178087274509027,0.6324679604475656,132.86269802484287,6
RV,240,MID,360,2024,121,49.586776859504134,-183.24537088510039,-1.5144245527694247,0.589857148704777,222.0012418618396,5
RV,240,MID,720,2022,121,38.84297520661157,-492.51621386378,-4.0703819327585125,0.45765263733361605,509.3024797509651,7
RV,240,MID,720,2023,61,40.98360655737705,-36.23174525543225,-0.5939630369742992,0.8587203805707276,85.41007526985925,6
RV,240,MID,720,2024,121,49.586776859504134,-197.89807286813755,-1.6355212633730376,0.6506455091157484,242.95259081592005,6
RV,240,MID,960,2022,121,46.28099173553719,-411.9237025476745,-3.404328120228715,0.5593844400659649,418.3582262664925,8
RV,240,MID,960,2023,61,44.26229508196721,-35.41147658960451,-0.5805160096656478,0.8624842778410875,83.58403830604145,6
RV,240,MID,960,2024,121,42.14876033057851,-163.69616564133258,-1.3528608730688643,0.719664743768723,235.21446556076546,7
RV,240,HIGH,60,2022,122,40.16393442622951,-85.02564458247926,-0.6969315129711414,0.7711489828664504,165.0014238793246,5
RV,240,HIGH,60,2023,16,25.0,-17.334316752823476,-1.0833947970514672,0.5102425263419659,24.13795118726194,9
RV,240,HIGH,60,2024,53,41.509433962264154,-4.256007970780842,-0.08030203718454418,0.9580031871723002,41.32723046417699,8
RV,240,HIGH,120,2022,122,36.885245901639344,-179.51780676544956,-1.4714574325036849,0.6300476168545848,224.83704363117386,7
RV,240,HIGH,120,2023,16,31.25,-6.786732203490345,-0.4241707627181466,0.8061099379634754,27.12655013184522,5
RV,240,HIGH,120,2024,53,50.943396226415096,2.5352158309914268,0.047834260962102394,1.0198536821699835,34.62000209340154,6
RV,240,HIGH,240,2022,122,43.44262295081967,-248.62183386191953,-2.0378838841140943,0.6398022611376967,307.17898146605035,9
RV,240,HIGH,240,2023,16,50.0,7.37977568099808,0.46123598006238,1.209375516310794,20.835498321459948,3
RV,240,HIGH,240,2024,53,50.943396226415096,-3.2679303101593007,-0.06165906245583586,0.9821473220380851,63.12286918406628,6
RV,240,HIGH,360,2022,122,45.90163934426229,-144.6741251218144,-1.1858534846050361,0.8092546318691077,291.640506217446,7
RV,240,HIGH,360,2023,16,62.5,8.444784858567598,0.5277990536604749,1.194567214197293,30.930116427782366,3
RV,240,HIGH,360,2024,53,50.943396226415096,72.33992143842423,1.364904178083476,1.4268111154385146,33.477641120264494,5
RV,240,HIGH,720,2022,122,50.81967213114754,-66.96543633623949,-0.5488970191495041,0.9280931170173188,308.30423248127454,7
RV,240,HIGH,720,2023,16,62.5,29.373992640406193,1.835874540025387,1.7209877681056243,29.221282090580303,3
RV,240,HIGH,720,2024,53,56.60377358490566,137.82372341912154,2.6004476116815383,1.664745159513739,53.63324155728471,3
RV,240,HIGH,960,2022,122,54.09836065573771,-76.88711674297605,-0.6302222683850496,0.9258907824926825,355.77898719719,5
RV,240,HIGH,960,2023,16,43.75,2.677507254830081,0.16734420342688006,1.058023440149872,31.925625763004973,3
RV,240,HIGH,960,2024,53,58.490566037735846,131.56088267624327,2.4822808052121372,1.627138347323112,43.7066836883328,3
RV,360,LOW,60,2022,122,31.147540983606557,-116.10352100731107,-0.9516682049779596,0.3937864538853446,123.17365839582716,9
RV,360,LOW,60,2023,298,29.86577181208054,-233.87824177920814,-0.7848263146953294,0.3880187880069164,234.38226792032853,13
RV,360,LOW,60,2024,201,33.83084577114428,-149.9918453448476,-0.7462280862927742,0.49430381604195184,149.9918453448476,11
RV,360,LOW,120,2022,122,32.78688524590164,-103.68840474694055,-0.8499049569421356,0.5614880812158247,113.05224869952637,9
RV,360,LOW,120,2023,298,37.919463087248324,-199.37012502868856,-0.6690272651969414,0.5853923420960306,200.2206131148726,9
RV,360,LOW,120,2024,201,47.76119402985074,-59.91819731430814,-0.29810048415078677,0.8201846096231764,115.48224558968221,8
RV,360,LOW,240,2022,122,40.16393442622951,-98.630346823366,-0.8084454657652951,0.6823183584933756,103.2247768849723,6
RV,360,LOW,240,2023,298,43.95973154362416,-128.85076581560793,-0.4323851201866038,0.7859585578776932,187.30668958101023,10
RV,360,LOW,240,2024,201,48.258706467661696,-59.05876866373427,-0.293824719720071,0.8699672900996379,137.919276287736,6
RV,360,LOW,360,2022,122,39.34426229508197,-123.12190408396425,-1.009195935114461,0.6628350822377275,150.84998547179904,7
RV,360,LOW,360,2023,298,41.946308724832214,-136.3643010810863,-0.4575983257754574,0.8080587331753413,234.69630607617142,9
RV,360,LOW,360,2024,201,47.2636815920398,-16.31457036314937,-0.08116701673208643,0.9689300430627187,122.09621930562626,5
RV,360,LOW,720,2022,122,39.34426229508197,-220.09345646297615,-1.8040447251063618,0.6200719956460444,247.71503492923813,6
RV,360,LOW,720,2023,298,43.288590604026844,108.48092948082592,0.3640299647007581,1.1277517073298604,149.40837112385344,9
RV,360,LOW,720,2024,200,49.5,36.37062217138926,0.18185311085694628,1.0492069832398834,234.0505182151934,9
RV,360,LOW,960,2022,122,42.62295081967213,-226.18789648296382,-1.8539991514997034,0.6576096447804602,260.5465550812245,6
RV,360,LOW,960,2023,298,44.966442953020135,124.87282233722573,0.41903631656787155,1.140739575614773,164.53389234961648,7
RV,360,LOW,960,2024,200,51.0,136.73719687812923,0.6836859843906461,1.1884614108987555,245.2254353065106,6
RV,360,MID,60,2022,121,41.32231404958678,-47.434450455601905,-0.3920202516991893,0.7896901200350593,89.5268053220512,10
RV,360,MID,60,2023,48,33.33333333333333,-21.423487266373463,-0.4463226513827805,0.6286719396794199,31.61165421122708,10
RV,360,MID,60,2024,122,40.98360655737705,-105.33557132759759,-0.8634063223573573,0.5355465947811173,125.24168208869563,11
RV,360,MID,120,2022,121,39.66942148760331,-127.61454804168032,-1.0546656862948787,0.5950743736000741,173.01493262727664,8
RV,360,MID,120,2023,48,43.75,9.480698709598755,0.19751455644997407,1.1492888811191562,27.14629100941938,6
RV,360,MID,120,2024,122,37.704918032786885,-128.61932385325935,-1.0542567528955684,0.5314901691653657,150.38232103990657,13
RV,360,MID,240,2022,121,43.80165289256198,-141.27577925495282,-1.1675684235946515,0.7188440382957563,194.3286662733431,8
RV,360,MID,240,2023,48,50.0,8.416783640716218,0.17534965918158787,1.0741472639920404,51.35320308374826,9
RV,360,MID,240,2024,122,45.08196721311475,-207.07065595851225,-1.6973004586763298,0.5355733127872414,235.13668192286943,6
RV,360,MID,360,2022,121,42.14876033057851,-153.93849807908683,-1.2722189923891474,0.733558934842809,190.28563013530163,8
RV,360,MID,360,2023,48,43.75,-58.249285451004724,-1.213526780229265,0.6424375955044868,100.54533197326619,7
RV,360,MID,360,2024,122,50.0,-133.2763000769093,-1.0924286891549944,0.6883605578916299,172.0321710536485,6
RV,360,MID,720,2022,121,39.66942148760331,-363.6142858990029,-3.005076742966966,0.5618236759951462,412.85077795702404,7
RV,360,MID,720,2023,48,39.58333333333333,-52.682828650815836,-1.09755893022533,0.6966818727111552,92.56676284885921,7
RV,360,MID,720,2024,122,53.278688524590166,-81.2995852017305,-0.6663900426371352,0.844640459845609,159.6846109058021,6
RV,360,MID,960,2022,121,48.760330578512395,-270.33618751814447,-2.234183367918549,0.6744222263803594,342.35654127167675,5
RV,360,MID,960,2023,48,45.83333333333333,-58.506247944705066,-1.2188801655146888,0.6668299188493537,82.81532850051495,4
RV,360,MID,960,2024,122,45.08196721311475,-105.83783022256651,-0.8675231985456271,0.8159271103427211,196.65923769024948,8
RV,360,HIGH,60,2022,122,40.98360655737705,-115.00349641545033,-0.9426516099627076,0.6893036777457714,188.53235239870003,6
RV,360,HIGH,60,2023,19,31.57894736842105,-15.551631767022966,-0.8185069351064719,0.5874123422297793,23.943315614256356,9
RV,360,HIGH,60,2024,43,37.2093023255814,-1.921091564589811,-0.04467654801371654,0.9786086276549254,35.052741181474794,7
RV,360,HIGH,120,2022,122,36.885245901639344,-227.74375478692153,-1.8667520884173896,0.5483379273302033,285.71978253069085,7
RV,360,HIGH,120,2023,19,42.10526315789473,-0.9753556548342681,-0.05133450814917201,0.9711097365594146,22.292619654302456,2
RV,360,HIGH,120,2024,43,51.162790697674424,-11.570404392369944,-0.2690791719155801,0.8991704318452352,31.705082554783573,5
RV,360,HIGH,240,2022,122,45.08196721311475,-249.8357953087522,-2.0478343877766574,0.6284873847277527,269.6144492129058,7
RV,360,HIGH,240,2023,19,57.89473684210527,13.672213588011221,0.7195901888426959,1.3343051675445896,14.54999887024158,2
RV,360,HIGH,240,2024,43,46.51162790697674,-25.85282580784926,-0.6012285071592851,0.8456413338907188,69.30609075731277,5
RV,360,HIGH,360,2022,122,46.72131147540984,-162.98489609245667,-1.3359417712496449,0.7861693368437777,248.13392077403674,7
RV,360,HIGH,360,2023,19,68.42105263157895,14.661464412747277,0.7716560217235409,1.2715337014040913,21.570731313624634,2
RV,360,HIGH,360,2024,43,46.51162790697674,28.429608845741477,0.6611536940870111,1.1788751833159985,37.67595420975874,5
RV,360,HIGH,720,2022,122,49.18032786885246,-198.38327997009014,-1.6260924587712307,0.805330660308269,271.6078609997325,6
RV,360,HIGH,720,2023,19,63.1578947368421,57.22119458179945,3.011641820094708,2.101538958252005,19.73558993159316,2
RV,360,HIGH,720,2024,43,48.837209302325576,61.830086655947525,1.4379089919987798,1.3097039880867851,61.166529224461584,4
RV,360,HIGH,960,2022,122,53.278688524590166,-192.827664792946,-1.580554629450377,0.8289569062818989,334.829788974476,6
RV,360,HIGH,960,2023,19,42.10526315789473,25.181151934167907,1.3253237860088372,1.4186802584784528,31.10910999274055,3
RV,360,HIGH,960,2024,43,53.48837209302325,89.05519485059848,2.071051043037174,1.4588027265055783,43.716396678435544,3
RANGE_POS,15,LOW,60,2022,122,41.80327868852459,-60.21839113716713,-0.49359336997677977,0.7214263098027135,90.13317449227154,6
RANGE_POS,15,LOW,60,2023,134,27.611940298507463,-116.30928239730433,-0.8679797193828681,0.34722212909249806,123.55190261533393,13
RANGE_POS,15,LOW,60,2024,128,42.1875,-48.82973205088045,-0.38148228164750353,0.7408978794095737,68.08175527147259,6
RANGE_POS,15,LOW,120,2022,122,30.327868852459016,-174.76016581517092,-1.4324603755341878,0.47963961571666724,194.82650817411806,10
RANGE_POS,15,LOW,120,2023,134,35.82089552238806,-151.0744301174249,-1.1274211202792903,0.3860393746464226,179.9310012353224,7
RANGE_POS,15,LOW,120,2024,128,52.34375,-69.42206938479725,-0.5423599170687285,0.7290848090375825,95.5662824294293,5
RANGE_POS,15,LOW,240,2022,122,38.52459016393443,-265.91236633640005,-2.1796095601344265,0.4996397238998689,268.0141539399855,11
RANGE_POS,15,LOW,240,2023,134,39.55223880597015,-98.42750115696009,-0.7345335907235828,0.6370549249093166,143.1939165077686,7
RANGE_POS,15,LOW,240,2024,128,52.34375,-138.01912937716284,-1.0782744482590847,0.6700332160629243,193.60877622045473,6
RANGE_POS,15,LOW,360,2022,122,40.98360655737705,-342.9164577598158,-2.8107906373755394,0.4793926858185162,345.2263560406873,7
RANGE_POS,15,LOW,360,2023,134,40.298507462686565,-92.50260094606264,-0.6903179175079301,0.6799710860413595,142.48012211202865,7
RANGE_POS,15,LOW,360,2024,128,51.5625,-83.8296142474235,-0.6549188613079961,0.8051364681641353,156.35787614097944,5
RANGE_POS,15,LOW,720,2022,122,35.24590163934426,-490.15725500777245,-4.017682418096496,0.44114905229127555,493.7923483756205,8
RANGE_POS,15,LOW,720,2023,134,35.82089552238806,-66.1245004386878,-0.49346642118423734,0.8242967440901896,138.48005450100544,8
RANGE_POS,15,LOW,720,2024,127,55.118110236220474,-3.2743612912776996,-0.025782372372265352,0.9942707750095978,217.47230141768398,6
RANGE_POS,15,LOW,960,2022,122,44.26229508196721,-371.554139077271,-3.0455257301415655,0.5667757126897633,375.3633897091329,7
RANGE_POS,15,LOW,960,2023,134,37.3134328358209,-87.35719903152346,-0.6519193957576378,0.7891745216799215,178.49243767978976,12
RANGE_POS,15,LOW,960,2024,127,53.54330708661418,126.21230836774956,0.9937977036830674,1.2332992909839622,195.2753342479473,5
RANGE_POS,15,MID,60,2022,121,33.88429752066116,-153.9309422355882,-1.2721565474015553,0.43443716518920045,170.58102632809545,8
RANGE_POS,15,MID,60,2023,103,30.097087378640776,-62.016104280109744,-0.6020980998068907,0.5273810331977026,69.84518764176781,8
RANGE_POS,15,MID,60,2024,111,34.234234234234236,-103.89984503240093,-0.9360346399315399,0.42710627983277333,115.5739522268863,9
RANGE_POS,15,MID,120,2022,121,38.01652892561984,-124.27345638701982,-1.0270533585704118,0.601175735921567,137.3475019248642,8
RANGE_POS,15,MID,120,2023,103,40.77669902912621,-2.705061483239023,-0.02626273284698081,0.9816837091946098,46.1615095256218,7
RANGE_POS,15,MID,120,2024,111,43.24324324324324,-21.623355986325603,-0.19480500888581623,0.876566918018462,61.04732708101584,5
RANGE_POS,15,MID,240,2022,121,39.66942148760331,-108.54824901811283,-0.8970929670918415,0.7483619913344304,177.42265413699425,8
RANGE_POS,15,MID,240,2023,103,49.51456310679612,0.6251632920620591,0.0060695465248743604,1.0029032252515537,68.11393937288508,4
RANGE_POS,15,MID,240,2024,111,45.04504504504504,-46.95039944247703,-0.4229765715538471,0.8180692411881959,72.35979160183271,6
RANGE_POS,15,MID,360,2022,121,38.01652892561984,-112.49103087363466,-0.9296779411044187,0.786960682115576,182.94591077281916,12
RANGE_POS,15,MID,360,2023,103,42.71844660194174,-62.74616125295596,-0.6091860315820967,0.7970966839077958,137.00760476753504,6
RANGE_POS,15,MID,360,2024,111,45.94594594594595,-38.3004901437007,-0.34504946075406034,0.8693698846484892,61.04721093789021,9
RANGE_POS,15,MID,720,2022,121,42.97520661157025,-298.22179783028355,-2.4646429572750708,0.6716292473687901,386.38712301331765,6
RANGE_POS,15,MID,720,2023,103,44.66019417475729,42.08802889724454,0.40862163977907323,1.1336817835175836,66.10188595167394,6
RANGE_POS,15,MID,720,2024,111,51.35135135135135,-38.60185985016929,-0.3477645031546783,0.9074091851817034,148.38366354248504,4
RANGE_POS,15,MID,960,2022,121,47.107438016528924,-307.75723467600824,-2.543448220462878,0.6863515926856346,418.5349158993844,6
RANGE_POS,15,MID,960,2023,103,44.66019417475729,12.914390466395847,0.12538243171258104,1.0396406753050067,74.13060544506588,7
RANGE_POS,15,MID,960,2024,111,46.846846846846844,-114.30028750631331,-1.0297323198766966,0.7632244595756015,192.3820806293735,4
RANGE_POS,15,HIGH,60,2022,122,37.704918032786885,-64.39213450560803,-0.5278043811935084,0.7845521578155713,116.57045346949405,9
RANGE_POS,15,HIGH,60,2023,128,33.59375,-92.5279741351905,-0.7228747979311758,0.44975900342305625,92.52797413519048,13
RANGE_POS,15,HIGH,60,2024,127,33.07086614173229,-104.51893115375366,-0.822983709872076,0.5705683946921829,110.3898900789706,8
RANGE_POS,15,HIGH,120,2022,122,40.98360655737705,-160.0130853733517,-1.311582666994686,0.6081966282530031,202.84736825921152,8
RANGE_POS,15,HIGH,120,2023,128,40.625,-37.085290373260165,-0.28972883104109504,0.7988643997101567,50.89907217412469,7
RANGE_POS,15,HIGH,120,2024,127,38.582677165354326,-109.0625001888146,-0.8587598440064141,0.6253026662902044,121.74827543224059,6
RANGE_POS,15,HIGH,240,2022,122,50.81967213114754,-115.28130603255816,-0.9449287379717882,0.779418791338046,142.69197460216847,5
RANGE_POS,15,HIGH,240,2023,128,48.4375,-8.959430721982443,-0.06999555251548784,0.9668017245477106,70.6114771547908,5
RANGE_POS,15,HIGH,240,2024,127,43.30708661417323,-107.01272161045586,-0.8426198552004398,0.7264382242396982,165.52156351052582,7
RANGE_POS,15,HIGH,360,2022,122,49.18032786885246,15.362190377942628,0.12591959326182484,1.0296323531451494,97.54710542047108,8
RANGE_POS,15,HIGH,360,2023,128,47.65625,-24.703359920325177,-0.19299499937754044,0.9249282919605878,88.8964595811409,6
RANGE_POS,15,HIGH,360,2024,127,46.45669291338583,0.9688427968069764,0.007628683439425011,1.0024951251428293,142.92673426084164,6
RANGE_POS,15,HIGH,720,2022,122,50.0,6.288030505986809,0.051541233655629584,1.009779966785119,114.88699754558098,8
RANGE_POS,15,HIGH,720,2023,128,51.5625,137.05576695325274,1.070748179322287,1.3572788775518039,84.09857857582905,5
RANGE_POS,15,HIGH,720,2024,127,45.66929133858268,58.77734476705325,0.46281373832325395,1.1240943757981725,102.54420141056374,6
RANGE_POS,15,HIGH,960,2022,122,53.278688524590166,-10.040375040775007,-0.0822981560719263,0.9871184588321406,130.5627748840204,6
RANGE_POS,15,HIGH,960,2023,128,53.125,165.99053489181622,1.2968010538423143,1.4335470596694524,78.00608206402563,5
RANGE_POS,15,HIGH,960,2024,127,47.24409448818898,108.04254064472492,0.850728666493897,1.22943821279336,81.36623297069133,7
RANGE_POS,30,LOW,60,2022,122,38.52459016393443,-74.31667526366456,-0.6091530759316768,0.6796229416124533,96.13379823358014,12
