zone,entry_frac,distance,distance_r,partition,date_utc,signal_ts,fill_bar_start,entry_px,H,L,range,stop_px,E20_DOWN,session_end,activated,activation_bar_start,ratchets,final_ceiling,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win
F15,0.15,D30,0.3,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 14:30:00+00:00,6597.0,6699.0,6579.0,120.0,6633.0,6555.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 15:05:00+00:00,2020-03-27 15:05:00+00:00,6633.0,PRE_ACT_HARD_STOP_TOUCH,-3.1285129604365243,False
F15,0.15,D40,0.4,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 14:30:00+00:00,6597.0,6699.0,6579.0,120.0,6645.0,6555.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 15:05:00+00:00,2020-03-27 15:05:00+00:00,6645.0,PRE_ACT_HARD_STOP_TOUCH,-4.038017280582107,False
F15,0.15,D50,0.5,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 14:30:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6555.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 16:45:00+00:00,2020-03-27 16:45:00+00:00,6657.0,PRE_ACT_HARD_STOP_TOUCH,-4.947521600727578,False
F05,0.05,D30,0.3,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:15:00+00:00,6187.85,6337.0,6180.0,157.0,6234.950000000001,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,0.5155037694837387,True
F05,0.05,D40,0.4,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:15:00+00:00,6187.85,6337.0,6180.0,157.0,6250.650000000001,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,0.5155037694837387,True
F05,0.05,D50,0.5,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:15:00+00:00,6187.85,6337.0,6180.0,157.0,6266.35,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,0.5155037694837387,True
F10,0.1,D30,0.3,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:15:00+00:00,6195.7,6337.0,6180.0,157.0,6242.8,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.1478477008247228,True
F10,0.1,D40,0.4,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:15:00+00:00,6195.7,6337.0,6180.0,157.0,6258.5,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.1478477008247228,True
F10,0.1,D50,0.5,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:15:00+00:00,6195.7,6337.0,6180.0,157.0,6274.2,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.1478477008247228,True
F15,0.15,D30,0.3,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:10:00+00:00,6203.55,6337.0,6180.0,157.0,6250.650000000001,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.7785912904707661,True
F15,0.15,D40,0.4,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:10:00+00:00,6203.55,6337.0,6180.0,157.0,6266.35,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.7785912904707661,True
F15,0.15,D50,0.5,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 16:10:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.7785912904707661,True
F05,0.05,D30,0.3,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 15:00:00+00:00,7654.4,7738.0,7650.0,88.0,7680.799999999999,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 15:20:00+00:00,2020-04-27 15:20:00+00:00,7680.799999999999,PRE_ACT_HARD_STOP_TOUCH,-2.1244983277592273,False
F05,0.05,D40,0.4,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 15:00:00+00:00,7654.4,7738.0,7650.0,88.0,7689.599999999999,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 15:45:00+00:00,2020-04-27 15:45:00+00:00,7689.599999999999,PRE_ACT_HARD_STOP_TOUCH,-2.69933110367897,False
F05,0.05,D50,0.5,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 15:00:00+00:00,7654.4,7738.0,7650.0,88.0,7698.4,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:45:00+00:00,2020-04-27 18:45:00+00:00,7698.4,PRE_ACT_HARD_STOP_TOUCH,-3.2741638795987122,False
F10,0.1,D30,0.3,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 15:00:00+00:00,7658.8,7738.0,7650.0,88.0,7685.2,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 15:40:00+00:00,2020-04-27 15:40:00+00:00,7685.2,PRE_ACT_HARD_STOP_TOUCH,-2.12350759910167,False
F10,0.1,D40,0.4,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 15:00:00+00:00,7658.8,7738.0,7650.0,88.0,7694.0,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:45:00+00:00,2020-04-27 18:45:00+00:00,7694.0,PRE_ACT_HARD_STOP_TOUCH,-2.698010132135597,False
F10,0.1,D50,0.5,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 15:00:00+00:00,7658.8,7738.0,7650.0,88.0,7702.8,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:50:00+00:00,2020-04-27 18:50:00+00:00,7702.8,PRE_ACT_HARD_STOP_TOUCH,-3.272512665169524,False
F15,0.15,D30,0.3,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:55:00+00:00,7663.2,7738.0,7650.0,88.0,7689.599999999999,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 15:45:00+00:00,2020-04-27 15:45:00+00:00,7689.599999999999,PRE_ACT_HARD_STOP_TOUCH,-2.122518008142826,False
F15,0.15,D40,0.4,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:55:00+00:00,7663.2,7738.0,7650.0,88.0,7698.4,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:45:00+00:00,2020-04-27 18:45:00+00:00,7698.4,PRE_ACT_HARD_STOP_TOUCH,-2.696690677523694,False
F15,0.15,D50,0.5,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:55:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7632.4,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:50:00+00:00,2020-04-27 18:50:00+00:00,7707.2,PRE_ACT_HARD_STOP_TOUCH,-3.270863346904673,False
F05,0.05,D30,0.3,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:40:00+00:00,9472.0,9700.0,9460.0,240.0,9544.0,9412.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9412.0,2020-05-15 19:25:00+00:00,2020-05-15 19:25:00+00:00,9412.0,PROFIT_CEILING_HIT,2.767229729729715,True
F05,0.05,D40,0.4,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:40:00+00:00,9472.0,9700.0,9460.0,240.0,9568.0,9412.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9412.0,2020-05-15 19:25:00+00:00,2020-05-15 19:25:00+00:00,9412.0,PROFIT_CEILING_HIT,2.767229729729715,True
F05,0.05,D50,0.5,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:40:00+00:00,9472.0,9700.0,9460.0,240.0,9592.0,9412.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9412.0,2020-05-15 19:25:00+00:00,2020-05-15 19:25:00+00:00,9412.0,PROFIT_CEILING_HIT,2.767229729729715,True
F10,0.1,D30,0.3,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:40:00+00:00,9484.0,9700.0,9460.0,240.0,9556.0,9412.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9412.0,2020-05-15 19:25:00+00:00,2020-05-15 19:25:00+00:00,9412.0,PROFIT_CEILING_HIT,3.3958667229017196,True
F10,0.1,D40,0.4,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:40:00+00:00,9484.0,9700.0,9460.0,240.0,9580.0,9412.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9412.0,2020-05-15 19:25:00+00:00,2020-05-15 19:25:00+00:00,9412.0,PROFIT_CEILING_HIT,3.3958667229017196,True
F10,0.1,D50,0.5,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:40:00+00:00,9484.0,9700.0,9460.0,240.0,9604.0,9412.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9412.0,2020-05-15 19:25:00+00:00,2020-05-15 19:25:00+00:00,9412.0,PROFIT_CEILING_HIT,3.3958667229017196,True
F10,0.1,D30,0.3,external,2020-06-29,2020-06-29 13:35:00+00:00,2020-06-29 13:55:00+00:00,9038.866,9136.66,9028.0,108.65999999999985,9071.464,9006.268,2020-06-29 20:00:00+00:00,False,,0,,2020-06-29 14:15:00+00:00,2020-06-29 14:15:00+00:00,9071.464,PRE_ACT_HARD_STOP_TOUCH,-2.2032129251611683,False
F10,0.1,D40,0.4,external,2020-06-29,2020-06-29 13:35:00+00:00,2020-06-29 13:55:00+00:00,9038.866,9136.66,9028.0,108.65999999999985,9082.33,9006.268,2020-06-29 20:00:00+00:00,False,,0,,2020-06-29 14:35:00+00:00,2020-06-29 14:35:00+00:00,9082.33,PRE_ACT_HARD_STOP_TOUCH,-2.804283900214965,False
F10,0.1,D50,0.5,external,2020-06-29,2020-06-29 13:35:00+00:00,2020-06-29 13:55:00+00:00,9038.866,9136.66,9028.0,108.65999999999985,9093.196,9006.268,2020-06-29 20:00:00+00:00,False,,0,,2020-06-29 15:40:00+00:00,2020-06-29 15:40:00+00:00,9093.196,PRE_ACT_HARD_STOP_TOUCH,-3.405354875268651,False
F15,0.15,D30,0.3,external,2020-06-29,2020-06-29 13:35:00+00:00,2020-06-29 13:55:00+00:00,9044.298999999999,9136.66,9028.0,108.65999999999985,9076.896999999999,9006.268,2020-06-29 20:00:00+00:00,False,,0,,2020-06-29 14:35:00+00:00,2020-06-29 14:35:00+00:00,9076.896999999999,PRE_ACT_HARD_STOP_TOUCH,-2.2021297172948757,False
F15,0.15,D40,0.4,external,2020-06-29,2020-06-29 13:35:00+00:00,2020-06-29 13:55:00+00:00,9044.298999999999,9136.66,9028.0,108.65999999999985,9087.762999999999,9006.268,2020-06-29 20:00:00+00:00,False,,0,,2020-06-29 14:40:00+00:00,2020-06-29 14:40:00+00:00,9087.762999999999,PRE_ACT_HARD_STOP_TOUCH,-2.8028396230597603,False
F15,0.15,D50,0.5,external,2020-06-29,2020-06-29 13:35:00+00:00,2020-06-29 13:55:00+00:00,9044.298999999999,9136.66,9028.0,108.65999999999985,9098.628999999999,9006.268,2020-06-29 20:00:00+00:00,False,,0,,2020-06-29 15:40:00+00:00,2020-06-29 15:40:00+00:00,9098.628999999999,PRE_ACT_HARD_STOP_TOUCH,-3.403549528824756,False
F15,0.15,D30,0.3,external,2020-11-26,2020-11-26 17:30:00+00:00,2020-11-26 19:35:00+00:00,16512.1315,17646.21,16312.0,1334.2099999999991,16912.3945,16045.158,2020-11-26 20:00:00+00:00,False,,0,,2020-11-26 20:00:00+00:00,2020-11-26 20:00:00+00:00,16536.56,TIME_EXIT_SESSION_END,-1.1397137068585468,False
F15,0.15,D40,0.4,external,2020-11-26,2020-11-26 17:30:00+00:00,2020-11-26 19:35:00+00:00,16512.1315,17646.21,16312.0,1334.2099999999991,17045.8155,16045.158,2020-11-26 20:00:00+00:00,False,,0,,2020-11-26 20:00:00+00:00,2020-11-26 20:00:00+00:00,16536.56,TIME_EXIT_SESSION_END,-1.1397137068585468,False
F15,0.15,D50,0.5,external,2020-11-26,2020-11-26 17:30:00+00:00,2020-11-26 19:35:00+00:00,16512.1315,17646.21,16312.0,1334.2099999999991,17179.2365,16045.158,2020-11-26 20:00:00+00:00,False,,0,,2020-11-26 20:00:00+00:00,2020-11-26 20:00:00+00:00,16536.56,TIME_EXIT_SESSION_END,-1.1397137068585468,False
F05,0.05,D30,0.3,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 19:30:00+00:00,36342.2185,38489.0,36229.23,2259.769999999997,37020.1495,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-4.834532525855573,False
F05,0.05,D40,0.4,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 19:30:00+00:00,36342.2185,38489.0,36229.23,2259.769999999997,37246.1265,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-4.834532525855573,False
F05,0.05,D50,0.5,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 19:30:00+00:00,36342.2185,38489.0,36229.23,2259.769999999997,37472.1035,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-4.834532525855573,False
F10,0.1,D30,0.3,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 17:50:00+00:00,36455.207,38489.0,36229.23,2259.769999999997,37133.138,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-3.271098770609093,False
F10,0.1,D40,0.4,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 17:50:00+00:00,36455.207,38489.0,36229.23,2259.769999999997,37359.115,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-3.271098770609093,False
F10,0.1,D50,0.5,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 17:50:00+00:00,36455.207,38489.0,36229.23,2259.769999999997,37585.092000000004,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-3.271098770609093,False
F15,0.15,D30,0.3,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 18:00:00+00:00,36568.1955,38489.0,36229.23,2259.769999999997,37246.1265,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-1.7173264182532173,False
F15,0.15,D40,0.4,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 18:00:00+00:00,36568.1955,38489.0,36229.23,2259.769999999997,37472.1035,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-1.7173264182532173,False
F15,0.15,D50,0.5,external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 18:00:00+00:00,36568.1955,38489.0,36229.23,2259.769999999997,37698.0805,35777.276000000005,2021-06-10 20:00:00+00:00,False,,0,,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,36664.54,TIME_EXIT_SESSION_END,-1.7173264182532173,False
F05,0.05,D30,0.3,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:10:00+00:00,33395.5,34450.0,33340.0,1110.0,33728.5,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,2.8330703238460657,True
F05,0.05,D40,0.4,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:10:00+00:00,33395.5,34450.0,33340.0,1110.0,33839.5,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,2.8330703238460657,True
F05,0.05,D50,0.5,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:10:00+00:00,33395.5,34450.0,33340.0,1110.0,33950.5,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,2.8330703238460657,True
F10,0.1,D30,0.3,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:10:00+00:00,33451.0,34450.0,33340.0,1110.0,33784.0,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,3.657277809333071,True
F10,0.1,D40,0.4,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:10:00+00:00,33451.0,34450.0,33340.0,1110.0,33895.0,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,3.657277809333071,True
F10,0.1,D50,0.5,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:10:00+00:00,33451.0,34450.0,33340.0,1110.0,34006.0,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,3.657277809333071,True
F15,0.15,D30,0.3,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:30:00+00:00,33506.5,34450.0,33340.0,1110.0,33839.5,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,4.478754868458401,True
F15,0.15,D40,0.4,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:30:00+00:00,33506.5,34450.0,33340.0,1110.0,33950.5,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,4.478754868458401,True
F15,0.15,D50,0.5,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 15:30:00+00:00,33506.5,34450.0,33340.0,1110.0,34061.5,33118.0,2021-07-12 20:00:00+00:00,True,2021-07-12 16:15:00+00:00,0,33118.0,2021-07-12 16:20:00+00:00,2021-07-12 16:20:00+00:00,33179.56,PROFIT_CEILING_GAP_OPEN,4.478754868458401,True
F05,0.05,D30,0.3,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:50:00+00:00,32312.542,33329.84,32259.0,1070.8399999999965,32633.794,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,-0.3097564035661079,False
F05,0.05,D40,0.4,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:50:00+00:00,32312.542,33329.84,32259.0,1070.8399999999965,32740.878,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,-0.3097564035661079,False
F05,0.05,D50,0.5,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:50:00+00:00,32312.542,33329.84,32259.0,1070.8399999999965,32847.962,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,-0.3097564035661079,False
F10,0.1,D30,0.3,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:45:00+00:00,32366.084,33329.84,32259.0,1070.8399999999965,32687.336,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,0.5172255747714186,True
F10,0.1,D40,0.4,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:45:00+00:00,32366.084,33329.84,32259.0,1070.8399999999965,32794.42,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,0.5172255747714186,True
F10,0.1,D50,0.5,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:45:00+00:00,32366.084,33329.84,32259.0,1070.8399999999965,32901.504,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,0.5172255747714186,True
F15,0.15,D30,0.3,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:45:00+00:00,32419.626,33329.84,32259.0,1070.8399999999965,32740.878,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,1.3414759812466874,True
F15,0.15,D40,0.4,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:45:00+00:00,32419.626,33329.84,32259.0,1070.8399999999965,32847.962,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,1.3414759812466874,True
F15,0.15,D50,0.5,external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:45:00+00:00,32419.626,33329.84,32259.0,1070.8399999999965,32955.046,32044.832000000002,2021-07-13 20:00:00+00:00,False,,0,,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,32306.71,TIME_EXIT_SESSION_END,1.3414759812466874,True
F05,0.05,D30,0.3,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30605.472,31659.44,30550.0,1109.4399999999987,30938.304,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 15:10:00+00:00,2021-07-19 15:10:00+00:00,30938.304,PRE_ACT_HARD_STOP_TOUCH,-5.837459026934821,False
F05,0.05,D40,0.4,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30605.472,31659.44,30550.0,1109.4399999999987,31049.248,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,30735.0,TIME_EXIT_SESSION_END,-2.5160921811628207,False
F05,0.05,D50,0.5,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30605.472,31659.44,30550.0,1109.4399999999987,31160.192000000003,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,30735.0,TIME_EXIT_SESSION_END,-2.5160921811628207,False
F10,0.1,D30,0.3,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30660.944,31659.44,30550.0,1109.4399999999987,30993.775999999998,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,30735.0,TIME_EXIT_SESSION_END,-1.607660142492739,False
F10,0.1,D40,0.4,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30660.944,31659.44,30550.0,1109.4399999999987,31104.719999999998,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,30735.0,TIME_EXIT_SESSION_END,-1.607660142492739,False
F10,0.1,D50,0.5,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30660.944,31659.44,30550.0,1109.4399999999987,31215.663999999997,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,30735.0,TIME_EXIT_SESSION_END,-1.607660142492739,False
F15,0.15,D30,0.3,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30716.416,31659.44,30550.0,1109.4399999999987,31049.248,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,30735.0,TIME_EXIT_SESSION_END,-0.7025092510793304,False
F15,0.15,D40,0.4,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30716.416,31659.44,30550.0,1109.4399999999987,31160.192,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,30735.0,TIME_EXIT_SESSION_END,-0.7025092510793304,False
F15,0.15,D50,0.5,external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 14:30:00+00:00,30716.416,31659.44,30550.0,1109.4399999999987,31271.136,30328.112,2021-07-19 20:00:00+00:00,False,,0,,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,30735.0,TIME_EXIT_SESSION_END,-0.7025092510793304,False
F15,0.15,D30,0.3,reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,2025-07-07 14:50:00+00:00,108128.98,109041.2,107968.0,1073.199999999997,108450.94,107753.36,2025-07-07 20:00:00+00:00,False,,0,,2025-07-07 15:25:00+00:00,2025-07-07 15:25:00+00:00,108450.94,PRE_ACT_HARD_STOP_TOUCH,-1.8887775691586612,False
