milestone,milestone_ext,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F65,milestone_px,session_end,activated,activation_bar_start,partial_gross_usd,runner_gross_usd,runner_exit_ts,runner_exit_px,runner_reason,whole_exit_ts,whole_exit_px,whole_reason,net_pnl_usd,win,final_exit_ts,ratchets,trough_extension_r,runner_exit_extension_r,capture_ratio,giveback_r
E20,0.2,development,2024-10-17,2024-10-17 13:40:00+00:00,2024-10-17 14:00:00+00:00,66878.605,67516.7,66766.0,750.6999999999971,67253.955,66615.86,2024-10-17 20:00:00+00:00,True,2024-10-17 14:05:00+00:00,0.9821713536040239,0.33121579016187586,2024-10-17 14:10:00+00:00,66790.0,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.9133871437658997,True,2024-10-17 14:10:00+00:00,0,0.22112694818169795,-0.03197016118289609,0.0,0.25309710936459406
E05,0.05,development,2024-10-22,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,66857.69,67524.6,66740.0,784.6000000000058,67249.99,66700.77,2024-10-22 20:00:00+00:00,False,,0.0,0.0,,,,2024-10-22 14:10:00+00:00,67264.1,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-3.4393661521958316,False,2024-10-22 14:10:00+00:00,0,,,,
E10,0.1,development,2024-10-22,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,66857.69,67524.6,66740.0,784.6000000000058,67249.99,66661.54,2024-10-22 20:00:00+00:00,False,,0.0,0.0,,,,2024-10-22 14:10:00+00:00,67264.1,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-3.4393661521958316,False,2024-10-22 14:10:00+00:00,0,,,,
E15,0.15,development,2024-10-22,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,66857.69,67524.6,66740.0,784.6000000000058,67249.99,66622.31,2024-10-22 20:00:00+00:00,False,,0.0,0.0,,,,2024-10-22 14:10:00+00:00,67264.1,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-3.4393661521958316,False,2024-10-22 14:10:00+00:00,0,,,,
E20,0.2,development,2024-10-22,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,66857.69,67524.6,66740.0,784.6000000000058,67249.99,66583.08,2024-10-22 20:00:00+00:00,False,,0.0,0.0,,,,2024-10-22 14:10:00+00:00,67264.1,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-3.4393661521958316,False,2024-10-22 14:10:00+00:00,0,,,,
E05,0.05,development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,89927.535,92338.9,89502.0,2836.899999999994,91345.985,89360.155,2024-11-18 20:00:00+00:00,False,,0.0,0.0,,,,2024-11-18 15:40:00+00:00,91849.7,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-11.08729950175991,False,2024-11-18 15:40:00+00:00,0,,,,
E10,0.1,development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,89927.535,92338.9,89502.0,2836.899999999994,91345.985,89218.31,2024-11-18 20:00:00+00:00,False,,0.0,0.0,,,,2024-11-18 15:40:00+00:00,91849.7,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-11.08729950175991,False,2024-11-18 15:40:00+00:00,0,,,,
E15,0.15,development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,89927.535,92338.9,89502.0,2836.899999999994,91345.985,89076.465,2024-11-18 20:00:00+00:00,False,,0.0,0.0,,,,2024-11-18 15:40:00+00:00,91849.7,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-11.08729950175991,False,2024-11-18 15:40:00+00:00,0,,,,
E20,0.2,development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,89927.535,92338.9,89502.0,2836.899999999994,91345.985,88934.62,2024-11-18 20:00:00+00:00,False,,0.0,0.0,,,,2024-11-18 15:40:00+00:00,91849.7,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-11.08729950175991,False,2024-11-18 15:40:00+00:00,0,,,,
E05,0.05,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:55:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,98731.035,97513.10500000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:30:00+00:00,0.8889641883696566,0.1276937610082715,2024-11-22 14:35:00+00:00,97811.1,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.6166579493779282,True,2024-11-22 14:35:00+00:00,0,0.23001321915053335,-0.12127133743318622,0.0,0.3512845565837196
E10,0.1,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:55:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,98731.035,97426.11,2024-11-22 20:00:00+00:00,True,2024-11-22 14:30:00+00:00,1.1112052354620987,0.1276937610082715,2024-11-22 14:35:00+00:00,97811.1,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.8388989964703703,True,2024-11-22 14:35:00+00:00,0,0.23001321915053335,-0.12127133743318622,0.0,0.3512845565837196
E15,0.15,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:55:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,98731.035,97339.115,2024-11-22 20:00:00+00:00,True,2024-11-22 14:50:00+00:00,1.3334462825545035,1.0297377144347173,2024-11-22 14:55:00+00:00,97458.0,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,1.9631839969892209,True,2024-11-22 14:55:00+00:00,0,0.23001321915053335,0.08167136042301644,0.3550724637681202,0.14834185872751693
E20,0.2,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:55:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,98731.035,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,1.5556873296469083,1.2535243197028016,2024-11-22 15:00:00+00:00,97370.4,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.40921164934971,True,2024-11-22 15:00:00+00:00,0,0.23001321915053335,0.13201908155641842,0.573963018490767,0.09799413759411493
E05,0.05,external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,7116.9875,7175.0,7106.75,68.25,7151.1125,7103.3375,2020-01-02 20:00:00+00:00,True,2020-01-02 16:45:00+00:00,0.47948658052302834,5.233516990159115,2020-01-02 18:20:00+00:00,6968.0,RUNNER_PROFIT_CEILING_HIT,,,,5.3130035706821435,True,2020-01-02 18:20:00+00:00,4,2.706959706959707,2.032967032967033,0.7510148849797023,0.6739926739926743
E10,0.1,external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,7116.9875,7175.0,7106.75,68.25,7151.1125,7099.925,2020-01-02 20:00:00+00:00,True,2020-01-02 16:45:00+00:00,0.5993582256537615,5.233516990159115,2020-01-02 18:20:00+00:00,6968.0,RUNNER_PROFIT_CEILING_HIT,,,,5.432875215812876,True,2020-01-02 18:20:00+00:00,4,2.706959706959707,2.032967032967033,0.7510148849797023,0.6739926739926743
E15,0.15,external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,7116.9875,7175.0,7106.75,68.25,7151.1125,7096.5125,2020-01-02 20:00:00+00:00,True,2020-01-02 16:45:00+00:00,0.7192298707845266,5.233516990159115,2020-01-02 18:20:00+00:00,6968.0,RUNNER_PROFIT_CEILING_HIT,,,,5.552746860943642,True,2020-01-02 18:20:00+00:00,4,2.706959706959707,2.032967032967033,0.7510148849797023,0.6739926739926743
E20,0.2,external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,7116.9875,7175.0,7106.75,68.25,7151.1125,7093.1,2020-01-02 20:00:00+00:00,True,2020-01-02 16:45:00+00:00,0.8391015159152597,5.233516990159115,2020-01-02 18:20:00+00:00,6968.0,RUNNER_PROFIT_CEILING_HIT,,,,5.672618506074375,True,2020-01-02 18:20:00+00:00,4,2.706959706959707,2.032967032967033,0.7510148849797023,0.6739926739926743
E05,0.05,external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8636.0265,8749.0,8616.09,132.90999999999985,8702.4815,8609.4445,2020-01-22 20:00:00+00:00,False,,0.0,0.0,,,,2020-01-22 20:00:00+00:00,8671.66,WHOLE_TIME_EXIT_SESSION_END,-2.463072641104095,False,2020-01-22 20:00:00+00:00,0,,,,
E10,0.1,external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8636.0265,8749.0,8616.09,132.90999999999985,8702.4815,8602.799,2020-01-22 20:00:00+00:00,False,,0.0,0.0,,,,2020-01-22 20:00:00+00:00,8671.66,WHOLE_TIME_EXIT_SESSION_END,-2.463072641104095,False,2020-01-22 20:00:00+00:00,0,,,,
E15,0.15,external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8636.0265,8749.0,8616.09,132.90999999999985,8702.4815,8596.1535,2020-01-22 20:00:00+00:00,False,,0.0,0.0,,,,2020-01-22 20:00:00+00:00,8671.66,WHOLE_TIME_EXIT_SESSION_END,-2.463072641104095,False,2020-01-22 20:00:00+00:00,0,,,,
E20,0.2,external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8636.0265,8749.0,8616.09,132.90999999999985,8702.4815,8589.508,2020-01-22 20:00:00+00:00,False,,0.0,0.0,,,,2020-01-22 20:00:00+00:00,8671.66,WHOLE_TIME_EXIT_SESSION_END,-2.463072641104095,False,2020-01-22 20:00:00+00:00,0,,,,
E05,0.05,external,2020-02-03,2020-02-03 15:30:00+00:00,2020-02-03 15:40:00+00:00,9319.45,9407.0,9304.0,103.0,9370.95,9298.85,2020-02-03 20:00:00+00:00,True,2020-02-03 15:50:00+00:00,0.5526077182666456,0.5421457274839434,2020-02-03 15:55:00+00:00,9299.24,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.694753445750589,True,2020-02-03 15:55:00+00:00,0,0.5242718446601942,0.04621359223301183,0.0881481481481522,0.47805825242718236
E10,0.1,external,2020-02-03,2020-02-03 15:30:00+00:00,2020-02-03 15:40:00+00:00,9319.45,9407.0,9304.0,103.0,9370.95,9293.7,2020-02-03 20:00:00+00:00,True,2020-02-03 15:55:00+00:00,0.6907596478332948,0.6907596478332948,2020-02-03 16:00:00+00:00,9293.7,RUNNER_PROFIT_CEILING_HIT,,,,0.9815192956665896,True,2020-02-03 16:00:00+00:00,0,0.5242718446601942,0.09999999999999294,0.19074074074072728,0.42427184466020124
E15,0.15,external,2020-02-03,2020-02-03 15:30:00+00:00,2020-02-03 15:40:00+00:00,9319.45,9407.0,9304.0,103.0,9370.95,9288.55,2020-02-03 20:00:00+00:00,True,2020-02-03 15:55:00+00:00,0.8289115773999929,0.8289115773999929,2020-02-03 16:00:00+00:00,9288.55,RUNNER_PROFIT_CEILING_HIT,,,,1.2578231547999859,True,2020-02-03 16:00:00+00:00,0,0.5242718446601942,0.15000000000000707,0.2861111111111246,0.3742718446601871
E20,0.2,external,2020-02-03,2020-02-03 15:30:00+00:00,2020-02-03 15:40:00+00:00,9319.45,9407.0,9304.0,103.0,9370.95,9283.4,2020-02-03 20:00:00+00:00,True,2020-02-03 15:55:00+00:00,0.967063506966642,0.9528459297490848,2020-02-03 16:00:00+00:00,9283.93,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,1.5199094367157269,True,2020-02-03 16:00:00+00:00,0,0.5242718446601942,0.194854368932036,0.37166666666666126,0.32941747572815816
E05,0.05,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:10:00+00:00,9723.93,9848.2,9702.0,146.20000000000073,9797.03,9694.69,2020-02-24 20:00:00+00:00,True,2020-02-24 16:45:00+00:00,0.751753663385066,0.751753663385066,2020-02-24 16:50:00+00:00,9694.69,RUNNER_PROFIT_CEILING_HIT,,,,1.1035073267701319,True,2020-02-24 16:50:00+00:00,0,1.4679890560875495,0.04999999999999627,0.034060199422232144,1.4179890560875532
E10,0.1,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:10:00+00:00,9723.93,9848.2,9702.0,146.20000000000073,9797.03,9687.38,2020-02-24 20:00:00+00:00,True,2020-02-24 16:45:00+00:00,0.9396920792313677,0.9396920792313677,2020-02-24 16:50:00+00:00,9687.38,RUNNER_PROFIT_CEILING_HIT,,,,1.4793841584627354,True,2020-02-24 16:50:00+00:00,0,1.4679890560875495,0.10000000000000497,0.06812039884447277,1.3679890560875445
E15,0.15,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:10:00+00:00,9723.93,9848.2,9702.0,146.20000000000073,9797.03,9680.07,2020-02-24 20:00:00+00:00,True,2020-02-24 16:45:00+00:00,1.1276304950776224,1.1276304950776224,2020-02-24 16:50:00+00:00,9680.07,RUNNER_PROFIT_CEILING_HIT,,,,1.8552609901552448,True,2020-02-24 16:50:00+00:00,0,1.4679890560875495,0.15000000000000124,0.10218059826670492,1.3179890560875482
E20,0.2,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:10:00+00:00,9723.93,9848.2,9702.0,146.20000000000073,9797.03,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,1.315568910923877,1.315568910923877,2020-02-24 16:55:00+00:00,9672.76,RUNNER_PROFIT_CEILING_HIT,,,,2.231137821847754,True,2020-02-24 16:55:00+00:00,0,1.4679890560875495,0.1999999999999975,0.13624079768893707,1.267989056087552
E05,0.05,external,2020-02-26,2020-02-26 14:05:00+00:00,2020-02-26 14:15:00+00:00,9059.161,9300.0,9016.66,283.34000000000015,9200.831,9002.493,2020-02-26 20:00:00+00:00,True,2020-02-26 14:20:00+00:00,1.5638313525943426,1.1993660340068835,2020-02-26 14:25:00+00:00,9015.7,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.363197386601226,True,2020-02-26 14:25:00+00:00,0,1.4352368179572232,0.0033881555728069684,0.002360694437611585,1.4318486623844162
E10,0.1,external,2020-02-26,2020-02-26 14:05:00+00:00,2020-02-26 14:15:00+00:00,9059.161,9300.0,9016.66,283.34000000000015,9200.831,8988.326,2020-02-26 20:00:00+00:00,True,2020-02-26 14:20:00+00:00,1.954789190742966,1.1993660340068835,2020-02-26 14:25:00+00:00,9015.7,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.7541552247498493,True,2020-02-26 14:25:00+00:00,0,1.4352368179572232,0.0033881555728069684,0.002360694437611585,1.4318486623844162
E15,0.15,external,2020-02-26,2020-02-26 14:05:00+00:00,2020-02-26 14:15:00+00:00,9059.161,9300.0,9016.66,283.34000000000015,9200.831,8974.159,2020-02-26 20:00:00+00:00,True,2020-02-26 16:00:00+00:00,2.3457470288915387,1.342591217884301,2020-02-26 16:05:00+00:00,9010.51,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,3.2883382467758397,True,2020-02-26 16:05:00+00:00,0,1.4352368179572232,0.021705371638313098,0.015123198740962077,1.4135314463189101
E20,0.2,external,2020-02-26,2020-02-26 14:05:00+00:00,2020-02-26 14:15:00+00:00,9059.161,9300.0,9016.66,283.34000000000015,9200.831,8959.992,2020-02-26 20:00:00+00:00,True,2020-02-26 16:05:00+00:00,2.736704867040112,9.359613986328316,2020-02-26 17:55:00+00:00,8720.0,RUNNER_PROFIT_CEILING_HIT,,,,11.696318853368428,True,2020-02-26 17:55:00+00:00,4,1.4352368179572232,1.0470106585727383,0.7295037623567598,0.3882261593844849
E05,0.05,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8728.5735,2020-03-03 20:00:00+00:00,True,2020-03-03 14:35:00+00:00,0.969636782494857,0.969636782494857,2020-03-03 14:40:00+00:00,8728.5735,RUNNER_PROFIT_CEILING_HIT,,,,1.5392735649897138,True,2020-03-03 14:40:00+00:00,0,0.468781262872946,0.04999999999999572,0.10665955310066913,0.4187812628729503
E10,0.1,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8720.077,2020-03-03 20:00:00+00:00,True,2020-03-03 14:35:00+00:00,1.2120459781186101,1.1614614428580778,2020-03-03 14:40:00+00:00,8721.85,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,1.9735074209766883,True,2020-03-03 14:40:00+00:00,0,0.468781262872946,0.0895662920025853,0.19106201355761201,0.3792149708703607
E15,0.15,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8711.5805,2020-03-03 20:00:00+00:00,True,2020-03-03 14:35:00+00:00,1.4544551737423115,1.1614614428580778,2020-03-03 14:40:00+00:00,8721.85,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.2159166166003894,True,2020-03-03 14:40:00+00:00,0,0.468781262872946,0.0895662920025853,0.19106201355761201,0.3792149708703607
E20,0.2,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8703.083999999999,2020-03-03 20:00:00+00:00,False,,0.0,0.0,,,,2020-03-03 15:05:00+00:00,8866.5,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-6.330944035244532,False,2020-03-03 15:05:00+00:00,0,,,,
E05,0.05,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6573.0,2020-03-27 20:00:00+00:00,False,,0.0,0.0,,,,2020-03-27 19:15:00+00:00,6662.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-5.326481734121571,False,2020-03-27 19:15:00+00:00,0,,,,
E10,0.1,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6567.0,2020-03-27 20:00:00+00:00,False,,0.0,0.0,,,,2020-03-27 19:15:00+00:00,6662.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-5.326481734121571,False,2020-03-27 19:15:00+00:00,0,,,,
E15,0.15,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6561.0,2020-03-27 20:00:00+00:00,False,,0.0,0.0,,,,2020-03-27 19:15:00+00:00,6662.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-5.326481734121571,False,2020-03-27 19:15:00+00:00,0,,,,
E20,0.2,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6555.0,2020-03-27 20:00:00+00:00,False,,0.0,0.0,,,,2020-03-27 19:15:00+00:00,6662.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-5.326481734121571,False,2020-03-27 19:15:00+00:00,0,,,,
E05,0.05,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6172.15,2020-04-01 20:00:00+00:00,True,2020-04-01 16:00:00+00:00,1.2654044861410219,0.1434662411039002,2020-04-01 16:05:00+00:00,6199.99,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,1.008870727244922,True,2020-04-01 16:05:00+00:00,0,0.25477707006369427,-0.12732484076432982,0.0,0.3821019108280241
E10,0.1,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6164.3,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,1.5817556076762498,1.089295645235379,2020-04-01 16:45:00+00:00,6176.52,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.271051252911629,True,2020-04-01 16:45:00+00:00,0,0.25477707006369427,0.02216560509553862,0.08699999999998909,0.23261146496815566
E15,0.15,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6156.45,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,1.8981067292115144,1.089295645235379,2020-04-01 16:45:00+00:00,6176.52,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.5874023744468935,True,2020-04-01 16:45:00+00:00,0,0.25477707006369427,0.02216560509553862,0.08699999999998909,0.23261146496815566
E20,0.2,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,2.2144578507467427,1.089295645235379,2020-04-01 16:45:00+00:00,6176.52,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.9037534959821216,True,2020-04-01 16:45:00+00:00,0,0.25477707006369427,0.02216560509553862,0.08699999999998909,0.23261146496815566
E05,0.05,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7203.81,2020-04-08 20:00:00+00:00,False,,0.0,0.0,,,,2020-04-08 16:35:00+00:00,7312.89,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-6.103687619374315,False,2020-04-08 16:35:00+00:00,0,,,,
E10,0.1,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7197.16,2020-04-08 20:00:00+00:00,False,,0.0,0.0,,,,2020-04-08 16:35:00+00:00,7312.89,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-6.103687619374315,False,2020-04-08 16:35:00+00:00,0,,,,
E15,0.15,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7190.51,2020-04-08 20:00:00+00:00,False,,0.0,0.0,,,,2020-04-08 16:35:00+00:00,7312.89,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-6.103687619374315,False,2020-04-08 16:35:00+00:00,0,,,,
E20,0.2,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7183.86,2020-04-08 20:00:00+00:00,False,,0.0,0.0,,,,2020-04-08 16:35:00+00:00,7312.89,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-6.103687619374315,False,2020-04-08 16:35:00+00:00,0,,,,
E05,0.05,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,7007.8645,2020-04-17 20:00:00+00:00,True,2020-04-17 14:45:00+00:00,0.7774840173369505,0.5475497517577615,2020-04-17 14:50:00+00:00,7014.33,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.925033769094712,True,2020-04-17 14:50:00+00:00,0,0.06403805690238747,-0.00914829384319821,0.0,0.07318635074558567
E10,0.1,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,7002.398999999999,2020-04-17 20:00:00+00:00,False,,0.0,0.0,,,,2020-04-17 20:00:00+00:00,7068.35,WHOLE_TIME_EXIT_SESSION_END,-3.1471552413881683,False,2020-04-17 20:00:00+00:00,0,,,,
E15,0.15,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,6996.9335,2020-04-17 20:00:00+00:00,False,,0.0,0.0,,,,2020-04-17 20:00:00+00:00,7068.35,WHOLE_TIME_EXIT_SESSION_END,-3.1471552413881683,False,2020-04-17 20:00:00+00:00,0,,,,
E20,0.2,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,6991.468,2020-04-17 20:00:00+00:00,False,,0.0,0.0,,,,2020-04-17 20:00:00+00:00,7068.35,WHOLE_TIME_EXIT_SESSION_END,-3.1471552413881683,False,2020-04-17 20:00:00+00:00,0,,,,
E05,0.05,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7645.6,2020-04-27 20:00:00+00:00,True,2020-04-27 14:40:00+00:00,0.5741726693809197,0.2587039356926409,2020-04-27 14:45:00+00:00,7655.27,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.4328766050735605,True,2020-04-27 14:45:00+00:00,0,0.22727272727272727,-0.059886363636368595,0.0,0.28715909090909586
E10,0.1,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7641.2,2020-04-27 20:00:00+00:00,True,2020-04-27 14:45:00+00:00,0.7177158367261718,0.07177158367261124,2020-04-27 14:50:00+00:00,7661.0,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.38948742039878304,True,2020-04-27 14:50:00+00:00,0,0.22727272727272727,-0.125,0.0,0.3522727272727273
E15,0.15,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7636.8,2020-04-27 20:00:00+00:00,True,2020-04-27 14:45:00+00:00,0.8612590040713943,0.07177158367261124,2020-04-27 14:50:00+00:00,7661.0,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.5330305877440056,True,2020-04-27 14:50:00+00:00,0,0.22727272727272727,-0.125,0.0,0.3522727272727273
E20,0.2,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7632.4,2020-04-27 20:00:00+00:00,True,2020-04-27 14:45:00+00:00,1.0048021714166464,0.07177158367261124,2020-04-27 14:50:00+00:00,7661.0,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.6765737550892575,True,2020-04-27 14:50:00+00:00,0,0.22727272727272727,-0.125,0.0,0.3522727272727273
E05,0.05,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8437.4105,2020-05-11 20:00:00+00:00,True,2020-05-11 17:55:00+00:00,4.034546713583945,2.1224966718881664,2020-05-11 18:00:00+00:00,8503.0,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,5.757043385472111,True,2020-05-11 18:00:00+00:00,0,0.46372057399673466,-0.044783884160175425,0.0,0.50850445815691
E10,0.1,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8402.811,2020-05-11 20:00:00+00:00,True,2020-05-11 18:10:00+00:00,5.043183391979931,5.043183391979931,2020-05-11 18:25:00+00:00,8402.811,RUNNER_PROFIT_CEILING_HIT,,,,9.686366783959862,True,2020-05-11 18:25:00+00:00,0,0.46372057399673466,0.10000000000000078,0.21564710648508975,0.36372057399673385
E15,0.15,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8368.2115,2020-05-11 20:00:00+00:00,True,2020-05-11 18:10:00+00:00,6.051820070375917,5.161860249094916,2020-05-11 18:15:00+00:00,8398.74,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,10.813680319470832,True,2020-05-11 18:15:00+00:00,0,0.46372057399673466,0.1058830329918069,0.22833369690548275,0.35783754100492776
