partition,side,start_ts,end_ts,duration_h,week,entry,tp,sl,outcome,first_exit_ts,first_hours,variant
development,SHORT,2022-04-08 14:45:00+00:00,2022-04-08 15:00:00+00:00,0.25,2022-W14,43322.1,42823.89585,43690.337849999996,SL,2022-04-08 14:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-04-08 17:45:00+00:00,2022-04-09 04:00:00+00:00,10.25,2022-W14,42888.0,42394.788,43252.547999999995,TP,2022-04-08 18:00:00+00:00,0.5,S1_STACK
development,SHORT,2022-04-09 09:45:00+00:00,2022-04-09 10:45:00+00:00,1.0,2022-W14,42391.0,41903.5035,42751.3235,OFF,2022-04-09 10:45:00+00:00,1.0,S1_STACK
development,SHORT,2022-04-09 14:45:00+00:00,2022-04-09 15:00:00+00:00,0.25,2022-W14,42415.5,41927.721750000004,42776.031749999995,OFF,2022-04-09 15:00:00+00:00,0.25,S1_STACK
development,SHORT,2022-04-09 15:15:00+00:00,2022-04-09 16:45:00+00:00,1.5,2022-W14,42439.5,41951.44575,42800.23575,OFF,2022-04-09 16:45:00+00:00,1.5,S1_STACK
development,SHORT,2022-04-11 01:15:00+00:00,2022-04-11 04:30:00+00:00,3.25,2022-W15,42335.5,41848.64175,42695.351749999994,TP,2022-04-11 02:45:00+00:00,1.75,S1_STACK
development,SHORT,2022-04-11 09:30:00+00:00,2022-04-12 03:45:00+00:00,18.25,2022-W15,42013.4,41530.2459,42370.5139,TP,2022-04-11 09:45:00+00:00,0.5,S1_STACK
development,SHORT,2022-04-12 21:00:00+00:00,2022-04-12 23:00:00+00:00,2.0,2022-W15,39495.8,39041.598300000005,39831.5143,SL,2022-04-12 22:30:00+00:00,1.75,S1_STACK
development,SHORT,2022-04-13 13:15:00+00:00,2022-04-13 13:45:00+00:00,0.5,2022-W15,39740.0,39282.990000000005,40077.79,SL,2022-04-13 13:30:00+00:00,0.5,S1_STACK
development,SHORT,2022-04-15 07:30:00+00:00,2022-04-15 07:45:00+00:00,0.25,2022-W15,39955.1,39495.616350000004,40294.718349999996,OFF,2022-04-15 07:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-04-17 04:30:00+00:00,2022-04-17 06:00:00+00:00,1.5,2022-W15,40294.1,39830.71785,40636.59985,OFF,2022-04-17 06:00:00+00:00,1.5,S1_STACK
development,SHORT,2022-04-17 19:00:00+00:00,2022-04-17 20:00:00+00:00,1.0,2022-W15,40106.6,39645.3741,40447.5061,OFF,2022-04-17 20:00:00+00:00,1.0,S1_STACK
development,SHORT,2022-04-17 23:00:00+00:00,2022-04-18 10:15:00+00:00,11.25,2022-W15,39983.4,39523.5909,40323.2589,TP,2022-04-17 23:30:00+00:00,0.75,S1_STACK
development,SHORT,2022-04-22 16:00:00+00:00,2022-04-22 20:45:00+00:00,4.75,2022-W16,39414.5,38961.233250000005,39749.52325,SL,2022-04-22 19:30:00+00:00,3.75,S1_STACK
development,SHORT,2022-04-23 02:00:00+00:00,2022-04-23 05:30:00+00:00,3.5,2022-W16,39588.1,39132.83685,39924.598849999995,OFF,2022-04-23 05:30:00+00:00,3.5,S1_STACK
development,SHORT,2022-04-24 13:00:00+00:00,2022-04-24 14:45:00+00:00,1.75,2022-W16,39570.2,39115.1427,39906.54669999999,OFF,2022-04-24 14:45:00+00:00,1.75,S1_STACK
development,SHORT,2022-04-24 17:00:00+00:00,2022-04-24 18:30:00+00:00,1.5,2022-W16,39460.6,39006.8031,39796.0151,OFF,2022-04-24 18:30:00+00:00,1.5,S1_STACK
development,SHORT,2022-04-25 00:00:00+00:00,2022-04-25 05:00:00+00:00,5.0,2022-W17,39433.4,38979.9159,39768.5839,TP,2022-04-25 00:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-04-25 06:15:00+00:00,2022-04-25 11:30:00+00:00,5.25,2022-W17,38891.7,38444.44545,39222.279449999995,TP,2022-04-25 07:00:00+00:00,1.0,S1_STACK
development,SHORT,2022-04-29 20:00:00+00:00,2022-04-29 22:30:00+00:00,2.5,2022-W17,38315.2,37874.5752,38640.879199999996,OFF,2022-04-29 22:30:00+00:00,2.5,S1_STACK
development,SHORT,2022-04-30 04:45:00+00:00,2022-04-30 05:45:00+00:00,1.0,2022-W17,38543.7,38100.44745,38871.321449999996,OFF,2022-04-30 05:45:00+00:00,1.0,S1_STACK
development,SHORT,2022-04-30 08:45:00+00:00,2022-04-30 10:30:00+00:00,1.75,2022-W17,38573.6,38130.003600000004,38901.4756,OFF,2022-04-30 10:30:00+00:00,1.75,S1_STACK
development,SHORT,2022-04-30 10:45:00+00:00,2022-04-30 13:15:00+00:00,2.5,2022-W17,38596.8,38152.9368,38924.872800000005,OFF,2022-04-30 13:15:00+00:00,2.5,S1_STACK
development,SHORT,2022-04-30 13:45:00+00:00,2022-04-30 16:30:00+00:00,2.75,2022-W17,38500.0,38057.25,38827.25,OFF,2022-04-30 16:30:00+00:00,2.75,S1_STACK
development,SHORT,2022-04-30 17:00:00+00:00,2022-04-30 20:00:00+00:00,3.0,2022-W17,38408.7,37966.99995,38735.17395,OFF,2022-04-30 20:00:00+00:00,3.0,S1_STACK
development,SHORT,2022-04-30 20:30:00+00:00,2022-04-30 22:45:00+00:00,2.25,2022-W17,38350.0,37908.975,38675.975,OFF,2022-04-30 22:45:00+00:00,2.25,S1_STACK
development,SHORT,2022-04-30 23:00:00+00:00,2022-05-01 03:30:00+00:00,4.5,2022-W17,38234.8,37795.0998,38559.7958,TP,2022-04-30 23:00:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-01 08:00:00+00:00,2022-05-01 08:15:00+00:00,0.25,2022-W17,37944.0,37507.644,38266.524,OFF,2022-05-01 08:15:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-01 09:15:00+00:00,2022-05-01 10:30:00+00:00,1.25,2022-W17,37968.9,37532.25765,38291.63565,OFF,2022-05-01 10:30:00+00:00,1.25,S1_STACK
development,SHORT,2022-05-01 11:15:00+00:00,2022-05-01 12:30:00+00:00,1.25,2022-W17,37965.0,37528.402500000004,38287.7025,OFF,2022-05-01 12:30:00+00:00,1.25,S1_STACK
development,SHORT,2022-05-01 12:45:00+00:00,2022-05-01 13:15:00+00:00,0.5,2022-W17,37940.0,37503.69,38262.49,OFF,2022-05-01 13:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-05-01 13:45:00+00:00,2022-05-01 14:45:00+00:00,1.0,2022-W17,37953.9,37517.43015,38276.50815,OFF,2022-05-01 14:45:00+00:00,1.0,S1_STACK
development,SHORT,2022-05-02 20:00:00+00:00,2022-05-02 21:30:00+00:00,1.5,2022-W18,38552.0,38108.652,38879.691999999995,OFF,2022-05-02 21:30:00+00:00,1.5,S1_STACK
development,SHORT,2022-05-04 00:00:00+00:00,2022-05-04 00:15:00+00:00,0.25,2022-W18,37713.0,37279.300500000005,38033.5605,OFF,2022-05-04 00:15:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-06 01:45:00+00:00,2022-05-06 02:15:00+00:00,0.5,2022-W18,36244.2,35827.3917,36552.2757,OFF,2022-05-06 02:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-05-06 03:15:00+00:00,2022-05-06 03:30:00+00:00,0.25,2022-W18,36402.8,35984.1678,36712.2238,OFF,2022-05-06 03:30:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-06 04:30:00+00:00,2022-05-06 05:00:00+00:00,0.5,2022-W18,36318.4,35900.7384,36627.1064,OFF,2022-05-06 05:00:00+00:00,0.5,S1_STACK
development,SHORT,2022-05-06 07:45:00+00:00,2022-05-06 09:45:00+00:00,2.0,2022-W18,35897.6,35484.7776,36202.7296,SL,2022-05-06 07:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-06 10:15:00+00:00,2022-05-06 15:00:00+00:00,4.75,2022-W18,36261.9,35844.888150000006,36570.12615,TP,2022-05-06 10:45:00+00:00,0.75,S1_STACK
development,SHORT,2022-05-06 18:45:00+00:00,2022-05-06 19:45:00+00:00,1.0,2022-W18,35937.4,35524.119900000005,36242.8679,OFF,2022-05-06 19:45:00+00:00,1.0,S1_STACK
development,SHORT,2022-05-06 20:00:00+00:00,2022-05-06 21:00:00+00:00,1.0,2022-W18,35981.5,35567.71275,36287.342749999996,OFF,2022-05-06 21:00:00+00:00,1.0,S1_STACK
development,SHORT,2022-05-06 21:15:00+00:00,2022-05-06 21:30:00+00:00,0.25,2022-W18,35993.9,35579.97015,36299.84815,OFF,2022-05-06 21:30:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-06 21:45:00+00:00,2022-05-06 23:00:00+00:00,1.25,2022-W18,35909.1,35496.14535,36214.32735,OFF,2022-05-06 23:00:00+00:00,1.25,S1_STACK
development,SHORT,2022-05-07 01:45:00+00:00,2022-05-07 02:00:00+00:00,0.25,2022-W18,35919.2,35506.129199999996,36224.513199999994,OFF,2022-05-07 02:00:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-07 02:30:00+00:00,2022-05-07 07:45:00+00:00,5.25,2022-W18,35970.4,35556.7404,36276.1484,OFF,2022-05-07 07:45:00+00:00,5.25,S1_STACK
development,SHORT,2022-05-07 19:00:00+00:00,2022-05-08 06:45:00+00:00,11.75,2022-W18,35886.9,35474.200650000006,36191.93865,TP,2022-05-07 21:00:00+00:00,2.25,S1_STACK
development,SHORT,2022-05-08 13:45:00+00:00,2022-05-08 18:45:00+00:00,5.0,2022-W18,34578.1,34180.45185,34872.013849999996,TP,2022-05-08 17:00:00+00:00,3.5,S1_STACK
development,SHORT,2022-05-08 22:15:00+00:00,2022-05-09 07:15:00+00:00,9.0,2022-W18,34165.7,33772.79445,34456.10844999999,TP,2022-05-09 02:15:00+00:00,4.25,S1_STACK
development,SHORT,2022-05-09 07:30:00+00:00,2022-05-09 09:00:00+00:00,1.5,2022-W19,33539.6,33153.8946,33824.68659999999,TP,2022-05-09 08:30:00+00:00,1.25,S1_STACK
development,SHORT,2022-05-09 09:30:00+00:00,2022-05-09 20:15:00+00:00,10.75,2022-W19,33536.1,33150.43485,33821.15685,TP,2022-05-09 10:15:00+00:00,1.0,S1_STACK
development,SHORT,2022-05-09 20:30:00+00:00,2022-05-09 21:45:00+00:00,1.25,2022-W19,31355.1,30994.51635,31621.618349999997,TP,2022-05-09 20:30:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-09 22:00:00+00:00,2022-05-09 22:45:00+00:00,0.75,2022-W19,30833.7,30479.11245,31095.78645,SL,2022-05-09 22:00:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-09 23:00:00+00:00,2022-05-10 01:15:00+00:00,2.25,2022-W19,31084.3,30726.830550000002,31348.516549999997,TP,2022-05-09 23:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-05-10 01:45:00+00:00,2022-05-10 02:00:00+00:00,0.25,2022-W19,30787.6,30433.5426,31049.294599999997,SL,2022-05-10 01:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-10 10:15:00+00:00,2022-05-10 10:30:00+00:00,0.25,2022-W19,31367.2,31006.4772,31633.8212,OFF,2022-05-10 10:30:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-10 22:00:00+00:00,2022-05-11 00:30:00+00:00,2.5,2022-W19,30216.6,29869.1091,30473.441099999996,SL,2022-05-10 22:00:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-11 07:15:00+00:00,2022-05-11 09:00:00+00:00,1.75,2022-W19,30435.1,30085.09635,30693.798349999997,SL,2022-05-11 07:15:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-11 13:00:00+00:00,2022-05-11 14:00:00+00:00,1.0,2022-W19,29294.6,28957.7121,29543.604099999997,SL,2022-05-11 13:00:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-11 17:00:00+00:00,2022-05-12 00:15:00+00:00,7.25,2022-W19,30323.2,29974.483200000002,30580.9472,TP,2022-05-11 17:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-05-12 03:15:00+00:00,2022-05-12 07:30:00+00:00,4.25,2022-W19,28583.5,28254.78975,28826.459749999998,SL,2022-05-12 03:30:00+00:00,0.5,S1_STACK
development,SHORT,2022-05-12 08:30:00+00:00,2022-05-12 08:45:00+00:00,0.25,2022-W19,27879.6,27558.9846,28116.576599999997,TP,2022-05-12 08:30:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-13 22:30:00+00:00,2022-05-13 22:45:00+00:00,0.25,2022-W19,29931.9,29587.683150000004,30186.32115,OFF,2022-05-13 22:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-13 23:15:00+00:00,2022-05-14 01:00:00+00:00,1.75,2022-W19,29388.7,29050.72995,29638.50395,OFF,2022-05-14 01:00:00+00:00,1.75,S1_STACK
development,SHORT,2022-05-14 05:00:00+00:00,2022-05-14 07:30:00+00:00,2.5,2022-W19,29344.0,29006.544,29593.424,SL,2022-05-14 06:30:00+00:00,1.75,S1_STACK
development,SHORT,2022-05-14 07:45:00+00:00,2022-05-14 09:00:00+00:00,1.25,2022-W19,29463.8,29124.9663,29714.242299999998,OFF,2022-05-14 09:00:00+00:00,1.25,S1_STACK
development,SHORT,2022-05-14 10:45:00+00:00,2022-05-14 16:45:00+00:00,6.0,2022-W19,29351.7,29014.155450000002,29601.189449999998,TP,2022-05-14 11:15:00+00:00,0.75,S1_STACK
development,SHORT,2022-05-18 16:00:00+00:00,2022-05-18 19:00:00+00:00,3.0,2022-W20,28971.9,28638.72315,29218.16115,SL,2022-05-18 16:30:00+00:00,0.75,S1_STACK
development,SHORT,2022-05-18 23:00:00+00:00,2022-05-19 03:00:00+00:00,4.0,2022-W20,28957.3,28624.29105,29203.437049999997,SL,2022-05-19 02:45:00+00:00,4.0,S1_STACK
development,SHORT,2022-05-19 09:00:00+00:00,2022-05-19 10:45:00+00:00,1.75,2022-W20,28958.0,28624.983,29204.143,OFF,2022-05-19 10:45:00+00:00,1.75,S1_STACK
development,SHORT,2022-05-21 10:30:00+00:00,2022-05-21 12:45:00+00:00,2.25,2022-W20,29210.0,28874.085000000003,29458.285,OFF,2022-05-21 12:45:00+00:00,2.25,S1_STACK
development,SHORT,2022-05-24 12:00:00+00:00,2022-05-24 15:45:00+00:00,3.75,2022-W21,29280.3,28943.57655,29529.182549999998,TP,2022-05-24 13:45:00+00:00,2.0,S1_STACK
development,SHORT,2022-05-25 17:00:00+00:00,2022-05-25 17:30:00+00:00,0.5,2022-W21,29549.8,29209.977300000002,29800.973299999998,OFF,2022-05-25 17:30:00+00:00,0.5,S1_STACK
development,SHORT,2022-05-26 12:00:00+00:00,2022-05-26 14:15:00+00:00,2.25,2022-W21,28992.9,28659.48165,29239.33965,TP,2022-05-26 13:15:00+00:00,1.5,S1_STACK
development,SHORT,2022-05-27 01:15:00+00:00,2022-05-27 07:00:00+00:00,5.75,2022-W21,28946.0,28613.121000000003,29192.040999999997,OFF,2022-05-27 07:00:00+00:00,5.75,S1_STACK
development,SHORT,2022-05-27 07:15:00+00:00,2022-05-27 07:30:00+00:00,0.25,2022-W21,28917.0,28584.4545,29162.7945,SL,2022-05-27 07:15:00+00:00,0.25,S1_STACK
development,SHORT,2022-05-27 12:00:00+00:00,2022-05-27 12:30:00+00:00,0.5,2022-W21,28902.0,28569.627,29147.666999999998,OFF,2022-05-27 12:30:00+00:00,0.5,S1_STACK
development,SHORT,2022-05-27 15:30:00+00:00,2022-05-27 20:00:00+00:00,4.5,2022-W21,28806.2,28474.9287,29051.0527,TP,2022-05-27 17:15:00+00:00,2.0,S1_STACK
development,SHORT,2022-05-28 01:30:00+00:00,2022-05-28 03:15:00+00:00,1.75,2022-W21,28573.0,28244.4105,28815.870499999997,OFF,2022-05-28 03:15:00+00:00,1.75,S1_STACK
development,SHORT,2022-05-28 03:30:00+00:00,2022-05-28 03:45:00+00:00,0.25,2022-W21,28681.1,28351.26735,28924.889349999998,OFF,2022-05-28 03:45:00+00:00,0.25,S1_STACK
development,LONG,2022-05-31 12:00:00+00:00,2022-05-31 12:45:00+00:00,0.75,2022-W22,31755.5,32120.688250000003,31485.578250000002,OFF,2022-05-31 12:45:00+00:00,0.75,S1_STACK
development,LONG,2022-05-31 13:15:00+00:00,2022-05-31 13:45:00+00:00,0.5,2022-W22,31718.8,32083.5662,31449.1902,SL,2022-05-31 13:30:00+00:00,0.5,S1_STACK
development,LONG,2022-05-31 16:00:00+00:00,2022-05-31 18:45:00+00:00,2.75,2022-W22,32045.9,32414.427850000004,31773.509850000002,TP,2022-05-31 16:30:00+00:00,0.75,S1_STACK
development,LONG,2022-05-31 23:45:00+00:00,2022-06-01 00:15:00+00:00,0.5,2022-W22,31827.7,32193.71855,31557.16455,OFF,2022-06-01 00:15:00+00:00,0.5,S1_STACK
development,LONG,2022-06-01 00:30:00+00:00,2022-06-01 02:30:00+00:00,2.0,2022-W22,31812.8,32178.647200000003,31542.391200000002,OFF,2022-06-01 02:30:00+00:00,2.0,S1_STACK
development,LONG,2022-06-01 02:45:00+00:00,2022-06-01 03:00:00+00:00,0.25,2022-W22,31819.0,32184.918500000003,31548.538500000002,OFF,2022-06-01 03:00:00+00:00,0.25,S1_STACK
development,LONG,2022-06-06 04:00:00+00:00,2022-06-06 15:15:00+00:00,11.25,2022-W23,31235.0,31594.202500000003,30969.502500000002,TP,2022-06-06 11:00:00+00:00,7.25,S1_STACK
development,LONG,2022-06-06 15:45:00+00:00,2022-06-06 16:15:00+00:00,0.5,2022-W23,31449.7,31811.371550000003,31182.37755,OFF,2022-06-06 16:15:00+00:00,0.5,S1_STACK
development,LONG,2022-06-06 20:45:00+00:00,2022-06-06 23:15:00+00:00,2.5,2022-W23,31362.5,31723.16875,31095.91875,OFF,2022-06-06 23:15:00+00:00,2.5,S1_STACK
development,SHORT,2022-06-11 08:45:00+00:00,2022-06-11 18:45:00+00:00,10.0,2022-W23,29140.0,28804.890000000003,29387.69,TP,2022-06-11 09:00:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-11 23:45:00+00:00,2022-06-12 08:00:00+00:00,8.25,2022-W23,28327.4,28001.6349,28568.1829,TP,2022-06-12 02:15:00+00:00,2.75,S1_STACK
development,SHORT,2022-06-12 11:15:00+00:00,2022-06-12 12:15:00+00:00,1.0,2022-W23,27435.1,27119.59635,27668.298349999997,OFF,2022-06-12 12:15:00+00:00,1.0,S1_STACK
development,SHORT,2022-06-12 12:45:00+00:00,2022-06-12 14:45:00+00:00,2.0,2022-W23,27430.3,27114.85155,27663.45755,TP,2022-06-12 14:15:00+00:00,1.75,S1_STACK
development,SHORT,2022-06-12 20:00:00+00:00,2022-06-12 20:15:00+00:00,0.25,2022-W23,27410.0,27094.785,27642.984999999997,OFF,2022-06-12 20:15:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-12 22:00:00+00:00,2022-06-13 16:15:00+00:00,18.25,2022-W23,27360.3,27045.65655,27592.862549999998,TP,2022-06-12 22:30:00+00:00,0.75,S1_STACK
development,SHORT,2022-06-13 20:00:00+00:00,2022-06-13 20:15:00+00:00,0.25,2022-W24,23200.1,22933.29885,23397.300849999996,SL,2022-06-13 20:00:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-13 21:00:00+00:00,2022-06-14 04:00:00+00:00,7.0,2022-W24,23238.6,22971.3561,23436.128099999998,TP,2022-06-13 21:30:00+00:00,0.75,S1_STACK
development,SHORT,2022-06-14 04:30:00+00:00,2022-06-14 04:45:00+00:00,0.25,2022-W24,21898.2,21646.370700000003,22084.3347,OFF,2022-06-14 04:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-14 10:15:00+00:00,2022-06-14 13:30:00+00:00,3.25,2022-W24,22326.2,22069.4487,22515.9727,SL,2022-06-14 10:15:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-14 13:45:00+00:00,2022-06-14 14:00:00+00:00,0.25,2022-W24,22037.5,21784.068750000002,22224.81875,SL,2022-06-14 13:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-14 14:15:00+00:00,2022-06-14 15:00:00+00:00,0.75,2022-W24,22193.0,21937.7805,22381.640499999998,SL,2022-06-14 14:45:00+00:00,0.75,S1_STACK
development,SHORT,2022-06-14 22:00:00+00:00,2022-06-14 23:45:00+00:00,1.75,2022-W24,21468.5,21221.612250000002,21650.982249999997,SL,2022-06-14 23:00:00+00:00,1.25,S1_STACK
development,SHORT,2022-06-15 00:15:00+00:00,2022-06-15 00:30:00+00:00,0.25,2022-W24,21927.5,21675.33375,22113.883749999997,OFF,2022-06-15 00:30:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-15 03:45:00+00:00,2022-06-15 11:30:00+00:00,7.75,2022-W24,21536.4,21288.731400000004,21719.4594,TP,2022-06-15 04:00:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-15 17:00:00+00:00,2022-06-15 18:45:00+00:00,1.75,2022-W24,20714.5,20476.28325,20890.573249999998,SL,2022-06-15 17:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-16 11:00:00+00:00,2022-06-16 15:30:00+00:00,4.5,2022-W24,21232.2,20988.029700000003,21412.6737,TP,2022-06-16 11:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-16 16:00:00+00:00,2022-06-16 16:45:00+00:00,0.75,2022-W24,21067.7,20825.42145,21246.77545,TP,2022-06-16 16:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-16 19:15:00+00:00,2022-06-17 01:45:00+00:00,6.5,2022-W24,20969.2,20728.054200000002,21147.4382,TP,2022-06-16 20:30:00+00:00,1.5,S1_STACK
development,SHORT,2022-06-17 04:30:00+00:00,2022-06-17 04:45:00+00:00,0.25,2022-W24,20495.1,20259.40635,20669.30835,OFF,2022-06-17 04:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-17 17:00:00+00:00,2022-06-17 20:30:00+00:00,3.5,2022-W24,20564.9,20328.403650000004,20739.70165,OFF,2022-06-17 20:30:00+00:00,3.5,S1_STACK
development,SHORT,2022-06-17 22:15:00+00:00,2022-06-18 00:15:00+00:00,2.0,2022-W24,20523.1,20287.08435,20697.546349999997,OFF,2022-06-18 00:15:00+00:00,2.0,S1_STACK
development,SHORT,2022-06-18 02:00:00+00:00,2022-06-18 05:00:00+00:00,3.0,2022-W24,20381.1,20146.71735,20554.33935,OFF,2022-06-18 05:00:00+00:00,3.0,S1_STACK
development,SHORT,2022-06-18 05:15:00+00:00,2022-06-18 13:00:00+00:00,7.75,2022-W24,20434.1,20199.10785,20607.789849999997,TP,2022-06-18 06:45:00+00:00,1.75,S1_STACK
development,SHORT,2022-06-18 13:30:00+00:00,2022-06-18 21:30:00+00:00,8.0,2022-W24,19168.4,18947.9634,19331.3314,TP,2022-06-18 15:00:00+00:00,1.75,S1_STACK
development,SHORT,2022-06-19 02:30:00+00:00,2022-06-19 07:30:00+00:00,5.0,2022-W24,18353.5,18142.43475,18509.50475,SL,2022-06-19 02:45:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-19 07:45:00+00:00,2022-06-19 08:30:00+00:00,0.75,2022-W24,18364.8,18153.6048,18520.9008,OFF,2022-06-19 08:30:00+00:00,0.75,S1_STACK
development,SHORT,2022-06-27 18:00:00+00:00,2022-06-27 18:30:00+00:00,0.5,2022-W26,20712.0,20473.812,20888.052,SL,2022-06-27 18:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-27 19:15:00+00:00,2022-06-27 19:30:00+00:00,0.25,2022-W26,20773.4,20534.505900000004,20949.9739,OFF,2022-06-27 19:30:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-27 23:00:00+00:00,2022-06-27 23:15:00+00:00,0.25,2022-W26,20801.9,20562.678150000003,20978.71615,OFF,2022-06-27 23:15:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-27 23:45:00+00:00,2022-06-28 04:30:00+00:00,4.75,2022-W26,20722.8,20484.4878,20898.943799999997,OFF,2022-06-28 04:30:00+00:00,4.75,S1_STACK
development,SHORT,2022-06-28 19:00:00+00:00,2022-06-29 00:30:00+00:00,5.5,2022-W26,20341.6,20107.671599999998,20514.503599999996,OFF,2022-06-29 00:30:00+00:00,5.5,S1_STACK
development,SHORT,2022-06-29 00:45:00+00:00,2022-06-29 01:30:00+00:00,0.75,2022-W26,20288.2,20054.885700000003,20460.649699999998,OFF,2022-06-29 01:30:00+00:00,0.75,S1_STACK
development,SHORT,2022-06-29 05:15:00+00:00,2022-06-29 09:30:00+00:00,4.25,2022-W26,20268.0,20034.918,20440.278,TP,2022-06-29 06:15:00+00:00,1.25,S1_STACK
development,SHORT,2022-06-29 09:45:00+00:00,2022-06-29 12:00:00+00:00,2.25,2022-W26,20103.6,19872.4086,20274.4806,TP,2022-06-29 11:15:00+00:00,1.75,S1_STACK
development,SHORT,2022-06-29 12:45:00+00:00,2022-06-29 13:15:00+00:00,0.5,2022-W26,20032.6,19802.2251,20202.877099999998,OFF,2022-06-29 13:15:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-29 13:45:00+00:00,2022-06-29 14:00:00+00:00,0.25,2022-W26,19931.7,19702.48545,20101.11945,SL,2022-06-29 13:45:00+00:00,0.25,S1_STACK
development,SHORT,2022-06-29 16:45:00+00:00,2022-06-29 18:00:00+00:00,1.25,2022-W26,20027.8,19797.4803,20198.0363,OFF,2022-06-29 18:00:00+00:00,1.25,S1_STACK
development,SHORT,2022-06-30 05:00:00+00:00,2022-06-30 12:45:00+00:00,7.75,2022-W26,20039.6,19809.1446,20209.936599999997,TP,2022-06-30 06:15:00+00:00,1.5,S1_STACK
development,SHORT,2022-06-30 13:45:00+00:00,2022-06-30 15:00:00+00:00,1.25,2022-W26,18800.4,18584.1954,18960.203400000002,SL,2022-06-30 14:00:00+00:00,0.5,S1_STACK
development,SHORT,2022-06-30 18:30:00+00:00,2022-06-30 23:15:00+00:00,4.75,2022-W26,19041.8,18822.8193,19203.6553,TP,2022-06-30 20:30:00+00:00,2.25,S1_STACK
development,SHORT,2022-07-01 22:45:00+00:00,2022-07-02 05:30:00+00:00,6.75,2022-W26,19404.0,19180.854,19568.933999999997,TP,2022-07-02 00:45:00+00:00,2.25,S1_STACK
development,SHORT,2022-07-02 08:15:00+00:00,2022-07-02 10:45:00+00:00,2.5,2022-W26,19167.5,18947.07375,19330.423749999998,OFF,2022-07-02 10:45:00+00:00,2.5,S1_STACK
development,SHORT,2022-07-02 16:15:00+00:00,2022-07-02 16:30:00+00:00,0.25,2022-W26,19202.6,18981.770099999998,19365.822099999998,OFF,2022-07-02 16:30:00+00:00,0.25,S1_STACK
development,SHORT,2022-07-03 06:00:00+00:00,2022-07-03 11:15:00+00:00,5.25,2022-W26,19034.5,18815.60325,19196.29325,OFF,2022-07-03 11:15:00+00:00,5.25,S1_STACK
development,SHORT,2022-07-03 13:45:00+00:00,2022-07-03 14:45:00+00:00,1.0,2022-W26,18998.0,18779.523,19159.483,OFF,2022-07-03 14:45:00+00:00,1.0,S1_STACK
development,SHORT,2022-07-04 07:00:00+00:00,2022-07-04 08:15:00+00:00,1.25,2022-W27,19093.7,18874.122450000003,19255.99645,OFF,2022-07-04 08:15:00+00:00,1.25,S1_STACK
development,LONG,2022-07-08 21:00:00+00:00,2022-07-08 22:00:00+00:00,1.0,2022-W27,21850.9,22102.185350000003,21665.167350000003,OFF,2022-07-08 22:00:00+00:00,1.0,S1_STACK
development,LONG,2022-07-08 23:45:00+00:00,2022-07-09 00:00:00+00:00,0.25,2022-W27,21881.3,22132.93495,21695.30895,SL,2022-07-08 23:45:00+00:00,0.25,S1_STACK
development,LONG,2022-07-09 19:00:00+00:00,2022-07-09 19:15:00+00:00,0.25,2022-W27,21744.0,21994.056,21559.176,SL,2022-07-09 19:00:00+00:00,0.25,S1_STACK
