family,lookback_min,state_bin,hold_min,N,WR,net,exp,PF,DD,LS,formal_pass,pooled_gate,era_gate,wr55_years,min_forward_exp,min_year_exp,min_year_wr,N_2022,WR_2022,net_2022,exp_2022,PF_2022,DD_2022,LS_2022,N_2023,WR_2023,net_2023,exp_2023,PF_2023,DD_2023,LS_2023,N_2024,WR_2024,net_2024,exp_2024,PF_2024,DD_2024,LS_2024
RANGE_POS,60,HIGH,960,370,48.10810810810811,-78.30125878274009,-0.21162502373713538,0.9591167066231265,419.0965346798157,7,False,False,False,1,0.20735513712178671,-3.4347506980510722,41.80327868852459,122,41.80327868852459,-419.0395851622308,-3.4347506980510722,0.6091443908813184,419.0965346798157,7,112,59.82142857142857,312.53802773092787,2.7905181047404275,2.0639579661548386,37.004466720681535,4,136,44.11764705882353,28.200298648562992,0.20735513712178671,1.0513311559113299,122.86418700241879,5
TREND,15,MID,720,419,44.39140811455847,-223.52411959945363,-0.5334704525046626,0.8628184781744761,377.76246146383,7,False,False,False,0,0.19841821513923133,-2.77913382337982,39.66942148760331,121,39.66942148760331,-336.2751926289582,-2.77913382337982,0.5605279606624581,372.976012374124,7,168,45.23809523809524,33.334260143390864,0.19841821513923133,1.0818743994513345,88.08284339980966,7,130,47.69230769230769,79.4168128861138,0.6108985606624139,1.1737462462094141,113.79731453132592,5
EFFICIENCY,120,HIGH,960,358,51.675977653631286,-220.54470603982446,-0.6160466649157108,0.8812420578778101,447.03754454775884,7,False,False,False,0,0.19245246377713418,-2.5870066780115653,50.0,122,54.09836065573771,-315.614814717411,-2.5870066780115653,0.6903974717989969,447.03754454775884,7,112,50.0,71.20600316922199,0.635767885439482,1.2359578032951766,83.74646048623858,6,124,50.806451612903224,23.864105508364638,0.19245246377713418,1.0445308354251972,191.87957717156667,4
RV,360,LOW,720,620,44.516129032258064,-75.24190481076099,-0.12135791098509836,0.9652878058970518,247.71503492923813,9,False,False,False,0,0.18185311085694628,-1.8040447251063618,39.34426229508197,122,39.34426229508197,-220.09345646297615,-1.8040447251063618,0.6200719956460444,247.71503492923813,6,298,43.288590604026844,108.48092948082592,0.3640299647007581,1.1277517073298604,149.40837112385344,9,200,49.5,36.37062217138926,0.18185311085694628,1.0492069832398834,234.0505182151934,9
DRIVE,15,MID,720,360,46.111111111111114,-121.38761924811567,-0.33718783124476576,0.9214878110044918,388.39449745683396,8,False,False,False,0,0.16984769354846116,-2.1979649874074423,41.32231404958678,121,41.32231404958678,-265.95376347630054,-2.1979649874074423,0.6686602798238228,388.39449745683396,8,112,44.642857142857146,19.02294167742765,0.16984769354846116,1.065819576178782,85.00396927181815,6,127,51.96850393700787,125.54320255075724,0.9885291539429705,1.2762708855252816,112.34740650532308,5
RV,240,HIGH,960,191,54.45026178010471,57.35127318809734,0.30026844601098085,1.044341180380113,355.77898719719,5,False,False,False,1,0.16734420342688006,-0.6302222683850496,43.75,122,54.09836065573771,-76.88711674297605,-0.6302222683850496,0.9258907824926825,355.77898719719,5,16,43.75,2.677507254830081,0.16734420342688006,1.058023440149872,31.925625763004973,3,53,58.490566037735846,131.56088267624327,2.4822808052121372,1.627138347323112,43.7066836883328,3
RV,30,MID,720,331,44.41087613293052,-321.4559114079746,-0.9711658954923704,0.812592803430705,461.8139132095423,8,False,False,False,0,0.16188363911510775,-3.54918151501705,38.84297520661157,121,38.84297520661157,-429.45096331706304,-3.54918151501705,0.5248161217709703,461.8139132095423,5,88,43.18181818181818,88.2452479370452,1.0027869083755137,1.3042191358516892,58.084503910925775,8,122,50.81967213114754,19.749803972043146,0.16188363911510775,1.0378746529789824,148.28777599635134,8
TREND,360,MID,720,423,42.78959810874704,-283.1512072907269,-0.6693881969047918,0.8315366572664692,394.9919277213986,10,False,False,False,0,0.16092435132728222,-2.9609965338715263,39.226519337016576,121,41.32231404958678,-358.28058059845466,-2.9609965338715263,0.5150863214185983,391.10661499035683,10,181,39.226519337016576,29.127307590238082,0.16092435132728222,1.0550777770328603,105.73916715073955,9,121,49.586776859504134,46.00206571748966,0.3801823613015674,1.1113597100763941,88.55826217510804,5
RANGE_POS,30,HIGH,720,350,47.14285714285714,45.241070068604586,0.12926020019601311,1.0285801985235719,249.47943761389212,9,False,False,False,0,0.15199368126359458,-1.055216873940485,45.08196721311475,122,45.08196721311475,-128.73645862073917,-1.055216873940485,0.8379044217406579,231.04947404572997,9,110,50.90909090909091,156.0422743002396,1.4185661300021781,1.4766261030994092,46.45955290057426,5,118,45.76271186440678,17.93525438910416,0.15199368126359458,1.038874634353938,104.68034903547706,6
RV,15,LOW,960,454,45.15418502202643,-147.5821868565299,-0.3250708961597575,0.9151655602592633,261.5402868212103,8,False,False,False,0,0.15094271996166322,-1.9295238802837709,41.80327868852459,122,41.80327868852459,-235.40191339462004,-1.9295238802837709,0.6556573547749478,258.3270717177588,8,198,45.45454545454545,67.5934020632273,0.341380818501148,1.13089030782075,135.90127396308847,7,134,47.76119402985074,20.22632447486287,0.15094271996166322,1.0374832333541988,160.17473607998375,5
EFFICIENCY,120,HIGH,720,358,49.162011173184354,-275.40879259508233,-0.7692983033382188,0.8460357373965237,425.4444955931405,6,False,False,False,0,0.15084832878597496,-3.16092360810596,45.90163934426229,122,45.90163934426229,-385.63268018892717,-3.16092360810596,0.5989929880109143,425.4444955931405,6,112,46.42857142857143,91.51869482438389,0.8171312037891418,1.319339106683165,93.59970907851148,6,124,54.83870967741935,18.705192769460893,0.15084832878597496,1.0346049363240826,179.3984725329629,4
EFFICIENCY,15,LOW,720,360,45.27777777777778,-196.57840304587575,-0.546051119571877,0.8774137625910563,401.4770112859674,8,False,False,False,0,0.14668565270917266,-2.344391604936369,40.98360655737705,122,40.98360655737705,-286.015775802237,-2.344391604936369,0.6523550881752429,401.4770112859674,8,111,44.14414414414414,16.282107450718165,0.14668565270917266,1.0563362612300546,85.00396927181815,6,127,50.39370078740157,73.15526530564297,0.5760257110680549,1.1487341851586743,128.82035462494548,5
RANGE_POS,360,MID,720,343,43.14868804664723,-232.77207692597983,-0.6786357927871132,0.8512420224656847,443.12021395318556,9,False,False,False,0,0.14149725379089892,-3.4522958965458477,37.39837398373984,121,39.66942148760331,-417.7278034820476,-3.4522958965458477,0.49457759004448826,441.8508052610881,8,123,37.39837398373984,17.404162216280568,0.14149725379089892,1.0433334969793855,88.74102639929951,9,99,54.54545454545454,167.55156433978703,1.6924400438362326,1.497710036240123,85.5529547662126,5
RANGE_POS,120,HIGH,720,332,45.78313253012048,-244.2372497950504,-0.7356543668525614,0.8633185476142621,415.45733570128976,7,False,False,False,0,0.12740594182102616,-3.382002971198969,41.66666666666667,122,44.26229508196721,-412.6043624862742,-3.382002971198969,0.5959285260047581,415.45733570128976,7,90,53.333333333333336,153.07839967270067,1.7008711074744518,1.5544275368798999,60.18436720055797,5,120,41.66666666666667,15.28871301852314,0.12740594182102616,1.0312212389173685,149.64015080808565,7
RV,15,MID,720,382,47.38219895287958,-120.36986222615867,-0.31510435137737874,0.932051821542988,313.510844448834,6,False,False,False,0,0.11553273166044327,-2.242647726107329,42.14876033057851,121,42.14876033057851,-271.36037485898686,-2.242647726107329,0.660445504669957,313.510844448834,6,116,44.827586206896555,134.23826654206388,1.1572264357074473,1.3482321740104406,123.59266392180464,6,145,53.79310344827586,16.752246090764274,0.11553273166044327,1.0285463268613448,112.89534580338687,6
EFFICIENCY,15,HIGH,720,353,46.1756373937677,-151.2914753109194,-0.4285877487561456,0.902367755932458,309.5238458655283,8,False,False,False,0,0.10511338057362209,-1.5974773396680566,41.52542372881356,122,42.62295081967213,-194.8922354395029,-1.5974773396680566,0.7354668262984863,263.789152749535,6,118,41.52542372881356,31.722948123764084,0.2688385434217295,1.093278876343971,106.20787606775423,8,113,54.86725663716814,11.877812004819296,0.10511338057362209,1.0251234327924847,171.96823395482193,6
DRIVE,30,MID,720,371,47.16981132075472,-238.55101167148553,-0.6429946406239502,0.857716989883908,351.38506527559133,7,False,False,False,0,0.10436981300109782,-2.8527518326782606,43.93939393939394,121,44.62809917355372,-345.1829717540695,-2.8527518326782606,0.6250576525483589,351.38506527559133,6,132,43.93939393939394,94.31632214845445,0.7145175920337458,1.253856417376349,53.08282856980285,5,118,53.38983050847458,12.315637934129542,0.10436981300109782,1.032035965798833,70.67997931607752,7
RANGE_POS,30,MID,720,358,48.60335195530726,-48.37222326979449,-0.135117942094398,0.9677306556478322,248.46167631762145,6,False,False,False,0,0.08747513712767406,-1.356880271372377,47.93388429752066,121,47.93388429752066,-164.18251283605764,-1.356880271372377,0.7811590031168713,248.46167631762145,6,123,48.78048780487805,105.8381239337082,0.8604725523065707,1.3339317993025943,51.858160046865166,6,114,49.122807017543856,9.972165632554843,0.08747513712767406,1.0230926500542057,72.35410225330128,5
DRIVE,240,HIGH,720,348,45.40229885057471,45.19495778348326,0.1298705683433427,1.0286425237269559,248.64492485857528,7,False,False,False,0,0.07792447173112274,-0.8047616241459038,41.74757281553398,122,46.72131147540984,-98.18091814580026,-0.8047616241459038,0.8785588534935319,248.64492485857528,6,103,41.74757281553398,8.026220588305643,0.07792447173112274,1.023461066173111,129.38689054658005,7,123,47.15447154471545,135.3496553409779,1.10040370195917,1.3167377159413831,113.8444234919817,7
TREND,15,HIGH,960,306,50.326797385620914,152.0146239329551,0.49677981677436306,1.094190645891551,142.91285408106518,8,False,False,False,0,0.063989047631152,0.063989047631152,45.0,122,54.91803278688525,18.68718508943094,0.1531736482740241,1.0205143138030424,142.91285408106518,5,84,50.0,126.928534080409,1.511053977147726,1.4390834060830018,59.09067051146198,6,100,45.0,6.3989047631152,0.063989047631152,1.0154602680107268,120.49210960569893,6
RANGE_POS,240,HIGH,360,339,44.54277286135693,-39.525122027143496,-0.11659328031605751,0.9656954452203416,147.6273495527667,6,False,False,False,0,0.05213952551021738,-0.5325781436928682,41.80327868852459,122,41.80327868852459,-64.97453353052991,-0.5325781436928682,0.8918337663193393,147.6273495527667,6,103,47.57281553398058,5.37037112755239,0.05213952551021738,1.0228771847119074,86.54830899785449,6,114,44.73684210526316,20.07904037583405,0.17613193312135134,1.0633921051880986,123.67247046193395,4
TREND,360,MID,960,423,43.97163120567376,-235.1320955603958,-0.5558678382042455,0.8680545848499984,440.35989493214197,9,False,False,False,0,0.04365433473103668,-2.8211154914306196,39.77900552486188,121,40.49586776859504,-341.35497446310495,-2.8211154914306196,0.5622864878935614,378.1522564967005,9,181,39.77900552486188,7.901434586317639,0.04365433473103668,1.0137341210099506,132.7830091305184,7,121,53.71900826446281,98.32144431639138,0.8125739199701767,1.2303326630812854,77.92811080791512,5
RV,15,MID,960,382,49.21465968586388,-138.00121355499243,-0.3612597213481477,0.9278098938304329,327.2288159464969,7,False,False,False,0,0.02370098714575448,-2.2786453278627192,47.93388429752066,121,47.93388429752066,-275.716084671389,-2.2786453278627192,0.6859781016134295,327.2288159464969,6,116,50.0,134.27822798026224,1.1575709308643296,1.3540418691023628,124.74496100864924,6,145,49.6551724137931,3.4366431361344,0.02370098714575448,1.0052520076178837,164.23279766797447,7
TREND,240,MID,960,457,42.669584245076585,-433.12848587842757,-0.9477647393401041,0.7913927728155046,502.74306461398953,9,False,False,False,0,0.016454192079058898,-4.05637014406172,36.36363636363637,121,36.36363636363637,-490.82078743146815,-4.05637014406172,0.4673322518045992,499.83913764361967,9,205,42.4390243902439,55.536802390683825,0.27091123117406746,1.09143193359859,129.6256700676711,6,131,48.854961832061065,2.1554991623567155,0.016454192079058898,1.0039374399214778,112.49982214424949,6
RANGE_POS,30,HIGH,960,350,47.714285714285715,-30.979276376027798,-0.08851221821722229,0.982474168843806,299.05052651053757,6,False,False,False,0,0.01524218103720338,-1.7326564931046367,44.06779661016949,122,45.90163934426229,-211.38409215876567,-1.7326564931046367,0.7785806572022722,291.10694560023137,5,110,53.63636363636364,178.60623842034786,1.623693076548617,1.5550196661921571,42.25673116744041,5,118,44.06779661016949,1.7985773623899988,0.01524218103720338,1.0036619272277436,106.39919694262,6
DRIVE,240,HIGH,960,348,47.12643678160919,112.20398609798042,0.3224252474079897,1.0688602505625384,296.81832590058235,10,False,False,False,0,0.013314993091125894,-0.825096710230864,41.74757281553398,122,50.81967213114754,-100.6617986481654,-0.825096710230864,0.8864664588409942,296.81832590058235,5,103,41.74757281553398,1.371444288385967,0.013314993091125894,1.0038671931370207,141.79889754641198,10,123,47.96747967479675,211.49434045775976,1.7194661825834128,1.5448311629771971,92.48300516459605,8
DRIVE,60,MID,960,327,42.813455657492355,-290.1049920467367,-0.8871712295007238,0.81767854774267,391.794180024188,8,False,False,False,0,0.011257817857549033,-2.445408585563834,41.32231404958678,121,41.32231404958678,-295.8944388532239,-2.445408585563834,0.6667894602378848,328.6463092652614,8,111,42.34234234234234,1.2496177821879426,0.011257817857549033,1.0036198502561617,114.61606621135365,6,95,45.26315789473684,4.539829024299266,0.047787673939992274,1.0126828543132764,132.44608067336085,7
DRIVE,15,HIGH,960,338,48.81656804733728,105.59577354222087,0.3124135311900026,1.0646999686724583,144.29981695550612,8,False,False,False,0,0.0027707049287069505,-0.4237467264914895,43.56435643564357,122,54.09836065573771,-51.69710063196172,-0.4237467264914895,0.9398473236837649,144.29981695550612,5,115,47.82608695652174,157.01303297638316,1.3653307215337667,1.412436436658325,60.24159823384388,8,101,43.56435643564357,0.279841197799402,0.0027707049287069505,1.0007139605720097,103.32103907250593,5
RANGE_POS,240,HIGH,720,339,45.42772861356932,-95.2191943612267,-0.28088257923665694,0.9442900702144428,285.6992844660187,5,False,False,False,0,-0.005171290034391289,-1.8305301758088708,42.10526315789473,122,45.08196721311475,-223.32468144868224,-1.8305301758088708,0.7683694430853734,285.6992844660187,5,103,49.51456310679612,128.6950141513761,1.249466156809477,1.4588555963329735,57.26491819908873,4,114,42.10526315789473,-0.5895270639206069,-0.005171290034391289,0.9987310669674845,169.51489566033663,5
RANGE_POS,120,MID,720,376,44.148936170212764,43.979003368305115,0.11696543449017317,1.0312469450730701,205.0780920395672,8,False,False,False,0,-0.006044371364370095,-0.006044371364370095,39.58333333333333,121,44.62809917355372,44.302367476527216,0.3661352684010514,1.07486997735021,99.3617089004482,8,144,39.58333333333333,0.34756111322301564,0.0024136188418264976,1.0008166215630572,111.71027670828703,7,111,49.549549549549546,-0.6709252214450805,-0.006044371364370095,0.9982802657856291,150.95706819904703,8
DRIVE,240,LOW,960,387,53.229974160206716,20.54064593580882,0.0530766044852941,1.0130693248776432,253.10400775690493,7,False,False,False,1,-0.009993805089083097,-0.6018086388386251,50.38167938931297,122,55.73770491803278,-73.42065393831227,-0.6018086388386251,0.8898999195014657,253.10400775690493,7,131,50.38167938931297,95.30046975605822,0.7274845019546429,1.307328989961476,79.13961161091729,5,134,53.73134328358209,-1.339169881937135,-0.009993805089083097,0.9977482423379087,185.6691249881806,4
RV,60,MID,720,340,46.470588235294116,-312.6778550739335,-0.9196407502174514,0.8035799210743836,441.5382291101499,10,False,False,False,0,-0.027241866246749326,-3.1123278080524743,39.473684210526315,121,42.14876033057851,-376.5916647743494,-3.1123278080524743,0.551388615055365,416.4641576696668,7,76,39.473684210526315,-2.070381834752949,-0.027241866246749326,0.991497187833568,69.60773582500313,8,143,53.84615384615385,65.98419153516883,0.4614279128333485,1.1296530899591444,121.03595903882166,5
DRIVE,60,HIGH,360,366,45.08196721311475,-55.801828445190566,-0.15246401214532943,0.9561811618357888,206.96618761767527,15,False,False,False,0,-0.03505388702558387,-1.3105429097938628,37.704918032786885,122,37.704918032786885,-159.88623499485126,-1.3105429097938628,0.741529776322886,206.96618761767527,15,114,51.75438596491229,108.64141186298662,0.9529948409033914,1.4057590752163804,66.64059185128772,5,130,46.15384615384615,-4.557005313325902,-0.03505388702558387,0.988228789114866,112.1851731789146,6
