partition,event_ts,event_complete_ts,event_hour_utc,event_hour_wib,prior3_high,prior3_low,event_open,event_high,event_low,event_close,regime_effective_ts,regime,entry_ts,entry_open,close1h,close3h,long_positive_1h,long_positive_3h,signed_ret_1h,signed_ret_3h
reference_validation,2025-07-23 08:00:00+00:00,2025-07-23 09:00:00+00:00,8,15:00,118997.7,118236.1,118326.9,118532.9,118200.0,118390.0,2025-07-23 08:00:00+00:00,SIDEWAYS,2025-07-23 09:00:00+00:00,118389.9,118002.0,118484.8,False,True,-0.003276461927917751,0.0008015886490317925
reference_validation,2025-07-25 04:00:00+00:00,2025-07-25 05:00:00+00:00,4,11:00,117780.1,115300.0,115384.7,116100.0,115080.0,116043.6,2025-07-25 04:00:00+00:00,BEAR,2025-07-25 05:00:00+00:00,116043.5,115481.2,115288.8,False,False,-0.004845596694343146,-0.006503595634395731
reference_validation,2025-07-28 18:00:00+00:00,2025-07-28 19:00:00+00:00,18,01:00,118487.4,117612.0,117649.9,117846.1,117388.0,117760.4,2025-07-28 16:00:00+00:00,SIDEWAYS,2025-07-28 19:00:00+00:00,117760.4,118050.0,118081.5,True,True,0.0024592307770694433,0.0027267230749896676
reference_validation,2025-07-30 19:00:00+00:00,2025-07-30 20:00:00+00:00,19,02:00,117995.4,116444.0,116476.9,117083.7,115700.0,116865.2,2025-07-30 20:00:00+00:00,BEAR,2025-07-30 20:00:00+00:00,116865.2,117138.9,117431.2,True,True,0.002342014560365202,0.004843186851175574
reference_validation,2025-08-02 19:00:00+00:00,2025-08-02 20:00:00+00:00,19,02:00,113388.9,111990.0,112285.1,112895.8,111910.0,112175.5,2025-08-02 20:00:00+00:00,BEAR,2025-08-02 20:00:00+00:00,112175.5,112750.3,112810.2,True,True,0.005124113554207499,0.0056580982478349195
reference_validation,2025-08-05 04:00:00+00:00,2025-08-05 05:00:00+00:00,4,11:00,115006.5,114213.6,114214.9,114392.6,114114.0,114287.8,2025-08-05 04:00:00+00:00,BEAR,2025-08-05 05:00:00+00:00,114287.8,114373.8,113924.7,True,False,0.0007524862671255406,-0.0031770670185269356
reference_validation,2025-08-06 04:00:00+00:00,2025-08-06 05:00:00+00:00,4,11:00,113893.7,113355.5,113470.2,113547.6,113304.5,113385.7,2025-08-06 04:00:00+00:00,BEAR,2025-08-06 05:00:00+00:00,113385.8,114114.8,114179.2,True,True,0.006429376518047203,0.0069973488743739765
reference_validation,2025-08-08 04:00:00+00:00,2025-08-08 05:00:00+00:00,4,11:00,117216.5,116639.9,116692.2,116823.6,116615.3,116700.0,2025-08-08 04:00:00+00:00,BULL,2025-08-08 05:00:00+00:00,116700.0,116484.0,116772.0,False,True,-0.0018508997429306229,0.0006169665809767633
reference_validation,2025-08-09 18:00:00+00:00,2025-08-09 19:00:00+00:00,18,01:00,117094.0,116555.7,116627.0,116683.7,116503.1,116579.9,2025-08-09 16:00:00+00:00,BULL,2025-08-09 19:00:00+00:00,116579.9,116499.9,116479.0,False,False,-0.0006862246407828287,-0.00086550082818726
reference_validation,2025-08-10 18:00:00+00:00,2025-08-10 19:00:00+00:00,18,01:00,119094.0,118421.2,118489.6,118595.4,118395.8,118519.9,2025-08-10 16:00:00+00:00,BULL,2025-08-10 19:00:00+00:00,118519.9,118624.5,118678.0,True,True,0.0008825522127509089,0.0013339532011080735
reference_validation,2025-08-11 08:00:00+00:00,2025-08-11 09:00:00+00:00,8,15:00,122332.4,121432.3,121534.9,121820.7,121166.8,121673.2,2025-08-11 08:00:00+00:00,BULL,2025-08-11 09:00:00+00:00,121673.2,121412.3,120545.0,False,False,-0.0021442684173671456,-0.009272378798289127
reference_validation,2025-08-11 18:00:00+00:00,2025-08-11 19:00:00+00:00,18,01:00,120799.0,119418.9,119469.7,119854.1,119201.6,119748.1,2025-08-11 16:00:00+00:00,BULL,2025-08-11 19:00:00+00:00,119748.0,119035.3,118671.3,False,False,-0.005951665163509978,-0.008991381901994111
reference_validation,2025-08-14 18:00:00+00:00,2025-08-14 19:00:00+00:00,18,01:00,118849.4,117339.9,117878.7,118174.4,117004.0,118033.1,2025-08-14 16:00:00+00:00,SIDEWAYS,2025-08-14 19:00:00+00:00,118033.1,117889.5,117843.7,False,False,-0.0012166078837207994,-0.0016046346321498817
reference_validation,2025-08-19 04:00:00+00:00,2025-08-19 05:00:00+00:00,4,11:00,116687.7,114734.8,114756.7,115333.0,114303.8,115256.3,2025-08-19 04:00:00+00:00,BEAR,2025-08-19 05:00:00+00:00,115256.3,114926.0,114928.7,False,False,-0.002865786946136595,-0.0028423608948058288
reference_validation,2025-08-19 18:00:00+00:00,2025-08-19 19:00:00+00:00,18,01:00,114134.8,113011.0,113459.9,113459.9,112770.1,113013.1,2025-08-19 16:00:00+00:00,BEAR,2025-08-19 19:00:00+00:00,113013.0,113078.3,113365.0,True,True,0.0005778096325201876,0.0031146859210886557
reference_validation,2025-08-19 19:00:00+00:00,2025-08-19 20:00:00+00:00,19,02:00,113844.0,112770.1,113013.0,113490.3,112714.4,113078.3,2025-08-19 20:00:00+00:00,BEAR,2025-08-19 20:00:00+00:00,113078.2,113517.6,113119.2,True,True,0.0038858064596005715,0.00036258093956220705
reference_validation,2025-08-23 08:00:00+00:00,2025-08-23 09:00:00+00:00,8,15:00,116015.3,115634.1,115770.0,115840.4,115575.0,115713.7,2025-08-23 08:00:00+00:00,BULL,2025-08-23 09:00:00+00:00,115713.6,115740.5,115266.7,True,False,0.0002324705134053584,-0.003862121652078998
reference_validation,2025-08-25 08:00:00+00:00,2025-08-25 09:00:00+00:00,8,15:00,112827.1,111245.9,111469.7,111786.4,110893.6,111362.1,2025-08-25 08:00:00+00:00,BEAR,2025-08-25 09:00:00+00:00,111362.1,111747.6,111183.7,True,False,0.003461680410121515,-0.001601981284476528
reference_validation,2025-08-27 08:00:00+00:00,2025-08-27 09:00:00+00:00,8,15:00,111628.1,110586.5,110688.0,110800.0,110306.9,110705.2,2025-08-27 08:00:00+00:00,BEAR,2025-08-27 09:00:00+00:00,110705.1,110763.9,111270.8,True,True,0.0005311408417496555,0.005109972349963909
reference_validation,2025-08-29 18:00:00+00:00,2025-08-29 19:00:00+00:00,18,01:00,108777.0,108088.0,108411.5,108459.9,108045.0,108092.5,2025-08-29 16:00:00+00:00,BEAR,2025-08-29 19:00:00+00:00,108092.4,108155.5,108393.4,True,True,0.00058375982030201,0.0027846546103149628
reference_validation,2025-08-29 19:00:00+00:00,2025-08-29 20:00:00+00:00,19,02:00,108777.0,108045.0,108092.4,108697.7,107869.6,108155.5,2025-08-29 20:00:00+00:00,BEAR,2025-08-29 20:00:00+00:00,108155.5,107742.6,108337.5,False,True,-0.0038176514370512615,0.0016827623190682761
reference_validation,2025-09-01 04:00:00+00:00,2025-09-01 05:00:00+00:00,4,11:00,108447.6,107355.0,107619.1,107721.3,107230.7,107369.2,2025-09-01 04:00:00+00:00,BEAR,2025-09-01 05:00:00+00:00,107369.2,107811.2,109390.3,True,True,0.004116636800870266,0.01882383402316501
reference_validation,2025-09-02 18:00:00+00:00,2025-09-02 19:00:00+00:00,18,01:00,111480.2,110418.0,110853.8,110890.7,110118.5,110584.1,2025-09-02 16:00:00+00:00,BULL,2025-09-02 19:00:00+00:00,110584.0,110742.9,111066.1,True,True,0.001436916732981297,0.0043595818563264555
reference_validation,2025-09-03 04:00:00+00:00,2025-09-03 05:00:00+00:00,4,11:00,111442.2,110842.7,110991.8,111117.5,110783.6,110966.7,2025-09-03 04:00:00+00:00,BULL,2025-09-03 05:00:00+00:00,110966.7,110647.6,111041.5,False,True,-0.0028756374660144912,0.0006740760967030024
reference_validation,2025-09-07 18:00:00+00:00,2025-09-07 19:00:00+00:00,18,01:00,111334.1,110850.0,110925.5,111029.1,110817.5,111011.8,2025-09-07 16:00:00+00:00,BULL,2025-09-07 19:00:00+00:00,111011.7,111217.0,111006.4,True,False,0.0018493546175764042,-4.774271540752828e-05
reference_validation,2025-09-08 19:00:00+00:00,2025-09-08 20:00:00+00:00,19,02:00,112635.0,112030.0,112425.3,112425.3,111927.0,112051.0,2025-09-08 20:00:00+00:00,BULL,2025-09-08 20:00:00+00:00,112050.0,111919.4,112186.7,False,True,-0.0011655510932619961,0.0012199910754127075
reference_validation,2025-09-10 18:00:00+00:00,2025-09-10 19:00:00+00:00,18,01:00,114067.2,113366.2,113693.9,113858.9,113304.1,113550.0,2025-09-10 16:00:00+00:00,BULL,2025-09-10 19:00:00+00:00,113550.1,113525.2,113782.8,False,True,-0.0002192864647412307,0.002049315676516228
reference_validation,2025-09-10 19:00:00+00:00,2025-09-10 20:00:00+00:00,19,02:00,114046.8,113304.1,113550.1,113581.2,113111.0,113525.2,2025-09-10 20:00:00+00:00,BULL,2025-09-10 20:00:00+00:00,113525.3,113513.6,113831.5,False,True,-0.00010306072743249128,0.0026971961316111237
reference_validation,2025-09-14 04:00:00+00:00,2025-09-14 05:00:00+00:00,4,11:00,116075.8,115580.0,115626.0,115723.9,115406.1,115693.2,2025-09-14 04:00:00+00:00,BULL,2025-09-14 05:00:00+00:00,115693.2,115810.1,115746.0,True,True,0.0010104310365692815,0.0004563794587755243
reference_validation,2025-09-18 19:00:00+00:00,2025-09-18 20:00:00+00:00,19,02:00,117875.2,117365.0,117760.0,117760.1,117133.0,117403.0,2025-09-18 20:00:00+00:00,BULL,2025-09-18 20:00:00+00:00,117402.9,117454.8,116995.0,True,False,0.00044206744467145676,-0.003474360514092889
reference_validation,2025-09-19 04:00:00+00:00,2025-09-19 05:00:00+00:00,4,11:00,117406.8,116800.0,116914.1,117049.9,116631.6,116929.4,2025-09-19 04:00:00+00:00,BULL,2025-09-19 05:00:00+00:00,116929.4,116837.5,116850.1,False,False,-0.0007859443390626497,-0.0006781870085709185
reference_validation,2025-09-20 04:00:00+00:00,2025-09-20 05:00:00+00:00,4,11:00,115660.4,115355.0,115394.3,115526.6,115343.0,115511.9,2025-09-20 04:00:00+00:00,SIDEWAYS,2025-09-20 05:00:00+00:00,115511.9,115655.3,115909.8,True,True,0.0012414305365942013,0.0034446667399636866
reference_validation,2025-09-24 04:00:00+00:00,2025-09-24 05:00:00+00:00,4,11:00,112466.6,111622.4,111639.8,112336.7,110935.0,112122.5,2025-09-24 04:00:00+00:00,BEAR,2025-09-24 05:00:00+00:00,112122.5,112595.9,112544.7,True,True,0.004222167718343828,0.0037655243149232742
reference_validation,2025-09-25 18:00:00+00:00,2025-09-25 19:00:00+00:00,18,01:00,111636.6,108578.2,108793.9,109759.7,108574.1,109708.3,2025-09-25 16:00:00+00:00,BEAR,2025-09-25 19:00:00+00:00,109708.4,109320.5,109360.8,False,False,-0.003535736552533808,-0.003168399138078648
reference_validation,2025-09-26 04:00:00+00:00,2025-09-26 05:00:00+00:00,4,11:00,109766.0,109241.1,109537.5,109588.8,109200.0,109300.0,2025-09-26 04:00:00+00:00,BEAR,2025-09-26 05:00:00+00:00,109300.0,109202.8,109257.3,False,False,-0.0008892955169258476,-0.0003906678865507329
reference_validation,2025-09-26 19:00:00+00:00,2025-09-26 20:00:00+00:00,19,02:00,110250.0,108976.0,109669.9,109669.9,108953.7,109115.9,2025-09-26 20:00:00+00:00,BEAR,2025-09-26 20:00:00+00:00,109115.8,109233.8,109505.2,True,True,0.0010814199226876209,0.0035686857448691267
reference_validation,2025-10-04 08:00:00+00:00,2025-10-04 09:00:00+00:00,8,15:00,122781.1,122209.7,122271.4,122497.4,122141.5,122226.2,2025-10-04 08:00:00+00:00,BULL,2025-10-04 09:00:00+00:00,122226.2,122168.0,121924.6,False,False,-0.00047616632113245405,-0.0024675560559028753
reference_validation,2025-10-04 18:00:00+00:00,2025-10-04 19:00:00+00:00,18,01:00,122085.1,121533.3,121698.0,121784.3,121432.0,121533.4,2025-10-04 16:00:00+00:00,BULL,2025-10-04 19:00:00+00:00,121533.3,121919.0,122139.9,True,True,0.0031736157908983653,0.004991224627324264
reference_validation,2025-10-05 08:00:00+00:00,2025-10-05 09:00:00+00:00,8,15:00,125420.1,124558.8,124692.5,124843.0,124524.9,124580.9,2025-10-05 08:00:00+00:00,BULL,2025-10-05 09:00:00+00:00,124581.0,122998.0,123413.2,False,False,-0.012706592498053504,-0.00937382104815343
reference_validation,2025-10-07 08:00:00+00:00,2025-10-07 09:00:00+00:00,8,15:00,124588.0,123503.9,123627.1,123948.7,123261.6,123813.1,2025-10-07 08:00:00+00:00,BULL,2025-10-07 09:00:00+00:00,123813.1,124049.2,124397.2,True,True,0.0019069064582017958,0.004717594503327982
reference_validation,2025-10-07 18:00:00+00:00,2025-10-07 19:00:00+00:00,18,01:00,122819.4,120720.2,121073.2,121270.1,120516.0,120838.0,2025-10-07 16:00:00+00:00,SIDEWAYS,2025-10-07 19:00:00+00:00,120838.0,121593.6,121954.1,True,True,0.006252999884142518,0.009236332941624292
reference_validation,2025-10-08 04:00:00+00:00,2025-10-08 05:00:00+00:00,4,11:00,122196.9,121137.0,121333.1,121880.0,121005.3,121865.4,2025-10-08 04:00:00+00:00,SIDEWAYS,2025-10-08 05:00:00+00:00,121865.4,121338.0,121550.4,False,False,-0.004327725506993785,-0.0025848189888187934
reference_validation,2025-10-13 04:00:00+00:00,2025-10-13 05:00:00+00:00,4,11:00,115912.0,114566.1,114773.5,114958.0,114357.2,114656.6,2025-10-13 04:00:00+00:00,BEAR,2025-10-13 05:00:00+00:00,114656.5,114570.2,115341.7,False,True,-0.0007526830140462959,0.005976111254050176
reference_validation,2025-10-15 04:00:00+00:00,2025-10-15 05:00:00+00:00,4,11:00,113576.1,111758.5,111978.7,112435.4,111692.8,112292.4,2025-10-15 04:00:00+00:00,BEAR,2025-10-15 05:00:00+00:00,112292.3,112378.0,112524.3,True,True,0.0007631867901896072,0.002066036584877251
reference_validation,2025-10-16 08:00:00+00:00,2025-10-16 09:00:00+00:00,8,15:00,111711.4,110488.0,110518.2,110849.9,110330.4,110760.8,2025-10-16 08:00:00+00:00,BEAR,2025-10-16 09:00:00+00:00,110760.7,111099.9,111363.9,True,True,0.0030624580740279406,0.005445974971266754
reference_validation,2025-10-21 18:00:00+00:00,2025-10-21 19:00:00+00:00,18,01:00,113940.0,111643.1,111960.2,112261.2,111255.9,111934.5,2025-10-21 16:00:00+00:00,BULL,2025-10-21 19:00:00+00:00,111934.5,111720.7,110772.6,False,False,-0.0019100456070291205,-0.010380177693204429
reference_validation,2025-10-22 18:00:00+00:00,2025-10-22 19:00:00+00:00,18,01:00,109160.0,107526.3,107743.3,108181.4,107416.1,107987.8,2025-10-22 16:00:00+00:00,SIDEWAYS,2025-10-22 19:00:00+00:00,107987.7,107829.0,107159.8,False,False,-0.0014696118169013062,-0.007666613882877371
reference_validation,2025-10-24 08:00:00+00:00,2025-10-24 09:00:00+00:00,8,15:00,111498.8,110723.9,111013.7,111193.8,110648.4,111045.8,2025-10-24 08:00:00+00:00,BULL,2025-10-24 09:00:00+00:00,111045.8,111280.0,111006.7,True,False,0.0021090396935319333,-0.0003521069684760958
reference_validation,2025-10-27 19:00:00+00:00,2025-10-27 20:00:00+00:00,19,02:00,115744.8,114818.1,115277.9,115278.1,114712.4,114894.9,2025-10-27 20:00:00+00:00,BULL,2025-10-27 20:00:00+00:00,114894.8,114405.4,114078.9,False,False,-0.0042595487350167716,-0.007101278734982008
reference_validation,2025-10-30 18:00:00+00:00,2025-10-30 19:00:00+00:00,18,01:00,108292.2,106745.3,107446.2,107521.5,106736.8,106793.7,2025-10-30 16:00:00+00:00,BEAR,2025-10-30 19:00:00+00:00,106793.7,106495.1,107847.7,False,True,-0.0027960450850564866,0.009869496047051562
reference_validation,2025-11-03 08:00:00+00:00,2025-11-03 09:00:00+00:00,8,15:00,108088.8,106946.7,107420.6,107677.5,106925.7,107548.6,2025-11-03 08:00:00+00:00,BEAR,2025-11-03 09:00:00+00:00,107548.5,107173.1,107737.4,False,True,-0.003490518231309525,0.0017564168723878115
reference_validation,2025-11-04 18:00:00+00:00,2025-11-04 19:00:00+00:00,18,01:00,104800.0,100725.0,101074.8,101469.5,99980.0,101317.3,2025-11-04 16:00:00+00:00,BEAR,2025-11-04 19:00:00+00:00,101317.3,100507.0,100274.1,False,False,-0.007997646996120156,-0.010296365971063204
reference_validation,2025-11-05 08:00:00+00:00,2025-11-05 09:00:00+00:00,8,15:00,102326.4,101433.3,101946.2,101946.3,101131.0,101650.8,2025-11-05 08:00:00+00:00,BEAR,2025-11-05 09:00:00+00:00,101650.7,101949.5,102019.4,True,True,0.0029394780360587625,0.003627127014373732
reference_validation,2025-11-08 19:00:00+00:00,2025-11-08 20:00:00+00:00,19,02:00,102182.7,101476.9,102084.3,102137.1,101471.1,101934.3,2025-11-08 20:00:00+00:00,BEAR,2025-11-08 20:00:00+00:00,101934.4,102024.4,102325.4,True,True,0.0008829207804235129,0.0038358002793954515
reference_validation,2025-11-14 19:00:00+00:00,2025-11-14 20:00:00+00:00,19,02:00,97377.6,94911.0,95023.9,95886.9,94741.2,95737.3,2025-11-14 20:00:00+00:00,BEAR,2025-11-14 20:00:00+00:00,95737.4,94336.6,95147.6,False,False,-0.014631690436548217,-0.006160601812875477
reference_validation,2025-11-18 04:00:00+00:00,2025-11-18 05:00:00+00:00,4,11:00,92186.1,89666.1,90811.8,90842.1,89012.0,90049.4,2025-11-18 04:00:00+00:00,BEAR,2025-11-18 05:00:00+00:00,90049.4,90185.9,90459.1,True,True,0.0015158346418744362,0.004549724928761378
reference_validation,2025-11-19 18:00:00+00:00,2025-11-19 19:00:00+00:00,18,01:00,92348.2,88820.8,89459.8,89696.1,88765.0,89214.4,2025-11-19 16:00:00+00:00,BEAR,2025-11-19 19:00:00+00:00,89214.4,88857.7,90553.9,False,True,-0.003998233469036383,0.015014392295414236
reference_validation,2025-11-19 19:00:00+00:00,2025-11-19 20:00:00+00:00,19,02:00,90202.5,88765.0,89214.4,89349.1,88600.0,88857.7,2025-11-19 20:00:00+00:00,BEAR,2025-11-19 20:00:00+00:00,88857.8,89472.8,90434.3,True,True,0.006921170679445199,0.017741830205114217
reference_validation,2025-11-20 18:00:00+00:00,2025-11-20 19:00:00+00:00,18,01:00,91145.1,86281.9,87186.1,87713.0,86260.9,86445.7,2025-11-20 16:00:00+00:00,BEAR,2025-11-20 19:00:00+00:00,86445.7,86880.3,87235.0,True,True,0.005027433406173065,0.009130587177846872
reference_validation,2025-11-20 19:00:00+00:00,2025-11-20 20:00:00+00:00,19,02:00,89885.7,86260.9,86445.7,87124.6,86066.6,86880.3,2025-11-20 20:00:00+00:00,BEAR,2025-11-20 20:00:00+00:00,86880.2,86432.8,88033.8,False,True,-0.00514961982131712,0.013278054148125884
reference_validation,2025-11-22 04:00:00+00:00,2025-11-22 05:00:00+00:00,4,11:00,85175.2,84180.0,84414.0,84524.9,83792.0,84206.7,2025-11-22 04:00:00+00:00,BEAR,2025-11-22 05:00:00+00:00,84206.7,84250.0,84537.4,True,True,0.0005142108644562438,0.003927240944010313
reference_validation,2025-11-25 19:00:00+00:00,2025-11-25 20:00:00+00:00,19,02:00,88115.0,86661.1,87195.6,87300.6,86132.7,86835.0,2025-11-25 20:00:00+00:00,SIDEWAYS,2025-11-25 20:00:00+00:00,86835.1,87330.8,87606.2,True,True,0.005708521093428676,0.008880049657338906
reference_validation,2025-11-26 04:00:00+00:00,2025-11-26 05:00:00+00:00,4,11:00,88200.0,87022.2,87088.4,87323.3,86851.1,87190.0,2025-11-26 04:00:00+00:00,BULL,2025-11-26 05:00:00+00:00,87190.0,87479.9,87896.2,True,True,0.0033249225828648754,0.008099552700997714
reference_validation,2025-11-29 18:00:00+00:00,2025-11-29 19:00:00+00:00,18,01:00,91130.0,90381.1,90381.1,90685.9,90092.7,90652.9,2025-11-29 16:00:00+00:00,BULL,2025-11-29 19:00:00+00:00,90652.9,90602.9,90970.0,False,True,-0.0005515543352722085,0.003497957594296608
reference_validation,2025-11-30 18:00:00+00:00,2025-11-30 19:00:00+00:00,18,01:00,91818.8,91270.0,91444.1,91444.1,91088.1,91420.3,2025-11-30 16:00:00+00:00,BULL,2025-11-30 19:00:00+00:00,91420.2,91423.2,91139.1,True,False,3.281550466960326e-05,-0.003074812787545733
reference_validation,2025-12-04 19:00:00+00:00,2025-12-04 20:00:00+00:00,19,02:00,93143.4,91700.0,92093.4,92140.5,90822.5,91941.5,2025-12-04 20:00:00+00:00,BULL,2025-12-04 20:00:00+00:00,91941.5,92431.7,92295.5,True,True,0.005331651104234725,0.0038502743592392363
reference_validation,2025-12-05 04:00:00+00:00,2025-12-05 05:00:00+00:00,4,11:00,92665.5,91917.7,92104.8,92350.0,91750.6,91985.5,2025-12-05 04:00:00+00:00,BULL,2025-12-05 05:00:00+00:00,91985.6,91902.6,92227.5,False,True,-0.0009023151449791822,0.0026297594406079483
reference_validation,2025-12-07 08:00:00+00:00,2025-12-07 09:00:00+00:00,8,15:00,89697.7,89155.0,89337.1,89494.4,89140.3,89269.4,2025-12-07 08:00:00+00:00,BEAR,2025-12-07 09:00:00+00:00,89269.4,89070.0,89109.4,False,False,-0.002233688139496759,-0.0017923274940797596
reference_validation,2025-12-09 04:00:00+00:00,2025-12-09 05:00:00+00:00,4,11:00,90537.2,89774.1,90364.1,90472.9,89653.5,89875.4,2025-12-09 04:00:00+00:00,SIDEWAYS,2025-12-09 05:00:00+00:00,89875.3,89857.6,90449.9,False,True,-0.00019693953733668224,0.006393302720547167
reference_validation,2025-12-14 19:00:00+00:00,2025-12-14 20:00:00+00:00,19,02:00,89372.8,88435.0,88951.7,88951.8,88432.0,88598.7,2025-12-14 20:00:00+00:00,BEAR,2025-12-14 20:00:00+00:00,88598.7,88515.9,88370.2,False,False,-0.000934550958422653,-0.0025790446135214307
reference_validation,2025-12-15 18:00:00+00:00,2025-12-15 19:00:00+00:00,18,01:00,88179.4,85560.0,85734.2,86240.8,85073.0,86142.7,2025-12-15 16:00:00+00:00,BEAR,2025-12-15 19:00:00+00:00,86142.7,86104.2,86209.6,False,True,-0.0004469328219338653,0.0007766183321396003
reference_validation,2025-12-16 04:00:00+00:00,2025-12-16 05:00:00+00:00,4,11:00,86188.0,85340.1,85837.6,85887.8,85226.0,85799.9,2025-12-16 04:00:00+00:00,BEAR,2025-12-16 05:00:00+00:00,85799.9,85983.8,85964.8,True,True,0.0021433591414443676,0.0019219136619041954
reference_validation,2025-12-17 19:00:00+00:00,2025-12-17 20:00:00+00:00,19,02:00,87737.3,85615.0,85796.2,86149.0,85261.3,85982.7,2025-12-17 20:00:00+00:00,BEAR,2025-12-17 20:00:00+00:00,85982.7,85854.7,86312.5,False,True,-0.00148867155834842,0.0038356553120570958
reference_validation,2025-12-24 08:00:00+00:00,2025-12-24 09:00:00+00:00,8,15:00,87223.1,86738.8,86868.1,87040.2,86712.0,86751.5,2025-12-24 08:00:00+00:00,BEAR,2025-12-24 09:00:00+00:00,86751.6,86763.6,87162.6,True,True,0.00013832597900220733,0.0047376647808223815
reference_validation,2025-12-29 08:00:00+00:00,2025-12-29 09:00:00+00:00,8,15:00,90259.1,89448.1,89583.0,89791.5,89423.0,89519.0,2025-12-29 08:00:00+00:00,BULL,2025-12-29 09:00:00+00:00,89519.0,88068.2,87529.0,False,False,-0.016206615355399467,-0.022229917671108934
reference_validation,2025-12-29 19:00:00+00:00,2025-12-29 20:00:00+00:00,19,02:00,87968.1,87300.0,87426.8,87631.9,87259.6,87328.9,2025-12-29 20:00:00+00:00,SIDEWAYS,2025-12-29 20:00:00+00:00,87328.9,87182.9,87317.0,False,False,-0.0016718405934347258,-0.00013626645932784953
reference_validation,2025-12-30 19:00:00+00:00,2025-12-30 20:00:00+00:00,19,02:00,89355.0,88070.5,88259.7,88395.9,87910.4,88189.7,2025-12-30 20:00:00+00:00,BULL,2025-12-30 20:00:00+00:00,88189.8,87900.3,88387.7,False,True,-0.0032826925562819964,0.002244023685278762
reference_validation,2026-01-04 08:00:00+00:00,2026-01-04 09:00:00+00:00,8,15:00,91779.7,91169.1,91477.5,91498.2,91111.9,91325.7,2026-01-04 08:00:00+00:00,BULL,2026-01-04 09:00:00+00:00,91325.7,91413.7,91262.7,True,False,0.0009635841827655423,-0.0006898386762981268
reference_validation,2026-01-04 18:00:00+00:00,2026-01-04 19:00:00+00:00,18,01:00,91429.4,91050.0,91293.4,91293.5,90934.4,91168.0,2026-01-04 16:00:00+00:00,BULL,2026-01-04 19:00:00+00:00,91168.0,91102.9,91247.0,False,True,-0.0007140663390664548,0.0008665321165322037
reference_validation,2026-01-04 19:00:00+00:00,2026-01-04 20:00:00+00:00,19,02:00,91429.4,90934.4,91168.0,91179.9,90790.1,91102.9,2026-01-04 20:00:00+00:00,BULL,2026-01-04 20:00:00+00:00,91102.9,91275.9,91180.9,True,True,0.0018989516250305094,0.0008561747211119908
reference_validation,2026-01-06 18:00:00+00:00,2026-01-06 19:00:00+00:00,18,01:00,94274.0,91480.2,91547.5,92211.3,91209.0,92006.4,2026-01-06 16:00:00+00:00,BULL,2026-01-06 19:00:00+00:00,92006.4,92062.2,93207.8,True,True,0.0006064795492488617,0.01305778728436291
reference_validation,2026-01-07 19:00:00+00:00,2026-01-07 20:00:00+00:00,19,02:00,91750.0,90700.0,90857.4,91250.0,90634.1,91143.6,2026-01-07 20:00:00+00:00,BEAR,2026-01-07 20:00:00+00:00,91143.6,91015.6,91143.6,False,False,-0.0014043772683984823,0.0
reference_validation,2026-01-09 19:00:00+00:00,2026-01-09 20:00:00+00:00,19,02:00,91749.9,90272.6,90772.3,90772.3,90145.0,90290.6,2026-01-09 20:00:00+00:00,BEAR,2026-01-09 20:00:00+00:00,90290.6,90272.3,90585.0,False,True,-0.000202678905666831,0.003260583050727295
reference_validation,2026-01-10 18:00:00+00:00,2026-01-10 19:00:00+00:00,18,01:00,90708.0,90503.9,90512.3,90564.3,90450.0,90555.2,2026-01-10 16:00:00+00:00,BEAR,2026-01-10 19:00:00+00:00,90555.2,90591.4,90469.9,True,False,0.0003997561708217745,-0.0009419668887044041
reference_validation,2026-01-17 08:00:00+00:00,2026-01-17 09:00:00+00:00,8,15:00,95346.1,94999.9,95061.1,95220.0,94977.5,95213.6,2026-01-17 08:00:00+00:00,SIDEWAYS,2026-01-17 09:00:00+00:00,95213.6,95219.5,95283.9,True,True,6.196593763907465e-05,0.0007383399010223446
reference_validation,2026-01-20 08:00:00+00:00,2026-01-20 09:00:00+00:00,8,15:00,92042.1,90723.3,91136.1,91222.0,90622.2,91078.9,2026-01-20 08:00:00+00:00,BEAR,2026-01-20 09:00:00+00:00,91078.9,91002.9,91185.8,False,True,-0.0008344413470079415,0.0011737076315152528
reference_validation,2026-01-20 18:00:00+00:00,2026-01-20 19:00:00+00:00,18,01:00,90944.5,89388.8,89739.6,89924.8,89350.0,89471.6,2026-01-20 16:00:00+00:00,BEAR,2026-01-20 19:00:00+00:00,89471.5,89694.1,89445.6,True,False,0.0024879430880224707,-0.00028947765489562016
reference_validation,2026-01-20 19:00:00+00:00,2026-01-20 20:00:00+00:00,19,02:00,90944.5,89350.0,89471.5,89775.4,89250.2,89694.1,2026-01-20 20:00:00+00:00,BEAR,2026-01-20 20:00:00+00:00,89694.1,89701.0,88469.0,True,False,7.692813685622468e-05,-0.013658646443857614
reference_validation,2026-01-21 08:00:00+00:00,2026-01-21 09:00:00+00:00,8,15:00,90088.0,89045.0,89171.3,89350.0,88922.9,89160.4,2026-01-21 08:00:00+00:00,BEAR,2026-01-21 09:00:00+00:00,89160.4,89068.5,88757.1,False,False,-0.0010307266454613329,-0.00452330855402161
reference_validation,2026-01-22 08:00:00+00:00,2026-01-22 09:00:00+00:00,8,15:00,90170.1,89750.0,89772.6,89927.8,89701.9,89878.6,2026-01-22 08:00:00+00:00,BEAR,2026-01-22 09:00:00+00:00,89878.5,89995.0,89909.6,True,True,0.0012961943067586468,0.0003460226861820015
