zone,session_date,year,ref_start,ref_end,exec_start,exec_end,ref_bars,exec_bars,status,H,L,R,k1_ts,leave_ts,h2_ts,terminal,entry_signal_ts,entry_ts,entry_px,has_k1,has_leave,upstream_h2,has_entry,h2_after_entry,trade_net_win,trade_net_return,trade_pnl_usd_500,trade_exit_type,trade_exit_ts,trade_rr,entry_structural_terminal
Z00,2022-07-04,2022,2022-07-04 00:00:00+00:00,2022-07-04 04:00:00+00:00,2022-07-04 04:00:00+00:00,2022-07-04 08:00:00+00:00,48,48,OK,219.79,214.5,5.289999999999992,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-04,2022,2022-07-04 04:00:00+00:00,2022-07-04 08:00:00+00:00,2022-07-04 08:00:00+00:00,2022-07-04 12:00:00+00:00,48,48,OK,217.54,214.91,2.6299999999999955,2022-07-04 09:15:00+00:00,2022-07-04 09:25:00+00:00,2022-07-04 09:25:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z08,2022-07-04,2022,2022-07-04 08:00:00+00:00,2022-07-04 12:00:00+00:00,2022-07-04 12:00:00+00:00,2022-07-04 16:00:00+00:00,48,48,OK,224.25,216.32,7.930000000000007,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-04,2022,2022-07-04 12:00:00+00:00,2022-07-04 16:00:00+00:00,2022-07-04 16:00:00+00:00,2022-07-04 20:00:00+00:00,48,48,OK,227.19,221.82,5.3700000000000045,2022-07-04 17:15:00+00:00,2022-07-04 17:25:00+00:00,2022-07-04 17:25:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2022-07-04,2022,2022-07-04 16:00:00+00:00,2022-07-04 20:00:00+00:00,2022-07-04 20:00:00+00:00,2022-07-05 00:00:00+00:00,48,48,OK,228.73,225.1,3.6299999999999955,2022-07-04 21:50:00+00:00,2022-07-04 22:00:00+00:00,2022-07-04 22:20:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2022-07-04,2022,2022-07-04 20:00:00+00:00,2022-07-05 00:00:00+00:00,2022-07-05 00:00:00+00:00,2022-07-05 04:00:00+00:00,48,48,OK,232.13,226.67,5.460000000000008,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-05,2022,2022-07-05 00:00:00+00:00,2022-07-05 04:00:00+00:00,2022-07-05 04:00:00+00:00,2022-07-05 08:00:00+00:00,48,48,OK,233.83,229.69,4.140000000000015,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-05,2022,2022-07-05 04:00:00+00:00,2022-07-05 08:00:00+00:00,2022-07-05 08:00:00+00:00,2022-07-05 12:00:00+00:00,48,48,OK,236.43,231.83,4.599999999999994,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-05,2022,2022-07-05 08:00:00+00:00,2022-07-05 12:00:00+00:00,2022-07-05 12:00:00+00:00,2022-07-05 16:00:00+00:00,48,48,OK,233.83,226.1,7.730000000000018,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-05,2022,2022-07-05 12:00:00+00:00,2022-07-05 16:00:00+00:00,2022-07-05 16:00:00+00:00,2022-07-05 20:00:00+00:00,48,48,OK,226.97,222.71,4.259999999999991,2022-07-05 18:30:00+00:00,2022-07-05 18:35:00+00:00,2022-07-05 18:35:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2022-07-05,2022,2022-07-05 16:00:00+00:00,2022-07-05 20:00:00+00:00,2022-07-05 20:00:00+00:00,2022-07-06 00:00:00+00:00,48,48,OK,231.95,223.73,8.219999999999999,2022-07-05 20:00:00+00:00,2022-07-05 20:05:00+00:00,2022-07-05 20:05:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2022-07-05,2022,2022-07-05 20:00:00+00:00,2022-07-06 00:00:00+00:00,2022-07-06 00:00:00+00:00,2022-07-06 04:00:00+00:00,48,48,OK,233.69,230.18,3.509999999999991,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-06,2022,2022-07-06 00:00:00+00:00,2022-07-06 04:00:00+00:00,2022-07-06 04:00:00+00:00,2022-07-06 08:00:00+00:00,48,48,OK,234.75,228.8,5.949999999999989,2022-07-06 04:10:00+00:00,2022-07-06 04:15:00+00:00,2022-07-06 04:15:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2022-07-06,2022,2022-07-06 04:00:00+00:00,2022-07-06 08:00:00+00:00,2022-07-06 08:00:00+00:00,2022-07-06 12:00:00+00:00,48,48,OK,235.52,231.44,4.0800000000000125,2022-07-06 08:05:00+00:00,2022-07-06 08:10:00+00:00,2022-07-06 08:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z08,2022-07-06,2022,2022-07-06 08:00:00+00:00,2022-07-06 12:00:00+00:00,2022-07-06 12:00:00+00:00,2022-07-06 16:00:00+00:00,48,48,OK,238.99,233.46,5.530000000000001,2022-07-06 13:30:00+00:00,2022-07-06 13:35:00+00:00,,NO_H2_BY_END,2022-07-06 13:50:00+00:00,2022-07-06 13:55:00+00:00,237.33,True,True,False,True,False,False,-0.008490266717229132,-4.245133358614566,SL,2022-07-06 15:25:00+00:00,2.0006027727546742,NO_H2_BY_END
Z12,2022-07-06,2022,2022-07-06 12:00:00+00:00,2022-07-06 16:00:00+00:00,2022-07-06 16:00:00+00:00,2022-07-06 20:00:00+00:00,48,48,OK,239.0,235.0,4.0,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-06,2022,2022-07-06 16:00:00+00:00,2022-07-06 20:00:00+00:00,2022-07-06 20:00:00+00:00,2022-07-07 00:00:00+00:00,48,48,OK,239.63,235.99,3.6399999999999864,2022-07-06 22:05:00+00:00,2022-07-06 22:20:00+00:00,2022-07-06 23:00:00+00:00,H2,2022-07-06 22:20:00+00:00,2022-07-06 22:25:00+00:00,239.25,True,True,True,True,True,False,-0.006064263322883954,-3.0321316614419773,SL,2022-07-06 22:40:00+00:00,1.3479853479853487,H2
Z20,2022-07-06,2022,2022-07-06 20:00:00+00:00,2022-07-07 00:00:00+00:00,2022-07-07 00:00:00+00:00,2022-07-07 04:00:00+00:00,48,48,OK,239.98,236.91,3.069999999999993,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-07,2022,2022-07-07 00:00:00+00:00,2022-07-07 04:00:00+00:00,2022-07-07 04:00:00+00:00,2022-07-07 08:00:00+00:00,48,48,OK,239.16,236.31,2.8499999999999943,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-07,2022,2022-07-07 04:00:00+00:00,2022-07-07 08:00:00+00:00,2022-07-07 08:00:00+00:00,2022-07-07 12:00:00+00:00,48,48,OK,237.28,235.4,1.8799999999999955,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-07,2022,2022-07-07 08:00:00+00:00,2022-07-07 12:00:00+00:00,2022-07-07 12:00:00+00:00,2022-07-07 16:00:00+00:00,48,48,OK,238.47,236.41,2.0600000000000023,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-07,2022,2022-07-07 12:00:00+00:00,2022-07-07 16:00:00+00:00,2022-07-07 16:00:00+00:00,2022-07-07 20:00:00+00:00,48,48,OK,243.0,235.06,7.939999999999998,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-07,2022,2022-07-07 16:00:00+00:00,2022-07-07 20:00:00+00:00,2022-07-07 20:00:00+00:00,2022-07-08 00:00:00+00:00,48,48,OK,243.71,239.26,4.450000000000017,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2022-07-07,2022,2022-07-07 20:00:00+00:00,2022-07-08 00:00:00+00:00,2022-07-08 00:00:00+00:00,2022-07-08 04:00:00+00:00,48,48,OK,243.34,240.2,3.140000000000015,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-08,2022,2022-07-08 00:00:00+00:00,2022-07-08 04:00:00+00:00,2022-07-08 04:00:00+00:00,2022-07-08 08:00:00+00:00,48,48,OK,249.0,240.06,8.939999999999998,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-08,2022,2022-07-08 04:00:00+00:00,2022-07-08 08:00:00+00:00,2022-07-08 08:00:00+00:00,2022-07-08 12:00:00+00:00,48,48,OK,245.12,239.24,5.8799999999999955,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-08,2022,2022-07-08 08:00:00+00:00,2022-07-08 12:00:00+00:00,2022-07-08 12:00:00+00:00,2022-07-08 16:00:00+00:00,48,48,OK,242.28,236.8,5.47999999999999,2022-07-08 14:45:00+00:00,2022-07-08 14:50:00+00:00,2022-07-08 15:10:00+00:00,H2,2022-07-08 14:55:00+00:00,2022-07-08 15:00:00+00:00,241.73,True,True,True,True,True,True,0.00040294957183634314,0.20147478591817156,SESSION_CLOSE,2022-07-08 15:55:00+00:00,1.3345498783455045,H2
Z12,2022-07-08,2022,2022-07-08 12:00:00+00:00,2022-07-08 16:00:00+00:00,2022-07-08 16:00:00+00:00,2022-07-08 20:00:00+00:00,48,48,OK,242.82,236.81,6.009999999999991,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-08,2022,2022-07-08 16:00:00+00:00,2022-07-08 20:00:00+00:00,2022-07-08 20:00:00+00:00,2022-07-09 00:00:00+00:00,48,48,OK,242.73,239.01,3.719999999999999,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-07-08,2022,2022-07-08 20:00:00+00:00,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,2022-07-09 04:00:00+00:00,48,48,OK,243.66,239.76,3.9000000000000057,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-09,2022,2022-07-09 00:00:00+00:00,2022-07-09 04:00:00+00:00,2022-07-09 04:00:00+00:00,2022-07-09 08:00:00+00:00,48,48,OK,242.77,240.43,2.3400000000000034,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-09,2022,2022-07-09 04:00:00+00:00,2022-07-09 08:00:00+00:00,2022-07-09 08:00:00+00:00,2022-07-09 12:00:00+00:00,48,48,OK,244.98,241.41,3.569999999999993,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-09,2022,2022-07-09 08:00:00+00:00,2022-07-09 12:00:00+00:00,2022-07-09 12:00:00+00:00,2022-07-09 16:00:00+00:00,48,48,OK,244.82,240.69,4.1299999999999955,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-09,2022,2022-07-09 12:00:00+00:00,2022-07-09 16:00:00+00:00,2022-07-09 16:00:00+00:00,2022-07-09 20:00:00+00:00,48,48,OK,243.38,241.21,2.1699999999999875,2022-07-09 17:10:00+00:00,2022-07-09 17:15:00+00:00,2022-07-09 17:30:00+00:00,H2,2022-07-09 17:25:00+00:00,2022-07-09 17:30:00+00:00,242.9,True,True,True,True,True,True,0.0031562371346232645,1.5781185673116322,TP,2022-07-09 17:30:00+00:00,1.7373271889401405,H2
Z16,2022-07-09,2022,2022-07-09 16:00:00+00:00,2022-07-09 20:00:00+00:00,2022-07-09 20:00:00+00:00,2022-07-10 00:00:00+00:00,48,48,OK,244.92,241.43,3.4899999999999807,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2022-07-09,2022,2022-07-09 20:00:00+00:00,2022-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,2022-07-10 04:00:00+00:00,48,48,OK,244.19,242.26,1.9300000000000068,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-10,2022,2022-07-10 00:00:00+00:00,2022-07-10 04:00:00+00:00,2022-07-10 04:00:00+00:00,2022-07-10 08:00:00+00:00,48,48,OK,243.29,235.32,7.969999999999999,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-10,2022,2022-07-10 04:00:00+00:00,2022-07-10 08:00:00+00:00,2022-07-10 08:00:00+00:00,2022-07-10 12:00:00+00:00,48,48,OK,236.99,234.56,2.430000000000007,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-10,2022,2022-07-10 08:00:00+00:00,2022-07-10 12:00:00+00:00,2022-07-10 12:00:00+00:00,2022-07-10 16:00:00+00:00,48,48,OK,237.4,235.15,2.25,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-10,2022,2022-07-10 12:00:00+00:00,2022-07-10 16:00:00+00:00,2022-07-10 16:00:00+00:00,2022-07-10 20:00:00+00:00,48,48,OK,236.81,231.87,4.939999999999998,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-10,2022,2022-07-10 16:00:00+00:00,2022-07-10 20:00:00+00:00,2022-07-10 20:00:00+00:00,2022-07-11 00:00:00+00:00,48,48,OK,234.41,231.51,2.9000000000000057,2022-07-10 20:20:00+00:00,2022-07-10 20:30:00+00:00,2022-07-10 20:40:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2022-07-10,2022,2022-07-10 20:00:00+00:00,2022-07-11 00:00:00+00:00,2022-07-11 00:00:00+00:00,2022-07-11 04:00:00+00:00,48,48,OK,235.65,232.48,3.170000000000016,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-11,2022,2022-07-11 00:00:00+00:00,2022-07-11 04:00:00+00:00,2022-07-11 04:00:00+00:00,2022-07-11 08:00:00+00:00,48,48,OK,234.88,229.75,5.1299999999999955,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-11,2022,2022-07-11 04:00:00+00:00,2022-07-11 08:00:00+00:00,2022-07-11 08:00:00+00:00,2022-07-11 12:00:00+00:00,48,48,OK,232.07,227.79,4.280000000000001,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-11,2022,2022-07-11 08:00:00+00:00,2022-07-11 12:00:00+00:00,2022-07-11 12:00:00+00:00,2022-07-11 16:00:00+00:00,48,48,OK,233.37,229.44,3.930000000000007,2022-07-11 13:30:00+00:00,2022-07-11 13:35:00+00:00,,NO_H2_BY_END,2022-07-11 14:05:00+00:00,2022-07-11 14:10:00+00:00,230.65,True,True,False,True,False,True,0.0023153045740298985,1.1576522870149493,SESSION_CLOSE,2022-07-11 15:55:00+00:00,3.3070398642917676,NO_H2_BY_END
Z12,2022-07-11,2022,2022-07-11 12:00:00+00:00,2022-07-11 16:00:00+00:00,2022-07-11 16:00:00+00:00,2022-07-11 20:00:00+00:00,48,48,OK,234.02,229.3,4.719999999999999,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-11,2022,2022-07-11 16:00:00+00:00,2022-07-11 20:00:00+00:00,2022-07-11 20:00:00+00:00,2022-07-12 00:00:00+00:00,48,48,OK,233.7,230.83,2.869999999999976,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-07-11,2022,2022-07-11 20:00:00+00:00,2022-07-12 00:00:00+00:00,2022-07-12 00:00:00+00:00,2022-07-12 04:00:00+00:00,48,48,OK,232.29,224.81,7.47999999999999,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-12,2022,2022-07-12 00:00:00+00:00,2022-07-12 04:00:00+00:00,2022-07-12 04:00:00+00:00,2022-07-12 08:00:00+00:00,48,48,OK,225.79,223.07,2.719999999999999,2022-07-12 05:30:00+00:00,2022-07-12 05:35:00+00:00,2022-07-12 05:35:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2022-07-12,2022,2022-07-12 04:00:00+00:00,2022-07-12 08:00:00+00:00,2022-07-12 08:00:00+00:00,2022-07-12 12:00:00+00:00,48,48,OK,226.2,222.39,3.8100000000000023,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-12,2022,2022-07-12 08:00:00+00:00,2022-07-12 12:00:00+00:00,2022-07-12 12:00:00+00:00,2022-07-12 16:00:00+00:00,48,48,OK,224.25,220.68,3.569999999999993,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-12,2022,2022-07-12 12:00:00+00:00,2022-07-12 16:00:00+00:00,2022-07-12 16:00:00+00:00,2022-07-12 20:00:00+00:00,48,48,OK,227.45,223.75,3.6999999999999886,2022-07-12 16:05:00+00:00,2022-07-12 16:10:00+00:00,2022-07-12 16:15:00+00:00,H2,2022-07-12 16:10:00+00:00,2022-07-12 16:15:00+00:00,227.12,True,True,True,True,True,False,-0.006387284255019275,-3.1936421275096376,SL,2022-07-12 18:40:00+00:00,1.297297297297287,H2
Z16,2022-07-12,2022,2022-07-12 16:00:00+00:00,2022-07-12 20:00:00+00:00,2022-07-12 20:00:00+00:00,2022-07-13 00:00:00+00:00,48,48,OK,228.17,221.15,7.019999999999982,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-07-12,2022,2022-07-12 20:00:00+00:00,2022-07-13 00:00:00+00:00,2022-07-13 00:00:00+00:00,2022-07-13 04:00:00+00:00,48,48,OK,222.94,219.9,3.039999999999992,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-13,2022,2022-07-13 00:00:00+00:00,2022-07-13 04:00:00+00:00,2022-07-13 04:00:00+00:00,2022-07-13 08:00:00+00:00,48,48,OK,224.6,219.02,5.579999999999984,2022-07-13 06:55:00+00:00,2022-07-13 07:00:00+00:00,2022-07-13 07:00:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2022-07-13,2022,2022-07-13 04:00:00+00:00,2022-07-13 08:00:00+00:00,2022-07-13 08:00:00+00:00,2022-07-13 12:00:00+00:00,48,48,OK,225.97,222.52,3.4499999999999886,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-13,2022,2022-07-13 08:00:00+00:00,2022-07-13 12:00:00+00:00,2022-07-13 12:00:00+00:00,2022-07-13 16:00:00+00:00,48,48,OK,227.45,225.39,2.0600000000000023,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-13,2022,2022-07-13 12:00:00+00:00,2022-07-13 16:00:00+00:00,2022-07-13 16:00:00+00:00,2022-07-13 20:00:00+00:00,48,48,OK,229.34,216.13,13.210000000000008,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-13,2022,2022-07-13 16:00:00+00:00,2022-07-13 20:00:00+00:00,2022-07-13 20:00:00+00:00,2022-07-14 00:00:00+00:00,48,48,OK,226.45,220.78,5.6699999999999875,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-07-13,2022,2022-07-13 20:00:00+00:00,2022-07-14 00:00:00+00:00,2022-07-14 00:00:00+00:00,2022-07-14 04:00:00+00:00,48,48,OK,230.9,224.29,6.610000000000014,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-14,2022,2022-07-14 00:00:00+00:00,2022-07-14 04:00:00+00:00,2022-07-14 04:00:00+00:00,2022-07-14 08:00:00+00:00,48,48,OK,234.49,229.77,4.719999999999999,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-14,2022,2022-07-14 04:00:00+00:00,2022-07-14 08:00:00+00:00,2022-07-14 08:00:00+00:00,2022-07-14 12:00:00+00:00,48,48,OK,232.93,229.64,3.2900000000000205,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-14,2022,2022-07-14 08:00:00+00:00,2022-07-14 12:00:00+00:00,2022-07-14 12:00:00+00:00,2022-07-14 16:00:00+00:00,48,48,OK,230.84,227.02,3.819999999999993,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-14,2022,2022-07-14 12:00:00+00:00,2022-07-14 16:00:00+00:00,2022-07-14 16:00:00+00:00,2022-07-14 20:00:00+00:00,48,48,OK,236.82,226.88,9.939999999999998,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-14,2022,2022-07-14 16:00:00+00:00,2022-07-14 20:00:00+00:00,2022-07-14 20:00:00+00:00,2022-07-15 00:00:00+00:00,48,48,OK,240.0,234.63,5.3700000000000045,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2022-07-14,2022,2022-07-14 20:00:00+00:00,2022-07-15 00:00:00+00:00,2022-07-15 00:00:00+00:00,2022-07-15 04:00:00+00:00,48,48,OK,239.07,236.76,2.3100000000000023,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-15,2022,2022-07-15 00:00:00+00:00,2022-07-15 04:00:00+00:00,2022-07-15 04:00:00+00:00,2022-07-15 08:00:00+00:00,48,48,OK,239.71,235.35,4.360000000000014,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-15,2022,2022-07-15 04:00:00+00:00,2022-07-15 08:00:00+00:00,2022-07-15 08:00:00+00:00,2022-07-15 12:00:00+00:00,48,48,OK,239.47,236.05,3.4199999999999875,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-15,2022,2022-07-15 08:00:00+00:00,2022-07-15 12:00:00+00:00,2022-07-15 12:00:00+00:00,2022-07-15 16:00:00+00:00,48,48,OK,240.69,236.69,4.0,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-15,2022,2022-07-15 12:00:00+00:00,2022-07-15 16:00:00+00:00,2022-07-15 16:00:00+00:00,2022-07-15 20:00:00+00:00,48,48,OK,239.75,236.08,3.6699999999999875,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-15,2022,2022-07-15 16:00:00+00:00,2022-07-15 20:00:00+00:00,2022-07-15 20:00:00+00:00,2022-07-16 00:00:00+00:00,48,48,OK,241.99,236.0,5.990000000000009,2022-07-15 20:00:00+00:00,2022-07-15 20:05:00+00:00,2022-07-15 20:25:00+00:00,H2,2022-07-15 20:20:00+00:00,2022-07-15 20:25:00+00:00,241.04,True,True,True,True,True,False,-0.008955194158645817,-4.4775970793229085,SL,2022-07-15 20:35:00+00:00,1.5286588759042954,H2
Z20,2022-07-15,2022,2022-07-15 20:00:00+00:00,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,2022-07-16 04:00:00+00:00,48,48,OK,242.6,237.6,5.0,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-07-16,2022,2022-07-16 00:00:00+00:00,2022-07-16 04:00:00+00:00,2022-07-16 04:00:00+00:00,2022-07-16 08:00:00+00:00,48,48,OK,238.94,236.15,2.789999999999992,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-16,2022,2022-07-16 04:00:00+00:00,2022-07-16 08:00:00+00:00,2022-07-16 08:00:00+00:00,2022-07-16 12:00:00+00:00,48,48,OK,237.42,233.71,3.7099999999999795,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-16,2022,2022-07-16 08:00:00+00:00,2022-07-16 12:00:00+00:00,2022-07-16 12:00:00+00:00,2022-07-16 16:00:00+00:00,48,48,OK,236.45,234.22,2.2299999999999898,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-07-16,2022,2022-07-16 12:00:00+00:00,2022-07-16 16:00:00+00:00,2022-07-16 16:00:00+00:00,2022-07-16 20:00:00+00:00,48,48,OK,240.0,235.16,4.840000000000003,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-16,2022,2022-07-16 16:00:00+00:00,2022-07-16 20:00:00+00:00,2022-07-16 20:00:00+00:00,2022-07-17 00:00:00+00:00,48,48,OK,250.78,239.78,11.0,2022-07-16 22:55:00+00:00,2022-07-16 23:05:00+00:00,,NO_H2_BY_END,2022-07-16 23:25:00+00:00,2022-07-16 23:30:00+00:00,249.38,True,True,False,True,False,False,-1.6320474777341363e-05,-0.008160237388670681,SESSION_CLOSE,2022-07-16 23:55:00+00:00,1.4242424242424245,NO_H2_BY_END
Z20,2022-07-16,2022,2022-07-16 20:00:00+00:00,2022-07-17 00:00:00+00:00,2022-07-17 00:00:00+00:00,2022-07-17 04:00:00+00:00,48,48,OK,251.57,246.46,5.109999999999985,2022-07-17 00:05:00+00:00,2022-07-17 00:15:00+00:00,2022-07-17 03:30:00+00:00,H2,2022-07-17 00:35:00+00:00,2022-07-17 00:40:00+00:00,249.51,True,True,True,True,True,False,-0.007644042322952958,-3.822021161476479,SL,2022-07-17 01:05:00+00:00,2.3437703848662883,H2
Z00,2022-07-17,2022,2022-07-17 00:00:00+00:00,2022-07-17 04:00:00+00:00,2022-07-17 04:00:00+00:00,2022-07-17 08:00:00+00:00,48,48,OK,254.8,246.4,8.400000000000006,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-07-17,2022,2022-07-17 04:00:00+00:00,2022-07-17 08:00:00+00:00,2022-07-17 08:00:00+00:00,2022-07-17 12:00:00+00:00,48,48,OK,255.64,252.0,3.6399999999999864,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-07-17,2022,2022-07-17 08:00:00+00:00,2022-07-17 12:00:00+00:00,2022-07-17 12:00:00+00:00,2022-07-17 16:00:00+00:00,48,48,OK,254.61,249.35,5.260000000000019,2022-07-17 12:00:00+00:00,2022-07-17 12:05:00+00:00,,NO_H2_BY_END,2022-07-17 12:45:00+00:00,2022-07-17 12:50:00+00:00,252.37,True,True,False,True,False,False,-0.007752724174822699,-3.8763620874113496,SL,2022-07-17 13:00:00+00:00,2.419518377693304,NO_H2_BY_END
Z12,2022-07-17,2022,2022-07-17 12:00:00+00:00,2022-07-17 16:00:00+00:00,2022-07-17 16:00:00+00:00,2022-07-17 20:00:00+00:00,48,48,OK,254.64,249.45,5.189999999999998,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-07-17,2022,2022-07-17 16:00:00+00:00,2022-07-17 20:00:00+00:00,2022-07-17 20:00:00+00:00,2022-07-18 00:00:00+00:00,48,48,OK,253.57,246.7,6.8700000000000045,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2022-07-17,2022,2022-07-17 20:00:00+00:00,2022-07-18 00:00:00+00:00,2022-07-18 00:00:00+00:00,2022-07-18 04:00:00+00:00,48,48,OK,251.18,247.36,3.819999999999993,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
