signal_id,partition,date_utc,k,signal_ts,signal_bar_start,structural_outcome,previous_session_high,previous_session_low,zone_name,zone_fraction,zone_px,status,activated,activation_bar_start,activation_ts,confirmed,confirmation_bar_start,confirmation_ts,confirmation_close,prior_bar_high_at_confirm,pullback_low,pullback_low_fraction,filled,entry_ts,entry_px,stop_px,target_px,nominal_rr,exit_ts,exit_px,exit_reason,net_pnl_usd
external|2021-11-02|K1|2021-11-02 14:05:00+00:00,external,2021-11-02,1,2021-11-02 14:05:00+00:00,2021-11-02 14:00:00+00:00,TARGET_BREAK,63692.17,61417.81,Z85,0.85,63351.015999999996,TRADE,True,2021-11-02 14:05:00+00:00,2021-11-02 14:10:00+00:00,True,2021-11-02 14:20:00+00:00,2021-11-02 14:25:00+00:00,63362.73,63300.0,63067.0,0.7251226718725277,True,2021-11-02 14:25:00+00:00,63363.67,63067.0,63692.17,1.1072909293154074,2021-11-02 15:30:00+00:00,63692.17,TP_PREV_HIGH,2.192179398699601
external|2021-11-02|K2|2021-11-02 15:35:00+00:00,external,2021-11-02,2,2021-11-02 15:35:00+00:00,2021-11-02 15:30:00+00:00,TARGET_BREAK,63692.17,61417.81,Z75,0.75,63123.58,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,63692.17,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-02|K2|2021-11-02 15:35:00+00:00,external,2021-11-02,2,2021-11-02 15:35:00+00:00,2021-11-02 15:30:00+00:00,TARGET_BREAK,63692.17,61417.81,Z80,0.8,63237.297999999995,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,63692.17,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-02|K2|2021-11-02 15:35:00+00:00,external,2021-11-02,2,2021-11-02 15:35:00+00:00,2021-11-02 15:30:00+00:00,TARGET_BREAK,63692.17,61417.81,Z85,0.85,63351.015999999996,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,63692.17,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-04|K1|2021-11-04 14:10:00+00:00,external,2021-11-04,1,2021-11-04 14:10:00+00:00,2021-11-04 14:05:00+00:00,TARGET_BREAK,62376.51,61300.0,Z75,0.75,62107.3825,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,62376.51,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-04|K1|2021-11-04 14:10:00+00:00,external,2021-11-04,1,2021-11-04 14:10:00+00:00,2021-11-04 14:05:00+00:00,TARGET_BREAK,62376.51,61300.0,Z80,0.8,62161.208,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,62376.51,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-04|K1|2021-11-04 14:10:00+00:00,external,2021-11-04,1,2021-11-04 14:10:00+00:00,2021-11-04 14:05:00+00:00,TARGET_BREAK,62376.51,61300.0,Z85,0.85,62215.033500000005,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,62376.51,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-16|K1|2021-11-16 14:50:00+00:00,external,2021-11-16,1,2021-11-16 14:50:00+00:00,2021-11-16 14:45:00+00:00,NO_BREAK,61320.58,58397.14,Z75,0.75,60589.72,TRADE,True,2021-11-16 16:05:00+00:00,2021-11-16 16:10:00+00:00,True,2021-11-16 16:10:00+00:00,2021-11-16 16:15:00+00:00,60753.03,60752.46,60547.44,0.735537585857757,True,2021-11-16 16:15:00+00:00,60753.03,60547.44,61320.58,2.760591468456698,2021-11-16 16:40:00+00:00,60547.44,SL_PULLBACK_LOW,-2.092014373604056
external|2021-11-16|K1|2021-11-16 14:50:00+00:00,external,2021-11-16,1,2021-11-16 14:50:00+00:00,2021-11-16 14:45:00+00:00,NO_BREAK,61320.58,58397.14,Z80,0.8,60735.892,TRADE,True,2021-11-16 15:30:00+00:00,2021-11-16 15:35:00+00:00,True,2021-11-16 16:10:00+00:00,2021-11-16 16:15:00+00:00,60753.03,60752.46,60547.44,0.735537585857757,True,2021-11-16 16:15:00+00:00,60753.03,60547.44,61320.58,2.760591468456698,2021-11-16 16:40:00+00:00,60547.44,SL_PULLBACK_LOW,-2.092014373604056
external|2021-11-16|K1|2021-11-16 14:50:00+00:00,external,2021-11-16,1,2021-11-16 14:50:00+00:00,2021-11-16 14:45:00+00:00,NO_BREAK,61320.58,58397.14,Z85,0.85,60882.064,TRADE,True,2021-11-16 15:00:00+00:00,2021-11-16 15:05:00+00:00,True,2021-11-16 15:05:00+00:00,2021-11-16 15:10:00+00:00,61031.8,61029.98,60866.0,0.8445051035766079,True,2021-11-16 15:10:00+00:00,61031.81,60866.0,61320.58,1.7415716784271644,2021-11-16 15:10:00+00:00,60866.0,SL_PULLBACK_LOW,-1.7583899936770448
external|2021-11-23|K1|2021-11-23 15:05:00+00:00,external,2021-11-23,1,2021-11-23 15:05:00+00:00,2021-11-23 15:00:00+00:00,TARGET_BREAK,57743.87,55250.0,Z75,0.75,57120.402500000004,TRADE,True,2021-11-23 15:35:00+00:00,2021-11-23 15:40:00+00:00,True,2021-11-23 16:10:00+00:00,2021-11-23 16:15:00+00:00,57251.84,57217.61,56866.32,0.6481171833335331,True,2021-11-23 16:15:00+00:00,57251.84,56866.32,57743.87,1.2762761983814335,2021-11-23 19:45:00+00:00,57743.87,TP_PREV_HIGH,3.8970671335629263
external|2021-11-23|K1|2021-11-23 15:05:00+00:00,external,2021-11-23,1,2021-11-23 15:05:00+00:00,2021-11-23 15:00:00+00:00,TARGET_BREAK,57743.87,55250.0,Z80,0.8,57245.096000000005,TRADE,True,2021-11-23 15:15:00+00:00,2021-11-23 15:20:00+00:00,True,2021-11-23 16:10:00+00:00,2021-11-23 16:15:00+00:00,57251.84,57217.61,56866.32,0.6481171833335331,True,2021-11-23 16:15:00+00:00,57251.84,56866.32,57743.87,1.2762761983814335,2021-11-23 19:45:00+00:00,57743.87,TP_PREV_HIGH,3.8970671335629263
external|2021-11-23|K1|2021-11-23 15:05:00+00:00,external,2021-11-23,1,2021-11-23 15:05:00+00:00,2021-11-23 15:00:00+00:00,TARGET_BREAK,57743.87,55250.0,Z85,0.85,57369.7895,TRADE,True,2021-11-23 15:10:00+00:00,2021-11-23 15:15:00+00:00,True,2021-11-23 16:50:00+00:00,2021-11-23 16:55:00+00:00,57573.29,57387.72,56866.32,0.6481171833335331,True,2021-11-23 16:55:00+00:00,57573.3,56866.32,57743.87,0.24126566522390866,2021-11-23 19:45:00+00:00,57743.87,TP_PREV_HIGH,1.081329018833355
external|2021-11-23|K2|2021-11-23 19:50:00+00:00,external,2021-11-23,2,2021-11-23 19:50:00+00:00,2021-11-23 19:45:00+00:00,TARGET_BREAK,57743.87,55250.0,Z75,0.75,57120.402500000004,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,57743.87,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-23|K2|2021-11-23 19:50:00+00:00,external,2021-11-23,2,2021-11-23 19:50:00+00:00,2021-11-23 19:45:00+00:00,TARGET_BREAK,57743.87,55250.0,Z80,0.8,57245.096000000005,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,57743.87,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-23|K2|2021-11-23 19:50:00+00:00,external,2021-11-23,2,2021-11-23 19:50:00+00:00,2021-11-23 19:45:00+00:00,TARGET_BREAK,57743.87,55250.0,Z85,0.85,57369.7895,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,57743.87,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-25|K1|2021-11-25 15:10:00+00:00,external,2021-11-25,1,2021-11-25 15:10:00+00:00,2021-11-25 15:05:00+00:00,TARGET_BREAK,58888.0,57375.38,Z75,0.75,58509.845,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,58888.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-25|K1|2021-11-25 15:10:00+00:00,external,2021-11-25,1,2021-11-25 15:10:00+00:00,2021-11-25 15:05:00+00:00,TARGET_BREAK,58888.0,57375.38,Z80,0.8,58585.476,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,58888.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-25|K1|2021-11-25 15:10:00+00:00,external,2021-11-25,1,2021-11-25 15:10:00+00:00,2021-11-25 15:05:00+00:00,TARGET_BREAK,58888.0,57375.38,Z85,0.85,58661.106999999996,TRADE,True,2021-11-25 15:20:00+00:00,2021-11-25 15:25:00+00:00,True,2021-11-25 15:35:00+00:00,2021-11-25 15:40:00+00:00,58742.37,58712.66,58624.56,0.8258386111515107,True,2021-11-25 15:40:00+00:00,58742.37,58624.56,58888.0,1.2361429420252208,2021-11-25 15:45:00+00:00,58888.0,TP_PREV_HIGH,0.839565240558016
external|2021-11-30|K1|2021-11-30 13:55:00+00:00,external,2021-11-30,1,2021-11-30 13:55:00+00:00,2021-11-30 13:50:00+00:00,TARGET_BREAK,58347.01,56270.0,Z75,0.75,57827.7575,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,58347.01,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-30|K1|2021-11-30 13:55:00+00:00,external,2021-11-30,1,2021-11-30 13:55:00+00:00,2021-11-30 13:50:00+00:00,TARGET_BREAK,58347.01,56270.0,Z80,0.8,57931.608,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,58347.01,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-11-30|K1|2021-11-30 13:55:00+00:00,external,2021-11-30,1,2021-11-30 13:55:00+00:00,2021-11-30 13:50:00+00:00,TARGET_BREAK,58347.01,56270.0,Z85,0.85,58035.4585,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,58347.01,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-12-03|K1|2021-12-03 13:35:00+00:00,external,2021-12-03,1,2021-12-03 13:35:00+00:00,2021-12-03 13:30:00+00:00,OPPOSITE_BREAK,57382.98,56472.45,Z75,0.75,57155.3475,OPPOSITE_BROKE_BEFORE_CONFIRMATION,True,2021-12-03 13:40:00+00:00,2021-12-03 13:45:00+00:00,False,,,,,56500.0,0.03025710300594459,False,,,,57382.98,,,,OPPOSITE_BROKE_BEFORE_CONFIRMATION,
external|2021-12-03|K1|2021-12-03 13:35:00+00:00,external,2021-12-03,1,2021-12-03 13:35:00+00:00,2021-12-03 13:30:00+00:00,OPPOSITE_BREAK,57382.98,56472.45,Z80,0.8,57200.874,OPPOSITE_BROKE_BEFORE_CONFIRMATION,True,2021-12-03 13:40:00+00:00,2021-12-03 13:45:00+00:00,False,,,,,56500.0,0.03025710300594459,False,,,,57382.98,,,,OPPOSITE_BROKE_BEFORE_CONFIRMATION,
external|2021-12-03|K1|2021-12-03 13:35:00+00:00,external,2021-12-03,1,2021-12-03 13:35:00+00:00,2021-12-03 13:30:00+00:00,OPPOSITE_BREAK,57382.98,56472.45,Z85,0.85,57246.4005,OPPOSITE_BROKE_BEFORE_CONFIRMATION,True,2021-12-03 13:35:00+00:00,2021-12-03 13:40:00+00:00,False,,,,,56500.0,0.03025710300594459,False,,,,57382.98,,,,OPPOSITE_BROKE_BEFORE_CONFIRMATION,
external|2021-12-27|K1|2021-12-27 14:25:00+00:00,external,2021-12-27,1,2021-12-27 14:25:00+00:00,2021-12-27 14:20:00+00:00,TARGET_BREAK,51473.07,50501.71,Z75,0.75,51230.229999999996,TRADE,True,2021-12-27 14:25:00+00:00,2021-12-27 14:30:00+00:00,True,2021-12-27 14:35:00+00:00,2021-12-27 14:40:00+00:00,51433.4,51388.99,51203.51,0.7224921759183027,True,2021-12-27 14:40:00+00:00,51434.15,51203.51,51473.07,0.16874783211931302,2021-12-27 14:40:00+00:00,51473.07,TP_PREV_HIGH,-0.021652151343020898
external|2021-12-27|K1|2021-12-27 14:25:00+00:00,external,2021-12-27,1,2021-12-27 14:25:00+00:00,2021-12-27 14:20:00+00:00,TARGET_BREAK,51473.07,50501.71,Z80,0.8,51278.798,TRADE,True,2021-12-27 14:25:00+00:00,2021-12-27 14:30:00+00:00,True,2021-12-27 14:35:00+00:00,2021-12-27 14:40:00+00:00,51433.4,51388.99,51203.51,0.7224921759183027,True,2021-12-27 14:40:00+00:00,51434.15,51203.51,51473.07,0.16874783211931302,2021-12-27 14:40:00+00:00,51473.07,TP_PREV_HIGH,-0.021652151343020898
external|2021-12-27|K1|2021-12-27 14:25:00+00:00,external,2021-12-27,1,2021-12-27 14:25:00+00:00,2021-12-27 14:20:00+00:00,TARGET_BREAK,51473.07,50501.71,Z85,0.85,51327.366,TRADE,True,2021-12-27 14:25:00+00:00,2021-12-27 14:30:00+00:00,True,2021-12-27 14:35:00+00:00,2021-12-27 14:40:00+00:00,51433.4,51388.99,51203.51,0.7224921759183027,True,2021-12-27 14:40:00+00:00,51434.15,51203.51,51473.07,0.16874783211931302,2021-12-27 14:40:00+00:00,51473.07,TP_PREV_HIGH,-0.021652151343020898
external|2021-12-27|K2|2021-12-27 14:40:00+00:00,external,2021-12-27,2,2021-12-27 14:40:00+00:00,2021-12-27 14:35:00+00:00,TARGET_BREAK,51473.07,50501.71,Z75,0.75,51230.229999999996,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,51473.07,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-12-27|K2|2021-12-27 14:40:00+00:00,external,2021-12-27,2,2021-12-27 14:40:00+00:00,2021-12-27 14:35:00+00:00,TARGET_BREAK,51473.07,50501.71,Z80,0.8,51278.798,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,51473.07,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-12-27|K2|2021-12-27 14:40:00+00:00,external,2021-12-27,2,2021-12-27 14:40:00+00:00,2021-12-27 14:35:00+00:00,TARGET_BREAK,51473.07,50501.71,Z85,0.85,51327.366,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,51473.07,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-12-30|K1|2021-12-30 17:30:00+00:00,external,2021-12-30,1,2021-12-30 17:30:00+00:00,2021-12-30 17:25:00+00:00,TARGET_BREAK,47694.1,46650.0,Z75,0.75,47433.075,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,47694.1,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2021-12-30|K1|2021-12-30 17:30:00+00:00,external,2021-12-30,1,2021-12-30 17:30:00+00:00,2021-12-30 17:25:00+00:00,TARGET_BREAK,47694.1,46650.0,Z80,0.8,47485.28,TRADE,True,2021-12-30 18:05:00+00:00,2021-12-30 18:10:00+00:00,True,2021-12-30 18:15:00+00:00,2021-12-30 18:20:00+00:00,47553.8,47534.99,47456.5,0.7724355904606849,True,2021-12-30 18:20:00+00:00,47553.8,47456.5,47694.1,1.4419321685507855,2021-12-30 18:50:00+00:00,47694.1,TP_PREV_HIGH,1.0751712796874373
external|2021-12-30|K1|2021-12-30 17:30:00+00:00,external,2021-12-30,1,2021-12-30 17:30:00+00:00,2021-12-30 17:25:00+00:00,TARGET_BREAK,47694.1,46650.0,Z85,0.85,47537.485,TRADE,True,2021-12-30 17:30:00+00:00,2021-12-30 17:35:00+00:00,True,2021-12-30 17:45:00+00:00,2021-12-30 17:50:00+00:00,47650.29,47594.49,47504.57,0.8184752418350741,True,2021-12-30 17:50:00+00:00,47653.73,47504.57,47694.1,0.27064896755158485,2021-12-30 18:05:00+00:00,47504.57,SL_PULLBACK_LOW,-1.9650401343190178
reference_validation|2025-01-02|K1|2025-01-02 14:35:00+00:00,reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,2025-01-02 14:30:00+00:00,TARGET_BREAK,96991.8,95612.5,Z75,0.75,96646.975,TRADE,True,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,True,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,96797.5,96702.7,96231.1,0.44848836366273076,True,2025-01-02 14:45:00+00:00,96797.9,96231.1,96991.8,0.34209597741710074,2025-01-02 14:45:00+00:00,96991.8,TP_PREV_HIGH,0.6015713150802741
reference_validation|2025-01-02|K1|2025-01-02 14:35:00+00:00,reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,2025-01-02 14:30:00+00:00,TARGET_BREAK,96991.8,95612.5,Z80,0.8,96715.94,TRADE,True,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,True,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,96797.5,96702.7,96231.1,0.44848836366273076,True,2025-01-02 14:45:00+00:00,96797.9,96231.1,96991.8,0.34209597741710074,2025-01-02 14:45:00+00:00,96991.8,TP_PREV_HIGH,0.6015713150802741
reference_validation|2025-01-02|K1|2025-01-02 14:35:00+00:00,reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,2025-01-02 14:30:00+00:00,TARGET_BREAK,96991.8,95612.5,Z85,0.85,96784.905,TRADE,True,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,True,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,96797.5,96702.7,96231.1,0.44848836366273076,True,2025-01-02 14:45:00+00:00,96797.9,96231.1,96991.8,0.34209597741710074,2025-01-02 14:45:00+00:00,96991.8,TP_PREV_HIGH,0.6015713150802741
reference_validation|2025-01-03|K1|2025-01-03 14:20:00+00:00,reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,2025-01-03 14:15:00+00:00,TARGET_BREAK,96886.1,96061.5,Z75,0.75,96679.95000000001,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,96886.1,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-03|K1|2025-01-03 14:20:00+00:00,reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,2025-01-03 14:15:00+00:00,TARGET_BREAK,96886.1,96061.5,Z80,0.8,96721.18000000001,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,96886.1,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-03|K1|2025-01-03 14:20:00+00:00,reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,2025-01-03 14:15:00+00:00,TARGET_BREAK,96886.1,96061.5,Z85,0.85,96762.41,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,96886.1,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-17|K1|2025-01-17 14:40:00+00:00,reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,2025-01-17 14:35:00+00:00,TARGET_BREAK,102943.2,101400.0,Z75,0.75,102557.4,TARGET_BROKE_BEFORE_CONFIRMATION,True,2025-01-17 14:40:00+00:00,2025-01-17 14:45:00+00:00,False,,,,,102311.0,0.5903317781233811,False,,,,102943.2,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-17|K1|2025-01-17 14:40:00+00:00,reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,2025-01-17 14:35:00+00:00,TARGET_BREAK,102943.2,101400.0,Z80,0.8,102634.56,TARGET_BROKE_BEFORE_CONFIRMATION,True,2025-01-17 14:40:00+00:00,2025-01-17 14:45:00+00:00,False,,,,,102311.0,0.5903317781233811,False,,,,102943.2,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-17|K1|2025-01-17 14:40:00+00:00,reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,2025-01-17 14:35:00+00:00,TARGET_BREAK,102943.2,101400.0,Z85,0.85,102711.72,TARGET_BROKE_BEFORE_CONFIRMATION,True,2025-01-17 14:40:00+00:00,2025-01-17 14:45:00+00:00,False,,,,,102311.0,0.5903317781233811,False,,,,102943.2,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-21|K1|2025-01-21 14:25:00+00:00,reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,2025-01-21 14:20:00+00:00,TARGET_BREAK,104958.0,101719.4,Z75,0.75,104148.35,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,104958.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-21|K1|2025-01-21 14:25:00+00:00,reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,2025-01-21 14:20:00+00:00,TARGET_BREAK,104958.0,101719.4,Z80,0.8,104310.28,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,104958.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-21|K1|2025-01-21 14:25:00+00:00,reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,2025-01-21 14:20:00+00:00,TARGET_BREAK,104958.0,101719.4,Z85,0.85,104472.20999999999,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,104958.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-23|K1|2025-01-23 14:00:00+00:00,reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,2025-01-23 13:55:00+00:00,TARGET_BREAK,102668.4,101211.0,Z75,0.75,102304.04999999999,TRADE,True,2025-01-23 14:00:00+00:00,2025-01-23 14:05:00+00:00,True,2025-01-23 14:20:00+00:00,2025-01-23 14:25:00+00:00,102318.0,102288.8,101932.1,0.4947852339783235,True,2025-01-23 14:25:00+00:00,102318.0,101932.1,102668.4,0.908007255765741,2025-01-23 14:30:00+00:00,102668.4,TP_PREV_HIGH,1.312308684688857
reference_validation|2025-01-23|K1|2025-01-23 14:00:00+00:00,reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,2025-01-23 13:55:00+00:00,TARGET_BREAK,102668.4,101211.0,Z80,0.8,102376.92,TARGET_BROKE_BEFORE_CONFIRMATION,True,2025-01-23 14:00:00+00:00,2025-01-23 14:05:00+00:00,False,,,,,101932.1,0.4947852339783235,False,,,,102668.4,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-23|K1|2025-01-23 14:00:00+00:00,reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,2025-01-23 13:55:00+00:00,TARGET_BREAK,102668.4,101211.0,Z85,0.85,102449.79,TARGET_BROKE_BEFORE_CONFIRMATION,True,2025-01-23 14:00:00+00:00,2025-01-23 14:05:00+00:00,False,,,,,101932.1,0.4947852339783235,False,,,,102668.4,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-31|K1|2025-01-31 15:25:00+00:00,reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,2025-01-31 15:20:00+00:00,TARGET_BREAK,104989.6,103888.6,Z75,0.75,104714.35,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,104989.6,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-31|K1|2025-01-31 15:25:00+00:00,reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,2025-01-31 15:20:00+00:00,TARGET_BREAK,104989.6,103888.6,Z80,0.8,104769.40000000001,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,104989.6,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-01-31|K1|2025-01-31 15:25:00+00:00,reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,2025-01-31 15:20:00+00:00,TARGET_BREAK,104989.6,103888.6,Z85,0.85,104824.45000000001,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,104989.6,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-05|K1|2025-02-05 14:20:00+00:00,reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,2025-02-05 14:15:00+00:00,TARGET_BREAK,98678.0,97206.0,Z75,0.75,98310.0,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,98678.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-05|K1|2025-02-05 14:20:00+00:00,reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,2025-02-05 14:15:00+00:00,TARGET_BREAK,98678.0,97206.0,Z80,0.8,98383.6,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,98678.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-05|K1|2025-02-05 14:20:00+00:00,reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,2025-02-05 14:15:00+00:00,TARGET_BREAK,98678.0,97206.0,Z85,0.85,98457.2,TARGET_BROKE_BEFORE_CONFIRMATION,True,2025-02-05 14:20:00+00:00,2025-02-05 14:25:00+00:00,False,,,,,98455.6,0.8489130434782648,False,,,,98678.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-07|K1|2025-02-07 13:35:00+00:00,reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,2025-02-07 13:30:00+00:00,TARGET_BREAK,97984.0,96566.3,Z75,0.75,97629.575,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,97984.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-07|K1|2025-02-07 13:35:00+00:00,reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,2025-02-07 13:30:00+00:00,TARGET_BREAK,97984.0,96566.3,Z80,0.8,97700.46,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,97984.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-07|K1|2025-02-07 13:35:00+00:00,reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,2025-02-07 13:30:00+00:00,TARGET_BREAK,97984.0,96566.3,Z85,0.85,97771.345,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,97984.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-10|K1|2025-02-10 13:50:00+00:00,reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,2025-02-10 13:45:00+00:00,TARGET_BREAK,97930.0,97113.4,Z75,0.75,97725.85,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,97930.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-10|K1|2025-02-10 13:50:00+00:00,reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,2025-02-10 13:45:00+00:00,TARGET_BREAK,97930.0,97113.4,Z80,0.8,97766.68,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,97930.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
reference_validation|2025-02-10|K1|2025-02-10 13:50:00+00:00,reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,2025-02-10 13:45:00+00:00,TARGET_BREAK,97930.0,97113.4,Z85,0.85,97807.51,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,97930.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
