partition,date_utc,k,signal_ts,structural_outcome,entry_name,stop_name,entry_fraction,stop_fraction,entry_px_planned,stop_px,target_px,nominal_rr,filled,entry_ts,entry_px,exit_ts,exit_px,exit_reason,net_pnl_usd
external,2021-11-23,2,2021-11-23 19:50:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,57245.096000000005,56995.709,57743.87,1.999999999999971,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-23,2,2021-11-23 19:50:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,57245.096000000005,56871.0155,57743.87,1.333333333333314,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-23,2,2021-11-23 19:50:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,57369.7895,57120.402500000004,57743.87,1.5000000000000437,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-23,2,2021-11-23 19:50:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,57369.7895,56995.709,57743.87,1.0000000000000195,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-25,1,2021-11-25 15:10:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,58509.845,58358.583,58888.0,2.499999999999952,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-25,1,2021-11-25 15:10:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,58509.845,58282.952,58888.0,1.6666666666666345,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-25,1,2021-11-25 15:10:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,58585.476,58434.214,58888.0,1.9999999999999518,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-25,1,2021-11-25 15:10:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,58585.476,58358.583,58888.0,1.3333333333333013,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-25,1,2021-11-25 15:10:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,58661.106999999996,58509.845,58888.0,1.5000000000000722,True,2021-11-25 15:20:00+00:00,58661.106999999996,2021-11-25 15:45:00+00:00,58888.0,TP_PREV_HIGH,1.5339304319641038
external,2021-11-25,1,2021-11-25 15:10:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,58661.106999999996,58434.214,58888.0,1.000000000000032,True,2021-11-25 15:20:00+00:00,58661.106999999996,2021-11-25 15:45:00+00:00,58888.0,TP_PREV_HIGH,1.5339304319641038
external,2021-11-30,1,2021-11-30 13:55:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,57827.7575,57620.0565,58347.01,2.5,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-30,1,2021-11-30 13:55:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,57827.7575,57516.206,58347.01,1.6666666666666667,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-30,1,2021-11-30 13:55:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,57931.608,57723.907,58347.01,2.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-30,1,2021-11-30 13:55:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,57931.608,57620.0565,58347.01,1.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-30,1,2021-11-30 13:55:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,58035.4585,57827.7575,58347.01,1.5,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-11-30,1,2021-11-30 13:55:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,58035.4585,57723.907,58347.01,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-03,1,2021-12-03 13:35:00+00:00,OPPOSITE_BREAK,F75,D10,0.75,0.65,57155.3475,57064.2945,57382.98,2.5,True,2021-12-03 13:40:00+00:00,57155.3475,2021-12-03 13:45:00+00:00,57064.2945,SL_LOCAL_RANGE,-1.196539641369498
external,2021-12-03,1,2021-12-03 13:35:00+00:00,OPPOSITE_BREAK,F75,D15,0.75,0.6,57155.3475,57018.768000000004,57382.98,1.6666666666666667,True,2021-12-03 13:40:00+00:00,57155.3475,2021-12-03 13:45:00+00:00,57018.768000000004,SL_LOCAL_RANGE,-1.594809462054247
external,2021-12-03,1,2021-12-03 13:35:00+00:00,OPPOSITE_BREAK,F80,D10,0.8,0.7000000000000001,57200.874,57109.821,57382.98,2.0,True,2021-12-03 13:40:00+00:00,57200.874,2021-12-03 13:45:00+00:00,57109.821,SL_LOCAL_RANGE,-1.1959056709518352
external,2021-12-03,1,2021-12-03 13:35:00+00:00,OPPOSITE_BREAK,F80,D15,0.8,0.65,57200.874,57064.2945,57382.98,1.3333333333333333,True,2021-12-03 13:40:00+00:00,57200.874,2021-12-03 13:45:00+00:00,57064.2945,SL_LOCAL_RANGE,-1.593858506427725
external,2021-12-03,1,2021-12-03 13:35:00+00:00,OPPOSITE_BREAK,F85,D10,0.85,0.75,57246.4005,57155.3475,57382.98,1.5,True,2021-12-03 13:35:00+00:00,57246.4005,2021-12-03 13:40:00+00:00,57155.3475,SL_SAME_5M_CONSERVATIVE,-1.1952727088928468
external,2021-12-03,1,2021-12-03 13:35:00+00:00,OPPOSITE_BREAK,F85,D15,0.85,0.7,57246.4005,57109.821,57382.98,1.0,True,2021-12-03 13:35:00+00:00,57246.4005,2021-12-03 13:40:00+00:00,57382.98,TP_PREV_HIGH,0.7929090633392425
external,2021-12-27,1,2021-12-27 14:25:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,51230.229999999996,51133.094,51473.07,2.500000000000075,True,2021-12-27 14:25:00+00:00,51230.229999999996,2021-12-27 14:35:00+00:00,51473.07,TP_PREV_HIGH,1.9700850064503066
external,2021-12-27,1,2021-12-27 14:25:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,51230.229999999996,51084.526,51473.07,1.6666666666667167,True,2021-12-27 14:25:00+00:00,51230.229999999996,2021-12-27 14:35:00+00:00,51473.07,TP_PREV_HIGH,1.9700850064503066
external,2021-12-27,1,2021-12-27 14:25:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,51278.798,51181.662,51473.07,1.9999999999998501,True,2021-12-27 14:25:00+00:00,51278.798,2021-12-27 14:35:00+00:00,51473.07,TP_PREV_HIGH,1.4942721707322364
external,2021-12-27,1,2021-12-27 14:25:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,51278.798,51133.094,51473.07,1.3333333333332666,True,2021-12-27 14:25:00+00:00,51278.798,2021-12-27 14:35:00+00:00,51473.07,TP_PREV_HIGH,1.4942721707322364
external,2021-12-27,1,2021-12-27 14:25:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,51327.366,51230.229999999996,51473.07,1.4999999999998876,True,2021-12-27 14:25:00+00:00,51327.366,2021-12-27 14:25:00+00:00,51230.229999999996,SL_FILL_5M_CONSERVATIVE,-1.3462398674423
external,2021-12-27,1,2021-12-27 14:25:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,51327.366,51181.662,51473.07,0.99999999999995,True,2021-12-27 14:25:00+00:00,51327.366,2021-12-27 14:35:00+00:00,51473.07,TP_PREV_HIGH,1.0193598011633669
external,2021-12-27,2,2021-12-27 14:40:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,51230.229999999996,51133.094,51473.07,2.500000000000075,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-27,2,2021-12-27 14:40:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,51230.229999999996,51084.526,51473.07,1.6666666666667167,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-27,2,2021-12-27 14:40:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,51278.798,51181.662,51473.07,1.9999999999998501,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-27,2,2021-12-27 14:40:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,51278.798,51133.094,51473.07,1.3333333333332666,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-27,2,2021-12-27 14:40:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,51327.366,51230.229999999996,51473.07,1.4999999999998876,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-27,2,2021-12-27 14:40:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,51327.366,51181.662,51473.07,0.99999999999995,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-30,1,2021-12-30 17:30:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,47433.075,47328.665,47694.1,2.5000000000001044,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-30,1,2021-12-30 17:30:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,47433.075,47276.46,47694.1,1.6666666666666976,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2021-12-30,1,2021-12-30 17:30:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,47485.28,47380.87,47694.1,2.0000000000000697,True,2021-12-30 18:05:00+00:00,47485.28,2021-12-30 18:50:00+00:00,47694.1,TP_PREV_HIGH,1.7987866555699399
external,2021-12-30,1,2021-12-30 17:30:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,47485.28,47328.665,47694.1,1.3333333333333488,True,2021-12-30 18:05:00+00:00,47485.28,2021-12-30 18:50:00+00:00,47694.1,TP_PREV_HIGH,1.7987866555699399
external,2021-12-30,1,2021-12-30 17:30:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,47537.485,47433.075,47694.1,1.4999999999999303,True,2021-12-30 17:30:00+00:00,47537.485,2021-12-30 18:50:00+00:00,47694.1,TP_PREV_HIGH,1.2472789841531777
external,2021-12-30,1,2021-12-30 17:30:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,47537.485,47380.869999999995,47694.1,0.9999999999999536,True,2021-12-30 17:30:00+00:00,47537.485,2021-12-30 18:50:00+00:00,47694.1,TP_PREV_HIGH,1.2472789841531777
reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,96646.975,96509.045,96991.8,2.499999999999842,True,2025-01-02 14:35:00+00:00,96646.975,2025-01-02 14:35:00+00:00,96509.045,SL_FILL_5M_CONSERVATIVE,-1.1135763949156492
reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,96646.975,96440.08,96991.8,1.6666666666666197,True,2025-01-02 14:35:00+00:00,96646.975,2025-01-02 14:35:00+00:00,96440.08,SL_FILL_5M_CONSERVATIVE,-1.4703645923734738
reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,96715.94,96578.01000000001,96991.8,2.0000000000001057,True,2025-01-02 14:40:00+00:00,96715.94,2025-01-02 14:40:00+00:00,96578.01000000001,SL_FILL_5M_CONSERVATIVE,-1.1130675667320062
reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,96715.94,96509.045,96991.8,1.33333333333331,True,2025-01-02 14:40:00+00:00,96715.94,2025-01-02 14:40:00+00:00,96509.045,SL_FILL_5M_CONSERVATIVE,-1.4696013500980372
reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,96784.905,96646.975,96991.8,1.5000000000001055,True,2025-01-02 14:40:00+00:00,96784.905,2025-01-02 14:40:00+00:00,96646.975,SL_FILL_5M_CONSERVATIVE,-1.112559463689033
reference_validation,2025-01-02,1,2025-01-02 14:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,96784.905,96578.01,96991.8,1.0,True,2025-01-02 14:40:00+00:00,96784.905,2025-01-02 14:40:00+00:00,96578.01,SL_FILL_5M_CONSERVATIVE,-1.4688391955336884
reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,96679.95000000001,96597.49,96886.1,2.4999999999997353,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,96679.95000000001,96556.26000000001,96886.1,1.6666666666665881,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,96721.18000000001,96638.72,96886.1,1.9999999999998235,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,96721.18000000001,96597.49,96886.1,1.3333333333332942,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,96762.41,96679.95000000001,96886.1,1.5000000000001765,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-03,1,2025-01-03 14:20:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,96762.41,96638.72,96886.1,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,102557.4,102403.08,102943.2,2.5000000000001417,True,2025-01-17 14:40:00+00:00,102557.4,2025-01-17 14:40:00+00:00,102403.08,SL_FILL_5M_CONSERVATIVE,-1.15235916667149
reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,102557.4,102325.92,102943.2,1.6666666666667085,True,2025-01-17 14:40:00+00:00,102557.4,2025-01-17 14:40:00+00:00,102325.92,SL_FILL_5M_CONSERVATIVE,-1.5285387500072907
reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,102634.56,102480.23999999999,102943.2,1.9999999999999056,True,2025-01-17 14:40:00+00:00,102634.56,2025-01-17 14:40:00+00:00,102480.23999999999,SL_FILL_5M_CONSERVATIVE,-1.151793547904389
reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,102634.56,102403.08,102943.2,1.3333333333333544,True,2025-01-17 14:40:00+00:00,102634.56,2025-01-17 14:40:00+00:00,102403.08,SL_FILL_5M_CONSERVATIVE,-1.5276903218565003
reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,102711.72,102557.4,102943.2,1.4999999999999056,True,2025-01-17 14:40:00+00:00,102711.72,2025-01-17 14:40:00+00:00,102557.4,SL_FILL_5M_CONSERVATIVE,-1.1512287789553373
reference_validation,2025-01-17,1,2025-01-17 14:40:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,102711.72,102480.23999999999,102943.2,0.9999999999999372,True,2025-01-17 14:40:00+00:00,102711.72,2025-01-17 14:40:00+00:00,102480.23999999999,SL_FILL_5M_CONSERVATIVE,-1.5268431684330337
reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,104148.35,103824.48999999999,104958.0,2.499999999999865,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,104148.35,103662.56,104958.0,1.6666666666666268,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,104310.28,103986.42,104958.0,2.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,104310.28,103824.48999999999,104958.0,1.3333333333333133,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,104472.20999999999,104148.35,104958.0,1.50000000000009,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-21,1,2025-01-21 14:25:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,104472.20999999999,103986.42,104958.0,1.00000000000003,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,102304.04999999999,102158.31,102668.4,2.5000000000002,True,2025-01-23 14:00:00+00:00,102304.04999999999,2025-01-23 14:15:00+00:00,102158.31,SL_LOCAL_RANGE,-1.1122885164370095
reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,102304.04999999999,102085.44,102668.4,1.6666666666667997,True,2025-01-23 14:00:00+00:00,102304.04999999999,2025-01-23 14:15:00+00:00,102085.44,SL_LOCAL_RANGE,-1.4684327746554589
reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,102376.92,102231.18,102668.4,1.9999999999999,True,2025-01-23 14:00:00+00:00,102376.92,2025-01-23 14:10:00+00:00,102231.18,SL_LOCAL_RANGE,-1.1117815226322931
reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,102376.92,102158.31,102668.4,1.333333333333311,True,2025-01-23 14:00:00+00:00,102376.92,2025-01-23 14:15:00+00:00,102158.31,SL_LOCAL_RANGE,-1.4676722839483842
reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,102449.79,102304.04999999999,102668.4,1.49999999999995,True,2025-01-23 14:00:00+00:00,102449.79,2025-01-23 14:00:00+00:00,102304.04999999999,SL_FILL_5M_CONSERVATIVE,-1.1112752500517682
reference_validation,2025-01-23,1,2025-01-23 14:00:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,102449.79,102231.18,102668.4,1.0,True,2025-01-23 14:00:00+00:00,102449.79,2025-01-23 14:10:00+00:00,102231.18,SL_LOCAL_RANGE,-1.4669128750776523
reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,104714.35,104604.25,104989.6,2.4999999999998677,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,104714.35,104549.20000000001,104989.6,1.6666666666667254,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,104769.40000000001,104659.3,104989.6,1.9999999999998679,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,104769.40000000001,104604.25,104989.6,1.3333333333332453,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,104824.45000000001,104714.35,104989.6,1.4999999999998679,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-01-31,1,2025-01-31 15:25:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,104824.45000000001,104659.3,104989.6,0.9999999999999118,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,98310.0,98162.8,98678.0,2.5000000000000493,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,98310.0,98089.2,98678.0,1.6666666666666448,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,98383.6,98236.4,98678.0,1.9999999999998024,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,98383.6,98162.8,98678.0,1.3333333333332893,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,98457.2,98310.0,98678.0,1.5000000000000495,True,2025-02-05 14:20:00+00:00,98457.2,2025-02-05 14:25:00+00:00,98678.0,TP_PREV_HIGH,0.7212994072551385
reference_validation,2025-02-05,1,2025-02-05 14:20:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,98457.2,98236.4,98678.0,1.0,True,2025-02-05 14:20:00+00:00,98457.2,2025-02-05 14:25:00+00:00,98678.0,TP_PREV_HIGH,0.7212994072551385
reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,97629.575,97487.80500000001,97984.0,2.500000000000205,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,97629.575,97416.92,97984.0,1.6666666666666894,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,97700.46,97558.69,97984.0,1.9999999999998974,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,97700.46,97487.80500000001,97984.0,1.3333333333333106,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,97771.345,97629.575,97984.0,1.4999999999999487,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-07,1,2025-02-07 13:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,97771.345,97558.69,97984.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,97725.85,97644.19,97930.0,2.499999999999822,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,97725.85,97603.36,97930.0,1.666666666666548,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,97766.68,97685.02,97930.0,2.0000000000003566,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,97766.68,97644.19,97930.0,1.3333333333334918,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,97807.51,97725.85,97930.0,1.5000000000002673,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-10,1,2025-02-10 13:50:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,97807.51,97685.02,97930.0,1.0000000000001188,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-14,1,2025-02-14 14:40:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,96964.55,96890.37,97150.0,2.4999999999997056,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-14,1,2025-02-14 14:40:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,96964.55,96853.28,97150.0,1.6666666666665795,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-14,1,2025-02-14 14:40:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,97001.64,96927.45999999999,97150.0,1.999999999999804,True,2025-02-14 14:40:00+00:00,97001.64,2025-02-14 14:45:00+00:00,97150.0,TP_PREV_HIGH,0.36472933859672574
reference_validation,2025-02-14,1,2025-02-14 14:40:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,97001.64,96890.37,97150.0,1.3333333333332897,True,2025-02-14 14:40:00+00:00,97001.64,2025-02-14 14:45:00+00:00,97150.0,TP_PREV_HIGH,0.36472933859672574
reference_validation,2025-02-14,1,2025-02-14 14:40:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,97038.73,96964.55,97150.0,1.500000000000196,True,2025-02-14 14:40:00+00:00,97038.73,2025-02-14 14:45:00+00:00,97150.0,TP_PREV_HIGH,0.17332778365914991
reference_validation,2025-02-14,1,2025-02-14 14:40:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,97038.73,96927.45999999999,97150.0,1.0,True,2025-02-14 14:40:00+00:00,97038.73,2025-02-14 14:45:00+00:00,97150.0,TP_PREV_HIGH,0.17332778365914991
reference_validation,2025-02-28,1,2025-02-28 13:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,80579.65,80262.39,81372.8,2.500000000000069,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-28,1,2025-02-28 13:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,80579.65,80103.76,81372.8,1.666666666666687,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-28,1,2025-02-28 13:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,80738.28,80421.02,81372.8,2.0000000000000457,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-28,1,2025-02-28 13:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,80738.28,80262.39,81372.8,1.3333333333333435,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-28,1,2025-02-28 13:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,80896.91,80579.65,81372.8,1.499999999999954,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-02-28,1,2025-02-28 13:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,80896.91,80421.02,81372.8,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-03-07,1,2025-03-07 13:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,89346.725,89158.095,89818.3,2.4999999999999227,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-03-07,1,2025-03-07 13:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,89346.725,89063.78,89818.3,1.6666666666666152,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-03-07,1,2025-03-07 13:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,89441.04000000001,89252.41,89818.3,1.999999999999923,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-03-07,1,2025-03-07 13:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,89441.04000000001,89158.095,89818.3,1.333333333333282,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-03-07,1,2025-03-07 13:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,89535.355,89346.725,89818.3,1.5000000000001157,False,,,,,RANGE_BROKE_BEFORE_FILL,
reference_validation,2025-03-07,1,2025-03-07 13:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,89535.355,89252.41,89818.3,1.0000000000000515,False,,,,,RANGE_BROKE_BEFORE_FILL,
