role,partition,dev_block,execution_start,episode_class,loss_class,parent_pnl,h2_recovery_pnl,episode_pnl,h2_exit_reason,h2_entry_ts,h2_exit_ts,post_exit_reclaim,reclaim_ts,reclaim_min,closes_le_H_before_reclaim,min_close_R_before_reclaim,max_adverse_R_before_reclaim,target_after_h2_exit,target_after_h2_exit_min,target_after_causal_reclaim,reclaim_to_target_min
CLOCK_SUPPORT,external,,2021-03-17 17:00:00+00:00,H2_ECONOMIC_RESCUE,L4_BREAK_FAIL_30M,-1.4183434320338415,9.62472847833551,8.206385046301667,TARGET,2021-03-17 18:00:00+00:00,2021-03-17 19:40:00+00:00,True,2021-03-17 19:40:00+00:00,0.0,0,0.4227171492204882,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-03-25 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.0535876962649561,-0.2679384813246699,-0.321526177589626,FAILED_BREAK,2021-03-25 19:15:00+00:00,2021-03-25 22:40:00+00:00,True,2021-03-25 23:05:00+00:00,25.0,5,-0.215980304386748,0.23880931065353653,True,140.0,True,115.0
CLOCK_SUPPORT,external,,2021-03-26 17:00:00+00:00,H2_ECONOMIC_RESCUE,L5_BREAK_FAIL_LATE,-0.4934245060506104,12.200533318402318,11.707108812351708,TARGET,2021-03-26 19:55:00+00:00,2021-03-26 23:15:00+00:00,True,2021-03-26 23:15:00+00:00,0.0,0,0.43093162000917856,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-03-27 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-1.153760953037375,10.539529388598922,9.385768435561546,TARGET,2021-03-27 22:55:00+00:00,2021-03-27 23:20:00+00:00,True,2021-03-27 23:20:00+00:00,0.0,0,0.5190331620737944,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-03-29 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-0.4119673850236371,-0.16585699916538132,-0.5778243841890185,FAILED_BREAK,2021-03-29 22:10:00+00:00,2021-03-29 22:35:00+00:00,True,2021-03-29 22:40:00+00:00,5.0,1,-0.04805035308565883,0.0696960392999706,True,60.0,True,55.0
CLOCK_SUPPORT,external,,2021-03-31 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.9594936708861024,-0.1341772151898235,-1.0936708860759259,FAILED_BREAK,2021-03-31 19:40:00+00:00,2021-03-31 20:55:00+00:00,True,2021-04-01 03:50:00+00:00,415.0,83,-0.5710184552289811,0.6909090909090927,True,430.0,True,15.0
CLOCK_SUPPORT,external,,2021-04-02 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-1.8295433236872327,6.693797290654113,4.8642539669668805,TARGET,2021-04-02 23:40:00+00:00,2021-04-03 00:10:00+00:00,True,2021-04-03 00:10:00+00:00,0.0,0,0.4121744397334977,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-04-12 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-0.1000249184884283,-1.1494091510516613,-1.2494340695400896,FAILED_BREAK,2021-04-12 23:25:00+00:00,2021-04-12 23:40:00+00:00,True,2021-04-12 23:45:00+00:00,5.0,1,-0.04506973628113654,0.054144588586393136,False,,False,
CLOCK_SUPPORT,external,,2021-04-13 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,-2.2293153175074187,-0.10913983496624313,-2.338455152473662,FAILED_BREAK,2021-04-13 18:40:00+00:00,2021-04-13 20:55:00+00:00,False,,,116,-1.5229400749063702,1.5724719101123605,False,,False,
CLOCK_SUPPORT,external,,2021-04-14 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-4.459716332797181,-4.174774389718083,-8.634490722515263,FAILED_BREAK,2021-04-15 00:00:00+00:00,2021-04-15 01:10:00+00:00,False,,,51,-0.5080881294100696,0.5378486055776889,False,,False,
CLOCK_SUPPORT,external,,2021-04-15 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-0.1278196842313117,-0.07381136695044921,-0.20163105118176092,FAILED_BREAK,2021-04-16 03:20:00+00:00,2021-04-16 03:30:00+00:00,True,2021-04-16 03:30:00+00:00,0.0,0,0.25003951319740925,0.013276434329063046,True,20.0,True,20.0
CLOCK_SUPPORT,external,,2021-04-16 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-2.137839958659571,-0.4440276368926077,-2.5818675955521786,FAILED_BREAK,2021-04-17 07:50:00+00:00,2021-04-17 08:35:00+00:00,True,2021-04-17 08:35:00+00:00,0.0,0,0.12710957438050458,0.019922614637359375,True,100.0,True,100.0
CLOCK_SUPPORT,external,,2021-04-19 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-2.2587843996719204,-3.007426414490477,-5.266210814162397,FAILED_BREAK,2021-04-19 18:55:00+00:00,2021-04-19 19:30:00+00:00,True,2021-04-19 19:35:00+00:00,5.0,1,-0.03763559884879298,0.10085132932155172,False,,False,
CLOCK_SUPPORT,external,,2021-04-20 17:00:00+00:00,H2_ECONOMIC_RESCUE,L3_BREAK_FAST_FAIL_10M,-0.5629813167633002,12.774029946089227,12.211048629325926,TARGET,2021-04-21 01:10:00+00:00,2021-04-21 02:40:00+00:00,True,2021-04-21 02:40:00+00:00,0.0,0,0.38581603273223186,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-04-21 17:00:00+00:00,H2_ECONOMIC_RESCUE,L5_BREAK_FAIL_LATE,-0.81582994351731,19.049487050476266,18.233657106958955,TARGET,2021-04-22 02:30:00+00:00,2021-04-22 03:30:00+00:00,True,2021-04-22 03:30:00+00:00,0.0,0,0.5198018324529208,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-04-23 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-0.0956882062205788,12.222573541240234,12.126885335019654,TARGET,2021-04-23 20:00:00+00:00,2021-04-23 20:25:00+00:00,True,2021-04-23 20:25:00+00:00,0.0,0,0.3906235817373153,0.0,True,0.0,True,10.0
CLOCK_SUPPORT,external,,2021-04-27 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-0.5982500350928954,-0.9692319004297456,-1.567481935522641,FAILED_BREAK,2021-04-28 12:05:00+00:00,2021-04-28 12:20:00+00:00,True,2021-04-28 12:25:00+00:00,5.0,1,-0.08263105579324742,0.24594839880720845,True,80.0,True,75.0
CLOCK_SUPPORT,external,,2021-05-01 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-3.5389093054513654,-1.864497271290011,-5.403406576741377,FAILED_BREAK,2021-05-01 17:35:00+00:00,2021-05-01 18:00:00+00:00,True,2021-05-01 18:30:00+00:00,30.0,6,-0.12585767971875428,0.1421505637046919,True,325.0,True,295.0
CLOCK_SUPPORT,external,,2021-05-02 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-1.8584312653730504,5.747682216662775,3.889250951289725,TARGET,2021-05-02 17:45:00+00:00,2021-05-02 18:00:00+00:00,True,2021-05-02 18:00:00+00:00,0.0,0,0.35128017556693303,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-05-08 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.725276319288537,-0.11758267600586736,-0.8428589952944043,FAILED_BREAK,2021-05-09 04:30:00+00:00,2021-05-09 04:50:00+00:00,True,2021-05-09 04:50:00+00:00,0.0,0,0.11923373866049211,0.013173132599882668,False,,False,
CLOCK_SUPPORT,external,,2021-05-12 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-23.236514522821604,-7.997925311203302,-31.234439834024904,FAILED_BREAK,2021-05-12 22:50:00+00:00,2021-05-12 23:05:00+00:00,False,,,133,-1.939647704302629,2.5503898354028296,False,,False,
CLOCK_SUPPORT,external,,2021-05-23 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-5.540109575598917,-5.846757707089645,-11.386867282688563,FAILED_BREAK,2021-05-23 23:00:00+00:00,2021-05-23 23:15:00+00:00,True,2021-05-23 23:15:00+00:00,0.0,0,0.039204652035266026,0.05364847120615228,True,220.0,True,220.0
CLOCK_SUPPORT,external,,2021-05-24 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-6.899114586699451,-1.2764169844244888,-8.17553157112394,FAILED_BREAK,2021-05-24 19:00:00+00:00,2021-05-24 19:10:00+00:00,True,2021-05-24 19:40:00+00:00,30.0,6,-0.36189258312020467,0.4458653026427975,True,40.0,True,10.0
CLOCK_SUPPORT,external,,2021-05-27 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-0.5281790669788844,-0.8136812653457559,-1.3418603323246403,FAILED_BREAK,2021-05-27 21:50:00+00:00,2021-05-27 22:00:00+00:00,True,2021-05-27 22:00:00+00:00,0.0,0,0.004566210045658659,0.04363267376966284,False,,False,
CLOCK_SUPPORT,external,,2021-06-03 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-1.018688532836931,10.347863269361435,9.329174736524504,TARGET,2021-06-03 17:35:00+00:00,2021-06-03 20:15:00+00:00,True,2021-06-03 20:15:00+00:00,0.0,0,0.5435099659698613,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-06-06 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-1.0121923165401503,-0.19553715205883337,-1.2077294685989837,FAILED_BREAK,2021-06-07 02:35:00+00:00,2021-06-07 06:00:00+00:00,True,2021-06-07 06:35:00+00:00,35.0,7,-0.11447084233261406,0.19716136994754574,False,,False,
CLOCK_SUPPORT,external,,2021-06-12 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-2.4148108398175383,0.04024684733028305,-2.3745639924872552,FAILED_BREAK,2021-06-12 21:10:00+00:00,2021-06-12 21:25:00+00:00,True,2021-06-12 21:55:00+00:00,30.0,6,-0.23560209424084025,0.42408376963351124,False,,False,
CLOCK_SUPPORT,external,,2021-06-15 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,-1.3561392791691662,-1.8692730604764618,-3.225412339645628,FAILED_BREAK,2021-06-15 18:45:00+00:00,2021-06-15 19:25:00+00:00,False,,,135,-1.4390572390572398,1.4915824915824896,False,,False,
CLOCK_SUPPORT,external,,2021-06-20 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-2.5116144018582087,13.10104529616729,10.589430894309082,TARGET,2021-06-20 19:15:00+00:00,2021-06-20 19:35:00+00:00,True,2021-06-20 19:35:00+00:00,0.0,0,0.28058510638297995,0.0,True,0.0,True,10.0
CLOCK_SUPPORT,external,,2021-06-24 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.2455871066769921,-2.056792018419018,-2.30237912509601,FAILED_BREAK,2021-06-24 17:20:00+00:00,2021-06-24 17:30:00+00:00,True,2021-06-24 17:55:00+00:00,25.0,5,-0.10605476282298701,0.14307751639028218,False,,False,
CLOCK_SUPPORT,external,,2021-06-28 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L1_NEVER_BREAK_TIME,-12.140762463343169,-0.8211143695015521,-12.961876832844721,FAILED_BREAK,2021-06-29 08:35:00+00:00,2021-06-29 08:50:00+00:00,True,2021-06-29 09:25:00+00:00,35.0,7,-0.0953571428571439,0.12107142857142805,True,290.0,True,255.0
CLOCK_SUPPORT,external,,2021-07-02 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-1.9989096856259936,-0.015143255194083327,-2.014052940820077,FAILED_BREAK,2021-07-02 18:30:00+00:00,2021-07-02 18:55:00+00:00,True,2021-07-02 19:30:00+00:00,35.0,7,-0.1568441064638776,0.19961977186311874,True,240.0,True,205.0
CLOCK_SUPPORT,external,,2021-07-03 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-0.3425830763960635,-0.05709717939927916,-0.39968025579534266,FAILED_BREAK,2021-07-04 05:40:00+00:00,2021-07-04 06:00:00+00:00,False,,,1,-0.04013961605583965,0.11692844677137892,False,,False,
CLOCK_SUPPORT,external,,2021-07-11 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.1688670555726745,-0.5373042677310758,-0.7061713233037503,FAILED_BREAK,2021-07-12 04:15:00+00:00,2021-07-12 04:25:00+00:00,False,,,137,-1.9540078843626851,2.002628120893564,False,,False,
CLOCK_SUPPORT,external,,2021-07-14 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-5.259781911481687,-0.43296985246954467,-5.6927517639512315,FAILED_BREAK,2021-07-14 23:30:00+00:00,2021-07-15 00:05:00+00:00,True,2021-07-15 00:20:00+00:00,15.0,3,-0.1388518024032048,0.1864708500222521,False,,False,
CLOCK_SUPPORT,external,,2021-07-20 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,-1.5663506119209525,-1.670773986048979,-3.2371245979699315,FAILED_BREAK,2021-07-21 03:30:00+00:00,2021-07-21 03:50:00+00:00,True,2021-07-21 03:50:00+00:00,0.0,0,0.03504847129008254,0.059656972408649096,True,20.0,True,20.0
CLOCK_SUPPORT,external,,2021-07-22 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-1.2652362962435326,-0.14256183619643092,-1.4077981324399635,FAILED_BREAK,2021-07-22 18:00:00+00:00,2021-07-23 01:50:00+00:00,True,2021-07-23 01:50:00+00:00,0.0,0,0.09364820846905399,0.0089576547231264,True,15.0,True,15.0
CLOCK_SUPPORT,external,,2021-07-24 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-2.098976109215056,-0.9044368600682473,-3.0034129692833034,FAILED_BREAK,2021-07-24 18:05:00+00:00,2021-07-24 18:20:00+00:00,False,,,134,-1.5241312741312727,1.6090733590733586,False,,False,
CLOCK_SUPPORT,external,,2021-07-25 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-0.950843200574092,9.64477933261576,8.693936132041669,TARGET,2021-07-25 23:20:00+00:00,2021-07-26 00:15:00+00:00,True,2021-07-26 00:15:00+00:00,0.0,0,0.36904761904761774,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-07-26 17:00:00+00:00,H2_ECONOMIC_RESCUE,L4_BREAK_FAIL_30M,-0.3113733202229074,6.365126188135006,6.053752867912099,TARGET,2021-07-26 19:10:00+00:00,2021-07-26 19:25:00+00:00,True,2021-07-26 19:25:00+00:00,0.0,0,0.3274974253347043,0.0,True,0.0,False,
CLOCK_SUPPORT,external,,2021-07-31 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-1.729056799515849,5.648252211751914,3.919195412236065,TARGET,2021-07-31 20:25:00+00:00,2021-07-31 21:10:00+00:00,True,2021-07-31 21:10:00+00:00,0.0,0,0.5510204081632623,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-08-04 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.9638952383575484,-1.5422323813720773,-2.5061276197296256,FAILED_BREAK,2021-08-04 21:35:00+00:00,2021-08-04 22:40:00+00:00,True,2021-08-05 02:10:00+00:00,210.0,42,-0.48670886075949316,0.5088607594936727,True,280.0,True,70.0
CLOCK_SUPPORT,external,,2021-08-07 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.9857197017565378,-16.491848856312387,-17.477568558068924,TIME,2021-08-08 00:20:00+00:00,2021-08-08 11:55:00+00:00,False,,,1,-0.6428571428571423,0.644827586206895,False,,False,
CLOCK_SUPPORT,external,,2021-08-10 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-3.243321160868784,-0.27628291370368485,-3.519604074572469,FAILED_BREAK,2021-08-11 01:30:00+00:00,2021-08-11 02:35:00+00:00,True,2021-08-11 03:30:00+00:00,55.0,11,-0.13414141414141437,0.1612121212121215,True,225.0,True,170.0
CLOCK_SUPPORT,external,,2021-08-12 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-1.0918619886445824,-2.074537778424812,-3.1663997670693944,FAILED_BREAK,2021-08-12 20:35:00+00:00,2021-08-12 23:45:00+00:00,True,2021-08-13 00:00:00+00:00,15.0,3,-0.04970286331712523,0.09508373851972016,True,90.0,True,75.0
CLOCK_SUPPORT,external,,2021-08-14 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-0.972168840858212,-2.4191178132983437,-3.3912866541565556,FAILED_BREAK,2021-08-15 00:00:00+00:00,2021-08-15 00:35:00+00:00,True,2021-08-15 00:50:00+00:00,15.0,3,-0.07552083333333613,0.2717013888888907,True,20.0,True,5.0
CLOCK_SUPPORT,external,,2021-08-19 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.3691027447821904,-17.37467284074895,-17.74377558553114,TIME,2021-08-19 23:00:00+00:00,2021-08-20 09:55:00+00:00,False,,,1,-0.5044816835541706,0.5757989088074832,False,,False,
CLOCK_SUPPORT,external,,2021-08-20 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-1.0907903331155988,-2.2403657740039384,-3.3311561071195372,FAILED_BREAK,2021-08-20 18:15:00+00:00,2021-08-20 18:30:00+00:00,True,2021-08-20 19:00:00+00:00,30.0,6,-0.23451798254947953,0.2660140455416047,True,90.0,True,60.0
CLOCK_SUPPORT,external,,2021-08-23 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-1.8840619282963769,-0.6689785107719115,-2.5530404390682886,FAILED_BREAK,2021-08-23 20:30:00+00:00,2021-08-23 21:25:00+00:00,True,2021-08-23 21:25:00+00:00,0.0,0,0.04738760631834928,0.06622114216281567,True,10.0,True,10.0
CLOCK_SUPPORT,external,,2021-08-25 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-1.53682798703475,-0.04889907231470092,-1.585727059349451,FAILED_BREAK,2021-08-25 23:15:00+00:00,2021-08-25 23:25:00+00:00,True,2021-08-25 23:25:00+00:00,0.0,0,0.02055543406954044,0.005904220424226296,True,95.0,True,95.0
CLOCK_SUPPORT,external,,2021-08-27 17:00:00+00:00,H2_ECONOMIC_RESCUE,L4_BREAK_FAIL_30M,-3.7911435160381535,12.511355959840763,8.720212443802609,TARGET,2021-08-27 19:45:00+00:00,2021-08-27 22:25:00+00:00,True,2021-08-27 22:25:00+00:00,0.0,0,0.3399739340904841,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-08-28 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.06210730071321,-1.9408531472874802,-2.00296044800069,FAILED_BREAK,2021-08-28 22:55:00+00:00,2021-08-29 00:00:00+00:00,True,2021-08-29 00:05:00+00:00,5.0,1,-0.12062180243998431,0.1700118063754438,False,,False,
CLOCK_SUPPORT,external,,2021-09-02 17:00:00+00:00,H2_ECONOMIC_RESCUE,L5_BREAK_FAIL_LATE,-1.830430812118533,16.556386881778963,14.72595606966043,TARGET,2021-09-02 18:30:00+00:00,2021-09-02 21:00:00+00:00,True,2021-09-02 21:00:00+00:00,0.0,0,0.4128120766402158,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-09-03 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-2.3346574674193987,-1.961809185309138,-4.296466652728537,FAILED_BREAK,2021-09-03 20:00:00+00:00,2021-09-03 20:30:00+00:00,True,2021-09-03 20:30:00+00:00,0.0,0,0.02690755333461201,0.1481837401499163,True,70.0,True,70.0
CLOCK_SUPPORT,external,,2021-09-04 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-3.468501690764181,-0.37224642017225085,-3.8407481109364316,FAILED_BREAK,2021-09-05 01:50:00+00:00,2021-09-05 02:10:00+00:00,True,2021-09-05 02:10:00+00:00,0.0,0,0.01914975105323519,0.029682114132516448,False,,False,
CLOCK_SUPPORT,external,,2021-09-10 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-1.05652840764886,-0.7144669910732482,-1.770995398722108,FAILED_BREAK,2021-09-10 19:55:00+00:00,2021-09-10 20:25:00+00:00,True,2021-09-11 00:10:00+00:00,225.0,45,-0.7594030759859905,0.8206943809958891,True,295.0,True,70.0
CLOCK_SUPPORT,external,,2021-09-14 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-24.81817959203664,9.89054044126647,-14.927639150770169,TARGET,2021-09-15 05:35:00+00:00,2021-09-15 06:05:00+00:00,True,2021-09-15 06:05:00+00:00,0.0,0,0.17033919286951918,0.195964347610798,True,0.0,False,
CLOCK_SUPPORT,external,,2021-09-17 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.6062059045141011,-0.45208575929861494,-1.058291663812716,FAILED_BREAK,2021-09-17 23:10:00+00:00,2021-09-17 23:30:00+00:00,True,2021-09-17 23:30:00+00:00,0.0,0,0.09383155397390228,0.027520759193356954,True,405.0,True,405.0
CLOCK_SUPPORT,external,,2021-09-23 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-0.2485320042945882,-24.684198666542922,-24.93273067083751,REFERENCE_INVALIDATION,2021-09-23 23:45:00+00:00,2021-09-24 05:15:00+00:00,False,,,8,-1.3083652268999455,1.386139967195187,False,,False,
CLOCK_SUPPORT,external,,2021-09-24 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,-1.4033297186961111,-2.5621398651952676,-3.9654695838913785,FAILED_BREAK,2021-09-25 00:25:00+00:00,2021-09-25 01:10:00+00:00,True,2021-09-25 04:20:00+00:00,190.0,38,-0.3661943921529775,0.4481323689685922,False,,False,
CLOCK_SUPPORT,external,,2021-09-26 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,-1.4384349827387677,-2.5430109818294633,-3.981445964568231,FAILED_BREAK,2021-09-27 02:30:00+00:00,2021-09-27 02:50:00+00:00,True,2021-09-27 05:55:00+00:00,185.0,37,-0.36116943950896285,0.43030205136488225,True,375.0,True,190.0
CLOCK_SUPPORT,external,,2021-09-28 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-2.78125893190867,-1.1066405763326403,-3.8878995082413104,FAILED_BREAK,2021-09-29 02:05:00+00:00,2021-09-29 02:25:00+00:00,True,2021-09-29 02:25:00+00:00,0.0,0,0.09387464387464257,0.04401709401709764,True,85.0,True,85.0
CLOCK_SUPPORT,external,,2021-09-29 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-0.2920539686888657,-0.11177374110321603,-0.4038277097920817,FAILED_BREAK,2021-09-30 02:20:00+00:00,2021-09-30 02:35:00+00:00,True,2021-09-30 03:00:00+00:00,25.0,5,-0.15985448320137252,0.25379841643483986,True,85.0,True,60.0
CLOCK_SUPPORT,external,,2021-10-02 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-2.1000667418470957,-1.3003152976916454,-3.400382039538741,FAILED_BREAK,2021-10-02 18:00:00+00:00,2021-10-02 20:10:00+00:00,True,2021-10-02 21:00:00+00:00,50.0,10,-0.1513960205391528,0.17434210526315805,False,,False,
CLOCK_SUPPORT,external,,2021-10-12 17:00:00+00:00,H2_ECONOMIC_RESCUE,L5_BREAK_FAIL_LATE,-0.0066720042701251,14.982652788897767,14.975980784627641,TARGET,2021-10-12 21:35:00+00:00,2021-10-13 00:15:00+00:00,True,2021-10-13 00:15:00+00:00,0.0,0,0.3895618097613103,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-10-14 17:00:00+00:00,H2_ECONOMIC_RESCUE,L1_NEVER_BREAK_TIME,-3.4310487465448736,7.272540707629727,3.841491961084853,TARGET,2021-10-15 06:00:00+00:00,2021-10-15 06:10:00+00:00,True,2021-10-15 06:10:00+00:00,0.0,0,1.0790123456790084,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-10-15 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-1.5836840718753686,-4.129218817965185,-5.712902889840554,FAILED_BREAK,2021-10-15 23:50:00+00:00,2021-10-16 00:05:00+00:00,True,2021-10-16 10:10:00+00:00,605.0,121,-0.9144795572219273,0.9866095340117856,False,,False,
CLOCK_SUPPORT,external,,2021-10-21 17:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-0.4890269670914104,13.858030502730156,13.369003535638745,TARGET,2021-10-22 00:20:00+00:00,2021-10-22 00:30:00+00:00,True,2021-10-22 00:30:00+00:00,0.0,0,0.4991696859903385,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-10-26 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.0695430303495059,-16.373786594022167,-16.443329624371675,REFERENCE_INVALIDATION,2021-10-26 18:25:00+00:00,2021-10-26 22:05:00+00:00,False,,,96,-1.5900290416263347,2.065827686350443,False,,False,
CLOCK_SUPPORT,external,,2021-10-31 17:00:00+00:00,H2_ECONOMIC_RESCUE,L5_BREAK_FAIL_LATE,-0.0717274948801582,16.506227925245142,16.434500430364984,TARGET,2021-10-31 23:10:00+00:00,2021-11-01 00:15:00+00:00,True,2021-11-01 00:15:00+00:00,0.0,0,0.4172860225365631,0.0,True,0.0,True,5.0
CLOCK_SUPPORT,external,,2021-11-01 17:00:00+00:00,H2_ECONOMIC_RESCUE,L1_NEVER_BREAK_TIME,-3.5564294904474325,5.111548078557071,1.5551185881096385,TARGET,2021-11-02 06:00:00+00:00,2021-11-02 11:15:00+00:00,True,2021-11-02 11:15:00+00:00,0.0,0,0.1930091185410314,0.0,True,0.0,True,275.0
