partition,date_utc,signal_ts,window_status,depth,depth_name,mode,H,L,range,entry_level,touch_bar_start,terminal_bar_start,session_end,confirmation_bar_start,entry_executed,entry_status,entry_ts,entry_px,entry_fraction_actual,partial_entry_bar,exit_ts,exit_px,exit_reason,net_pnl_usd,hold_minutes,mae_r,mfe_r
external,2020-12-17,2020-12-17 16:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,674.24,636.42,37.82000000000005,662.894,,,2020-12-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-12-30,2020-12-30 16:05:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,738.46,717.52,20.94000000000005,732.178,2020-12-30 16:15:00+00:00,2020-12-30 17:35:00+00:00,2020-12-30 20:00:00+00:00,2020-12-30 16:20:00+00:00,True,NEXT_BAR_CONFIRM,2020-12-30 16:25:00+00:00,732.72,0.7258834765998093,False,2020-12-30 18:55:00+00:00,740.5540000000001,TP_E10,4.945834698111229,150.0,0.06638013371537646,0.5334288443170933
external,2021-01-13,2021-01-13 18:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1098.7,1045.54,53.16000000000008,1082.752,,,2021-01-13 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-01-14,2021-01-14 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1192.0,1143.67,48.32999999999993,1177.501,,2021-01-14 13:40:00+00:00,2021-01-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-01-18,2021-01-18 14:15:00+00:00,NO_H2_BY_SESSION_END,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1257.76,1210.97,46.78999999999997,1243.723,2021-01-18 14:30:00+00:00,2021-01-18 20:00:00+00:00,2021-01-18 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-01-22,2021-01-22 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1227.3,1113.76,113.53999999999996,1193.238,,2021-01-22 14:00:00+00:00,2021-01-22 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-01-29,2021-01-29 14:05:00+00:00,NO_H2_BY_SESSION_END,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1436.97,1295.92,141.04999999999995,1394.655,2021-01-29 14:30:00+00:00,2021-01-29 20:00:00+00:00,2021-01-29 20:00:00+00:00,2021-01-29 14:35:00+00:00,True,NEXT_BAR_CONFIRM,2021-01-29 14:40:00+00:00,1397.36,0.7191775965969505,False,2021-01-29 20:00:00+00:00,1349.94,TIME_EXIT_SESSION_END,-17.367710539875112,320.0,0.5892236795462596,0.09883020205600893
external,2021-02-03,2021-02-03 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1569.58,1515.5,54.07999999999993,1553.356,2021-02-03 13:55:00+00:00,2021-02-03 15:15:00+00:00,2021-02-03 20:00:00+00:00,2021-02-03 14:00:00+00:00,True,NEXT_BAR_CONFIRM,2021-02-03 14:05:00+00:00,1558.56,0.7962278106508877,False,2021-02-03 15:20:00+00:00,1574.9879999999998,TP_E10,4.870249461040932,75.0,0.3356139053254417,0.6738165680473392
external,2021-02-08,2021-02-08 15:45:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1758.24,1627.11,131.1300000000001,1718.901,,2021-02-08 16:00:00+00:00,2021-02-08 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-02-23,2021-02-23 15:50:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1601.51,1348.17,253.33999999999992,1525.508,,2021-02-23 16:00:00+00:00,2021-02-23 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-01,2021-03-01 14:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1541.0,1438.85,102.15000000000008,1510.355,,2021-03-01 15:10:00+00:00,2021-03-01 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-05,2021-03-05 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1497.8,1441.57,56.23000000000002,1480.931,2021-03-05 13:40:00+00:00,2021-03-05 14:00:00+00:00,2021-03-05 20:00:00+00:00,2021-03-05 13:45:00+00:00,True,NEXT_BAR_CONFIRM,2021-03-05 13:50:00+00:00,1492.47,0.9052107415970136,False,2021-03-05 14:15:00+00:00,1503.423,TP_E10,3.2694204908641615,25.0,0.09692335052463176,0.27885470389471917
external,2021-03-08,2021-03-08 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1734.29,1667.86,66.43000000000006,1714.3609999999999,,2021-03-08 13:50:00+00:00,2021-03-08 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-09,2021-03-09 13:50:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1843.6,1801.0,42.59999999999991,1830.82,2021-03-09 14:15:00+00:00,2021-03-09 16:00:00+00:00,2021-03-09 20:00:00+00:00,2021-03-09 14:20:00+00:00,True,NEXT_BAR_CONFIRM,2021-03-09 14:25:00+00:00,1831.51,0.7161971830985928,False,2021-03-09 16:00:00+00:00,1847.86,TP_E10,4.063530092655765,95.0,0.3840375586854445,0.43403755868544713
external,2021-03-18,2021-03-18 15:50:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1824.7,1782.07,42.63000000000011,1811.911,,2021-03-18 16:00:00+00:00,2021-03-18 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-19,2021-03-19 16:05:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1830.0,1786.26,43.74000000000001,1816.878,2021-03-19 16:10:00+00:00,2021-03-19 16:15:00+00:00,2021-03-19 20:00:00+00:00,,False,NO_NEXT_BAR_PRE_TERMINAL,,,,False,,,NO_ENTRY,,,,
external,2021-03-29,2021-03-29 16:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1791.99,1705.69,86.29999999999995,1766.1,,,2021-03-29 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-30,2021-03-30 19:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1852.24,1806.0,46.24000000000001,1838.368,,,2021-03-30 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-31,2021-03-31 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1825.47,1771.85,53.62000000000012,1809.384,,,2021-03-31 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-04-08,2021-04-08 13:40:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2039.1,1985.64,53.45999999999981,2023.062,,2021-04-08 14:10:00+00:00,2021-04-08 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-04-21,2021-04-21 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2381.06,2238.96,142.0999999999999,2338.43,,2021-04-21 13:55:00+00:00,2021-04-21 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-04-23,2021-04-23 15:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2315.0,2110.0,205.0,2253.5,,,2021-04-23 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-04-26,2021-04-26 16:05:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2527.36,2423.41,103.95000000000029,2496.175,2021-04-26 17:00:00+00:00,2021-04-26 17:20:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 17:05:00+00:00,True,NEXT_BAR_CONFIRM,2021-04-26 17:10:00+00:00,2501.59,0.7520923520923528,False,2021-04-26 20:00:00+00:00,2491.92,TIME_EXIT_SESSION_END,-2.3327707577980745,170.0,0.2449254449254446,0.31909571909571893
external,2021-04-28,2021-04-28 18:15:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2737.64,2580.0,157.63999999999987,2690.348,,2021-04-28 19:25:00+00:00,2021-04-28 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-05-04,2021-05-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3521.39,3279.0,242.38999999999987,3448.673,2021-05-04 14:05:00+00:00,2021-05-04 15:20:00+00:00,2021-05-04 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-05-24,2021-05-24 14:30:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2468.09,2222.29,245.80000000000015,2394.35,2021-05-24 14:35:00+00:00,2021-05-24 15:20:00+00:00,2021-05-24 20:00:00+00:00,2021-05-24 14:40:00+00:00,True,NEXT_BAR_CONFIRM,2021-05-24 14:45:00+00:00,2415.17,0.7847030105777054,False,2021-05-24 15:20:00+00:00,2492.67,TP_E10,15.644419233428698,35.0,0.08067534580960095,0.3288445890968262
external,2021-05-27,2021-05-27 14:30:00+00:00,NO_H2_BY_SESSION_END,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2867.37,2684.0,183.3699999999999,2812.359,2021-05-27 15:15:00+00:00,2021-05-27 20:00:00+00:00,2021-05-27 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-06-02,2021-06-02 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2749.44,2661.0,88.44000000000005,2722.908,2021-06-02 14:10:00+00:00,2021-06-02 14:30:00+00:00,2021-06-02 20:00:00+00:00,2021-06-02 14:15:00+00:00,True,NEXT_BAR_CONFIRM,2021-06-02 14:20:00+00:00,2740.81,0.9024197195838976,False,2021-06-02 14:30:00+00:00,2758.284,TP_E10,2.7877437691777422,10.0,0.08830845771144212,0.22829036635006833
external,2021-06-28,2021-06-28 15:10:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2083.63,1975.45,108.18000000000006,2051.176,,2021-06-28 15:20:00+00:00,2021-06-28 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-06-29,2021-06-29 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2216.78,2111.94,104.84000000000016,2185.328,,,2021-06-29 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-02,2021-07-02 14:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2079.0,2016.43,62.569999999999936,2060.229,,,2021-07-02 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-09,2021-07-09 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2143.0,2063.3,79.69999999999982,2119.09,,2021-07-09 14:00:00+00:00,2021-07-09 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-14,2021-07-14 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1990.08,1870.11,119.97000000000004,1954.089,,,2021-07-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-16,2021-07-16 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1913.62,1846.0,67.61999999999989,1893.3339999999998,2021-07-16 14:00:00+00:00,2021-07-16 14:40:00+00:00,2021-07-16 20:00:00+00:00,2021-07-16 14:05:00+00:00,True,NEXT_BAR_CONFIRM,2021-07-16 14:10:00+00:00,1900.01,0.7987281869269458,False,2021-07-16 15:30:00+00:00,1920.3819999999998,TP_E10,4.961024415660886,80.0,0.05042886719905482,0.38361431529133533
external,2021-07-20,2021-07-20 14:10:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1763.03,1716.0,47.02999999999997,1748.921,2021-07-20 14:15:00+00:00,2021-07-20 14:25:00+00:00,2021-07-20 20:00:00+00:00,2021-07-20 14:20:00+00:00,True,NEXT_BAR_CONFIRM,2021-07-20 14:25:00+00:00,1760.36,0.9432277269827753,False,2021-07-20 14:55:00+00:00,1767.733,TP_E10,1.694173918971154,30.0,0.1601105677227297,0.1624495003189476
external,2021-07-21,2021-07-21 14:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1920.0,1859.9,60.09999999999991,1901.97,,,2021-07-21 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-22,2021-07-22 15:30:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2018.2,1945.0,73.20000000000005,1996.24,,2021-07-22 15:40:00+00:00,2021-07-22 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-23,2021-07-23 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2072.78,2037.24,35.54000000000019,2062.118,,,2021-07-23 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-27,2021-07-27 13:40:00+00:00,NO_H2_BY_SESSION_END,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2317.36,2192.0,125.36000000000011,2279.752,2021-07-27 14:00:00+00:00,2021-07-27 20:00:00+00:00,2021-07-27 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-07-29,2021-07-29 15:15:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2328.0,2280.54,47.46000000000004,2313.762,2021-07-29 15:35:00+00:00,2021-07-29 16:00:00+00:00,2021-07-29 20:00:00+00:00,2021-07-29 15:40:00+00:00,True,NEXT_BAR_CONFIRM,2021-07-29 15:45:00+00:00,2314.57,0.7170248630425657,False,2021-07-29 16:00:00+00:00,2332.746,TP_E10,3.526431259369978,15.0,0.020438263801101007,0.4093973872734896
external,2021-08-02,2021-08-02 14:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2624.35,2556.0,68.34999999999991,2603.845,,,2021-08-02 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-08-04,2021-08-04 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2619.23,2456.83,162.4000000000001,2570.5099999999998,,,2021-08-04 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-08-09,2021-08-09 14:10:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3155.92,2933.92,222.0,3089.32,,2021-08-09 14:20:00+00:00,2021-08-09 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-08-25,2021-08-25 14:55:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3191.55,3078.52,113.0300000000002,3157.641,,2021-08-25 15:05:00+00:00,2021-08-25 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-09-01,2021-09-01 14:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3564.0,3514.01,49.98999999999978,3549.003,2021-09-01 14:40:00+00:00,2021-09-01 15:40:00+00:00,2021-09-01 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-09-02,2021-09-02 13:50:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3800.0,3730.03,69.9699999999998,3779.009,2021-09-02 14:00:00+00:00,2021-09-02 14:05:00+00:00,2021-09-02 20:00:00+00:00,,False,NO_NEXT_BAR_PRE_TERMINAL,,,,False,,,NO_ENTRY,,,,
external,2021-09-03,2021-09-03 14:20:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3989.33,3793.89,195.44000000000003,3930.698,,,2021-09-03 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-09-14,2021-09-14 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3364.0,3291.25,72.75,3342.175,,,2021-09-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-09-15,2021-09-15 14:15:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3445.0,3379.45,65.55000000000018,3425.335,2021-09-15 14:35:00+00:00,2021-09-15 15:00:00+00:00,2021-09-15 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-10-01,2021-10-01 17:05:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3279.91,3089.77,190.13999999999987,3222.868,,2021-10-01 17:45:00+00:00,2021-10-01 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-10-05,2021-10-05 19:20:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3475.79,3381.0,94.78999999999996,3447.353,,2021-10-05 19:40:00+00:00,2021-10-05 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-10-06,2021-10-06 13:50:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3598.19,3339.67,258.52,3520.634,,2021-10-06 14:55:00+00:00,2021-10-06 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-10-14,2021-10-14 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3766.54,3622.63,143.90999999999983,3723.367,,,2021-10-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-10-25,2021-10-25 14:05:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4166.19,4110.0,56.1899999999996,4149.333,2021-10-25 14:15:00+00:00,2021-10-25 15:40:00+00:00,2021-10-25 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-10-28,2021-10-28 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4199.32,4011.59,187.7299999999996,4143.001,,2021-10-28 17:00:00+00:00,2021-10-28 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-11-16,2021-11-16 14:50:00+00:00,NO_H2_BY_SESSION_END,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4345.0,4077.0,268.0,4264.6,2021-11-16 18:35:00+00:00,2021-11-16 20:00:00+00:00,2021-11-16 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-11-17,2021-11-17 19:05:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4262.45,4100.67,161.77999999999977,4213.916,,,2021-11-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-11-25,2021-11-25 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4472.53,4274.07,198.46000000000004,4412.992,,2021-11-25 14:15:00+00:00,2021-11-25 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-11-29,2021-11-29 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4361.0,4280.0,81.0,4336.7,,,2021-11-29 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-11-30,2021-11-30 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4644.0,4392.89,251.10999999999967,4568.667,,,2021-11-30 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-12-10,2021-12-10 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4189.71,4019.0,170.71000000000004,4138.497,,,2021-12-10 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-12-16,2021-12-16 13:55:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4083.9,4006.11,77.78999999999996,4060.563,2021-12-16 14:00:00+00:00,2021-12-16 14:35:00+00:00,2021-12-16 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
external,2021-12-23,2021-12-23 16:10:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,3964.47,3888.87,75.59999999999991,3941.79,,2021-12-23 16:40:00+00:00,2021-12-23 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-12-27,2021-12-27 13:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,4095.03,4033.0,62.0300000000002,4076.4210000000003,,2021-12-27 13:50:00+00:00,2021-12-27 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-01,2020-01-01 14:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,131.97,129.75,2.219999999999999,131.3595,,,2020-01-01 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-10,2020-01-10 14:45:00+00:00,H2_ARRIVAL,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,139.99,135.3,4.689999999999998,138.70025,,2020-01-10 14:50:00+00:00,2020-01-10 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-14,2020-01-14 13:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,153.4,149.0,4.400000000000006,152.19,,,2020-01-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-21,2020-01-21 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,168.81,166.06,2.75,168.05375,,,2020-01-21 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-24,2020-01-24 14:15:00+00:00,H2_ARRIVAL,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,162.15,155.72,6.430000000000007,160.38175,,2020-01-24 14:30:00+00:00,2020-01-24 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-27,2020-01-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,170.3,165.28,5.02000000000001,168.9195,,,2020-01-27 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-04,2020-02-04 15:20:00+00:00,H2_ARRIVAL,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,188.6,184.71,3.8899999999999855,187.53025,2020-02-04 15:30:00+00:00,2020-02-04 15:40:00+00:00,2020-02-04 20:00:00+00:00,2020-02-04 15:35:00+00:00,True,NEXT_BAR_CONFIRM,2020-02-04 15:40:00+00:00,188.17,0.8894601542416433,False,2020-02-04 16:00:00+00:00,188.989,TP_E10,1.7762236275708614,20.0,0.010282776349612388,0.21079691516710145
external,2020-02-05,2020-02-05 15:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,199.0,190.53,8.469999999999999,196.67075,,,2020-02-05 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-14,2020-02-14 14:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,273.72,262.67,11.050000000000011,270.68125000000003,,,2020-02-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-17,2020-02-17 14:55:00+00:00,H2_ARRIVAL,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,254.0,243.0,11.0,250.975,,2020-02-17 15:00:00+00:00,2020-02-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-18,2020-02-18 15:05:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,269.17,258.78,10.390000000000043,266.31275,,,2020-02-18 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
