asset,partition,date_utc,entry_name,entry_fraction,entry_ts,H,L,R,h2_bar_start,h2_arrived,strict_breakout,breakout_bar_start,opposite_bar_start,terminal,h2_immediate_breakout,h2_rejection,later_breakout_after_h2_rejection,same_breakout_bar_e10,same_breakout_bar_e20,causal_e10_ts,causal_e20_ts,causal_e10,causal_e20,min_fill_to_h2,min_h2_to_breakout,min_breakout_to_e10,min_breakout_to_e20
ETH,external,2021-03-08,F95,0.95,2021-03-08 13:40:00+00:00,1734.29,1667.86,66.43000000000006,2021-03-08 13:50:00+00:00,True,True,2021-03-08 13:55:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-03-08 14:40:00+00:00,2021-03-08 14:40:00+00:00,True,True,10.0,5.0,40.0,40.0
ETH,external,2021-04-08,F95,0.95,2021-04-08 14:05:00+00:00,2039.1,1985.64,53.45999999999981,2021-04-08 14:10:00+00:00,True,True,2021-04-08 14:15:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-04-08 14:20:00+00:00,2021-04-08 14:20:00+00:00,True,True,5.0,5.0,0.0,0.0
ETH,external,2021-04-21,F95,0.95,2021-04-21 13:40:00+00:00,2381.06,2238.96,142.0999999999999,2021-04-21 13:55:00+00:00,True,True,2021-04-21 13:55:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-04-21 14:30:00+00:00,2021-04-21 14:35:00+00:00,True,True,15.0,0.0,30.0,35.0
ETH,external,2021-04-26,F95,0.95,2021-04-26 17:15:00+00:00,2527.36,2423.41,103.95000000000027,2021-04-26 17:20:00+00:00,True,True,2021-04-26 17:20:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,,,False,False,5.0,0.0,,
ETH,external,2021-04-28,F95,0.95,2021-04-28 18:30:00+00:00,2737.64,2580.0,157.63999999999987,2021-04-28 19:25:00+00:00,True,True,2021-04-28 19:25:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,,,False,False,55.0,0.0,,
ETH,external,2021-05-24,F95,0.95,2021-05-24 15:00:00+00:00,2468.09,2222.29,245.80000000000018,2021-05-24 15:20:00+00:00,True,True,2021-05-24 15:20:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2021-05-24 15:25:00+00:00,2021-05-24 15:30:00+00:00,True,True,20.0,0.0,0.0,5.0
ETH,external,2021-05-27,F95,0.95,2021-05-27 14:35:00+00:00,2867.37,2684.0,183.3699999999999,,False,False,,,NO_BREAK_BY_END,False,False,False,False,False,,,False,False,,,,
ETH,external,2021-06-02,F95,0.95,2021-06-02 13:40:00+00:00,2749.44,2661.0,88.44000000000005,2021-06-02 14:30:00+00:00,True,True,2021-06-02 14:30:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2021-06-02 14:35:00+00:00,2021-06-02 14:35:00+00:00,True,True,50.0,0.0,0.0,0.0
ETH,external,2021-07-09,F95,0.95,2021-07-09 13:40:00+00:00,2143.0,2063.3,79.69999999999982,2021-07-09 14:00:00+00:00,True,True,2021-07-09 14:15:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-07-09 14:20:00+00:00,2021-07-09 14:20:00+00:00,True,True,20.0,15.0,0.0,0.0
ETH,external,2021-08-09,F95,0.95,2021-08-09 14:15:00+00:00,3155.92,2933.92,222.0,2021-08-09 14:20:00+00:00,True,True,2021-08-09 15:35:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-08-09 18:40:00+00:00,,True,False,5.0,75.0,180.0,
ETH,external,2021-09-02,F95,0.95,2021-09-02 13:55:00+00:00,3800.0,3730.03,69.9699999999998,2021-09-02 14:05:00+00:00,True,True,2021-09-02 14:05:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2021-09-02 14:10:00+00:00,2021-09-02 14:10:00+00:00,True,True,10.0,0.0,0.0,0.0
ETH,external,2021-10-01,F95,0.95,2021-10-01 17:10:00+00:00,3279.91,3089.77,190.13999999999987,2021-10-01 17:45:00+00:00,True,True,2021-10-01 18:25:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-10-01 19:05:00+00:00,2021-10-01 19:05:00+00:00,True,True,35.0,40.0,35.0,35.0
ETH,external,2021-10-05,F95,0.95,2021-10-05 19:25:00+00:00,3475.79,3381.0,94.78999999999996,2021-10-05 19:40:00+00:00,True,True,2021-10-05 19:50:00+00:00,,STRICT_BREAKOUT,False,True,True,True,True,2021-10-05 19:55:00+00:00,2021-10-05 19:55:00+00:00,True,True,15.0,10.0,0.0,0.0
ETH,external,2021-10-06,F95,0.95,2021-10-06 14:00:00+00:00,3598.19,3339.67,258.52,2021-10-06 14:55:00+00:00,True,True,2021-10-06 14:55:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-10-06 15:15:00+00:00,,True,False,55.0,0.0,15.0,
ETH,external,2021-10-28,F95,0.95,2021-10-28 13:40:00+00:00,4199.32,4011.59,187.72999999999956,2021-10-28 17:00:00+00:00,True,True,2021-10-28 17:00:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-10-28 17:05:00+00:00,2021-10-28 19:40:00+00:00,True,True,200.0,0.0,0.0,155.0
ETH,external,2021-11-25,F95,0.95,2021-11-25 13:40:00+00:00,4472.53,4274.07,198.46000000000004,2021-11-25 14:15:00+00:00,True,True,2021-11-25 14:25:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-11-25 15:00:00+00:00,2021-11-25 16:00:00+00:00,True,True,35.0,10.0,30.0,90.0
ETH,reference_validation,2025-01-01,F75,0.75,2025-01-01 14:15:00+00:00,3352.78,3312.62,40.16000000000031,2025-01-01 15:45:00+00:00,True,True,2025-01-01 16:05:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2025-01-01 19:45:00+00:00,2025-01-01 19:45:00+00:00,True,True,90.0,20.0,215.0,215.0
ETH,reference_validation,2025-02-04,F75,0.75,2025-02-04 13:55:00+00:00,2832.7,2675.28,157.41999999999962,2025-02-04 14:30:00+00:00,True,True,2025-02-04 14:35:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2025-02-04 19:10:00+00:00,2025-02-04 19:15:00+00:00,True,True,35.0,5.0,270.0,275.0
ETH,reference_validation,2025-02-20,F75,0.75,2025-02-20 13:45:00+00:00,2746.0,2723.72,22.2800000000002,2025-02-20 14:00:00+00:00,True,True,2025-02-20 14:00:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2025-02-20 14:05:00+00:00,2025-02-20 14:05:00+00:00,True,True,15.0,0.0,0.0,0.0
ETH,reference_validation,2025-02-21,F75,0.75,2025-02-21 14:10:00+00:00,2843.75,2746.55,97.19999999999982,,False,False,,2025-02-21 15:35:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
ETH,reference_validation,2025-03-03,F75,0.75,2025-03-03 13:50:00+00:00,2386.99,2321.0,65.98999999999978,,False,False,,2025-03-03 14:50:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
ETH,reference_validation,2025-04-24,F75,0.75,2025-04-24 13:40:00+00:00,1759.88,1721.22,38.66000000000008,2025-04-24 14:00:00+00:00,True,True,2025-04-24 14:00:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2025-04-24 14:05:00+00:00,2025-04-24 14:05:00+00:00,True,True,20.0,0.0,0.0,0.0
ETH,reference_validation,2025-05-08,F75,0.75,2025-05-08 13:45:00+00:00,1976.56,1925.0,51.559999999999945,2025-05-08 13:55:00+00:00,True,True,2025-05-08 14:00:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2025-05-08 14:30:00+00:00,2025-05-08 14:30:00+00:00,True,True,10.0,5.0,25.0,25.0
ETH,reference_validation,2025-05-21,F75,0.75,2025-05-21 14:30:00+00:00,2561.48,2513.21,48.26999999999998,2025-05-21 14:50:00+00:00,True,True,2025-05-21 14:50:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2025-05-21 14:55:00+00:00,2025-05-21 14:55:00+00:00,True,True,20.0,0.0,0.0,0.0
ETH,reference_validation,2025-07-18,F75,0.75,2025-07-18 14:00:00+00:00,3654.99,3584.0,70.98999999999978,2025-07-18 14:05:00+00:00,True,True,2025-07-18 14:05:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2025-07-18 14:10:00+00:00,2025-07-18 14:10:00+00:00,True,True,5.0,0.0,0.0,0.0
ETH,reference_validation,2025-07-30,F75,0.75,2025-07-30 15:05:00+00:00,3824.26,3742.0,82.26000000000022,,False,False,,2025-07-30 18:55:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
ETH,reference_validation,2025-08-12,F75,0.75,2025-08-12 13:40:00+00:00,4428.39,4255.56,172.82999999999993,2025-08-12 15:00:00+00:00,True,True,2025-08-12 15:25:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2025-08-12 15:30:00+00:00,2025-08-12 15:50:00+00:00,True,True,80.0,25.0,0.0,20.0
ETH,reference_validation,2025-08-18,F75,0.75,2025-08-18 13:45:00+00:00,4366.91,4224.1,142.8099999999995,2025-08-18 17:30:00+00:00,True,True,2025-08-18 17:30:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2025-08-18 19:00:00+00:00,,True,False,225.0,0.0,85.0,
ETH,reference_validation,2025-08-19,F75,0.75,2025-08-19 13:40:00+00:00,4315.71,4216.31,99.39999999999964,,False,False,,2025-08-19 14:25:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
ETH,reference_validation,2025-09-22,F75,0.75,2025-09-22 14:40:00+00:00,4215.25,4135.0,80.25,,False,False,,2025-09-22 19:55:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
ETH,reference_validation,2025-10-02,F75,0.75,2025-10-02 14:15:00+00:00,4416.96,4366.34,50.61999999999989,2025-10-02 14:25:00+00:00,True,False,,2025-10-02 15:00:00+00:00,OPPOSITE_BREAK,False,True,False,False,False,,,False,False,10.0,,,
ETH,reference_validation,2025-10-03,F75,0.75,2025-10-03 13:40:00+00:00,4493.08,4426.0,67.07999999999993,2025-10-03 15:20:00+00:00,True,True,2025-10-03 15:30:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2025-10-03 15:35:00+00:00,2025-10-03 15:45:00+00:00,True,True,100.0,10.0,0.0,10.0
ETH,reference_validation,2025-10-14,F75,0.75,2025-10-14 14:25:00+00:00,4013.42,3885.09,128.32999999999993,2025-10-14 15:40:00+00:00,True,True,2025-10-14 15:40:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2025-10-14 15:45:00+00:00,2025-10-14 15:45:00+00:00,True,True,75.0,0.0,0.0,0.0
ETH,reference_validation,2025-11-03,F75,0.75,2025-11-03 14:25:00+00:00,3739.98,3650.13,89.84999999999991,,False,False,,2025-11-03 15:25:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
ETH,reference_validation,2025-11-14,F75,0.75,2025-11-14 15:00:00+00:00,3217.8,3068.0,149.80000000000018,2025-11-14 15:45:00+00:00,True,True,2025-11-14 15:45:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2025-11-14 16:25:00+00:00,2025-11-14 16:25:00+00:00,True,True,45.0,0.0,35.0,35.0
ETH,reference_validation,2025-11-21,F75,0.75,2025-11-21 14:15:00+00:00,2760.87,2620.0,140.8699999999999,2025-11-21 14:30:00+00:00,True,True,2025-11-21 14:30:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2025-11-21 14:35:00+00:00,2025-11-21 17:05:00+00:00,True,True,15.0,0.0,0.0,150.0
ETH,reference_validation,2025-11-24,F75,0.75,2025-11-24 14:55:00+00:00,2841.92,2786.01,55.909999999999854,2025-11-24 15:30:00+00:00,True,True,2025-11-24 15:30:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2025-11-24 15:40:00+00:00,2025-11-24 15:45:00+00:00,True,True,35.0,0.0,5.0,10.0
