exec_min,execution_start,reference_start,H_regime,L_regime,range_pct,trailing20_median,classified,vol_regime
960,2021-04-22 16:00:00+00:00,2021-04-22 11:00:00+00:00,2615.0,2510.09,0.040939768862595524,0.03732799156182553,True,HIGH_VOL
960,2021-04-23 16:00:00+00:00,2021-04-23 11:00:00+00:00,2339.31,2195.47,0.06343857915929776,0.03732799156182553,True,HIGH_VOL
960,2021-04-26 16:00:00+00:00,2021-04-26 11:00:00+00:00,2527.36,2471.16,0.022486656050190963,0.040682696259074475,True,LOW_VOL
960,2021-04-27 16:00:00+00:00,2021-04-27 11:00:00+00:00,2675.28,2532.5,0.054833345494625416,0.040682696259074475,True,HIGH_VOL
960,2021-04-28 16:00:00+00:00,2021-04-28 11:00:00+00:00,2737.64,2634.73,0.03831083860568049,0.041004131821613166,True,LOW_VOL
960,2021-04-29 16:00:00+00:00,2021-04-29 11:00:00+00:00,2798.0,2742.0,0.020216606498194945,0.041004131821613166,True,LOW_VOL
960,2021-04-30 16:00:00+00:00,2021-04-30 11:00:00+00:00,2769.8,2726.88,0.015616699534992057,0.041004131821613166,True,LOW_VOL
960,2021-05-03 16:00:00+00:00,2021-05-03 11:00:00+00:00,3196.0,3092.46,0.032930160961507256,0.040682696259074475,True,LOW_VOL
960,2021-05-04 16:00:00+00:00,2021-05-04 11:00:00+00:00,3529.64,3228.0,0.08927377013276822,0.03962530373413801,True,HIGH_VOL
960,2021-05-05 16:00:00+00:00,2021-05-05 11:00:00+00:00,3394.25,3286.04,0.032396797145034135,0.03962530373413801,True,LOW_VOL
960,2021-05-06 16:00:00+00:00,2021-05-06 11:00:00+00:00,3586.0,3464.13,0.034572412139917956,0.03627059903688906,True,LOW_VOL
960,2021-05-07 16:00:00+00:00,2021-05-07 11:00:00+00:00,3573.98,3425.42,0.0424493528016687,0.03644162537279923,True,HIGH_VOL
960,2021-05-10 16:00:00+00:00,2021-05-10 11:00:00+00:00,4175.28,3990.0,0.045382399623772794,0.03962530373413801,True,HIGH_VOL
960,2021-05-11 16:00:00+00:00,2021-05-11 11:00:00+00:00,4070.25,3900.0,0.042721370095040935,0.041004131821613166,True,HIGH_VOL
960,2021-05-12 16:00:00+00:00,2021-05-12 11:00:00+00:00,4379.18,4141.39,0.05581551468974493,0.041758923791149746,True,HIGH_VOL
960,2021-05-13 16:00:00+00:00,2021-05-13 11:00:00+00:00,3898.63,3603.78,0.07860140941377501,0.041758923791149746,True,HIGH_VOL
960,2021-05-14 16:00:00+00:00,2021-05-14 11:00:00+00:00,4166.28,3954.57,0.05213986220654231,0.042585361448354814,True,HIGH_VOL
960,2021-05-17 16:00:00+00:00,2021-05-17 11:00:00+00:00,3548.95,3271.6,0.08132775216074949,0.042585361448354814,True,HIGH_VOL
960,2021-05-18 16:00:00+00:00,2021-05-18 11:00:00+00:00,3570.27,3260.0,0.09085145975195709,0.042585361448354814,True,HIGH_VOL
960,2021-05-19 16:00:00+00:00,2021-05-19 11:00:00+00:00,2871.74,1400.73,0.688599334811011,0.044051884859406865,True,HIGH_VOL
960,2021-05-20 16:00:00+00:00,2021-05-20 11:00:00+00:00,2990.85,2671.0,0.11298427192525408,0.044051884859406865,True,HIGH_VOL
960,2021-05-21 16:00:00+00:00,2021-05-21 11:00:00+00:00,2762.34,2374.14,0.15115409774787414,0.048761130915157554,True,HIGH_VOL
960,2021-05-24 16:00:00+00:00,2021-05-24 11:00:00+00:00,2529.0,2255.75,0.11421704373269241,0.048761130915157554,True,HIGH_VOL
960,2021-05-25 16:00:00+00:00,2021-05-25 11:00:00+00:00,2648.84,2381.05,0.10647946575372422,0.05348660385058386,True,HIGH_VOL
960,2021-05-26 16:00:00+00:00,2021-05-26 11:00:00+00:00,2869.43,2687.33,0.06554179053981093,0.05397768844814362,True,HIGH_VOL
960,2021-05-27 16:00:00+00:00,2021-05-27 11:00:00+00:00,2871.27,2776.38,0.033603357148548466,0.060678652614777936,True,LOW_VOL
960,2021-05-28 16:00:00+00:00,2021-05-28 11:00:00+00:00,2618.4,2419.57,0.07893258594235374,0.060678652614777936,True,HIGH_VOL
960,2021-05-31 16:00:00+00:00,2021-05-31 11:00:00+00:00,2646.62,2511.0,0.052590148169116724,0.07207159997679297,True,LOW_VOL
960,2021-06-01 16:00:00+00:00,2021-06-01 11:00:00+00:00,2669.08,2523.82,0.05594561805542174,0.07207159997679297,True,LOW_VOL
960,2021-06-02 16:00:00+00:00,2021-06-02 11:00:00+00:00,2799.0,2661.0,0.05054945054945055,0.06074370429761634,True,LOW_VOL
960,2021-06-03 16:00:00+00:00,2021-06-03 11:00:00+00:00,2880.94,2762.61,0.041934597903801656,0.06074370429761634,True,LOW_VOL
960,2021-06-04 16:00:00+00:00,2021-06-04 11:00:00+00:00,2673.44,2540.61,0.05095079640586489,0.06074370429761634,True,LOW_VOL
960,2021-06-07 16:00:00+00:00,2021-06-07 11:00:00+00:00,2849.65,2752.0,0.03486472735711803,0.06074370429761634,True,LOW_VOL
960,2021-06-08 16:00:00+00:00,2021-06-08 11:00:00+00:00,2543.05,2305.5,0.09798805828546686,0.06074370429761634,True,HIGH_VOL
960,2021-06-09 16:00:00+00:00,2021-06-09 11:00:00+00:00,2579.7,2443.54,0.0542120225193301,0.07207159997679297,True,LOW_VOL
960,2021-06-10 16:00:00+00:00,2021-06-10 11:00:00+00:00,2588.42,2495.0,0.036754783197138964,0.07207159997679297,True,LOW_VOL
960,2021-06-11 16:00:00+00:00,2021-06-11 11:00:00+00:00,2479.44,2410.0,0.02840407081383555,0.06074370429761634,True,LOW_VOL
960,2021-06-14 16:00:00+00:00,2021-06-14 11:00:00+00:00,2579.34,2470.0,0.043308630434868774,0.06074370429761634,True,LOW_VOL
960,2021-06-15 16:00:00+00:00,2021-06-15 11:00:00+00:00,2606.44,2528.0,0.03055445189738318,0.055078820287375915,True,LOW_VOL
960,2021-06-16 16:00:00+00:00,2021-06-16 11:00:00+00:00,2488.59,2405.56,0.0339303045472657,0.053401085344223415,True,LOW_VOL
960,2021-06-17 16:00:00+00:00,2021-06-17 11:00:00+00:00,2441.77,2362.34,0.03306751926995836,0.05177047228749081,True,LOW_VOL
960,2021-06-18 16:00:00+00:00,2021-06-18 11:00:00+00:00,2340.27,2210.0,0.05725814072571516,0.05075012347765772,True,HIGH_VOL
960,2021-06-21 16:00:00+00:00,2021-06-21 11:00:00+00:00,2022.83,1890.26,0.06775719444224382,0.05075012347765772,True,HIGH_VOL
960,2021-06-22 16:00:00+00:00,2021-06-22 11:00:00+00:00,1905.0,1698.64,0.114528643260703,0.05075012347765772,True,HIGH_VOL
960,2021-06-23 16:00:00+00:00,2021-06-23 11:00:00+00:00,2040.98,1965.84,0.037506052181031396,0.05075012347765772,True,LOW_VOL
960,2021-06-24 16:00:00+00:00,2021-06-24 11:00:00+00:00,2018.71,1933.5,0.04312017833060492,0.046929040492159665,True,LOW_VOL
960,2021-06-25 16:00:00+00:00,2021-06-25 11:00:00+00:00,1888.34,1790.0,0.053469771690490775,0.046929040492159665,True,HIGH_VOL
960,2021-06-28 16:00:00+00:00,2021-06-28 11:00:00+00:00,2117.42,1982.66,0.06573530272580047,0.046929040492159665,True,HIGH_VOL
960,2021-06-29 16:00:00+00:00,2021-06-29 11:00:00+00:00,2235.42,2153.84,0.037172553004378835,0.046929040492159665,True,LOW_VOL
960,2021-06-30 16:00:00+00:00,2021-06-30 11:00:00+00:00,2164.36,2090.82,0.03456493027321991,0.04321440438273685,True,LOW_VOL
960,2021-07-01 16:00:00+00:00,2021-07-01 11:00:00+00:00,2145.0,2066.0,0.037520778912372356,0.04252738811720329,True,LOW_VOL
960,2021-07-02 16:00:00+00:00,2021-07-02 11:00:00+00:00,2128.0,2024.0,0.05009633911368015,0.04032047862148864,True,HIGH_VOL
960,2021-07-05 16:00:00+00:00,2021-07-05 11:00:00+00:00,2303.85,2174.88,0.05759221922285997,0.04032047862148864,True,HIGH_VOL
960,2021-07-06 16:00:00+00:00,2021-07-06 11:00:00+00:00,2340.0,2257.19,0.036026355230042675,0.04321440438273685,True,LOW_VOL
960,2021-07-07 16:00:00+00:00,2021-07-07 11:00:00+00:00,2398.11,2325.22,0.030863818534805035,0.04032047862148864,True,LOW_VOL
960,2021-07-08 16:00:00+00:00,2021-07-08 11:00:00+00:00,2178.19,2123.42,0.025464884078286953,0.03751341554670187,True,LOW_VOL
960,2021-07-09 16:00:00+00:00,2021-07-09 11:00:00+00:00,2189.27,2063.3,0.05924417469906424,0.03751341554670187,True,HIGH_VOL
960,2021-07-12 16:00:00+00:00,2021-07-12 11:00:00+00:00,2114.7,2082.3,0.015439599714081313,0.04032047862148864,True,LOW_VOL
960,2021-07-13 16:00:00+00:00,2021-07-13 11:00:00+00:00,2025.47,1960.0,0.03285434340240926,0.03751341554670187,True,LOW_VOL
960,2021-07-14 16:00:00+00:00,2021-07-14 11:00:00+00:00,2018.55,1936.7,0.041388028569622606,0.03751341554670187,True,HIGH_VOL
960,2021-07-15 16:00:00+00:00,2021-07-15 11:00:00+00:00,1940.0,1882.38,0.030148755487418775,0.039454403740997485,True,LOW_VOL
960,2021-07-16 16:00:00+00:00,2021-07-16 11:00:00+00:00,1933.85,1850.0,0.04431993868678722,0.039454403740997485,True,HIGH_VOL
960,2021-07-19 16:00:00+00:00,2021-07-19 11:00:00+00:00,1874.99,1801.0,0.040255822241083365,0.039454403740997485,True,HIGH_VOL
960,2021-07-20 16:00:00+00:00,2021-07-20 11:00:00+00:00,1812.6,1734.0,0.04432414143122986,0.03888830057672786,True,HIGH_VOL
960,2021-07-21 16:00:00+00:00,2021-07-21 11:00:00+00:00,1958.91,1892.03,0.034734376541831403,0.03888830057672786,True,LOW_VOL
960,2021-07-22 16:00:00+00:00,2021-07-22 11:00:00+00:00,2045.75,1945.0,0.050491762200087706,0.03888830057672786,True,HIGH_VOL
960,2021-07-23 16:00:00+00:00,2021-07-23 11:00:00+00:00,2077.99,2046.0,0.015514101634581938,0.03888830057672786,True,LOW_VOL
960,2021-07-26 16:00:00+00:00,2021-07-26 11:00:00+00:00,2358.95,2309.14,0.02134063396378388,0.037346665958375595,True,LOW_VOL
960,2021-07-27 16:00:00+00:00,2021-07-27 11:00:00+00:00,2319.0,2235.72,0.0365686584466225,0.03659945411721076,True,LOW_VOL
960,2021-07-28 16:00:00+00:00,2021-07-28 11:00:00+00:00,2345.54,2265.28,0.0348137641460737,0.03629750683833259,True,LOW_VOL
960,2021-07-29 16:00:00+00:00,2021-07-29 11:00:00+00:00,2337.27,2280.54,0.02457008841853607,0.03629750683833259,True,LOW_VOL
960,2021-07-30 16:00:00+00:00,2021-07-30 11:00:00+00:00,2357.98,2321.15,0.015742242681866043,0.035420059688058184,True,LOW_VOL
960,2021-08-02 16:00:00+00:00,2021-08-02 11:00:00+00:00,2657.6,2561.59,0.03679114958451398,0.03477407034395255,True,HIGH_VOL
960,2021-08-03 16:00:00+00:00,2021-08-03 11:00:00+00:00,2539.69,2452.0,0.035134393361767276,0.03477407034395255,True,HIGH_VOL
960,2021-08-04 16:00:00+00:00,2021-08-04 11:00:00+00:00,2697.5,2496.06,0.07757299424672097,0.03477407034395255,True,HIGH_VOL
960,2021-08-05 16:00:00+00:00,2021-08-05 11:00:00+00:00,2824.99,2527.0,0.11135671030775461,0.03497407875392049,True,HIGH_VOL
960,2021-08-06 16:00:00+00:00,2021-08-06 11:00:00+00:00,2851.74,2720.31,0.04717473820227738,0.03585152590419489,True,HIGH_VOL
960,2021-08-09 16:00:00+00:00,2021-08-09 11:00:00+00:00,3177.75,3080.0,0.031241260836562663,0.03585152590419489,True,LOW_VOL
960,2021-08-10 16:00:00+00:00,2021-08-10 11:00:00+00:00,3239.13,3088.82,0.047506696481482924,0.03585152590419489,True,HIGH_VOL
960,2021-08-11 16:00:00+00:00,2021-08-11 11:00:00+00:00,3279.78,3207.23,0.02236777806724521,0.03667990401556824,True,LOW_VOL
960,2021-08-12 16:00:00+00:00,2021-08-12 11:00:00+00:00,3160.0,3022.42,0.04450684359846142,0.03585152590419489,True,HIGH_VOL
960,2021-08-13 16:00:00+00:00,2021-08-13 11:00:00+00:00,3253.0,3180.68,0.022481690105818183,0.03667990401556824,True,LOW_VOL
960,2021-08-16 16:00:00+00:00,2021-08-16 11:00:00+00:00,3309.67,3183.75,0.03878387660123635,0.03585152590419489,True,HIGH_VOL
960,2021-08-17 16:00:00+00:00,2021-08-17 11:00:00+00:00,3294.23,3160.0,0.041594427220597974,0.03585152590419489,True,HIGH_VOL
960,2021-08-18 16:00:00+00:00,2021-08-18 11:00:00+00:00,3117.96,2990.01,0.04189608003968579,0.03585152590419489,True,HIGH_VOL
960,2021-08-19 16:00:00+00:00,2021-08-19 11:00:00+00:00,3079.73,2962.63,0.038759689922480585,0.03667990401556824,True,HIGH_VOL
960,2021-08-20 16:00:00+00:00,2021-08-20 11:00:00+00:00,3308.26,3202.0,0.03264385754178795,0.03667990401556824,True,LOW_VOL
960,2021-08-23 16:00:00+00:00,2021-08-23 11:00:00+00:00,3383.0,3300.0,0.024839144096962442,0.03667990401556824,True,LOW_VOL
960,2021-08-24 16:00:00+00:00,2021-08-24 11:00:00+00:00,3328.08,3205.0,0.037679012043324106,0.03667990401556824,True,HIGH_VOL
960,2021-08-25 16:00:00+00:00,2021-08-25 11:00:00+00:00,3227.08,3101.77,0.039599611303791346,0.03723508081391905,True,HIGH_VOL
960,2021-08-26 16:00:00+00:00,2021-08-26 11:00:00+00:00,3148.77,3052.0,0.031212252671845585,0.03821935098290234,True,LOW_VOL
960,2021-08-27 16:00:00+00:00,2021-08-27 11:00:00+00:00,3249.82,3118.01,0.04139871824467674,0.03821935098290234,True,HIGH_VOL
960,2021-08-30 16:00:00+00:00,2021-08-30 11:00:00+00:00,3227.93,3151.16,0.024069263797814416,0.03877178326185847,True,LOW_VOL
960,2021-08-31 16:00:00+00:00,2021-08-31 11:00:00+00:00,3478.0,3324.21,0.045217657202585616,0.03877178326185847,True,HIGH_VOL
960,2021-09-01 16:00:00+00:00,2021-09-01 11:00:00+00:00,3586.95,3517.79,0.01946869273189444,0.03919174395251385,True,LOW_VOL
960,2021-09-02 16:00:00+00:00,2021-09-02 11:00:00+00:00,3838.0,3741.44,0.02547945494653957,0.03877178326185847,True,LOW_VOL
960,2021-09-03 16:00:00+00:00,2021-09-03 11:00:00+00:00,4036.44,3924.01,0.028247146832151404,0.03821935098290234,True,LOW_VOL
960,2021-09-06 16:00:00+00:00,2021-09-06 11:00:00+00:00,3959.0,3864.27,0.024217494730464376,0.035161434792556026,True,LOW_VOL
960,2021-09-07 16:00:00+00:00,2021-09-07 11:00:00+00:00,3777.41,2923.0,0.2550321547487392,0.035161434792556026,True,HIGH_VOL
960,2021-09-08 16:00:00+00:00,2021-09-08 11:00:00+00:00,3461.16,3352.5,0.03189475259992423,0.035161434792556026,True,LOW_VOL
960,2021-09-09 16:00:00+00:00,2021-09-09 11:00:00+00:00,3557.02,3390.0,0.04808392663329024,0.035161434792556026,True,HIGH_VOL
960,2021-09-10 16:00:00+00:00,2021-09-10 11:00:00+00:00,3419.3,3210.0,0.06314392168102219,0.035161434792556026,True,HIGH_VOL
960,2021-09-13 16:00:00+00:00,2021-09-13 11:00:00+00:00,3387.94,3107.02,0.08650399694532378,0.03821935098290234,True,HIGH_VOL
960,2021-09-14 16:00:00+00:00,2021-09-14 11:00:00+00:00,3409.34,3291.25,0.035247642371791184,0.03821935098290234,True,LOW_VOL
960,2021-09-15 16:00:00+00:00,2021-09-15 11:00:00+00:00,3509.28,3395.57,0.03293626943380378,0.03646332720755764,True,LOW_VOL
960,2021-09-16 16:00:00+00:00,2021-09-16 11:00:00+00:00,3646.0,3534.39,0.031087447896284225,0.03409195590279748,True,LOW_VOL
960,2021-09-17 16:00:00+00:00,2021-09-17 11:00:00+00:00,3484.96,3405.0,0.02321058467683413,0.03279006348779587,True,LOW_VOL
960,2021-09-20 16:00:00+00:00,2021-09-20 11:00:00+00:00,3132.75,2907.07,0.07473070389514914,0.032415511016864004,True,HIGH_VOL
960,2021-09-21 16:00:00+00:00,2021-09-21 11:00:00+00:00,3088.9,2965.6,0.04073003551077717,0.03409195590279748,True,HIGH_VOL
960,2021-09-22 16:00:00+00:00,2021-09-22 11:00:00+00:00,3012.54,2881.56,0.044444444444444446,0.03409195590279748,True,HIGH_VOL
960,2021-09-23 16:00:00+00:00,2021-09-23 11:00:00+00:00,3141.78,3040.53,0.03275474701203919,0.03409195590279748,True,LOW_VOL
960,2021-09-24 16:00:00+00:00,2021-09-24 11:00:00+00:00,2939.0,2731.0,0.07336860670194004,0.03409195590279748,True,HIGH_VOL
960,2021-09-27 16:00:00+00:00,2021-09-27 11:00:00+00:00,3127.0,3030.0,0.031508851713496835,0.03409195590279748,True,LOW_VOL
960,2021-09-28 16:00:00+00:00,2021-09-28 11:00:00+00:00,2960.2,2837.14,0.042453953019833214,0.03409195590279748,True,HIGH_VOL
960,2021-09-29 16:00:00+00:00,2021-09-29 11:00:00+00:00,2948.22,2850.18,0.0338162251655629,0.03409195590279748,True,LOW_VOL
960,2021-09-30 16:00:00+00:00,2021-09-30 11:00:00+00:00,3030.89,2944.11,0.029047698744769788,0.03453193376867704,True,LOW_VOL
960,2021-10-01 16:00:00+00:00,2021-10-01 11:00:00+00:00,3279.91,3176.06,0.032171772793244055,0.03453193376867704,True,LOW_VOL
960,2021-10-04 16:00:00+00:00,2021-10-04 11:00:00+00:00,3426.0,3268.81,0.04695876357954895,0.03453193376867704,True,HIGH_VOL
960,2021-10-05 16:00:00+00:00,2021-10-05 11:00:00+00:00,3471.99,3414.54,0.016684745437832934,0.03798883894128417,True,LOW_VOL
960,2021-10-06 16:00:00+00:00,2021-10-06 11:00:00+00:00,3638.0,3362.81,0.07861661722000741,0.03453193376867704,True,HIGH_VOL
960,2021-10-07 16:00:00+00:00,2021-10-07 11:00:00+00:00,3649.61,3520.0,0.03615538362616659,0.03798883894128417,True,LOW_VOL
960,2021-10-08 16:00:00+00:00,2021-10-08 11:00:00+00:00,3664.87,3582.0,0.022870563429452963,0.03570151299897889,True,LOW_VOL
960,2021-10-11 16:00:00+00:00,2021-10-11 11:00:00+00:00,3612.0,3535.34,0.021451337140810385,0.03453193376867704,True,LOW_VOL
960,2021-10-12 16:00:00+00:00,2021-10-12 11:00:00+00:00,3549.82,3404.0,0.04193953826817495,0.033376247299683345,True,HIGH_VOL
960,2021-10-13 16:00:00+00:00,2021-10-13 11:00:00+00:00,3515.65,3412.29,0.029838595599846453,0.033376247299683345,True,LOW_VOL
960,2021-10-14 16:00:00+00:00,2021-10-14 11:00:00+00:00,3830.0,3642.46,0.0501949826429315,0.033285486088801046,True,HIGH_VOL
960,2021-10-15 16:00:00+00:00,2021-10-15 11:00:00+00:00,3838.53,3768.0,0.018544592606615683,0.034985804395864746,True,LOW_VOL
960,2021-10-18 16:00:00+00:00,2021-10-18 11:00:00+00:00,3826.35,3675.5,0.04021674653585446,0.034985804395864746,True,HIGH_VOL
960,2021-10-19 16:00:00+00:00,2021-10-19 11:00:00+00:00,3868.0,3745.0,0.03231314856167083,0.034985804395864746,True,LOW_VOL
960,2021-10-20 16:00:00+00:00,2021-10-20 11:00:00+00:00,4087.9,3851.1,0.059654868371331445,0.033285486088801046,True,HIGH_VOL
960,2021-10-21 16:00:00+00:00,2021-10-21 11:00:00+00:00,4389.6,4006.83,0.09117446343267327,0.033285486088801046,True,HIGH_VOL
960,2021-10-22 16:00:00+00:00,2021-10-22 11:00:00+00:00,4148.8,3959.0,0.04681911245960684,0.034985804395864746,True,HIGH_VOL
960,2021-10-25 16:00:00+00:00,2021-10-25 11:00:00+00:00,4219.95,4112.24,0.025853947161550577,0.034985804395864746,True,LOW_VOL
960,2021-10-26 16:00:00+00:00,2021-10-26 11:00:00+00:00,4235.38,4130.94,0.024966771531569558,0.034985804395864746,True,LOW_VOL
960,2021-10-27 16:00:00+00:00,2021-10-27 11:00:00+00:00,4048.69,3960.0,0.022148441255686022,0.03306468686361687,True,LOW_VOL
960,2021-10-28 16:00:00+00:00,2021-10-28 11:00:00+00:00,4209.98,4120.8,0.02140975995044867,0.03224246067745744,True,LOW_VOL
960,2021-10-29 16:00:00+00:00,2021-10-29 11:00:00+00:00,4454.58,4278.32,0.0403668884333956,0.03224246067745744,True,HIGH_VOL
960,2021-11-01 16:00:00+00:00,2021-11-01 11:00:00+00:00,4385.57,4310.44,0.01727918896137427,0.034234266093918705,True,LOW_VOL
960,2021-11-02 16:00:00+00:00,2021-11-02 11:00:00+00:00,4525.0,4417.22,0.024105870801657693,0.03107587208075864,True,LOW_VOL
960,2021-11-03 16:00:00+00:00,2021-11-03 11:00:00+00:00,4586.69,4456.0,0.02890511562378001,0.03107587208075864,True,LOW_VOL
960,2021-11-04 16:00:00+00:00,2021-11-04 11:00:00+00:00,4586.63,4462.15,0.027513101213644378,0.02937185561181323,True,LOW_VOL
960,2021-11-05 16:00:00+00:00,2021-11-05 11:00:00+00:00,4540.0,4452.0,0.019572953736654804,0.028209108418712193,True,LOW_VOL
960,2021-11-08 16:00:00+00:00,2021-11-08 11:00:00+00:00,4782.46,4706.0,0.016116419313566173,0.028209108418712193,True,LOW_VOL
960,2021-11-09 16:00:00+00:00,2021-11-09 11:00:00+00:00,4838.8,4753.0,0.017890281281928353,0.028209108418712193,True,LOW_VOL
960,2021-11-10 16:00:00+00:00,2021-11-10 11:00:00+00:00,4877.54,4696.11,0.037901949622139997,0.02668352418759748,True,HIGH_VOL
960,2021-11-11 16:00:00+00:00,2021-11-11 11:00:00+00:00,4766.0,4676.02,0.019059480916159798,0.02668352418759748,True,LOW_VOL
960,2021-11-12 16:00:00+00:00,2021-11-12 11:00:00+00:00,4642.03,4541.11,0.021979410092844077,0.025410359346560066,True,LOW_VOL
960,2021-11-15 16:00:00+00:00,2021-11-15 11:00:00+00:00,4771.83,4635.91,0.028895356376770633,0.025410359346560066,True,HIGH_VOL
960,2021-11-16 16:00:00+00:00,2021-11-16 11:00:00+00:00,4345.0,4222.97,0.028485160428899665,0.025410359346560066,True,HIGH_VOL
960,2021-11-17 16:00:00+00:00,2021-11-17 11:00:00+00:00,4262.45,4143.55,0.028289317154413428,0.025410359346560066,True,HIGH_VOL
960,2021-11-18 16:00:00+00:00,2021-11-18 11:00:00+00:00,4247.74,4044.0,0.04914288195240077,0.025410359346560066,True,HIGH_VOL
960,2021-11-19 16:00:00+00:00,2021-11-19 11:00:00+00:00,4237.99,4114.01,0.029688697318007558,0.025410359346560066,True,HIGH_VOL
960,2021-11-22 16:00:00+00:00,2021-11-22 11:00:00+00:00,4327.75,4128.0,0.04724595689323833,0.025410359346560066,True,HIGH_VOL
960,2021-11-23 16:00:00+00:00,2021-11-23 11:00:00+00:00,4332.77,4121.59,0.04995765498512017,0.026239936372606968,True,HIGH_VOL
960,2021-11-24 16:00:00+00:00,2021-11-24 11:00:00+00:00,4314.96,4170.38,0.03407759736203851,0.027901209184028903,True,HIGH_VOL
960,2021-11-25 16:00:00+00:00,2021-11-25 11:00:00+00:00,4506.19,4358.59,0.03330031878963707,0.028387238791656548,True,HIGH_VOL
960,2021-11-26 16:00:00+00:00,2021-11-26 11:00:00+00:00,4123.0,3911.0,0.05277570326114015,0.02869025840283515,True,HIGH_VOL
960,2021-11-29 16:00:00+00:00,2021-11-29 11:00:00+00:00,4379.0,4297.03,0.01889573918024725,0.02869025840283515,True,LOW_VOL
960,2021-11-30 16:00:00+00:00,2021-11-30 11:00:00+00:00,4757.8,4462.58,0.06403640630863375,0.02869025840283515,True,HIGH_VOL
960,2021-12-01 16:00:00+00:00,2021-12-01 11:00:00+00:00,4765.0,4652.59,0.02387234950767656,0.02890023600027532,True,LOW_VOL
960,2021-12-02 16:00:00+00:00,2021-12-02 11:00:00+00:00,4636.86,4482.49,0.03385548312105576,0.02869025840283515,True,HIGH_VOL
960,2021-12-03 16:00:00+00:00,2021-12-03 11:00:00+00:00,4658.0,4457.09,0.044082943777845274,0.029292026847389095,True,HIGH_VOL
960,2021-12-06 16:00:00+00:00,2021-12-06 11:00:00+00:00,4126.69,3932.34,0.04823161100033117,0.03149450805382231,True,HIGH_VOL
960,2021-12-07 16:00:00+00:00,2021-12-07 11:00:00+00:00,4425.0,4330.98,0.0214756086697321,0.03357790095534642,True,LOW_VOL
960,2021-12-08 16:00:00+00:00,2021-12-08 11:00:00+00:00,4454.6,4224.98,0.05291039428175114,0.03357790095534642,True,HIGH_VOL
960,2021-12-09 16:00:00+00:00,2021-12-09 11:00:00+00:00,4322.65,4134.82,0.04441753857832187,0.03357790095534642,True,HIGH_VOL
960,2021-12-10 16:00:00+00:00,2021-12-10 11:00:00+00:00,4232.0,3981.33,0.061039797499917836,0.03396654024154713,True,HIGH_VOL
960,2021-12-13 16:00:00+00:00,2021-12-13 11:00:00+00:00,4018.69,3760.0,0.0665124847500029,0.03908027056994189,True,HIGH_VOL
960,2021-12-14 16:00:00+00:00,2021-12-14 11:00:00+00:00,3865.44,3763.0,0.026857391550566052,0.04425024117808357,True,LOW_VOL
960,2021-12-15 16:00:00+00:00,2021-12-15 11:00:00+00:00,3875.66,3650.0,0.05997081983507091,0.04425024117808357,True,HIGH_VOL
960,2021-12-16 16:00:00+00:00,2021-12-16 11:00:00+00:00,4118.47,4006.11,0.027659275925647882,0.045831747735780096,True,LOW_VOL
960,2021-12-17 16:00:00+00:00,2021-12-17 11:00:00+00:00,3854.29,3694.2,0.04241643030592877,0.04425024117808357,True,LOW_VOL
960,2021-12-20 16:00:00+00:00,2021-12-20 11:00:00+00:00,3848.34,3750.0,0.025884601110242537,0.04425024117808357,True,LOW_VOL
960,2021-12-21 16:00:00+00:00,2021-12-21 11:00:00+00:00,4063.0,3961.16,0.025383342306235207,0.043249687041887024,True,LOW_VOL
960,2021-12-22 16:00:00+00:00,2021-12-22 11:00:00+00:00,4033.85,3924.36,0.02751623794798071,0.03824701383398364,True,LOW_VOL
960,2021-12-23 16:00:00+00:00,2021-12-23 11:00:00+00:00,3964.47,3920.0,0.01128040312157946,0.038135956713492264,True,LOW_VOL
960,2021-12-24 16:00:00+00:00,2021-12-24 11:00:00+00:00,4118.62,4050.52,0.01667250163419893,0.038135956713492264,True,LOW_VOL
960,2021-12-27 16:00:00+00:00,2021-12-27 11:00:00+00:00,4113.9,4042.8,0.017433520909191084,0.03075737952335182,True,LOW_VOL
960,2021-12-28 16:00:00+00:00,2021-12-28 11:00:00+00:00,3931.8,3842.3,0.023025173331961257,0.03075737952335182,True,LOW_VOL
960,2021-12-29 16:00:00+00:00,2021-12-29 11:00:00+00:00,3799.0,3693.8,0.02808029041212893,0.027587756936814298,True,HIGH_VOL
960,2021-12-30 16:00:00+00:00,2021-12-30 11:00:00+00:00,3748.64,3688.18,0.01625963785596533,0.027869783168888405,True,LOW_VOL
960,2021-12-31 16:00:00+00:00,2021-12-31 11:00:00+00:00,3811.8,3770.0,0.01102640533910158,0.027587756936814298,True,LOW_VOL
960,2022-01-03 16:00:00+00:00,2022-01-03 11:00:00+00:00,3850.0,3775.0,0.019672131147540985,0.027186814749273383,True,LOW_VOL
960,2022-01-04 16:00:00+00:00,2022-01-04 11:00:00+00:00,3893.19,3805.02,0.022906623747598488,0.026370996330404295,True,LOW_VOL
960,2022-01-05 16:00:00+00:00,2022-01-05 11:00:00+00:00,3833.55,3762.42,0.01872835200770938,0.026370996330404295,True,LOW_VOL
960,2022-01-06 16:00:00+00:00,2022-01-06 11:00:00+00:00,3423.84,3316.1,0.03197061101434144,0.025633971708238872,True,HIGH_VOL
960,2022-01-07 16:00:00+00:00,2022-01-07 11:00:00+00:00,3268.89,3040.77,0.07230817508391892,0.025633971708238872,True,HIGH_VOL
