partition,transition,date_utc,previous_session_start,previous_session_end,active_session_start,active_session_end,previous_session_high,previous_session_low,breakout_side,breakout_bar_start,breakout_ts,side,signal_level,k,visit_no,signal_bar_start,signal_ts,same_visits_at_signal,opp_visits_at_signal,structural_outcome,entry_depth,entry_fraction_from_low,planned_entry_px,stop_px,target_px,nominal_rr,filled,entry_ts,entry_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes
external,LONDON_TO_NEWYORK,2020-01-17,2020-01-17 08:00:00+00:00,2020-01-17 13:30:00+00:00,2020-01-17 13:30:00+00:00,2020-01-17 20:00:00+00:00,9039.0,8800.0,LOW,2020-01-17 14:55:00+00:00,2020-01-17 15:00:00+00:00,SHORT,LOW,1,1,2020-01-17 14:20:00+00:00,2020-01-17 14:25:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,8979.25,9039.0,8800.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-17,2020-01-17 08:00:00+00:00,2020-01-17 13:30:00+00:00,2020-01-17 13:30:00+00:00,2020-01-17 20:00:00+00:00,9039.0,8800.0,LOW,2020-01-17 14:55:00+00:00,2020-01-17 15:00:00+00:00,SHORT,LOW,1,1,2020-01-17 14:20:00+00:00,2020-01-17 14:25:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,9015.1,9039.0,8800.0,9.000000000000153,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-20,2020-01-20 00:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 13:30:00+00:00,8740.0,8628.06,LOW,2020-01-20 11:55:00+00:00,2020-01-20 12:00:00+00:00,SHORT,LOW,1,1,2020-01-20 08:45:00+00:00,2020-01-20 08:50:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,8656.045,8740.0,8628.06,0.33333333333334053,True,2020-01-20 09:00:00+00:00,8656.045,2020-01-20 11:55:00+00:00,8628.06,TP_RANGE_EDGE,0.0032330007526533144,1.2165003763266573,175.0
external,ASIA_TO_LONDON,2020-01-20,2020-01-20 00:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 13:30:00+00:00,8740.0,8628.06,LOW,2020-01-20 11:55:00+00:00,2020-01-20 12:00:00+00:00,SHORT,LOW,1,1,2020-01-20 08:45:00+00:00,2020-01-20 08:50:00+00:00,1,0,TARGET_BREAK,MID,0.5,8684.029999999999,8740.0,8628.06,0.9999999999999675,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-20,2020-01-20 00:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 13:30:00+00:00,8740.0,8628.06,LOW,2020-01-20 11:55:00+00:00,2020-01-20 12:00:00+00:00,SHORT,LOW,1,1,2020-01-20 08:45:00+00:00,2020-01-20 08:50:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,8712.015,8740.0,8628.06,2.999999999999935,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-20,2020-01-20 00:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 08:00:00+00:00,2020-01-20 13:30:00+00:00,8740.0,8628.06,LOW,2020-01-20 11:55:00+00:00,2020-01-20 12:00:00+00:00,SHORT,LOW,1,1,2020-01-20 08:45:00+00:00,2020-01-20 08:50:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,8728.806,8740.0,8628.06,9.000000000000487,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-20,2020-01-20 08:00:00+00:00,2020-01-20 13:30:00+00:00,2020-01-20 13:30:00+00:00,2020-01-20 20:00:00+00:00,8686.0,8526.06,HIGH,2020-01-20 16:00:00+00:00,2020-01-20 16:05:00+00:00,LONG,HIGH,1,1,2020-01-20 15:50:00+00:00,2020-01-20 15:55:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,8646.015,8526.06,8686.0,0.33333333333333837,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-20,2020-01-20 08:00:00+00:00,2020-01-20 13:30:00+00:00,2020-01-20 13:30:00+00:00,2020-01-20 20:00:00+00:00,8686.0,8526.06,HIGH,2020-01-20 16:00:00+00:00,2020-01-20 16:05:00+00:00,LONG,HIGH,1,1,2020-01-20 15:50:00+00:00,2020-01-20 15:55:00+00:00,1,0,TARGET_BREAK,MID,0.5,8606.029999999999,8526.06,8686.0,1.0000000000000226,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-20,2020-01-20 08:00:00+00:00,2020-01-20 13:30:00+00:00,2020-01-20 13:30:00+00:00,2020-01-20 20:00:00+00:00,8686.0,8526.06,HIGH,2020-01-20 16:00:00+00:00,2020-01-20 16:05:00+00:00,LONG,HIGH,1,1,2020-01-20 15:50:00+00:00,2020-01-20 15:55:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,8566.045,8526.06,8686.0,2.9999999999999547,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-20,2020-01-20 08:00:00+00:00,2020-01-20 13:30:00+00:00,2020-01-20 13:30:00+00:00,2020-01-20 20:00:00+00:00,8686.0,8526.06,HIGH,2020-01-20 16:00:00+00:00,2020-01-20 16:05:00+00:00,LONG,HIGH,1,1,2020-01-20 15:50:00+00:00,2020-01-20 15:55:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,8542.054,8526.06,8686.0,8.999999999999659,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-21,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,8700.0,8621.27,,,,SHORT,LOW,1,1,2020-01-21 08:10:00+00:00,2020-01-21 08:15:00+00:00,1,0,NO_BREAK,SHALLOW,0.25,8640.9525,8700.0,8621.27,0.3333333333333128,True,2020-01-21 08:40:00+00:00,8640.9525,2020-01-21 10:25:00+00:00,8621.27,TP_RANGE_EDGE,0.0022778160162318928,0.7389080081159464,105.0
external,ASIA_TO_LONDON,2020-01-21,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,8700.0,8621.27,,,,SHORT,LOW,1,1,2020-01-21 08:10:00+00:00,2020-01-21 08:15:00+00:00,1,0,NO_BREAK,MID,0.5,8660.635,8700.0,8621.27,1.0,True,2020-01-21 08:45:00+00:00,8660.635,2020-01-21 10:25:00+00:00,8621.27,TP_RANGE_EDGE,0.004545278723788737,1.8726393618943686,100.0
external,ASIA_TO_LONDON,2020-01-21,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,8700.0,8621.27,,,,SHORT,LOW,1,1,2020-01-21 08:10:00+00:00,2020-01-21 08:15:00+00:00,1,0,NO_BREAK,DEEP,0.75,8680.317500000001,8700.0,8621.27,3.0000000000001847,True,2020-01-21 11:15:00+00:00,8680.317500000001,2020-01-21 13:30:00+00:00,8655.6,TIME_EXIT_SESSION_END,0.0028475340907749835,1.0237670453874919,135.0
external,ASIA_TO_LONDON,2020-01-21,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,8700.0,8621.27,,,,SHORT,LOW,1,1,2020-01-21 08:10:00+00:00,2020-01-21 08:15:00+00:00,1,0,NO_BREAK,NEAR_OPPOSITE_EDGE,0.9,8692.127,8700.0,8621.27,9.000000000000462,False,,,,,NO_FILL,,,
external,ASIA_TO_LONDON,2020-01-21,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,8700.0,8621.27,,,,SHORT,LOW,2,2,2020-01-21 10:25:00+00:00,2020-01-21 10:30:00+00:00,2,0,NO_BREAK,SHALLOW,0.25,8640.9525,8700.0,8621.27,0.3333333333333128,True,2020-01-21 10:30:00+00:00,8640.9525,2020-01-21 13:30:00+00:00,8655.6,TIME_EXIT_SESSION_END,-0.0016951256241717338,-1.2475628120858668,180.0
external,ASIA_TO_LONDON,2020-01-21,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,8700.0,8621.27,,,,SHORT,LOW,2,2,2020-01-21 10:25:00+00:00,2020-01-21 10:30:00+00:00,2,0,NO_BREAK,MID,0.5,8660.635,8700.0,8621.27,1.0,True,2020-01-21 10:35:00+00:00,8660.635,2020-01-21 13:30:00+00:00,8655.6,TIME_EXIT_SESSION_END,0.0005813661469395992,-0.10931692653020042,175.0
external,ASIA_TO_LONDON,2020-01-21,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,8700.0,8621.27,,,,SHORT,LOW,2,2,2020-01-21 10:25:00+00:00,2020-01-21 10:30:00+00:00,2,0,NO_BREAK,DEEP,0.75,8680.317500000001,8700.0,8621.27,3.0000000000001847,True,2020-01-21 11:15:00+00:00,8680.317500000001,2020-01-21 13:30:00+00:00,8655.6,TIME_EXIT_SESSION_END,0.0028475340907749835,1.0237670453874919,135.0
external,ASIA_TO_LONDON,2020-01-21,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,8700.0,8621.27,,,,SHORT,LOW,2,2,2020-01-21 10:25:00+00:00,2020-01-21 10:30:00+00:00,2,0,NO_BREAK,NEAR_OPPOSITE_EDGE,0.9,8692.127,8700.0,8621.27,9.000000000000462,False,,,,,NO_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-22,2020-01-22 08:00:00+00:00,2020-01-22 13:30:00+00:00,2020-01-22 13:30:00+00:00,2020-01-22 20:00:00+00:00,8749.0,8616.09,,,,SHORT,LOW,1,1,2020-01-22 16:35:00+00:00,2020-01-22 16:40:00+00:00,1,0,NO_BREAK,SHALLOW,0.25,8649.317500000001,8749.0,8616.09,0.33333333333334547,True,2020-01-22 16:40:00+00:00,8649.317500000001,2020-01-22 20:00:00+00:00,8671.66,TIME_EXIT_SESSION_END,-0.0025831517920342772,-1.6915758960171385,200.0
external,LONDON_TO_NEWYORK,2020-01-22,2020-01-22 08:00:00+00:00,2020-01-22 13:30:00+00:00,2020-01-22 13:30:00+00:00,2020-01-22 20:00:00+00:00,8749.0,8616.09,,,,SHORT,LOW,1,1,2020-01-22 16:35:00+00:00,2020-01-22 16:40:00+00:00,1,0,NO_BREAK,MID,0.5,8682.545,8749.0,8616.09,1.0,True,2020-01-22 16:40:00+00:00,8682.545,2020-01-22 20:00:00+00:00,8671.66,TIME_EXIT_SESSION_END,0.0012536646801140083,0.22683234005700414,200.0
external,LONDON_TO_NEWYORK,2020-01-22,2020-01-22 08:00:00+00:00,2020-01-22 13:30:00+00:00,2020-01-22 13:30:00+00:00,2020-01-22 20:00:00+00:00,8749.0,8616.09,,,,SHORT,LOW,1,1,2020-01-22 16:35:00+00:00,2020-01-22 16:40:00+00:00,1,0,NO_BREAK,DEEP,0.75,8715.7725,8749.0,8616.09,2.9999999999998903,True,2020-01-22 16:55:00+00:00,8715.7725,2020-01-22 20:00:00+00:00,8671.66,TIME_EXIT_SESSION_END,0.005061226643994998,2.130613321997499,185.0
external,LONDON_TO_NEWYORK,2020-01-22,2020-01-22 08:00:00+00:00,2020-01-22 13:30:00+00:00,2020-01-22 13:30:00+00:00,2020-01-22 20:00:00+00:00,8749.0,8616.09,,,,SHORT,LOW,1,1,2020-01-22 16:35:00+00:00,2020-01-22 16:40:00+00:00,1,0,NO_BREAK,NEAR_OPPOSITE_EDGE,0.9,8735.709,8749.0,8616.09,9.000000000000547,False,,,,,NO_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-23,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,LOW,2020-01-23 13:50:00+00:00,2020-01-23 13:55:00+00:00,SHORT,LOW,1,1,2020-01-23 13:35:00+00:00,2020-01-23 13:40:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,8436.75,8625.0,8374.0,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-23,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,LOW,2020-01-23 13:50:00+00:00,2020-01-23 13:55:00+00:00,SHORT,LOW,1,1,2020-01-23 13:35:00+00:00,2020-01-23 13:40:00+00:00,1,0,TARGET_BREAK,MID,0.5,8499.5,8625.0,8374.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-23,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,LOW,2020-01-23 13:50:00+00:00,2020-01-23 13:55:00+00:00,SHORT,LOW,1,1,2020-01-23 13:35:00+00:00,2020-01-23 13:40:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,8562.25,8625.0,8374.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-23,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,LOW,2020-01-23 13:50:00+00:00,2020-01-23 13:55:00+00:00,SHORT,LOW,1,1,2020-01-23 13:35:00+00:00,2020-01-23 13:40:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,8599.9,8625.0,8374.0,8.999999999999854,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-23,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,LOW,2020-01-23 13:50:00+00:00,2020-01-23 13:55:00+00:00,SHORT,LOW,2,2,2020-01-23 13:45:00+00:00,2020-01-23 13:50:00+00:00,2,0,TARGET_BREAK,SHALLOW,0.25,8436.75,8625.0,8374.0,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-23,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,LOW,2020-01-23 13:50:00+00:00,2020-01-23 13:55:00+00:00,SHORT,LOW,2,2,2020-01-23 13:45:00+00:00,2020-01-23 13:50:00+00:00,2,0,TARGET_BREAK,MID,0.5,8499.5,8625.0,8374.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-23,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,LOW,2020-01-23 13:50:00+00:00,2020-01-23 13:55:00+00:00,SHORT,LOW,2,2,2020-01-23 13:45:00+00:00,2020-01-23 13:50:00+00:00,2,0,TARGET_BREAK,DEEP,0.75,8562.25,8625.0,8374.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-23,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,LOW,2020-01-23 13:50:00+00:00,2020-01-23 13:55:00+00:00,SHORT,LOW,2,2,2020-01-23 13:45:00+00:00,2020-01-23 13:50:00+00:00,2,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,8599.9,8625.0,8374.0,8.999999999999854,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-27,2020-01-27 08:00:00+00:00,2020-01-27 13:30:00+00:00,2020-01-27 13:30:00+00:00,2020-01-27 20:00:00+00:00,8764.0,8565.0,HIGH,2020-01-27 13:35:00+00:00,2020-01-27 13:40:00+00:00,LONG,HIGH,1,1,2020-01-27 13:30:00+00:00,2020-01-27 13:35:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,8714.25,8565.0,8764.0,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-27,2020-01-27 08:00:00+00:00,2020-01-27 13:30:00+00:00,2020-01-27 13:30:00+00:00,2020-01-27 20:00:00+00:00,8764.0,8565.0,HIGH,2020-01-27 13:35:00+00:00,2020-01-27 13:40:00+00:00,LONG,HIGH,1,1,2020-01-27 13:30:00+00:00,2020-01-27 13:35:00+00:00,1,0,TARGET_BREAK,MID,0.5,8664.5,8565.0,8764.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-27,2020-01-27 08:00:00+00:00,2020-01-27 13:30:00+00:00,2020-01-27 13:30:00+00:00,2020-01-27 20:00:00+00:00,8764.0,8565.0,HIGH,2020-01-27 13:35:00+00:00,2020-01-27 13:40:00+00:00,LONG,HIGH,1,1,2020-01-27 13:30:00+00:00,2020-01-27 13:35:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,8614.75,8565.0,8764.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,LONDON_TO_NEWYORK,2020-01-27,2020-01-27 08:00:00+00:00,2020-01-27 13:30:00+00:00,2020-01-27 13:30:00+00:00,2020-01-27 20:00:00+00:00,8764.0,8565.0,HIGH,2020-01-27 13:35:00+00:00,2020-01-27 13:40:00+00:00,LONG,HIGH,1,1,2020-01-27 13:30:00+00:00,2020-01-27 13:35:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,8584.9,8565.0,8764.0,9.000000000000183,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,1,1,2020-01-29 10:00:00+00:00,2020-01-29 10:05:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,9331.125,9450.0,9291.5,0.3333333333333333,True,2020-01-29 10:15:00+00:00,9331.125,2020-01-29 11:05:00+00:00,9291.5,TP_RANGE_EDGE,0.00424654047609474,1.7232702380473701,50.0
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,1,1,2020-01-29 10:00:00+00:00,2020-01-29 10:05:00+00:00,1,0,TARGET_BREAK,MID,0.5,9370.75,9450.0,9291.5,1.0,True,2020-01-29 10:15:00+00:00,9370.75,2020-01-29 11:05:00+00:00,9291.5,TP_RANGE_EDGE,0.008457167249152908,3.828583624576454,50.0
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,1,1,2020-01-29 10:00:00+00:00,2020-01-29 10:05:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,9410.375,9450.0,9291.5,3.0,True,2020-01-29 10:50:00+00:00,9410.375,2020-01-29 11:05:00+00:00,9291.5,TP_RANGE_EDGE,0.01263233399306618,5.916166996533089,15.0
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,1,1,2020-01-29 10:00:00+00:00,2020-01-29 10:05:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,9434.15,9450.0,9291.5,8.99999999999977,True,2020-01-29 10:50:00+00:00,9434.15,2020-01-29 11:05:00+00:00,9291.5,TP_RANGE_EDGE,0.015120599100077903,7.1602995500389515,15.0
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,2,2,2020-01-29 11:05:00+00:00,2020-01-29 11:10:00+00:00,2,0,TARGET_BREAK,SHALLOW,0.25,9331.125,9450.0,9291.5,0.3333333333333333,True,2020-01-29 11:10:00+00:00,9331.125,2020-01-29 11:20:00+00:00,9291.5,TP_RANGE_EDGE,0.00424654047609474,1.7232702380473701,10.0
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,2,2,2020-01-29 11:05:00+00:00,2020-01-29 11:10:00+00:00,2,0,TARGET_BREAK,MID,0.5,9370.75,9450.0,9291.5,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,2,2,2020-01-29 11:05:00+00:00,2020-01-29 11:10:00+00:00,2,0,TARGET_BREAK,DEEP,0.75,9410.375,9450.0,9291.5,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,2,2,2020-01-29 11:05:00+00:00,2020-01-29 11:10:00+00:00,2,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,9434.15,9450.0,9291.5,8.99999999999977,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,3,3,2020-01-29 11:20:00+00:00,2020-01-29 11:25:00+00:00,3,0,TARGET_BREAK,SHALLOW,0.25,9331.125,9450.0,9291.5,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,3,3,2020-01-29 11:20:00+00:00,2020-01-29 11:25:00+00:00,3,0,TARGET_BREAK,MID,0.5,9370.75,9450.0,9291.5,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,3,3,2020-01-29 11:20:00+00:00,2020-01-29 11:25:00+00:00,3,0,TARGET_BREAK,DEEP,0.75,9410.375,9450.0,9291.5,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-29,2020-01-29 00:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,9450.0,9291.5,LOW,2020-01-29 11:25:00+00:00,2020-01-29 11:30:00+00:00,SHORT,LOW,3,3,2020-01-29 11:20:00+00:00,2020-01-29 11:25:00+00:00,3,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,9434.15,9450.0,9291.5,8.99999999999977,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
external,ASIA_TO_LONDON,2020-01-30,2020-01-30 00:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,9406.0,9210.42,,,,LONG,HIGH,1,1,2020-01-30 08:10:00+00:00,2020-01-30 08:15:00+00:00,1,0,NO_BREAK,SHALLOW,0.75,9357.105,9210.42,9406.0,0.3333333333333375,True,2020-01-30 09:05:00+00:00,9357.105,2020-01-30 12:40:00+00:00,9406.0,TP_RANGE_EDGE,0.005225440988425367,2.2127204942126837,215.0
external,ASIA_TO_LONDON,2020-01-30,2020-01-30 00:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,9406.0,9210.42,,,,LONG,HIGH,1,1,2020-01-30 08:10:00+00:00,2020-01-30 08:15:00+00:00,1,0,NO_BREAK,MID,0.5,9308.21,9210.42,9406.0,1.0000000000000187,False,,,,,NO_FILL,,,
external,ASIA_TO_LONDON,2020-01-30,2020-01-30 00:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,9406.0,9210.42,,,,LONG,HIGH,1,1,2020-01-30 08:10:00+00:00,2020-01-30 08:15:00+00:00,1,0,NO_BREAK,DEEP,0.25,9259.315,9210.42,9406.0,2.9999999999999627,False,,,,,NO_FILL,,,
external,ASIA_TO_LONDON,2020-01-30,2020-01-30 00:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,9406.0,9210.42,,,,LONG,HIGH,1,1,2020-01-30 08:10:00+00:00,2020-01-30 08:15:00+00:00,1,0,NO_BREAK,NEAR_OPPOSITE_EDGE,0.1,9229.978,9210.42,9406.0,9.000000000000465,False,,,,,NO_FILL,,,
external,ASIA_TO_LONDON,2020-01-30,2020-01-30 00:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,9406.0,9210.42,,,,LONG,HIGH,2,2,2020-01-30 12:40:00+00:00,2020-01-30 12:45:00+00:00,2,0,NO_BREAK,SHALLOW,0.75,9357.105,9210.42,9406.0,0.3333333333333375,False,,,,,NO_FILL,,,
