partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,T10,base_filled,base_fill_ts,base_cancel_reason,rebreak_confirmed,rebreak_complete_ts,t10_reached,t10_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_t10,gate,gate_pass,filled,fill_ts,cancel_reason,rebreak_after_fill,t10_after_fill,high_failure_after_fill,unresolved_after_fill
development,BEAR,00-04,2024-08-01 00:00:00+00:00,2024-08-01 04:00:00+00:00,2024-08-01 00:55:00+00:00,65399.0,64500.4,898.5999999999985,64545.33,64410.54,True,2024-08-01 00:55:00+00:00,,True,2024-08-01 01:20:00+00:00,True,2024-08-01 01:25:00+00:00,False,,False,0.0,25.0,30.0,TIME_LEFT_120,True,True,2024-08-01 00:55:00+00:00,,True,True,False,False
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:30:00+00:00,62166.0,60800.0,1366.0,60868.3,60663.4,True,2024-08-03 16:30:00+00:00,,True,2024-08-03 16:40:00+00:00,True,2024-08-03 16:45:00+00:00,False,,False,0.0,10.0,15.0,BASE,True,True,2024-08-03 16:30:00+00:00,,True,True,False,False
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:30:00+00:00,62166.0,60800.0,1366.0,60868.3,60663.4,True,2024-08-03 16:30:00+00:00,,True,2024-08-03 16:40:00+00:00,True,2024-08-03 16:45:00+00:00,False,,False,0.0,10.0,15.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:30:00+00:00,62166.0,60800.0,1366.0,60868.3,60663.4,True,2024-08-03 16:30:00+00:00,,True,2024-08-03 16:40:00+00:00,True,2024-08-03 16:45:00+00:00,False,,False,0.0,10.0,15.0,WEAK_C10,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:30:00+00:00,62166.0,60800.0,1366.0,60868.3,60663.4,True,2024-08-03 16:30:00+00:00,,True,2024-08-03 16:40:00+00:00,True,2024-08-03 16:45:00+00:00,False,,False,0.0,10.0,15.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:30:00+00:00,62166.0,60800.0,1366.0,60868.3,60663.4,True,2024-08-03 16:30:00+00:00,,True,2024-08-03 16:40:00+00:00,True,2024-08-03 16:45:00+00:00,False,,False,0.0,10.0,15.0,QUICK_RECLAIM,True,True,2024-08-03 16:30:00+00:00,,True,True,False,False
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:30:00+00:00,62166.0,60800.0,1366.0,60868.3,60663.4,True,2024-08-03 16:30:00+00:00,,True,2024-08-03 16:40:00+00:00,True,2024-08-03 16:45:00+00:00,False,,False,0.0,10.0,15.0,TIME_LEFT_120,True,True,2024-08-03 16:30:00+00:00,,True,True,False,False
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 21:20:00+00:00,56999.9,56205.1,794.8000000000029,56244.84,56125.619999999995,True,2024-08-06 21:20:00+00:00,,True,2024-08-06 22:30:00+00:00,True,2024-08-06 22:35:00+00:00,False,,False,0.0,70.0,75.0,BASE,True,True,2024-08-06 21:20:00+00:00,,True,True,False,False
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 21:20:00+00:00,56999.9,56205.1,794.8000000000029,56244.84,56125.619999999995,True,2024-08-06 21:20:00+00:00,,True,2024-08-06 22:30:00+00:00,True,2024-08-06 22:35:00+00:00,False,,False,0.0,70.0,75.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 21:20:00+00:00,56999.9,56205.1,794.8000000000029,56244.84,56125.619999999995,True,2024-08-06 21:20:00+00:00,,True,2024-08-06 22:30:00+00:00,True,2024-08-06 22:35:00+00:00,False,,False,0.0,70.0,75.0,WEAK_C10,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 21:20:00+00:00,56999.9,56205.1,794.8000000000029,56244.84,56125.619999999995,True,2024-08-06 21:20:00+00:00,,True,2024-08-06 22:30:00+00:00,True,2024-08-06 22:35:00+00:00,False,,False,0.0,70.0,75.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 21:20:00+00:00,56999.9,56205.1,794.8000000000029,56244.84,56125.619999999995,True,2024-08-06 21:20:00+00:00,,True,2024-08-06 22:30:00+00:00,True,2024-08-06 22:35:00+00:00,False,,False,0.0,70.0,75.0,QUICK_RECLAIM,True,True,2024-08-06 21:20:00+00:00,,True,True,False,False
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 21:20:00+00:00,56999.9,56205.1,794.8000000000029,56244.84,56125.619999999995,True,2024-08-06 21:20:00+00:00,,True,2024-08-06 22:30:00+00:00,True,2024-08-06 22:35:00+00:00,False,,False,0.0,70.0,75.0,TIME_LEFT_120,True,True,2024-08-06 21:20:00+00:00,,True,True,False,False
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:25:00+00:00,61082.0,60582.4,499.59999999999854,60607.380000000005,60532.44,True,2024-08-10 13:25:00+00:00,,True,2024-08-10 13:50:00+00:00,True,2024-08-10 13:55:00+00:00,False,,False,0.0,25.0,30.0,BASE,True,True,2024-08-10 13:25:00+00:00,,True,True,False,False
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:25:00+00:00,61082.0,60582.4,499.59999999999854,60607.380000000005,60532.44,True,2024-08-10 13:25:00+00:00,,True,2024-08-10 13:50:00+00:00,True,2024-08-10 13:55:00+00:00,False,,False,0.0,25.0,30.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:25:00+00:00,61082.0,60582.4,499.59999999999854,60607.380000000005,60532.44,True,2024-08-10 13:25:00+00:00,,True,2024-08-10 13:50:00+00:00,True,2024-08-10 13:55:00+00:00,False,,False,0.0,25.0,30.0,WEAK_C10,True,True,2024-08-10 13:25:00+00:00,,True,True,False,False
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:25:00+00:00,61082.0,60582.4,499.59999999999854,60607.380000000005,60532.44,True,2024-08-10 13:25:00+00:00,,True,2024-08-10 13:50:00+00:00,True,2024-08-10 13:55:00+00:00,False,,False,0.0,25.0,30.0,NOT_STRONG_BODY,True,True,2024-08-10 13:25:00+00:00,,True,True,False,False
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:25:00+00:00,61082.0,60582.4,499.59999999999854,60607.380000000005,60532.44,True,2024-08-10 13:25:00+00:00,,True,2024-08-10 13:50:00+00:00,True,2024-08-10 13:55:00+00:00,False,,False,0.0,25.0,30.0,QUICK_RECLAIM,True,True,2024-08-10 13:25:00+00:00,,True,True,False,False
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:25:00+00:00,61082.0,60582.4,499.59999999999854,60607.380000000005,60532.44,True,2024-08-10 13:25:00+00:00,,True,2024-08-10 13:50:00+00:00,True,2024-08-10 13:55:00+00:00,False,,False,0.0,25.0,30.0,TIME_LEFT_120,True,True,2024-08-10 13:25:00+00:00,,True,True,False,False
development,SIDEWAYS,12-16,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,2024-08-12 14:10:00+00:00,59937.8,58086.1,1851.7000000000044,58178.685,57900.93,True,2024-08-12 14:10:00+00:00,,False,,False,,True,2024-08-12 14:40:00+00:00,False,0.0,,,BASE,True,True,2024-08-12 14:10:00+00:00,,False,False,True,False
development,SIDEWAYS,12-16,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,2024-08-12 14:10:00+00:00,59937.8,58086.1,1851.7000000000044,58178.685,57900.93,True,2024-08-12 14:10:00+00:00,,False,,False,,True,2024-08-12 14:40:00+00:00,False,0.0,,,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,SIDEWAYS,12-16,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,2024-08-12 14:10:00+00:00,59937.8,58086.1,1851.7000000000044,58178.685,57900.93,True,2024-08-12 14:10:00+00:00,,False,,False,,True,2024-08-12 14:40:00+00:00,False,0.0,,,WEAK_C10,False,False,,GATE_REJECT,False,False,False,False
development,SIDEWAYS,12-16,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,2024-08-12 14:10:00+00:00,59937.8,58086.1,1851.7000000000044,58178.685,57900.93,True,2024-08-12 14:10:00+00:00,,False,,False,,True,2024-08-12 14:40:00+00:00,False,0.0,,,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,SIDEWAYS,12-16,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,2024-08-12 14:10:00+00:00,59937.8,58086.1,1851.7000000000044,58178.685,57900.93,True,2024-08-12 14:10:00+00:00,,False,,False,,True,2024-08-12 14:40:00+00:00,False,0.0,,,QUICK_RECLAIM,True,True,2024-08-12 14:10:00+00:00,,False,False,True,False
development,SIDEWAYS,12-16,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,2024-08-12 14:10:00+00:00,59937.8,58086.1,1851.7000000000044,58178.685,57900.93,True,2024-08-12 14:10:00+00:00,,False,,False,,True,2024-08-12 14:40:00+00:00,False,0.0,,,TIME_LEFT_120,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 09:30:00+00:00,59442.5,58803.0,639.5,58834.975,58739.05,True,2024-08-13 09:30:00+00:00,,True,2024-08-13 09:45:00+00:00,True,2024-08-13 10:20:00+00:00,False,,False,0.0,15.0,50.0,BASE,True,True,2024-08-13 09:30:00+00:00,,True,True,False,False
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 09:30:00+00:00,59442.5,58803.0,639.5,58834.975,58739.05,True,2024-08-13 09:30:00+00:00,,True,2024-08-13 09:45:00+00:00,True,2024-08-13 10:20:00+00:00,False,,False,0.0,15.0,50.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 09:30:00+00:00,59442.5,58803.0,639.5,58834.975,58739.05,True,2024-08-13 09:30:00+00:00,,True,2024-08-13 09:45:00+00:00,True,2024-08-13 10:20:00+00:00,False,,False,0.0,15.0,50.0,WEAK_C10,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 09:30:00+00:00,59442.5,58803.0,639.5,58834.975,58739.05,True,2024-08-13 09:30:00+00:00,,True,2024-08-13 09:45:00+00:00,True,2024-08-13 10:20:00+00:00,False,,False,0.0,15.0,50.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 09:30:00+00:00,59442.5,58803.0,639.5,58834.975,58739.05,True,2024-08-13 09:30:00+00:00,,True,2024-08-13 09:45:00+00:00,True,2024-08-13 10:20:00+00:00,False,,False,0.0,15.0,50.0,QUICK_RECLAIM,True,True,2024-08-13 09:30:00+00:00,,True,True,False,False
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 09:30:00+00:00,59442.5,58803.0,639.5,58834.975,58739.05,True,2024-08-13 09:30:00+00:00,,True,2024-08-13 09:45:00+00:00,True,2024-08-13 10:20:00+00:00,False,,False,0.0,15.0,50.0,TIME_LEFT_120,True,True,2024-08-13 09:30:00+00:00,,True,True,False,False
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:45:00+00:00,64414.2,63897.6,516.5999999999985,63923.43,63845.94,True,2024-08-24 21:45:00+00:00,,True,2024-08-24 21:55:00+00:00,True,2024-08-24 22:00:00+00:00,False,,False,0.0,10.0,15.0,BASE,True,True,2024-08-24 21:45:00+00:00,,True,True,False,False
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:45:00+00:00,64414.2,63897.6,516.5999999999985,63923.43,63845.94,True,2024-08-24 21:45:00+00:00,,True,2024-08-24 21:55:00+00:00,True,2024-08-24 22:00:00+00:00,False,,False,0.0,10.0,15.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:45:00+00:00,64414.2,63897.6,516.5999999999985,63923.43,63845.94,True,2024-08-24 21:45:00+00:00,,True,2024-08-24 21:55:00+00:00,True,2024-08-24 22:00:00+00:00,False,,False,0.0,10.0,15.0,WEAK_C10,True,True,2024-08-24 21:45:00+00:00,,True,True,False,False
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:45:00+00:00,64414.2,63897.6,516.5999999999985,63923.43,63845.94,True,2024-08-24 21:45:00+00:00,,True,2024-08-24 21:55:00+00:00,True,2024-08-24 22:00:00+00:00,False,,False,0.0,10.0,15.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:45:00+00:00,64414.2,63897.6,516.5999999999985,63923.43,63845.94,True,2024-08-24 21:45:00+00:00,,True,2024-08-24 21:55:00+00:00,True,2024-08-24 22:00:00+00:00,False,,False,0.0,10.0,15.0,QUICK_RECLAIM,True,True,2024-08-24 21:45:00+00:00,,True,True,False,False
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:45:00+00:00,64414.2,63897.6,516.5999999999985,63923.43,63845.94,True,2024-08-24 21:45:00+00:00,,True,2024-08-24 21:55:00+00:00,True,2024-08-24 22:00:00+00:00,False,,False,0.0,10.0,15.0,TIME_LEFT_120,True,True,2024-08-24 21:45:00+00:00,,True,True,False,False
development,BULL,08-12,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,2024-08-26 09:40:00+00:00,64183.2,63541.9,641.2999999999956,63573.965000000004,63477.770000000004,True,2024-08-26 09:40:00+00:00,,True,2024-08-26 12:45:00+00:00,True,2024-08-26 12:55:00+00:00,False,,False,0.0,185.0,195.0,BASE,True,True,2024-08-26 09:40:00+00:00,,True,True,False,False
development,BULL,08-12,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,2024-08-26 09:40:00+00:00,64183.2,63541.9,641.2999999999956,63573.965000000004,63477.770000000004,True,2024-08-26 09:40:00+00:00,,True,2024-08-26 12:45:00+00:00,True,2024-08-26 12:55:00+00:00,False,,False,0.0,185.0,195.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BULL,08-12,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,2024-08-26 09:40:00+00:00,64183.2,63541.9,641.2999999999956,63573.965000000004,63477.770000000004,True,2024-08-26 09:40:00+00:00,,True,2024-08-26 12:45:00+00:00,True,2024-08-26 12:55:00+00:00,False,,False,0.0,185.0,195.0,WEAK_C10,False,False,,GATE_REJECT,False,False,False,False
development,BULL,08-12,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,2024-08-26 09:40:00+00:00,64183.2,63541.9,641.2999999999956,63573.965000000004,63477.770000000004,True,2024-08-26 09:40:00+00:00,,True,2024-08-26 12:45:00+00:00,True,2024-08-26 12:55:00+00:00,False,,False,0.0,185.0,195.0,NOT_STRONG_BODY,True,True,2024-08-26 09:40:00+00:00,,True,True,False,False
development,BULL,08-12,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,2024-08-26 09:40:00+00:00,64183.2,63541.9,641.2999999999956,63573.965000000004,63477.770000000004,True,2024-08-26 09:40:00+00:00,,True,2024-08-26 12:45:00+00:00,True,2024-08-26 12:55:00+00:00,False,,False,0.0,185.0,195.0,QUICK_RECLAIM,True,True,2024-08-26 09:40:00+00:00,,True,True,False,False
development,BULL,08-12,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,2024-08-26 09:40:00+00:00,64183.2,63541.9,641.2999999999956,63573.965000000004,63477.770000000004,True,2024-08-26 09:40:00+00:00,,True,2024-08-26 12:45:00+00:00,True,2024-08-26 12:55:00+00:00,False,,False,0.0,185.0,195.0,TIME_LEFT_120,True,True,2024-08-26 09:40:00+00:00,,True,True,False,False
development,BEAR,16-20,2024-08-30 16:00:00+00:00,2024-08-30 20:00:00+00:00,2024-08-30 16:40:00+00:00,59914.9,57901.2,2013.7000000000044,58001.884999999995,57699.829999999994,True,2024-08-30 16:40:00+00:00,,False,,False,,False,,True,0.0,,,BASE,True,True,2024-08-30 16:40:00+00:00,,False,False,False,True
development,BEAR,16-20,2024-08-30 16:00:00+00:00,2024-08-30 20:00:00+00:00,2024-08-30 16:40:00+00:00,59914.9,57901.2,2013.7000000000044,58001.884999999995,57699.829999999994,True,2024-08-30 16:40:00+00:00,,False,,False,,False,,True,0.0,,,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2024-08-30 16:00:00+00:00,2024-08-30 20:00:00+00:00,2024-08-30 16:40:00+00:00,59914.9,57901.2,2013.7000000000044,58001.884999999995,57699.829999999994,True,2024-08-30 16:40:00+00:00,,False,,False,,False,,True,0.0,,,WEAK_C10,True,True,2024-08-30 16:40:00+00:00,,False,False,False,True
development,BEAR,16-20,2024-08-30 16:00:00+00:00,2024-08-30 20:00:00+00:00,2024-08-30 16:40:00+00:00,59914.9,57901.2,2013.7000000000044,58001.884999999995,57699.829999999994,True,2024-08-30 16:40:00+00:00,,False,,False,,False,,True,0.0,,,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2024-08-30 16:00:00+00:00,2024-08-30 20:00:00+00:00,2024-08-30 16:40:00+00:00,59914.9,57901.2,2013.7000000000044,58001.884999999995,57699.829999999994,True,2024-08-30 16:40:00+00:00,,False,,False,,False,,True,0.0,,,QUICK_RECLAIM,True,True,2024-08-30 16:40:00+00:00,,False,False,False,True
development,BEAR,16-20,2024-08-30 16:00:00+00:00,2024-08-30 20:00:00+00:00,2024-08-30 16:40:00+00:00,59914.9,57901.2,2013.7000000000044,58001.884999999995,57699.829999999994,True,2024-08-30 16:40:00+00:00,,False,,False,,False,,True,0.0,,,TIME_LEFT_120,True,True,2024-08-30 16:40:00+00:00,,False,False,False,True
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,2024-08-31 17:20:00+00:00,59215.8,58860.0,355.8000000000029,58877.79,58824.42,True,2024-08-31 17:20:00+00:00,,True,2024-08-31 17:25:00+00:00,True,2024-08-31 17:50:00+00:00,False,,False,0.0,5.0,30.0,BASE,True,True,2024-08-31 17:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,2024-08-31 17:20:00+00:00,59215.8,58860.0,355.8000000000029,58877.79,58824.42,True,2024-08-31 17:20:00+00:00,,True,2024-08-31 17:25:00+00:00,True,2024-08-31 17:50:00+00:00,False,,False,0.0,5.0,30.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,2024-08-31 17:20:00+00:00,59215.8,58860.0,355.8000000000029,58877.79,58824.42,True,2024-08-31 17:20:00+00:00,,True,2024-08-31 17:25:00+00:00,True,2024-08-31 17:50:00+00:00,False,,False,0.0,5.0,30.0,WEAK_C10,True,True,2024-08-31 17:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,2024-08-31 17:20:00+00:00,59215.8,58860.0,355.8000000000029,58877.79,58824.42,True,2024-08-31 17:20:00+00:00,,True,2024-08-31 17:25:00+00:00,True,2024-08-31 17:50:00+00:00,False,,False,0.0,5.0,30.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,2024-08-31 17:20:00+00:00,59215.8,58860.0,355.8000000000029,58877.79,58824.42,True,2024-08-31 17:20:00+00:00,,True,2024-08-31 17:25:00+00:00,True,2024-08-31 17:50:00+00:00,False,,False,0.0,5.0,30.0,QUICK_RECLAIM,True,True,2024-08-31 17:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,2024-08-31 17:20:00+00:00,59215.8,58860.0,355.8000000000029,58877.79,58824.42,True,2024-08-31 17:20:00+00:00,,True,2024-08-31 17:25:00+00:00,True,2024-08-31 17:50:00+00:00,False,,False,0.0,5.0,30.0,TIME_LEFT_120,True,True,2024-08-31 17:20:00+00:00,,True,True,False,False
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 13:55:00+00:00,58469.9,57800.0,669.9000000000015,57833.495,57733.01,True,2024-09-01 13:55:00+00:00,,True,2024-09-01 14:15:00+00:00,True,2024-09-01 14:20:00+00:00,False,,False,0.0,20.0,25.0,BASE,True,True,2024-09-01 13:55:00+00:00,,True,True,False,False
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 13:55:00+00:00,58469.9,57800.0,669.9000000000015,57833.495,57733.01,True,2024-09-01 13:55:00+00:00,,True,2024-09-01 14:15:00+00:00,True,2024-09-01 14:20:00+00:00,False,,False,0.0,20.0,25.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 13:55:00+00:00,58469.9,57800.0,669.9000000000015,57833.495,57733.01,True,2024-09-01 13:55:00+00:00,,True,2024-09-01 14:15:00+00:00,True,2024-09-01 14:20:00+00:00,False,,False,0.0,20.0,25.0,WEAK_C10,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 13:55:00+00:00,58469.9,57800.0,669.9000000000015,57833.495,57733.01,True,2024-09-01 13:55:00+00:00,,True,2024-09-01 14:15:00+00:00,True,2024-09-01 14:20:00+00:00,False,,False,0.0,20.0,25.0,NOT_STRONG_BODY,True,True,2024-09-01 13:55:00+00:00,,True,True,False,False
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 13:55:00+00:00,58469.9,57800.0,669.9000000000015,57833.495,57733.01,True,2024-09-01 13:55:00+00:00,,True,2024-09-01 14:15:00+00:00,True,2024-09-01 14:20:00+00:00,False,,False,0.0,20.0,25.0,QUICK_RECLAIM,True,True,2024-09-01 13:55:00+00:00,,True,True,False,False
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 13:55:00+00:00,58469.9,57800.0,669.9000000000015,57833.495,57733.01,True,2024-09-01 13:55:00+00:00,,True,2024-09-01 14:15:00+00:00,True,2024-09-01 14:20:00+00:00,False,,False,0.0,20.0,25.0,TIME_LEFT_120,True,True,2024-09-01 13:55:00+00:00,,True,True,False,False
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 05:10:00+00:00,59790.0,59000.0,790.0,59039.5,58921.0,True,2024-09-03 05:10:00+00:00,,True,2024-09-03 06:10:00+00:00,True,2024-09-03 06:25:00+00:00,False,,False,0.0,60.0,75.0,BASE,True,True,2024-09-03 05:10:00+00:00,,True,True,False,False
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 05:10:00+00:00,59790.0,59000.0,790.0,59039.5,58921.0,True,2024-09-03 05:10:00+00:00,,True,2024-09-03 06:10:00+00:00,True,2024-09-03 06:25:00+00:00,False,,False,0.0,60.0,75.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 05:10:00+00:00,59790.0,59000.0,790.0,59039.5,58921.0,True,2024-09-03 05:10:00+00:00,,True,2024-09-03 06:10:00+00:00,True,2024-09-03 06:25:00+00:00,False,,False,0.0,60.0,75.0,WEAK_C10,False,False,,GATE_REJECT,False,False,False,False
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 05:10:00+00:00,59790.0,59000.0,790.0,59039.5,58921.0,True,2024-09-03 05:10:00+00:00,,True,2024-09-03 06:10:00+00:00,True,2024-09-03 06:25:00+00:00,False,,False,0.0,60.0,75.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 05:10:00+00:00,59790.0,59000.0,790.0,59039.5,58921.0,True,2024-09-03 05:10:00+00:00,,True,2024-09-03 06:10:00+00:00,True,2024-09-03 06:25:00+00:00,False,,False,0.0,60.0,75.0,QUICK_RECLAIM,True,True,2024-09-03 05:10:00+00:00,,True,True,False,False
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 05:10:00+00:00,59790.0,59000.0,790.0,59039.5,58921.0,True,2024-09-03 05:10:00+00:00,,True,2024-09-03 06:10:00+00:00,True,2024-09-03 06:25:00+00:00,False,,False,0.0,60.0,75.0,TIME_LEFT_120,True,True,2024-09-03 05:10:00+00:00,,True,True,False,False
development,BULL,12-16,2024-09-12 12:00:00+00:00,2024-09-12 16:00:00+00:00,2024-09-12 14:15:00+00:00,58317.5,57867.0,450.5,57889.525,57821.95,True,2024-09-12 14:15:00+00:00,,False,,False,,True,2024-09-12 14:35:00+00:00,False,0.0,,,BASE,True,True,2024-09-12 14:15:00+00:00,,False,False,True,False
development,BULL,12-16,2024-09-12 12:00:00+00:00,2024-09-12 16:00:00+00:00,2024-09-12 14:15:00+00:00,58317.5,57867.0,450.5,57889.525,57821.95,True,2024-09-12 14:15:00+00:00,,False,,False,,True,2024-09-12 14:35:00+00:00,False,0.0,,,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BULL,12-16,2024-09-12 12:00:00+00:00,2024-09-12 16:00:00+00:00,2024-09-12 14:15:00+00:00,58317.5,57867.0,450.5,57889.525,57821.95,True,2024-09-12 14:15:00+00:00,,False,,False,,True,2024-09-12 14:35:00+00:00,False,0.0,,,WEAK_C10,False,False,,GATE_REJECT,False,False,False,False
