episode_id,first_sideways_ts,last_sideways_ts,partition,n_intervals,duration_hours,origin_state,exit_state,bracketed_directional,class,same_direction_resume,opposite_direction_transition,gap_or_boundary
1910,2025-10-13 20:00:00+00:00,2025-10-14 20:00:00+00:00,reference_validation,7,28,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1912,2025-10-19 16:00:00+00:00,2025-10-20 00:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1914,2025-10-21 04:00:00+00:00,2025-10-21 12:00:00+00:00,reference_validation,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1916,2025-10-22 00:00:00+00:00,2025-10-22 16:00:00+00:00,reference_validation,5,20,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1918,2025-10-23 08:00:00+00:00,2025-10-23 12:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1920,2025-10-29 00:00:00+00:00,2025-10-29 04:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1922,2025-10-29 12:00:00+00:00,2025-10-30 00:00:00+00:00,reference_validation,4,16,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1924,2025-11-02 08:00:00+00:00,2025-11-02 08:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1926,2025-11-02 16:00:00+00:00,2025-11-02 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1930,2025-11-07 20:00:00+00:00,2025-11-08 00:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1932,2025-11-09 16:00:00+00:00,2025-11-09 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1934,2025-11-11 16:00:00+00:00,2025-11-11 20:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1936,2025-11-12 12:00:00+00:00,2025-11-12 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1938,2025-11-13 08:00:00+00:00,2025-11-13 08:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1940,2025-11-23 16:00:00+00:00,2025-11-24 00:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1942,2025-11-24 12:00:00+00:00,2025-11-24 16:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1944,2025-11-25 16:00:00+00:00,2025-11-25 20:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1946,2025-11-26 12:00:00+00:00,2025-11-26 16:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1948,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1950,2025-12-02 16:00:00+00:00,2025-12-02 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1952,2025-12-05 12:00:00+00:00,2025-12-05 16:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1954,2025-12-07 20:00:00+00:00,2025-12-08 00:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1956,2025-12-08 16:00:00+00:00,2025-12-08 20:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1958,2025-12-09 04:00:00+00:00,2025-12-09 12:00:00+00:00,reference_validation,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1960,2025-12-11 04:00:00+00:00,2025-12-11 04:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1962,2025-12-12 00:00:00+00:00,2025-12-12 00:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1964,2025-12-12 16:00:00+00:00,2025-12-12 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1966,2025-12-18 16:00:00+00:00,2025-12-18 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1968,2025-12-19 08:00:00+00:00,2025-12-19 12:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1970,2025-12-22 20:00:00+00:00,2025-12-22 20:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1972,2025-12-23 04:00:00+00:00,2025-12-23 08:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1974,2025-12-25 04:00:00+00:00,2025-12-25 08:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1976,2025-12-25 16:00:00+00:00,2025-12-25 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1980,2025-12-26 16:00:00+00:00,2025-12-26 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1982,2025-12-28 00:00:00+00:00,2025-12-28 12:00:00+00:00,reference_validation,4,16,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1986,2025-12-29 12:00:00+00:00,2025-12-29 20:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1988,2025-12-30 12:00:00+00:00,2025-12-30 12:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1990,2025-12-31 16:00:00+00:00,2025-12-31 20:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1992,2026-01-01 12:00:00+00:00,2026-01-01 16:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1994,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1996,2026-01-07 12:00:00+00:00,2026-01-07 16:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1998,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2000,2026-01-12 12:00:00+00:00,2026-01-12 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2002,2026-01-16 16:00:00+00:00,2026-01-16 20:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2004,2026-01-17 08:00:00+00:00,2026-01-17 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2006,2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2008,2026-01-18 08:00:00+00:00,2026-01-18 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2010,2026-01-18 16:00:00+00:00,2026-01-18 16:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2013,2026-01-27 04:00:00+00:00,2026-01-27 04:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2015,2026-01-27 20:00:00+00:00,2026-01-28 00:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2017,2026-01-29 04:00:00+00:00,2026-01-29 08:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2019,2026-02-06 20:00:00+00:00,2026-02-07 04:00:00+00:00,reference_validation,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2021,2026-02-08 12:00:00+00:00,2026-02-08 16:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2025,2026-02-10 00:00:00+00:00,2026-02-10 00:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2027,2026-02-13 16:00:00+00:00,2026-02-13 20:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2029,2026-02-15 16:00:00+00:00,2026-02-16 04:00:00+00:00,reference_validation,4,16,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2031,2026-02-17 00:00:00+00:00,2026-02-17 00:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2033,2026-02-20 08:00:00+00:00,2026-02-20 08:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2035,2026-02-20 16:00:00+00:00,2026-02-20 20:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2037,2026-02-22 16:00:00+00:00,2026-02-23 00:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2039,2026-02-25 04:00:00+00:00,2026-02-25 04:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2041,2026-02-25 12:00:00+00:00,2026-02-25 16:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2043,2026-02-27 12:00:00+00:00,2026-02-27 16:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2045,2026-02-28 20:00:00+00:00,2026-03-01 00:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2047,2026-03-01 20:00:00+00:00,2026-03-01 20:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2050,2026-03-02 08:00:00+00:00,2026-03-02 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2052,2026-03-03 12:00:00+00:00,2026-03-03 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2054,2026-03-06 12:00:00+00:00,2026-03-06 16:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2056,2026-03-09 16:00:00+00:00,2026-03-09 20:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2058,2026-03-11 12:00:00+00:00,2026-03-11 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2060,2026-03-12 04:00:00+00:00,2026-03-12 04:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2062,2026-03-14 08:00:00+00:00,2026-03-14 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2064,2026-03-14 16:00:00+00:00,2026-03-14 16:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2066,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2068,2026-03-23 12:00:00+00:00,2026-03-23 20:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2070,2026-03-24 16:00:00+00:00,2026-03-24 20:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2072,2026-03-26 08:00:00+00:00,2026-03-26 08:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2074,2026-03-30 04:00:00+00:00,2026-03-30 16:00:00+00:00,reference_validation,4,16,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2076,2026-03-31 04:00:00+00:00,2026-03-31 08:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2078,2026-03-31 20:00:00+00:00,2026-03-31 20:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2080,2026-04-02 04:00:00+00:00,2026-04-02 04:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2082,2026-04-04 12:00:00+00:00,2026-04-04 20:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2084,2026-04-05 04:00:00+00:00,2026-04-05 04:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2086,2026-04-05 16:00:00+00:00,2026-04-05 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2088,2026-04-07 12:00:00+00:00,2026-04-07 16:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2090,2026-04-12 04:00:00+00:00,2026-04-12 12:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2092,2026-04-13 16:00:00+00:00,2026-04-13 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2094,2026-04-18 20:00:00+00:00,2026-04-18 20:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2096,2026-04-19 04:00:00+00:00,2026-04-19 12:00:00+00:00,reference_validation,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2099,2026-04-20 16:00:00+00:00,2026-04-20 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2101,2026-04-21 20:00:00+00:00,2026-04-21 20:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2103,2026-04-25 00:00:00+00:00,2026-04-25 00:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2105,2026-04-25 08:00:00+00:00,2026-04-25 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2107,2026-04-25 16:00:00+00:00,2026-04-25 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2112,2026-04-27 08:00:00+00:00,2026-04-27 12:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2114,2026-04-29 12:00:00+00:00,2026-04-29 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2116,2026-05-01 04:00:00+00:00,2026-05-01 04:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2118,2026-05-07 16:00:00+00:00,2026-05-07 20:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2120,2026-05-09 04:00:00+00:00,2026-05-09 04:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2122,2026-05-09 12:00:00+00:00,2026-05-09 16:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2124,2026-05-11 04:00:00+00:00,2026-05-11 08:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2126,2026-05-12 04:00:00+00:00,2026-05-12 12:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2128,2026-05-13 04:00:00+00:00,2026-05-13 08:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2130,2026-05-14 16:00:00+00:00,2026-05-14 20:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2133,2026-05-20 12:00:00+00:00,2026-05-21 00:00:00+00:00,reference_validation,4,16,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2135,2026-05-21 12:00:00+00:00,2026-05-21 12:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2138,2026-05-22 08:00:00+00:00,2026-05-22 12:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2140,2026-05-24 00:00:00+00:00,2026-05-24 12:00:00+00:00,reference_validation,4,16,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2142,2026-05-24 20:00:00+00:00,2026-05-24 20:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2144,2026-05-26 04:00:00+00:00,2026-05-26 08:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2146,2026-05-26 16:00:00+00:00,2026-05-26 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2148,2026-05-31 04:00:00+00:00,2026-05-31 04:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2150,2026-06-07 12:00:00+00:00,2026-06-07 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2152,2026-06-08 00:00:00+00:00,2026-06-08 08:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2154,2026-06-09 04:00:00+00:00,2026-06-09 04:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2156,2026-06-09 12:00:00+00:00,2026-06-09 12:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2158,2026-06-10 16:00:00+00:00,2026-06-10 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2160,2026-06-11 04:00:00+00:00,2026-06-11 08:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2162,2026-06-17 12:00:00+00:00,2026-06-17 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2165,2026-06-20 16:00:00+00:00,2026-06-20 20:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2169,2026-06-23 00:00:00+00:00,2026-06-23 04:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2171,2026-06-27 16:00:00+00:00,2026-06-27 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2173,2026-06-29 20:00:00+00:00,2026-06-30 00:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2175,2026-07-01 16:00:00+00:00,2026-07-02 00:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2177,2026-07-06 12:00:00+00:00,2026-07-06 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2179,2026-07-08 04:00:00+00:00,2026-07-08 08:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2181,2026-07-09 08:00:00+00:00,2026-07-09 16:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2183,2026-07-13 00:00:00+00:00,2026-07-13 00:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2185,2026-07-14 16:00:00+00:00,2026-07-14 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2187,2026-07-17 00:00:00+00:00,2026-07-17 00:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2189,2026-07-17 20:00:00+00:00,2026-07-18 12:00:00+00:00,reference_validation,5,20,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2191,2026-07-20 08:00:00+00:00,2026-07-20 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2193,2026-07-23 04:00:00+00:00,2026-07-23 12:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2195,2026-07-24 08:00:00+00:00,2026-07-24 08:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2197,2026-07-26 16:00:00+00:00,2026-07-26 20:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2199,2026-07-27 16:00:00+00:00,2026-07-27 16:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
2202,2026-07-29 08:00:00+00:00,2026-07-29 12:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2205,2026-07-31 08:00:00+00:00,2026-07-31 08:00:00+00:00,,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2207,2026-08-02 04:00:00+00:00,2026-08-02 08:00:00+00:00,august,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2209,2026-08-02 20:00:00+00:00,2026-08-03 00:00:00+00:00,august,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2211,2026-08-03 16:00:00+00:00,2026-08-03 20:00:00+00:00,august,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
2213,2026-08-10 16:00:00+00:00,2026-08-10 16:00:00+00:00,august,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
2215,2026-08-12 12:00:00+00:00,2026-08-12 12:00:00+00:00,august,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
2217,2026-08-17 04:00:00+00:00,2026-08-17 04:00:00+00:00,august,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
