partition,transition,date_utc,side,k,opp_visits_at_signal,signal_bar_start,signal_ts,previous_session_high,previous_session_low,range,active_session_end,structural_outcome,breakout_side,breakout_ts,minutes_to_terminal
reference_validation,LONDON_TO_NEWYORK,2025-01-21,LONG,1,0,2025-01-21 14:20:00+00:00,2025-01-21 14:25:00+00:00,3326.56,3233.34,93.2199999999998,2025-01-21 20:00:00+00:00,TARGET_BREAK,HIGH,2025-01-21 14:30:00+00:00,5.0
reference_validation,LONDON_TO_NEWYORK,2025-01-23,LONG,1,0,2025-01-23 13:40:00+00:00,2025-01-23 13:45:00+00:00,3232.43,3187.2,45.23000000000002,2025-01-23 20:00:00+00:00,TARGET_BREAK,HIGH,2025-01-23 13:50:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-01-30,LONG,1,0,2025-01-30 09:20:00+00:00,2025-01-30 09:25:00+00:00,3214.85,3089.0,125.84999999999991,2025-01-30 13:30:00+00:00,TARGET_BREAK,HIGH,2025-01-30 09:40:00+00:00,15.0
reference_validation,LONDON_TO_NEWYORK,2025-01-30,LONG,1,0,2025-01-30 13:30:00+00:00,2025-01-30 13:35:00+00:00,3261.66,3180.0,81.65999999999985,2025-01-30 20:00:00+00:00,TARGET_BREAK,HIGH,2025-01-30 14:00:00+00:00,25.0
reference_validation,LONDON_TO_NEWYORK,2025-01-31,LONG,1,0,2025-01-31 14:20:00+00:00,2025-01-31 14:25:00+00:00,3364.38,3232.05,132.32999999999993,2025-01-31 20:00:00+00:00,TARGET_BREAK,HIGH,2025-01-31 15:25:00+00:00,60.0
reference_validation,LONDON_TO_NEWYORK,2025-01-31,LONG,2,0,2025-01-31 14:30:00+00:00,2025-01-31 14:35:00+00:00,3364.38,3232.05,132.32999999999993,2025-01-31 20:00:00+00:00,TARGET_BREAK,HIGH,2025-01-31 15:25:00+00:00,50.0
reference_validation,LONDON_TO_NEWYORK,2025-01-31,LONG,3,0,2025-01-31 14:40:00+00:00,2025-01-31 14:45:00+00:00,3364.38,3232.05,132.32999999999993,2025-01-31 20:00:00+00:00,TARGET_BREAK,HIGH,2025-01-31 15:25:00+00:00,40.0
reference_validation,LONDON_TO_NEWYORK,2025-02-04,LONG,1,0,2025-02-04 13:30:00+00:00,2025-02-04 13:35:00+00:00,2832.7,2675.28,157.41999999999962,2025-02-04 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-04 14:40:00+00:00,65.0
reference_validation,LONDON_TO_NEWYORK,2025-02-04,LONG,2,0,2025-02-04 14:30:00+00:00,2025-02-04 14:35:00+00:00,2832.7,2675.28,157.41999999999962,2025-02-04 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-04 14:40:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-02-06,LONG,1,0,2025-02-06 09:55:00+00:00,2025-02-06 10:00:00+00:00,2854.95,2753.65,101.29999999999973,2025-02-06 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-02-07,LONG,1,0,2025-02-07 08:45:00+00:00,2025-02-07 08:50:00+00:00,2738.99,2666.7,72.28999999999996,2025-02-07 13:30:00+00:00,TARGET_BREAK,HIGH,2025-02-07 10:05:00+00:00,75.0
reference_validation,ASIA_TO_LONDON,2025-02-07,LONG,2,0,2025-02-07 09:20:00+00:00,2025-02-07 09:25:00+00:00,2738.99,2666.7,72.28999999999996,2025-02-07 13:30:00+00:00,TARGET_BREAK,HIGH,2025-02-07 10:05:00+00:00,40.0
reference_validation,ASIA_TO_LONDON,2025-02-07,LONG,3,0,2025-02-07 09:55:00+00:00,2025-02-07 10:00:00+00:00,2738.99,2666.7,72.28999999999996,2025-02-07 13:30:00+00:00,TARGET_BREAK,HIGH,2025-02-07 10:05:00+00:00,5.0
reference_validation,LONDON_TO_NEWYORK,2025-02-07,LONG,1,0,2025-02-07 13:40:00+00:00,2025-02-07 13:45:00+00:00,2770.08,2703.69,66.38999999999987,2025-02-07 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-07 14:00:00+00:00,15.0
reference_validation,ASIA_TO_LONDON,2025-02-10,LONG,1,0,2025-02-10 10:10:00+00:00,2025-02-10 10:15:00+00:00,2659.92,2556.91,103.01000000000022,2025-02-10 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-02-10,LONG,2,0,2025-02-10 12:25:00+00:00,2025-02-10 12:30:00+00:00,2659.92,2556.91,103.01000000000022,2025-02-10 13:30:00+00:00,NO_BREAK,,,
reference_validation,LONDON_TO_NEWYORK,2025-02-14,LONG,1,0,2025-02-14 14:45:00+00:00,2025-02-14 14:50:00+00:00,2715.76,2676.33,39.43000000000029,2025-02-14 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-14 14:55:00+00:00,5.0
reference_validation,LONDON_TO_NEWYORK,2025-02-17,LONG,1,0,2025-02-17 13:50:00+00:00,2025-02-17 13:55:00+00:00,2779.59,2675.39,104.20000000000027,2025-02-17 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-17 14:05:00+00:00,10.0
reference_validation,LONDON_TO_NEWYORK,2025-02-18,LONG,1,0,2025-02-18 14:00:00+00:00,2025-02-18 14:05:00+00:00,2710.0,2651.42,58.57999999999993,2025-02-18 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-18 14:15:00+00:00,10.0
reference_validation,ASIA_TO_LONDON,2025-02-19,LONG,1,0,2025-02-19 08:05:00+00:00,2025-02-19 08:10:00+00:00,2716.62,2654.82,61.79999999999973,2025-02-19 13:30:00+00:00,TARGET_BREAK,HIGH,2025-02-19 08:30:00+00:00,20.0
reference_validation,LONDON_TO_NEWYORK,2025-02-20,LONG,1,0,2025-02-20 13:30:00+00:00,2025-02-20 13:35:00+00:00,2746.0,2723.72,22.2800000000002,2025-02-20 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-20 14:05:00+00:00,30.0
reference_validation,LONDON_TO_NEWYORK,2025-02-21,LONG,1,0,2025-02-21 13:40:00+00:00,2025-02-21 13:45:00+00:00,2843.75,2746.55,97.19999999999982,2025-02-21 20:00:00+00:00,OPPOSITE_BREAK,LOW,2025-02-21 15:40:00+00:00,115.0
reference_validation,LONDON_TO_NEWYORK,2025-02-25,LONG,1,0,2025-02-25 19:40:00+00:00,2025-02-25 19:45:00+00:00,2448.0,2355.36,92.63999999999987,2025-02-25 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-25 19:50:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-02-27,LONG,1,0,2025-02-27 10:35:00+00:00,2025-02-27 10:40:00+00:00,2373.16,2302.01,71.14999999999964,2025-02-27 13:30:00+00:00,TARGET_BREAK,HIGH,2025-02-27 11:00:00+00:00,20.0
reference_validation,LONDON_TO_NEWYORK,2025-02-28,LONG,1,0,2025-02-28 13:30:00+00:00,2025-02-28 13:35:00+00:00,2151.06,2074.61,76.44999999999982,2025-02-28 20:00:00+00:00,TARGET_BREAK,HIGH,2025-02-28 13:45:00+00:00,10.0
reference_validation,LONDON_TO_NEWYORK,2025-03-03,LONG,1,0,2025-03-03 13:40:00+00:00,2025-03-03 13:45:00+00:00,2386.99,2321.0,65.98999999999978,2025-03-03 20:00:00+00:00,OPPOSITE_BREAK,LOW,2025-03-03 14:55:00+00:00,70.0
reference_validation,ASIA_TO_LONDON,2025-03-05,LONG,1,0,2025-03-05 08:05:00+00:00,2025-03-05 08:10:00+00:00,2212.29,2153.7,58.590000000000146,2025-03-05 13:30:00+00:00,TARGET_BREAK,HIGH,2025-03-05 08:15:00+00:00,5.0
reference_validation,LONDON_TO_NEWYORK,2025-03-07,LONG,1,0,2025-03-07 13:30:00+00:00,2025-03-07 13:35:00+00:00,2209.94,2164.37,45.570000000000164,2025-03-07 20:00:00+00:00,TARGET_BREAK,HIGH,2025-03-07 13:40:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-03-11,LONG,1,0,2025-03-11 08:05:00+00:00,2025-03-11 08:10:00+00:00,1913.49,1752.5,160.99,2025-03-11 13:30:00+00:00,TARGET_BREAK,HIGH,2025-03-11 09:05:00+00:00,55.0
reference_validation,ASIA_TO_LONDON,2025-03-11,LONG,2,0,2025-03-11 08:45:00+00:00,2025-03-11 08:50:00+00:00,1913.49,1752.5,160.99,2025-03-11 13:30:00+00:00,TARGET_BREAK,HIGH,2025-03-11 09:05:00+00:00,15.0
reference_validation,ASIA_TO_LONDON,2025-03-12,LONG,1,0,2025-03-12 08:50:00+00:00,2025-03-12 08:55:00+00:00,1932.0,1851.33,80.67000000000007,2025-03-12 13:30:00+00:00,TARGET_BREAK,HIGH,2025-03-12 09:05:00+00:00,10.0
reference_validation,ASIA_TO_LONDON,2025-03-13,LONG,1,2,2025-03-13 12:30:00+00:00,2025-03-13 12:35:00+00:00,1916.54,1856.93,59.6099999999999,2025-03-13 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-03-14,LONG,1,0,2025-03-14 10:40:00+00:00,2025-03-14 10:45:00+00:00,1904.94,1860.41,44.52999999999997,2025-03-14 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-03-14,LONG,2,0,2025-03-14 11:35:00+00:00,2025-03-14 11:40:00+00:00,1904.94,1860.41,44.52999999999997,2025-03-14 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-03-14,LONG,3,0,2025-03-14 12:20:00+00:00,2025-03-14 12:25:00+00:00,1904.94,1860.41,44.52999999999997,2025-03-14 13:30:00+00:00,NO_BREAK,,,
reference_validation,LONDON_TO_NEWYORK,2025-03-14,LONG,1,0,2025-03-14 13:30:00+00:00,2025-03-14 13:35:00+00:00,1908.2,1888.45,19.75,2025-03-14 20:00:00+00:00,TARGET_BREAK,HIGH,2025-03-14 13:55:00+00:00,20.0
reference_validation,ASIA_TO_LONDON,2025-03-17,LONG,1,0,2025-03-17 10:20:00+00:00,2025-03-17 10:25:00+00:00,1914.88,1878.66,36.22000000000003,2025-03-17 13:30:00+00:00,TARGET_BREAK,HIGH,2025-03-17 12:35:00+00:00,130.0
reference_validation,ASIA_TO_LONDON,2025-03-17,LONG,2,0,2025-03-17 10:45:00+00:00,2025-03-17 10:50:00+00:00,1914.88,1878.66,36.22000000000003,2025-03-17 13:30:00+00:00,TARGET_BREAK,HIGH,2025-03-17 12:35:00+00:00,105.0
reference_validation,ASIA_TO_LONDON,2025-03-17,LONG,3,0,2025-03-17 11:15:00+00:00,2025-03-17 11:20:00+00:00,1914.88,1878.66,36.22000000000003,2025-03-17 13:30:00+00:00,TARGET_BREAK,HIGH,2025-03-17 12:35:00+00:00,75.0
reference_validation,LONDON_TO_NEWYORK,2025-03-25,LONG,1,0,2025-03-25 13:30:00+00:00,2025-03-25 13:35:00+00:00,2074.53,2052.33,22.200000000000273,2025-03-25 20:00:00+00:00,TARGET_BREAK,HIGH,2025-03-25 14:40:00+00:00,65.0
reference_validation,LONDON_TO_NEWYORK,2025-03-25,LONG,2,2,2025-03-25 14:30:00+00:00,2025-03-25 14:35:00+00:00,2074.53,2052.33,22.200000000000273,2025-03-25 20:00:00+00:00,TARGET_BREAK,HIGH,2025-03-25 14:40:00+00:00,5.0
reference_validation,LONDON_TO_NEWYORK,2025-03-31,LONG,1,0,2025-03-31 14:50:00+00:00,2025-03-31 14:55:00+00:00,1845.78,1776.56,69.22000000000003,2025-03-31 20:00:00+00:00,TARGET_BREAK,HIGH,2025-03-31 15:05:00+00:00,10.0
reference_validation,LONDON_TO_NEWYORK,2025-04-02,LONG,1,1,2025-04-02 13:45:00+00:00,2025-04-02 13:50:00+00:00,1887.23,1856.89,30.339999999999918,2025-04-02 20:00:00+00:00,TARGET_BREAK,HIGH,2025-04-02 15:10:00+00:00,80.0
reference_validation,ASIA_TO_LONDON,2025-04-09,LONG,1,0,2025-04-09 10:55:00+00:00,2025-04-09 11:00:00+00:00,1491.68,1384.0,107.68000000000006,2025-04-09 13:30:00+00:00,NO_BREAK,,,
reference_validation,LONDON_TO_NEWYORK,2025-04-09,LONG,1,0,2025-04-09 13:50:00+00:00,2025-04-09 13:55:00+00:00,1496.0,1439.03,56.97000000000003,2025-04-09 20:00:00+00:00,TARGET_BREAK,HIGH,2025-04-09 16:35:00+00:00,160.0
reference_validation,LONDON_TO_NEWYORK,2025-04-09,LONG,2,0,2025-04-09 14:00:00+00:00,2025-04-09 14:05:00+00:00,1496.0,1439.03,56.97000000000003,2025-04-09 20:00:00+00:00,TARGET_BREAK,HIGH,2025-04-09 16:35:00+00:00,150.0
reference_validation,LONDON_TO_NEWYORK,2025-04-09,LONG,3,0,2025-04-09 14:30:00+00:00,2025-04-09 14:35:00+00:00,1496.0,1439.03,56.97000000000003,2025-04-09 20:00:00+00:00,TARGET_BREAK,HIGH,2025-04-09 16:35:00+00:00,120.0
reference_validation,ASIA_TO_LONDON,2025-04-11,LONG,1,0,2025-04-11 08:05:00+00:00,2025-04-11 08:10:00+00:00,1561.95,1503.63,58.319999999999936,2025-04-11 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-11 09:35:00+00:00,85.0
reference_validation,ASIA_TO_LONDON,2025-04-11,LONG,2,0,2025-04-11 08:35:00+00:00,2025-04-11 08:40:00+00:00,1561.95,1503.63,58.319999999999936,2025-04-11 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-11 09:35:00+00:00,55.0
reference_validation,ASIA_TO_LONDON,2025-04-11,LONG,3,0,2025-04-11 09:25:00+00:00,2025-04-11 09:30:00+00:00,1561.95,1503.63,58.319999999999936,2025-04-11 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-11 09:35:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-04-14,LONG,1,0,2025-04-14 10:20:00+00:00,2025-04-14 10:25:00+00:00,1659.81,1594.73,65.07999999999993,2025-04-14 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-14 10:30:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-04-15,LONG,1,0,2025-04-15 08:00:00+00:00,2025-04-15 08:05:00+00:00,1648.0,1613.65,34.34999999999991,2025-04-15 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-15 09:20:00+00:00,75.0
reference_validation,ASIA_TO_LONDON,2025-04-23,LONG,1,0,2025-04-23 12:10:00+00:00,2025-04-23 12:15:00+00:00,1817.98,1744.3,73.68000000000006,2025-04-23 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-04-23,LONG,2,0,2025-04-23 12:25:00+00:00,2025-04-23 12:30:00+00:00,1817.98,1744.3,73.68000000000006,2025-04-23 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-04-23,LONG,3,0,2025-04-23 13:15:00+00:00,2025-04-23 13:20:00+00:00,1817.98,1744.3,73.68000000000006,2025-04-23 13:30:00+00:00,NO_BREAK,,,
reference_validation,LONDON_TO_NEWYORK,2025-04-24,LONG,1,0,2025-04-24 13:30:00+00:00,2025-04-24 13:35:00+00:00,1759.88,1721.22,38.66000000000008,2025-04-24 20:00:00+00:00,TARGET_BREAK,HIGH,2025-04-24 14:05:00+00:00,30.0
reference_validation,ASIA_TO_LONDON,2025-04-25,LONG,1,0,2025-04-25 09:55:00+00:00,2025-04-25 10:00:00+00:00,1789.88,1737.4,52.48000000000002,2025-04-25 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-25 12:15:00+00:00,135.0
reference_validation,ASIA_TO_LONDON,2025-04-25,LONG,2,0,2025-04-25 12:00:00+00:00,2025-04-25 12:05:00+00:00,1789.88,1737.4,52.48000000000002,2025-04-25 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-25 12:15:00+00:00,10.0
reference_validation,LONDON_TO_NEWYORK,2025-04-25,LONG,1,1,2025-04-25 14:45:00+00:00,2025-04-25 14:50:00+00:00,1802.0,1763.02,38.98000000000002,2025-04-25 20:00:00+00:00,TARGET_BREAK,HIGH,2025-04-25 14:55:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-04-28,LONG,1,0,2025-04-28 09:00:00+00:00,2025-04-28 09:05:00+00:00,1811.82,1750.99,60.82999999999993,2025-04-28 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-28 10:45:00+00:00,100.0
reference_validation,ASIA_TO_LONDON,2025-04-28,LONG,2,0,2025-04-28 09:25:00+00:00,2025-04-28 09:30:00+00:00,1811.82,1750.99,60.82999999999993,2025-04-28 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-28 10:45:00+00:00,75.0
reference_validation,ASIA_TO_LONDON,2025-04-30,LONG,1,0,2025-04-30 11:35:00+00:00,2025-04-30 11:40:00+00:00,1812.48,1787.72,24.75999999999999,2025-04-30 13:30:00+00:00,TARGET_BREAK,HIGH,2025-04-30 11:45:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-05-01,LONG,1,0,2025-05-01 08:30:00+00:00,2025-05-01 08:35:00+00:00,1818.18,1791.55,26.63000000000011,2025-05-01 13:30:00+00:00,TARGET_BREAK,HIGH,2025-05-01 09:35:00+00:00,60.0
reference_validation,ASIA_TO_LONDON,2025-05-01,LONG,2,0,2025-05-01 08:50:00+00:00,2025-05-01 08:55:00+00:00,1818.18,1791.55,26.63000000000011,2025-05-01 13:30:00+00:00,TARGET_BREAK,HIGH,2025-05-01 09:35:00+00:00,40.0
reference_validation,ASIA_TO_LONDON,2025-05-01,LONG,3,0,2025-05-01 09:20:00+00:00,2025-05-01 09:25:00+00:00,1818.18,1791.55,26.63000000000011,2025-05-01 13:30:00+00:00,TARGET_BREAK,HIGH,2025-05-01 09:35:00+00:00,10.0
reference_validation,ASIA_TO_LONDON,2025-05-05,LONG,1,0,2025-05-05 08:35:00+00:00,2025-05-05 08:40:00+00:00,1829.07,1780.02,49.049999999999955,2025-05-05 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-05-05,LONG,2,0,2025-05-05 08:45:00+00:00,2025-05-05 08:50:00+00:00,1829.07,1780.02,49.049999999999955,2025-05-05 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-05-05,LONG,3,0,2025-05-05 09:00:00+00:00,2025-05-05 09:05:00+00:00,1829.07,1780.02,49.049999999999955,2025-05-05 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-05-08,LONG,1,0,2025-05-08 08:45:00+00:00,2025-05-08 08:50:00+00:00,1944.0,1807.72,136.27999999999997,2025-05-08 13:30:00+00:00,TARGET_BREAK,HIGH,2025-05-08 10:25:00+00:00,95.0
reference_validation,ASIA_TO_LONDON,2025-05-08,LONG,2,0,2025-05-08 10:00:00+00:00,2025-05-08 10:05:00+00:00,1944.0,1807.72,136.27999999999997,2025-05-08 13:30:00+00:00,TARGET_BREAK,HIGH,2025-05-08 10:25:00+00:00,20.0
reference_validation,ASIA_TO_LONDON,2025-05-08,LONG,3,0,2025-05-08 10:15:00+00:00,2025-05-08 10:20:00+00:00,1944.0,1807.72,136.27999999999997,2025-05-08 13:30:00+00:00,TARGET_BREAK,HIGH,2025-05-08 10:25:00+00:00,5.0
reference_validation,LONDON_TO_NEWYORK,2025-05-08,LONG,1,0,2025-05-08 13:35:00+00:00,2025-05-08 13:40:00+00:00,1976.56,1925.0,51.559999999999945,2025-05-08 20:00:00+00:00,TARGET_BREAK,HIGH,2025-05-08 14:05:00+00:00,25.0
reference_validation,LONDON_TO_NEWYORK,2025-05-08,LONG,2,0,2025-05-08 13:55:00+00:00,2025-05-08 14:00:00+00:00,1976.56,1925.0,51.559999999999945,2025-05-08 20:00:00+00:00,TARGET_BREAK,HIGH,2025-05-08 14:05:00+00:00,5.0
reference_validation,LONDON_TO_NEWYORK,2025-05-13,LONG,1,0,2025-05-13 13:30:00+00:00,2025-05-13 13:35:00+00:00,2550.0,2450.57,99.42999999999984,2025-05-13 20:00:00+00:00,TARGET_BREAK,HIGH,2025-05-13 13:40:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-05-16,LONG,1,0,2025-05-16 10:10:00+00:00,2025-05-16 10:15:00+00:00,2619.39,2533.15,86.23999999999978,2025-05-16 13:30:00+00:00,TARGET_BREAK,HIGH,2025-05-16 10:35:00+00:00,20.0
reference_validation,LONDON_TO_NEWYORK,2025-05-21,LONG,1,0,2025-05-21 14:20:00+00:00,2025-05-21 14:25:00+00:00,2561.48,2513.21,48.26999999999998,2025-05-21 20:00:00+00:00,TARGET_BREAK,HIGH,2025-05-21 14:55:00+00:00,30.0
reference_validation,LONDON_TO_NEWYORK,2025-05-27,LONG,1,0,2025-05-27 16:45:00+00:00,2025-05-27 16:50:00+00:00,2683.76,2606.7,77.0600000000004,2025-05-27 20:00:00+00:00,TARGET_BREAK,HIGH,2025-05-27 17:10:00+00:00,20.0
reference_validation,LONDON_TO_NEWYORK,2025-06-03,LONG,1,0,2025-06-03 13:45:00+00:00,2025-06-03 13:50:00+00:00,2627.89,2593.47,34.42000000000007,2025-06-03 20:00:00+00:00,TARGET_BREAK,HIGH,2025-06-03 14:25:00+00:00,35.0
reference_validation,LONDON_TO_NEWYORK,2025-06-03,LONG,2,0,2025-06-03 13:55:00+00:00,2025-06-03 14:00:00+00:00,2627.89,2593.47,34.42000000000007,2025-06-03 20:00:00+00:00,TARGET_BREAK,HIGH,2025-06-03 14:25:00+00:00,25.0
reference_validation,LONDON_TO_NEWYORK,2025-06-03,LONG,3,0,2025-06-03 14:15:00+00:00,2025-06-03 14:20:00+00:00,2627.89,2593.47,34.42000000000007,2025-06-03 20:00:00+00:00,TARGET_BREAK,HIGH,2025-06-03 14:25:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-06-04,LONG,1,0,2025-06-04 08:15:00+00:00,2025-06-04 08:20:00+00:00,2644.17,2582.41,61.76000000000022,2025-06-04 13:30:00+00:00,TARGET_BREAK,HIGH,2025-06-04 09:55:00+00:00,95.0
reference_validation,ASIA_TO_LONDON,2025-06-04,LONG,2,0,2025-06-04 08:25:00+00:00,2025-06-04 08:30:00+00:00,2644.17,2582.41,61.76000000000022,2025-06-04 13:30:00+00:00,TARGET_BREAK,HIGH,2025-06-04 09:55:00+00:00,85.0
reference_validation,LONDON_TO_NEWYORK,2025-06-06,LONG,1,0,2025-06-06 13:40:00+00:00,2025-06-06 13:45:00+00:00,2499.94,2452.71,47.23000000000002,2025-06-06 20:00:00+00:00,TARGET_BREAK,HIGH,2025-06-06 13:50:00+00:00,5.0
reference_validation,LONDON_TO_NEWYORK,2025-06-12,LONG,1,0,2025-06-12 14:10:00+00:00,2025-06-12 14:15:00+00:00,2760.94,2710.78,50.159999999999854,2025-06-12 20:00:00+00:00,TARGET_BREAK,HIGH,2025-06-12 14:20:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-06-18,LONG,1,0,2025-06-18 08:10:00+00:00,2025-06-18 08:15:00+00:00,2545.1,2505.0,40.09999999999991,2025-06-18 13:30:00+00:00,OPPOSITE_BREAK,LOW,2025-06-18 10:50:00+00:00,155.0
reference_validation,LONDON_TO_NEWYORK,2025-06-24,LONG,1,0,2025-06-24 15:50:00+00:00,2025-06-24 15:55:00+00:00,2450.0,2374.9,75.09999999999991,2025-06-24 20:00:00+00:00,TARGET_BREAK,HIGH,2025-06-24 16:45:00+00:00,50.0
reference_validation,ASIA_TO_LONDON,2025-06-27,LONG,1,0,2025-06-27 08:45:00+00:00,2025-06-27 08:50:00+00:00,2458.88,2377.0,81.88000000000011,2025-06-27 13:30:00+00:00,TARGET_BREAK,HIGH,2025-06-27 10:00:00+00:00,70.0
reference_validation,ASIA_TO_LONDON,2025-06-27,LONG,2,0,2025-06-27 09:50:00+00:00,2025-06-27 09:55:00+00:00,2458.88,2377.0,81.88000000000011,2025-06-27 13:30:00+00:00,TARGET_BREAK,HIGH,2025-06-27 10:00:00+00:00,5.0
reference_validation,ASIA_TO_LONDON,2025-07-02,LONG,1,0,2025-07-02 08:20:00+00:00,2025-07-02 08:25:00+00:00,2453.53,2367.53,86.0,2025-07-02 13:30:00+00:00,TARGET_BREAK,HIGH,2025-07-02 11:10:00+00:00,165.0
reference_validation,ASIA_TO_LONDON,2025-07-03,LONG,1,0,2025-07-03 08:05:00+00:00,2025-07-03 08:10:00+00:00,2604.84,2555.25,49.590000000000146,2025-07-03 13:30:00+00:00,TARGET_BREAK,HIGH,2025-07-03 09:40:00+00:00,90.0
reference_validation,ASIA_TO_LONDON,2025-07-14,LONG,1,0,2025-07-14 09:40:00+00:00,2025-07-14 09:45:00+00:00,3066.0,2961.44,104.55999999999995,2025-07-14 13:30:00+00:00,TARGET_BREAK,HIGH,2025-07-14 10:35:00+00:00,50.0
reference_validation,ASIA_TO_LONDON,2025-07-15,LONG,1,0,2025-07-15 13:05:00+00:00,2025-07-15 13:10:00+00:00,3022.5,2930.99,91.51000000000022,2025-07-15 13:30:00+00:00,TARGET_BREAK,HIGH,2025-07-15 13:30:00+00:00,20.0
reference_validation,LONDON_TO_NEWYORK,2025-07-15,LONG,1,0,2025-07-15 13:30:00+00:00,2025-07-15 13:35:00+00:00,3033.95,2958.0,75.94999999999982,2025-07-15 20:00:00+00:00,TARGET_BREAK,HIGH,2025-07-15 13:45:00+00:00,10.0
reference_validation,ASIA_TO_LONDON,2025-07-16,LONG,1,0,2025-07-16 12:45:00+00:00,2025-07-16 12:50:00+00:00,3174.0,3099.6,74.40000000000009,2025-07-16 13:30:00+00:00,TARGET_BREAK,HIGH,2025-07-16 13:10:00+00:00,20.0
reference_validation,LONDON_TO_NEWYORK,2025-07-16,LONG,1,0,2025-07-16 13:45:00+00:00,2025-07-16 13:50:00+00:00,3188.69,3143.0,45.690000000000055,2025-07-16 20:00:00+00:00,TARGET_BREAK,HIGH,2025-07-16 14:00:00+00:00,10.0
reference_validation,LONDON_TO_NEWYORK,2025-07-18,LONG,1,0,2025-07-18 13:45:00+00:00,2025-07-18 13:50:00+00:00,3654.99,3584.0,70.98999999999978,2025-07-18 20:00:00+00:00,TARGET_BREAK,HIGH,2025-07-18 14:10:00+00:00,20.0
reference_validation,ASIA_TO_LONDON,2025-07-29,LONG,1,0,2025-07-29 08:00:00+00:00,2025-07-29 08:05:00+00:00,3879.57,3727.21,152.36000000000013,2025-07-29 13:30:00+00:00,NO_BREAK,,,
reference_validation,ASIA_TO_LONDON,2025-07-29,LONG,2,0,2025-07-29 08:40:00+00:00,2025-07-29 08:45:00+00:00,3879.57,3727.21,152.36000000000013,2025-07-29 13:30:00+00:00,NO_BREAK,,,
reference_validation,LONDON_TO_NEWYORK,2025-07-30,LONG,1,0,2025-07-30 14:50:00+00:00,2025-07-30 14:55:00+00:00,3824.26,3742.0,82.26000000000022,2025-07-30 20:00:00+00:00,OPPOSITE_BREAK,LOW,2025-07-30 19:00:00+00:00,245.0
reference_validation,ASIA_TO_LONDON,2025-08-04,LONG,1,0,2025-08-04 13:00:00+00:00,2025-08-04 13:05:00+00:00,3575.0,3489.28,85.7199999999998,2025-08-04 13:30:00+00:00,NO_BREAK,,,
reference_validation,LONDON_TO_NEWYORK,2025-08-06,LONG,1,1,2025-08-06 15:40:00+00:00,2025-08-06 15:45:00+00:00,3644.0,3577.44,66.55999999999995,2025-08-06 20:00:00+00:00,TARGET_BREAK,HIGH,2025-08-06 15:55:00+00:00,10.0
reference_validation,ASIA_TO_LONDON,2025-08-07,LONG,1,0,2025-08-07 08:00:00+00:00,2025-08-07 08:05:00+00:00,3716.38,3645.78,70.59999999999991,2025-08-07 13:30:00+00:00,TARGET_BREAK,HIGH,2025-08-07 08:20:00+00:00,15.0
