role,partition,dev_block,execution_start,component,parent_entry_ts,entry_ts,exit_ts,exit_reason,baseline_pnl,baseline_pnl_5bps,outcome,H,L,R,e20_ts,entry_to_e20_min,break_to_e20_min,e20_bar_close_R,e20_bar_close_vs_E20_R,running_mfe_R_at_E20,running_mae_R_to_E20,closes_gt_H_to_E20,closes_ge_E10_to_E20
CENTRAL,reference_validation,,2026-07-18 18:00:00+00:00,REC_H2,2026-07-18 18:00:00+00:00,2026-07-18 18:20:00+00:00,2026-07-18 18:35:00+00:00,FAILED_BREAK,-0.7297333156427999,-0.9797333156428,E20_STALLER,75.37,74.61,0.7600000000000051,2026-07-18 18:25:00+00:00,5.0,5.0,0.05263157894735759,-0.14736842105264242,0.30263157894735293,0.19736842105263774,2,0
CENTRAL,reference_validation,,2026-07-19 18:00:00+00:00,REC_H2,2026-07-20 00:10:00+00:00,2026-07-20 02:00:00+00:00,2026-07-20 02:20:00+00:00,FAILED_BREAK,-0.8477892265553177,-1.0977892265553175,E20_STALLER,76.67,75.5,1.1700000000000017,2026-07-20 02:00:00+00:00,0.0,0.0,0.19658119658119969,-0.003418803418800326,0.20512820512820046,0.30769230769230677,1,1
CLOCK_SUPPORT,external,,2020-09-20 17:00:00+00:00,REC_H2,2020-09-20 23:35:00+00:00,2020-09-21 00:20:00+00:00,2020-09-21 01:10:00+00:00,TARGET,13.05602893611102,12.80602893611102,E20_TO_E40_CONTINUATION,2.8753,2.6876,0.1876999999999999,2020-09-21 00:35:00+00:00,15.0,15.0,0.16302610548747873,-0.03697389451252128,0.20564730953649316,0.12253596164091712,4,1
CLOCK_SUPPORT,external,,2020-10-17 17:00:00+00:00,REC_H2,2020-10-18 02:00:00+00:00,2020-10-18 06:35:00+00:00,2020-10-18 08:40:00+00:00,FAILED_BREAK,-0.7858810849649123,-1.0358810849649125,E20_STALLER,2.2268,2.1602,0.0665999999999997,2020-10-18 06:40:00+00:00,5.0,0.0,0.17267267267267777,-0.027327327327322237,0.3003003003003019,0.08708708708708456,1,1
CLOCK_SUPPORT,external,,2020-10-30 17:00:00+00:00,REC_H2,2020-10-30 17:35:00+00:00,2020-10-31 01:55:00+00:00,2020-10-31 02:35:00+00:00,TARGET,9.206984609013702,8.956984609013702,E20_TO_E40_CONTINUATION,1.4489,1.3822,0.0666999999999999,2020-10-31 02:30:00+00:00,35.0,35.0,0.27736131934032965,0.07736131934032964,0.3223388305847059,0.05097451274362931,8,6
CLOCK_SUPPORT,external,,2020-10-31 17:00:00+00:00,REC_H2,2020-10-31 20:35:00+00:00,2020-10-31 23:15:00+00:00,2020-11-01 00:00:00+00:00,TARGET,6.951418324095182,6.701418324095182,E20_TO_E40_CONTINUATION,1.5335,1.4802,0.0533000000000001,2020-10-31 23:55:00+00:00,40.0,20.0,0.2570356472795459,0.05703564727954591,0.26266416510318924,0.10506566604127653,5,3
CLOCK_SUPPORT,external,,2020-11-01 17:00:00+00:00,REC_H2,2020-11-01 19:30:00+00:00,2020-11-01 20:15:00+00:00,2020-11-01 22:20:00+00:00,FAILED_BREAK,-0.3400729611079955,-0.5900729611079956,E20_STALLER,1.6173,1.5363,0.0809999999999999,2020-11-01 20:40:00+00:00,25.0,0.0,0.21481481481481607,0.014814814814816057,0.23827160493827304,0.0728395061728398,1,1
CLOCK_SUPPORT,external,,2020-11-10 17:00:00+00:00,REC_H2,2020-11-10 17:00:00+00:00,2020-11-10 20:25:00+00:00,2020-11-10 21:15:00+00:00,FAILED_BREAK,-1.5740001773520973,-1.8240001773520973,E20_STALLER,2.2554,2.1382,0.1171999999999999,2020-11-10 20:30:00+00:00,5.0,5.0,0.20477815699658738,0.004778156996587374,0.21416382252559849,0.041808873720133845,2,1
CLOCK_SUPPORT,external,,2020-11-15 17:00:00+00:00,REC_H2,2020-11-16 04:25:00+00:00,2020-11-16 05:00:00+00:00,2020-11-16 07:40:00+00:00,FAILED_BREAK,-0.4718676972856328,-0.7218676972856328,E20_STALLER,2.2252,2.1109,0.1143,2020-11-16 05:25:00+00:00,25.0,20.0,0.1837270341207341,-0.01627296587926591,0.20822397200349996,0.0717410323709535,5,2
CLOCK_SUPPORT,external,,2020-11-26 17:00:00+00:00,REC_H2,2020-11-26 20:50:00+00:00,2020-11-26 22:30:00+00:00,2020-11-26 22:45:00+00:00,TARGET,9.317269076305257,9.067269076305257,E20_TO_E40_CONTINUATION,1.8675,1.7805,0.0869999999999999,2020-11-26 22:30:00+00:00,0.0,0.0,0.3000000000000005,0.10000000000000048,0.37356321839080475,0.03793103448275704,1,1
CLOCK_SUPPORT,external,,2020-12-06 17:00:00+00:00,REC_H2,2020-12-06 23:10:00+00:00,2020-12-07 12:55:00+00:00,2020-12-07 14:30:00+00:00,TARGET,5.408602150537623,5.158602150537623,E20_TO_E40_CONTINUATION,1.86,1.8097,0.0503,2020-12-07 12:55:00+00:00,0.0,0.0,0.15705765407554267,-0.04294234592445734,0.32206759443339944,0.07753479125248539,1,1
CLOCK_SUPPORT,external,,2020-12-11 17:00:00+00:00,REC_H2,2020-12-11 20:00:00+00:00,2020-12-12 00:35:00+00:00,2020-12-12 00:55:00+00:00,TARGET,4.581580177653088,4.331580177653088,E20_TO_E40_CONTINUATION,1.4973,1.463,0.0343,2020-12-12 00:35:00+00:00,0.0,0.0,0.17201166180758068,-0.027988338192419332,0.2682215743440197,0.23032069970845537,1,1
CLOCK_SUPPORT,external,,2021-01-17 17:00:00+00:00,REC_H2,2021-01-17 17:00:00+00:00,2021-01-17 17:15:00+00:00,2021-01-17 17:35:00+00:00,FAILED_BREAK,-1.6191709844559643,-1.8691709844559643,E20_STALLER,3.7056,3.449,0.2566000000000001,2021-01-17 17:20:00+00:00,5.0,5.0,0.1975837879968821,-0.0024162120031179235,0.2034294621979735,0.12548713951675758,2,2
CLOCK_SUPPORT,external,,2021-01-23 17:00:00+00:00,REC_H2,2021-01-23 21:45:00+00:00,2021-01-24 00:10:00+00:00,2021-01-24 01:10:00+00:00,TARGET,5.08498543510838,4.83498543510838,E20_TO_E40_CONTINUATION,3.5359,3.446,0.0898999999999996,2021-01-24 01:05:00+00:00,55.0,20.0,0.2703003337041192,0.0703003337041192,0.27474972191324,0.3982202447163489,5,2
CLOCK_SUPPORT,external,,2021-01-24 17:00:00+00:00,REC_H2,2021-01-25 00:20:00+00:00,2021-01-25 00:40:00+00:00,2021-01-25 00:55:00+00:00,FAILED_BREAK,-1.9052284913312345,-2.1552284913312345,E20_STALLER,3.6741,3.5462,0.1279000000000003,2021-01-25 00:50:00+00:00,10.0,10.0,-0.10476935105551423,-0.3047693510555142,0.2814698983580919,0.23455824863174496,2,2
CLOCK_SUPPORT,external,,2021-02-10 17:00:00+00:00,REC_H2,2021-02-10 18:45:00+00:00,2021-02-10 19:25:00+00:00,2021-02-10 19:55:00+00:00,TARGET,13.10383664275394,12.85383664275394,E20_TO_E40_CONTINUATION,8.1686,7.6334,0.5351999999999997,2021-02-10 19:40:00+00:00,15.0,10.0,0.1823617339312406,-0.0176382660687594,0.2281390134529143,0.06726457399103065,3,2
CLOCK_SUPPORT,external,,2021-02-11 17:00:00+00:00,REC_H2,2021-02-12 02:55:00+00:00,2021-02-12 03:15:00+00:00,2021-02-12 03:30:00+00:00,TARGET,7.075988867335736,6.825988867335736,E20_TO_E40_CONTINUATION,9.4856,9.15,0.3355999999999994,2021-02-12 03:30:00+00:00,15.0,5.0,0.04558998808104856,-0.15441001191895146,0.5297973778307504,0.21781883194278992,2,1
CLOCK_SUPPORT,external,,2021-02-17 17:00:00+00:00,REC_H2,2021-02-17 19:05:00+00:00,2021-02-18 01:00:00+00:00,2021-02-18 01:40:00+00:00,TARGET,7.231222033452167,6.981222033452167,E20_TO_E40_CONTINUATION,8.3582,8.056,0.3022000000000009,2021-02-18 01:30:00+00:00,30.0,30.0,0.16843150231634757,-0.03156849768365244,0.22303110522832242,0.12243547319656088,7,1
CLOCK_SUPPORT,external,,2021-02-26 17:00:00+00:00,REC_H2,2021-02-26 17:00:00+00:00,2021-02-26 17:45:00+00:00,2021-02-26 19:15:00+00:00,FAILED_BREAK,0.0530651773040791,-0.1969348226959208,E20_STALLER,15.0758,13.7804,1.295399999999999,2021-02-26 17:55:00+00:00,10.0,10.0,0.20912459471977862,0.009124594719778611,0.24779990736452195,0.07758221398795627,3,2
CLOCK_SUPPORT,external,,2021-02-28 17:00:00+00:00,REC_H2,2021-02-28 18:30:00+00:00,2021-02-28 19:25:00+00:00,2021-02-28 19:45:00+00:00,TARGET,12.630180571728488,12.380180571728488,E20_TO_E40_CONTINUATION,12.1946,11.4245,0.7700999999999993,2021-02-28 19:40:00+00:00,15.0,15.0,0.25308401506297973,0.05308401506297972,0.25723931956888757,0.08167770419425935,4,2
CLOCK_SUPPORT,external,,2021-03-07 17:00:00+00:00,REC_H2,2021-03-07 17:10:00+00:00,2021-03-07 17:35:00+00:00,2021-03-07 18:30:00+00:00,FAILED_BREAK,-0.7246063332756458,-0.9746063332756458,E20_STALLER,13.8696,13.3797,0.4899000000000004,2021-03-07 17:45:00+00:00,10.0,10.0,0.33088385384772495,0.13088385384772494,0.3492549499897918,0.07062665850173355,3,2
CLOCK_SUPPORT,external,,2021-03-08 17:00:00+00:00,REC_H2,2021-03-08 18:15:00+00:00,2021-03-09 03:15:00+00:00,2021-03-09 04:25:00+00:00,TARGET,10.65943992773266,10.40943992773266,E20_TO_E40_CONTINUATION,13.8375,13.1,0.7375000000000007,2021-03-09 04:15:00+00:00,60.0,60.0,0.20135593220339004,0.0013559322033900312,0.21613559322033846,0.11132203389830567,13,9
CLOCK_SUPPORT,external,,2021-03-17 17:00:00+00:00,REC_H2,2021-03-17 17:10:00+00:00,2021-03-17 18:00:00+00:00,2021-03-17 19:40:00+00:00,TARGET,9.62472847833551,9.37472847833551,E20_TO_E40_CONTINUATION,13.9952,13.3217,0.6735000000000007,2021-03-17 18:30:00+00:00,30.0,30.0,0.30126206384558196,0.10126206384558195,0.3040831477357068,0.06859688195991186,7,4
CLOCK_SUPPORT,external,,2021-03-26 17:00:00+00:00,REC_H2,2021-03-26 17:10:00+00:00,2021-03-26 19:55:00+00:00,2021-03-26 23:15:00+00:00,TARGET,12.200533318402318,11.950533318402318,E20_TO_E40_CONTINUATION,14.2879,13.4163,0.8716000000000008,2021-03-26 21:45:00+00:00,110.0,110.0,0.3220513997246435,0.12205139972464346,0.3231987150068824,0.08019733822854572,23,17
CLOCK_SUPPORT,external,,2021-03-27 17:00:00+00:00,REC_H2,2021-03-27 17:15:00+00:00,2021-03-27 22:55:00+00:00,2021-03-27 23:20:00+00:00,TARGET,10.539529388598922,10.289529388598922,E20_TO_E40_CONTINUATION,16.2512,15.3948,0.8564000000000007,2021-03-27 23:00:00+00:00,5.0,5.0,0.30056048575432076,0.10056048575432075,0.3722559551611388,0.04810836057916846,2,1
CLOCK_SUPPORT,external,,2021-04-02 17:00:00+00:00,REC_H2,2021-04-02 17:45:00+00:00,2021-04-02 23:40:00+00:00,2021-04-03 00:10:00+00:00,TARGET,6.693797290654113,6.443797290654113,E20_TO_E40_CONTINUATION,19.7317,19.0713,0.6603999999999992,2021-04-02 23:40:00+00:00,0.0,0.0,0.12522713506965355,-0.07477286493034646,0.21184130829800268,0.032101756511205864,1,1
CLOCK_SUPPORT,external,,2021-04-15 17:00:00+00:00,REC_H2,2021-04-15 20:35:00+00:00,2021-04-16 03:20:00+00:00,2021-04-16 03:30:00+00:00,FAILED_BREAK,-0.0738113669504492,-0.3238113669504492,E20_STALLER,27.7735,27.1408,0.6326999999999998,2021-04-16 03:30:00+00:00,10.0,10.0,0.25003951319740925,0.050039513197409236,0.25003951319740925,0.07175596649280422,2,2
CLOCK_SUPPORT,external,,2021-04-16 17:00:00+00:00,REC_H2,2021-04-17 04:25:00+00:00,2021-04-17 07:50:00+00:00,2021-04-17 08:35:00+00:00,FAILED_BREAK,-0.4440276368926077,-0.6940276368926077,E20_STALLER,26.1245,24.9098,1.2147000000000006,2021-04-17 08:05:00+00:00,15.0,15.0,0.12620400098789653,-0.07379599901210349,0.2033423890672592,0.0545813781180553,4,2
CLOCK_SUPPORT,external,,2021-04-19 17:00:00+00:00,REC_H2,2021-04-19 17:40:00+00:00,2021-04-19 18:55:00+00:00,2021-04-19 19:30:00+00:00,FAILED_BREAK,-3.007426414490477,-3.257426414490477,E20_STALLER,34.9967,30.028,4.968699999999998,2021-04-19 19:10:00+00:00,15.0,15.0,0.1916396642985097,-0.008360335701490307,0.2162336224767051,0.050697365508080426,4,3
CLOCK_SUPPORT,external,,2021-04-20 17:00:00+00:00,REC_H2,2021-04-20 18:35:00+00:00,2021-04-21 01:10:00+00:00,2021-04-21 02:40:00+00:00,TARGET,12.774029946089229,12.524029946089229,E20_TO_E40_CONTINUATION,30.9957,29.016,1.979700000000001,2021-04-21 01:25:00+00:00,15.0,15.0,0.22074051623983482,0.020740516239834805,0.23781381017325876,0.06425215941809283,4,4
CLOCK_SUPPORT,external,,2021-04-21 17:00:00+00:00,REC_H2,2021-04-22 01:05:00+00:00,2021-04-22 02:30:00+00:00,2021-04-22 03:30:00+00:00,TARGET,19.049487050476262,18.799487050476262,E20_TO_E40_CONTINUATION,35.1789,31.8282,3.3507,2021-04-22 03:00:00+00:00,30.0,30.0,0.21688005491389892,0.016880054913898906,0.24505327245053313,0.27618109648730005,7,2
CLOCK_SUPPORT,external,,2021-04-23 17:00:00+00:00,REC_H2,2021-04-23 19:15:00+00:00,2021-04-23 20:00:00+00:00,2021-04-23 20:25:00+00:00,TARGET,12.222573541240234,11.972573541240234,E20_TO_E40_CONTINUATION,36.0546,33.8512,2.203400000000002,2021-04-23 20:05:00+00:00,5.0,0.0,0.2052736679676866,0.005273667967686579,0.21416901152763798,0.13751474993192203,1,1
CLOCK_SUPPORT,external,,2021-05-02 17:00:00+00:00,REC_H2,2021-05-02 17:05:00+00:00,2021-05-02 17:45:00+00:00,2021-05-02 18:00:00+00:00,TARGET,5.747682216662775,5.497682216662775,E20_TO_E40_CONTINUATION,47.567,46.2,1.366999999999997,2021-05-02 17:50:00+00:00,5.0,5.0,0.1460863204096565,-0.053913679590343516,0.2289685442575004,0.2438185808339444,2,1
CLOCK_SUPPORT,external,,2021-06-03 17:00:00+00:00,REC_H2,2021-06-03 17:00:00+00:00,2021-06-03 17:35:00+00:00,2021-06-03 20:15:00+00:00,TARGET,10.347863269361437,10.097863269361437,E20_TO_E40_CONTINUATION,39.757,37.7,2.056999999999995,2021-06-03 20:10:00+00:00,155.0,5.0,0.19348565872630247,-0.006514341273697544,0.2396694214876049,0.5157997083130785,2,1
CLOCK_SUPPORT,external,,2021-06-12 17:00:00+00:00,REC_H2,2021-06-12 17:35:00+00:00,2021-06-12 21:10:00+00:00,2021-06-12 21:25:00+00:00,FAILED_BREAK,0.040246847330283,-0.2097531526697169,E20_STALLER,37.27,36.124,1.1460000000000008,2021-06-12 21:10:00+00:00,0.0,0.0,0.13263525305409582,-0.06736474694590419,0.2722513089005213,0.1614310645724277,1,1
CLOCK_SUPPORT,external,,2021-06-20 17:00:00+00:00,REC_H2,2021-06-20 19:00:00+00:00,2021-06-20 19:15:00+00:00,2021-06-20 19:35:00+00:00,TARGET,13.10104529616729,12.85104529616729,E20_TO_E40_CONTINUATION,34.44,32.184,2.256,2021-06-20 19:30:00+00:00,15.0,15.0,0.12278368794326287,-0.07721631205673714,0.22340425531915112,0.05186170212765839,4,2
CLOCK_SUPPORT,external,,2021-07-03 17:00:00+00:00,REC_H2,2021-07-03 17:40:00+00:00,2021-07-04 05:40:00+00:00,2021-07-04 06:00:00+00:00,FAILED_BREAK,-0.0570971793992791,-0.3070971793992791,E20_STALLER,35.028,34.455,0.5730000000000004,2021-07-04 05:45:00+00:00,5.0,5.0,0.0157068062827231,-0.18429319371727693,0.2774869109947623,0.4066317626526995,2,0
CLOCK_SUPPORT,external,,2021-07-25 17:00:00+00:00,REC_H2,2021-07-25 23:05:00+00:00,2021-07-25 23:20:00+00:00,2021-07-26 00:15:00+00:00,TARGET,9.64477933261576,9.39477933261576,E20_TO_E40_CONTINUATION,27.87,26.526,1.3440000000000012,2021-07-25 23:55:00+00:00,35.0,25.0,0.2693452380952366,0.06934523809523657,0.2752976190476169,0.0967261904761923,6,5
CLOCK_SUPPORT,external,,2021-07-26 17:00:00+00:00,REC_H2,2021-07-26 18:05:00+00:00,2021-07-26 19:10:00+00:00,2021-07-26 19:25:00+00:00,TARGET,6.365126188135006,6.115126188135006,E20_TO_E40_CONTINUATION,30.51,29.539,0.971,2021-07-26 19:20:00+00:00,10.0,10.0,0.31307929969103865,0.11307929969103864,0.3202883625128733,0.2224510813594244,3,1
CLOCK_SUPPORT,external,,2021-07-31 17:00:00+00:00,REC_H2,2021-07-31 18:45:00+00:00,2021-07-31 20:25:00+00:00,2021-07-31 21:10:00+00:00,TARGET,5.648252211751914,5.398252211751914,E20_TO_E40_CONTINUATION,34.701,33.721,0.980000000000004,2021-07-31 20:30:00+00:00,5.0,5.0,0.17959183673469511,-0.020408163265304896,0.22040816326530632,0.09693877551020252,2,1
CLOCK_SUPPORT,external,,2021-08-04 17:00:00+00:00,REC_H2,2021-08-04 19:40:00+00:00,2021-08-04 21:35:00+00:00,2021-08-04 22:40:00+00:00,FAILED_BREAK,-1.5422323813720773,-1.7922323813720773,E20_STALLER,36.311,34.731,1.5799999999999983,2021-08-04 22:10:00+00:00,35.0,20.0,0.19936708860759372,-0.0006329113924062879,0.2000000000000018,0.10822784810126554,5,3
CLOCK_SUPPORT,external,,2021-08-14 17:00:00+00:00,REC_H2,2021-08-14 23:40:00+00:00,2021-08-15 00:00:00+00:00,2021-08-15 00:35:00+00:00,FAILED_BREAK,-2.419117813298344,-2.669117813298344,E20_STALLER,44.231,43.079,1.152000000000001,2021-08-15 00:20:00+00:00,20.0,10.0,0.1397569444444455,-0.06024305555555451,0.2092013888888884,0.09375000000000347,3,2
CLOCK_SUPPORT,external,,2021-08-20 17:00:00+00:00,REC_H2,2021-08-20 17:00:00+00:00,2021-08-20 18:15:00+00:00,2021-08-20 18:30:00+00:00,FAILED_BREAK,-2.2403657740039384,-2.490365774003939,E20_STALLER,76.55,71.851,4.698999999999998,2021-08-20 18:15:00+00:00,0.0,0.0,0.19067886784422242,-0.009321132155777595,0.23196424771228003,0.02085550117046159,1,1
CLOCK_SUPPORT,external,,2021-08-23 17:00:00+00:00,REC_H2,2021-08-23 18:30:00+00:00,2021-08-23 20:30:00+00:00,2021-08-23 21:25:00+00:00,FAILED_BREAK,-0.6689785107719115,-0.9189785107719116,E20_STALLER,73.246,71.6,1.6460000000000008,2021-08-23 20:50:00+00:00,20.0,5.0,0.2976913730255218,0.09769137302552178,0.2976913730255218,0.22964763061968405,2,1
CLOCK_SUPPORT,external,,2021-08-27 17:00:00+00:00,REC_H2,2021-08-27 18:40:00+00:00,2021-08-27 19:45:00+00:00,2021-08-27 22:25:00+00:00,TARGET,12.511355959840763,12.261355959840763,E20_TO_E40_CONTINUATION,85.858,80.487,5.371000000000009,2021-08-27 20:25:00+00:00,40.0,5.0,0.158257307763916,-0.04174269223608401,0.20201079873394,0.26773412772295657,2,1
