variant,tp_multiple,use_be,partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,limit_px,hard_stop_px,filled,cancel_reason,fill_ts,entry_px,initial_risk_px,initial_risk_pct,target_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,rebreak_confirmed
A_R2,2.0,False,external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,10703.9085,10719.5025,True,,2020-09-15 10:35:00+00:00,10716.37,3.132499999999709,0.00029230980266636077,10710.105000000001,2020-09-15 10:40:00+00:00,10719.5025,HARD_STOP,-0.00029230980266636077,-0.5461549013331803,5.0,False
B_R1_BE,1.0,True,external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,10703.9085,10719.5025,True,,2020-09-15 10:35:00+00:00,10716.37,3.132499999999709,0.00029230980266636077,10713.237500000001,2020-09-15 10:40:00+00:00,10719.5025,HARD_STOP,-0.00029230980266636077,-0.5461549013331803,5.0,False
B_R1_5_BE,1.5,True,external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,10703.9085,10719.5025,True,,2020-09-15 10:35:00+00:00,10716.37,3.132499999999709,0.00029230980266636077,10711.671250000001,2020-09-15 10:40:00+00:00,10719.5025,HARD_STOP,-0.00029230980266636077,-0.5461549013331803,5.0,False
B_R2_BE,2.0,True,external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,10703.9085,10719.5025,True,,2020-09-15 10:35:00+00:00,10716.37,3.132499999999709,0.00029230980266636077,10710.105000000001,2020-09-15 10:40:00+00:00,10719.5025,HARD_STOP,-0.00029230980266636077,-0.5461549013331803,5.0,False
A_R1,1.0,False,external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,10983.4575,True,,2020-09-16 23:50:00+00:00,10955.2915,28.166000000001077,0.002570995030118649,10927.125499999998,2020-09-17 00:00:00+00:00,10948.17,TIME,0.0006500511647726842,-0.07497441761365792,10.0,True
A_R1_5,1.5,False,external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,10983.4575,True,,2020-09-16 23:50:00+00:00,10955.2915,28.166000000001077,0.002570995030118649,10913.042499999998,2020-09-17 00:00:00+00:00,10948.17,TIME,0.0006500511647726842,-0.07497441761365792,10.0,True
A_R2,2.0,False,external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,10983.4575,True,,2020-09-16 23:50:00+00:00,10955.2915,28.166000000001077,0.002570995030118649,10898.959499999997,2020-09-17 00:00:00+00:00,10948.17,TIME,0.0006500511647726842,-0.07497441761365792,10.0,True
B_R1_BE,1.0,True,external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,10983.4575,True,,2020-09-16 23:50:00+00:00,10955.2915,28.166000000001077,0.002570995030118649,10927.125499999998,2020-09-17 00:00:00+00:00,10948.17,TIME,0.0006500511647726842,-0.07497441761365792,10.0,True
B_R1_5_BE,1.5,True,external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,10983.4575,True,,2020-09-16 23:50:00+00:00,10955.2915,28.166000000001077,0.002570995030118649,10913.042499999998,2020-09-17 00:00:00+00:00,10948.17,TIME,0.0006500511647726842,-0.07497441761365792,10.0,True
B_R2_BE,2.0,True,external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,10983.4575,True,,2020-09-16 23:50:00+00:00,10955.2915,28.166000000001077,0.002570995030118649,10898.959499999997,2020-09-17 00:00:00+00:00,10948.17,TIME,0.0006500511647726842,-0.07497441761365792,10.0,True
A_R1,1.0,False,external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,10908.0,True,,2020-09-17 06:30:00+00:00,10873.56,34.44000000000051,0.003167315948042822,10839.119999999999,2020-09-17 07:40:00+00:00,10839.119999999999,TP,0.003167315948042822,1.1836579740214113,70.0,True
A_R1_5,1.5,False,external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,10908.0,True,,2020-09-17 06:30:00+00:00,10873.56,34.44000000000051,0.003167315948042822,10821.899999999998,2020-09-17 08:00:00+00:00,10878.42,TIME,-0.00044695573482838945,-0.6234778674141948,90.0,True
A_R2,2.0,False,external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,10908.0,True,,2020-09-17 06:30:00+00:00,10873.56,34.44000000000051,0.003167315948042822,10804.679999999998,2020-09-17 08:00:00+00:00,10878.42,TIME,-0.00044695573482838945,-0.6234778674141948,90.0,True
B_R1_BE,1.0,True,external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,10908.0,True,,2020-09-17 06:30:00+00:00,10873.56,34.44000000000051,0.003167315948042822,10839.119999999999,2020-09-17 06:50:00+00:00,10873.56,BE_STOP,0.0,-0.4,20.0,True
B_R1_5_BE,1.5,True,external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,10908.0,True,,2020-09-17 06:30:00+00:00,10873.56,34.44000000000051,0.003167315948042822,10821.899999999998,2020-09-17 06:50:00+00:00,10873.56,BE_STOP,0.0,-0.4,20.0,True
B_R2_BE,2.0,True,external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,10908.0,True,,2020-09-17 06:30:00+00:00,10873.56,34.44000000000051,0.003167315948042822,10804.679999999998,2020-09-17 06:50:00+00:00,10873.56,BE_STOP,0.0,-0.4,20.0,True
A_R1,1.0,False,external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.609499999999,10634.4875,True,,2020-09-25 09:05:00+00:00,10626.13,8.357500000000073,0.0007865045882179188,10617.7725,2020-09-25 09:15:00+00:00,10617.7725,TP,0.0007865045882179188,-0.006747705891040623,10.0,False
A_R1_5,1.5,False,external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.609499999999,10634.4875,True,,2020-09-25 09:05:00+00:00,10626.13,8.357500000000073,0.0007865045882179188,10613.59375,2020-09-25 09:15:00+00:00,10613.59375,TP,0.0011797568823267927,0.18987844116339636,10.0,False
A_R2,2.0,False,external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.609499999999,10634.4875,True,,2020-09-25 09:05:00+00:00,10626.13,8.357500000000073,0.0007865045882179188,10609.414999999999,2020-09-25 09:15:00+00:00,10609.414999999999,TP,0.0015730091764358375,0.3865045882179188,10.0,False
B_R1_BE,1.0,True,external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.609499999999,10634.4875,True,,2020-09-25 09:05:00+00:00,10626.13,8.357500000000073,0.0007865045882179188,10617.7725,2020-09-25 09:15:00+00:00,10617.7725,TP,0.0007865045882179188,-0.006747705891040623,10.0,False
B_R1_5_BE,1.5,True,external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.609499999999,10634.4875,True,,2020-09-25 09:05:00+00:00,10626.13,8.357500000000073,0.0007865045882179188,10613.59375,2020-09-25 09:15:00+00:00,10613.59375,TP,0.0011797568823267927,0.18987844116339636,10.0,False
B_R2_BE,2.0,True,external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.609499999999,10634.4875,True,,2020-09-25 09:05:00+00:00,10626.13,8.357500000000073,0.0007865045882179188,10609.414999999999,2020-09-25 09:15:00+00:00,10609.414999999999,TP,0.0015730091764358375,0.3865045882179188,10.0,False
A_R1,1.0,False,external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,10663.0,True,,2020-09-27 09:25:00+00:00,10637.0,26.0,0.0024442982043809346,10611.0,2020-09-27 09:35:00+00:00,10636.34,EARLY_HOLD_EXIT,6.204756980350235e-05,-0.36897621509824885,10.0,False
A_R1_5,1.5,False,external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,10663.0,True,,2020-09-27 09:25:00+00:00,10637.0,26.0,0.0024442982043809346,10598.0,2020-09-27 09:35:00+00:00,10636.34,EARLY_HOLD_EXIT,6.204756980350235e-05,-0.36897621509824885,10.0,False
A_R2,2.0,False,external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,10663.0,True,,2020-09-27 09:25:00+00:00,10637.0,26.0,0.0024442982043809346,10585.0,2020-09-27 09:35:00+00:00,10636.34,EARLY_HOLD_EXIT,6.204756980350235e-05,-0.36897621509824885,10.0,False
B_R1_BE,1.0,True,external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,10663.0,True,,2020-09-27 09:25:00+00:00,10637.0,26.0,0.0024442982043809346,10611.0,2020-09-27 09:35:00+00:00,10636.34,EARLY_HOLD_EXIT,6.204756980350235e-05,-0.36897621509824885,10.0,False
B_R1_5_BE,1.5,True,external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,10663.0,True,,2020-09-27 09:25:00+00:00,10637.0,26.0,0.0024442982043809346,10598.0,2020-09-27 09:35:00+00:00,10636.34,EARLY_HOLD_EXIT,6.204756980350235e-05,-0.36897621509824885,10.0,False
B_R2_BE,2.0,True,external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,10663.0,True,,2020-09-27 09:25:00+00:00,10637.0,26.0,0.0024442982043809346,10585.0,2020-09-27 09:35:00+00:00,10636.34,EARLY_HOLD_EXIT,6.204756980350235e-05,-0.36897621509824885,10.0,False
A_R1,1.0,False,external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,10506.255000000001,True,,2020-10-02 22:15:00+00:00,10491.539,14.71600000000035,0.001402654081541359,10476.823,2020-10-02 22:25:00+00:00,10506.255000000001,HARD_STOP,-0.001402654081541359,-1.1013270407706797,10.0,False
A_R1_5,1.5,False,external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,10506.255000000001,True,,2020-10-02 22:15:00+00:00,10491.539,14.71600000000035,0.001402654081541359,10469.465,2020-10-02 22:25:00+00:00,10506.255000000001,HARD_STOP,-0.001402654081541359,-1.1013270407706797,10.0,False
A_R2,2.0,False,external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,10506.255000000001,True,,2020-10-02 22:15:00+00:00,10491.539,14.71600000000035,0.001402654081541359,10462.107,2020-10-02 22:25:00+00:00,10506.255000000001,HARD_STOP,-0.001402654081541359,-1.1013270407706797,10.0,False
B_R1_BE,1.0,True,external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,10506.255000000001,True,,2020-10-02 22:15:00+00:00,10491.539,14.71600000000035,0.001402654081541359,10476.823,2020-10-02 22:25:00+00:00,10506.255000000001,HARD_STOP,-0.001402654081541359,-1.1013270407706797,10.0,False
B_R1_5_BE,1.5,True,external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,10506.255000000001,True,,2020-10-02 22:15:00+00:00,10491.539,14.71600000000035,0.001402654081541359,10469.465,2020-10-02 22:25:00+00:00,10506.255000000001,HARD_STOP,-0.001402654081541359,-1.1013270407706797,10.0,False
B_R2_BE,2.0,True,external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,10506.255000000001,True,,2020-10-02 22:15:00+00:00,10491.539,14.71600000000035,0.001402654081541359,10462.107,2020-10-02 22:25:00+00:00,10506.255000000001,HARD_STOP,-0.001402654081541359,-1.1013270407706797,10.0,False
A_R1,1.0,False,external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,10582.1775,True,,2020-10-06 21:10:00+00:00,10540.0,42.17749999999978,0.004001660341555957,10497.8225,2020-10-06 21:20:00+00:00,10564.08,EARLY_HOLD_EXIT,-0.002284629981024661,-1.5423149905123306,10.0,False
A_R1_5,1.5,False,external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,10582.1775,True,,2020-10-06 21:10:00+00:00,10540.0,42.17749999999978,0.004001660341555957,10476.73375,2020-10-06 21:20:00+00:00,10564.08,EARLY_HOLD_EXIT,-0.002284629981024661,-1.5423149905123306,10.0,False
A_R2,2.0,False,external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,10582.1775,True,,2020-10-06 21:10:00+00:00,10540.0,42.17749999999978,0.004001660341555957,10455.645,2020-10-06 21:20:00+00:00,10564.08,EARLY_HOLD_EXIT,-0.002284629981024661,-1.5423149905123306,10.0,False
B_R1_BE,1.0,True,external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,10582.1775,True,,2020-10-06 21:10:00+00:00,10540.0,42.17749999999978,0.004001660341555957,10497.8225,2020-10-06 21:20:00+00:00,10564.08,EARLY_HOLD_EXIT,-0.002284629981024661,-1.5423149905123306,10.0,False
B_R1_5_BE,1.5,True,external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,10582.1775,True,,2020-10-06 21:10:00+00:00,10540.0,42.17749999999978,0.004001660341555957,10476.73375,2020-10-06 21:20:00+00:00,10564.08,EARLY_HOLD_EXIT,-0.002284629981024661,-1.5423149905123306,10.0,False
B_R2_BE,2.0,True,external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,10582.1775,True,,2020-10-06 21:10:00+00:00,10540.0,42.17749999999978,0.004001660341555957,10455.645,2020-10-06 21:20:00+00:00,10564.08,EARLY_HOLD_EXIT,-0.002284629981024661,-1.5423149905123306,10.0,False
A_R1,1.0,False,external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,13024.328500000001,13049.522500000001,True,,2020-10-26 08:35:00+00:00,13024.328500000001,25.193999999999505,0.0019343799567094382,12999.134500000002,2020-10-26 08:45:00+00:00,13024.72,EARLY_HOLD_EXIT,-3.0059131263305013e-05,-0.41502956563165255,10.0,False
A_R1_5,1.5,False,external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,13024.328500000001,13049.522500000001,True,,2020-10-26 08:35:00+00:00,13024.328500000001,25.193999999999505,0.0019343799567094382,12986.537500000002,2020-10-26 08:45:00+00:00,13024.72,EARLY_HOLD_EXIT,-3.0059131263305013e-05,-0.41502956563165255,10.0,False
A_R2,2.0,False,external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,13024.328500000001,13049.522500000001,True,,2020-10-26 08:35:00+00:00,13024.328500000001,25.193999999999505,0.0019343799567094382,12973.940500000002,2020-10-26 08:45:00+00:00,13024.72,EARLY_HOLD_EXIT,-3.0059131263305013e-05,-0.41502956563165255,10.0,False
B_R1_BE,1.0,True,external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,13024.328500000001,13049.522500000001,True,,2020-10-26 08:35:00+00:00,13024.328500000001,25.193999999999505,0.0019343799567094382,12999.134500000002,2020-10-26 08:45:00+00:00,13024.72,EARLY_HOLD_EXIT,-3.0059131263305013e-05,-0.41502956563165255,10.0,False
B_R1_5_BE,1.5,True,external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,13024.328500000001,13049.522500000001,True,,2020-10-26 08:35:00+00:00,13024.328500000001,25.193999999999505,0.0019343799567094382,12986.537500000002,2020-10-26 08:45:00+00:00,13024.72,EARLY_HOLD_EXIT,-3.0059131263305013e-05,-0.41502956563165255,10.0,False
B_R2_BE,2.0,True,external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,13024.328500000001,13049.522500000001,True,,2020-10-26 08:35:00+00:00,13024.328500000001,25.193999999999505,0.0019343799567094382,12973.940500000002,2020-10-26 08:45:00+00:00,13024.72,EARLY_HOLD_EXIT,-3.0059131263305013e-05,-0.41502956563165255,10.0,False
A_R1,1.0,False,external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,13400.9375,True,,2020-10-28 13:05:00+00:00,13325.69,75.24749999999949,0.00564679952782929,13250.442500000001,2020-10-28 13:25:00+00:00,13250.442500000001,TP,0.00564679952782929,2.423399763914645,20.0,True
A_R1_5,1.5,False,external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,13400.9375,True,,2020-10-28 13:05:00+00:00,13325.69,75.24749999999949,0.00564679952782929,13212.818750000002,2020-10-28 13:35:00+00:00,13212.818750000002,TP,0.008470199291743866,3.835099645871933,30.0,True
A_R2,2.0,False,external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,13400.9375,True,,2020-10-28 13:05:00+00:00,13325.69,75.24749999999949,0.00564679952782929,13175.195000000002,2020-10-28 13:55:00+00:00,13175.195000000002,TP,0.01129359905565858,5.24679952782929,50.0,True
B_R1_BE,1.0,True,external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,13400.9375,True,,2020-10-28 13:05:00+00:00,13325.69,75.24749999999949,0.00564679952782929,13250.442500000001,2020-10-28 13:25:00+00:00,13250.442500000001,TP,0.00564679952782929,2.423399763914645,20.0,True
B_R1_5_BE,1.5,True,external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,13400.9375,True,,2020-10-28 13:05:00+00:00,13325.69,75.24749999999949,0.00564679952782929,13212.818750000002,2020-10-28 13:35:00+00:00,13212.818750000002,TP,0.008470199291743866,3.835099645871933,30.0,True
B_R2_BE,2.0,True,external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,13400.9375,True,,2020-10-28 13:05:00+00:00,13325.69,75.24749999999949,0.00564679952782929,13175.195000000002,2020-10-28 13:55:00+00:00,13175.195000000002,TP,0.01129359905565858,5.24679952782929,50.0,True
A_R1,1.0,False,external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,13694.157500000001,True,,2020-11-01 04:25:00+00:00,13646.41,47.74750000000131,0.0034989055729676382,13598.662499999999,2020-11-01 04:35:00+00:00,13656.04,EARLY_HOLD_EXIT,-0.0007056801019463008,-0.7528400509731504,10.0,False
A_R1_5,1.5,False,external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,13694.157500000001,True,,2020-11-01 04:25:00+00:00,13646.41,47.74750000000131,0.0034989055729676382,13574.788749999998,2020-11-01 04:35:00+00:00,13656.04,EARLY_HOLD_EXIT,-0.0007056801019463008,-0.7528400509731504,10.0,False
A_R2,2.0,False,external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,13694.157500000001,True,,2020-11-01 04:25:00+00:00,13646.41,47.74750000000131,0.0034989055729676382,13550.914999999997,2020-11-01 04:35:00+00:00,13656.04,EARLY_HOLD_EXIT,-0.0007056801019463008,-0.7528400509731504,10.0,False
B_R1_BE,1.0,True,external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,13694.157500000001,True,,2020-11-01 04:25:00+00:00,13646.41,47.74750000000131,0.0034989055729676382,13598.662499999999,2020-11-01 04:35:00+00:00,13656.04,EARLY_HOLD_EXIT,-0.0007056801019463008,-0.7528400509731504,10.0,False
B_R1_5_BE,1.5,True,external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,13694.157500000001,True,,2020-11-01 04:25:00+00:00,13646.41,47.74750000000131,0.0034989055729676382,13574.788749999998,2020-11-01 04:35:00+00:00,13656.04,EARLY_HOLD_EXIT,-0.0007056801019463008,-0.7528400509731504,10.0,False
B_R2_BE,2.0,True,external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,13694.157500000001,True,,2020-11-01 04:25:00+00:00,13646.41,47.74750000000131,0.0034989055729676382,13550.914999999997,2020-11-01 04:35:00+00:00,13656.04,EARLY_HOLD_EXIT,-0.0007056801019463008,-0.7528400509731504,10.0,False
