partition,regime,clock_block,obs_start,obs_end,rebreak_complete_ts,H,L,R4,followthrough_eligible,terminal_type,continuation_terminal_ts,max_down_ext_r4,minutes_to_reclaim,hit_0p025,min_0p025,hit_0p05,min_0p05,hit_0p075,min_0p075,hit_0p1,min_0p1,hit_0p15,min_0p15,hit_0p2,min_0p2,hit_0p25,min_0p25,hit_0p35,min_0p35,hit_0p5,min_0p5
external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 12:00:00+00:00,10042.06,9942.0,100.05999999999948,False,NO_FOLLOWTHROUGH_WINDOW,,,,,,,,,,,,,,,,,,,,,
external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 14:00:00+00:00,9802.59,9645.23,157.36000000000058,True,RECLAIM_ABOVE_L,2020-02-18 14:05:00+00:00,0.058845958312151656,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:20:00+00:00,8932.31,8865.0,67.30999999999949,True,BLOCK_END,2020-03-08 04:00:00+00:00,2.3431882335462864,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 14:40:00+00:00,7996.28,7762.06,234.21999999999932,True,RECLAIM_ABOVE_L,2020-03-09 16:00:00+00:00,0.5415848347707315,80.0,True,0.0,True,0.0,True,5.0,True,10.0,True,10.0,True,15.0,True,25.0,True,50.0,True,60.0
external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:35:00+00:00,6790.75,6605.0,185.75,True,BLOCK_END,2020-03-25 04:00:00+00:00,0.44500672947510017,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,False,
external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:30:00+00:00,6893.4,6828.19,65.21000000000004,True,RECLAIM_ABOVE_L,2020-04-11 14:40:00+00:00,0.23109952461278485,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,
external,BULL,12-16,2020-04-17 12:00:00+00:00,2020-04-17 16:00:00+00:00,2020-04-17 14:50:00+00:00,7122.64,7023.0,99.64000000000031,True,RECLAIM_ABOVE_L,2020-04-17 15:05:00+00:00,0.13046969088719348,15.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,BULL,12-16,2020-05-01 12:00:00+00:00,2020-05-01 16:00:00+00:00,2020-05-01 14:40:00+00:00,9065.0,8755.0,310.0,True,RECLAIM_ABOVE_L,2020-05-01 14:45:00+00:00,0.036903225806453256,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,04-08,2020-05-08 04:00:00+00:00,2020-05-08 08:00:00+00:00,2020-05-08 06:25:00+00:00,10045.03,9833.34,211.6900000000005,True,BLOCK_END,2020-05-08 08:00:00+00:00,0.5070622136142467,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,30.0,True,35.0
external,BULL,08-12,2020-05-09 08:00:00+00:00,2020-05-09 12:00:00+00:00,2020-05-09 11:40:00+00:00,9888.0,9577.71,310.2900000000009,True,RECLAIM_ABOVE_L,2020-05-09 11:50:00+00:00,0.0629088916819703,10.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BULL,20-00,2020-05-09 20:00:00+00:00,2020-05-10 00:00:00+00:00,2020-05-09 22:15:00+00:00,9804.9,9682.0,122.89999999999964,True,BLOCK_END,2020-05-10 00:00:00+00:00,1.2367778681855204,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,30.0
external,SIDEWAYS,12-16,2020-05-10 12:00:00+00:00,2020-05-10 16:00:00+00:00,2020-05-10 15:40:00+00:00,8900.2,8656.55,243.65000000000143,True,RECLAIM_ABOVE_L,2020-05-10 15:45:00+00:00,0.02277857582597677,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 05:00:00+00:00,8800.0,8656.19,143.8099999999995,True,RECLAIM_ABOVE_L,2020-05-11 05:40:00+00:00,0.3182671580557722,40.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,
external,SIDEWAYS,08-12,2020-05-11 08:00:00+00:00,2020-05-11 12:00:00+00:00,2020-05-11 09:05:00+00:00,8729.38,8610.42,118.95999999999913,True,RECLAIM_ABOVE_L,2020-05-11 10:15:00+00:00,1.1635003362474854,70.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0
external,BULL,20-00,2020-05-29 20:00:00+00:00,2020-05-30 00:00:00+00:00,2020-05-29 21:40:00+00:00,9450.0,9390.05,59.95000000000073,True,RECLAIM_ABOVE_L,2020-05-29 21:45:00+00:00,0.056713928273554544,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,04-08,2020-06-15 04:00:00+00:00,2020-06-15 08:00:00+00:00,2020-06-15 05:40:00+00:00,9368.32,9130.0,238.3199999999997,True,BLOCK_END,2020-06-15 08:00:00+00:00,1.0136371265525344,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,5.0
external,BULL,00-04,2020-06-17 00:00:00+00:00,2020-06-17 04:00:00+00:00,2020-06-17 01:30:00+00:00,9533.8,9473.28,60.51999999999862,True,BLOCK_END,2020-06-17 04:00:00+00:00,0.9464639788499994,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,20.0,True,30.0
external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 13:05:00+00:00,9178.0,9119.2,58.79999999999927,True,RECLAIM_ABOVE_L,2020-06-30 13:35:00+00:00,0.9392857142857495,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0
external,BULL,04-08,2020-07-07 04:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 07:10:00+00:00,9380.0,9256.1,123.89999999999964,True,RECLAIM_ABOVE_L,2020-07-07 07:15:00+00:00,0.01460855528651732,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:45:00+00:00,9466.0,9413.8,52.20000000000073,True,BLOCK_END,2020-07-09 04:00:00+00:00,1.0306513409961402,,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0,True,15.0,True,25.0,True,25.0
external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:50:00+00:00,11337.0,11206.0,131.0,True,BLOCK_END,2020-08-04 12:00:00+00:00,1.0448091603053495,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:55:00+00:00,11813.0,11616.16,196.84000000000012,True,RECLAIM_ABOVE_L,2020-08-06 05:00:00+00:00,0.11201991465148983,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,BULL,12-16,2020-08-07 12:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 14:20:00+00:00,11855.0,11688.01,166.98999999999978,True,BLOCK_END,2020-08-07 16:00:00+00:00,0.7929816156656102,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,BULL,16-20,2020-08-07 16:00:00+00:00,2020-08-07 20:00:00+00:00,2020-08-07 18:25:00+00:00,11780.0,11488.0,292.0,True,RECLAIM_ABOVE_L,2020-08-07 19:10:00+00:00,0.5790068493150675,45.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0
external,BULL,04-08,2020-08-11 04:00:00+00:00,2020-08-11 08:00:00+00:00,2020-08-11 06:25:00+00:00,11944.0,11819.86,124.13999999999942,True,BLOCK_END,2020-08-11 08:00:00+00:00,0.8688577412598767,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,SIDEWAYS,00-04,2020-08-21 00:00:00+00:00,2020-08-21 04:00:00+00:00,2020-08-21 01:50:00+00:00,11888.0,11811.36,76.63999999999942,True,RECLAIM_ABOVE_L,2020-08-21 01:55:00+00:00,0.15448851774530578,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,SIDEWAYS,12-16,2020-08-21 12:00:00+00:00,2020-08-21 16:00:00+00:00,2020-08-21 14:10:00+00:00,11842.01,11695.7,146.3099999999995,True,RECLAIM_ABOVE_L,2020-08-21 14:15:00+00:00,0.03636115098080477,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,04-08,2020-08-23 04:00:00+00:00,2020-08-23 08:00:00+00:00,2020-08-23 05:20:00+00:00,11695.9,11592.29,103.60999999999876,True,RECLAIM_ABOVE_L,2020-08-23 05:30:00+00:00,0.08860148634302095,10.0,True,0.0,True,0.0,True,5.0,False,,False,,False,,False,,False,,False,
external,BULL,16-20,2020-08-24 16:00:00+00:00,2020-08-24 20:00:00+00:00,2020-08-24 19:05:00+00:00,11825.0,11731.29,93.70999999999913,True,RECLAIM_ABOVE_L,2020-08-24 19:30:00+00:00,0.2633657026998241,25.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,False,,False,
external,BULL,20-00,2020-08-29 20:00:00+00:00,2020-08-30 00:00:00+00:00,2020-08-30 00:00:00+00:00,11549.99,11480.0,69.98999999999978,False,NO_FOLLOWTHROUGH_WINDOW,,,,,,,,,,,,,,,,,,,,,
external,BULL,00-04,2020-09-02 00:00:00+00:00,2020-09-02 04:00:00+00:00,2020-09-02 03:15:00+00:00,12059.79,11867.0,192.79000000000087,True,RECLAIM_ABOVE_L,2020-09-02 03:30:00+00:00,0.16717672078427,15.0,True,0.0,True,0.0,True,0.0,True,5.0,True,10.0,False,,False,,False,,False,
external,BULL,20-00,2020-09-14 20:00:00+00:00,2020-09-15 00:00:00+00:00,2020-09-14 23:20:00+00:00,10746.06,10636.0,110.05999999999948,True,RECLAIM_ABOVE_L,2020-09-14 23:30:00+00:00,0.19907323278211847,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,,False,,False,
external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:55:00+00:00,11089.08,10948.25,140.82999999999993,True,BLOCK_END,2020-09-17 00:00:00+00:00,0.08826244408151883,,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:40:00+00:00,11040.0,10864.0,176.0,True,RECLAIM_ABOVE_L,2020-09-17 06:45:00+00:00,0.11017045454545124,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:25:00+00:00,10697.78,10613.39,84.39000000000124,True,RECLAIM_ABOVE_L,2020-09-25 09:30:00+00:00,0.12300035549234563,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:10:00+00:00,13700.75,13301.0,399.75,True,RECLAIM_ABOVE_L,2020-10-28 13:15:00+00:00,0.029168230143839537,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,08-12,2020-11-06 08:00:00+00:00,2020-11-06 12:00:00+00:00,2020-11-06 10:00:00+00:00,15795.93,15435.0,360.9300000000003,True,RECLAIM_ABOVE_L,2020-11-06 10:05:00+00:00,0.08865985094062553,5.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BULL,12-16,2020-11-07 12:00:00+00:00,2020-11-07 16:00:00+00:00,2020-11-07 14:40:00+00:00,15598.0,15408.0,190.0,True,BLOCK_END,2020-11-07 16:00:00+00:00,1.1792631578947341,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,15.0
external,BULL,08-12,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2020-11-13 11:05:00+00:00,16449.9,16180.0,269.90000000000146,True,RECLAIM_ABOVE_L,2020-11-13 11:35:00+00:00,0.4001482030381601,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,
external,BULL,00-04,2020-11-14 00:00:00+00:00,2020-11-14 04:00:00+00:00,2020-11-14 02:50:00+00:00,16355.0,16180.0,175.0,True,RECLAIM_ABOVE_L,2020-11-14 03:20:00+00:00,0.23422857142857018,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,
external,BULL,12-16,2020-11-18 12:00:00+00:00,2020-11-18 16:00:00+00:00,2020-11-18 14:35:00+00:00,18292.67,17855.0,437.6699999999983,True,RECLAIM_ABOVE_L,2020-11-18 14:45:00+00:00,0.17136198505723557,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,BULL,20-00,2020-11-19 20:00:00+00:00,2020-11-20 00:00:00+00:00,2020-11-19 23:00:00+00:00,18142.0,17885.0,257.0,True,RECLAIM_ABOVE_L,2020-11-19 23:05:00+00:00,0.08949416342412451,5.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BULL,08-12,2020-11-22 08:00:00+00:00,2020-11-22 12:00:00+00:00,2020-11-22 09:25:00+00:00,18635.84,18310.0,325.84000000000015,True,RECLAIM_ABOVE_L,2020-11-22 09:35:00+00:00,0.1622268598084967,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,SIDEWAYS,12-16,2020-12-10 12:00:00+00:00,2020-12-10 16:00:00+00:00,2020-12-10 13:40:00+00:00,18487.47,18118.0,369.4700000000012,True,RECLAIM_ABOVE_L,2020-12-10 13:50:00+00:00,0.2057000568381729,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,,False,
external,SIDEWAYS,08-12,2020-12-11 08:00:00+00:00,2020-12-11 12:00:00+00:00,2020-12-11 11:30:00+00:00,18042.64,17680.0,362.6399999999994,True,BLOCK_END,2020-12-11 12:00:00+00:00,0.25921023604676857,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,False,,False,
external,BULL,04-08,2020-12-29 04:00:00+00:00,2020-12-29 08:00:00+00:00,2020-12-29 04:25:00+00:00,27139.79,26464.14,675.6500000000015,True,RECLAIM_ABOVE_L,2020-12-29 04:30:00+00:00,0.07385480648264295,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BULL,12-16,2020-12-31 12:00:00+00:00,2020-12-31 16:00:00+00:00,2020-12-31 15:20:00+00:00,29259.0,28606.6,652.4000000000015,True,RECLAIM_ABOVE_L,2020-12-31 15:40:00+00:00,0.06992642550582293,20.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BULL,12-16,2021-01-03 12:00:00+00:00,2021-01-03 16:00:00+00:00,2021-01-03 15:25:00+00:00,34743.92,33457.0,1286.9199999999985,True,RECLAIM_ABOVE_L,2021-01-03 15:35:00+00:00,0.4900460013054442,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,
external,SIDEWAYS,04-08,2021-01-11 04:00:00+00:00,2021-01-11 08:00:00+00:00,2021-01-11 07:10:00+00:00,38322.18,33600.0,4722.18,True,RECLAIM_ABOVE_L,2021-01-11 07:30:00+00:00,0.20465759458555163,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,False,,False,,False,
external,SIDEWAYS,12-16,2021-01-13 12:00:00+00:00,2021-01-13 16:00:00+00:00,2021-01-13 12:30:00+00:00,35325.39,34212.39,1113.0,True,RECLAIM_ABOVE_L,2021-01-13 12:35:00+00:00,0.0053369272237217685,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,04-08,2021-01-15 04:00:00+00:00,2021-01-15 08:00:00+00:00,2021-01-15 05:00:00+00:00,39790.0,38500.0,1290.0,True,RECLAIM_ABOVE_L,2021-01-15 05:05:00+00:00,0.037875968992248515,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,08-12,2021-01-17 08:00:00+00:00,2021-01-17 12:00:00+00:00,2021-01-17 08:50:00+00:00,36431.22,34522.88,1908.340000000004,True,RECLAIM_ABOVE_L,2021-01-17 09:00:00+00:00,0.1052642610855492,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,SIDEWAYS,04-08,2021-01-21 04:00:00+00:00,2021-01-21 08:00:00+00:00,2021-01-21 05:20:00+00:00,35636.17,34256.21,1379.9599999999991,True,RECLAIM_ABOVE_L,2021-01-21 05:25:00+00:00,0.1856648018783148,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,SIDEWAYS,08-12,2021-01-25 08:00:00+00:00,2021-01-25 12:00:00+00:00,2021-01-25 10:15:00+00:00,33863.09,33065.0,798.0899999999965,True,RECLAIM_ABOVE_L,2021-01-25 10:20:00+00:00,0.33204275207056994,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,
external,SIDEWAYS,00-04,2021-01-26 00:00:00+00:00,2021-01-26 04:00:00+00:00,2021-01-26 03:40:00+00:00,33500.57,31921.47,1579.0999999999983,True,BLOCK_END,2021-01-26 04:00:00+00:00,0.29223608384522937,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,
external,BULL,12-16,2021-02-01 12:00:00+00:00,2021-02-01 16:00:00+00:00,2021-02-01 15:00:00+00:00,34720.0,33644.05,1075.949999999997,True,BLOCK_END,2021-02-01 16:00:00+00:00,0.43766903666527696,,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,55.0,False,
external,BULL,00-04,2021-02-07 00:00:00+00:00,2021-02-07 04:00:00+00:00,2021-02-07 01:55:00+00:00,40583.0,39100.0,1483.0,True,BLOCK_END,2021-02-07 04:00:00+00:00,0.4826365475387728,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,
external,BULL,08-12,2021-02-09 08:00:00+00:00,2021-02-09 12:00:00+00:00,2021-02-09 10:05:00+00:00,48266.36,46300.0,1966.3600000000008,True,RECLAIM_ABOVE_L,2021-02-09 10:10:00+00:00,0.1093390833824935,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,BULL,00-04,2021-02-10 00:00:00+00:00,2021-02-10 04:00:00+00:00,2021-02-10 01:55:00+00:00,47600.0,46257.88,1342.1200000000026,True,RECLAIM_ABOVE_L,2021-02-10 02:00:00+00:00,0.048825738384048155,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,20-00,2021-02-13 20:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-13 21:35:00+00:00,47462.89,46770.0,692.8899999999994,True,RECLAIM_ABOVE_L,2021-02-13 21:40:00+00:00,0.002655544170065247,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,20-00,2021-02-20 20:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-20 22:30:00+00:00,57536.1,56228.42,1307.6800000000003,True,BLOCK_END,2021-02-21 00:00:00+00:00,1.7767496635262432,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,SIDEWAYS,12-16,2021-02-22 12:00:00+00:00,2021-02-22 16:00:00+00:00,2021-02-22 12:50:00+00:00,56699.0,53500.0,3199.0,True,RECLAIM_ABOVE_L,2021-02-22 12:55:00+00:00,0.1556736480150047,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,SIDEWAYS,00-04,2021-02-26 00:00:00+00:00,2021-02-26 04:00:00+00:00,2021-02-26 01:10:00+00:00,49587.0,46685.43,2901.57,True,RECLAIM_ABOVE_L,2021-02-26 01:15:00+00:00,0.026671767353535988,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,04-08,2021-02-28 04:00:00+00:00,2021-02-28 08:00:00+00:00,2021-02-28 06:05:00+00:00,46678.0,44444.0,2234.0,True,RECLAIM_ABOVE_L,2021-02-28 06:20:00+00:00,0.30393912264995526,15.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,
external,BULL,04-08,2021-03-08 04:00:00+00:00,2021-03-08 08:00:00+00:00,2021-03-08 06:50:00+00:00,51870.36,50272.78,1597.5800000000015,True,RECLAIM_ABOVE_L,2021-03-08 07:00:00+00:00,0.055264838067577704,10.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BULL,04-08,2021-03-12 04:00:00+00:00,2021-03-12 08:00:00+00:00,2021-03-12 04:45:00+00:00,58186.33,56666.66,1519.6699999999985,True,RECLAIM_ABOVE_L,2021-03-12 04:50:00+00:00,0.035961754854673386,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,08-12,2021-03-12 08:00:00+00:00,2021-03-12 12:00:00+00:00,2021-03-12 10:10:00+00:00,57494.02,56400.0,1094.0199999999968,True,RECLAIM_ABOVE_L,2021-03-12 10:40:00+00:00,0.4679987568783034,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,10.0,True,10.0,False,
external,BULL,04-08,2021-03-14 04:00:00+00:00,2021-03-14 08:00:00+00:00,2021-03-14 07:50:00+00:00,61798.0,60800.0,998.0,True,BLOCK_END,2021-03-14 08:00:00+00:00,0.24448897795591182,,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,False,,False,,False,
external,BULL,08-12,2021-03-18 08:00:00+00:00,2021-03-18 12:00:00+00:00,2021-03-18 09:10:00+00:00,59261.77,58165.63,1096.1399999999994,True,RECLAIM_ABOVE_L,2021-03-18 09:15:00+00:00,0.057118616235153005,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BULL,04-08,2021-04-01 04:00:00+00:00,2021-04-01 08:00:00+00:00,2021-04-01 07:05:00+00:00,59427.21,58799.23,627.9799999999959,True,RECLAIM_ABOVE_L,2021-04-01 07:20:00+00:00,0.24816076945126406,15.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,
external,SIDEWAYS,04-08,2021-04-05 04:00:00+00:00,2021-04-05 08:00:00+00:00,2021-04-05 05:10:00+00:00,58450.26,57367.41,1082.8499999999983,True,RECLAIM_ABOVE_L,2021-04-05 07:10:00+00:00,0.4758830863000469,120.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,45.0,False,
external,SIDEWAYS,00-04,2021-04-07 00:00:00+00:00,2021-04-07 04:00:00+00:00,2021-04-07 01:25:00+00:00,58384.93,57637.72,747.2099999999991,True,RECLAIM_ABOVE_L,2021-04-07 01:50:00+00:00,0.5249662076257042,25.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,SIDEWAYS,08-12,2021-04-08 08:00:00+00:00,2021-04-08 12:00:00+00:00,2021-04-08 11:50:00+00:00,57415.03,56570.0,845.0299999999988,True,BLOCK_END,2021-04-08 12:00:00+00:00,0.19953137758422873,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,BULL,08-12,2021-04-15 08:00:00+00:00,2021-04-15 12:00:00+00:00,2021-04-15 08:40:00+00:00,63560.0,62772.3,787.6999999999971,True,RECLAIM_ABOVE_L,2021-04-15 08:45:00+00:00,0.035838517201984645,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,04-08,2021-04-21 04:00:00+00:00,2021-04-21 08:00:00+00:00,2021-04-21 05:50:00+00:00,56756.78,55159.01,1597.7699999999968,True,RECLAIM_ABOVE_L,2021-04-21 05:55:00+00:00,0.0645399525588807,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,00-04,2021-04-22 00:00:00+00:00,2021-04-22 04:00:00+00:00,2021-04-22 02:05:00+00:00,55465.14,53610.0,1855.1399999999996,True,RECLAIM_ABOVE_L,2021-04-22 02:35:00+00:00,0.595642377394698,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0
external,BEAR,20-00,2021-04-22 20:00:00+00:00,2021-04-23 00:00:00+00:00,2021-04-22 20:50:00+00:00,55191.43,52228.0,2963.4300000000003,True,BLOCK_END,2021-04-23 00:00:00+00:00,0.5715201641341294,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0,True,15.0
external,BULL,16-20,2021-04-26 16:00:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 16:45:00+00:00,53952.0,53226.36,725.6399999999994,True,RECLAIM_ABOVE_L,2021-04-26 16:50:00+00:00,0.04459511603550054,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,04-08,2021-04-28 04:00:00+00:00,2021-04-28 08:00:00+00:00,2021-04-28 05:10:00+00:00,55733.0,54780.8,952.1999999999972,True,RECLAIM_ABOVE_L,2021-04-28 05:15:00+00:00,0.01154169292166065,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,20-00,2021-05-05 20:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-05 20:20:00+00:00,57940.0,57122.18,817.8199999999997,True,RECLAIM_ABOVE_L,2021-05-05 22:20:00+00:00,0.5227556185957752,120.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,20.0
external,BULL,16-20,2021-05-06 16:00:00+00:00,2021-05-06 20:00:00+00:00,2021-05-06 18:05:00+00:00,58174.41,56843.0,1331.4100000000035,True,RECLAIM_ABOVE_L,2021-05-06 18:10:00+00:00,0.06238499034857591,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BEAR,12-16,2021-05-11 12:00:00+00:00,2021-05-11 16:00:00+00:00,2021-05-11 13:25:00+00:00,56262.61,55205.0,1057.6100000000006,True,RECLAIM_ABOVE_L,2021-05-11 13:35:00+00:00,0.2626771683323697,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,
