track,anchor_hour,or_min,trigger,geom,entry_ts,side,net_ret,reason,ref_t,trigger_ts
H4,20,240,CLASSIC,R125,2024-11-30 04:00:00+00:00,SHORT,-0.0014927617231647581,TIME,2024-11-29 20:00:00+00:00,2024-11-30 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-11-30 04:00:00+00:00,SHORT,-0.0014927617231647581,TIME,2024-11-29 20:00:00+00:00,2024-11-30 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-02 04:00:00+00:00,SHORT,0.009689032821370071,TP,2024-12-01 20:00:00+00:00,2024-12-02 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-02 04:00:00+00:00,SHORT,0.012486291026712561,TP,2024-12-01 20:00:00+00:00,2024-12-02 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-02 04:00:00+00:00,SHORT,0.015283549232055273,TP,2024-12-01 20:00:00+00:00,2024-12-02 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-05 04:00:00+00:00,LONG,-0.02003427327236723,SL,2024-12-04 20:00:00+00:00,2024-12-05 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-05 04:00:00+00:00,LONG,-0.02003427327236723,SL,2024-12-04 20:00:00+00:00,2024-12-05 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-05 04:00:00+00:00,LONG,-0.02003427327236723,SL,2024-12-04 20:00:00+00:00,2024-12-05 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-09 04:00:00+00:00,SHORT,0.011848470809105395,TIME,2024-12-08 20:00:00+00:00,2024-12-09 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-09 04:00:00+00:00,SHORT,0.011848470809105395,TIME,2024-12-08 20:00:00+00:00,2024-12-09 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-09 04:00:00+00:00,SHORT,0.011848470809105395,TIME,2024-12-08 20:00:00+00:00,2024-12-09 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-11 04:00:00+00:00,LONG,0.015108679672589722,TP,2024-12-10 20:00:00+00:00,2024-12-11 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-11 04:00:00+00:00,LONG,0.019260849590737206,TP,2024-12-10 20:00:00+00:00,2024-12-11 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-11 04:00:00+00:00,LONG,0.02341301950888469,TP,2024-12-10 20:00:00+00:00,2024-12-11 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-14 04:00:00+00:00,LONG,-0.009278268867226434,SL,2024-12-13 20:00:00+00:00,2024-12-14 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-14 04:00:00+00:00,LONG,-0.009278268867226434,SL,2024-12-13 20:00:00+00:00,2024-12-14 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-14 04:00:00+00:00,LONG,-0.009278268867226434,SL,2024-12-13 20:00:00+00:00,2024-12-14 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-15 04:00:00+00:00,LONG,0.007253195673549597,TP,2024-12-14 20:00:00+00:00,2024-12-15 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-15 04:00:00+00:00,LONG,0.009441494591937051,TP,2024-12-14 20:00:00+00:00,2024-12-15 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-15 04:00:00+00:00,LONG,0.011629793510324284,TP,2024-12-14 20:00:00+00:00,2024-12-15 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-17 04:00:00+00:00,LONG,0.009679093914873262,TP,2024-12-16 20:00:00+00:00,2024-12-17 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-17 04:00:00+00:00,LONG,0.012473867393591633,TP,2024-12-16 20:00:00+00:00,2024-12-17 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-17 04:00:00+00:00,LONG,-0.0051929765109844355,TIME,2024-12-16 20:00:00+00:00,2024-12-17 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-18 04:00:00+00:00,SHORT,0.014020909729861865,TP,2024-12-17 20:00:00+00:00,2024-12-18 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-18 04:00:00+00:00,SHORT,0.001572095403984787,TIME,2024-12-17 20:00:00+00:00,2024-12-18 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-18 04:00:00+00:00,SHORT,0.001572095403984787,TIME,2024-12-17 20:00:00+00:00,2024-12-18 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-23 04:00:00+00:00,LONG,-0.018040299073443233,SL,2024-12-22 20:00:00+00:00,2024-12-23 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-23 04:00:00+00:00,LONG,-0.018040299073443233,SL,2024-12-22 20:00:00+00:00,2024-12-23 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-23 04:00:00+00:00,LONG,-0.018040299073443233,SL,2024-12-22 20:00:00+00:00,2024-12-23 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-12-27 04:00:00+00:00,LONG,-0.009836982168092643,SL,2024-12-26 20:00:00+00:00,2024-12-27 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-12-27 04:00:00+00:00,LONG,-0.009836982168092643,SL,2024-12-26 20:00:00+00:00,2024-12-27 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-12-27 04:00:00+00:00,LONG,-0.009836982168092643,SL,2024-12-26 20:00:00+00:00,2024-12-27 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-06 04:00:00+00:00,LONG,0.007250063128124764,TP,2025-01-05 20:00:00+00:00,2025-01-06 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-06 04:00:00+00:00,LONG,0.00943757891015601,TP,2025-01-05 20:00:00+00:00,2025-01-06 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-06 04:00:00+00:00,LONG,0.011625094692187478,TP,2025-01-05 20:00:00+00:00,2025-01-06 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-10 04:00:00+00:00,LONG,-0.0009768031605361092,TIME,2025-01-09 20:00:00+00:00,2025-01-10 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-10 04:00:00+00:00,LONG,-0.0009768031605361092,TIME,2025-01-09 20:00:00+00:00,2025-01-10 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-10 04:00:00+00:00,LONG,-0.0009768031605361092,TIME,2025-01-09 20:00:00+00:00,2025-01-10 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-11 04:00:00+00:00,SHORT,-0.0035973087546445335,TIME,2025-01-10 20:00:00+00:00,2025-01-11 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-11 04:00:00+00:00,SHORT,-0.0035973087546445335,TIME,2025-01-10 20:00:00+00:00,2025-01-11 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-11 04:00:00+00:00,SHORT,-0.0035973087546445335,TIME,2025-01-10 20:00:00+00:00,2025-01-11 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-14 04:00:00+00:00,LONG,0.015325333548474708,TIME,2025-01-13 20:00:00+00:00,2025-01-14 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-14 04:00:00+00:00,LONG,0.015325333548474708,TIME,2025-01-13 20:00:00+00:00,2025-01-14 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-14 04:00:00+00:00,LONG,0.015325333548474708,TIME,2025-01-13 20:00:00+00:00,2025-01-14 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-15 04:00:00+00:00,LONG,-0.009545119273749845,SL,2025-01-14 20:00:00+00:00,2025-01-15 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-15 04:00:00+00:00,LONG,-0.009545119273749845,SL,2025-01-14 20:00:00+00:00,2025-01-15 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-15 04:00:00+00:00,LONG,-0.009545119273749845,SL,2025-01-14 20:00:00+00:00,2025-01-15 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-17 04:00:00+00:00,LONG,0.011108261752860229,TP,2025-01-16 20:00:00+00:00,2025-01-17 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-17 04:00:00+00:00,LONG,0.014260327191075341,TP,2025-01-16 20:00:00+00:00,2025-01-17 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-17 04:00:00+00:00,LONG,0.017412392629290452,TP,2025-01-16 20:00:00+00:00,2025-01-17 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-18 04:00:00+00:00,SHORT,-0.011022733243698677,TIME,2025-01-17 20:00:00+00:00,2025-01-18 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-18 04:00:00+00:00,SHORT,-0.011022733243698677,TIME,2025-01-17 20:00:00+00:00,2025-01-18 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-18 04:00:00+00:00,SHORT,-0.011022733243698677,TIME,2025-01-17 20:00:00+00:00,2025-01-18 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-19 04:00:00+00:00,LONG,-0.010973295083185506,SL,2025-01-18 20:00:00+00:00,2025-01-19 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-19 04:00:00+00:00,LONG,-0.010973295083185506,SL,2025-01-18 20:00:00+00:00,2025-01-19 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-19 04:00:00+00:00,LONG,-0.010973295083185506,SL,2025-01-18 20:00:00+00:00,2025-01-19 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-23 04:00:00+00:00,SHORT,-0.013683512323625578,SL,2025-01-22 20:00:00+00:00,2025-01-23 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-23 04:00:00+00:00,SHORT,-0.013683512323625578,SL,2025-01-22 20:00:00+00:00,2025-01-23 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-23 04:00:00+00:00,SHORT,-0.013683512323625578,SL,2025-01-22 20:00:00+00:00,2025-01-23 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-27 04:00:00+00:00,SHORT,0.02538430385666962,TP,2025-01-26 20:00:00+00:00,2025-01-27 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-27 04:00:00+00:00,SHORT,0.03210537982083711,TP,2025-01-26 20:00:00+00:00,2025-01-27 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-27 04:00:00+00:00,SHORT,0.0012459543301322497,TIME,2025-01-26 20:00:00+00:00,2025-01-27 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-28 04:00:00+00:00,LONG,-5.8236427779633036e-05,TIME,2025-01-27 20:00:00+00:00,2025-01-28 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-28 04:00:00+00:00,LONG,-5.8236427779633036e-05,TIME,2025-01-27 20:00:00+00:00,2025-01-28 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-28 04:00:00+00:00,LONG,-5.8236427779633036e-05,TIME,2025-01-27 20:00:00+00:00,2025-01-28 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-30 04:00:00+00:00,LONG,0.001959635055099275,TIME,2025-01-29 20:00:00+00:00,2025-01-30 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-30 04:00:00+00:00,LONG,0.001959635055099275,TIME,2025-01-29 20:00:00+00:00,2025-01-30 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-30 04:00:00+00:00,LONG,0.001959635055099275,TIME,2025-01-29 20:00:00+00:00,2025-01-30 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-01-31 04:00:00+00:00,SHORT,-0.01241990725558234,SL,2025-01-30 20:00:00+00:00,2025-01-31 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-01-31 04:00:00+00:00,SHORT,-0.01241990725558234,SL,2025-01-30 20:00:00+00:00,2025-01-31 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-01-31 04:00:00+00:00,SHORT,-0.01241990725558234,SL,2025-01-30 20:00:00+00:00,2025-01-31 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-02 04:00:00+00:00,SHORT,-0.002889662043872253,TIME,2025-02-01 20:00:00+00:00,2025-02-02 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-02 04:00:00+00:00,SHORT,-0.002889662043872253,TIME,2025-02-01 20:00:00+00:00,2025-02-02 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-02 04:00:00+00:00,SHORT,-0.002889662043872253,TIME,2025-02-01 20:00:00+00:00,2025-02-02 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-03 04:00:00+00:00,SHORT,-0.028789961021939925,SL,2025-02-02 20:00:00+00:00,2025-02-03 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-03 04:00:00+00:00,SHORT,-0.028789961021939925,SL,2025-02-02 20:00:00+00:00,2025-02-03 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-03 04:00:00+00:00,SHORT,-0.028789961021939925,SL,2025-02-02 20:00:00+00:00,2025-02-03 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-04 04:00:00+00:00,SHORT,0.014355312076280437,TP,2025-02-03 20:00:00+00:00,2025-02-04 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-04 04:00:00+00:00,SHORT,0.018319140095350572,TP,2025-02-03 20:00:00+00:00,2025-02-04 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-04 04:00:00+00:00,SHORT,0.02228296811442071,TP,2025-02-03 20:00:00+00:00,2025-02-04 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-07 04:00:00+00:00,LONG,0.011901060669211207,TP,2025-02-06 20:00:00+00:00,2025-02-07 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-07 04:00:00+00:00,LONG,0.015251325836513953,TP,2025-02-06 20:00:00+00:00,2025-02-07 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-07 04:00:00+00:00,LONG,0.018601591003816698,TP,2025-02-06 20:00:00+00:00,2025-02-07 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-09 04:00:00+00:00,LONG,-0.005220254157401958,SL,2025-02-08 20:00:00+00:00,2025-02-09 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-09 04:00:00+00:00,LONG,-0.005220254157401958,SL,2025-02-08 20:00:00+00:00,2025-02-09 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-09 04:00:00+00:00,LONG,-0.005220254157401958,SL,2025-02-08 20:00:00+00:00,2025-02-09 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-10 04:00:00+00:00,LONG,0.0028164203782164456,TIME,2025-02-09 20:00:00+00:00,2025-02-10 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-10 04:00:00+00:00,LONG,0.0028164203782164456,TIME,2025-02-09 20:00:00+00:00,2025-02-10 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-10 04:00:00+00:00,LONG,0.0028164203782164456,TIME,2025-02-09 20:00:00+00:00,2025-02-10 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-11 04:00:00+00:00,LONG,0.0022431302490431584,TP,2025-02-10 20:00:00+00:00,2025-02-11 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-11 04:00:00+00:00,LONG,0.003178912811304059,TP,2025-02-10 20:00:00+00:00,2025-02-11 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-11 04:00:00+00:00,LONG,0.004114695373564738,TP,2025-02-10 20:00:00+00:00,2025-02-11 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-14 04:00:00+00:00,LONG,-0.0036463537219771345,TIME,2025-02-13 20:00:00+00:00,2025-02-14 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-14 04:00:00+00:00,LONG,-0.0036463537219771345,TIME,2025-02-13 20:00:00+00:00,2025-02-14 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-14 04:00:00+00:00,LONG,-0.0036463537219771345,TIME,2025-02-13 20:00:00+00:00,2025-02-14 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-19 04:00:00+00:00,LONG,0.0008329661071866958,TIME,2025-02-18 20:00:00+00:00,2025-02-19 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-19 04:00:00+00:00,LONG,0.0008329661071866958,TIME,2025-02-18 20:00:00+00:00,2025-02-19 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-19 04:00:00+00:00,LONG,0.0008329661071866958,TIME,2025-02-18 20:00:00+00:00,2025-02-19 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-20 04:00:00+00:00,LONG,0.00743757202316281,TP,2025-02-19 20:00:00+00:00,2025-02-20 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-20 04:00:00+00:00,LONG,-0.0030141613772374774,TIME,2025-02-19 20:00:00+00:00,2025-02-20 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-20 04:00:00+00:00,LONG,-0.0030141613772374774,TIME,2025-02-19 20:00:00+00:00,2025-02-20 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-22 04:00:00+00:00,LONG,0.0016418181818181345,TIME,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-22 04:00:00+00:00,LONG,0.0016418181818181345,TIME,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-22 04:00:00+00:00,LONG,0.0016418181818181345,TIME,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-23 04:00:00+00:00,SHORT,0.0008543767646151403,TP,2025-02-22 20:00:00+00:00,2025-02-23 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-23 04:00:00+00:00,SHORT,0.0014429709557688976,TP,2025-02-22 20:00:00+00:00,2025-02-23 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-23 04:00:00+00:00,SHORT,0.002031565146922766,TP,2025-02-22 20:00:00+00:00,2025-02-23 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-24 04:00:00+00:00,SHORT,0.007028326414223964,TP,2025-02-23 20:00:00+00:00,2025-02-24 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-24 04:00:00+00:00,SHORT,0.00916040801778001,TP,2025-02-23 20:00:00+00:00,2025-02-24 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-24 04:00:00+00:00,SHORT,0.011292489621336057,TP,2025-02-23 20:00:00+00:00,2025-02-24 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-02-28 04:00:00+00:00,SHORT,0.02618894878974304,TP,2025-02-27 20:00:00+00:00,2025-02-28 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-02-28 04:00:00+00:00,SHORT,-0.02918894878974293,SL,2025-02-27 20:00:00+00:00,2025-02-28 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-02-28 04:00:00+00:00,SHORT,-0.02918894878974293,SL,2025-02-27 20:00:00+00:00,2025-02-28 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-01 04:00:00+00:00,LONG,0.012440109593089112,TP,2025-02-28 20:00:00+00:00,2025-03-01 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-01 04:00:00+00:00,LONG,-0.00764453013692684,TIME,2025-02-28 20:00:00+00:00,2025-03-01 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-01 04:00:00+00:00,LONG,-0.00764453013692684,TIME,2025-02-28 20:00:00+00:00,2025-03-01 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-03 04:00:00+00:00,SHORT,0.013124433412475768,TP,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-03 04:00:00+00:00,SHORT,0.01678054176559468,TP,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-03 04:00:00+00:00,SHORT,0.020436650118713706,TP,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-04 04:00:00+00:00,SHORT,0.02198297189645043,TP,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-04 04:00:00+00:00,SHORT,0.02785371487056304,TP,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-04 04:00:00+00:00,SHORT,0.010223017935419078,TIME,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-06 04:00:00+00:00,LONG,-0.016502752197389337,SL,2025-03-05 20:00:00+00:00,2025-03-06 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-06 04:00:00+00:00,LONG,-0.016502752197389337,SL,2025-03-05 20:00:00+00:00,2025-03-06 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-06 04:00:00+00:00,LONG,-0.016502752197389337,SL,2025-03-05 20:00:00+00:00,2025-03-06 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-07 04:00:00+00:00,SHORT,-0.028170223923163318,SL,2025-03-06 20:00:00+00:00,2025-03-07 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-07 04:00:00+00:00,SHORT,-0.028170223923163318,SL,2025-03-06 20:00:00+00:00,2025-03-07 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-07 04:00:00+00:00,SHORT,-0.028170223923163318,SL,2025-03-06 20:00:00+00:00,2025-03-07 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-12 04:00:00+00:00,SHORT,0.007626874888852666,TP,2025-03-11 20:00:00+00:00,2025-03-12 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-12 04:00:00+00:00,SHORT,-0.010626874888852665,SL,2025-03-11 20:00:00+00:00,2025-03-12 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-12 04:00:00+00:00,SHORT,-0.010626874888852665,SL,2025-03-11 20:00:00+00:00,2025-03-12 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-14 04:00:00+00:00,LONG,0.014229005698649657,TP,2025-03-13 20:00:00+00:00,2025-03-14 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-14 04:00:00+00:00,LONG,0.018161257123311902,TP,2025-03-13 20:00:00+00:00,2025-03-14 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-14 04:00:00+00:00,LONG,0.022093508547974372,TP,2025-03-13 20:00:00+00:00,2025-03-14 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-17 04:00:00+00:00,LONG,-0.003198925528239137,TIME,2025-03-16 20:00:00+00:00,2025-03-17 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-17 04:00:00+00:00,LONG,-0.003198925528239137,TIME,2025-03-16 20:00:00+00:00,2025-03-17 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-17 04:00:00+00:00,LONG,-0.003198925528239137,TIME,2025-03-16 20:00:00+00:00,2025-03-17 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-18 04:00:00+00:00,SHORT,0.007694104991601338,TP,2025-03-17 20:00:00+00:00,2025-03-18 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-18 04:00:00+00:00,SHORT,0.009992631239501617,TP,2025-03-17 20:00:00+00:00,2025-03-18 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-18 04:00:00+00:00,SHORT,0.012291157487402006,TP,2025-03-17 20:00:00+00:00,2025-03-18 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-19 04:00:00+00:00,LONG,0.00993498730248993,TP,2025-03-18 20:00:00+00:00,2025-03-19 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-19 04:00:00+00:00,LONG,0.012793734128112412,TP,2025-03-18 20:00:00+00:00,2025-03-19 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-19 04:00:00+00:00,LONG,0.01565248095373467,TP,2025-03-18 20:00:00+00:00,2025-03-19 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-23 04:00:00+00:00,LONG,0.005413704004152255,TP,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-23 04:00:00+00:00,LONG,0.00714213000519043,TP,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-23 04:00:00+00:00,LONG,0.008870556006228604,TP,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-24 04:00:00+00:00,LONG,0.01285794993445283,TP,2025-03-23 20:00:00+00:00,2025-03-24 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-24 04:00:00+00:00,LONG,0.016447437418066146,TP,2025-03-23 20:00:00+00:00,2025-03-24 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-24 04:00:00+00:00,LONG,0.020036924901679243,TP,2025-03-23 20:00:00+00:00,2025-03-24 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-25 04:00:00+00:00,SHORT,-0.018018785854785058,SL,2025-03-24 20:00:00+00:00,2025-03-25 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-25 04:00:00+00:00,SHORT,-0.018018785854785058,SL,2025-03-24 20:00:00+00:00,2025-03-25 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-25 04:00:00+00:00,SHORT,-0.018018785854785058,SL,2025-03-24 20:00:00+00:00,2025-03-25 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-27 04:00:00+00:00,LONG,-0.011612836523977764,SL,2025-03-26 20:00:00+00:00,2025-03-27 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-27 04:00:00+00:00,LONG,-0.011612836523977764,SL,2025-03-26 20:00:00+00:00,2025-03-27 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-27 04:00:00+00:00,LONG,-0.011612836523977764,SL,2025-03-26 20:00:00+00:00,2025-03-27 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-28 04:00:00+00:00,SHORT,0.0077672006344901585,TP,2025-03-27 20:00:00+00:00,2025-03-28 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-28 04:00:00+00:00,SHORT,0.010084000793112615,TP,2025-03-27 20:00:00+00:00,2025-03-28 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-28 04:00:00+00:00,SHORT,0.012400800951735293,TP,2025-03-27 20:00:00+00:00,2025-03-28 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-30 04:00:00+00:00,LONG,-0.0056291960290357195,TIME,2025-03-29 20:00:00+00:00,2025-03-30 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-30 04:00:00+00:00,LONG,-0.0056291960290357195,TIME,2025-03-29 20:00:00+00:00,2025-03-30 00:00:00+00:00
H4,20,240,CLASSIC,R150,2025-03-30 04:00:00+00:00,LONG,-0.0056291960290357195,TIME,2025-03-29 20:00:00+00:00,2025-03-30 00:00:00+00:00
H4,20,240,CLASSIC,R100,2025-03-31 04:00:00+00:00,SHORT,-0.01660707852097637,SL,2025-03-30 20:00:00+00:00,2025-03-31 00:00:00+00:00
H4,20,240,CLASSIC,R125,2025-03-31 04:00:00+00:00,SHORT,-0.01660707852097637,SL,2025-03-30 20:00:00+00:00,2025-03-31 00:00:00+00:00
