role,partition,dev_block,execution_start,component,outcome,entry_ts,e20_ts,trigger_ts,baseline_exit_ts,baseline_exit_reason,H,L,R,entry_to_e20_min,break_to_e20_min,e20_bar_close_R,e20_bar_close_vs_E20_R,running_mae_R_to_e20,closes_gt_H_to_e20,trigger_close_R,trigger_close_vs_E10_R,trigger_high_R,trigger_low_R,trigger_body_R,trigger_upper_wick_R,trigger_lower_wick_R,trigger_traded_E25,trigger_traded_E30,post_e20_peak_R,giveback_peak_to_trigger_close_R,running_mfe_R_to_trigger
CENTRAL,development,1.0,2022-09-08 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2022-09-09 00:10:00+00:00,2022-09-09 00:15:00+00:00,2022-09-09 00:20:00+00:00,2022-09-09 00:30:00+00:00,TARGET,33.98,32.85,1.1299999999999957,5.0,5.0,0.1504424778761083,-0.04955752212389172,0.11504424778760704,2,0.026548672566372788,-0.07345132743362721,0.2212389380530982,0.017699115044250622,0.1238938053097355,0.07079646017698991,0.008849557522122168,False,False,0.2212389380530982,0.1946902654867254,0.2212389380530982
CENTRAL,development,1.0,2022-09-11 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2022-09-12 01:45:00+00:00,2022-09-12 01:45:00+00:00,2022-09-12 01:50:00+00:00,2022-09-12 02:00:00+00:00,FAILED_BREAK,36.02,34.66,1.3600000000000063,0.0,,-0.09558823529411908,-0.2955882352941191,0.375000000000002,0,0.05147058823529409,-0.04852941176470592,0.08823529411764477,-0.13235294117646976,0.14705882352941319,0.03676470588235068,0.03676470588235068,False,False,0.22794117647058362,0.17647058823528955,0.22794117647058362
CENTRAL,development,1.0,2022-09-21 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2022-09-21 18:00:00+00:00,2022-09-21 18:00:00+00:00,2022-09-21 18:05:00+00:00,2022-09-21 18:35:00+00:00,TARGET,32.32,31.19,1.129999999999999,0.0,,-0.9469026548672578,-1.1469026548672578,1.9469026548672577,0,-0.7876106194690278,-0.8876106194690278,-0.6106194690265503,-1.0176991150442474,0.15044247787610468,0.1769911504424774,0.07964601769911499,False,False,0.3097345132743378,1.0973451327433656,0.3097345132743378
CENTRAL,development,1.0,2022-09-22 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2022-09-22 18:30:00+00:00,2022-09-22 18:35:00+00:00,2022-09-22 18:40:00+00:00,2022-09-22 18:50:00+00:00,FAILED_BREAK,32.15,31.53,0.6199999999999974,5.0,5.0,0.27419354838710064,0.07419354838710063,0.1451612903225753,2,0.016129032258061372,-0.08387096774193864,0.27419354838710064,-0.032258064516122745,0.2580645161290393,0.0,0.048387096774184124,True,False,0.32258064516129625,0.30645161290323486,0.32258064516129625
CENTRAL,development,1.0,2022-10-05 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2022-10-05 19:00:00+00:00,2022-10-05 19:00:00+00:00,2022-10-05 19:05:00+00:00,2022-10-05 19:50:00+00:00,FAILED_BREAK,34.04,33.15,0.8900000000000006,0.0,0.0,0.14606741573033985,-0.05393258426966016,0.10112359550561376,1,0.0786516853932587,-0.021348314606741303,0.16853932584269493,0.05617977528090363,0.06741573033708116,0.022471910112355064,0.022471910112355064,False,False,0.26966292134831665,0.19101123595505795,0.26966292134831665
CENTRAL,development,1.0,2022-10-08 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2022-10-08 18:10:00+00:00,2022-10-08 18:20:00+00:00,2022-10-08 18:25:00+00:00,2022-10-08 21:25:00+00:00,REFERENCE_INVALIDATION,32.9,32.65,0.25,10.0,,0.0800000000000125,-0.1199999999999875,0.23999999999998067,1,-0.03999999999999204,-0.13999999999999205,0.12000000000000455,-0.07999999999998408,0.12000000000000455,0.03999999999999204,0.03999999999999204,False,False,0.20000000000001705,0.2400000000000091,0.20000000000001705
CENTRAL,development,1.0,2022-12-19 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2022-12-20 04:35:00+00:00,2022-12-20 04:40:00+00:00,2022-12-20 04:45:00+00:00,2022-12-20 05:30:00+00:00,FAILED_BREAK,12.318,11.91,0.4079999999999995,5.0,5.0,0.11764705882352967,-0.08235294117647034,0.09068627450980167,2,0.09068627450980603,-0.009313725490193978,0.1715686274509813,0.004901960784315369,0.03186274509803901,0.049019607843136276,0.08578431372549065,False,False,0.3235294117647055,0.23284313725489947,0.3235294117647055
CENTRAL,development,1.0,2022-12-24 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2022-12-24 18:00:00+00:00,2022-12-24 18:00:00+00:00,2022-12-24 18:05:00+00:00,2022-12-24 18:25:00+00:00,FAILED_BREAK,11.44,11.287,0.1529999999999987,0.0,0.0,0.1045751633986938,-0.09542483660130621,0.13725490196077908,1,0.04575163398692636,-0.054248366013073646,0.18300653594771704,0.019607843137255814,0.06535947712419378,0.0718954248365969,0.026143790849670546,False,False,0.8431372549019768,0.7973856209150504,0.8431372549019768
CENTRAL,development,1.0,2022-12-25 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2022-12-25 22:00:00+00:00,2022-12-26 02:00:00+00:00,2022-12-26 02:05:00+00:00,2022-12-26 05:55:00+00:00,TIME,11.436,11.224,0.2119999999999997,240.0,,0.018867924528299836,-0.18113207547170018,0.9339622641509466,1,0.05660377358490789,-0.043396226415092116,0.245283018867923,-0.018867924528299836,0.03773584905660805,0.18867924528301513,0.03773584905659967,False,False,0.245283018867923,0.1886792452830151,0.245283018867923
CENTRAL,development,1.0,2022-12-30 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2022-12-30 18:50:00+00:00,2022-12-30 18:55:00+00:00,2022-12-30 19:00:00+00:00,2022-12-31 05:55:00+00:00,TIME,9.95,9.353,0.5969999999999995,5.0,,-0.09212730318257915,-0.2921273031825792,0.22613065326633147,0,-0.2345058626465643,-0.33450586264656434,-0.02345058626465554,-0.2847571189279733,0.1356783919597983,0.07537688442211049,0.05025125628140898,False,False,0.23785594639866223,0.4723618090452265,0.23785594639866223
CENTRAL,development,2.0,2023-01-12 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-01-12 18:00:00+00:00,2023-01-13 00:20:00+00:00,2023-01-13 00:25:00+00:00,2023-01-13 04:00:00+00:00,TARGET,16.617,15.627,0.9900000000000002,380.0,,0.10101010101009883,-0.09898989898990118,0.3272727272727288,13,0.0030303030303031444,-0.09696969696969686,0.11616161616161456,-0.03737373737373998,0.09898989898989793,0.014141414141413478,0.04040404040404312,False,False,0.22525252525252418,0.22222222222222104,0.22525252525252418
CENTRAL,development,2.0,2023-01-15 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-01-16 02:20:00+00:00,2023-01-16 02:20:00+00:00,2023-01-16 02:25:00+00:00,2023-01-16 02:35:00+00:00,FAILED_BREAK,23.907,23.028,0.8790000000000013,0.0,0.0,0.18998862343572392,-0.010011376564276087,0.4835039817974972,1,0.010238907849829724,-0.08976109215017028,0.24800910125142167,-0.09783845278725642,0.1797497155858942,0.058020477815697725,0.10807736063708615,False,False,0.4243458475540393,0.4141069397042096,0.4243458475540393
CENTRAL,development,2.0,2023-01-16 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-01-16 18:40:00+00:00,2023-01-16 18:40:00+00:00,2023-01-16 18:45:00+00:00,2023-01-16 18:55:00+00:00,TARGET,23.38,22.23,1.1499999999999986,0.0,0.0,0.029565217391306534,-0.1704347826086935,0.08608695652173941,1,0.08434782608695776,-0.015652173913042244,0.13478260869565334,0.02086956521739212,0.0556521739130436,0.050434782608695564,0.007826086956522045,False,False,0.2217391304347851,0.13739130434782734,0.2217391304347851
CENTRAL,development,2.0,2023-01-20 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-01-20 18:00:00+00:00,2023-01-20 18:00:00+00:00,2023-01-20 18:05:00+00:00,2023-01-20 19:35:00+00:00,TARGET,22.587,21.217,1.370000000000001,0.0,0.0,0.14525547445255582,-0.05474452554744419,0.0788321167883215,1,0.09562043795620448,-0.004379562043795526,0.1496350364963516,0.03868613138686189,0.048905109489051184,0.005109489051095945,0.05693430656934259,False,False,0.28467153284671554,0.18905109489051106,0.28467153284671554
CENTRAL,development,2.0,2023-02-22 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-02-22 18:00:00+00:00,2023-02-22 18:15:00+00:00,2023-02-22 18:20:00+00:00,2023-02-22 19:00:00+00:00,TARGET,23.753,23.24,0.5130000000000017,15.0,10.0,0.1598440545808976,-0.04015594541910242,0.10916179337232115,3,0.09551656920077842,-0.004483430799221588,0.20662768031189338,0.0,0.06237816764132539,0.04873294346978957,0.09551656920077842,False,False,0.21247563352826093,0.11695906432748251,0.21247563352826093
CENTRAL,development,2.0,2023-03-03 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-03-03 19:50:00+00:00,2023-03-03 20:00:00+00:00,2023-03-03 20:05:00+00:00,2023-03-04 01:05:00+00:00,TARGET,21.441,21.139,0.3019999999999996,10.0,,0.17880794701987457,-0.021192052980125442,0.195364238410588,1,0.033112582781462174,-0.06688741721853783,0.21192052980132497,-0.0033112582781379828,0.14900662251655036,0.029801324503312427,0.03642384105960016,False,False,0.304635761589412,0.27152317880794985,0.304635761589412
CENTRAL,development,2.0,2023-03-12 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-03-12 18:35:00+00:00,2023-03-12 20:40:00+00:00,2023-03-12 20:45:00+00:00,2023-03-12 21:55:00+00:00,TARGET,18.7,17.72,0.9800000000000004,125.0,,0.15204081632653146,-0.04795918367346855,0.3612244897959174,1,0.02551020408163482,-0.07448979591836519,0.17755102040816267,0.017346938775509645,0.1255102040816301,0.026530612244897743,0.008163265306125171,False,False,0.2551020408163264,0.2295918367346916,0.2551020408163264
CENTRAL,development,2.0,2023-04-03 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-04-03 18:35:00+00:00,2023-04-03 18:35:00+00:00,2023-04-03 18:40:00+00:00,2023-04-03 18:55:00+00:00,TARGET,20.525,20.057,0.4679999999999999,0.0,0.0,0.10897435897436313,-0.09102564102563689,0.1410256410256388,1,0.014957264957268058,-0.08504273504273195,0.1987179487179487,-0.06837606837606845,0.09401709401709507,0.08974358974358557,0.0833333333333365,False,False,0.23076923076923198,0.2158119658119639,0.23076923076923198
CENTRAL,development,2.0,2023-04-04 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-04-04 20:50:00+00:00,2023-04-05 00:30:00+00:00,2023-04-05 00:35:00+00:00,2023-04-05 00:45:00+00:00,TARGET,21.075,20.664,0.4109999999999978,220.0,,0.19464720194647755,-0.005352798053522456,0.6496350364963525,1,0.09732360097323445,-0.002676399026765558,0.24574209245742,0.01703163017031992,0.0973236009732431,0.05109489051094247,0.08029197080291453,False,False,0.299270072992705,0.20194647201947058,0.299270072992705
CENTRAL,development,2.0,2023-04-10 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-04-10 18:50:00+00:00,2023-04-10 19:10:00+00:00,2023-04-10 19:15:00+00:00,2023-04-10 20:25:00+00:00,FAILED_BREAK,20.6,20.066,0.5340000000000025,20.0,15.0,0.09363295880149237,-0.10636704119850764,0.054307116104868505,4,0.06367041198501641,-0.036329588014983594,0.1404494382022452,0.05805243445692634,0.031835205992508206,0.0449438202247206,0.005617977528090075,False,False,0.21161048689138393,0.1479400749063675,0.21161048689138393
CENTRAL,development,2.0,2023-04-27 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-04-27 18:20:00+00:00,2023-04-28 01:05:00+00:00,2023-04-28 01:10:00+00:00,2023-04-28 05:55:00+00:00,TIME,22.445,21.637,0.8079999999999998,405.0,,0.1175742574257412,-0.08242574257425882,0.42945544554455617,8,0.04826732673267511,-0.0517326732673249,0.16460396039603856,0.030940594059404188,0.07054455445544383,0.045792079207919605,0.01732673267327092,False,False,0.2809405940594064,0.2326732673267313,0.2809405940594064
CENTRAL,development,2.0,2023-05-03 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-05-03 18:00:00+00:00,2023-05-03 18:00:00+00:00,2023-05-03 18:05:00+00:00,2023-05-03 21:15:00+00:00,TARGET,21.607,21.253,0.3539999999999992,0.0,,-0.20621468926553832,-0.40621468926553833,0.5932203389830546,0,-0.14124293785310968,-0.24124293785310968,-0.05084745762712069,-0.3305084745762744,0.06497175141242864,0.09039548022598898,0.12429378531073611,False,False,0.2627118644067802,0.4039548022598899,0.2627118644067802
CENTRAL,development,2.0,2023-05-16 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-05-17 01:00:00+00:00,2023-05-17 01:05:00+00:00,2023-05-17 01:10:00+00:00,2023-05-17 01:20:00+00:00,FAILED_BREAK,20.82,20.629,0.1909999999999989,5.0,0.0,0.16230366492146067,-0.03769633507853934,0.3141361256544454,1,0.07853403141361599,-0.021465968586384013,0.34554973821989177,0.04188481675392233,0.08900523560209193,0.17801047120418387,0.03664921465969367,True,True,0.34554973821989177,0.2670157068062758,0.34554973821989177
CENTRAL,development,2.0,2023-05-20 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-05-20 18:00:00+00:00,2023-05-21 00:45:00+00:00,2023-05-21 00:50:00+00:00,2023-05-21 05:55:00+00:00,TIME,20.334,20.181,0.1529999999999987,405.0,,0.11764705882353488,-0.08235294117646513,0.9477124183006589,1,-0.006535947712426344,-0.10653594771242635,0.20261437908496124,-0.07843137254902326,0.12418300653596122,0.08496732026142638,0.0718954248365969,False,False,0.2091503267973876,0.21568627450981395,0.2091503267973876
CENTRAL,development,2.0,2023-06-02 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-06-02 18:45:00+00:00,2023-06-02 19:00:00+00:00,2023-06-02 19:05:00+00:00,2023-06-02 19:30:00+00:00,TARGET,21.216,20.958,0.2580000000000026,15.0,15.0,0.20155038759689564,0.0015503875968956304,0.31007751937984895,4,0.07364341085270604,-0.02635658914729397,0.32558139534883246,0.05426356589146979,0.1279069767441896,0.12403100775193683,0.019379844961236257,True,True,0.32558139534883246,0.2519379844961264,0.32558139534883246
CENTRAL,development,2.0,2023-06-23 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-06-23 20:30:00+00:00,2023-06-23 21:00:00+00:00,2023-06-23 21:05:00+00:00,2023-06-23 21:25:00+00:00,FAILED_BREAK,17.29,16.196,1.0939999999999976,30.0,30.0,0.15447897623400444,-0.045521023765995566,0.09597806215722181,7,0.09597806215722181,-0.004021937842778198,0.15539305301645528,0.09323583180987252,0.05941499085923347,0.0,0.0027422303473492874,False,False,0.21572212065813634,0.11974405850091453,0.21572212065813634
CENTRAL,development,2.0,2023-06-29 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-06-29 18:55:00+00:00,2023-06-29 22:10:00+00:00,2023-06-29 22:15:00+00:00,2023-06-29 22:35:00+00:00,TARGET,17.782,17.25,0.532,195.0,,0.13721804511278268,-0.06278195488721733,0.6691729323308301,2,0.0018796992481225979,-0.0981203007518774,0.13721804511278268,0.0018796992481225979,0.1334586466165375,0.0018796992481225979,0.0,False,False,0.24999999999999833,0.24812030075187574,0.24999999999999833
CENTRAL,development,3.0,2023-07-01 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-07-01 23:10:00+00:00,2023-07-01 23:35:00+00:00,2023-07-01 23:40:00+00:00,2023-07-01 23:50:00+00:00,TARGET,18.496,18.241,0.254999999999999,25.0,,0.10980392156863668,-0.09019607843136333,0.3215686274509706,2,0.08235294117647403,-0.017647058823525977,0.18039215686275728,0.031372549019618445,0.03137254901960451,0.06666666666667874,0.05098039215685559,False,False,0.22745098039215708,0.14509803921568304,0.22745098039215708
CENTRAL,development,3.0,2023-07-02 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-07-02 20:40:00+00:00,2023-07-02 20:40:00+00:00,2023-07-02 20:45:00+00:00,2023-07-02 20:55:00+00:00,FAILED_BREAK,19.494,18.85,0.6439999999999984,0.0,0.0,0.055900621118014686,-0.14409937888198532,0.08229813664596422,1,0.006211180124225692,-0.09378881987577431,0.0916149068323,-0.01708074534161376,0.05124223602484128,0.034161490683233035,0.023291925465839452,False,False,0.3198757763975156,0.3136645962732899,0.3198757763975156
CENTRAL,development,3.0,2023-07-07 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-07-07 22:15:00+00:00,2023-07-07 22:15:00+00:00,2023-07-07 22:20:00+00:00,2023-07-08 05:55:00+00:00,TIME,21.74,20.722,1.0179999999999971,0.0,,-0.1699410609037316,-0.3699410609037316,0.33398821218074737,0,-0.19842829076620702,-0.298428290766207,-0.1286836935166965,-0.25442043222003685,0.028487229862475438,0.04125736738703508,0.05599214145382983,False,False,0.2377210216110035,0.43614931237721055,0.2377210216110035
CENTRAL,development,3.0,2023-07-19 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-07-19 18:00:00+00:00,2023-07-19 20:45:00+00:00,2023-07-19 20:50:00+00:00,2023-07-20 05:55:00+00:00,TIME,26.75,25.82,0.9299999999999996,165.0,,0.17741935483870883,-0.022580645161291185,0.22688172043010604,16,0.020430107526879956,-0.07956989247312005,0.21290322580645213,-0.027956989247311628,0.1580645161290345,0.03440860215053768,0.04838709677419158,False,False,0.2516129032258084,0.23118279569892847,0.2516129032258084
CENTRAL,development,3.0,2023-08-14 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-08-15 01:00:00+00:00,2023-08-15 01:00:00+00:00,2023-08-15 01:05:00+00:00,2023-08-15 05:55:00+00:00,TIME,25.29,24.427,0.8629999999999995,0.0,,0.0,-0.2,0.11123986095017396,0,-0.08690614136732251,-0.18690614136732253,0.011587485515644922,-0.12050984936268744,0.08806488991888824,0.010428736964079196,0.033603707995364926,False,False,0.24333719582850633,0.3302433371958288,0.24333719582850633
CENTRAL,development,3.0,2023-08-28 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-08-29 01:15:00+00:00,2023-08-29 01:15:00+00:00,2023-08-29 01:20:00+00:00,2023-08-29 01:30:00+00:00,FAILED_BREAK,20.683,20.438,0.245000000000001,0.0,0.0,0.06122448979592044,-0.13877551020407958,0.23673469387754936,1,0.012244897959184087,-0.08775510204081592,0.14285714285714285,-0.05306122448978805,0.05306122448980255,0.07755102040815622,0.06530612244897213,False,False,0.3102040816326539,0.2979591836734698,0.3102040816326539
CENTRAL,development,3.0,2023-09-13 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-09-14 00:10:00+00:00,2023-09-14 00:10:00+00:00,2023-09-14 00:15:00+00:00,2023-09-14 00:25:00+00:00,FAILED_BREAK,18.544,17.859,0.6849999999999987,0.0,0.0,0.2262773722627758,0.026277372262775794,0.15620437956204308,1,0.013138686131387384,-0.08686131386861262,0.22481751824817547,0.008759124087591589,0.2116788321167881,0.0,0.004379562043795794,False,False,0.5197080291970785,0.5065693430656911,0.5197080291970785
CENTRAL,development,3.0,2023-09-19 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-09-20 02:00:00+00:00,2023-09-20 02:00:00+00:00,2023-09-20 02:05:00+00:00,2023-09-20 05:55:00+00:00,TIME,20.162,19.804,0.3580000000000005,0.0,,-0.041899441340783654,-0.24189944134078367,0.09776536312849188,0,-0.13128491620111882,-0.23128491620111882,0.008379888268156731,-0.17039106145251356,0.09217877094972404,0.0474860335195515,0.03910614525139477,False,False,0.21229050279329723,0.343575418994416,0.21229050279329723
CENTRAL,development,3.0,2023-10-04 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-10-04 19:05:00+00:00,2023-10-04 19:10:00+00:00,2023-10-04 19:15:00+00:00,2023-10-04 19:25:00+00:00,FAILED_BREAK,23.148,22.543,0.6050000000000004,5.0,5.0,0.09090909090909037,-0.10909090909090964,0.21818181818182042,2,0.013223140495866302,-0.0867768595041337,0.17190082644627955,0.0033057851239651076,0.07933884297520956,0.07933884297520369,0.009917355371901195,False,False,0.21487603305784944,0.20165289256198313,0.21487603305784944
CENTRAL,development,3.0,2023-10-21 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-10-21 18:00:00+00:00,2023-10-21 20:30:00+00:00,2023-10-21 20:35:00+00:00,2023-10-21 21:50:00+00:00,TARGET,29.787,28.6,1.1869999999999976,150.0,,0.03454085930918319,-0.16545914069081682,0.548441449031172,1,-0.09604043807919208,-0.19604043807919208,0.0421229991575407,-0.12552653748946727,0.12973883740522643,0.008424599831506344,0.029486099410275197,False,False,0.24599831508003553,0.3420387531592276,0.24599831508003553
CENTRAL,development,3.0,2023-11-07 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-11-07 18:05:00+00:00,2023-11-07 18:10:00+00:00,2023-11-07 18:15:00+00:00,2023-11-07 19:00:00+00:00,TARGET,43.2,40.807,2.3930000000000007,5.0,0.0,0.16673631424989288,-0.03326368575010713,0.1341412452987902,1,0.07898035938152946,-0.021019640618470545,0.3042206435436666,0.02131216046802959,0.08733806936899123,0.13790221479314593,0.05766819891349987,True,True,0.3042206435436666,0.22524028416213715,0.3042206435436666
CENTRAL,development,3.0,2023-11-08 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-11-08 19:00:00+00:00,2023-11-08 19:15:00+00:00,2023-11-08 19:20:00+00:00,2023-11-08 19:30:00+00:00,FAILED_BREAK,43.364,42.284,1.0799999999999983,15.0,10.0,0.1657407407407429,-0.0342592592592571,0.15185185185184688,3,0.055555555555557745,-0.04444444444444226,0.17222222222222244,-0.012962962962959089,0.1138888888888868,0.0027777777777778876,0.06851851851851684,False,False,0.2685185185185247,0.21296296296296696,0.2685185185185247
CENTRAL,development,3.0,2023-11-25 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-11-25 18:30:00+00:00,2023-11-25 18:30:00+00:00,2023-11-25 18:35:00+00:00,2023-11-25 18:45:00+00:00,FAILED_BREAK,59.372,58.05,1.3220000000000027,0.0,0.0,0.24205748865355495,0.042057488653554936,0.24357034795764151,1,0.07488653555219095,-0.025113464447809056,0.24281391830559554,0.02344931921331221,0.16717095310136398,0.0007564296520405955,0.051437216338878745,False,False,0.27685325264750293,0.201966717095312,0.27685325264750293
CENTRAL,development,3.0,2023-11-27 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-11-27 23:30:00+00:00,2023-11-28 00:40:00+00:00,2023-11-28 00:45:00+00:00,2023-11-28 05:55:00+00:00,TIME,55.137,53.857,1.2800000000000011,70.0,,0.19062499999999966,-0.009375000000000355,0.3226562500000027,4,0.08906249999999774,-0.010937500000002265,0.19765624999999992,0.07656249999999913,0.10234375000000008,0.006250000000002082,0.012499999999998613,False,False,0.2023437500000001,0.11328125000000236,0.2023437500000001
CENTRAL,development,3.0,2023-11-28 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-11-28 18:00:00+00:00,2023-11-29 02:15:00+00:00,2023-11-29 02:20:00+00:00,2023-11-29 05:55:00+00:00,TIME,58.239,55.426,2.8129999999999957,495.0,,0.09776039815144191,-0.1022396018485581,0.2733736224671168,24,0.02132954141486042,-0.07867045858513959,0.10095982936367098,-0.01350870956274325,0.07571987202275197,0.003910415926058586,0.03483825097760367,False,False,0.2264486313544264,0.20511908993956596,0.2264486313544264
CENTRAL,development,3.0,2023-12-03 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2023-12-03 22:20:00+00:00,2023-12-03 22:35:00+00:00,2023-12-03 22:40:00+00:00,2023-12-04 01:25:00+00:00,TARGET,63.637,62.234,1.4029999999999987,15.0,,0.2437633642195289,0.043763364219528894,0.25374198146828364,1,-0.24447612259444323,-0.34447612259444327,0.24661439771917096,-0.39486813970064333,0.48396293656450656,0.00712758374910764,0.1503920171062001,False,False,0.30933713471133134,0.5538132573057746,0.30933713471133134
CENTRAL,development,3.0,2023-12-20 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-12-20 18:05:00+00:00,2023-12-21 05:25:00+00:00,2023-12-21 05:30:00+00:00,2023-12-21 05:55:00+00:00,TIME,84.0,78.551,5.448999999999998,680.0,,0.05927693154707165,-0.14072306845292837,0.8625435859790795,15,0.06918700679023591,-0.030812993209764092,0.10203707102220547,0.03982382088456576,0.009726555331252943,0.03285006423196955,0.019636630574417207,False,False,0.21104789869700974,0.1418608919067738,0.21104789869700974
CENTRAL,development,3.0,2023-12-31 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2023-12-31 20:25:00+00:00,2023-12-31 21:15:00+00:00,2023-12-31 21:20:00+00:00,2023-12-31 21:55:00+00:00,FAILED_BREAK,104.63,102.168,2.461999999999989,50.0,40.0,0.1787164906580015,-0.02128350934199852,0.267262388302195,9,0.06904955320877436,-0.030950446791225647,0.18440292445166928,0.016246953696184577,0.10966693744922713,0.005686433793667777,0.052802599512589775,False,False,0.23151909017059705,0.1624695369618227,0.23151909017059705
CENTRAL,development,4.0,2024-01-08 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2024-01-08 18:00:00+00:00,2024-01-08 18:00:00+00:00,2024-01-08 18:05:00+00:00,2024-01-08 18:35:00+00:00,TARGET,96.684,93.443,3.241,0.0,0.0,0.24591175563097717,0.04591175563097716,0.1027460660290029,1,0.035791422400493565,-0.06420857759950643,0.3625424251774135,-0.004936747917306736,0.20888614625115912,0.11786485652576081,0.04072817031780031,True,True,0.3625424251774135,0.32675100277691993,0.3625424251774135
CENTRAL,development,4.0,2024-01-10 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2024-01-10 18:00:00+00:00,2024-01-10 18:00:00+00:00,2024-01-10 18:05:00+00:00,2024-01-10 18:20:00+00:00,FAILED_BREAK,96.871,92.205,4.665999999999997,0.0,0.0,0.2490355765109316,0.0490355765109316,0.06965280754393247,1,0.007929704243464673,-0.09207029575653533,0.27432490355765154,-0.11937419631375966,0.23960565795113498,0.026789541363051884,0.12730390055722432,True,False,0.31268752678954226,0.3047578225460776,0.31268752678954226
CENTRAL,development,4.0,2024-01-17 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2024-01-18 00:00:00+00:00,2024-01-18 00:05:00+00:00,2024-01-18 00:10:00+00:00,2024-01-18 00:20:00+00:00,FAILED_BREAK,102.45,97.3,5.150000000000006,5.0,5.0,0.0578640776699032,-0.1421359223300968,0.06912621359223463,2,0.01786407766990265,-0.08213592233009735,0.10310679611650313,-0.0353398058252431,0.040582524271845236,0.044660194174755245,0.05320388349514575,False,False,0.23009708737864096,0.21223300970873832,0.23009708737864096
CENTRAL,development,4.0,2024-01-20 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2024-01-20 18:30:00+00:00,2024-01-20 20:45:00+00:00,2024-01-20 20:50:00+00:00,2024-01-21 05:55:00+00:00,TIME,92.568,90.176,2.391999999999996,135.0,,0.15217391304348032,-0.04782608695651969,0.3373745819398008,4,0.05560200668896145,-0.04439799331103855,0.15217391304348032,0.05142140468227628,0.09657190635451887,0.0,0.004180602006685168,False,False,0.24665551839465066,0.1910535117056892,0.24665551839465066
