decision,label,feature,period,band,n,success,success_rate
PLUS5_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,REF,Q3,95,42,0.4421052631578947
PLUS5_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,REF,Q4,67,36,0.5373134328358209
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,DEV,Q1,151,23,0.152317880794702
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,DEV,Q2,151,58,0.3841059602649007
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,DEV,Q3,151,66,0.4370860927152318
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,DEV,Q4,151,55,0.36423841059602646
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,REF,Q1,102,23,0.22549019607843138
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,REF,Q2,105,49,0.4666666666666667
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,REF,Q3,95,36,0.37894736842105264
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,REF,Q4,67,34,0.5074626865671642
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,DEV,Q1,151,17,0.11258278145695365
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,DEV,Q2,151,38,0.25165562913907286
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,DEV,Q3,151,45,0.2980132450331126
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,DEV,Q4,151,41,0.271523178807947
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,REF,Q1,102,18,0.17647058823529413
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,REF,Q2,105,41,0.3904761904761905
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,REF,Q3,95,28,0.29473684210526313
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,REF,Q4,67,23,0.34328358208955223
PLUS15_CLOSE,GE1R,zone_age_hours,DEV,Q1,126,61,0.48412698412698413
PLUS15_CLOSE,GE1R,zone_age_hours,DEV,Q2,127,62,0.4881889763779528
PLUS15_CLOSE,GE1R,zone_age_hours,DEV,Q3,120,66,0.55
PLUS15_CLOSE,GE1R,zone_age_hours,DEV,Q4,125,79,0.632
PLUS15_CLOSE,GE1R,zone_age_hours,REF,Q1,71,36,0.5070422535211268
PLUS15_CLOSE,GE1R,zone_age_hours,REF,Q2,66,36,0.5454545454545454
PLUS15_CLOSE,GE1R,zone_age_hours,REF,Q3,84,51,0.6071428571428571
PLUS15_CLOSE,GE1R,zone_age_hours,REF,Q4,88,48,0.5454545454545454
PLUS15_CLOSE,GE1_5R,zone_age_hours,DEV,Q1,126,48,0.38095238095238093
PLUS15_CLOSE,GE1_5R,zone_age_hours,DEV,Q2,127,48,0.3779527559055118
PLUS15_CLOSE,GE1_5R,zone_age_hours,DEV,Q3,120,45,0.375
PLUS15_CLOSE,GE1_5R,zone_age_hours,DEV,Q4,125,58,0.464
PLUS15_CLOSE,GE1_5R,zone_age_hours,REF,Q1,71,27,0.38028169014084506
PLUS15_CLOSE,GE1_5R,zone_age_hours,REF,Q2,66,30,0.45454545454545453
PLUS15_CLOSE,GE1_5R,zone_age_hours,REF,Q3,84,38,0.4523809523809524
PLUS15_CLOSE,GE1_5R,zone_age_hours,REF,Q4,88,38,0.4318181818181818
PLUS15_CLOSE,CLEAN1R,zone_age_hours,DEV,Q1,126,38,0.30158730158730157
PLUS15_CLOSE,CLEAN1R,zone_age_hours,DEV,Q2,127,37,0.29133858267716534
PLUS15_CLOSE,CLEAN1R,zone_age_hours,DEV,Q3,120,38,0.31666666666666665
PLUS15_CLOSE,CLEAN1R,zone_age_hours,DEV,Q4,125,54,0.432
PLUS15_CLOSE,CLEAN1R,zone_age_hours,REF,Q1,71,22,0.30985915492957744
PLUS15_CLOSE,CLEAN1R,zone_age_hours,REF,Q2,66,28,0.42424242424242425
PLUS15_CLOSE,CLEAN1R,zone_age_hours,REF,Q3,84,31,0.36904761904761907
PLUS15_CLOSE,CLEAN1R,zone_age_hours,REF,Q4,88,33,0.375
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,DEV,Q1,126,28,0.2222222222222222
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,DEV,Q2,127,26,0.2047244094488189
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,DEV,Q3,120,23,0.19166666666666668
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,DEV,Q4,125,40,0.32
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,REF,Q1,71,15,0.2112676056338028
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,REF,Q2,66,25,0.3787878787878788
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,REF,Q3,84,23,0.27380952380952384
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,REF,Q4,88,24,0.2727272727272727
PLUS15_CLOSE,GE1R,bos_body_zw,DEV,Q1,125,67,0.536
PLUS15_CLOSE,GE1R,bos_body_zw,DEV,Q2,124,76,0.6129032258064516
PLUS15_CLOSE,GE1R,bos_body_zw,DEV,Q3,124,62,0.5
PLUS15_CLOSE,GE1R,bos_body_zw,DEV,Q4,125,63,0.504
PLUS15_CLOSE,GE1R,bos_body_zw,REF,Q1,96,50,0.5208333333333334
PLUS15_CLOSE,GE1R,bos_body_zw,REF,Q2,88,49,0.5568181818181818
PLUS15_CLOSE,GE1R,bos_body_zw,REF,Q3,57,34,0.5964912280701754
PLUS15_CLOSE,GE1R,bos_body_zw,REF,Q4,68,38,0.5588235294117647
PLUS15_CLOSE,GE1_5R,bos_body_zw,DEV,Q1,125,45,0.36
PLUS15_CLOSE,GE1_5R,bos_body_zw,DEV,Q2,124,61,0.49193548387096775
PLUS15_CLOSE,GE1_5R,bos_body_zw,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,GE1_5R,bos_body_zw,DEV,Q4,125,50,0.4
PLUS15_CLOSE,GE1_5R,bos_body_zw,REF,Q1,96,40,0.4166666666666667
PLUS15_CLOSE,GE1_5R,bos_body_zw,REF,Q2,88,39,0.4431818181818182
PLUS15_CLOSE,GE1_5R,bos_body_zw,REF,Q3,57,26,0.45614035087719296
PLUS15_CLOSE,GE1_5R,bos_body_zw,REF,Q4,68,28,0.4117647058823529
PLUS15_CLOSE,CLEAN1R,bos_body_zw,DEV,Q1,125,45,0.36
PLUS15_CLOSE,CLEAN1R,bos_body_zw,DEV,Q2,124,51,0.4112903225806452
PLUS15_CLOSE,CLEAN1R,bos_body_zw,DEV,Q3,124,37,0.29838709677419356
PLUS15_CLOSE,CLEAN1R,bos_body_zw,DEV,Q4,125,34,0.272
PLUS15_CLOSE,CLEAN1R,bos_body_zw,REF,Q1,96,37,0.3854166666666667
PLUS15_CLOSE,CLEAN1R,bos_body_zw,REF,Q2,88,33,0.375
PLUS15_CLOSE,CLEAN1R,bos_body_zw,REF,Q3,57,23,0.40350877192982454
PLUS15_CLOSE,CLEAN1R,bos_body_zw,REF,Q4,68,21,0.3088235294117647
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,DEV,Q1,125,31,0.248
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,DEV,Q2,124,38,0.3064516129032258
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,DEV,Q3,124,22,0.1774193548387097
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,DEV,Q4,125,26,0.208
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,REF,Q1,96,30,0.3125
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,REF,Q2,88,26,0.29545454545454547
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,REF,Q3,57,17,0.2982456140350877
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,REF,Q4,68,14,0.20588235294117646
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,DEV,Q1,125,60,0.48
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,DEV,Q2,124,66,0.532258064516129
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,DEV,Q3,124,72,0.5806451612903226
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,DEV,Q4,125,70,0.56
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,REF,Q1,71,34,0.4788732394366197
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,REF,Q2,77,45,0.5844155844155844
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,REF,Q3,77,46,0.5974025974025974
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,REF,Q4,84,46,0.5476190476190477
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,DEV,Q1,125,45,0.36
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,DEV,Q2,124,51,0.4112903225806452
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,DEV,Q3,124,56,0.45161290322580644
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,DEV,Q4,125,47,0.376
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,REF,Q1,71,27,0.38028169014084506
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,REF,Q2,77,40,0.5194805194805194
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,REF,Q3,77,33,0.42857142857142855
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,REF,Q4,84,33,0.39285714285714285
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,DEV,Q1,125,33,0.264
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,DEV,Q2,124,44,0.3548387096774194
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,DEV,Q4,125,47,0.376
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,REF,Q1,71,17,0.23943661971830985
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,REF,Q2,77,30,0.38961038961038963
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,REF,Q3,77,33,0.42857142857142855
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,REF,Q4,84,34,0.40476190476190477
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,DEV,Q1,125,22,0.176
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,DEV,Q2,124,32,0.25806451612903225
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,DEV,Q3,124,34,0.27419354838709675
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,DEV,Q4,125,29,0.232
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,REF,Q1,71,13,0.18309859154929578
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,REF,Q2,77,27,0.35064935064935066
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,REF,Q3,77,24,0.3116883116883117
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,REF,Q4,84,23,0.27380952380952384
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,DEV,Q1,66,27,0.4090909090909091
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,DEV,Q2,65,41,0.6307692307692307
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,DEV,Q3,65,40,0.6153846153846154
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,DEV,Q4,66,36,0.5454545454545454
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,REF,Q1,59,28,0.4745762711864407
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,REF,Q2,39,22,0.5641025641025641
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,REF,Q3,42,27,0.6428571428571429
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,REF,Q4,49,34,0.6938775510204082
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,DEV,Q1,66,20,0.30303030303030304
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,DEV,Q2,65,34,0.5230769230769231
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,DEV,Q3,65,30,0.46153846153846156
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,DEV,Q4,66,28,0.42424242424242425
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,REF,Q1,59,19,0.3220338983050847
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,REF,Q2,39,18,0.46153846153846156
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,REF,Q3,42,25,0.5952380952380952
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,REF,Q4,49,24,0.4897959183673469
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,DEV,Q1,66,19,0.2878787878787879
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,DEV,Q2,65,23,0.35384615384615387
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,DEV,Q3,65,25,0.38461538461538464
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,DEV,Q4,66,21,0.3181818181818182
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,REF,Q1,59,21,0.3559322033898305
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,REF,Q2,39,18,0.46153846153846156
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,REF,Q3,42,12,0.2857142857142857
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,REF,Q4,49,24,0.4897959183673469
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,DEV,Q1,66,13,0.19696969696969696
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,DEV,Q2,65,17,0.26153846153846155
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,DEV,Q3,65,21,0.3230769230769231
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,DEV,Q4,66,16,0.24242424242424243
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,REF,Q1,59,14,0.23728813559322035
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,REF,Q2,39,16,0.41025641025641024
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,REF,Q3,42,11,0.2619047619047619
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,REF,Q4,49,16,0.32653061224489793
PLUS15_CLOSE,GE1R,touch_penetration_zw,DEV,Q1,125,57,0.456
PLUS15_CLOSE,GE1R,touch_penetration_zw,DEV,Q2,124,66,0.532258064516129
PLUS15_CLOSE,GE1R,touch_penetration_zw,DEV,Q3,124,71,0.5725806451612904
PLUS15_CLOSE,GE1R,touch_penetration_zw,DEV,Q4,125,74,0.592
PLUS15_CLOSE,GE1R,touch_penetration_zw,REF,Q1,92,53,0.5760869565217391
PLUS15_CLOSE,GE1R,touch_penetration_zw,REF,Q2,74,35,0.47297297297297297
PLUS15_CLOSE,GE1R,touch_penetration_zw,REF,Q3,81,44,0.5432098765432098
PLUS15_CLOSE,GE1R,touch_penetration_zw,REF,Q4,62,39,0.6290322580645161
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,DEV,Q1,125,44,0.352
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,DEV,Q2,124,46,0.3709677419354839
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,DEV,Q3,124,49,0.3951612903225806
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,DEV,Q4,125,60,0.48
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,REF,Q1,92,41,0.44565217391304346
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,REF,Q2,74,28,0.3783783783783784
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,REF,Q3,81,36,0.4444444444444444
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,REF,Q4,62,28,0.45161290322580644
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,DEV,Q1,125,37,0.296
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,DEV,Q2,124,39,0.31451612903225806
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,DEV,Q3,124,47,0.3790322580645161
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,DEV,Q4,125,44,0.352
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,REF,Q1,92,40,0.43478260869565216
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,REF,Q2,74,24,0.32432432432432434
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,REF,Q3,81,29,0.35802469135802467
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,REF,Q4,62,21,0.3387096774193548
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,DEV,Q1,125,32,0.256
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,DEV,Q2,124,22,0.1774193548387097
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,DEV,Q3,124,31,0.25
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,DEV,Q4,125,32,0.256
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,REF,Q1,92,29,0.31521739130434784
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,REF,Q2,74,20,0.2702702702702703
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,REF,Q3,81,24,0.2962962962962963
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,REF,Q4,62,14,0.22580645161290322
PLUS15_CLOSE,GE1R,touch_floor_sweep_depth_zw,DEV,Q1,458,244,0.5327510917030568
PLUS15_CLOSE,GE1R,touch_floor_sweep_depth_zw,DEV,Q4,40,24,0.6
PLUS15_CLOSE,GE1R,touch_floor_sweep_depth_zw,REF,Q1,295,161,0.5457627118644067
PLUS15_CLOSE,GE1R,touch_floor_sweep_depth_zw,REF,Q4,14,10,0.7142857142857143
PLUS15_CLOSE,GE1_5R,touch_floor_sweep_depth_zw,DEV,Q1,458,180,0.3930131004366812
PLUS15_CLOSE,GE1_5R,touch_floor_sweep_depth_zw,DEV,Q4,40,19,0.475
PLUS15_CLOSE,GE1_5R,touch_floor_sweep_depth_zw,REF,Q1,295,125,0.423728813559322
PLUS15_CLOSE,GE1_5R,touch_floor_sweep_depth_zw,REF,Q4,14,8,0.5714285714285714
PLUS15_CLOSE,CLEAN1R,touch_floor_sweep_depth_zw,DEV,Q1,458,153,0.33406113537117904
PLUS15_CLOSE,CLEAN1R,touch_floor_sweep_depth_zw,DEV,Q4,40,14,0.35
PLUS15_CLOSE,CLEAN1R,touch_floor_sweep_depth_zw,REF,Q1,295,107,0.36271186440677966
PLUS15_CLOSE,CLEAN1R,touch_floor_sweep_depth_zw,REF,Q4,14,7,0.5
PLUS15_CLOSE,CLEAN1_5R,touch_floor_sweep_depth_zw,DEV,Q1,458,106,0.2314410480349345
PLUS15_CLOSE,CLEAN1_5R,touch_floor_sweep_depth_zw,DEV,Q4,40,11,0.275
PLUS15_CLOSE,CLEAN1_5R,touch_floor_sweep_depth_zw,REF,Q1,295,82,0.27796610169491526
PLUS15_CLOSE,CLEAN1_5R,touch_floor_sweep_depth_zw,REF,Q4,14,5,0.35714285714285715
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,DEV,Q1,125,75,0.6
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,DEV,Q2,124,67,0.5403225806451613
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,DEV,Q3,124,64,0.5161290322580645
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,DEV,Q4,125,62,0.496
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,REF,Q1,98,61,0.6224489795918368
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,REF,Q2,82,43,0.524390243902439
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,REF,Q3,75,36,0.48
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,REF,Q4,54,31,0.5740740740740741
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,DEV,Q1,125,60,0.48
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,DEV,Q2,124,52,0.41935483870967744
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,DEV,Q4,125,44,0.352
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,REF,Q1,98,46,0.46938775510204084
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,REF,Q2,82,36,0.43902439024390244
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,REF,Q3,75,29,0.38666666666666666
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,REF,Q4,54,22,0.4074074074074074
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,DEV,Q1,125,48,0.384
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,DEV,Q2,124,44,0.3548387096774194
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,DEV,Q3,124,38,0.3064516129032258
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,DEV,Q4,125,37,0.296
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,REF,Q1,98,40,0.40816326530612246
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,REF,Q2,82,28,0.34146341463414637
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,REF,Q3,75,25,0.3333333333333333
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,REF,Q4,54,21,0.3888888888888889
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,DEV,Q1,125,33,0.264
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,DEV,Q2,124,31,0.25
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,DEV,Q3,124,28,0.22580645161290322
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,DEV,Q4,125,25,0.2
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,REF,Q1,98,29,0.29591836734693877
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,REF,Q2,82,24,0.2926829268292683
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,REF,Q3,75,20,0.26666666666666666
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,REF,Q4,54,14,0.25925925925925924
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,DEV,Q1,125,75,0.6
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,DEV,Q2,124,67,0.5403225806451613
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,DEV,Q3,124,64,0.5161290322580645
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,DEV,Q4,125,62,0.496
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,REF,Q1,98,61,0.6224489795918368
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,REF,Q2,82,43,0.524390243902439
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,REF,Q3,75,36,0.48
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,REF,Q4,54,31,0.5740740740740741
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,DEV,Q1,125,60,0.48
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,DEV,Q2,124,52,0.41935483870967744
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,DEV,Q4,125,44,0.352
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,REF,Q1,98,46,0.46938775510204084
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,REF,Q2,82,36,0.43902439024390244
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,REF,Q3,75,29,0.38666666666666666
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,REF,Q4,54,22,0.4074074074074074
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,DEV,Q1,125,48,0.384
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,DEV,Q2,124,44,0.3548387096774194
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,DEV,Q3,124,38,0.3064516129032258
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,DEV,Q4,125,37,0.296
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,REF,Q1,98,40,0.40816326530612246
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,REF,Q2,82,28,0.34146341463414637
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,REF,Q3,75,25,0.3333333333333333
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,REF,Q4,54,21,0.3888888888888889
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,DEV,Q1,125,33,0.264
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,DEV,Q2,124,31,0.25
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,DEV,Q3,124,28,0.22580645161290322
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,DEV,Q4,125,25,0.2
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,REF,Q1,98,29,0.29591836734693877
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,REF,Q2,82,24,0.2926829268292683
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,REF,Q3,75,20,0.26666666666666666
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,REF,Q4,54,14,0.25925925925925924
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,DEV,Q1,125,70,0.56
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,DEV,Q2,124,65,0.5241935483870968
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,DEV,Q3,124,69,0.5564516129032258
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,DEV,Q4,125,64,0.512
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,REF,Q1,97,56,0.5773195876288659
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,REF,Q2,87,46,0.5287356321839081
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,REF,Q3,71,33,0.4647887323943662
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,REF,Q4,54,36,0.6666666666666666
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,DEV,Q1,125,54,0.432
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,DEV,Q2,124,50,0.4032258064516129
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,DEV,Q3,124,51,0.4112903225806452
