t,period,gt,v1,broad,bull,fund,fund_delta,fund_mean3,fund_z30,fund_pos6,fund_pct90
1761523200000,VAL,TRANSITION,1,1,0,0.0001,0.00004118,0.00006791333333333333,1.1297450061142802,1,1
1761526800000,VAL,TRANSITION,0,1,0,0.0001,0.00004118,0.00006791333333333333,1.1297450061142802,1,1
1761530400000,VAL,TRANSITION,0,1,0,0.0001,0.00004118,0.00006791333333333333,1.1297450061142802,1,1
1761534000000,VAL,TRANSITION,0,1,0,0.0001,0.00004118,0.00006791333333333333,1.1297450061142802,1,1
1761739200000,VAL,BEAR,1,1,0,-0.00005808,0.00008052000000000001,-0.00006350333333333334,-1.2042747592671856,0.6666666666666666,0.2777777777777778
1761742800000,VAL,TRANSITION,0,1,0,-0.00005808,0.00008052000000000001,-0.00006350333333333334,-1.2042747592671856,0.6666666666666666,0.2777777777777778
1761746400000,VAL,TRANSITION,0,1,0,-0.00005808,0.00008052000000000001,-0.00006350333333333334,-1.2042747592671856,0.6666666666666666,0.2777777777777778
1761789600000,VAL,BEAR,1,1,0,7.1e-7,-0.00008802,0.000010453333333333332,-0.4233288255894178,0.6666666666666666,0.4777777777777778
1761861600000,VAL,TRANSITION,1,0,0,-0.00016797,-0.00018823,-0.000049,-2.6040237649648623,0.5,0.1
1761865200000,VAL,SIDEWAYS,1,1,0,-0.00022069,-0.00005272,-0.0001228,-2.768342238509645,0.5,0.1
1761868800000,VAL,SIDEWAYS,0,1,0,-0.00022069,-0.00005272,-0.0001228,-2.768342238509645,0.5,0.1
1761872400000,VAL,SIDEWAYS,0,1,0,-0.00022069,-0.00005272,-0.0001228,-2.768342238509645,0.5,0.1
1761908400000,VAL,SIDEWAYS,1,0,0,-0.00007523,0.00014546,-0.00015463,-1.0880362261405543,0.5,0.2111111111111111
1762056000000,VAL,TRANSITION,1,0,0,0.00005263,0.00010304,0.000010506666666666667,0.41023952076847897,0.5,0.7333333333333333
1762124400000,VAL,BEAR,1,1,0,0.00002882,0.00010267,-0.000005603333333333337,0.21333021943426186,0.6666666666666666,0.6777777777777778
1762210800000,VAL,BEAR,1,0,1,-0.00015146,0.000019030000000000013,-0.00009770999999999998,-1.6613761864259262,0.5,0.13333333333333333
1762246800000,VAL,BEAR,1,0,1,-0.00013832,-0.00008837999999999999,-0.00011323999999999998,-1.3861396474902452,0.16666666666666666,0.15555555555555556
1762254000000,VAL,TRANSITION,0,1,1,-0.00013832,-0.00008837999999999999,-0.00011323999999999998,-1.3861396474902452,0.16666666666666666,0.15555555555555556
1762257600000,VAL,BEAR,0,1,0,-0.00013832,-0.00008837999999999999,-0.00011323999999999998,-1.3861396474902452,0.16666666666666666,0.15555555555555556
1762264800000,VAL,BEAR,1,1,0,-0.00013832,-0.00008837999999999999,-0.00011323999999999998,-1.3861396474902452,0.16666666666666666,0.15555555555555556
1762304400000,VAL,BULL,1,0,1,0.00003273,0.00001514,-0.000029333333333333333,0.5886080166998148,0.3333333333333333,0.7111111111111111
1762308000000,VAL,TRANSITION,1,0,0,0.00003273,0.00001514,-0.000029333333333333333,0.5886080166998148,0.3333333333333333,0.7111111111111111
1762311600000,VAL,TRANSITION,0,1,0,0.00003273,0.00001514,-0.000029333333333333333,0.5886080166998148,0.3333333333333333,0.7111111111111111
1762315200000,VAL,TRANSITION,0,1,0,0.00003273,0.00001514,-0.000029333333333333333,0.5886080166998148,0.3333333333333333,0.7111111111111111
1762318800000,VAL,TRANSITION,0,1,0,0.00003273,0.00001514,-0.000029333333333333333,0.5886080166998148,0.3333333333333333,0.7111111111111111
1762351200000,VAL,BULL,0,1,0,0.00005027,0.000017539999999999998,0.00003353,0.787677086574425,0.5,0.7666666666666667
1762354800000,VAL,TRANSITION,1,1,0,0.00005027,0.000017539999999999998,0.00003353,0.787677086574425,0.5,0.7666666666666667
1762358400000,VAL,SIDEWAYS,1,1,0,-0.00011308,-0.00016334999999999999,-0.000010026666666666665,-1.0231461984241046,0.5,0.16666666666666666
1762365600000,VAL,TRANSITION,0,1,0,-0.00011308,-0.00016334999999999999,-0.000010026666666666665,-1.0231461984241046,0.5,0.16666666666666666
1762434000000,VAL,BEAR,1,0,0,-0.00004391,0.00006019,-0.00008702999999999998,-0.1036205097145717,0.5,0.35555555555555557
1762477200000,VAL,SIDEWAYS,1,0,0,-0.00001927,-0.00009588,0.000004476666666666667,0.19609314785567108,0.3333333333333333,0.4444444444444444
1762480800000,VAL,TRANSITION,1,0,0,-0.00001927,-0.00009588,0.000004476666666666667,0.19609314785567108,0.3333333333333333,0.4444444444444444
1762531200000,VAL,BULL,0,1,0,0.00001958,0.00002431,-0.000001473333333333334,0.7146396587935181,0.3333333333333333,0.6111111111111112
1762534800000,VAL,SIDEWAYS,1,1,0,0.00001958,0.00002431,-0.000001473333333333334,0.7146396587935181,0.3333333333333333,0.6111111111111112
1762538400000,VAL,SIDEWAYS,0,1,0,0.00001958,0.00002431,-0.000001473333333333334,0.7146396587935181,0.3333333333333333,0.6111111111111112
1762542000000,VAL,BEAR,1,1,0,0.00001958,0.00002431,-0.000001473333333333334,0.7146396587935181,0.3333333333333333,0.6111111111111112
1762545600000,VAL,TRANSITION,0,1,0,0.00001958,0.00002431,-0.000001473333333333334,0.7146396587935181,0.3333333333333333,0.6111111111111112
1762671600000,VAL,BULL,1,0,0,-0.00002922,0.00006579,-0.00003979333333333334,0.09091983554032801,0.5,0.4222222222222222
1762704000000,VAL,BULL,0,1,0,0.00004444,0.00007366,-0.000026596666666666666,0.9741282968513116,0.5,0.7555555555555555
1762711200000,VAL,TRANSITION,1,1,0,0.00004444,0.00007366,-0.000026596666666666666,0.9741282968513116,0.5,0.7555555555555555
1762812000000,VAL,BEAR,1,0,0,-0.0000796,0.00003283000000000001,-0.000030676666666666664,-0.7905796879543061,0.3333333333333333,0.2222222222222222
1762920000000,VAL,TRANSITION,1,0,0,-0.00002,-0.000005930000000000001,-0.00008084,0.16960749133897848,0,0.4111111111111111
1762934400000,VAL,TRANSITION,1,0,0,-0.00015825,-0.00013825,-0.00006410666666666667,-1.4952660868581344,0,0.05555555555555555
1762941600000,VAL,BEAR,1,1,0,-0.00015825,-0.00013825,-0.00006410666666666667,-1.4952660868581344,0,0.05555555555555555
1762945200000,VAL,BEAR,0,1,0,-0.00015825,-0.00013825,-0.00006410666666666667,-1.4952660868581344,0,0.05555555555555555
1763010000000,VAL,BEAR,0,1,0,-0.00008205,-0.00004555,-0.00009226666666666667,-0.5121021499166211,0,0.18888888888888888
1763013600000,VAL,BEAR,0,1,0,-0.00008205,-0.00004555,-0.00009226666666666667,-0.5121021499166211,0,0.18888888888888888
1763071200000,VAL,TRANSITION,1,0,1,-0.00001195,-0.0000498,-0.000018716666666666666,0.24938798754076003,0.16666666666666666,0.45555555555555555
1763136000000,VAL,TRANSITION,0,1,0,0.0001,0.00010995,-0.00003362,1.61130337931741,0.3333333333333333,1
1763139600000,VAL,SIDEWAYS,0,1,0,0.0001,0.00010995,-0.00003362,1.61130337931741,0.3333333333333333,1
1763172000000,VAL,TRANSITION,1,1,0,0.0001,0,0.00006335000000000001,1.5330272330526944,0.5,1
1763175600000,VAL,TRANSITION,0,1,0,0.0001,0,0.00006335000000000001,1.5330272330526944,0.5,1
1763222400000,VAL,BEAR,1,0,0,-0.00001324,-0.00007175,0.000048423333333333334,0.10873390426058195,0.5,0.4111111111111111
1763262000000,VAL,TRANSITION,1,0,0,0.00004071,0.000053950000000000004,0.00002866,0.7248654201771914,0.6666666666666666,0.7
1763337600000,VAL,TRANSITION,1,1,0,0.0001,0.00010532,0.00005543,1.3632778659011033,0.6666666666666666,1
1763348400000,VAL,TRANSITION,0,1,0,0.0001,0.00010532,0.00005543,1.3632778659011033,0.6666666666666666,1
1763424000000,VAL,BULL,1,0,1,0.00002095,-0.00007899,0.00007363,0.3425733652213205,0.8333333333333334,0.6
1763434800000,VAL,BULL,0,1,0,0.00002095,-0.00007899,0.00007363,0.3425733652213205,0.8333333333333334,0.6
1763438400000,VAL,BULL,1,1,0,0.00002095,-0.00007899,0.00007363,0.3425733652213205,0.8333333333333334,0.6
1763442000000,VAL,BULL,0,1,0,0.00002095,-0.00007899,0.00007363,0.3425733652213205,0.8333333333333334,0.6
1763445600000,VAL,BULL,0,1,0,0.00002095,-0.00007899,0.00007363,0.3425733652213205,0.8333333333333334,0.6
1763488800000,VAL,TRANSITION,0,1,0,0.00008922,-0.000010780000000000002,0.00007005666666666668,1.0223864911510938,1,0.8222222222222222
1763582400000,VAL,BULL,1,0,0,-0.00000686,-0.00009601999999999999,0.00003662,-0.1310966380326947,0.8333333333333334,0.4
1763586000000,VAL,BULL,1,1,0,-0.00000686,-0.00009601999999999999,0.00003662,-0.1310966380326947,0.8333333333333334,0.4
1763589600000,VAL,BULL,1,1,0,-0.00000686,-0.00009601999999999999,0.00003662,-0.1310966380326947,0.8333333333333334,0.4
1763593200000,VAL,BULL,1,1,0,-0.00010212,-0.00009526,-0.00000660666666666667,-1.1328505887646578,0.6666666666666666,0.14444444444444443
1763596800000,VAL,BULL,0,1,0,-0.00010212,-0.00009526,-0.00000660666666666667,-1.1328505887646578,0.6666666666666666,0.14444444444444443
1763600400000,VAL,TRANSITION,1,1,0,-0.00010212,-0.00009526,-0.00000660666666666667,-1.1328505887646578,0.6666666666666666,0.14444444444444443
1763604000000,VAL,TRANSITION,1,1,0,-0.00010212,-0.00009526,-0.00000660666666666667,-1.1328505887646578,0.6666666666666666,0.14444444444444443
1763607600000,VAL,TRANSITION,0,1,0,-0.00010212,-0.00009526,-0.00000660666666666667,-1.1328505887646578,0.6666666666666666,0.14444444444444443
1763611200000,VAL,BEAR,1,1,0,-0.00010212,-0.00009526,-0.00000660666666666667,-1.1328505887646578,0.6666666666666666,0.14444444444444443
1763676000000,VAL,BEAR,1,1,1,0.0001,0,0.00003262666666666667,1.0125316882210902,0.6666666666666666,1
1763730000000,VAL,TRANSITION,0,1,1,0.00005033,0.00014429999999999998,0.00001878666666666667,0.4044542996585836,0.5,0.6888888888888889
1763733600000,VAL,SIDEWAYS,0,1,0,0.00005033,0.00014429999999999998,0.00001878666666666667,0.4044542996585836,0.5,0.6888888888888889
1763740800000,VAL,SIDEWAYS,1,1,0,-0.00012104,-0.00017137,-0.00005489333333333333,-1.621970112681919,0.5,0.1111111111111111
1763744400000,VAL,SIDEWAYS,0,1,0,-0.00012104,-0.00017137,-0.00005489333333333333,-1.621970112681919,0.5,0.1111111111111111
1763751600000,VAL,SIDEWAYS,0,1,0,-0.00012104,-0.00017137,-0.00005489333333333333,-1.621970112681919,0.5,0.1111111111111111
1763866800000,VAL,TRANSITION,0,1,0,0.00004294,0.00009317,-0.00001515,0.28477676353484604,0.3333333333333333,0.6666666666666666
1763870400000,VAL,SIDEWAYS,0,1,0,0.00004294,0.00009317,-0.00001515,0.28477676353484604,0.3333333333333333,0.6666666666666666
1763910000000,VAL,SIDEWAYS,1,1,0,-0.00004937,-0.00009231,-0.000018886666666666667,-0.8664218334547277,0.16666666666666666,0.28888888888888886
1763953200000,VAL,TRANSITION,0,1,0,0.00001509,-0.000014360000000000001,-0.0000016100000000000009,-0.16778219258750568,0.5,0.5222222222222223
1764000000000,VAL,BULL,0,1,0,0.00000457,-0.000029919999999999998,0.000018049999999999998,-0.3061948753931321,0.8333333333333334,0.5
1764003600000,VAL,TRANSITION,1,1,0,0.00000457,-0.000029919999999999998,0.000018049999999999998,-0.3061948753931321,0.8333333333333334,0.5
1764007200000,VAL,TRANSITION,0,1,0,0.00000457,-0.000029919999999999998,0.000018049999999999998,-0.3061948753931321,0.8333333333333334,0.5
1764010800000,VAL,SIDEWAYS,0,1,0,0.00000457,-0.000029919999999999998,0.000018049999999999998,-0.3061948753931321,0.8333333333333334,0.5
1764014400000,VAL,TRANSITION,1,1,0,0.00000457,-0.000029919999999999998,0.000018049999999999998,-0.3061948753931321,0.8333333333333334,0.5
1764097200000,VAL,BULL,1,0,0,-0.00018105,-0.00026648000000000004,-0.000048030000000000006,-2.608056833385477,0.6666666666666666,0.044444444444444446
1764108000000,VAL,SIDEWAYS,1,1,0,-0.00018105,-0.00026648000000000004,-0.000048030000000000006,-2.608056833385477,0.6666666666666666,0.044444444444444446
1764111600000,VAL,SIDEWAYS,0,1,0,-0.00018105,-0.00026648000000000004,-0.000048030000000000006,-2.608056833385477,0.6666666666666666,0.044444444444444446
1764118800000,VAL,TRANSITION,0,1,0,-0.00000675,0.0001743,-0.00003412333333333334,-0.26876864970158537,0.5,0.4666666666666667
1764176400000,VAL,TRANSITION,1,1,0,-0.00008604,-0.00018604,0.000002403333333333336,-1.2518613779338927,0.3333333333333333,0.2
1764180000000,VAL,TRANSITION,1,1,0,-0.00008604,-0.00018604,0.000002403333333333336,-1.2518613779338927,0.3333333333333333,0.2
1764183600000,VAL,TRANSITION,0,1,0,-0.00008604,-0.00018604,0.000002403333333333336,-1.2518613779338927,0.3333333333333333,0.2
1764187200000,VAL,SIDEWAYS,0,1,0,-0.00008604,-0.00018604,0.000002403333333333336,-1.2518613779338927,0.3333333333333333,0.2
1764266400000,VAL,BEAR,1,0,0,0.00002643,0.000038979999999999996,0.000034026666666666664,0.2877526616268037,0.5,0.6333333333333333
1764316800000,VAL,BEAR,1,0,0,-0.00015136,-0.00008727999999999999,-0.00006300333333333333,-1.8696051347606788,0.3333333333333333,0.1
1764367200000,VAL,TRANSITION,1,0,0,0.00002204,0.00017339999999999999,-0.00006446666666666666,0.40065285890768265,0.5,0.6333333333333333
1764568800000,VAL,SIDEWAYS,1,0,1,0.0001,0.000015980000000000006,0.00008355333333333333,1.376440452742829,1,1
1764572400000,VAL,TRANSITION,1,0,1,0.0001,0.000015980000000000006,0.00008355333333333333,1.376440452742829,1,1
1764576000000,VAL,BEAR,1,0,0,-0.00009161,-0.00019161,0.00003080333333333334,-1.1348270298888417,0.8333333333333334,0.17777777777777778
1764622800000,VAL,TRANSITION,1,0,0,0.00000707,0.00009868,0.0000051533333333333345,0.12940416437372082,0.8333333333333334,0.5222222222222223
1764633600000,VAL,TRANSITION,0,1,0,-0.00006147,-0.00006854,-0.00004867000000000001,-0.8179381637668494,0.6666666666666666,0.25555555555555554
1764680400000,VAL,BULL,1,1,0,0.00001549,0.00007696000000000001,-0.000012970000000000001,0.22514384037592644,0.6666666666666666,0.5666666666666667
1764684000000,VAL,BULL,1,1,0,0.00001549,0.00007696000000000001,-0.000012970000000000001,0.22514384037592644,0.6666666666666666,0.5666666666666667
1764687600000,VAL,TRANSITION,0,1,0,0.00002488,0.00000939,-0.000007033333333333335,0.32302943874943535,0.6666666666666666,0.6111111111111112
1764691200000,VAL,SIDEWAYS,1,1,0,0.00002488,0.00000939,-0.000007033333333333335,0.32302943874943535,0.6666666666666666,0.6111111111111112
1764694800000,VAL,SIDEWAYS,0,1,0,0.00002488,0.00000939,-0.000007033333333333335,0.32302943874943535,0.6666666666666666,0.6111111111111112
1764698400000,VAL,SIDEWAYS,0,1,0,0.00002488,0.00000939,-0.000007033333333333335,0.32302943874943535,0.6666666666666666,0.6111111111111112
1764734400000,VAL,SIDEWAYS,1,1,0,0.0001,0.00007512,0.000046790000000000004,1.3150081894385304,0.6666666666666666,1
1764738000000,VAL,TRANSITION,1,1,0,0.0001,0.00007512,0.000046790000000000004,1.3150081894385304,0.6666666666666666,1
1764741600000,VAL,TRANSITION,0,1,0,0.0001,0.00007512,0.000046790000000000004,1.3150081894385304,0.6666666666666666,1
1764795600000,VAL,TRANSITION,1,1,0,0.00006438,-0.000023970000000000003,0.00008424333333333333,0.7355190723465408,0.8333333333333334,0.7444444444444445
1764799200000,VAL,SIDEWAYS,0,1,0,0.00006438,-0.000023970000000000003,0.00008424333333333333,0.7355190723465408,0.8333333333333334,0.7444444444444445
1764802800000,VAL,TRANSITION,0,1,0,0.00006438,-0.000023970000000000003,0.00008424333333333333,0.7355190723465408,0.8333333333333334,0.7444444444444445
1764806400000,VAL,TRANSITION,0,1,0,0.0001,0.00003562,0.00008424333333333333,1.1478374805945928,1,1
1764972000000,VAL,TRANSITION,1,0,0,0.00006353,0.000017539999999999998,0.00004511666666666667,0.5532372122033842,1,0.7
1764975600000,VAL,TRANSITION,1,0,0,0.00006353,0.000017539999999999998,0.00004511666666666667,0.5532372122033842,1,0.7
1765126800000,VAL,SIDEWAYS,1,1,0,-0.00004449,-0.0000694,0.00001006333333333333,-1.0236086576523942,0.3333333333333333,0.25555555555555554
1765130400000,VAL,TRANSITION,1,1,0,-0.00004449,-0.0000694,0.00001006333333333333,-1.0236086576523942,0.3333333333333333,0.25555555555555554
1765134000000,VAL,TRANSITION,0,1,0,-0.00004449,-0.0000694,0.00001006333333333333,-1.0236086576523942,0.3333333333333333,0.25555555555555554
1765137600000,VAL,TRANSITION,0,1,0,-0.00004449,-0.0000694,0.00001006333333333333,-1.0236086576523942,0.3333333333333333,0.25555555555555554
1765162800000,VAL,TRANSITION,0,1,0,-0.00004676,-0.000002269999999999997,-0.000022113333333333334,-1.079457897600614,0.3333333333333333,0.24444444444444444
1765166400000,VAL,TRANSITION,1,1,0,-0.00004676,-0.000002269999999999997,-0.000022113333333333334,-1.079457897600614,0.3333333333333333,0.24444444444444444
1765170000000,VAL,TRANSITION,0,1,0,-0.00004676,-0.000002269999999999997,-0.000022113333333333334,-1.079457897600614,0.3333333333333333,0.24444444444444444
1765173600000,VAL,TRANSITION,0,1,0,-0.00004676,-0.000002269999999999997,-0.000022113333333333334,-1.079457897600614,0.3333333333333333,0.24444444444444444
1765177200000,VAL,TRANSITION,1,1,0,0.00006981,0.00011657,-0.000007146666666666666,0.728056973242038,0.5,0.7444444444444445
1765180800000,VAL,TRANSITION,0,1,0,0.00006981,0.00011657,-0.000007146666666666666,0.728056973242038,0.5,0.7444444444444445
1765184400000,VAL,BEAR,0,1,0,0.00006981,0.00011657,-0.000007146666666666666,0.728056973242038,0.5,0.7444444444444445
1765292400000,VAL,SIDEWAYS,1,1,0,0.00003189,0.00007582,0.00002139,0.0063837885406295685,0.5,0.5777777777777777
1765296000000,VAL,BEAR,1,1,0,-0.0000138,-0.000045690000000000005,-0.000008613333333333333,-0.8234458048991924,0.5,0.34444444444444444
1765299600000,VAL,BEAR,0,1,0,-0.0000138,-0.000045690000000000005,-0.000008613333333333333,-0.8234458048991924,0.5,0.34444444444444444
1765303200000,VAL,BEAR,0,1,0,-0.0000138,-0.000045690000000000005,-0.000008613333333333333,-0.8234458048991924,0.5,0.34444444444444444
1765350000000,VAL,BEAR,1,0,0,0.0001,0.0001138,0.000039363333333333336,1.2420495716953026,0.6666666666666666,1
1765440000000,VAL,TRANSITION,1,0,0,-0.00016369,-0.00017314,-0.000043713333333333334,-3.1745103751906365,0.6666666666666666,0.03333333333333333
1765476000000,VAL,BULL,0,1,0,-0.00006531,0.00009838,-0.00007318333333333333,-1.4086648900717464,0.6666666666666666,0.14444444444444443
1765479600000,VAL,BULL,0,1,0,-0.00006531,0.00009838,-0.00007318333333333333,-1.4086648900717464,0.6666666666666666,0.14444444444444443
1765483200000,VAL,SIDEWAYS,0,1,0,-0.00006531,0.00009838,-0.00007318333333333333,-1.4086648900717464,0.6666666666666666,0.14444444444444443
1765486800000,VAL,SIDEWAYS,0,1,0,-0.00006531,0.00009838,-0.00007318333333333333,-1.4086648900717464,0.6666666666666666,0.14444444444444443
1765576800000,VAL,SIDEWAYS,1,0,0,0.0001,0,0.00009803999999999999,1.099743982959312,0.6666666666666666,1
1765771200000,VAL,TRANSITION,1,1,0,-0.00009823,-0.000003870000000000002,-0.00007151,-1.5318345176572115,0,0.06666666666666667
1765836000000,VAL,TRANSITION,1,0,0,0.00002482,0.0000026899999999999997,-0.000017093333333333338,0.41152462444167,0.3333333333333333,0.5222222222222223
1765839600000,VAL,TRANSITION,1,1,0,0.00002482,0.0000026899999999999997,-0.000017093333333333338,0.41152462444167,0.3333333333333333,0.5222222222222223
1765882800000,VAL,SIDEWAYS,0,1,0,-0.00006503,0.00006458999999999999,-0.000056609999999999995,-0.8583144025920432,0.3333333333333333,0.16666666666666666
1765976400000,VAL,BEAR,1,0,0,0.0000339,-0.0000020500000000000024,0.00004508666666666667,0.5446597873454707,0.6666666666666666,0.6222222222222222
1765980000000,VAL,BEAR,1,1,0,0.0000339,-0.0000020500000000000024,0.00004508666666666667,0.5446597873454707,0.6666666666666666,0.6222222222222222
1766008800000,VAL,SIDEWAYS,1,0,1,0.00005848,0.000024580000000000005,0.00004277666666666666,0.8450514570759728,0.6666666666666666,0.7
1766016000000,VAL,SIDEWAYS,1,0,0,-0.00017374,-0.00023222,-0.000027119999999999998,-2.2300583487400982,0.6666666666666666,0.022222222222222223
1766062800000,VAL,BEAR,1,1,0,-0.00003187,0.00014187,-0.00004904333333333334,-0.3201104810035745,0.6666666666666666,0.3
1766070000000,VAL,BEAR,0,1,0,-0.00003187,0.00014187,-0.00004904333333333334,-0.3201104810035745,0.6666666666666666,0.3
1766073600000,VAL,BEAR,0,1,0,0.00004877,0.00008064,-0.00005228,0.7803525213353583,0.6666666666666666,0.6888888888888889
1766113200000,VAL,BULL,0,1,0,-0.00003298,-0.00008175000000000001,-0.000005359999999999999,-0.33214297937608717,0.5,0.3
1766116800000,VAL,BULL,1,1,0,-0.00003298,-0.00008175000000000001,-0.000005359999999999999,-0.33214297937608717,0.5,0.3
1766120400000,VAL,BULL,0,1,0,-0.00003298,-0.00008175000000000001,-0.000005359999999999999,-0.33214297937608717,0.5,0.3
1766124000000,VAL,TRANSITION,1,1,0,-0.00003298,-0.00008175000000000001,-0.000005359999999999999,-0.33214297937608717,0.5,0.3
1766444400000,VAL,TRANSITION,1,0,0,-0.000062,-0.00011593000000000001,0.000011870000000000002,-0.9987625638466296,0.6666666666666666,0.16666666666666666
1766512800000,VAL,TRANSITION,1,0,0,-0.00007533,-0.00009646,-0.00003873333333333334,-1.1616085800579679,0.6666666666666666,0.13333333333333333
1766577600000,VAL,SIDEWAYS,1,0,0,-0.00000347,-0.00007452000000000001,-0.0000025833333333333308,-0.19966796595915323,0.5,0.3888888888888889
1766685600000,VAL,TRANSITION,1,0,0,0.0000298,-0.0000702,0.0000766,0.07905135283360265,0.8333333333333334,0.5444444444444444
1766714400000,VAL,SIDEWAYS,0,1,0,0.0000816,0.000051800000000000005,0.00007046666666666667,0.7923878127312599,0.8333333333333334,0.8111111111111111
1766721600000,VAL,SIDEWAYS,1,0,0,0.0000816,0.000051800000000000005,0.00007046666666666667,0.7923878127312599,0.8333333333333334,0.8111111111111111
1766725200000,VAL,SIDEWAYS,0,1,0,0.0000816,0.000051800000000000005,0.00007046666666666667,0.7923878127312599,0.8333333333333334,0.8111111111111111
1766966400000,VAL,TRANSITION,0,1,0,0.00005464,-0.000045360000000000006,0.00008488,-0.049000194795659695,1,0.5888888888888889
1766970000000,VAL,BEAR,0,1,0,0.00005464,-0.000045360000000000006,0.00008488,-0.049000194795659695,1,0.5888888888888889
1766973600000,VAL,BEAR,0,1,0,0.00005464,-0.000045360000000000006,0.00008488,-0.049000194795659695,1,0.5888888888888889
1766977200000,VAL,BEAR,0,1,0,0.00005464,-0.000045360000000000006,0.00008488,-0.049000194795659695,1,0.5888888888888889
1767027600000,VAL,TRANSITION,1,0,0,-0.00003375,-0.00013375,0.00004029666666666666,-1.727779392622629,0.8333333333333334,0.17777777777777778
1767369600000,OOS,SIDEWAYS,0,1,0,0.0001,0,0.0001,0.8568426006892602,1,1
1767373200000,OOS,SIDEWAYS,0,1,0,0.0001,0,0.0001,0.8568426006892602,1,1
1767380400000,OOS,SIDEWAYS,0,1,0,0.0001,0,0.0001,0.8568426006892602,1,1
1767632400000,OOS,TRANSITION,1,0,0,0.00001357,0.0000035000000000000004,0.000025093333333333333,-1.0060103924673693,1,0.32222222222222224
1767636000000,OOS,TRANSITION,1,1,0,0.00001357,0.0000035000000000000004,0.000025093333333333333,-1.0060103924673693,1,0.32222222222222224
1767643200000,OOS,SIDEWAYS,0,1,0,0.00001357,0.0000035000000000000004,0.000025093333333333333,-1.0060103924673693,1,0.32222222222222224
1767708000000,OOS,TRANSITION,0,1,0,0.00003473,-0.00006527,0.00004943333333333334,-0.5712373848414801,1,0.4777777777777778
1767740400000,OOS,BEAR,0,1,0,0.0001,0.00006527,0.00007824333333333334,0.9008549558901335,1,1
1767837600000,OOS,BEAR,1,0,0,0.00002799,0.0000727,-0.000006063333333333331,-0.47880049800427643,0.6666666666666666,0.4222222222222222
1767884400000,OOS,TRANSITION,1,0,0,8.5e-7,-0.00007683000000000001,0.00003550666666666667,-1.1050898328109484,0.6666666666666666,0.26666666666666666
1767888000000,OOS,TRANSITION,1,1,0,8.5e-7,-0.00007683000000000001,0.00003550666666666667,-1.1050898328109484,0.6666666666666666,0.26666666666666666
1767891600000,OOS,SIDEWAYS,1,1,0,8.5e-7,-0.00007683000000000001,0.00003550666666666667,-1.1050898328109484,0.6666666666666666,0.26666666666666666
1767895200000,OOS,TRANSITION,0,1,0,8.5e-7,-0.00007683000000000001,0.00003550666666666667,-1.1050898328109484,0.6666666666666666,0.26666666666666666
1768140000000,OOS,SIDEWAYS,1,0,0,0.0001,0.000013130000000000005,0.00006168333333333333,0.8870116333534499,0.5,1
1768183200000,OOS,TRANSITION,0,1,0,0.0001,0.00005597000000000001,0.00008134333333333333,0.8777543595879624,0.6666666666666666,1
1768186800000,OOS,TRANSITION,0,1,0,0.0001,0.00005597000000000001,0.00008134333333333333,0.8777543595879624,0.6666666666666666,1
1768226400000,OOS,SIDEWAYS,1,0,0,0.0001,0,0.00008134333333333333,0.8777543595879623,0.8333333333333334,1
1768230000000,OOS,BEAR,1,0,0,0.0000369,-0.0000631,0.00007896666666666667,-0.24913771380443406,1,0.4444444444444444
1768233600000,OOS,BEAR,0,1,0,0.0000369,-0.0000631,0.00007896666666666667,-0.24913771380443406,1,0.4444444444444444
1768284000000,OOS,TRANSITION,1,0,0,0.00003697,6.999999999999764e-8,0.000057956666666666674,-0.2116442344953574,1,0.4444444444444444
1768291200000,OOS,TRANSITION,1,0,0,0.00002223,-0.000014740000000000001,0.00003203333333333333,-0.4541004852178328,1,0.3111111111111111
1768341600000,OOS,TRANSITION,0,1,0,0.0001,0.00007777000000000001,0.00005306666666666667,0.9857894487408841,1,1
1768593600000,OOS,TRANSITION,1,1,0,0.0000127,0.00002987,-0.000015396666666666668,-0.503716838321315,0.5,0.25555555555555554
1768816800000,OOS,TRANSITION,1,0,0,0.00002229,0.00003392,-0.000006646666666666668,-0.16538867678275562,0.3333333333333333,0.35555555555555557
1768910400000,OOS,TRANSITION,1,0,0,0.00008389,0.00006085,0.00006890666666666668,0.7891189981830659,0.6666666666666666,0.6222222222222222
1769007600000,OOS,SIDEWAYS,0,1,0,-0.0000273,-0.00002943,-0.00003063666666666667,-1.0581299816153895,0.6666666666666666,0.13333333333333333
1769025600000,OOS,TRANSITION,0,1,0,0.00000381,0.00003111,-0.00000712,-0.47954331743893835,0.6666666666666666,0.25555555555555554
1769029200000,OOS,TRANSITION,0,1,0,0.00000381,0.00003111,-0.00000712,-0.47954331743893835,0.6666666666666666,0.25555555555555554
1769032800000,OOS,SIDEWAYS,0,1,0,0.00000381,0.00003111,-0.00000712,-0.47954331743893835,0.6666666666666666,0.25555555555555554
1769108400000,OOS,SIDEWAYS,1,0,0,-0.00006749,-0.000005820000000000009,-0.00002115,-1.512581160154074,0.5,0.03333333333333333
1769119200000,OOS,TRANSITION,1,0,0,-0.00006749,-0.000005820000000000009,-0.00002115,-1.512581160154074,0.5,0.03333333333333333
1769385600000,OOS,BULL,1,0,1,-0.00020746,-0.00026099,-0.00006448333333333333,-3.18048638820209,0.3333333333333333,0.011111111111111112
