t,period,gt,v1,broad,bull,ret4,acc,distLow8,rv24,atr,distHigh8
1769119200000,OOS,TRANSITION,1,0,0,0.7754974150086191,1.1419385794202652,1.571135322911732,0.5018792908848572,0.9116650935539415,-0.8095605242868009
1769385600000,OOS,BULL,1,0,1,1.1163734776725276,3.0641867816049047,2.1880341880341936,0.8106614514952126,1.311355924102664,-2.71765663140765
1769389200000,OOS,SIDEWAYS,1,1,0,3.0152446727869986,4.220918431652247,4.538461538461536,0.9560474321427618,1.4459745144071874,-0.3340938722294573
1769392800000,OOS,TRANSITION,0,1,0,3.084854631507783,4.1586730345335186,4.247863247863237,0.9562068833356163,1.5044683118799729,-0.6111473272490175
1769396400000,OOS,TRANSITION,0,1,0,2.3155944762546232,3.377926826930533,3.562601210261662,0.9565843090568823,1.544258556027137,-0.9859843546284219
1769400000000,OOS,SIDEWAYS,0,1,0,2.475744396119106,2.5219312627477377,4.307849480674264,0.9757843125681895,1.5729210391306396,-0.8336705787130749
1769547600000,OOS,SIDEWAYS,0,1,0,2.4439425713824736,1.5492326783703714,3.1595191682910917,0.6603827326750502,0.9819249327949426,-0.6181533646322346
1769756400000,OOS,TRANSITION,1,1,1,1.1893310013117553,1.4862617650519439,3.5436241610738106,1.0277433551995487,1.542032420953861,-1.9905132983228935
1769767200000,OOS,TRANSITION,1,0,0,1.8014059753954204,2.2666938013096827,2.622021436796884,1.0359737435144056,1.4045255564461425,-0.23251808473992996
1769770800000,OOS,SIDEWAYS,1,1,0,1.1234984011753602,1.3245404217892442,3.6495703782443156,1.0651298236643136,1.432112029496867,-0.19617877857385224
1769893200000,OOS,TRANSITION,1,0,1,0.06779004454773307,3.7800936794519866,8.198952879581146,1.2362509840377947,3.077518629633214,-9.660779856618284
1769896800000,OOS,SIDEWAYS,0,1,1,2.0913107511045803,5.724558394635,8.879581151832472,1.2535173622323181,2.8047976259170726,-5.592881786816772
1769900400000,OOS,SIDEWAYS,0,1,1,3.738317757009346,6.759474477717635,10.418848167539263,1.304170831336276,2.847659689764954,-3.9004830037364435
1769904000000,OOS,SIDEWAYS,0,1,0,3.6327933235149823,6.403814866252995,10.523560209424087,1.306573780242401,2.859849766529067,-1.0221305326331587
1769907600000,OOS,SIDEWAYS,0,1,0,1.5194038517371666,4.207104698947214,9.842931937172782,1.2907424999179649,2.9279586000272384,-1.4097744360902276
1769911200000,OOS,TRANSITION,0,1,0,1.4233506443546817,2.5236623993519336,5.186515060841801,1.3013631488141977,2.916474763620602,-0.8834586466165528
1769994000000,OOS,TRANSITION,0,1,1,1.2302807818235895,1.9807438334937664,4.165390505359867,0.8738393121706897,2.3431483737276158,-2.0449308755760343
1770015600000,OOS,BULL,0,1,0,1.3800000000000034,1.5435911529904496,5.79150579150578,1.120812801960368,2.8252966209170607,-1.6587447861092341
1770019200000,OOS,BULL,0,1,0,1.3863953720327116,1.343710843532575,6.073254721903387,1.120195897558018,2.7664956784484596,-1.396837714618293
1770022800000,OOS,TRANSITION,0,1,0,4.601914070454072,3.9570088219175106,7.21068558906397,1.1439995325050616,2.7072499235240155,-0.40713454827452367
1770026400000,OOS,BULL,0,1,0,2.155557762987992,1.788537183619791,7.31503704476677,1.0796356742885282,2.5754292382063695,-0.5319663410387809
1770033600000,OOS,TRANSITION,0,1,0,1.5641908509591573,1.2282811226220696,6.4329896907216355,1.053054081645714,2.433303813582777,-0.44358727097396633
1770098400000,OOS,BEAR,1,0,0,1.514411333659016,1.7501401817731816,1.782915360501569,0.7102344441561157,1.15633163756359,-1.1041309727774617
1770152400000,OOS,BEAR,0,1,1,1.1106623586429665,2.045665108651055,3.6645962732919424,1.289624782259868,1.9822248851607762,-3.321104460320523
1770231600000,OOS,BEAR,1,1,1,1.7585500053943104,2.951216808365753,4.893238434163694,1.1497128818558913,2.0280504059130027,-2.4511324852621863
1770235200000,OOS,BEAR,0,1,1,1.4147350092501787,2.933921135154864,3.6365658362989217,1.0576252344291908,2.0097190072509323,-3.349927400954167
1770282000000,OOS,BEAR,0,1,0,1.470426862723584,1.0358665355252243,3.180093729078326,1.0669441917508793,2.2022586475922674,-0.9957173447537548
1770339600000,OOS,TRANSITION,1,0,1,0.6968199670594144,4.073874090382194,18.115618962698754,2.0369047052856084,4.730749874182183,-4.562920268972137
1770350400000,OOS,BULL,1,1,1,3.009811721028899,6.054646029021101,15.455491157675727,2.1345132557997712,4.861813434345289,-4.756650729434842
1770354000000,OOS,TRANSITION,1,1,0,1.9879214896829422,2.6252238452815213,20.46366473473027,2.3469633071203866,4.52310457861901,-0.6252298639205511
1770357600000,OOS,BULL,0,1,1,3.2774092859929826,4.6768543336465,18.01159161836825,2.3653642674298174,4.583805566049613,-2.648032364840014
1770361200000,OOS,BULL,0,1,1,3.704669971301855,4.574448239095556,18.145341061078902,2.361749296681191,4.4492362982929,-2.525747915644927
1770364800000,OOS,BULL,0,1,1,1.660445359763174,1.5715790400983254,4.748010610079567,2.3286494958857764,4.4269797055312345,-3.163315350662088
1770372000000,OOS,BULL,0,1,0,1.6622591613147053,1.2568763462027066,6.672832980972521,2.3787414325838103,4.110704110704107,-1.5247621371066167
1770375600000,OOS,BULL,0,1,0,2.2138364779874298,0.9493071638987827,6.696428571428581,2.3891510495533486,3.947646004008295,-0.8782629909734108
1770386400000,OOS,BULL,0,1,0,4.174408522234607,1.0487311476301997,7.065563335455116,2.439943696396122,2.834210973331068,-1.221517500587277
1770393600000,OOS,SIDEWAYS,1,1,0,5.869405722670584,2.0551010073490104,9.817351598173518,2.3079297786026283,2.515427515427515,-0.5970149253731294
1770397200000,OOS,TRANSITION,0,1,1,4.300686664257314,2.030763150810485,7.740169238427086,2.1930137361820163,2.589677589677591,-2.268879105993915
1770483600000,OOS,SIDEWAYS,1,1,0,1.7662096211945144,1.8307870191052473,3.718616769303651,0.9062798050698431,1.6295305516588896,-0.5563756103099782
1770487200000,OOS,TRANSITION,0,1,0,3.4301715085754525,2.486738805486096,4.886417415996225,0.9233245409099126,1.610667955845619,-0.5608524957936067
1770537600000,OOS,TRANSITION,1,0,0,1.4086120018323545,1.5136816104480626,2.3344504796024346,0.6721549535958745,1.0607405017342921,-0.22535211267605826
1770645600000,OOS,BULL,1,0,0,2.043269230769229,2.8329043120326394,2.5114706592610725,0.877308484050011,1.4773683324920088,-1.8610565252571987
1770652800000,OOS,SIDEWAYS,0,1,0,2.4163790024997134,2.8069142655366974,3.8879497705868404,0.8256553329597685,1.4270771069934247,-0.9440478931614038
1770656400000,OOS,TRANSITION,1,1,0,4.789203391854757,4.57893463014661,5.940594059405946,0.9003346912214525,1.5142140740499537,-0.36338859868272344
1770660000000,OOS,BEAR,0,1,0,3.0153121319199006,2.594641374326604,5.145467660495284,0.8792794371840233,1.5909313645421583,-1.353485224452966
1770663600000,OOS,BEAR,0,1,0,3.1326997536078816,2.1689477539200253,5.408322340808258,0.8744552914637901,1.6244108564927686,-0.857207308820207
1770771600000,OOS,BEAR,1,0,0,1.6017473607571997,1.9406369064087732,2.309384164222883,0.7666816895314004,1.2949787582535697,-1.412928293889093
1770814800000,OOS,TRANSITION,1,0,0,1.0525012382367471,1.8964838808578723,1.7200548423283113,0.7530944902829115,1.1500691441875108,-0.39057732210424634
1770865200000,OOS,SIDEWAYS,1,0,0,1.6529968454258803,1.272164035214544,2.5066802392161858,0.7722520692647166,1.7511349127535822,-0.6413418845584551
1770933600000,OOS,BULL,1,0,0,0.6317689530685788,2.2838228579232673,1.9728246668408556,0.8090629790226492,1.57133705500137,-4.209621993127155
1770937200000,OOS,TRANSITION,1,0,0,1.0313265437669417,2.4290445551768807,2.3909067154429087,0.8138883159282289,1.5065896206638825,-2.2452288886116945
1770948000000,OOS,BULL,0,1,0,1.3324791800128244,2.154610967738398,3.331591324797478,0.8174917363577524,1.5244838610624418,-0.2396569122098846
1770976800000,OOS,BULL,0,1,0,2.176126240773746,1.219474521790187,3.2137806916056055,0.8115468102035988,1.036421543333985,-0.3598907917597316
1770980400000,OOS,BULL,0,1,0,1.6850373748891423,0.8811583395439859,3.175215323306335,0.8092349152380178,1.0332490833363,-0.39712087366591264
1770994800000,OOS,BULL,0,1,0,3.613256915026164,1.8579826534227923,5.532994923857859,0.861465342904249,1.268638768638767,-1.3523131672597888
1770998400000,OOS,TRANSITION,0,1,0,5.317817817817816,2.896510311764544,6.060987903225801,0.7233026274398048,1.3577962966105985,-0.9648193905165248
1771002000000,OOS,TRANSITION,0,1,0,5.060451202791971,2.487501256040107,5.785642570281113,0.7034891959872411,1.3973865735640543,-0.8236263089775098
1771005600000,OOS,TRANSITION,1,1,0,4.981549815498143,2.109741891514094,7.115963855421681,0.7099630567239699,1.4361034396183767,-0.25709945074208207
1771066800000,OOS,TRANSITION,1,1,0,2.4671052631578982,1.3084071178658545,3.488372093023262,0.7540961293318188,0.7165787663379959,-0.0687442713107278
1771138800000,OOS,BEAR,1,1,0,2.3938572719060636,1.4293729873264605,3.859809872866804,0.6097729459712504,1.161068750393848,-0.30782761653472823
1771196400000,OOS,TRANSITION,1,0,0,0.9379763160980215,2.0748924311359773,1.4853235883531823,0.7424093737539135,1.3499162006537992,-2.0034149117814315
1771272000000,OOS,TRANSITION,1,1,0,1.6563393708293628,1.660246231276304,3.3935280572051862,0.7411467277701623,1.337977460354673,-1.8070902394106692
1771275600000,OOS,SIDEWAYS,1,1,0,1.7998815867377171,1.7843650810548024,4.193431099260692,0.7546639330618952,1.3534621711892858,-0.12778810408922148
1771279200000,OOS,TRANSITION,0,1,0,1.4206227062862675,1.4284026883923089,3.829838807417274,0.7559437856535225,1.3765445480164757,-0.6148491879350404
1771282800000,OOS,SIDEWAYS,0,1,0,2.1520633794489763,1.7893205757981405,4.021673690547867,0.7737399555614729,1.3749937988854526,-0.254012238771506
1771286400000,OOS,TRANSITION,0,1,0,1.4652444027663858,1.298829293822538,3.2689095681221803,0.7745917923609345,1.4102521785054123,-0.6313856044082189
1771351200000,OOS,SIDEWAYS,1,0,0,2.247596153846132,2.7759009510079404,2.6671494086410785,0.8061365718499146,1.343431459806209,-0.5378229860867667
1771452000000,OOS,SIDEWAYS,1,0,0,0.22159300750952404,1.333759555439551,1.2940151797934396,0.5940979260703273,1.275729552354045,-3.048707871859002
1771455600000,OOS,SIDEWAYS,1,0,0,0.8408556943242163,1.344076306240479,1.4682095309194843,0.5965922986429721,1.270035911360251,-1.794315992292883
1771524000000,OOS,TRANSITION,1,0,0,1.498637602179853,1.6484594356751536,2.9910770390850994,0.6092315808229696,1.2742961736250342,-0.08534503779564773
1771531200000,OOS,TRANSITION,0,1,0,1.6097077761267897,1.4505305996850144,3.129320095513388,0.5952049126386879,1.3239441523623836,-0.3400534369686681
1771606800000,OOS,SIDEWAYS,1,1,0,2.787583688374906,2.302982783252553,3.3410843226043374,0.7077300375064973,1.3001624145631718,-0.5652378709373629
1771610400000,OOS,TRANSITION,1,1,0,2.6379185738376165,2.020339483870289,4.283441439236313,0.6341215836021091,1.3563129746676261,-0.269194756554314
1771794000000,OOS,BEAR,1,0,0,0.5180098783279075,1.118221717800664,0.8216529724504484,0.349637353736241,0.655732091494318,-0.7021301915982381
1771826400000,OOS,TRANSITION,1,0,0,1.5683249775035435,3.231784974296869,2.5304957176226273,1.0392975105913904,1.3235214348997402,-5.490430622009557
1771837200000,OOS,BEAR,1,1,0,3.4216619500900602,4.6361074598375795,4.334284972748503,1.160891676679001,1.4747690120824442,-0.09940357852882276
1771840800000,OOS,BEAR,0,1,0,1.5314517149727758,2.8485015234018918,4.100700752660269,1.1570420402236528,1.4949959041208098,-0.5084955971722649
1771848000000,OOS,BEAR,0,1,0,2.4907866310840188,2.773550338976812,4.401294498381891,1.165880797680686,1.5339651049508451,-0.34597800568392234
1771891200000,OOS,BEAR,1,0,0,0.19166879631995482,1.1174799143195449,1.5542028234684757,1.1340811276818554,1.2525734691274841,-1.0724198839263344
1771948800000,OOS,BULL,1,1,0,1.985889730859669,1.4390147308596632,3.2949583167923846,0.485428772385203,1.1392335566048124,-0.17902813299233156
1771952400000,OOS,BULL,0,1,0,1.8426555148980839,1.2594636273583668,3.122932380574328,0.45831738896060303,1.099888178035237,-0.6628425748884559
1771956000000,OOS,BULL,0,1,0,1.705063126382922,1.012705190393374,3.4008204313881185,0.4547313890467385,1.0777359318439463,-0.39515615041427754
1771981200000,OOS,TRANSITION,1,1,0,4.40876656472986,2.047728056278908,5.715391562379035,0.7845818123850702,1.264862791589668,-0.7148915545862167
1771984800000,OOS,BULL,0,1,0,4.290053151100981,1.869123826618361,5.898226676946816,0.785100906699699,1.2992528645968782,-0.674942750391716
1771988400000,OOS,BULL,0,1,0,3.5610188822709388,1.6322162932741764,4.688700999231354,0.7778650386122283,1.3268302915880028,-1.5065686392672029
1771992000000,OOS,BULL,0,1,0,3.525398028809712,1.8728230864576718,4.95772482705612,0.7752030796854017,1.266760823699675,-1.2534651078702996
1772028000000,OOS,BULL,1,1,0,3.7328808629257137,2.4466291944388763,5.082872928176796,0.8609157776059532,1.3861766227696803,-0.18658892128279314
1772031600000,OOS,BULL,0,1,0,3.108124324973005,1.3949574135682097,4.934049829018083,0.8607725984347127,1.2137536578877344,-0.590072891357174
1772035200000,OOS,TRANSITION,1,1,0,4.6150167384026775,2.348854567443729,6.473594548551942,0.8967261468951481,1.249795918367346,-0.19390897684499198
1772038800000,OOS,TRANSITION,0,1,0,5.65767486273574,2.6795798590438937,7.610017019207382,0.8962861601718752,1.2854237944612994,-0.44984255510571725
1772046000000,OOS,BEAR,0,1,0,4.0386405959031535,1.0920924405397012,7.893783946891975,0.8925549480976833,1.2809039042398478,-0.23437499999999778
1772161200000,OOS,BEAR,1,0,0,1.991614255765195,1.5870835114286292,2.854122621564481,0.8277935386737748,1.3303642800045656,-0.22786829212715354
1772229600000,OOS,TRANSITION,1,0,0,-0.08594229588705371,1.2017127543196837,1.3954647395963082,0.7291475266760151,1.4429659797071948,-1.9872335300493815
1772236800000,OOS,BEAR,1,0,0,0.7984277115833605,1.1957787049608408,2.2427111886369255,0.7511377785506353,1.2386407158525123,-0.04872107186356667
1772272800000,OOS,BULL,1,0,1,2.0263293753226552,2.98069981851099,2.5824033220866793,1.2065560456666466,1.5026655823619757,-3.6915204678362623
1772283600000,OOS,BULL,1,1,0,3.0763339290273084,3.476023965325692,4.788476511808981,1.2957613126743692,1.544449358690844,-0.9202453987730008
1772287200000,OOS,BULL,0,1,0,1.4421252371916493,2.2057010464601587,4.061770049312208,1.2928430047021608,1.6380738602960827,-1.5590473852197362
1772290800000,OOS,BULL,1,1,0,2.744251048151458,3.0788493261944625,4.119994850006448,1.3033318226682655,1.7126252009397787,-0.724281856125697
1772294400000,OOS,BULL,0,1,0,2.7390311945219237,2.97190286997235,4.31311960860048,1.2629386939889666,1.7403110343125137,-0.5401424011784894
1772308800000,OOS,SIDEWAYS,1,1,0,4.702542582078495,1.7604857080139258,7.885031158590872,1.4272145629605164,1.7429817618430141,-0.20000000000000018
1772312400000,OOS,BULL,0,1,0,3.8239272101315613,1.2284034249217943,6.16042242896655,1.4298514038718935,1.6588279082357718,-0.6821924253116896
1772330400000,OOS,BEAR,0,1,0,4.356083086053419,1.1428811074193432,8.023098660769135,1.502486883031842,1.8994540491355774,-1.080108010801073
1772334000000,OOS,BEAR,0,1,0,4.377743504567566,1.447114099349315,7.4236874236874195,1.4951481334284193,1.76744714707888,-1.0126012601260004
1772409600000,OOS,TRANSITION,1,1,0,3.68607347735872,3.6428548697836773,4.05438510534053,1.015111339854124,1.6799798200622218,-0.2817232069491693
1772413200000,OOS,TRANSITION,0,1,0,2.038846664253824,2.5968564294247134,3.601175894169528,0.9096933496966558,1.7928926122352467,-1.8110053401439563
1772420400000,OOS,TRANSITION,0,1,0,1.424296828246563,1.7630423019061852,3.7971582557569716,0.8765438099635771,1.7482045921979834,-1.6252612026932955
1772460000000,OOS,TRANSITION,1,1,0,2.0989862850328,1.5045266488421007,4.021871202916172,1.0313780131897696,1.4067114989904406,-0.3492026539401616
1772463600000,OOS,BEAR,1,1,0,5.831842576028623,4.258402248753031,7.825030376670705,1.2560061439519177,1.4987604237097154,-0.24730215827337698
1772467200000,OOS,BEAR,0,1,0,6.193208990913424,4.385098209508875,7.374274661508706,1.1779168827015514,1.5440537845401627,-1.6607617360495985
1772470800000,OOS,TRANSITION,0,1,0,5.467903167529808,4.12142184005763,5.863152804642158,1.221774561021412,1.6713160084177565,-3.044729849424266
1772550000000,OOS,TRANSITION,1,0,0,0.9863339275103966,1.4695377622160295,3.131067961165046,0.763766071495146,1.3994889553844583,-0.8748396127376656
1772553600000,OOS,TRANSITION,0,1,0,1.1496977598672409,1.3284079385774177,3.5679611650485388,0.7715273965886725,1.55261307710335,-2.2563280265719854
1772557200000,OOS,TRANSITION,0,1,0,1.8908568693154493,2.120259256655551,3.325242718446586,0.7265201635158752,1.6040806738481148,-2.485396861756961
1772560800000,OOS,BULL,0,1,0,2.5841346153846034,2.7512287321173314,3.580097087378631,0.7285902760239443,1.659553100677881,-2.2448745848127505
1772578800000,OOS,TRANSITION,0,1,0,2.2107243650046904,1.1134773854047708,3.3531510107015494,0.7269221210368603,1.6279337321675107,-0.583323801898672
1772586000000,OOS,BULL,0,1,0,2.51527973671839,1.0552510148418959,3.6728871983834566,0.7208881074786251,1.727159563664954,-0.9538950715421324
1772607600000,OOS,BULL,0,1,0,1.9484307548710778,1.0312153268372168,3.1032448377581012,0.8911910173507142,1.4975640061472066,-0.7722007722007818
1772611200000,OOS,TRANSITION,1,1,0,5.084348641049674,3.162405473970324,5.840707964601766,0.9573037273844835,1.579073100812232,-0.3111802622805082
1772614800000,OOS,TRANSITION,0,1,0,5.674918262494155,3.551426646759944,6.784660766961648,0.9639711066202841,1.658247829518548,-1.0712724092697856
1772618400000,OOS,TRANSITION,0,1,0,5.329593267882182,3.829902482477106,6.336283185840719,0.9633565791391251,1.6961511635279947,-1.4866637516397052
1772622000000,OOS,BULL,0,1,0,2.689402609292757,1.6117833425340529,5.876106194690278,0.9743434426280055,1.7242202798872814,-1.9129864451246203
1772690400000,OOS,TRANSITION,1,0,0,0.7544657716631598,1.2996708554297651,1.407035175879412,1.0822614344682937,1.3017760787830173,-0.6455142231947542
1772704800000,OOS,BEAR,1,1,0,1.9491245457548656,1.4743947765465688,3.383584589614741,0.9298336030171072,1.2730302749745381,-0.355182434614143
1772924400000,OOS,TRANSITION,1,0,0,0.8487935006669112,1.4161023294105588,1.1554366334225241,0.3340224410464018,0.7282845806351881,-1.0234440080923446
1772956800000,OOS,TRANSITION,1,0,0,1.391941391941387,1.3638187773417298,1.6774825517325898,0.40756093008722843,0.7896366639141186,-0.15630636046650714
1773025200000,OOS,TRANSITION,0,1,0,1.8881804806277547,1.4369059349514564,3.6418059366425393,0.5295819852948425,1.2953412411896188,-1.6218775896768123
1773032400000,OOS,TRANSITION,0,1,0,2.669104204753192,1.6033195667524591,5.063606884509841,0.5648338722285505,1.387193053859723,-0.4019862851738054
1773158400000,OOS,BEAR,0,1,0,1.9852262234533624,1.2723991899697604,4.1244402545368875,0.723160135097361,1.26996701804307,-0.3496109168828254
1773162000000,OOS,BEAR,0,1,0,2.197418904778514,1.6030079120349594,3.5823709639406065,0.7348790288680579,1.271737363887535,-0.9912142374408628
1773201600000,OOS,TRANSITION,1,0,0,0.7909735954402697,1.436061870677933,2.0011771630370934,0.751944760118431,1.1087297007666288,-0.1613089065560569
1773244800000,OOS,SIDEWAYS,1,0,0,1.4681700728212288,1.5681893072893989,2.479240806642946,0.7825131188906665,1.3650720156102716,-1.0990269032627342
1773248400000,OOS,TRANSITION,0,1,0,1.5132115004073965,0.9100517214362706,3.4519572953736644,0.8036848903551086,1.4161220043572993,-0.6832934745473307
1773255600000,OOS,TRANSITION,0,1,0,2.202178751317785,1.4760984140417563,3.4994068801897926,0.7143408169698757,1.3450675399099485,-0.9198273904156284
1773295200000,OOS,TRANSITION,1,0,0,0.19964768056368598,1.1264176592935584,0.8153137185395121,0.6695367230212601,0.8664858348402696,-2.122289778593567
1773298800000,OOS,TRANSITION,1,0,0,0.9771603484812763,1.5425853723590253,1.3470400567174856,0.6643593949187476,0.8203001382434781,-1.1068834313386455
1773360000000,OOS,TRANSITION,0,1,0,3.865293368823064,2.8905227266212328,4.835883658451112,0.9123454976586679,1.4994031038599263,-1.5359297860669252
1773363600000,OOS,TRANSITION,0,1,0,4.57856399583767,3.1368108239806887,5.653545146595018,0.9015578604284684,1.5249151070046572,-0.7679648930334682
1773367200000,OOS,SIDEWAYS,0,1,0,3.2583487940630818,1.8621473978616871,4.018222170307206,0.9400086265757989,1.6066415336488318,-2.3038946791003934
1773370800000,OOS,TRANSITION,0,1,0,3.294930875576041,2.0891833506328616,4.377182770663546,0.940499143171728,1.5757942704184051,-1.634668129456951
1773403200000,OOS,BEAR,0,1,0,2.06509539842874,1.6231269676023692,3.2236095346197535,0.9787548668370518,1.3360457444468918,-0.45971978984238326
1773406800000,OOS,BEAR,0,1,0,2.6377556722923856,2.1291874025300896,4.233825198637908,0.9782391203980417,1.3580995939702283,-0.49842886553257415
1773608400000,OOS,BULL,1,0,0,1.810569197691514,1.2530674084121194,2.928726690310035,0.5006080128000846,0.7931215166960389,-0.32129403944162194
1773612000000,OOS,TRANSITION,1,1,0,5.441092771770073,3.8539707028565573,5.971856766960304,0.7475702616201668,0.9816319921037597,-0.3228236306897836
1773615600000,OOS,TRANSITION,0,1,0,4.697072838665761,3.2772709330430487,5.571444914769486,0.7469451210294965,1.0782401387082774,-1.0189853051592812
1773619200000,OOS,BULL,0,1,0,3.709131905298757,2.2846627750939668,5.191538021726694,0.7464981529352911,1.152299162952494,-1.3300439772605532
1773687600000,OOS,TRANSITION,0,1,0,2.1902512347004466,1.6058310223135899,3.0979202772963843,0.8255066580603366,1.124185753309519,-0.2828706128863212
1773691200000,OOS,TRANSITION,0,1,0,2.0904436860068154,1.056406633012415,3.6828422876949762,0.8245480961693773,1.1193361590352815,-0.22930998540754421
1773694800000,OOS,TRANSITION,0,1,0,2.22245852828582,1.1966525378647768,4.126949740034669,0.7923754171846764,1.1799497704002029,-0.7639103953752557
1773698400000,OOS,BEAR,0,1,0,2.098791604833572,1.22879409054076,3.5698924731182746,0.5704416129669722,1.1850379686758448,-1.3620071684587898
1773756000000,OOS,TRANSITION,1,0,0,0.9944396920444909,1.2187885545256478,1.450053705692822,0.498212744046522,1.061030023443997,-0.6312467122567056
1773864000000,OOS,SIDEWAYS,1,0,0,1.147227533460815,2.5803090133657447,1.6043384928256632,0.7163262597536307,1.2025225969404787,-0.9690562713357553
1774152000000,OOS,BEAR,0,1,0,1.9482007792803069,2.1936816987179384,3.225806451612878,0.6100016847094835,0.9209596608427543,-1.3419097260729873
1774191600000,OOS,TRANSITION,1,0,0,0.8526327917962817,1.2589074786262107,0.8991354466858725,0.6392062382472437,0.7687160320543162,-0.1824609419546097
1774238400000,OOS,BULL,1,0,0,1.2233484795526106,1.4330400423266425,2.163687676387571,0.4335419921544539,0.9619179163378014,-0.35554536070651066
1774263600000,OOS,BULL,0,1,0,3.2580870374679938,2.2559589662743447,4.400000000000004,0.8224428932956723,1.4858817090054408,-3.4700315457413367
1774267200000,OOS,TRANSITION,1,1,0,4.970896391152491,3.2853940415466782,6.082352941176472,0.8731618889376106,1.5312346520065272,-1.9145001631676317
1774270800000,OOS,SIDEWAYS,1,1,0,6.52123191787215,4.475433940422424,7.423529411764718,0.9009163232903473,1.5567063535522636,-0.6744261938431473
1774274400000,OOS,SIDEWAYS,0,1,0,6.359725613300782,4.501675988372915,7.623529411764718,0.8986938247535813,1.511649697045413,-0.48950288262809005
1774335600000,OOS,TRANSITION,1,0,0,1.5284084616236537,1.4079792958693327,1.9575130686241948,0.9112312146801862,0.8088017578581543,-0.2068364903113462
1774342800000,OOS,BEAR,1,0,0,2.242949145014439,2.0646181772959884,2.4135246357468665,0.9098042852950251,0.8191634603450417,-0.043421623968742384
1774382400000,OOS,BULL,1,0,0,0.8631319358816336,1.427609884823692,1.844934917940022,0.6620082457385786,1.1772457371479352,-1.8756815703380614
1774396800000,OOS,TRANSITION,0,1,0,1.4336519226494593,1.524706701204237,3.305036785512172,0.6813632823485806,1.1371284571678975,-0.33850185630049934
1774562400000,OOS,BEAR,1,0,0,0.8954529596464811,1.3202746862433539,1.62820662996368,0.5428904482177977,1.0612197852861764,-1.1394712853236122
1774836000000,OOS,SIDEWAYS,0,1,0,3.0179344465058877,2.4439236990706124,5.738225212644421,0.5061333379178093,1.2177761007152306,-0.7388869026337619
1774839600000,OOS,TRANSITION,0,1,0,2.335874108679614,1.7324820669314103,5.674749270026669,0.5039714025765535,1.2039198187684508,-0.7984745560719819
1774843200000,OOS,TRANSITION,1,1,0,2.3343925690540335,1.476864699398265,6.29681350768061,0.5131735697041834,1.1874904028254096,-0.2145155523775366
1774962000000,OOS,TRANSITION,1,0,0,1.6149068322981242,2.4065685262154615,2.3907873325822893,0.7275589956585157,1.236465246245196,-2.3633325375984726
1774972800000,OOS,TRANSITION,0,1,0,2.0069375619425234,2.3831783560507525,3.0667167355113323,0.8727649853586196,1.3983830112078839,-0.6515444015443905
1774980000000,OOS,SIDEWAYS,0,1,0,2.817425840883714,3.0253593021761005,3.3175355450236976,0.8429976750512349,1.4528868041663785,-0.7309766327141975
1775059200000,OOS,BEAR,1,1,0,2.6512412629549287,2.065887063934498,3.4616786104700648,0.5844445643219693,1.0498775701875016,-0.12897174346347962
1775113200000,OOS,TRANSITION,1,0,1,0.8234101849506015,2.4942539610575354,1.7514702122219505,0.8883902691582901,1.3147739306804493,-2.6064610866372906
1775145600000,OOS,SIDEWAYS,0,1,0,1.8734761965866653,1.6111089670999723,3.601722562964893,0.8596297911824347,1.1138502510211776,-0.588529927372905
1775430000000,OOS,SIDEWAYS,1,1,0,2.607496552588695,1.7768763004808452,3.555161943319818,0.5442131300010341,0.954708089711144,-0.3166483984898383
1775433600000,OOS,SIDEWAYS,0,1,0,2.7080993385748098,1.293702040706964,4.124493927125483,0.5506987940585526,1.0041659434126027,-0.7836045810729386
1775437200000,OOS,SIDEWAYS,0,1,0,2.4846279332413124,1.4276968232530995,3.327429149797556,0.573417658984106,1.0635134426000126,-1.5430982519590075
1775440800000,OOS,TRANSITION,0,1,0,2.297280516577671,0.9807715786176303,4.2257085020242835,0.5955038535343947,1.0517462629625798,-0.6871609403255041
1775588400000,OOS,BULL,1,1,0,3.501649327581835,2.762393595217468,4.189016602809703,0.7245138763515256,1.0375442160193333,-0.3176930596285543
1775592000000,OOS,BULL,0,1,0,3.868103994927097,3.11904032451511,4.597701149425304,0.7288369525772876,1.0709924995639293,-0.5826656955571607
1775595600000,OOS,TRANSITION,0,1,0,3.5611645632887656,2.507310111376067,5.849297573435508,0.7539415982759475,1.1445118587975731,-0.5638872225554925
1775599200000,OOS,TRANSITION,1,1,0,6.671673551132806,4.1967796480276345,8.810010214504604,0.8490611785947474,1.2622791430583045,-0.011732957878685113
1775602800000,OOS,TRANSITION,0,1,1,4.854130914439825,2.172138577275073,8.829516539440219,0.8442004870287875,1.3961722168409119,-1.8924188553733123
1775606400000,OOS,TRANSITION,0,1,1,3.4676434676434553,1.0863900432745988,7.551719761391018,0.874684447012373,1.4439124717623677,-2.8099552700997843
1775746800000,OOS,SIDEWAYS,1,0,0,1.8870221572924173,1.187579271683862,2.8638151425762093,0.5609176092914643,0.7357083112848454,-0.23840743831208266
1775754000000,OOS,TRANSITION,1,1,0,3.4095075155810894,2.3905492076202224,4.00688298918388,0.5960788770279315,0.8702772056589122,-0.03544004725339889
1775829600000,OOS,SIDEWAYS,1,0,0,2.1741741741741816,1.4371718510146847,2.903459956448118,0.6169637695539713,0.7482113466124761,-0.16431924882629456
