partition,snapshot_age_min,case_entry_ts,case_execution_start,case_dev_block,case_invalidation_close_ts,case_measurement_start_ts,case_last_completed_bar_ts,case_pnl,control_entry_ts,control_execution_start,control_dev_block,control_break_ts,control_exit_ts,control_measurement_start_ts,control_last_completed_bar_ts,control_pnl,case__running_mfe_R,control__running_mfe_R,case__running_mae_R,control__running_mae_R,case__close_H_R,control__close_H_R,case__recovery_from_worst_R,control__recovery_from_worst_R,case__drawdown_from_best_R,control__drawdown_from_best_R,case__upper_half_close_fraction,control__upper_half_close_fraction
reference_validation,30,2025-04-01 15:15:00+00:00,2025-04-01 15:00:00+00:00,,2025-04-02 02:05:00+00:00,2025-04-01 15:20:00+00:00,2025-04-01 15:40:00+00:00,-21.152808815596835,2025-03-30 18:45:00+00:00,2025-03-30 15:00:00+00:00,,,2025-03-31 02:55:00+00:00,2025-03-30 18:50:00+00:00,2025-03-30 19:10:00+00:00,0.7519987334757561,0.0,0.20420420420420635,0.3295019157088112,0.15315315315315478,-0.13409961685824048,-0.07207207207207057,0.19540229885057073,0.0810810810810842,0.02490421455938604,0.27627627627627693,1.0,1.0
reference_validation,30,2025-04-29 16:35:00+00:00,2025-04-29 15:00:00+00:00,,2025-04-29 21:20:00+00:00,2025-04-29 16:40:00+00:00,2025-04-29 17:00:00+00:00,-10.410390305951701,2025-04-30 23:15:00+00:00,2025-04-30 15:00:00+00:00,,,2025-05-01 02:55:00+00:00,2025-04-30 23:20:00+00:00,2025-04-30 23:40:00+00:00,2.3661438615468766,0.0,0.01043024771838496,0.6884615384615369,0.0651890482398958,-0.5538461538461542,-0.03780964797913853,0.13461538461538272,0.027379400260757275,0.5500000000000038,0.04823989569752349,0.8,1.0
reference_validation,30,2025-05-01 15:00:00+00:00,2025-05-01 15:00:00+00:00,,2025-05-01 19:55:00+00:00,2025-05-01 15:05:00+00:00,2025-05-01 15:25:00+00:00,-9.66309741446858,2025-04-30 23:15:00+00:00,2025-04-30 15:00:00+00:00,,,2025-05-01 02:55:00+00:00,2025-04-30 23:20:00+00:00,2025-04-30 23:40:00+00:00,2.3661438615468766,0.24742268041237103,0.01043024771838496,0.1477663230240575,0.0651890482398958,-0.0171821305841866,-0.03780964797913853,0.1305841924398709,0.027379400260757275,0.26460481099655764,0.04823989569752349,1.0,1.0
reference_validation,30,2025-05-26 15:30:00+00:00,2025-05-26 15:00:00+00:00,,2025-05-26 16:25:00+00:00,2025-05-26 15:35:00+00:00,2025-05-26 15:55:00+00:00,-8.338463260395057,2025-05-25 19:55:00+00:00,2025-05-25 15:00:00+00:00,,,2025-05-25 22:10:00+00:00,2025-05-25 20:00:00+00:00,2025-05-25 20:20:00+00:00,2.7349634951906454,0.0,0.0,0.5,0.47033898305085053,-0.44444444444444553,-0.33050847457626975,0.055555555555554456,0.13983050847458076,0.37500000000000494,0.30084745762710824,1.0,1.0
reference_validation,30,2025-06-03 15:00:00+00:00,2025-06-03 15:00:00+00:00,,2025-06-03 20:15:00+00:00,2025-06-03 15:05:00+00:00,2025-06-03 15:25:00+00:00,-14.550912878323718,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,,2025-06-02 22:00:00+00:00,2025-06-02 18:25:00+00:00,2025-06-02 18:45:00+00:00,4.250371423034749,0.0,0.08206686930091517,0.28540305010893274,0.47112462006079486,-0.1285403050108939,-0.41945288753799354,0.15686274509803885,0.051671732522801314,0.047930283224400586,0.5015197568389087,1.0,1.0
reference_validation,30,2025-06-04 15:40:00+00:00,2025-06-04 15:00:00+00:00,,2025-06-04 20:15:00+00:00,2025-06-04 15:45:00+00:00,2025-06-04 16:05:00+00:00,-10.803446964896713,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,,2025-06-02 22:00:00+00:00,2025-06-02 18:25:00+00:00,2025-06-02 18:45:00+00:00,4.250371423034749,0.0,0.08206686930091517,0.2900302114803562,0.47112462006079486,-0.2567975830815691,-0.41945288753799354,0.03323262839878705,0.051671732522801314,0.22054380664652243,0.5015197568389087,1.0,1.0
reference_validation,30,2025-07-20 16:40:00+00:00,2025-07-20 15:00:00+00:00,,2025-07-20 22:10:00+00:00,2025-07-20 16:45:00+00:00,2025-07-20 17:05:00+00:00,-10.809630397990876,2025-07-19 16:35:00+00:00,2025-07-19 15:00:00+00:00,,,2025-07-20 01:05:00+00:00,2025-07-19 16:40:00+00:00,2025-07-19 17:00:00+00:00,3.5306684657333554,0.012953367875650663,0.0,0.7694300518134741,0.1719745222929903,-0.4455958549222812,-0.04777070063694426,0.32383419689119297,0.12420382165604603,0.45854922279793187,0.028662420382166556,0.8,1.0
reference_validation,30,2025-09-23 16:50:00+00:00,2025-09-23 15:00:00+00:00,,2025-09-23 17:35:00+00:00,2025-09-23 16:55:00+00:00,2025-09-23 17:15:00+00:00,-9.287364653649266,2025-09-18 15:05:00+00:00,2025-09-18 15:00:00+00:00,,,2025-09-18 16:45:00+00:00,2025-09-18 15:10:00+00:00,2025-09-18 15:30:00+00:00,2.8029479279931824,0.0,0.17816091954023172,0.8919753086419764,0.33045977011494515,-0.8487654320987705,0.005747126436784566,0.043209876543205926,0.3362068965517297,0.7777777777777856,0.17241379310344715,0.2,1.0
reference_validation,30,2025-11-04 15:00:00+00:00,2025-11-04 15:00:00+00:00,,2025-11-04 16:45:00+00:00,2025-11-04 15:05:00+00:00,2025-11-04 15:25:00+00:00,-18.61185329123144,2025-11-22 15:25:00+00:00,2025-11-22 15:00:00+00:00,,,2025-11-22 16:45:00+00:00,2025-11-22 15:30:00+00:00,2025-11-22 15:50:00+00:00,3.890806401004143,0.09150326797385651,0.0,0.3300653594771256,0.5806451612903207,-0.11111111111111215,-0.330645161290325,0.21895424836601346,0.2499999999999957,0.20261437908496865,0.26209677419355026,1.0,1.0
reference_validation,30,2025-11-27 18:45:00+00:00,2025-11-27 15:00:00+00:00,,2025-11-27 22:50:00+00:00,2025-11-27 18:50:00+00:00,2025-11-27 19:10:00+00:00,-8.636967620113289,2025-11-25 16:30:00+00:00,2025-11-25 15:00:00+00:00,,,2025-11-25 22:35:00+00:00,2025-11-25 16:35:00+00:00,2025-11-25 16:55:00+00:00,5.697589481373222,0.0,0.0,0.2784810126582259,0.3051282051282041,-0.24050632911393272,-0.23589743589743964,0.03797468354429317,0.06923076923076446,0.24050632911393272,0.14358974358974397,1.0,1.0
reference_validation,30,2025-12-04 15:35:00+00:00,2025-12-04 15:00:00+00:00,,2025-12-04 17:35:00+00:00,2025-12-04 15:40:00+00:00,2025-12-04 16:00:00+00:00,-9.746791536593857,2025-11-29 15:15:00+00:00,2025-11-29 15:00:00+00:00,,,2025-11-29 17:00:00+00:00,2025-11-29 15:20:00+00:00,2025-11-29 15:40:00+00:00,1.542940320232944,0.0,0.1981132075471769,0.6245487364620981,0.4716981132075462,-0.5776173285198514,-0.3018867924528231,0.04693140794224671,0.16981132075472305,0.5595667870036019,0.5,0.8,1.0
reference_validation,30,2025-12-19 15:15:00+00:00,2025-12-19 15:00:00+00:00,,2025-12-19 17:30:00+00:00,2025-12-19 15:20:00+00:00,2025-12-19 15:40:00+00:00,-10.600567465321564,2025-11-29 15:15:00+00:00,2025-11-29 15:00:00+00:00,,,2025-11-29 17:00:00+00:00,2025-11-29 15:20:00+00:00,2025-11-29 15:40:00+00:00,1.542940320232944,0.0,0.1981132075471769,0.7929687499999998,0.4716981132075462,-0.6054687499999983,-0.3018867924528231,0.1875000000000014,0.16981132075472305,0.3398437500000015,0.5,0.4,1.0
reference_validation,30,2025-12-28 15:20:00+00:00,2025-12-28 15:00:00+00:00,,2025-12-28 18:15:00+00:00,2025-12-28 15:25:00+00:00,2025-12-28 15:45:00+00:00,-5.362144857943174,2026-01-08 15:20:00+00:00,2026-01-08 15:00:00+00:00,,,2026-01-08 16:00:00+00:00,2026-01-08 15:25:00+00:00,2026-01-08 15:45:00+00:00,4.3558508674788055,0.0,0.07796610169492173,0.39805825242718074,0.2508474576271131,-0.3495145631067952,0.027118644067800953,0.04854368932038554,0.27796610169491404,0.22330097087377623,0.050847457627120764,1.0,1.0
reference_validation,30,2026-01-24 15:15:00+00:00,2026-01-24 15:00:00+00:00,,2026-01-24 16:15:00+00:00,2026-01-24 15:20:00+00:00,2026-01-24 15:40:00+00:00,-2.5522223967331947,2026-01-16 18:45:00+00:00,2026-01-16 15:00:00+00:00,,,2026-01-16 19:35:00+00:00,2026-01-16 18:50:00+00:00,2026-01-16 19:10:00+00:00,1.6828929068150034,0.0,0.0,0.8135593220339004,0.5041322314049667,-0.7627118644067801,-0.3884297520661122,0.05084745762712028,0.11570247933885443,0.644067796610158,0.264462809917348,0.6,1.0
reference_validation,30,2026-03-21 20:30:00+00:00,2026-03-21 15:00:00+00:00,,2026-03-21 23:45:00+00:00,2026-03-21 20:35:00+00:00,2026-03-21 20:55:00+00:00,-9.019477644975627,2026-03-20 21:15:00+00:00,2026-03-20 15:00:00+00:00,,,2026-03-21 01:10:00+00:00,2026-03-20 21:20:00+00:00,2026-03-20 21:40:00+00:00,2.8975816337902804,0.0,0.19999999999999343,0.4102564102564009,0.2769230769230771,-0.3333333333333394,-0.21538461538461673,0.07692307692306151,0.06153846153846036,0.12820512820513896,0.4153846153846102,1.0,1.0
reference_validation,30,2026-03-28 15:20:00+00:00,2026-03-28 15:00:00+00:00,,2026-03-28 22:10:00+00:00,2026-03-28 15:25:00+00:00,2026-03-28 15:45:00+00:00,-10.048757283862509,2026-03-31 16:40:00+00:00,2026-03-31 15:00:00+00:00,,,2026-04-01 02:55:00+00:00,2026-03-31 16:45:00+00:00,2026-03-31 17:05:00+00:00,0.30284675953962115,0.0,0.026315789473687023,0.28205128205128016,0.240601503759399,-0.24358974358974944,-0.11654135338345965,0.038461538461530755,0.12406015037593937,0.23717948717948975,0.14285714285714668,1.0,1.0
reference_validation,30,2026-05-25 15:10:00+00:00,2026-05-25 15:00:00+00:00,,2026-05-25 19:35:00+00:00,2026-05-25 15:15:00+00:00,2026-05-25 15:35:00+00:00,-5.2077305867376245,2026-05-23 15:05:00+00:00,2026-05-23 15:00:00+00:00,,,2026-05-23 20:30:00+00:00,2026-05-23 15:10:00+00:00,2026-05-23 15:30:00+00:00,5.993130403884828,0.0,0.01185770750987625,0.5063291139240449,0.3280632411067242,-0.21518987341772586,-0.3241106719367617,0.2911392405063191,0.003952569169962495,0.050632911392413486,0.33596837944663793,1.0,1.0
reference_validation,30,2026-05-27 15:30:00+00:00,2026-05-27 15:00:00+00:00,,2026-05-27 21:40:00+00:00,2026-05-27 15:35:00+00:00,2026-05-27 15:55:00+00:00,-11.692453053029405,2026-05-23 15:05:00+00:00,2026-05-23 15:00:00+00:00,,,2026-05-23 20:30:00+00:00,2026-05-23 15:10:00+00:00,2026-05-23 15:30:00+00:00,5.993130403884828,0.05113636363636542,0.01185770750987625,0.29545454545454236,0.3280632411067242,-0.15909090909090928,-0.3241106719367617,0.13636363636363305,0.003952569169962495,0.2102272727272747,0.33596837944663793,1.0,1.0
reference_validation,30,2026-07-12 19:50:00+00:00,2026-07-12 15:00:00+00:00,,2026-07-13 01:55:00+00:00,2026-07-12 19:55:00+00:00,2026-07-12 20:15:00+00:00,-9.13888531342516,2026-07-10 01:15:00+00:00,2026-07-09 15:00:00+00:00,,,2026-07-10 01:45:00+00:00,2026-07-10 01:20:00+00:00,2026-07-10 01:40:00+00:00,3.2369058238816972,0.01481481481481193,0.1338582677165372,0.1555555555555516,0.17322834645669255,-0.12592592592592772,-0.09448818897638182,0.02962962962962386,0.07874015748031073,0.14074074074073964,0.22834645669291903,1.0,1.0
reference_validation,30,2026-07-16 15:25:00+00:00,2026-07-16 15:00:00+00:00,,2026-07-16 17:50:00+00:00,2026-07-16 15:30:00+00:00,2026-07-16 15:50:00+00:00,-7.557003257328942,2026-07-10 01:15:00+00:00,2026-07-09 15:00:00+00:00,,,2026-07-10 01:45:00+00:00,2026-07-10 01:20:00+00:00,2026-07-10 01:40:00+00:00,3.2369058238816972,0.07142857142856962,0.1338582677165372,0.25,0.17322834645669255,-0.053571428571430386,-0.09448818897638182,0.19642857142856962,0.07874015748031073,0.125,0.22834645669291903,1.0,1.0
reference_validation,60,2025-01-26 18:30:00+00:00,2025-01-26 15:00:00+00:00,,2025-01-26 21:00:00+00:00,2025-01-26 18:35:00+00:00,2025-01-26 19:25:00+00:00,-11.302726637147487,2025-01-15 15:10:00+00:00,2025-01-15 15:00:00+00:00,,,2025-01-15 18:45:00+00:00,2025-01-15 15:15:00+00:00,2025-01-15 16:05:00+00:00,11.487720722549222,0.0,0.07950530035335474,0.304801670146134,0.12014134275618472,-0.219206680584542,-0.01943462897526488,0.085594989561592,0.10070671378091985,0.19415448851773517,0.09893992932861961,1.0,1.0
reference_validation,60,2025-01-28 15:30:00+00:00,2025-01-28 15:00:00+00:00,,2025-01-28 16:50:00+00:00,2025-01-28 15:35:00+00:00,2025-01-28 16:25:00+00:00,-13.487596414425706,2025-02-08 17:05:00+00:00,2025-02-08 15:00:00+00:00,,,2025-02-08 19:30:00+00:00,2025-02-08 17:10:00+00:00,2025-02-08 18:00:00+00:00,4.655664221678846,0.0,0.18380743982494632,0.8938906752411581,0.286652078774618,-0.742765273311898,0.13566739606127035,0.1511254019292601,0.42231947483588833,0.6961414790996806,0.04814004376367597,0.36363636363636365,1.0
reference_validation,60,2025-02-22 16:00:00+00:00,2025-02-22 15:00:00+00:00,,2025-02-23 00:45:00+00:00,2025-02-22 16:05:00+00:00,2025-02-22 16:55:00+00:00,-9.509624197983458,2025-02-14 15:05:00+00:00,2025-02-14 15:00:00+00:00,,,2025-02-14 17:35:00+00:00,2025-02-14 15:10:00+00:00,2025-02-14 16:00:00+00:00,4.976409237645862,0.0,0.05189620758483429,0.6200607902735553,0.6806387225548908,-0.5714285714285714,-0.08183632734530885,0.048632218844983886,0.5988023952095819,0.41945288753799354,0.13373253493014314,0.9090909090909091,0.8181818181818182
reference_validation,60,2025-03-17 18:45:00+00:00,2025-03-17 15:00:00+00:00,,2025-03-18 01:15:00+00:00,2025-03-17 18:50:00+00:00,2025-03-17 19:40:00+00:00,-16.712770862148396,2025-03-30 18:45:00+00:00,2025-03-30 15:00:00+00:00,,,2025-03-31 02:55:00+00:00,2025-03-30 18:50:00+00:00,2025-03-30 19:40:00+00:00,0.7519987334757561,0.10447761194030294,0.20420420420420635,0.19154228855721028,0.19219219219219247,0.05721393034826349,-0.11111111111111253,0.24875621890547375,0.08108108108107993,0.04726368159203945,0.31531531531531887,1.0,1.0
reference_validation,60,2025-04-01 15:15:00+00:00,2025-04-01 15:00:00+00:00,,2025-04-02 02:05:00+00:00,2025-04-01 15:20:00+00:00,2025-04-01 16:10:00+00:00,-21.152808815596835,2025-03-30 18:45:00+00:00,2025-03-30 15:00:00+00:00,,,2025-03-31 02:55:00+00:00,2025-03-30 18:50:00+00:00,2025-03-30 19:40:00+00:00,0.7519987334757561,0.02873563218390362,0.20420420420420635,0.3295019157088112,0.19219219219219247,-0.23371647509578464,-0.11111111111111253,0.09578544061302657,0.08108108108107993,0.26245210727968826,0.31531531531531887,1.0,1.0
reference_validation,60,2025-04-29 16:35:00+00:00,2025-04-29 15:00:00+00:00,,2025-04-29 21:20:00+00:00,2025-04-29 16:40:00+00:00,2025-04-29 17:30:00+00:00,-10.410390305951701,2025-04-30 23:15:00+00:00,2025-04-30 15:00:00+00:00,,,2025-05-01 02:55:00+00:00,2025-04-30 23:20:00+00:00,2025-05-01 00:10:00+00:00,2.3661438615468766,0.0,0.06127770534550191,0.6884615384615369,0.0651890482398958,-0.2730769230769267,0.023468057366363378,0.4153846153846102,0.08865710560625918,0.2692307692307764,0.03780964797913853,0.8181818181818182,1.0
reference_validation,60,2025-05-01 15:00:00+00:00,2025-05-01 15:00:00+00:00,,2025-05-01 19:55:00+00:00,2025-05-01 15:05:00+00:00,2025-05-01 15:55:00+00:00,-9.66309741446858,2025-04-30 23:15:00+00:00,2025-04-30 15:00:00+00:00,,,2025-05-01 02:55:00+00:00,2025-04-30 23:20:00+00:00,2025-05-01 00:10:00+00:00,2.3661438615468766,0.24742268041237103,0.06127770534550191,0.5738831615120239,0.0651890482398958,-0.4776632302405457,0.023468057366363378,0.09621993127147817,0.08865710560625918,0.7250859106529167,0.03780964797913853,1.0,1.0
reference_validation,60,2025-06-03 15:00:00+00:00,2025-06-03 15:00:00+00:00,,2025-06-03 20:15:00+00:00,2025-06-03 15:05:00+00:00,2025-06-03 15:55:00+00:00,-14.550912878323718,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,,2025-06-02 22:00:00+00:00,2025-06-02 18:25:00+00:00,2025-06-02 19:15:00+00:00,4.250371423034749,0.0,0.08206686930091517,0.32897603485838556,0.8693009118541096,-0.23965141612200294,-0.7629179331306982,0.08932461873638263,0.10638297872341142,0.15904139433550962,0.8449848024316133,1.0,0.7272727272727273
reference_validation,60,2025-06-04 15:40:00+00:00,2025-06-04 15:00:00+00:00,,2025-06-04 20:15:00+00:00,2025-06-04 15:45:00+00:00,2025-06-04 16:35:00+00:00,-10.803446964896713,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,,2025-06-02 22:00:00+00:00,2025-06-02 18:25:00+00:00,2025-06-02 19:15:00+00:00,4.250371423034749,0.0,0.08206686930091517,0.45619335347431716,0.8693009118541096,-0.13897280966766745,-0.7629179331306982,0.31722054380664977,0.10638297872341142,0.10271903323262077,0.8449848024316133,1.0,0.7272727272727273
reference_validation,60,2025-07-20 16:40:00+00:00,2025-07-20 15:00:00+00:00,,2025-07-20 22:10:00+00:00,2025-07-20 16:45:00+00:00,2025-07-20 17:35:00+00:00,-10.809630397990876,2025-07-19 16:35:00+00:00,2025-07-19 15:00:00+00:00,,,2025-07-20 01:05:00+00:00,2025-07-19 16:40:00+00:00,2025-07-19 17:30:00+00:00,3.5306684657333554,0.012953367875650663,0.0,0.7694300518134741,0.3853503184713383,-0.4507772020725356,-0.3471337579617829,0.31865284974093855,0.03821656050955541,0.46373056994818623,0.3280254777070052,0.6363636363636364,1.0
reference_validation,60,2025-11-04 15:00:00+00:00,2025-11-04 15:00:00+00:00,,2025-11-04 16:45:00+00:00,2025-11-04 15:05:00+00:00,2025-11-04 15:55:00+00:00,-18.61185329123144,2025-11-22 15:25:00+00:00,2025-11-22 15:00:00+00:00,,,2025-11-22 16:45:00+00:00,2025-11-22 15:30:00+00:00,2025-11-22 16:20:00+00:00,3.890806401004143,0.09150326797385651,0.26209677419354455,0.5686274509803947,0.5806451612903207,-0.5375816993464082,0.07661290322580541,0.031045751633986533,0.6572580645161261,0.6290849673202646,0.1854838709677391,0.9090909090909091,1.0
reference_validation,60,2025-11-27 18:45:00+00:00,2025-11-27 15:00:00+00:00,,2025-11-27 22:50:00+00:00,2025-11-27 18:50:00+00:00,2025-11-27 19:40:00+00:00,-8.636967620113289,2025-11-25 16:30:00+00:00,2025-11-25 15:00:00+00:00,,,2025-11-25 22:35:00+00:00,2025-11-25 16:35:00+00:00,2025-11-25 17:25:00+00:00,5.697589481373222,0.0,0.0205128205128164,0.35864978902954475,0.32820512820512804,-0.0970464135021172,-0.08974358974358816,0.2616033755274276,0.23846153846153986,0.0970464135021172,0.11025641025640456,1.0,1.0
reference_validation,60,2025-12-04 15:35:00+00:00,2025-12-04 15:00:00+00:00,,2025-12-04 17:35:00+00:00,2025-12-04 15:40:00+00:00,2025-12-04 16:30:00+00:00,-9.746791536593857,2025-11-29 15:15:00+00:00,2025-11-29 15:00:00+00:00,,,2025-11-29 17:00:00+00:00,2025-11-29 15:20:00+00:00,2025-11-29 16:10:00+00:00,1.542940320232944,0.0,0.1981132075471769,0.6823104693140822,0.4716981132075462,-0.47653429602887665,-0.10377358490567302,0.2057761732852056,0.3679245283018731,0.45848375451262713,0.30188679245284994,0.8181818181818182,1.0
reference_validation,60,2025-12-19 15:15:00+00:00,2025-12-19 15:00:00+00:00,,2025-12-19 17:30:00+00:00,2025-12-19 15:20:00+00:00,2025-12-19 16:10:00+00:00,-10.600567465321564,2025-11-29 15:15:00+00:00,2025-11-29 15:00:00+00:00,,,2025-11-29 17:00:00+00:00,2025-11-29 15:20:00+00:00,2025-11-29 16:10:00+00:00,1.542940320232944,0.0,0.1981132075471769,0.8437499999999979,0.4716981132075462,-0.25390624999999645,-0.10377358490567302,0.5898437500000014,0.3679245283018731,0.16015624999999853,0.30188679245284994,0.36363636363636365,1.0
reference_validation,60,2025-12-28 15:20:00+00:00,2025-12-28 15:00:00+00:00,,2025-12-28 18:15:00+00:00,2025-12-28 15:25:00+00:00,2025-12-28 16:15:00+00:00,-5.362144857943174,2026-01-11 15:00:00+00:00,2026-01-11 15:00:00+00:00,,,2026-01-11 16:25:00+00:00,2026-01-11 15:05:00+00:00,2026-01-11 15:55:00+00:00,4.60512158381754,0.0,0.0,0.6407766990291222,0.5109034267912718,-0.3883495145631119,-0.3208722741433017,0.2524271844660103,0.19003115264797,0.2621359223300929,0.18691588785046506,0.7272727272727273,0.9090909090909091
reference_validation,60,2026-01-24 15:15:00+00:00,2026-01-24 15:00:00+00:00,,2026-01-24 16:15:00+00:00,2026-01-24 15:20:00+00:00,2026-01-24 16:10:00+00:00,-2.5522223967331947,2026-01-13 16:00:00+00:00,2026-01-13 15:00:00+00:00,,,2026-01-13 22:05:00+00:00,2026-01-13 16:05:00+00:00,2026-01-13 16:55:00+00:00,3.6163850059113267,0.0,0.29615384615385076,1.2542372881356014,0.38461538461538547,-0.9830508474576185,-0.25769230769230345,0.27118644067798287,0.12692307692308202,0.8644067796609965,0.5538461538461542,0.2727272727272727,1.0
reference_validation,60,2026-03-21 20:30:00+00:00,2026-03-21 15:00:00+00:00,,2026-03-21 23:45:00+00:00,2026-03-21 20:35:00+00:00,2026-03-21 21:25:00+00:00,-9.019477644975627,2026-03-20 21:15:00+00:00,2026-03-20 15:00:00+00:00,,,2026-03-21 01:10:00+00:00,2026-03-20 21:20:00+00:00,2026-03-20 22:10:00+00:00,2.8975816337902804,0.0,0.3769230769230738,0.6282051282051208,0.2769230769230771,-0.4487179487179408,0.18461538461538107,0.17948717948717996,0.4615384615384582,0.2435897435897403,0.19230769230769273,0.9090909090909091,1.0
reference_validation,60,2026-03-28 15:20:00+00:00,2026-03-28 15:00:00+00:00,,2026-03-28 22:10:00+00:00,2026-03-28 15:25:00+00:00,2026-03-28 16:15:00+00:00,-10.048757283862509,2026-03-31 16:40:00+00:00,2026-03-31 15:00:00+00:00,,,2026-04-01 02:55:00+00:00,2026-03-31 16:45:00+00:00,2026-03-31 17:35:00+00:00,0.30284675953962115,0.0,0.3383458646616567,0.32051282051282004,0.240601503759399,-0.17307692307692937,0.0037593984962425294,0.14743589743589067,0.24436090225564155,0.1666666666666697,0.33458646616541415,1.0,1.0
reference_validation,60,2026-05-25 15:10:00+00:00,2026-05-25 15:00:00+00:00,,2026-05-25 19:35:00+00:00,2026-05-25 15:15:00+00:00,2026-05-25 16:05:00+00:00,-5.2077305867376245,2026-05-23 15:05:00+00:00,2026-05-23 15:00:00+00:00,,,2026-05-23 20:30:00+00:00,2026-05-23 15:10:00+00:00,2026-05-23 16:00:00+00:00,5.993130403884828,0.0,0.01185770750987625,0.5063291139240449,0.33596837944664354,-0.39240506329114605,-0.1027667984189743,0.11392405063289887,0.23320158102766922,0.2278481012658337,0.11462450592885055,1.0,1.0
reference_validation,60,2026-05-27 15:30:00+00:00,2026-05-27 15:00:00+00:00,,2026-05-27 21:40:00+00:00,2026-05-27 15:35:00+00:00,2026-05-27 16:25:00+00:00,-11.692453053029405,2026-05-23 15:05:00+00:00,2026-05-23 15:00:00+00:00,,,2026-05-23 20:30:00+00:00,2026-05-23 15:10:00+00:00,2026-05-23 16:00:00+00:00,5.993130403884828,0.05113636363636542,0.01185770750987625,0.38068181818181807,0.33596837944664354,-0.31818181818181857,-0.1027667984189743,0.06249999999999949,0.23320158102766922,0.369318181818184,0.11462450592885055,1.0,1.0
reference_validation,60,2026-07-12 19:50:00+00:00,2026-07-12 15:00:00+00:00,,2026-07-13 01:55:00+00:00,2026-07-12 19:55:00+00:00,2026-07-12 20:45:00+00:00,-9.13888531342516,2026-07-05 15:00:00+00:00,2026-07-05 15:00:00+00:00,,,2026-07-05 22:20:00+00:00,2026-07-05 15:05:00+00:00,2026-07-05 15:55:00+00:00,4.805099289041381,0.01481481481481193,0.025510204081631283,0.20740740740740912,0.2602040816326565,-0.08888888888889263,-0.13775510204081473,0.1185185185185165,0.12244897959184177,0.10370370370370456,0.16326530612244602,1.0,1.0
reference_validation,60,2026-07-16 15:25:00+00:00,2026-07-16 15:00:00+00:00,,2026-07-16 17:50:00+00:00,2026-07-16 15:30:00+00:00,2026-07-16 16:20:00+00:00,-7.557003257328942,2026-07-05 15:00:00+00:00,2026-07-05 15:00:00+00:00,,,2026-07-05 22:20:00+00:00,2026-07-05 15:05:00+00:00,2026-07-05 15:55:00+00:00,4.805099289041381,0.07142857142856962,0.025510204081631283,0.5267857142857152,0.2602040816326565,-0.45535714285714557,-0.13775510204081473,0.07142857142856962,0.12244897959184177,0.5267857142857152,0.16326530612244602,1.0,1.0
reference_validation,120,2025-01-26 18:30:00+00:00,2025-01-26 15:00:00+00:00,,2025-01-26 21:00:00+00:00,2025-01-26 18:35:00+00:00,2025-01-26 20:25:00+00:00,-11.302726637147487,2025-01-15 15:10:00+00:00,2025-01-15 15:00:00+00:00,,,2025-01-15 18:45:00+00:00,2025-01-15 15:15:00+00:00,2025-01-15 17:05:00+00:00,11.487720722549222,0.0,0.13427561837455645,0.48643006263047767,0.12014134275618472,-0.2588726513569842,0.10689045936395558,0.22755741127349347,0.22703180212014032,0.23382045929017736,0.027385159010600856,1.0,1.0
reference_validation,120,2025-02-22 16:00:00+00:00,2025-02-22 15:00:00+00:00,,2025-02-23 00:45:00+00:00,2025-02-22 16:05:00+00:00,2025-02-22 17:55:00+00:00,-9.509624197983458,2025-02-14 15:05:00+00:00,2025-02-14 15:00:00+00:00,,,2025-02-14 17:35:00+00:00,2025-02-14 15:10:00+00:00,2025-02-14 17:00:00+00:00,4.976409237645862,0.0,0.1277445109780471,0.7142857142857143,0.6806387225548908,-0.42857142857142855,-0.03193612774451036,0.2857142857142857,0.6487025948103804,0.2765957446808507,0.15968063872255744,0.8260869565217391,0.9130434782608695
reference_validation,120,2025-03-17 18:45:00+00:00,2025-03-17 15:00:00+00:00,,2025-03-18 01:15:00+00:00,2025-03-17 18:50:00+00:00,2025-03-17 20:40:00+00:00,-16.712770862148396,2025-03-30 18:45:00+00:00,2025-03-30 15:00:00+00:00,,,2025-03-31 02:55:00+00:00,2025-03-30 18:50:00+00:00,2025-03-30 20:40:00+00:00,0.7519987334757561,0.10447761194030294,0.20420420420420635,0.23383084577114477,0.26726726726726757,-0.1965174129353223,-0.24024024024023952,0.03731343283582248,0.027027027027028066,0.30099502487562524,0.44444444444444586,1.0,1.0
reference_validation,120,2025-04-01 15:15:00+00:00,2025-04-01 15:00:00+00:00,,2025-04-02 02:05:00+00:00,2025-04-01 15:20:00+00:00,2025-04-01 17:10:00+00:00,-21.152808815596835,2025-03-30 18:45:00+00:00,2025-03-30 15:00:00+00:00,,,2025-03-31 02:55:00+00:00,2025-03-30 18:50:00+00:00,2025-03-30 20:40:00+00:00,0.7519987334757561,0.02873563218390362,0.20420420420420635,0.40421455938697476,0.26726726726726757,-0.3314176245210754,-0.24024024024023952,0.07279693486589933,0.027027027027028066,0.36015325670497905,0.44444444444444586,1.0,1.0
