partition,dev_block,execution_start,entry_ts,parent_exit_ts,parent_exit_reason,mechanism,baseline_winner,baseline_pnl,baseline_pnl_5bps,triggered,snapshot_age_min,threshold,running_mae_R,exit_ts,exit_price,pnl,pnl_5bps,delta_pnl,delta_pnl_5bps,candidate_id
development,3,2023-09-02 15:00:00+00:00,2023-09-02 15:25:00+00:00,2023-09-02 17:50:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-7.91107041107042,-8.16107041107042,False,120,0.8036529680365325,0.769736842105261,2023-09-02 17:50:00+00:00,19.345,-7.91107041107042,-8.16107041107042,0.0,0.0,A120_Q75
development,3,2023-09-03 15:00:00+00:00,2023-09-03 18:20:00+00:00,2023-09-04 00:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,2.9145574474612745,2.6645574474612745,False,120,0.8036529680365325,0.5719298245614042,2023-09-04 00:40:00+00:00,19.671,2.9145574474612745,2.6645574474612745,0.0,0.0,A120_Q75
development,3,2023-09-05 15:00:00+00:00,2023-09-05 15:20:00+00:00,2023-09-06 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-4.456197052054245,-4.706197052054245,False,120,0.8036529680365325,0.30064754856614195,2023-09-06 02:55:00+00:00,20.239,-4.456197052054245,-4.706197052054245,0.0,0.0,A120_Q75
development,3,2023-09-06 15:00:00+00:00,2023-09-06 17:55:00+00:00,2023-09-07 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-4.056232994054277,-4.306232994054277,True,120,0.8036529680365325,0.9961538461538483,2023-09-06 19:55:00+00:00,19.475,-9.346971681950977,-9.596971681950977,-5.290738687896701,-5.290738687896701,A120_Q75
development,3,2023-09-07 15:00:00+00:00,2023-09-07 15:05:00+00:00,2023-09-07 16:30:00+00:00,TARGET,ECONOMIC_POSITIVE,True,2.807984887935877,2.557984887935877,False,120,0.8036529680365325,,2023-09-07 16:30:00+00:00,19.697,2.807984887935877,2.557984887935877,0.0,0.0,A120_Q75
development,3,2023-09-10 15:00:00+00:00,2023-09-10 20:15:00+00:00,2023-09-11 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-3.9032852650981997,-4.1532852650982,False,120,0.8036529680365325,0.3970588235294097,2023-09-11 02:55:00+00:00,18.302,-3.9032852650981997,-4.1532852650982,0.0,0.0,A120_Q75
development,3,2023-09-13 15:00:00+00:00,2023-09-13 15:05:00+00:00,2023-09-13 15:25:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.785557986870969,3.535557986870969,False,120,0.8036529680365325,,2023-09-13 15:25:00+00:00,18.418400000000002,3.785557986870969,3.535557986870969,0.0,0.0,A120_Q75
development,3,2023-09-14 15:00:00+00:00,2023-09-14 15:00:00+00:00,2023-09-15 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-2.4014617593318133,-2.6514617593318137,False,120,0.8036529680365325,0.4375000000000014,2023-09-15 02:55:00+00:00,19.063,-2.4014617593318133,-2.6514617593318137,0.0,0.0,A120_Q75
development,3,2023-09-15 15:00:00+00:00,2023-09-15 23:00:00+00:00,2023-09-15 23:25:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.8059484193011501,-1.0559484193011501,False,120,0.8036529680365325,,2023-09-15 23:25:00+00:00,19.201,-0.8059484193011501,-1.0559484193011501,0.0,0.0,A120_Q75
development,3,2023-09-17 15:00:00+00:00,2023-09-18 02:30:00+00:00,2023-09-18 02:35:00+00:00,TARGET,ECONOMIC_POSITIVE,True,1.7177271537051064,1.4677271537051064,False,120,0.8036529680365325,,2023-09-18 02:35:00+00:00,19.1606,1.7177271537051064,1.4677271537051064,0.0,0.0,A120_Q75
development,3,2023-09-18 15:00:00+00:00,2023-09-18 15:05:00+00:00,2023-09-19 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-1.8547295603790204,-2.1047295603790204,False,120,0.8036529680365325,0.17857142857143216,2023-09-19 02:55:00+00:00,19.875,-1.8547295603790204,-2.1047295603790204,0.0,0.0,A120_Q75
development,3,2023-09-20 15:00:00+00:00,2023-09-20 18:00:00+00:00,2023-09-21 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-8.734052993130458,-8.98405299313046,True,120,0.8036529680365325,1.003773584905665,2023-09-20 20:00:00+00:00,20.103,-6.795878312070569,-7.0458783120705695,1.9381746810598894,1.9381746810598903,A120_Q75
development,3,2023-09-23 15:00:00+00:00,2023-09-24 00:20:00+00:00,2023-09-24 00:35:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.5379098360656087,-0.7879098360656087,False,120,0.8036529680365325,,2023-09-24 00:35:00+00:00,19.499,-0.5379098360656087,-0.7879098360656087,0.0,0.0,A120_Q75
development,3,2023-09-24 15:00:00+00:00,2023-09-24 17:55:00+00:00,2023-09-24 19:30:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-4.531568228105909,-4.781568228105909,False,120,0.8036529680365325,,2023-09-24 19:30:00+00:00,19.462,-4.531568228105909,-4.781568228105909,0.0,0.0,A120_Q75
development,3,2023-09-25 15:00:00+00:00,2023-09-25 16:15:00+00:00,2023-09-25 16:25:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.9152852639072728,-1.1652852639072728,False,120,0.8036529680365325,,2023-09-25 16:25:00+00:00,19.63,-0.9152852639072728,-1.1652852639072728,0.0,0.0,A120_Q75
development,3,2023-09-28 15:00:00+00:00,2023-09-28 15:05:00+00:00,2023-09-28 20:00:00+00:00,TARGET,ECONOMIC_POSITIVE,True,4.368733374258249,4.118733374258249,False,120,0.8036529680365325,0.35831381733020806,2023-09-28 20:00:00+00:00,19.718799999999998,4.368733374258249,4.118733374258249,0.0,0.0,A120_Q75
development,3,2023-09-30 15:00:00+00:00,2023-09-30 15:45:00+00:00,2023-09-30 15:55:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.4425314099580921,-1.6925314099580921,False,120,0.8036529680365325,,2023-09-30 15:55:00+00:00,21.428,-1.4425314099580921,-1.6925314099580921,0.0,0.0,A120_Q75
development,3,2023-10-01 15:00:00+00:00,2023-10-01 22:15:00+00:00,2023-10-02 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-5.389344262295037,-5.639344262295038,False,120,0.8036529680365325,0.2916808149405766,2023-10-02 02:55:00+00:00,24.137,-5.389344262295037,-5.639344262295038,0.0,0.0,A120_Q75
development,3,2023-10-02 15:00:00+00:00,2023-10-02 15:00:00+00:00,2023-10-02 18:40:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-24.249041987720933,-24.499041987720933,False,120,0.8036529680365325,0.7375178316690466,2023-10-02 18:40:00+00:00,23.092,-24.249041987720933,-24.499041987720933,0.0,0.0,A120_Q75
development,3,2023-10-06 15:00:00+00:00,2023-10-06 15:45:00+00:00,2023-10-06 15:55:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-2.631355572532079,-2.8813555725320796,False,120,0.8036529680365325,,2023-10-06 15:55:00+00:00,23.438,-2.631355572532079,-2.8813555725320796,0.0,0.0,A120_Q75
development,3,2023-10-08 15:00:00+00:00,2023-10-08 16:00:00+00:00,2023-10-08 16:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.7440476190476164,-0.9940476190476164,False,120,0.8036529680365325,,2023-10-08 16:10:00+00:00,23.485,-0.7440476190476164,-0.9940476190476164,0.0,0.0,A120_Q75
development,3,2023-10-13 15:00:00+00:00,2023-10-13 20:00:00+00:00,2023-10-13 20:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.09259259259264407,-0.3425925925926441,False,120,0.8036529680365325,,2023-10-13 20:10:00+00:00,21.596,-0.09259259259264407,-0.3425925925926441,0.0,0.0,A120_Q75
development,3,2023-10-15 15:00:00+00:00,2023-10-15 20:40:00+00:00,2023-10-15 21:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.6133575647433442,-0.8633575647433442,False,120,0.8036529680365325,,2023-10-15 21:10:00+00:00,21.983,-0.6133575647433442,-0.8633575647433442,0.0,0.0,A120_Q75
development,3,2023-10-19 15:00:00+00:00,2023-10-19 15:00:00+00:00,2023-10-19 15:45:00+00:00,TARGET,ECONOMIC_POSITIVE,True,6.6873520045726,6.4373520045726,False,120,0.8036529680365325,,2023-10-19 15:45:00+00:00,24.8216,6.6873520045726,6.4373520045726,0.0,0.0,A120_Q75
development,3,2023-10-21 15:00:00+00:00,2023-10-21 20:30:00+00:00,2023-10-22 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-4.733333333333311,-4.983333333333312,False,120,0.8036529680365325,0.3036144578313249,2023-10-22 02:55:00+00:00,29.716,-4.733333333333311,-4.983333333333312,0.0,0.0,A120_Q75
development,3,2023-10-22 15:00:00+00:00,2023-10-22 17:15:00+00:00,2023-10-22 22:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,5.707359307359328,5.457359307359328,False,120,0.8036529680365325,0.3203883495145617,2023-10-22 22:40:00+00:00,29.2046,5.707359307359328,5.457359307359328,0.0,0.0,A120_Q75
development,3,2023-10-23 15:00:00+00:00,2023-10-23 22:25:00+00:00,2023-10-23 22:35:00+00:00,TARGET,ECONOMIC_POSITIVE,True,9.743369554447213,9.493369554447211,False,120,0.8036529680365325,,2023-10-23 22:35:00+00:00,30.867,9.743369554447213,9.493369554447211,0.0,0.0,A120_Q75
development,3,2023-10-24 15:00:00+00:00,2023-10-24 15:10:00+00:00,2023-10-24 15:40:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-28.180975911056226,-28.430975911056226,False,120,0.8036529680365325,,2023-10-24 15:40:00+00:00,30.555,-28.180975911056226,-28.430975911056226,0.0,0.0,A120_Q75
development,3,2023-10-26 15:00:00+00:00,2023-10-26 20:55:00+00:00,2023-10-26 23:05:00+00:00,TARGET,ECONOMIC_POSITIVE,True,9.468111302634806,9.218111302634806,False,120,0.8036529680365325,0.21911573472041362,2023-10-26 23:05:00+00:00,33.1032,9.468111302634806,9.218111302634806,0.0,0.0,A120_Q75
development,3,2023-10-29 15:00:00+00:00,2023-10-29 16:05:00+00:00,2023-10-29 16:30:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-2.736668297456002,-2.986668297456002,False,120,0.8036529680365325,,2023-10-29 16:30:00+00:00,32.525,-2.736668297456002,-2.986668297456002,0.0,0.0,A120_Q75
development,3,2023-10-30 15:00:00+00:00,2023-10-31 00:30:00+00:00,2023-10-31 00:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,9.014657290519313,8.764657290519311,False,120,0.8036529680365325,,2023-10-31 00:40:00+00:00,36.047399999999996,9.014657290519313,8.764657290519311,0.0,0.0,A120_Q75
development,3,2023-10-31 15:00:00+00:00,2023-10-31 20:45:00+00:00,2023-10-31 21:15:00+00:00,TARGET,ECONOMIC_POSITIVE,True,6.815047191497392,6.565047191497392,False,120,0.8036529680365325,,2023-10-31 21:15:00+00:00,37.480999999999995,6.815047191497392,6.565047191497392,0.0,0.0,A120_Q75
development,3,2023-11-01 15:00:00+00:00,2023-11-01 15:05:00+00:00,2023-11-01 15:15:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.3945977686435351,-1.6445977686435351,False,120,0.8036529680365325,,2023-11-01 15:15:00+00:00,40.758,-1.3945977686435351,-1.6445977686435351,0.0,0.0,A120_Q75
development,3,2023-11-03 15:00:00+00:00,2023-11-04 01:40:00+00:00,2023-11-04 01:50:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.785935755922119,-2.035935755922119,False,120,0.8036529680365325,,2023-11-04 01:50:00+00:00,40.171,-1.785935755922119,-2.035935755922119,0.0,0.0,A120_Q75
development,3,2023-11-04 15:00:00+00:00,2023-11-05 02:05:00+00:00,2023-11-05 02:15:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.5609442561644862,-0.8109442561644862,False,120,0.8036529680365325,,2023-11-05 02:15:00+00:00,42.737,-0.5609442561644862,-0.8109442561644862,0.0,0.0,A120_Q75
development,3,2023-11-06 15:00:00+00:00,2023-11-06 15:20:00+00:00,2023-11-06 22:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,4.1189032622303,3.8689032622303,True,120,0.8036529680365325,1.023837902264596,2023-11-06 17:20:00+00:00,40.448,-3.5715162375119514,-3.8215162375119514,-7.6904194997422515,-7.6904194997422515,A120_Q75
development,3,2023-11-07 15:00:00+00:00,2023-11-07 17:30:00+00:00,2023-11-07 17:55:00+00:00,TARGET,ECONOMIC_POSITIVE,True,7.832997271972508,7.582997271972508,False,120,0.8036529680365325,,2023-11-07 17:55:00+00:00,42.815400000000004,7.832997271972508,7.582997271972508,0.0,0.0,A120_Q75
development,3,2023-11-08 15:00:00+00:00,2023-11-08 19:15:00+00:00,2023-11-09 01:05:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-11.343584572724996,-11.593584572724996,True,120,0.8036529680365325,0.8116740088105736,2023-11-08 21:15:00+00:00,43.188,-5.144716639548963,-5.394716639548963,6.198867933176033,6.198867933176033,A120_Q75
development,3,2023-11-10 15:00:00+00:00,2023-11-10 16:50:00+00:00,2023-11-10 18:05:00+00:00,TARGET,ECONOMIC_POSITIVE,True,19.5133202629455,19.2633202629455,False,120,0.8036529680365325,,2023-11-10 18:05:00+00:00,54.056400000000004,19.5133202629455,19.2633202629455,0.0,0.0,A120_Q75
development,3,2023-11-15 15:00:00+00:00,2023-11-15 19:25:00+00:00,2023-11-15 20:15:00+00:00,TARGET,ECONOMIC_POSITIVE,True,16.265606909284358,16.015606909284358,False,120,0.8036529680365325,,2023-11-15 20:15:00+00:00,65.9932,16.265606909284358,16.015606909284358,0.0,0.0,A120_Q75
development,3,2023-11-18 15:00:00+00:00,2023-11-18 15:05:00+00:00,2023-11-18 16:00:00+00:00,TARGET,ECONOMIC_POSITIVE,True,7.604984488466027,7.354984488466027,False,120,0.8036529680365325,,2023-11-18 16:00:00+00:00,58.5766,7.604984488466027,7.354984488466027,0.0,0.0,A120_Q75
development,3,2023-11-19 15:00:00+00:00,2023-11-19 23:05:00+00:00,2023-11-19 23:15:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.2669902912620925,-0.5169902912620925,False,120,0.8036529680365325,,2023-11-19 23:15:00+00:00,61.767,-0.2669902912620925,-0.5169902912620925,0.0,0.0,A120_Q75
development,3,2023-11-22 15:00:00+00:00,2023-11-22 18:15:00+00:00,2023-11-22 18:25:00+00:00,TARGET,ECONOMIC_POSITIVE,True,5.62027312806912,5.37027312806912,False,120,0.8036529680365325,,2023-11-22 18:25:00+00:00,56.425200000000004,5.62027312806912,5.37027312806912,0.0,0.0,A120_Q75
development,3,2023-11-24 15:00:00+00:00,2023-11-25 01:55:00+00:00,2023-11-25 02:15:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.2634262406526755,-0.5134262406526755,False,120,0.8036529680365325,,2023-11-25 02:15:00+00:00,58.809,-0.2634262406526755,-0.5134262406526755,0.0,0.0,A120_Q75
development,3,2023-11-25 15:00:00+00:00,2023-11-25 16:10:00+00:00,2023-11-25 18:30:00+00:00,TARGET,ECONOMIC_POSITIVE,True,4.9816376496191195,4.7316376496191195,False,120,0.8036529680365325,0.3317406143344731,2023-11-25 18:30:00+00:00,59.402,4.9816376496191195,4.7316376496191195,0.0,0.0,A120_Q75
development,3,2023-11-26 15:00:00+00:00,2023-11-26 20:45:00+00:00,2023-11-26 20:55:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-2.7359781121751303,-2.9859781121751308,False,120,0.8036529680365325,,2023-11-26 20:55:00+00:00,58.16,-2.7359781121751303,-2.9859781121751308,0.0,0.0,A120_Q75
development,3,2023-11-28 15:00:00+00:00,2023-11-28 16:40:00+00:00,2023-11-28 16:50:00+00:00,TARGET,ECONOMIC_POSITIVE,True,6.202237628326723,5.952237628326723,False,120,0.8036529680365325,,2023-11-28 16:50:00+00:00,57.098600000000005,6.202237628326723,5.952237628326723,0.0,0.0,A120_Q75
development,3,2023-12-02 15:00:00+00:00,2023-12-02 19:05:00+00:00,2023-12-02 19:10:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.7239308869088106,3.4739308869088106,False,120,0.8036529680365325,,2023-12-02 19:10:00+00:00,63.0884,3.7239308869088106,3.4739308869088106,0.0,0.0,A120_Q75
development,3,2023-12-03 15:00:00+00:00,2023-12-03 22:35:00+00:00,2023-12-03 22:45:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-5.175433110263361,-5.425433110263361,False,120,0.8036529680365325,,2023-12-03 22:45:00+00:00,63.294,-5.175433110263361,-5.425433110263361,0.0,0.0,A120_Q75
development,3,2023-12-05 15:00:00+00:00,2023-12-05 15:40:00+00:00,2023-12-05 15:55:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.8759562392036706,3.6259562392036706,False,120,0.8036529680365325,,2023-12-05 15:55:00+00:00,61.25619999999999,3.8759562392036706,3.6259562392036706,0.0,0.0,A120_Q75
development,3,2023-12-07 15:00:00+00:00,2023-12-07 15:30:00+00:00,2023-12-07 17:20:00+00:00,TARGET,ECONOMIC_POSITIVE,True,10.890588361507469,10.640588361507469,False,120,0.8036529680365325,,2023-12-07 17:20:00+00:00,66.6702,10.890588361507469,10.640588361507469,0.0,0.0,A120_Q75
development,3,2023-12-08 15:00:00+00:00,2023-12-08 23:40:00+00:00,2023-12-09 00:25:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.43624161073824164,-0.6862416107382416,False,120,0.8036529680365325,,2023-12-09 00:25:00+00:00,74.435,-0.43624161073824164,-0.6862416107382416,0.0,0.0,A120_Q75
development,3,2023-12-10 15:00:00+00:00,2023-12-10 15:00:00+00:00,2023-12-10 16:35:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.073296651042721,-1.323296651042721,False,120,0.8036529680365325,,2023-12-10 16:35:00+00:00,73.447,-1.073296651042721,-1.323296651042721,0.0,0.0,A120_Q75
development,3,2023-12-11 15:00:00+00:00,2023-12-11 16:35:00+00:00,2023-12-11 16:55:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.4997000599879518,-1.7497000599879518,False,120,0.8036529680365325,,2023-12-11 16:55:00+00:00,69.804,-1.4997000599879518,-1.7497000599879518,0.0,0.0,A120_Q75
development,3,2023-12-13 15:00:00+00:00,2023-12-13 15:00:00+00:00,2023-12-13 16:05:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.2875917594126762,-1.5375917594126762,False,120,0.8036529680365325,,2023-12-13 16:05:00+00:00,67.394,-1.2875917594126762,-1.5375917594126762,0.0,0.0,A120_Q75
development,3,2023-12-14 15:00:00+00:00,2023-12-14 16:10:00+00:00,2023-12-15 02:55:00+00:00,TIME,ECONOMIC_POSITIVE,True,9.694278209537277,9.444278209537277,False,120,0.8036529680365325,0.17060367454068256,2023-12-15 02:55:00+00:00,75.29,9.694278209537277,9.444278209537277,0.0,0.0,A120_Q75
development,3,2023-12-16 15:00:00+00:00,2023-12-16 15:35:00+00:00,2023-12-16 20:50:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-21.33903765635803,-21.58903765635803,False,120,0.8036529680365325,0.27379716164762824,2023-12-16 20:50:00+00:00,73.395,-21.33903765635803,-21.58903765635803,0.0,0.0,A120_Q75
development,3,2023-12-17 15:00:00+00:00,2023-12-17 16:35:00+00:00,2023-12-17 16:50:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.12269938650305567,-0.3726993865030557,False,120,0.8036529680365325,,2023-12-17 16:50:00+00:00,73.332,-0.12269938650305567,-0.3726993865030557,0.0,0.0,A120_Q75
development,3,2023-12-18 15:00:00+00:00,2023-12-18 17:15:00+00:00,2023-12-18 17:40:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.5775359394352697,-0.8275359394352697,False,120,0.8036529680365325,,2023-12-18 17:40:00+00:00,71.774,-0.5775359394352697,-0.8275359394352697,0.0,0.0,A120_Q75
development,3,2023-12-20 15:00:00+00:00,2023-12-20 15:05:00+00:00,2023-12-20 15:20:00+00:00,TARGET,ECONOMIC_POSITIVE,True,8.179681510249836,7.929681510249837,False,120,0.8036529680365325,,2023-12-20 15:20:00+00:00,80.86460000000001,8.179681510249836,7.929681510249837,0.0,0.0,A120_Q75
development,3,2023-12-21 15:00:00+00:00,2023-12-21 16:05:00+00:00,2023-12-21 16:15:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.5131060861739432,-1.7631060861739432,False,120,0.8036529680365325,,2023-12-21 16:15:00+00:00,88.621,-1.5131060861739432,-1.7631060861739432,0.0,0.0,A120_Q75
development,3,2023-12-22 15:00:00+00:00,2023-12-22 15:15:00+00:00,2023-12-22 15:50:00+00:00,TARGET,ECONOMIC_POSITIVE,True,9.422342004695384,9.172342004695382,False,120,0.8036529680365325,,2023-12-22 15:50:00+00:00,96.77699999999999,9.422342004695384,9.172342004695382,0.0,0.0,A120_Q75
development,3,2023-12-23 15:00:00+00:00,2023-12-23 16:45:00+00:00,2023-12-23 17:00:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.6247119668185697,-0.8747119668185697,False,120,0.8036529680365325,,2023-12-23 17:00:00+00:00,97.523,-0.6247119668185697,-0.8747119668185697,0.0,0.0,A120_Q75
development,3,2023-12-24 15:00:00+00:00,2023-12-24 16:05:00+00:00,2023-12-25 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-17.087680122814973,-17.337680122814973,False,120,0.8036529680365325,0.35930299539170557,2023-12-25 02:55:00+00:00,110.726,-17.087680122814973,-17.337680122814973,0.0,0.0,A120_Q75
development,3,2023-12-25 15:00:00+00:00,2023-12-25 15:00:00+00:00,2023-12-25 15:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.7558088007825212,-2.005808800782521,False,120,0.8036529680365325,,2023-12-25 15:10:00+00:00,119.183,-1.7558088007825212,-2.005808800782521,0.0,0.0,A120_Q75
development,3,2023-12-30 15:00:00+00:00,2023-12-30 15:50:00+00:00,2023-12-30 16:05:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.8243074858621524,-1.0743074858621524,False,120,0.8036529680365325,,2023-12-30 16:05:00+00:00,104.158,-0.8243074858621524,-1.0743074858621524,0.0,0.0,A120_Q75
development,4,2024-01-01 15:00:00+00:00,2024-01-01 15:50:00+00:00,2024-01-01 16:10:00+00:00,TARGET,ECONOMIC_POSITIVE,True,8.369633734440995,8.119633734440995,False,120,0.8036529680365325,,2024-01-01 16:10:00+00:00,108.0682,8.369633734440995,8.119633734440995,0.0,0.0,A120_Q75
development,4,2024-01-04 15:00:00+00:00,2024-01-04 15:00:00+00:00,2024-01-04 19:15:00+00:00,TARGET,ECONOMIC_POSITIVE,True,11.272311615229125,11.022311615229125,False,120,0.8036529680365325,0.13121858207661713,2024-01-04 19:15:00+00:00,104.66460000000001,11.272311615229125,11.022311615229125,0.0,0.0,A120_Q75
development,4,2024-01-06 15:00:00+00:00,2024-01-06 17:35:00+00:00,2024-01-06 18:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-2.0933510197313487,-2.343351019731349,False,120,0.8036529680365325,,2024-01-06 18:10:00+00:00,96.092,-2.0933510197313487,-2.343351019731349,0.0,0.0,A120_Q75
development,4,2024-01-08 15:00:00+00:00,2024-01-08 16:05:00+00:00,2024-01-08 18:35:00+00:00,TARGET,ECONOMIC_POSITIVE,True,14.478255409987039,14.228255409987039,False,120,0.8036529680365325,0.27421220005781927,2024-01-08 18:35:00+00:00,98.3312,14.478255409987039,14.228255409987039,0.0,0.0,A120_Q75
development,4,2024-01-09 15:00:00+00:00,2024-01-09 21:10:00+00:00,2024-01-09 21:15:00+00:00,TARGET,ECONOMIC_POSITIVE,True,13.524125805821408,13.274125805821408,False,120,0.8036529680365325,,2024-01-09 21:15:00+00:00,105.1492,13.524125805821408,13.274125805821408,0.0,0.0,A120_Q75
development,4,2024-01-10 15:00:00+00:00,2024-01-10 18:00:00+00:00,2024-01-10 21:50:00+00:00,TARGET,ECONOMIC_POSITIVE,True,12.613528879306003,12.363528879306001,False,120,0.8036529680365325,0.5071762618932429,2024-01-10 21:50:00+00:00,100.8034,12.613528879306003,12.363528879306001,0.0,0.0,A120_Q75
development,4,2024-01-13 15:00:00+00:00,2024-01-13 15:30:00+00:00,2024-01-13 15:40:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.7791426207133245,-1.0291426207133245,False,120,0.8036529680365325,,2024-01-13 15:40:00+00:00,92.906,-0.7791426207133245,-1.0291426207133245,0.0,0.0,A120_Q75
development,4,2024-01-14 15:00:00+00:00,2024-01-14 15:25:00+00:00,2024-01-14 16:05:00+00:00,TARGET,ECONOMIC_POSITIVE,True,5.450505050505039,5.200505050505039,False,120,0.8036529680365325,,2024-01-14 16:05:00+00:00,100.0792,5.450505050505039,5.200505050505039,0.0,0.0,A120_Q75
development,4,2024-01-15 15:00:00+00:00,2024-01-15 18:25:00+00:00,2024-01-15 18:55:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.6668402958641138,-1.9168402958641138,False,120,0.8036529680365325,,2024-01-15 18:55:00+00:00,95.67,-1.6668402958641138,-1.9168402958641138,0.0,0.0,A120_Q75
development,4,2024-01-16 15:00:00+00:00,2024-01-16 21:55:00+00:00,2024-01-16 22:25:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.11203340632481851,-0.3620334063248185,False,120,0.8036529680365325,,2024-01-16 22:25:00+00:00,98.163,-0.11203340632481851,-0.3620334063248185,0.0,0.0,A120_Q75
development,4,2024-01-17 15:00:00+00:00,2024-01-18 00:05:00+00:00,2024-01-18 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-9.01189920671952,-9.261899206719521,False,120,0.8036529680365325,0.6605890603085577,2024-01-18 02:55:00+00:00,101.01,-9.01189920671952,-9.261899206719521,0.0,0.0,A120_Q75
development,4,2024-01-20 15:00:00+00:00,2024-01-20 17:55:00+00:00,2024-01-20 20:35:00+00:00,TARGET,ECONOMIC_POSITIVE,True,2.9679179114170395,2.7179179114170395,False,120,0.8036529680365325,0.4573304157549273,2024-01-20 20:35:00+00:00,92.9364,2.9679179114170395,2.7179179114170395,0.0,0.0,A120_Q75
development,4,2024-01-23 15:00:00+00:00,2024-01-23 15:00:00+00:00,2024-01-23 15:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.8502153063221773,-1.1002153063221773,False,120,0.8036529680365325,,2024-01-23 15:10:00+00:00,81.605,-0.8502153063221773,-1.1002153063221773,0.0,0.0,A120_Q75
development,4,2024-01-24 15:00:00+00:00,2024-01-24 23:30:00+00:00,2024-01-25 01:35:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.1409850881156647,-1.3909850881156647,False,120,0.8036529680365325,,2024-01-25 01:35:00+00:00,88.318,-1.1409850881156647,-1.3909850881156647,0.0,0.0,A120_Q75
development,4,2024-01-26 15:00:00+00:00,2024-01-26 15:55:00+00:00,2024-01-26 20:50:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.7033794678122374,-0.9533794678122374,False,120,0.8036529680365325,,2024-01-26 20:50:00+00:00,92.281,-0.7033794678122374,-0.9533794678122374,0.0,0.0,A120_Q75
